option_id,unit_cost
2751,72500302.08
2752,80535589.76
2753,88570877.44
2754,96606165.12
2755,104641452.80
2756,112676740.40
2757,120712028.10
2758,128747315.80
2759,136782603.50
2760,144817891.20
2761,23062587.84
2762,26963685.12
2763,38666976.96
2764,42568074.24
2765,46469171.52
2766,50370268.80
2767,54271366.08
2768,58172463.36
2769,62073560.64
2770,65974657.92
2771,45017875.68
2772,52450970.24
2773,67317159.36
2774,74750253.92
2775,82183348.48
2776,89616443.04
2777,23329560.00
2778,27258080.00
2779,35115120.00
2780,39043640.00
2781,42972160.00
2782,46900680.00
2783,50829200.00
2784,54757720.00
2785,58686240.00
2786,46659120.00
2787,54516160.00
2788,70230240.00
2789,78087280.00
2790,85944320.00
2791,16949559.84
2792,19967381.12
2793,26003023.68
2794,32791819.68
2795,38458362.24
2796,20620427.04
2797,24015310.72
2798,30805078.08
2799,34199961.76
2800,37594845.44
2801,40989729.12
2802,44384612.80
2803,47779496.48
2804,51174380.16
2805,54569263.84
2806,57964147.52
2807,61359031.20
2808,48030621.44
2809,61610156.16
2810,68399923.52
2811,75189690.88
2812,81979458.24
2813,88769225.60
2814,95558992.96
2815,102348760.30
2816,109138527.60
2817,115928295.00
2818,122718062.40
2819,22995844.80
2820,26890086.40
2821,38572811.20
2822,42467052.80
2823,46361294.40
2824,50255536.00
2825,54149777.60
2826,58044019.20
2827,61938260.80
2828,65832502.40
2829,69726744.00
2830,44884389.60
2831,52303772.80
2832,67142539.20
2833,74561922.40
2834,81981305.60
2835,89400688.80
2836,96820072.00
2837,104239455.20
2838,111658838.40
2839,119078221.60
2840,126497604.80
2841,133916988.00
2842,15308315.52
2843,17902191.36
2844,23089943.04
2845,30616631.04
2846,35804382.72
2847,19485795.36
2848,22764132.48
2849,29320806.72
2850,32599143.84
2851,35877480.96
2852,39155818.08
2853,42434155.20
2854,45712492.32
2855,48990829.44
2856,52269166.56
2857,55547503.68
2858,45528264.96
2859,58641613.44
2860,65198287.68
2861,71754961.92
2862,78311636.16
2863,19819510.56
2864,23132126.08
2865,29757357.12
2866,33069972.64
2867,36382588.16
2868,39695203.68
2869,43007819.20
2870,46320434.72
2871,49633050.24
2872,52945665.76
2873,56258281.28
2874,46264252.16
2875,59514714.24
2876,66139945.28
2877,72765176.32
2878,79390407.36
2879,21193782.72
2880,24902920.96
2881,32321197.44
2882,36030335.68
2883,39739473.92
2884,43448612.16
2885,47157750.40
2886,50866888.64
2887,54576026.88
2888,41280265.44
2889,48329441.92
2890,62427794.88
2891,69476971.36
2892,76526147.84
2893,15975745.92
2894,18638178.56
2895,31951491.84
2896,37276357.12
2897,31884748.80
2898,37202758.40
2899,47838777.60
2900,53156787.20
2901,58474796.80
2902,63792806.40
2903,69110816.00
2904,74428825.60
2905,79746835.20
2906,85064844.80
2907,90382854.40
2908,62662197.60
2909,72929116.80
2910,93462955.20
2911,103729874.40
2912,113996793.60
2913,124263712.80
2914,17149788.96
2915,20188177.28
2916,29303342.24
2917,32341730.56
2918,35380118.88
2919,38418507.20
2920,41456895.52
2921,44495283.84
2922,33192277.92
2923,38899954.56
2924,50315307.84
2925,56022984.48
2926,61730661.12
2927,22795615.68
2928,26669290.24
2929,38290313.92
2930,42163988.48
2931,46037663.04
2932,49911337.60
2933,53785012.16
2934,57658686.72
2935,61532361.28
2936,65406035.84
2937,69279710.40
2938,44483931.36
2939,51862180.48
2940,66618678.72
2941,73996927.84
2942,81375176.96
2943,88753426.08
2944,96131675.20
2945,25198365.12
2946,29318844.16
2947,37559802.24
2948,41680281.28
2949,45800760.32
2950,49921239.36
2951,54041718.40
2952,58162197.44
2953,62282676.48
2954,66403155.52
2955,70523634.56
2956,74644113.60
2957,50396730.24
2958,58637688.32
2959,75119604.48
2960,83360562.56
2961,91601520.64
2962,99842478.72
2963,108083436.80
2964,116324394.80
2965,124565352.90
2966,132806311.00
2967,141047269.10
2968,149288227.20
2969,26439151.20
2970,30942441.60
2971,39949022.40
2972,44452312.80
2973,48955603.20
2974,53458893.60
2975,57962184.00
2976,62465474.40
2977,66968764.80
2978,71472055.20
2979,75975345.60
2980,51771002.40
2981,60408483.20
2982,77683444.80
2983,86320925.60
2984,94958406.40
2985,103595887.20
2986,20286711.84
2987,23647317.12
2988,30368527.68
2989,33729132.96
2990,37089738.24
2991,40450343.52
2992,43810948.80
2993,47171554.08
2994,50532159.36
2995,53892764.64
2996,57253369.92
2997,60613975.20
2998,47294634.24
2999,60737055.36
3000,67458265.92
3001,74179476.48
3002,80900687.04
3003,87621897.60
3004,94343108.16
3005,101064318.70
3006,107785529.20
3007,114506739.80
3008,121227950.40
3009,22929101.76
3010,26816487.68
3011,34591259.52
3012,38478645.44
3013,42366031.36
3014,46253417.28
3015,50140803.20
3016,54028189.12
3017,57915575.04
3018,61802960.96
3019,65690346.88
3020,69577732.80
3021,44750903.52
3022,52156575.36
3023,66967919.04
3024,74373590.88
3025,81779262.72
3026,89184934.56
3027,96590606.40
3028,103996278.20
3029,111401950.00
3030,118807621.90
3031,126213293.70
3032,133618965.60
3033,15441801.60
3034,18049388.80
3035,23264563.20
3036,25872150.40
3037,28479737.60
3038,31087324.80
3039,33694912.00
3040,36302499.20
3041,38910086.40
3042,41517673.60
3043,44125260.80
3044,36098777.60
3045,46529126.40
3046,51744300.80
3047,56959475.20
3048,62174649.60
3049,18084191.52
3050,21218559.36
3051,27487295.04
3052,30621662.88
3053,33756030.72
3054,36890398.56
3055,40024766.40
3056,43159134.24
3057,46293502.08
3058,49427869.92
3059,52562237.76
3060,35061083.04
3061,40960718.72
3062,52759990.08
3063,58659625.76
3064,64559261.44
3065,70458897.12
3066,27640525.92
3067,32267218.56
3068,46147296.48
3069,50773989.12
3070,55400681.76
3071,60027374.40
3072,64654067.04
3073,69280759.68
3074,73907452.32
3075,78534144.96
3076,54173751.84
3077,63058037.12
3078,80826607.68
3079,89710892.96
3080,98595178.24
3081,107479463.50
3082,27907498.08
3083,32561613.44
3084,41869844.16
3085,46523959.52
3086,51178074.88
3087,55832190.24
3088,60486305.60
3089,65140420.96
3090,69794536.32
3091,55814996.16
3092,65123226.88
3093,83739688.32
3094,93047919.04
3095,102356149.70
3096,8527857.12
3097,10169900.16
3098,15948414.24
3099,18863400.32
3100,5952210.24
3101,7074328.32
3102,11904420.48
3103,14148656.64
3104,20926810.56
3105,24608526.08
3106,31971957.12
3107,35653672.64
3108,39335388.16
3109,43017103.68
3110,46698819.20
3111,50380534.72
3112,54062250.24
3113,40746321.12
3114,47740652.16
3115,61729314.24
3116,68723645.28
3117,75717976.32
3118,22194928.32
3119,26006901.76
3120,33630848.64
3121,37442822.08
3122,41254795.52
3123,45066768.96
3124,48878742.40
3125,52690715.84
3126,56502689.28
3127,60314662.72
3128,64126636.16
3129,44389856.64
3130,52013803.52
3131,67261697.28
3132,74885644.16
3133,82509591.04
3134,90133537.92
3135,26772866.40
3136,31310435.20
3137,40385572.80
3138,44923141.60
3139,49460710.40
3140,53998279.20
3141,58535848.00
3142,63073416.80
3143,67610985.60
3144,72148554.40
3145,76686123.20
3146,52438432.80
3147,61144470.40
3148,78556545.60
3149,87262583.20
3150,95968620.80
3151,104674658.40
3152,27640525.92
3153,32267218.56
3154,46147296.48
3155,50773989.12
3156,55400681.76
3157,60027374.40
3158,64654067.04
3159,69280759.68
3160,73907452.32
3161,78534144.96
3162,83160837.60
3163,54173751.84
3164,63058037.12
3165,80826607.68
3166,89710892.96
3167,98595178.24
3168,107479463.50
3169,116363748.80
3170,125248034.00
3171,134132319.30
3172,143016604.60
3173,151900889.90
3174,160785175.20
3175,8194141.92
3176,9801906.56
3177,16232965.12
3178,17840729.76
3179,19448494.40
3180,21056259.04
3181,22664023.68
3182,24271788.32
3183,25879552.96
3184,27487317.60
3185,15280983.84
3186,18127413.12
3187,23820271.68
3188,26666700.96
3189,29513130.24
3190,32359559.52
3191,35205988.80
3192,38052418.08
3193,40898847.36
3194,43745276.64
3195,46591705.92
3196,49438135.20
3197,10129690.08
3198,11936269.44
3199,15549428.16
3200,17356007.52
3201,19162586.88
3202,20969166.24
3203,22775745.60
3204,24582324.96
3205,26388904.32
3206,28195483.68
3207,30002063.04
3208,31808642.40
3209,23872538.88
3210,31098856.32
3211,34712015.04
3212,38325173.76
3213,41938332.48
3214,45551491.20
3215,49164649.92
3216,52777808.64
3217,56390967.36
3218,20392866.24
3219,24019736.32
3220,31273476.48
3221,34900346.56
3222,38527216.64
3223,42154086.72
3224,45780956.80
3225,49407826.88
3226,53034696.96
3227,39678432.48
3228,46563072.64
3229,60332352.96
3230,67216993.12
3231,74101633.28
3232,21660984.00
3233,25418112.00
3234,32932368.00
3235,36689496.00
3236,40446624.00
3237,44203752.00
3238,47960880.00
3239,51718008.00
3240,55475136.00
3241,59232264.00
3242,62989392.00
3243,42214668.00
3244,49359824.00
3245,63650136.00
3246,70795292.00
3247,77940448.00
3248,85085604.00
3249,12238135.68
3250,14516650.24
3251,21352193.92
3252,23630708.48
3253,25909223.04
3254,28187737.60
3255,30466252.16
3256,32744766.72
3257,35023281.28
3258,37301795.84
3259,39580310.40
3260,23368971.36
3261,27556900.48
3262,35932758.72
3263,40120687.84
3264,44308616.96
3265,48496546.08
3266,52684475.20
3267,56872404.32
3268,61060333.44
3269,65248262.56
3270,69436191.68
3271,73624120.80
3272,12438364.80
3273,14737446.40
3274,21634691.20
3275,23933772.80
3276,26232854.40
3277,28531936.00
3278,30831017.60
3279,33130099.20
3280,35429180.80
3281,37728262.40
3282,40027344.00
3283,23769429.60
3284,27998492.80
3285,36456619.20
3286,40685682.40
3287,44914745.60
3288,49143808.80
3289,53372872.00
3290,57601935.20
3291,61830998.40
3292,66060061.60
3293,70289124.80
3294,74518188.00
3295,14640885.12
3296,17166204.16
3297,22216842.24
3298,24742161.28
3299,29281770.24
3300,34332408.32
3301,17016302.88
3302,20040979.84
3303,26090333.76
3304,29115010.72
3305,32139687.68
3306,35164364.64
3307,38189041.60
3308,32925305.76
3309,38605559.68
3310,49966067.52
3311,55646321.44
3312,5084550.72
3313,6117544.96
3314,10169101.44
3315,12235089.92
3316,26038692.96
3317,30500849.28
3318,39425161.92
3319,43887318.24
3320,48349474.56
3321,52811630.88
3322,57273787.20
3323,61735943.52
3324,66198099.84
3325,70660256.16
3326,75122412.48
3327,50970085.92
3328,59525298.56
3329,76635723.84
3330,85190936.48
3331,93746149.12
3332,102301361.70
3333,26906352.48
3334,31457632.64
3335,45111473.12
3336,49662753.28
3337,54214033.44
3338,58765313.60
3339,63316593.76
3340,67867873.92
3341,72419154.08
3342,76970434.24
3343,81521714.40
3344,52705404.96
3345,61438865.28
3346,78905785.92
3347,87639246.24
3348,96372706.56
3349,105106166.80
3350,113839627.20
3351,122573087.50
3352,131306547.80
3353,140040008.10
3354,148773468.40
3355,157506928.80
3356,14774371.20
3357,17313401.60
3358,22391462.40
3359,24930492.80
3360,29548742.40
3361,34626803.20
3362,17149788.96
3363,20188177.28
3364,26264953.92
3365,29303342.24
3366,32341730.56
3367,35380118.88
3368,38418507.20
3369,33192277.92
3370,38899954.56
3371,50315307.84
3372,56022984.48
3373,9128544.48
3374,10832288.64
3375,17149788.96
3376,20188177.28
3377,5485008.96
3378,6559137.28
3379,8707393.92
3380,9781522.24
3381,10855650.56
3382,11929778.88
3383,13003907.20
3384,14078035.52
3385,15152163.84
3386,16226292.16
3387,17300420.48
3388,18374548.80
3389,13118274.56
3390,17414787.84
3391,19563044.48
3392,21711301.12
3393,23859557.76
3394,26007814.40
3395,28156071.04
3396,30304327.68
3397,32452584.32
3398,9462259.68
3399,11200282.24
3400,14676327.36
3401,16414349.92
3402,18152372.48
3403,19890395.04
3404,21628417.60
3405,23366440.16
3406,25104462.72
3407,26842485.28
3408,18924519.36
3409,22400564.48
3410,29352654.72
3411,32828699.84
3412,36304744.96
3413,10329919.20
3414,12157065.60
3415,15811358.40
3416,17638504.80
3417,19465651.20
3418,21292797.60
3419,23119944.00
3420,24947090.40
3421,26774236.80
3422,28601383.20
3423,30428529.60
3424,32255676.00
3425,24314131.20
3426,31622716.80
3427,35277009.60
3428,38931302.40
3429,42585595.20
3430,46239888.00
3431,49894180.80
3432,53548473.60
3433,57202766.40
3434,60857059.20
3435,64511352.00
3436,10530148.32
3437,12377861.76
3438,21060296.64
3439,24755723.52
3440,12905566.08
3441,15252637.44
3442,19946780.16
3443,22293851.52
3444,24640922.88
3445,26987994.24
3446,29335065.60
3447,24703832.16
3448,29028874.88
3449,37678960.32
3450,42004003.04
3451,17483504.16
3452,20556170.88
3453,26701504.32
3454,29774171.04
3455,32846837.76
3456,35919504.48
3457,38992171.20
3458,42064837.92
3459,45137504.64
3460,48210171.36
3461,51282838.08
3462,33859708.32
3463,39635941.76
3464,51188408.64
3465,56964642.08
3466,62740875.52
3467,68517108.96
3468,18351163.68
3469,21512954.24
3470,30998325.92
3471,34160116.48
3472,37321907.04
3473,40483697.60
3474,43645488.16
3475,46807278.72
3476,49969069.28
3477,53130859.84
3478,56292650.40
3479,35595027.36
3480,41549508.48
3481,53458470.72
3482,59412951.84
3483,65367432.96
3484,71321914.08
3485,77276395.20
3486,83230876.32
3487,89185357.44
3488,95139838.56
3489,101094319.60
3490,107048800.80
3491,14707628.16
3492,17239802.88
3493,22304152.32
3494,24836327.04
3495,27368501.76
3496,29900676.48
3497,32432851.20
3498,34965025.92
3499,37497200.64
3500,40029375.36
3501,42561550.08
3502,45093724.80
3503,29415256.32
3504,34479605.76
3505,44608304.64
3506,49672654.08
3507,54737003.52
3508,59801352.96
3509,64865702.40
3510,69930051.84
3511,74994401.28
3512,80058750.72
3513,85123100.16
3514,90187449.60
3515,17483504.16
3516,20556170.88
3517,29774171.04
3518,35919504.48
3519,38992171.20
3520,42064837.92
3521,45137504.64
3522,48210171.36
3523,51282838.08
3524,54355504.80
3525,33859708.32
3526,39635941.76
3527,51188408.64
3528,56964642.08
3529,62740875.52
3530,68517108.96
3531,74293342.40
3532,80069575.84
3533,85845809.28
3534,91622042.72
3535,97398276.16
3536,103174509.60
3537,11064092.64
3538,12966651.52
3539,16771769.28
3540,18674328.16
3541,20576887.04
3542,22479445.92
3543,24382004.80
3544,26284563.68
3545,28187122.56
3546,30089681.44
3547,31992240.32
3548,33894799.20
3549,33543538.56
3550,37348656.32
3551,41153774.08
3552,44958891.84
3553,48764009.60
3554,52569127.36
3555,56374245.12
3556,60179362.88
3557,63984480.64
3558,67789598.40
3559,14106940.80
3560,16577414.40
3561,21518361.60
3562,23988835.20
3563,26459308.80
3564,28929782.40
3565,31400256.00
3566,33870729.60
3567,36341203.20
3568,38811676.80
3569,41282150.40
3570,43752624.00
3571,43036723.20
3572,47977670.40
3573,52918617.60
3574,57859564.80
3575,62800512.00
3576,67741459.20
3577,72682406.40
3578,77623353.60
3579,82564300.80
3580,87505248.00
3581,9061801.44
3582,10758689.92
3583,17016302.88
3584,20040979.84
3585,10329919.20
3586,12157065.60
3587,15811358.40
3588,17638504.80
3589,19465651.20
3590,21292797.60
3591,23119944.00
3592,20659838.40
3593,24314131.20
3594,31622716.80
3595,35277009.60
3596,21060296.64
3597,24755723.52
3598,32146577.28
3599,35842004.16
3600,39537431.04
3601,43232857.92
3602,46928284.80
3603,50623711.68
3604,54319138.56
3605,58014565.44
3606,61709992.32
3607,65405419.20
3608,41013293.28
3609,48035047.04
3610,62078554.56
3611,69100308.32
3612,76122062.08
3613,83143815.84
3614,90165569.60
3615,97187323.36
3616,104209077.10
3617,111230830.80
3618,118252584.60
3619,125274338.40
3620,22728872.64
3621,26595691.52
3622,34329329.28
3623,38196148.16
3624,42062967.04
3625,45929785.92
3626,49796604.80
3627,53663423.68
3628,57530242.56
3629,61397061.44
3630,65263880.32
3631,69130699.20
3632,45457745.28
3633,53191383.04
3634,68658658.56
3635,76392296.32
3636,84125934.08
3637,91859571.84
3638,99593209.60
3639,107326847.30
3640,115060485.10
3641,122794122.80
3642,130527760.60
3643,138261398.40
3644,5084550.72
3645,6117544.96
3646,8183533.44
3647,9216527.68
3648,10249521.92
3649,11282516.16
3650,12315510.40
3651,13348504.64
3652,14381498.88
3653,15414493.12
3654,16447487.36
3655,17480481.60
3656,16367066.88
3657,18433055.36
3658,20499043.84
3659,22565032.32
3660,24631020.80
3661,26697009.28
3662,28762997.76
3663,30828986.24
3664,24530934.72
3665,28582856.96
3666,36686701.44
3667,40738623.68
3668,44790545.92
3669,48842468.16
3670,52894390.40
3671,56946312.64
3672,60998234.88
3673,65050157.12
3674,69102079.36
3675,73154001.60
3676,57165713.92
3677,73373402.88
3678,81477247.36
3679,89581091.84
3680,97684936.32
3681,105788780.80
3682,113892625.20
3683,121996469.70
3684,130100314.20
3685,138204158.70
3686,146308003.20
3687,27173324.64
3688,31752027.52
3689,40909433.28
3690,45488136.16
3691,50066839.04
3692,54645541.92
3693,59224244.80
3694,63802947.68
3695,68381650.56
3696,72960353.44
3697,77539056.32
3698,82117759.20
3699,54346649.28
3700,63504055.04
3701,81818866.56
3702,90976272.32
3703,100133678.00
3704,109291083.80
3705,118448489.60
3706,127605895.30
3707,136763301.10
3708,145920706.80
3709,155078112.60
3710,164235518.40
3711,5017807.68
3712,6043946.24
3713,8096223.36
3714,9122361.92
3715,10148500.48
3716,11174639.04
3717,12200777.60
3718,13226916.16
3719,14253054.72
3720,15279193.28
3721,16305331.84
3722,17331470.40
3723,20297000.96
3724,22349278.08
3725,24401555.20
3726,26453832.32
3727,28506109.44
3728,30558386.56
3729,32610663.68
3730,34662940.80
3731,5084550.72
3732,6117544.96
3733,8183533.44
3734,9216527.68
3735,10249521.92
3736,11282516.16
3737,12315510.40
3738,13348504.64
3739,14381498.88
3740,15414493.12
3741,16447487.36
3742,17480481.60
3743,16367066.88
3744,18433055.36
3745,20499043.84
3746,22565032.32
3747,24631020.80
3748,26697009.28
3749,28762997.76
3750,30828986.24
3751,32894974.72
3752,34960963.20
3753,20526352.32
3754,24166933.76
3755,31448096.64
3756,35088678.08
3757,38729259.52
3758,42369840.96
3759,46010422.40
3760,49651003.84
3761,53291585.28
3762,56932166.72
3763,60572748.16
3764,64213329.60
3765,39945404.64
3766,46857467.52
3767,60681593.28
3768,67593656.16
3769,74505719.04
3770,81417781.92
3771,88329844.80
3772,95241907.68
3773,102153970.50
3774,109066033.40
3775,115978096.30
3776,122890159.20
3777,22194928.32
3778,26006901.76
3779,33630848.64
3780,37442822.08
3781,41254795.52
3782,45066768.96
3783,48878742.40
3784,52690715.84
3785,56502689.28
3786,60314662.72
3787,64126636.16
3788,67938609.60
3789,44389856.64
3790,52013803.52
3791,67261697.28
3792,74885644.16
3793,82509591.04
3794,90133537.92
3795,97757484.80
3796,105381431.60
3797,113005378.50
3798,120629325.40
3799,128253272.30
3800,135877219.20
3801,9128544.48
3802,10832288.64
3803,19351009.44
3804,21054753.60
3805,22758497.76
3806,24462241.92
3807,26165986.08
3808,27869730.24
3809,29573474.40
3810,17149788.96
3811,20188177.28
3812,26264953.92
3813,29303342.24
3814,32341730.56
3815,35380118.88
3816,38418507.20
3817,41456895.52
3818,44495283.84
3819,47533672.16
3820,50572060.48
3821,53610448.80
3822,9328773.60
3823,11053084.80
3824,14501707.20
3825,16226018.40
3826,17950329.60
3827,19674640.80
3828,21398952.00
3829,23123263.20
3830,24847574.40
3831,26571885.60
3832,28296196.80
3833,30020508.00
3834,29003414.40
3835,32452036.80
3836,35900659.20
3837,39349281.60
3838,42797904.00
3839,46246526.40
3840,49695148.80
3841,53143771.20
3842,56592393.60
3843,60041016.00
3844,21861213.12
3845,25638908.16
3846,36971993.28
3847,40749688.32
3848,44527383.36
3849,48305078.40
3850,52082773.44
3851,55860468.48
3852,59638163.52
3853,63415858.56
3854,67193553.60
3855,42615126.24
3856,49801416.32
3857,64173996.48
3858,71360286.56
3859,78546576.64
3860,85732866.72
3861,92919156.80
3862,100105446.80
3863,107291736.90
3864,114478027.00
3865,121664317.10
3866,128850607.20
3867,23396303.04
3868,27331678.72
3869,35202430.08
3870,39137805.76
3871,43073181.44
3872,47008557.12
3873,50943932.80
3874,54879308.48
3875,58814684.16
3876,62750059.84
3877,66685435.52
3878,70620811.20
3879,46792606.08
3880,54663357.44
3881,70404860.16
3882,78275611.52
3883,86146362.88
3884,94017114.24
3885,101887865.60
3886,109758616.90
3887,117629368.30
3888,125500119.60
3889,133370871.00
3890,141241622.40
3891,17750476.32
3892,20850565.76
3893,27050744.64
3894,30150834.08
3895,34393652.64
3896,40224731.52
3897,19018594.08
3898,22248941.44
3899,28709636.16
3900,31939983.52
3901,35170330.88
3902,38400678.24
3903,41631025.60
3904,38037188.16
3905,44497882.88
3906,57419272.32
3907,63879967.04
3908,8194141.92
3909,9801906.56
3910,15280983.84
3911,18127413.12
3912,6085696.32
3913,7221525.76
3914,9493184.64
3915,10629014.08
3916,11764843.52
3917,12900672.96
3918,14036502.40
3919,15172331.84
3920,16308161.28
3921,17443990.72
3922,18579820.16
3923,19715649.60
3924,23529687.04
3925,25801345.92
3926,28073004.80
3927,30344663.68
3928,32616322.56
3929,34887981.44
3930,37159640.32
3931,39431299.20
3932,7393225.44
3933,8918721.92
3934,16546204.32
3935,18071700.80
3936,19597197.28
3937,21122693.76
3938,22648190.24
3939,24173686.72
3940,25699183.20
3941,13679150.88
3942,16361043.84
3943,21724829.76
3944,24406722.72
3945,27088615.68
3946,29770508.64
3947,32452401.60
3948,35134294.56
3949,37816187.52
3950,40498080.48
3951,43179973.44
3952,45861866.40
3953,23796761.28
3954,27773271.04
3955,35726290.56
3956,39702800.32
3957,43679310.08
3958,47655819.84
3959,51632329.60
3960,55608839.36
3961,59585349.12
3962,63561858.88
3963,67538368.64
3964,71514878.40
3965,55546542.08
3966,71452581.12
3967,79405600.64
3968,87358620.16
3969,95311639.68
3970,103264659.20
3971,111217678.70
3972,119170698.20
3973,127123717.70
3974,135076737.20
3975,143029756.80
3976,26439151.20
3977,30942441.60
3978,39949022.40
3979,44452312.80
3980,48955603.20
3981,53458893.60
3982,57962184.00
3983,62465474.40
3984,66968764.80
3985,71472055.20
3986,75975345.60
3987,80478636.00
3988,51771002.40
3989,60408483.20
3990,77683444.80
3991,86320925.60
3992,94958406.40
3993,103595887.20
3994,112233368.00
3995,120870848.80
3996,129508329.60
3997,138145810.40
3998,146783291.20
3999,155420772.00
4000,17883962.40
4001,20997763.20
4002,27225364.80
4003,30339165.60
4004,34660624.80
4005,40519126.40
4006,19152080.16
4007,22396138.88
4008,28884256.32
4009,32128315.04
4010,35372373.76
4011,38616432.48
4012,41860491.20
4013,38304160.32
4014,44792277.76
4015,57768512.64
4016,64256630.08
4017,12238135.68
4018,14516650.24
4019,23368971.36
4020,27556900.48
4021,14574142.08
4022,17092605.44
4023,22129532.16
4024,24647995.52
4025,27166458.88
4026,29684922.24
4027,32203385.60
4028,34721848.96
4029,37240312.32
4030,39758775.68
4031,42277239.04
4032,44795702.40
4033,44259064.32
4034,49295991.04
4035,54332917.76
4036,59369844.48
4037,64406771.20
4038,69443697.92
4039,74480624.64
4040,79517551.36
4041,84554478.08
4042,89591404.80
4043,13773225.60
4044,16209420.80
4045,21081811.20
4046,23518006.40
4047,26439151.20
4048,30942441.60
4049,15041343.36
4050,17607796.48
4051,22740702.72
4052,25307155.84
4053,27873608.96
4054,30440062.08
4055,33006515.20
4056,30082686.72
4057,35215592.96
4058,45481405.44
4059,50614311.68
4060,4750835.52
4061,8394371.04
4062,8995058.40
4063,10685091.20
4064,19135255.20
4065,20825288.00
4066,25895386.40
4067,27585419.20
4068,29275452.00
4069,16882816.80
4070,19893782.40
4071,25915713.60
4072,28926679.20
4073,31937644.80
4074,34948610.40
4075,37959576.00
4076,40970541.60
4077,43981507.20
4078,46992472.80
4079,50003438.40
4080,53014404.00
4081,9195287.52
4082,10905887.36
4083,14327087.04
4084,16037686.88
4085,17748286.72
4086,19458886.56
4087,21169486.40
4088,22880086.24
4089,24590686.08
4090,26301285.92
4091,28011885.76
4092,29722485.60
4093,28654174.08
4094,32075373.76
4095,35496573.44
4096,38917773.12
4097,42338972.80
4098,45760172.48
4099,49181372.16
4100,52602571.84
4101,56023771.52
4102,59444971.20
4103,15375058.56
4104,17975790.08
4105,23177253.12
4106,25777984.64
4107,30750117.12
4108,35951580.16
4109,17750476.32
4110,20850565.76
4111,27050744.64
4112,30150834.08
4113,33250923.52
4114,36351012.96
4115,39451102.40
4116,34393652.64
4117,40224731.52
4118,51886889.28
4119,57717968.16
4120,8327628.00
4121,9949104.00
4122,18056484.00
4123,19677960.00
4124,21299436.00
4125,22920912.00
4126,24542388.00
4127,26163864.00
4128,27785340.00
4129,15547956.00
4130,18421808.00
4131,24169512.00
4132,27043364.00
4133,29917216.00
4134,32791068.00
4135,35664920.00
4136,38538772.00
4137,41412624.00
4138,44286476.00
4139,47160328.00
4140,50034180.00
4141,13639739.52
4142,16062223.36
4143,26172179.04
4144,30648046.72
4145,14907857.28
4146,17460599.04
4147,22566082.56
4148,25118824.32
4149,27671566.08
4150,30224307.84
4151,32777049.60
4152,29815714.56
4153,34921198.08
4154,45132165.12
4155,50237648.64
4156,11064092.64
4157,12966651.52
4158,16771769.28
4159,18674328.16
4160,22128185.28
4161,25933303.04
4162,13439510.40
4163,15841427.20
4164,20645260.80
4165,23047177.60
4166,25449094.40
4167,27851011.20
4168,30252928.00
4169,25771720.80
4170,30206454.40
4171,39075921.60
4172,43510655.20
4173,15241572.48
4174,17828592.64
4175,23002632.96
4176,25589653.12
4177,28176673.28
4178,30763693.44
4179,33350713.60
4180,35937733.76
4181,38524753.92
4182,41111774.08
4183,43698794.24
4184,46285814.40
4185,35657185.28
4186,46005265.92
4187,51179306.24
4188,56353346.56
4189,61527386.88
4190,66701427.20
4191,71875467.52
4192,77049507.84
4193,82223548.16
4194,87397588.48
4195,92571628.80
4196,17883962.40
4197,20997763.20
4198,27225364.80
4199,30339165.60
4200,33452966.40
4201,36566767.20
4202,39680568.00
4203,42794368.80
4204,45908169.60
4205,49021970.40
4206,52135771.20
4207,55249572.00
4208,35767924.80
4209,41995526.40
4210,54450729.60
4211,60678331.20
4212,66905932.80
4213,73133534.40
4214,79361136.00
4215,85588737.60
4216,91816339.20
4217,98043940.80
4218,104271542.40
4219,110499144.00
4220,13839968.64
4221,16283019.52
4222,21169121.28
4223,23612172.16
4224,26055223.04
4225,28498273.92
4226,30941324.80
4227,33384375.68
4228,35827426.56
4229,27679937.28
4230,32566039.04
4231,42338242.56
4232,47224344.32
4233,52110446.08
4234,15108086.40
4235,17681395.20
4236,22828012.80
4237,25401321.60
4238,27974630.40
4239,30547939.20
4240,33121248.00
4241,35694556.80
4242,38267865.60
4243,40841174.40
4244,43414483.20
4245,30216172.80
4246,35362790.40
4247,45656025.60
4248,50802643.20
4249,55949260.80
4250,61095878.40
4251,7459968.48
4252,8992320.64
4253,12057024.96
4254,13812636.96
4255,16508241.28
4256,13572996.48
4257,15988624.64
4258,26038692.96
4259,30500849.28
4260,13773225.60
4261,16209420.80
4262,21081811.20
4263,23518006.40
4264,25954201.60
4265,28390396.80
4266,30826592.00
4267,33262787.20
4268,35698982.40
4269,38135177.60
4270,40571372.80
4271,43007568.00
4272,27546451.20
4273,32418841.60
4274,42163622.40
4275,47036012.80
4276,51908403.20
4277,56780793.60
4278,61653184.00
4279,66525574.40
4280,71397964.80
4281,76270355.20
4282,81142745.60
4283,86015136.00
4284,16549101.60
4285,19525788.80
4286,28455850.40
4287,34409224.80
4288,37385912.00
4289,43339286.40
4290,46315973.60
4291,49292660.80
4292,52269348.00
4293,31990903.20
4294,37575177.60
4295,48743726.40
4296,54328000.80
4297,59912275.20
4298,65496549.60
4299,71080824.00
4300,76665098.40
4301,82249372.80
4302,87833647.20
4303,93417921.60
4304,99002196.00
