resource_id,option_id,contribution
48,10029,10
48,10030,10
48,10031,6
48,10032,8
48,10033,10
48,10034,10
48,10035,10
48,10036,10
48,10037,10
48,10038,10
48,10039,10
48,10040,10
48,10041,3
48,10042,4
48,10043,6
48,10044,7
48,10045,8
48,10046,9
48,10047,10
48,10048,10
48,10049,10
48,10050,10
48,10051,10
48,10052,10
48,10053,6
48,10054,8
48,10055,10
48,10056,10
48,10057,10
48,10058,10
48,10059,10
48,10060,10
48,10061,10
48,10062,3
48,10063,4
48,10064,6
48,10065,7
48,10066,8
48,10067,9
48,10068,10
48,10069,10
48,10070,10
48,10071,10
48,10072,6
48,10073,8
48,10074,10
48,10075,10
48,10076,10
48,10077,3
48,10078,4
48,10079,6
48,10080,7
48,10081,8
48,10082,9
48,10083,10
48,10084,10
48,10085,10
48,10086,10
48,10087,6
48,10088,8
48,10089,10
48,10090,10
48,10091,10
48,10092,3
48,10093,4
48,10094,6
48,10095,7
48,10096,6
48,10097,8
48,10098,3
48,10099,4
48,10100,6
48,10101,7
48,10102,6
48,10103,8
48,10104,3
48,10105,4
48,10106,6
48,10107,7
48,10108,8
48,10109,9
48,10110,10
48,10111,10
48,10112,10
48,10113,10
48,10114,10
48,10115,6
48,10116,8
48,10117,10
48,10118,10
48,10119,10
48,10120,10
48,10121,3
48,10122,4
48,10123,6
48,10124,7
48,10125,8
48,10126,9
48,10127,10
48,10128,10
48,10129,10
48,10130,6
48,10131,8
48,10132,10
48,10133,10
48,10134,10
48,10135,3
48,10136,4
48,10137,6
48,10138,7
48,10139,8
48,10140,9
48,10141,10
48,10142,6
48,10143,8
48,10144,10
48,10145,10
48,10146,3
48,10147,4
48,10148,6
48,10149,7
48,10150,6
48,10151,8
48,10204,3
48,10205,4
48,10206,6
48,10207,7
48,10208,8
48,10209,9
48,10210,10
48,10211,6
48,10212,8
48,10213,10
48,10214,10
48,10215,3
48,10216,4
48,10217,6
48,10218,7
48,10219,6
48,10220,8
48,10290,3
48,10291,4
48,10292,6
48,10293,7
48,10294,6
48,10295,8
48,10296,3
48,10297,4
48,10298,6
48,10299,7
48,10300,8
48,10301,9
48,10302,10
48,10303,6
48,10304,8
48,10305,10
48,10306,10
48,10307,3
48,10308,4
48,10309,6
48,10310,7
48,10311,8
48,10312,9
48,10313,10
48,10314,10
48,10315,10
48,10316,10
48,10317,10
48,10318,10
48,10319,6
48,10320,8
48,10321,10
48,10322,10
48,10323,10
48,10324,10
48,10325,10
48,10326,10
48,10327,10
48,10328,10
48,10329,3
48,10330,4
48,10331,6
48,10332,7
48,10333,8
48,10334,9
48,10335,10
48,10336,10
48,10337,10
48,10338,10
48,10339,10
48,10340,10
48,10341,6
48,10342,8
48,10343,10
48,10344,10
48,10345,10
48,10346,10
48,10347,10
48,10348,10
48,10349,10
48,10350,10
48,10351,3
48,10352,4
48,10353,7
48,10354,9
48,10355,10
48,10356,10
48,10357,10
48,10358,10
48,10359,6
48,10360,8
48,10361,10
48,10362,10
48,10363,10
48,10364,3
48,10365,4
48,10366,6
48,10367,7
48,10368,8
48,10369,9
48,10370,10
48,10371,10
48,10372,10
48,10373,10
48,10374,6
48,10375,8
48,10376,10
48,10377,10
48,10378,10
48,10379,3
48,10380,4
48,10381,6
48,10382,7
48,10383,8
48,10384,3
48,10385,4
48,10386,6
48,10387,7
48,10388,8
48,10389,9
48,10390,10
48,10391,10
48,10392,10
48,10393,10
48,10394,10
48,10395,8
48,10396,10
48,10397,10
48,10398,10
48,10399,10
48,10400,3
48,10401,4
48,10402,6
48,10403,7
48,10404,8
48,10405,9
48,10406,10
48,10407,10
48,10408,10
48,10409,6
48,10410,8
48,10411,10
48,10412,10
48,10413,10
48,10506,3
48,10507,4
48,10508,6
48,10509,7
48,10510,6
48,10511,8
48,10512,3
48,10513,4
48,10514,6
48,10515,7
48,10516,8
48,10517,9
48,10518,10
48,10519,6
48,10520,8
48,10521,10
48,10522,10
48,10677,3
48,10678,4
48,10679,6
48,10680,7
48,10681,8
48,10682,9
48,10683,10
48,10684,10
48,10685,10
48,10686,10
48,10687,10
48,10688,10
48,10689,6
48,10690,8
48,10691,10
48,10692,10
48,10693,10
48,10694,10
48,10695,10
48,10696,10
48,10697,10
48,10698,10
48,10699,3
48,10700,4
48,10701,6
48,10702,7
48,10703,8
48,10704,9
48,10705,10
48,10706,10
48,10707,10
48,10708,10
48,10709,10
48,10710,10
48,10711,6
48,10712,8
48,10713,10
48,10714,10
48,10715,10
48,10716,10
48,10717,10
48,10718,10
48,10719,10
48,10720,10
48,10904,3
48,10905,4
48,10906,6
48,10907,7
48,10908,8
48,10909,9
48,10910,10
48,10911,10
48,10912,10
48,10913,10
48,10914,10
48,10915,10
48,10916,10
48,10917,3
48,10918,4
48,10919,6
48,10920,7
48,10921,8
48,10922,9
48,10923,10
48,10924,10
48,10925,10
48,10926,10
48,10927,6
48,10928,8
48,10929,10
48,10930,10
48,10931,10
48,10932,3
48,10933,4
48,10934,7
48,10935,6
48,10936,8
48,10937,3
48,10938,4
48,10939,7
48,10940,8
48,10941,9
48,10942,10
48,10943,10
48,10944,10
48,10945,10
48,10946,10
48,10947,6
48,10948,8
48,10949,10
48,10950,10
48,10951,10
48,10952,10
48,10953,3
48,10954,4
48,10955,6
48,10956,7
48,10957,8
48,10958,9
48,10959,10
48,10960,10
48,10961,10
48,10962,6
48,10963,8
48,10964,10
48,10965,10
48,10966,10
49,12,1
49,13,1
49,14,1
49,15,2
49,16,1
49,17,1
49,18,2
49,36,1
49,37,1
49,38,2
49,39,2
49,127,1
49,128,1
49,157,1
49,158,1
49,159,1
49,160,2
49,161,2
49,178,1
49,179,1
49,180,2
49,181,2
49,288,1
49,289,1
49,290,1
49,291,2
49,292,2
49,307,1
49,308,1
49,390,1
49,391,1
49,666,1
49,667,1
49,1381,1
49,1382,1
49,1383,1
49,1384,1
49,1385,1
49,1386,1
49,1387,1
49,1388,1
49,1389,1
49,1390,1
49,1391,2
49,1392,2
49,1393,2
49,1394,2
49,1395,2
49,1396,2
49,1397,2
49,1398,2
49,1399,2
49,1400,2
49,1401,2
49,1402,2
49,1403,1
49,1404,1
49,1405,1
49,1406,1
49,1407,1
49,1408,1
49,1409,1
49,1410,1
49,1411,1
49,1412,2
49,1413,2
49,1414,2
49,1415,2
49,1416,2
49,1462,1
49,1463,1
49,1464,1
49,1465,1
49,1466,1
49,1467,1
49,1468,1
49,1469,1
49,1470,1
49,1471,1
49,1472,1
49,1473,1
49,1474,2
49,1475,2
49,1476,2
49,1477,2
49,1478,2
49,1479,2
49,1480,2
49,1481,2
49,1482,2
49,1483,2
49,1501,1
49,1502,1
49,1503,1
49,1504,1
49,1505,1
49,1506,1
49,1507,1
49,1508,1
49,1509,1
49,1510,2
49,1511,2
49,1512,2
49,1513,2
49,1514,2
49,1532,1
49,1533,1
49,1534,1
49,1535,1
49,1536,1
49,1537,1
49,1538,1
49,1539,1
49,1540,1
49,1541,2
49,1542,2
49,1543,2
49,1544,2
49,1545,2
49,1567,1
49,1568,1
49,1569,1
49,1570,1
49,1571,1
49,1572,1
49,1573,1
49,1574,1
49,1575,1
49,1576,2
49,1577,2
49,1578,2
49,1579,2
49,1580,2
49,1598,1
49,1599,1
49,1600,1
49,1601,1
49,1602,1
49,1603,1
49,1604,1
49,1605,1
49,1606,1
49,1607,2
49,1608,2
49,1609,2
49,1610,1
49,1611,1
49,1612,1
49,1613,1
49,1614,1
49,1615,1
49,1616,1
49,1617,1
49,1618,1
49,1619,2
49,1620,2
49,1621,2
49,1622,2
49,1623,2
49,1672,1
49,1673,1
49,1674,1
49,1675,1
49,1676,1
49,1677,1
49,1678,1
49,1679,1
49,1680,1
49,1681,1
49,1682,1
49,1683,1
49,1684,2
49,1685,2
49,1686,2
49,1687,2
49,1688,2
49,1689,2
49,1690,2
49,1691,2
49,1692,2
49,1693,2
49,1711,1
49,1712,1
49,1713,1
49,1714,1
49,1715,1
49,1716,1
49,1717,1
49,1718,1
49,1719,1
49,1720,1
49,1721,1
49,1722,1
49,1723,2
49,1724,2
49,1725,2
49,1726,2
49,1727,2
49,1728,1
49,1729,1
49,1730,1
49,1731,1
49,1732,1
49,1733,1
49,1734,1
49,1735,1
49,1736,1
49,1737,2
49,1738,2
49,1739,2
49,1740,2
49,1741,2
49,1830,1
49,1831,1
49,1832,1
49,1833,1
49,1834,1
49,1835,1
49,1836,1
49,1837,1
49,1838,1
49,1839,2
49,1840,2
49,1841,2
49,1842,2
49,1843,2
49,1940,1
49,1941,1
49,1942,1
49,1943,1
49,1944,1
49,1945,1
49,1946,1
49,1947,1
49,1948,1
49,1949,2
49,1950,2
49,1951,2
49,1952,2
49,1953,2
49,1969,1
49,1970,1
49,1971,1
49,1972,1
49,1973,1
49,1974,1
49,1975,1
49,1976,1
49,1977,1
49,1978,2
49,1979,2
49,1980,2
49,1981,2
49,1982,2
49,2011,1
49,2012,1
49,2013,1
49,2014,1
49,2015,1
49,2016,1
49,2017,1
49,2018,1
49,2019,1
49,2020,2
49,2021,2
49,2022,2
49,2023,2
49,2024,2
49,2025,1
49,2026,1
49,2027,1
49,2028,1
49,2029,1
49,2030,1
49,2031,1
49,2032,1
49,2033,1
49,2034,2
49,2035,2
49,2036,2
49,2037,2
49,2038,2
49,2154,1
49,2155,1
49,2156,1
49,2157,1
49,2158,1
49,2159,1
49,2160,1
49,2161,1
49,2162,1
49,2163,2
49,2164,2
49,2165,2
49,2166,2
49,2167,2
49,2777,1
49,2778,1
49,2779,1
49,2780,1
49,2781,1
49,2782,1
49,2783,1
49,2784,1
49,2785,1
49,2786,2
49,2787,2
49,2788,2
49,2789,2
49,2790,2
49,2879,1
49,2880,1
49,2881,1
49,2882,1
49,2883,1
49,2884,1
49,2885,1
49,2886,1
49,2887,1
49,2888,2
49,2889,2
49,2890,2
49,2891,2
49,2892,2
49,2914,1
49,2915,1
49,2916,1
49,2917,1
49,2918,1
49,2919,1
49,2920,1
49,2921,1
49,2922,2
49,2923,2
49,2924,2
49,2925,2
49,2926,2
49,3082,1
49,3083,1
49,3084,1
49,3085,1
49,3086,1
49,3087,1
49,3088,1
49,3089,1
49,3090,1
49,3091,2
49,3092,2
49,3093,2
49,3094,2
49,3095,2
49,3104,1
49,3105,1
49,3106,1
49,3107,1
49,3108,1
49,3109,1
49,3110,1
49,3111,1
49,3112,1
49,3113,2
49,3114,2
49,3115,2
49,3116,2
49,3117,2
49,3218,1
49,3219,1
49,3220,1
49,3221,1
49,3222,1
49,3223,1
49,3224,1
49,3225,1
49,3226,1
49,3227,2
49,3228,2
49,3229,2
49,3230,2
49,3231,2
49,3515,1
49,3516,1
49,3517,1
49,3518,1
49,3519,1
49,3520,1
49,3521,1
49,3522,1
49,3523,1
49,3524,1
49,3525,2
49,3526,2
49,3527,2
49,3528,2
49,3529,2
49,3530,2
49,3531,2
49,3532,2
49,3533,2
49,3534,2
49,3535,2
49,3536,2
49,3620,1
49,3621,1
49,3622,1
49,3623,1
49,3624,1
49,3625,1
49,3626,1
49,3627,1
49,3628,1
49,3629,1
49,3630,1
49,3631,1
49,3632,2
49,3633,2
49,3634,2
49,3635,2
49,3636,2
49,3637,2
49,3638,2
49,3639,2
49,3640,2
49,3641,2
49,3642,2
49,3643,2
49,3777,1
49,3778,1
49,3779,1
49,3780,1
49,3781,1
49,3782,1
49,3783,1
49,3784,1
49,3785,1
49,3786,1
49,3787,1
49,3788,1
49,3789,2
49,3790,2
49,3791,2
49,3792,2
49,3793,2
49,3794,2
49,3795,2
49,3796,2
49,3797,2
49,3798,2
49,3799,2
49,3800,2
49,4220,1
49,4221,1
49,4222,1
49,4223,1
49,4224,1
49,4225,1
49,4226,1
49,4227,1
49,4228,1
49,4229,2
49,4230,2
49,4231,2
49,4232,2
49,4233,2
49,4284,1
49,4285,1
49,4286,1
49,4287,1
49,4288,1
49,4289,1
49,4290,1
49,4291,1
49,4292,1
49,4293,2
49,4294,2
49,4295,2
49,4296,2
49,4297,2
49,4298,2
49,4299,2
49,4300,2
49,4301,2
49,4302,2
49,4303,2
49,4304,2
49,4327,1
49,4328,1
49,4329,1
49,4330,1
49,4331,1
49,4332,1
49,4333,1
49,4334,1
49,4335,1
49,4336,2
49,4337,2
49,4338,2
49,4339,2
49,4340,2
49,4358,1
49,4359,1
49,4360,1
49,4361,1
49,4362,1
49,4363,1
49,4364,1
49,4365,1
49,4366,1
49,4367,2
49,4368,2
49,4369,2
49,4370,2
49,4371,2
49,4391,1
49,4392,1
49,4393,1
49,4394,1
49,4395,1
49,4396,1
49,4397,1
49,4398,1
49,4399,1
49,4400,2
49,4401,2
49,4402,2
49,4403,2
49,4404,2
49,4422,1
49,4423,1
49,4424,1
49,4425,1
49,4426,2
49,4427,2
49,4428,2
49,4429,2
49,4430,2
49,4431,1
49,4432,1
49,4433,1
49,4434,1
49,4435,1
49,4436,1
49,4437,1
49,4438,1
49,4439,1
49,4440,2
49,4441,2
49,4442,2
49,4443,2
49,4444,2
49,4493,1
49,4494,1
49,4495,1
49,4496,1
49,4497,1
49,4498,1
49,4499,1
49,4500,1
49,4501,1
49,4502,1
49,4503,1
49,4504,1
49,4505,2
49,4506,2
49,4507,2
49,4508,2
49,4509,2
49,4510,2
49,4511,2
49,4512,2
49,4513,2
49,4514,2
49,4532,1
49,4533,1
49,4534,1
49,4535,1
49,4536,1
49,4537,1
49,4538,1
49,4539,1
49,4540,1
49,4541,1
49,4542,1
49,4543,1
49,4544,2
49,4545,2
49,4546,2
49,4547,1
49,4548,1
49,4549,1
49,4550,1
49,4551,1
49,4552,1
49,4553,1
49,4554,1
49,4555,1
49,4556,2
49,4557,2
49,4558,2
49,4559,2
49,4560,2
49,4610,1
49,4611,1
49,4612,1
49,4613,1
49,4614,1
49,4615,1
49,4616,1
49,4617,1
49,4618,1
49,4619,1
49,4620,1
49,4621,2
49,4622,2
49,4623,2
49,4624,2
49,4625,2
49,4626,2
49,4646,1
49,4647,1
49,4648,1
49,4649,1
49,4650,1
49,4651,1
49,4652,1
49,4653,1
49,4654,1
49,4655,1
49,4656,1
49,4657,2
49,4658,2
49,4659,2
49,4660,2
49,4661,2
49,4724,1
49,4725,1
49,4726,1
49,4727,1
49,4728,1
49,4729,1
49,4730,1
49,4731,1
49,4732,1
49,4733,1
49,4734,1
49,4735,2
49,4736,2
49,4737,2
49,4738,2
49,4739,2
49,4740,2
49,4839,1
49,4840,1
49,4841,1
49,4842,1
49,4843,1
49,4844,1
49,4845,1
49,4846,1
49,4847,1
49,4848,1
49,4849,1
49,4850,2
49,4851,2
49,5021,1
49,5022,1
49,5023,1
49,5024,1
49,5025,1
49,5026,1
49,5027,1
49,5028,1
49,5029,1
49,5030,1
49,5031,1
49,5032,2
49,5033,2
49,5052,1
49,5053,1
49,5054,1
49,5055,1
49,5056,1
49,5057,1
49,5058,1
49,5059,1
49,5060,1
49,5061,2
49,5062,2
49,5063,2
49,5064,2
49,5065,2
49,5142,1
49,5143,1
49,5144,1
49,5145,1
49,5146,1
49,5147,1
49,5148,1
49,5149,1
49,5150,1
49,5151,2
49,5152,2
49,5153,2
49,5154,2
49,5155,2
49,5247,1
49,5248,1
49,5249,1
49,5250,1
49,5251,1
49,5252,1
49,5253,1
49,5254,1
49,5255,1
49,5256,2
49,5257,2
49,5258,2
49,5259,2
49,5260,2
49,5312,1
49,5313,1
49,5314,1
49,5315,1
49,5316,1
49,5317,1
49,5318,1
49,5319,1
49,5320,1
49,5321,2
49,5322,2
49,5323,2
49,5324,2
49,5325,2
49,5378,1
49,5379,1
49,5380,1
49,5381,1
49,5382,1
49,5383,1
49,5384,1
49,5385,1
49,5386,1
49,5387,2
49,5388,2
49,5389,2
49,5390,2
49,5391,2
49,5541,1
49,5542,1
49,5543,1
49,5544,1
49,5545,1
49,5546,1
49,5547,1
49,5548,1
49,5549,1
49,5550,2
49,5551,2
49,5552,2
49,5553,2
49,5554,2
49,5579,1
49,5580,1
49,5581,1
49,5582,1
49,5583,1
49,5584,1
49,5585,1
49,5586,1
49,5587,1
49,5588,1
49,5589,1
49,5590,1
49,5591,2
49,5592,2
49,5593,2
49,5594,2
49,5595,2
49,5596,2
49,5597,2
49,5598,2
49,5599,2
49,5600,2
49,5601,2
49,5602,2
49,5680,1
49,5681,1
49,5682,1
49,5683,1
49,5684,1
49,5685,1
49,5686,1
49,5687,1
49,5688,1
49,5689,1
49,5690,1
49,5691,1
49,5692,2
49,5693,2
49,5694,2
49,5695,2
49,5696,2
49,5697,2
49,5698,2
49,5699,2
49,5700,2
49,5701,2
49,5702,2
49,5703,2
49,5726,1
49,5727,1
49,5728,1
49,5729,1
49,5730,1
49,5731,1
49,5732,1
49,5733,1
49,5734,1
49,5735,2
49,5736,2
49,5737,2
49,5738,2
49,5739,2
49,5740,1
49,5741,1
49,5742,1
49,5743,1
49,5744,1
49,5745,1
49,5746,1
49,5747,1
49,5748,1
49,5749,2
49,5750,2
49,5751,2
49,5752,2
49,5753,2
49,5787,1
49,5788,1
49,5789,1
49,5790,1
49,5791,1
49,5792,1
49,5793,1
49,5794,1
49,5795,1
49,5796,2
49,5797,2
49,5798,2
49,5799,2
49,5800,2
49,5801,1
49,5802,1
49,5803,1
49,5804,1
49,5805,1
49,5806,1
49,5807,1
49,5808,1
49,5809,1
49,5810,2
49,5811,2
49,5812,2
49,5813,2
49,5814,2
49,5815,1
49,5816,1
49,5817,1
49,5818,1
49,5819,1
49,5820,1
49,5821,1
49,5822,1
49,5823,1
49,5824,2
49,5825,2
49,5826,2
49,5827,2
49,5828,2
49,5846,1
49,5847,1
49,5848,1
49,5849,1
49,5850,1
49,5851,1
49,5852,1
49,5853,1
49,5854,1
49,5855,2
49,5856,2
49,5857,2
49,5858,2
49,5859,2
49,5908,1
49,5909,1
49,5910,1
49,5911,1
49,5912,1
49,5913,1
49,5914,1
49,5915,1
49,5916,1
49,5917,1
49,5918,1
49,5919,1
49,5920,2
49,5921,2
49,5922,2
49,5923,2
49,5924,2
49,5925,2
49,5926,2
49,5927,2
49,5928,2
49,5929,2
49,5930,2
49,5931,2
49,5941,1
49,5942,1
49,5943,1
49,5944,1
49,5945,1
49,5946,1
49,5947,1
49,5948,1
49,5949,1
49,5950,2
49,5951,2
49,5952,2
49,5953,2
49,5954,2
49,5989,1
49,5990,1
49,5991,1
49,5992,1
49,5993,1
49,5994,1
49,5995,1
49,5996,1
49,5997,1
49,5998,1
49,5999,1
49,6000,1
49,6001,2
49,6002,2
49,6003,2
49,6004,2
49,6005,2
49,6006,2
49,6007,2
49,6008,1
49,6009,1
49,6010,1
49,6011,1
49,6012,1
49,6013,1
49,6014,1
49,6015,1
49,6016,1
49,6017,2
49,6018,2
49,6019,2
49,6020,2
49,6021,2
49,6039,1
49,6040,1
49,6041,1
49,6042,1
49,6043,1
49,6044,1
49,6045,1
49,6046,1
49,6047,1
49,6048,2
49,6049,2
49,6050,2
49,6051,2
49,6052,2
49,6146,1
49,6147,1
49,6148,1
49,6149,1
49,6150,1
49,6151,1
49,6152,1
49,6153,1
49,6154,1
49,6155,1
49,6156,1
49,6157,1
49,6158,2
49,6159,2
49,6160,2
49,6161,2
49,6162,2
49,6163,2
49,6164,2
49,6165,2
49,6166,2
49,6167,2
49,6168,2
49,6169,2
49,6657,1
49,6658,1
49,6659,1
49,6660,1
49,6661,1
49,6662,1
49,6663,1
49,6664,1
49,6665,1
49,6666,2
49,6667,2
49,6668,2
49,6669,2
49,6670,2
49,6685,1
49,6686,1
49,6687,1
49,6688,1
49,6689,1
49,6690,1
49,6691,1
49,6692,1
49,6693,1
49,6694,2
49,6695,2
49,6696,2
49,6697,2
49,6892,1
49,6893,1
49,6894,1
49,6895,1
49,6896,1
49,6897,1
49,6898,1
49,6899,1
49,6900,1
49,6901,2
49,6902,2
49,6903,2
49,6904,2
49,6905,2
49,7420,1
49,7421,1
49,7422,1
49,7423,1
49,7424,1
49,7425,1
49,7426,1
49,7427,1
49,7428,1
49,7429,1
49,7430,1
49,7431,1
49,7432,2
49,7433,2
49,7434,2
49,7435,2
49,7436,2
49,7437,2
49,7438,2
49,7439,2
49,7440,2
49,7441,2
49,7442,2
49,7443,2
49,8088,1
49,8089,1
49,8090,1
49,8091,1
49,8092,1
49,8093,1
49,8094,1
49,8095,1
49,8096,1
49,8097,2
49,8098,2
49,8099,2
49,8100,2
49,8101,2
49,8119,1
49,8120,1
49,8121,1
49,8122,1
49,8123,1
49,8124,1
49,8125,1
49,8126,1
49,8127,1
49,8128,2
49,8129,2
49,8130,2
49,8131,2
49,8132,2
49,8166,1
49,8167,1
49,8168,1
49,8169,1
49,8170,1
49,8171,1
49,8172,1
49,8173,1
49,8174,1
49,8175,2
49,8176,2
49,8177,2
49,8178,2
49,8179,2
49,8197,1
49,8198,1
49,8199,1
49,8200,1
49,8201,1
49,8202,1
49,8203,1
49,8204,1
49,8205,1
49,8206,2
49,8207,2
49,8208,2
49,8209,2
49,8210,2
49,8211,1
49,8212,1
49,8213,1
49,8214,1
49,8215,1
49,8216,1
49,8217,1
49,8218,1
49,8219,1
49,8220,2
49,8221,2
49,8222,2
49,8223,2
49,8224,2
49,8242,1
49,8243,1
49,8244,1
49,8245,1
49,8246,1
49,8247,1
49,8248,1
49,8249,1
49,8250,1
49,8251,2
49,8252,2
49,8253,2
49,8254,2
49,8255,2
49,8304,1
49,8305,1
49,8306,1
49,8307,1
49,8308,1
49,8309,1
49,8310,1
49,8311,1
49,8312,1
49,8313,1
49,8314,1
49,8315,1
49,8316,2
49,8317,2
49,8318,2
49,8319,2
49,8320,2
49,8321,2
49,8322,2
49,8323,2
49,8324,2
49,8325,2
49,8326,2
49,8327,2
49,8337,1
49,8338,1
49,8339,1
49,8340,1
49,8341,1
49,8342,1
49,8343,1
49,8344,1
49,8345,1
49,8346,2
49,8347,2
49,8348,2
49,8349,2
49,8350,2
49,8385,1
49,8386,1
49,8387,1
49,8388,1
49,8389,1
49,8390,1
49,8391,1
49,8392,1
49,8393,1
49,8394,1
49,8395,1
49,8396,1
49,8397,2
49,8398,2
49,8399,2
49,8400,2
49,8401,2
49,8402,2
49,8403,2
49,8404,1
49,8405,1
49,8406,1
49,8407,1
49,8408,1
49,8409,1
49,8410,1
49,8411,1
49,8412,1
49,8413,2
49,8414,2
49,8415,2
49,8416,2
49,8417,2
49,8435,1
49,8436,1
49,8437,1
49,8438,1
49,8439,1
49,8440,1
49,8441,1
49,8442,1
49,8443,1
49,8444,2
49,8445,2
49,8446,2
49,8447,2
49,8448,2
49,8848,1
49,8849,1
49,8850,1
49,8851,1
49,8852,1
49,8853,1
49,8854,1
49,8855,1
49,8856,1
49,8857,2
49,8858,2
49,8859,2
49,8860,2
49,8861,2
49,8879,1
49,8880,1
49,8881,1
49,8882,1
49,8883,1
49,8884,2
49,8885,2
49,8886,2
49,8887,2
49,8888,2
49,9044,1
49,9045,1
49,9046,1
49,9047,1
49,9048,1
49,9049,1
49,9050,1
49,9051,1
49,9052,1
49,9053,2
49,9054,2
49,9055,2
49,9056,2
49,9057,2
49,9255,1
49,9256,1
49,9257,1
49,9258,1
49,9259,1
49,9260,1
49,9261,1
49,9262,1
49,9263,1
49,9264,2
49,9265,2
49,9266,2
49,9267,2
49,9268,2
49,9306,1
49,9307,1
49,9308,1
49,9309,1
49,9310,1
49,9311,1
49,9312,1
49,9313,1
49,9314,1
49,9315,2
49,9316,2
49,9317,2
49,9318,2
49,9319,2
49,9483,1
49,9484,1
49,9485,1
49,9486,1
49,9487,1
49,9488,1
49,9489,1
49,9490,1
49,9491,1
49,9492,2
49,9493,2
49,9494,2
49,9495,2
49,9496,2
49,9693,1
49,9694,1
49,9695,1
49,9696,1
49,9697,1
49,9698,1
49,9699,1
49,9700,1
49,9701,1
49,9702,2
49,9703,2
49,9738,1
49,9739,1
49,9740,1
49,9741,1
49,9742,1
49,9743,1
49,9744,1
49,9745,1
49,9746,1
49,9747,2
49,9748,2
49,9749,2
49,9750,2
49,9751,2
49,9912,1
49,9913,1
49,9914,1
49,9915,1
49,9916,1
49,9917,1
49,9918,1
49,9919,1
49,9920,1
49,9921,2
49,9922,2
49,9923,2
49,9924,2
49,9925,2
49,9942,1
49,9943,1
49,9944,1
49,9945,1
49,9946,1
49,9947,1
49,9948,1
49,9949,1
49,9950,1
49,9951,2
49,9952,2
49,9953,2
49,9954,2
49,9955,2
49,10121,1
49,10122,1
49,10123,1
49,10124,1
49,10125,1
49,10126,1
49,10127,1
49,10128,1
49,10129,1
49,10130,2
49,10131,2
49,10132,2
49,10133,2
49,10134,2
49,10279,1
49,10280,1
49,10281,1
49,10282,1
49,10283,1
49,10284,1
49,10285,1
49,10286,1
49,10287,1
49,10288,2
49,10289,2
49,10400,1
49,10401,1
49,10402,1
49,10403,1
49,10404,1
49,10405,1
49,10406,1
49,10407,1
49,10408,1
49,10409,2
49,10410,2
49,10411,2
49,10412,2
49,10413,2
49,10953,1
49,10954,1
49,10955,1
49,10956,1
49,10957,1
49,10958,1
49,10959,1
49,10960,1
49,10961,1
49,10962,2
49,10963,2
49,10964,2
49,10965,2
49,10966,2
49,11056,1
49,11057,1
49,11058,1
49,11059,1
49,11060,1
49,11061,1
49,11062,1
49,11063,1
49,11064,1
49,11065,2
49,11066,2
49,11067,2
49,11068,2
49,11069,2
49,11086,1
49,11087,1
49,11088,1
49,11089,1
49,11090,1
49,11091,1
49,11092,1
49,11093,1
49,11094,1
49,11095,2
49,11096,2
49,11097,2
49,11098,2
49,11099,2
50,1,1
50,2,1
50,3,1
50,4,1
50,5,2
50,6,2
50,7,2
50,8,2
50,9,2
50,10,2
50,11,2
50,19,1
50,20,1
50,21,1
50,22,1
50,23,1
50,24,1
50,25,1
50,26,1
50,27,1
50,28,1
50,29,1
50,30,1
50,31,2
50,32,2
50,33,2
50,34,2
50,35,2
50,40,1
50,41,1
50,42,1
50,43,1
50,44,1
50,45,1
50,46,1
50,47,1
50,48,1
50,49,1
50,50,1
50,51,1
50,52,2
50,53,2
50,54,2
50,55,2
50,56,2
50,57,2
50,72,1
50,73,1
50,74,1
50,75,1
50,76,1
50,77,1
50,78,1
50,79,1
50,80,1
50,81,1
50,82,1
50,83,1
50,84,2
50,85,2
50,86,2
50,87,2
50,88,2
50,89,2
50,90,2
50,91,1
50,92,1
50,93,1
50,94,1
50,95,1
50,96,1
50,97,1
50,98,1
50,99,1
50,100,1
50,101,2
50,102,2
50,103,2
50,104,2
50,105,2
50,106,2
50,107,2
50,108,2
50,109,2
50,110,2
50,111,2
50,112,2
50,162,1
50,163,1
50,164,1
50,165,1
50,166,2
50,167,2
50,168,2
50,169,2
50,170,2
50,171,2
50,172,2
50,173,2
50,174,2
50,175,2
50,176,2
50,177,2
50,182,1
50,183,1
50,184,1
50,185,1
50,186,1
50,187,1
50,188,1
50,189,1
50,190,1
50,191,1
50,192,1
50,193,2
50,194,2
50,195,2
50,196,2
50,197,2
50,198,2
50,199,2
50,200,1
50,201,1
50,202,1
50,203,1
50,204,1
50,205,1
50,206,1
50,207,1
50,208,1
50,209,1
50,210,2
50,211,2
50,212,2
50,213,2
50,214,2
50,215,2
50,216,2
50,217,2
50,218,2
50,219,2
50,220,2
50,221,2
50,222,1
50,223,1
50,224,1
50,225,1
50,226,1
50,227,1
50,228,1
50,229,1
50,230,1
50,231,1
50,232,2
50,233,2
50,234,2
50,235,2
50,236,2
50,237,2
50,238,2
50,239,2
50,240,2
50,241,2
50,242,2
50,243,2
50,244,1
50,245,1
50,246,1
50,247,1
50,248,1
50,249,1
50,250,1
50,251,1
50,252,1
50,253,1
50,254,1
50,255,1
50,256,2
50,257,2
50,258,2
50,259,2
50,260,2
50,261,2
50,262,2
50,263,2
50,264,2
50,265,2
50,266,1
50,267,1
50,268,1
50,269,1
50,270,1
50,271,1
