rule_id,rule_family,unit_id,time_id,subgroup_id,sense,rhs,gen_scope,gen_coef,online_capacity_source
"STARTUP_COST_RULE[u=43,t=66,cat=1]",INVERTER_SYNC_COST,DER_043,66.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=67,cat=1]",INVERTER_SYNC_COST,DER_043,67.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=68,cat=1]",INVERTER_SYNC_COST,DER_043,68.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=69,cat=1]",INVERTER_SYNC_COST,DER_043,69.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=70,cat=1]",INVERTER_SYNC_COST,DER_043,70.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=71,cat=1]",INVERTER_SYNC_COST,DER_043,71.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=72,cat=1]",INVERTER_SYNC_COST,DER_043,72.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=73,cat=1]",INVERTER_SYNC_COST,DER_043,73.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=74,cat=1]",INVERTER_SYNC_COST,DER_043,74.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=75,cat=1]",INVERTER_SYNC_COST,DER_043,75.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=76,cat=1]",INVERTER_SYNC_COST,DER_043,76.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=77,cat=1]",INVERTER_SYNC_COST,DER_043,77.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=78,cat=1]",INVERTER_SYNC_COST,DER_043,78.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=79,cat=1]",INVERTER_SYNC_COST,DER_043,79.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=80,cat=1]",INVERTER_SYNC_COST,DER_043,80.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=81,cat=1]",INVERTER_SYNC_COST,DER_043,81.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=82,cat=1]",INVERTER_SYNC_COST,DER_043,82.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=83,cat=1]",INVERTER_SYNC_COST,DER_043,83.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=84,cat=1]",INVERTER_SYNC_COST,DER_043,84.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=85,cat=1]",INVERTER_SYNC_COST,DER_043,85.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=86,cat=1]",INVERTER_SYNC_COST,DER_043,86.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=87,cat=1]",INVERTER_SYNC_COST,DER_043,87.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=88,cat=1]",INVERTER_SYNC_COST,DER_043,88.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=89,cat=1]",INVERTER_SYNC_COST,DER_043,89.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=90,cat=1]",INVERTER_SYNC_COST,DER_043,90.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=91,cat=1]",INVERTER_SYNC_COST,DER_043,91.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=92,cat=1]",INVERTER_SYNC_COST,DER_043,92.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=93,cat=1]",INVERTER_SYNC_COST,DER_043,93.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=94,cat=1]",INVERTER_SYNC_COST,DER_043,94.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=95,cat=1]",INVERTER_SYNC_COST,DER_043,95.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=96,cat=1]",INVERTER_SYNC_COST,DER_043,96.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=97,cat=1]",INVERTER_SYNC_COST,DER_043,97.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=98,cat=1]",INVERTER_SYNC_COST,DER_043,98.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=99,cat=1]",INVERTER_SYNC_COST,DER_043,99.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=100,cat=1]",INVERTER_SYNC_COST,DER_043,100.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=101,cat=1]",INVERTER_SYNC_COST,DER_043,101.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=102,cat=1]",INVERTER_SYNC_COST,DER_043,102.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=103,cat=1]",INVERTER_SYNC_COST,DER_043,103.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=104,cat=1]",INVERTER_SYNC_COST,DER_043,104.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=105,cat=1]",INVERTER_SYNC_COST,DER_043,105.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=106,cat=1]",INVERTER_SYNC_COST,DER_043,106.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=107,cat=1]",INVERTER_SYNC_COST,DER_043,107.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=108,cat=1]",INVERTER_SYNC_COST,DER_043,108.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=109,cat=1]",INVERTER_SYNC_COST,DER_043,109.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=110,cat=1]",INVERTER_SYNC_COST,DER_043,110.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=111,cat=1]",INVERTER_SYNC_COST,DER_043,111.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=112,cat=1]",INVERTER_SYNC_COST,DER_043,112.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=113,cat=1]",INVERTER_SYNC_COST,DER_043,113.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=114,cat=1]",INVERTER_SYNC_COST,DER_043,114.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=115,cat=1]",INVERTER_SYNC_COST,DER_043,115.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=116,cat=1]",INVERTER_SYNC_COST,DER_043,116.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=117,cat=1]",INVERTER_SYNC_COST,DER_043,117.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=118,cat=1]",INVERTER_SYNC_COST,DER_043,118.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=119,cat=1]",INVERTER_SYNC_COST,DER_043,119.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=120,cat=1]",INVERTER_SYNC_COST,DER_043,120.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=121,cat=1]",INVERTER_SYNC_COST,DER_043,121.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=122,cat=1]",INVERTER_SYNC_COST,DER_043,122.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=123,cat=1]",INVERTER_SYNC_COST,DER_043,123.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=124,cat=1]",INVERTER_SYNC_COST,DER_043,124.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=125,cat=1]",INVERTER_SYNC_COST,DER_043,125.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=126,cat=1]",INVERTER_SYNC_COST,DER_043,126.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=127,cat=1]",INVERTER_SYNC_COST,DER_043,127.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=128,cat=1]",INVERTER_SYNC_COST,DER_043,128.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=129,cat=1]",INVERTER_SYNC_COST,DER_043,129.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=130,cat=1]",INVERTER_SYNC_COST,DER_043,130.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=131,cat=1]",INVERTER_SYNC_COST,DER_043,131.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=132,cat=1]",INVERTER_SYNC_COST,DER_043,132.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=133,cat=1]",INVERTER_SYNC_COST,DER_043,133.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=134,cat=1]",INVERTER_SYNC_COST,DER_043,134.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=135,cat=1]",INVERTER_SYNC_COST,DER_043,135.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=136,cat=1]",INVERTER_SYNC_COST,DER_043,136.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=137,cat=1]",INVERTER_SYNC_COST,DER_043,137.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=138,cat=1]",INVERTER_SYNC_COST,DER_043,138.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=139,cat=1]",INVERTER_SYNC_COST,DER_043,139.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=140,cat=1]",INVERTER_SYNC_COST,DER_043,140.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=141,cat=1]",INVERTER_SYNC_COST,DER_043,141.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=142,cat=1]",INVERTER_SYNC_COST,DER_043,142.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=143,cat=1]",INVERTER_SYNC_COST,DER_043,143.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=144,cat=1]",INVERTER_SYNC_COST,DER_043,144.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=145,cat=1]",INVERTER_SYNC_COST,DER_043,145.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=146,cat=1]",INVERTER_SYNC_COST,DER_043,146.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=147,cat=1]",INVERTER_SYNC_COST,DER_043,147.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=148,cat=1]",INVERTER_SYNC_COST,DER_043,148.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=149,cat=1]",INVERTER_SYNC_COST,DER_043,149.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=150,cat=1]",INVERTER_SYNC_COST,DER_043,150.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=151,cat=1]",INVERTER_SYNC_COST,DER_043,151.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=152,cat=1]",INVERTER_SYNC_COST,DER_043,152.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=153,cat=1]",INVERTER_SYNC_COST,DER_043,153.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=154,cat=1]",INVERTER_SYNC_COST,DER_043,154.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=155,cat=1]",INVERTER_SYNC_COST,DER_043,155.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=156,cat=1]",INVERTER_SYNC_COST,DER_043,156.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=157,cat=1]",INVERTER_SYNC_COST,DER_043,157.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=158,cat=1]",INVERTER_SYNC_COST,DER_043,158.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=159,cat=1]",INVERTER_SYNC_COST,DER_043,159.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=160,cat=1]",INVERTER_SYNC_COST,DER_043,160.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=161,cat=1]",INVERTER_SYNC_COST,DER_043,161.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=162,cat=1]",INVERTER_SYNC_COST,DER_043,162.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=163,cat=1]",INVERTER_SYNC_COST,DER_043,163.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=164,cat=1]",INVERTER_SYNC_COST,DER_043,164.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=165,cat=1]",INVERTER_SYNC_COST,DER_043,165.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=166,cat=1]",INVERTER_SYNC_COST,DER_043,166.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=167,cat=1]",INVERTER_SYNC_COST,DER_043,167.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=43,t=168,cat=1]",INVERTER_SYNC_COST,DER_043,168.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=1,cat=1]",INVERTER_SYNC_COST,DER_044,1.0,1.0,>=,-0.1,,,
"STARTUP_COST_RULE[u=44,t=2,cat=1]",INVERTER_SYNC_COST,DER_044,2.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=3,cat=1]",INVERTER_SYNC_COST,DER_044,3.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=4,cat=1]",INVERTER_SYNC_COST,DER_044,4.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=5,cat=1]",INVERTER_SYNC_COST,DER_044,5.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=6,cat=1]",INVERTER_SYNC_COST,DER_044,6.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=7,cat=1]",INVERTER_SYNC_COST,DER_044,7.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=8,cat=1]",INVERTER_SYNC_COST,DER_044,8.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=9,cat=1]",INVERTER_SYNC_COST,DER_044,9.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=10,cat=1]",INVERTER_SYNC_COST,DER_044,10.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=11,cat=1]",INVERTER_SYNC_COST,DER_044,11.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=12,cat=1]",INVERTER_SYNC_COST,DER_044,12.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=13,cat=1]",INVERTER_SYNC_COST,DER_044,13.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=14,cat=1]",INVERTER_SYNC_COST,DER_044,14.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=15,cat=1]",INVERTER_SYNC_COST,DER_044,15.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=16,cat=1]",INVERTER_SYNC_COST,DER_044,16.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=17,cat=1]",INVERTER_SYNC_COST,DER_044,17.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=18,cat=1]",INVERTER_SYNC_COST,DER_044,18.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=19,cat=1]",INVERTER_SYNC_COST,DER_044,19.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=20,cat=1]",INVERTER_SYNC_COST,DER_044,20.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=21,cat=1]",INVERTER_SYNC_COST,DER_044,21.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=22,cat=1]",INVERTER_SYNC_COST,DER_044,22.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=23,cat=1]",INVERTER_SYNC_COST,DER_044,23.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=24,cat=1]",INVERTER_SYNC_COST,DER_044,24.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=25,cat=1]",INVERTER_SYNC_COST,DER_044,25.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=26,cat=1]",INVERTER_SYNC_COST,DER_044,26.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=27,cat=1]",INVERTER_SYNC_COST,DER_044,27.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=28,cat=1]",INVERTER_SYNC_COST,DER_044,28.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=29,cat=1]",INVERTER_SYNC_COST,DER_044,29.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=30,cat=1]",INVERTER_SYNC_COST,DER_044,30.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=31,cat=1]",INVERTER_SYNC_COST,DER_044,31.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=32,cat=1]",INVERTER_SYNC_COST,DER_044,32.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=33,cat=1]",INVERTER_SYNC_COST,DER_044,33.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=34,cat=1]",INVERTER_SYNC_COST,DER_044,34.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=35,cat=1]",INVERTER_SYNC_COST,DER_044,35.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=36,cat=1]",INVERTER_SYNC_COST,DER_044,36.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=37,cat=1]",INVERTER_SYNC_COST,DER_044,37.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=38,cat=1]",INVERTER_SYNC_COST,DER_044,38.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=39,cat=1]",INVERTER_SYNC_COST,DER_044,39.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=40,cat=1]",INVERTER_SYNC_COST,DER_044,40.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=41,cat=1]",INVERTER_SYNC_COST,DER_044,41.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=42,cat=1]",INVERTER_SYNC_COST,DER_044,42.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=43,cat=1]",INVERTER_SYNC_COST,DER_044,43.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=44,cat=1]",INVERTER_SYNC_COST,DER_044,44.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=45,cat=1]",INVERTER_SYNC_COST,DER_044,45.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=46,cat=1]",INVERTER_SYNC_COST,DER_044,46.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=47,cat=1]",INVERTER_SYNC_COST,DER_044,47.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=48,cat=1]",INVERTER_SYNC_COST,DER_044,48.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=49,cat=1]",INVERTER_SYNC_COST,DER_044,49.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=50,cat=1]",INVERTER_SYNC_COST,DER_044,50.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=51,cat=1]",INVERTER_SYNC_COST,DER_044,51.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=52,cat=1]",INVERTER_SYNC_COST,DER_044,52.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=53,cat=1]",INVERTER_SYNC_COST,DER_044,53.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=54,cat=1]",INVERTER_SYNC_COST,DER_044,54.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=55,cat=1]",INVERTER_SYNC_COST,DER_044,55.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=56,cat=1]",INVERTER_SYNC_COST,DER_044,56.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=57,cat=1]",INVERTER_SYNC_COST,DER_044,57.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=58,cat=1]",INVERTER_SYNC_COST,DER_044,58.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=59,cat=1]",INVERTER_SYNC_COST,DER_044,59.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=60,cat=1]",INVERTER_SYNC_COST,DER_044,60.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=61,cat=1]",INVERTER_SYNC_COST,DER_044,61.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=62,cat=1]",INVERTER_SYNC_COST,DER_044,62.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=63,cat=1]",INVERTER_SYNC_COST,DER_044,63.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=64,cat=1]",INVERTER_SYNC_COST,DER_044,64.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=65,cat=1]",INVERTER_SYNC_COST,DER_044,65.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=66,cat=1]",INVERTER_SYNC_COST,DER_044,66.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=67,cat=1]",INVERTER_SYNC_COST,DER_044,67.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=68,cat=1]",INVERTER_SYNC_COST,DER_044,68.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=69,cat=1]",INVERTER_SYNC_COST,DER_044,69.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=70,cat=1]",INVERTER_SYNC_COST,DER_044,70.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=71,cat=1]",INVERTER_SYNC_COST,DER_044,71.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=72,cat=1]",INVERTER_SYNC_COST,DER_044,72.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=73,cat=1]",INVERTER_SYNC_COST,DER_044,73.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=74,cat=1]",INVERTER_SYNC_COST,DER_044,74.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=75,cat=1]",INVERTER_SYNC_COST,DER_044,75.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=76,cat=1]",INVERTER_SYNC_COST,DER_044,76.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=77,cat=1]",INVERTER_SYNC_COST,DER_044,77.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=78,cat=1]",INVERTER_SYNC_COST,DER_044,78.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=79,cat=1]",INVERTER_SYNC_COST,DER_044,79.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=80,cat=1]",INVERTER_SYNC_COST,DER_044,80.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=81,cat=1]",INVERTER_SYNC_COST,DER_044,81.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=82,cat=1]",INVERTER_SYNC_COST,DER_044,82.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=83,cat=1]",INVERTER_SYNC_COST,DER_044,83.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=84,cat=1]",INVERTER_SYNC_COST,DER_044,84.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=85,cat=1]",INVERTER_SYNC_COST,DER_044,85.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=86,cat=1]",INVERTER_SYNC_COST,DER_044,86.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=87,cat=1]",INVERTER_SYNC_COST,DER_044,87.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=88,cat=1]",INVERTER_SYNC_COST,DER_044,88.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=89,cat=1]",INVERTER_SYNC_COST,DER_044,89.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=90,cat=1]",INVERTER_SYNC_COST,DER_044,90.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=91,cat=1]",INVERTER_SYNC_COST,DER_044,91.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=92,cat=1]",INVERTER_SYNC_COST,DER_044,92.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=93,cat=1]",INVERTER_SYNC_COST,DER_044,93.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=94,cat=1]",INVERTER_SYNC_COST,DER_044,94.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=95,cat=1]",INVERTER_SYNC_COST,DER_044,95.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=96,cat=1]",INVERTER_SYNC_COST,DER_044,96.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=97,cat=1]",INVERTER_SYNC_COST,DER_044,97.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=98,cat=1]",INVERTER_SYNC_COST,DER_044,98.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=99,cat=1]",INVERTER_SYNC_COST,DER_044,99.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=100,cat=1]",INVERTER_SYNC_COST,DER_044,100.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=101,cat=1]",INVERTER_SYNC_COST,DER_044,101.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=102,cat=1]",INVERTER_SYNC_COST,DER_044,102.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=103,cat=1]",INVERTER_SYNC_COST,DER_044,103.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=104,cat=1]",INVERTER_SYNC_COST,DER_044,104.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=105,cat=1]",INVERTER_SYNC_COST,DER_044,105.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=106,cat=1]",INVERTER_SYNC_COST,DER_044,106.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=107,cat=1]",INVERTER_SYNC_COST,DER_044,107.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=108,cat=1]",INVERTER_SYNC_COST,DER_044,108.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=109,cat=1]",INVERTER_SYNC_COST,DER_044,109.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=110,cat=1]",INVERTER_SYNC_COST,DER_044,110.0,1.0,>=,0.0,,,
"STARTUP_COST_RULE[u=44,t=111,cat=1]",INVERTER_SYNC_COST,DER_044,111.0,1.0,>=,0.0,,,
