decision_id,node_id,coef
d093939,c319,1.0
d093939,c481,-1.0
d093939,c3229,-1.0
d093955,c319,1.0
d093955,c999,-1.0
d093955,c3229,-1.0
d093971,c319,1.0
d093971,c1517,-1.0
d093971,c3229,-1.0
d093987,c319,1.0
d093987,c2035,-1.0
d093987,c3229,-1.0
d094003,c319,1.0
d094003,c499,-1.0
d094003,c3229,-1.0
d094019,c319,1.0
d094019,c1017,-1.0
d094019,c3229,-1.0
d094035,c319,1.0
d094035,c1535,-1.0
d094035,c3229,-1.0
d094051,c319,1.0
d094051,c2053,-1.0
d094051,c3229,-1.0
d094067,c319,1.0
d094067,c517,-1.0
d094067,c3229,-1.0
d094083,c319,1.0
d094083,c1035,-1.0
d094083,c3229,-1.0
d094099,c319,1.0
d094099,c1553,-1.0
d094099,c3229,-1.0
d094115,c319,1.0
d094115,c2071,-1.0
d094115,c3229,-1.0
d094131,c319,1.0
d094131,c535,-1.0
d094131,c3229,-1.0
d094147,c319,1.0
d094147,c1053,-1.0
d094147,c3229,-1.0
d094163,c319,1.0
d094163,c1571,-1.0
d094163,c3229,-1.0
d094179,c319,1.0
d094179,c2089,-1.0
d094179,c3229,-1.0
d094184,c305,1.0
d094185,c306,1.0
d094186,c307,1.0
d094188,c308,1.0
d094189,c309,1.0
d094191,c310,1.0
d094192,c311,1.0
d094193,c312,1.0
d094194,c313,1.0
d094195,c314,1.0
d094196,c315,1.0
d094197,c316,1.0
d094198,c317,1.0
d094199,c318,1.0
d094201,c320,1.0
d094202,c321,1.0
d094203,c322,1.0
d094204,c323,1.0
d094218,c337,-1.0
d094218,c837,1.0
d094218,c3257,-1.0
d094236,c837,1.0
d094236,c855,-1.0
d094236,c3257,-1.0
d094254,c837,1.0
d094254,c1373,-1.0
d094254,c3257,-1.0
d094272,c837,1.0
d094272,c1891,-1.0
d094272,c3257,-1.0
d094290,c355,-1.0
d094290,c837,1.0
d094290,c3257,-1.0
d094308,c837,1.0
d094308,c873,-1.0
d094308,c3257,-1.0
d094326,c837,1.0
d094326,c1391,-1.0
d094326,c3257,-1.0
d094344,c837,1.0
d094344,c1909,-1.0
d094344,c3257,-1.0
d094362,c373,-1.0
d094362,c837,1.0
d094362,c3257,-1.0
d094380,c837,1.0
d094380,c891,-1.0
d094380,c3257,-1.0
d094398,c837,1.0
d094398,c1409,-1.0
d094398,c3257,-1.0
d094416,c837,1.0
d094416,c1927,-1.0
d094416,c3257,-1.0
d094434,c391,-1.0
d094434,c837,1.0
d094434,c3257,-1.0
d094452,c837,1.0
d094452,c909,-1.0
d094452,c3257,-1.0
d094470,c837,1.0
d094470,c1427,-1.0
d094470,c3257,-1.0
d094488,c837,1.0
d094488,c1945,-1.0
d094488,c3257,-1.0
d094506,c409,-1.0
d094506,c837,1.0
d094506,c3257,-1.0
d094524,c837,1.0
d094524,c927,-1.0
d094524,c3257,-1.0
d094542,c837,1.0
d094542,c1445,-1.0
d094542,c3257,-1.0
d094560,c837,1.0
d094560,c1963,-1.0
d094560,c3257,-1.0
d094577,c427,-1.0
d094577,c837,1.0
d094577,c3257,-1.0
d094594,c837,1.0
d094594,c945,-1.0
d094594,c3257,-1.0
d094611,c837,1.0
d094611,c1463,-1.0
d094611,c3257,-1.0
d094628,c837,1.0
d094628,c1981,-1.0
d094628,c3257,-1.0
d094645,c445,-1.0
d094645,c837,1.0
d094645,c3257,-1.0
d094662,c837,1.0
d094662,c963,-1.0
d094662,c3257,-1.0
d094679,c837,1.0
d094679,c1481,-1.0
d094679,c3257,-1.0
d094696,c837,1.0
d094696,c1999,-1.0
d094696,c3257,-1.0
d094713,c463,-1.0
d094713,c837,1.0
d094713,c3257,-1.0
d094730,c837,1.0
d094730,c981,-1.0
d094730,c3257,-1.0
d094747,c837,1.0
d094747,c1499,-1.0
d094747,c3257,-1.0
d094764,c837,1.0
d094764,c2017,-1.0
d094764,c3257,-1.0
d094780,c481,-1.0
d094780,c837,1.0
d094780,c3257,-1.0
d094796,c837,1.0
d094796,c999,-1.0
d094796,c3257,-1.0
d094812,c837,1.0
d094812,c1517,-1.0
d094812,c3257,-1.0
d094828,c837,1.0
d094828,c2035,-1.0
d094828,c3257,-1.0
d094844,c499,-1.0
d094844,c837,1.0
d094844,c3257,-1.0
d094860,c837,1.0
d094860,c1017,-1.0
d094860,c3257,-1.0
d094876,c837,1.0
d094876,c1535,-1.0
d094876,c3257,-1.0
d094892,c837,1.0
d094892,c2053,-1.0
d094892,c3257,-1.0
d094908,c517,-1.0
d094908,c837,1.0
d094908,c3257,-1.0
d094924,c837,1.0
d094924,c1035,-1.0
d094924,c3257,-1.0
d094940,c837,1.0
d094940,c1553,-1.0
d094940,c3257,-1.0
d094956,c837,1.0
d094956,c2071,-1.0
d094956,c3257,-1.0
d094972,c535,-1.0
d094972,c837,1.0
d094972,c3257,-1.0
d094988,c837,1.0
d094988,c1053,-1.0
d094988,c3257,-1.0
d095004,c837,1.0
d095004,c1571,-1.0
d095004,c3257,-1.0
d095020,c837,1.0
d095020,c2089,-1.0
d095020,c3257,-1.0
d095025,c823,1.0
d095026,c824,1.0
d095027,c825,1.0
d095029,c826,1.0
d095030,c827,1.0
d095032,c828,1.0
d095033,c829,1.0
d095034,c830,1.0
d095035,c831,1.0
d095036,c832,1.0
d095037,c833,1.0
d095038,c834,1.0
d095039,c835,1.0
d095040,c836,1.0
d095042,c838,1.0
d095043,c839,1.0
d095044,c840,1.0
d095045,c841,1.0
d095059,c855,-1.0
d095059,c1355,1.0
d095059,c3285,-1.0
d095077,c1355,1.0
d095077,c1373,-1.0
d095077,c3285,-1.0
d095095,c1355,1.0
d095095,c1891,-1.0
d095095,c3285,-1.0
d095113,c355,-1.0
d095113,c1355,1.0
d095113,c3285,-1.0
d095131,c873,-1.0
d095131,c1355,1.0
d095131,c3285,-1.0
d095149,c1355,1.0
d095149,c1391,-1.0
d095149,c3285,-1.0
d095167,c1355,1.0
d095167,c1909,-1.0
d095167,c3285,-1.0
d095185,c373,-1.0
d095185,c1355,1.0
d095185,c3285,-1.0
d095203,c891,-1.0
d095203,c1355,1.0
d095203,c3285,-1.0
d095221,c1355,1.0
d095221,c1409,-1.0
d095221,c3285,-1.0
d095239,c1355,1.0
d095239,c1927,-1.0
d095239,c3285,-1.0
d095257,c391,-1.0
d095257,c1355,1.0
d095257,c3285,-1.0
d095275,c909,-1.0
d095275,c1355,1.0
d095275,c3285,-1.0
d095293,c1355,1.0
d095293,c1427,-1.0
d095293,c3285,-1.0
d095311,c1355,1.0
d095311,c1945,-1.0
d095311,c3285,-1.0
d095329,c409,-1.0
d095329,c1355,1.0
d095329,c3285,-1.0
d095347,c927,-1.0
d095347,c1355,1.0
d095347,c3285,-1.0
d095365,c1355,1.0
d095365,c1445,-1.0
d095365,c3285,-1.0
d095383,c1355,1.0
d095383,c1963,-1.0
d095383,c3285,-1.0
d095400,c427,-1.0
d095400,c1355,1.0
d095400,c3285,-1.0
d095417,c945,-1.0
d095417,c1355,1.0
d095417,c3285,-1.0
d095434,c1355,1.0
d095434,c1463,-1.0
d095434,c3285,-1.0
d095451,c1355,1.0
d095451,c1981,-1.0
d095451,c3285,-1.0
d095468,c445,-1.0
d095468,c1355,1.0
d095468,c3285,-1.0
d095485,c963,-1.0
d095485,c1355,1.0
d095485,c3285,-1.0
d095502,c1355,1.0
d095502,c1481,-1.0
d095502,c3285,-1.0
d095519,c1355,1.0
d095519,c1999,-1.0
d095519,c3285,-1.0
d095536,c463,-1.0
d095536,c1355,1.0
d095536,c3285,-1.0
d095553,c981,-1.0
d095553,c1355,1.0
d095553,c3285,-1.0
d095570,c1355,1.0
d095570,c1499,-1.0
d095570,c3285,-1.0
d095587,c1355,1.0
d095587,c2017,-1.0
d095587,c3285,-1.0
d095603,c481,-1.0
d095603,c1355,1.0
d095603,c3285,-1.0
d095619,c999,-1.0
d095619,c1355,1.0
d095619,c3285,-1.0
d095635,c1355,1.0
d095635,c1517,-1.0
d095635,c3285,-1.0
d095651,c1355,1.0
d095651,c2035,-1.0
d095651,c3285,-1.0
d095667,c499,-1.0
d095667,c1355,1.0
d095667,c3285,-1.0
d095683,c1017,-1.0
d095683,c1355,1.0
d095683,c3285,-1.0
d095699,c1355,1.0
d095699,c1535,-1.0
d095699,c3285,-1.0
d095715,c1355,1.0
d095715,c2053,-1.0
d095715,c3285,-1.0
d095731,c517,-1.0
d095731,c1355,1.0
d095731,c3285,-1.0
d095747,c1035,-1.0
d095747,c1355,1.0
d095747,c3285,-1.0
d095763,c1355,1.0
d095763,c1553,-1.0
d095763,c3285,-1.0
d095779,c1355,1.0
d095779,c2071,-1.0
d095779,c3285,-1.0
d095795,c535,-1.0
d095795,c1355,1.0
d095795,c3285,-1.0
d095811,c1053,-1.0
d095811,c1355,1.0
d095811,c3285,-1.0
d095827,c1355,1.0
d095827,c1571,-1.0
d095827,c3285,-1.0
d095843,c1355,1.0
d095843,c2089,-1.0
d095843,c3285,-1.0
d095848,c1341,1.0
d095849,c1342,1.0
d095850,c1343,1.0
d095852,c1344,1.0
d095853,c1345,1.0
d095855,c1346,1.0
d095856,c1347,1.0
d095857,c1348,1.0
d095858,c1349,1.0
d095859,c1350,1.0
d095860,c1351,1.0
d095861,c1352,1.0
d095862,c1353,1.0
d095863,c1354,1.0
d095865,c1356,1.0
d095866,c1357,1.0
d095867,c1358,1.0
d095868,c1359,1.0
d095882,c1873,1.0
d095882,c1891,-1.0
d095882,c3313,-1.0
d095900,c355,-1.0
d095900,c1873,1.0
d095900,c3313,-1.0
d095918,c873,-1.0
d095918,c1873,1.0
d095918,c3313,-1.0
d095936,c1391,-1.0
d095936,c1873,1.0
d095936,c3313,-1.0
d095954,c1873,1.0
d095954,c1909,-1.0
d095954,c3313,-1.0
d095972,c373,-1.0
d095972,c1873,1.0
d095972,c3313,-1.0
d095990,c891,-1.0
d095990,c1873,1.0
d095990,c3313,-1.0
d096008,c1409,-1.0
d096008,c1873,1.0
d096008,c3313,-1.0
d096026,c1873,1.0
d096026,c1927,-1.0
d096026,c3313,-1.0
d096044,c391,-1.0
d096044,c1873,1.0
d096044,c3313,-1.0
d096062,c909,-1.0
d096062,c1873,1.0
d096062,c3313,-1.0
d096080,c1427,-1.0
d096080,c1873,1.0
d096080,c3313,-1.0
d096098,c1873,1.0
d096098,c1945,-1.0
d096098,c3313,-1.0
d096116,c409,-1.0
d096116,c1873,1.0
d096116,c3313,-1.0
d096134,c927,-1.0
d096134,c1873,1.0
d096134,c3313,-1.0
d096152,c1445,-1.0
d096152,c1873,1.0
d096152,c3313,-1.0
d096170,c1873,1.0
d096170,c1963,-1.0
d096170,c3313,-1.0
d096187,c427,-1.0
d096187,c1873,1.0
d096187,c3313,-1.0
d096204,c945,-1.0
d096204,c1873,1.0
d096204,c3313,-1.0
d096221,c1463,-1.0
d096221,c1873,1.0
d096221,c3313,-1.0
d096238,c1873,1.0
d096238,c1981,-1.0
d096238,c3313,-1.0
d096255,c445,-1.0
d096255,c1873,1.0
d096255,c3313,-1.0
d096272,c963,-1.0
d096272,c1873,1.0
d096272,c3313,-1.0
d096289,c1481,-1.0
d096289,c1873,1.0
d096289,c3313,-1.0
d096306,c1873,1.0
d096306,c1999,-1.0
d096306,c3313,-1.0
d096323,c463,-1.0
d096323,c1873,1.0
d096323,c3313,-1.0
d096340,c981,-1.0
d096340,c1873,1.0
d096340,c3313,-1.0
d096357,c1499,-1.0
d096357,c1873,1.0
d096357,c3313,-1.0
d096374,c1873,1.0
d096374,c2017,-1.0
d096374,c3313,-1.0
d096390,c481,-1.0
d096390,c1873,1.0
d096390,c3313,-1.0
d096406,c999,-1.0
d096406,c1873,1.0
d096406,c3313,-1.0
d096422,c1517,-1.0
d096422,c1873,1.0
d096422,c3313,-1.0
d096438,c1873,1.0
d096438,c2035,-1.0
d096438,c3313,-1.0
d096454,c499,-1.0
d096454,c1873,1.0
d096454,c3313,-1.0
d096470,c1017,-1.0
d096470,c1873,1.0
d096470,c3313,-1.0
d096486,c1535,-1.0
d096486,c1873,1.0
d096486,c3313,-1.0
d096502,c1873,1.0
d096502,c2053,-1.0
d096502,c3313,-1.0
d096518,c517,-1.0
d096518,c1873,1.0
d096518,c3313,-1.0
d096534,c1035,-1.0
d096534,c1873,1.0
d096534,c3313,-1.0
d096550,c1553,-1.0
d096550,c1873,1.0
d096550,c3313,-1.0
d096566,c1873,1.0
d096566,c2071,-1.0
d096566,c3313,-1.0
d096582,c535,-1.0
d096582,c1873,1.0
d096582,c3313,-1.0
d096598,c1053,-1.0
d096598,c1873,1.0
d096598,c3313,-1.0
d096614,c1571,-1.0
d096614,c1873,1.0
d096614,c3313,-1.0
d096630,c1873,1.0
d096630,c2089,-1.0
d096630,c3313,-1.0
d096635,c1859,1.0
d096636,c1860,1.0
d096637,c1861,1.0
d096639,c1862,1.0
d096640,c1863,1.0
d096642,c1864,1.0
d096643,c1865,1.0
d096644,c1866,1.0
d096645,c1867,1.0
d096646,c1868,1.0
d096647,c1869,1.0
d096648,c1870,1.0
d096649,c1871,1.0
d096650,c1872,1.0
d096652,c1874,1.0
d096653,c1875,1.0
d096654,c1876,1.0
d096655,c1877,1.0
d096669,c337,1.0
d096669,c355,-1.0
d096669,c3230,-1.0
d096687,c337,1.0
d096687,c873,-1.0
d096687,c3230,-1.0
d096705,c337,1.0
d096705,c1391,-1.0
d096705,c3230,-1.0
d096723,c337,1.0
d096723,c1909,-1.0
d096723,c3230,-1.0
d096741,c337,1.0
d096741,c373,-1.0
d096741,c3230,-1.0
d096759,c337,1.0
d096759,c891,-1.0
d096759,c3230,-1.0
d096777,c337,1.0
d096777,c1409,-1.0
d096777,c3230,-1.0
d096795,c337,1.0
d096795,c1927,-1.0
d096795,c3230,-1.0
d096813,c337,1.0
d096813,c391,-1.0
d096813,c3230,-1.0
d096831,c337,1.0
d096831,c909,-1.0
d096831,c3230,-1.0
d096849,c337,1.0
d096849,c1427,-1.0
d096849,c3230,-1.0
d096867,c337,1.0
d096867,c1945,-1.0
d096867,c3230,-1.0
d096885,c337,1.0
d096885,c409,-1.0
d096885,c3230,-1.0
d096903,c337,1.0
d096903,c927,-1.0
d096903,c3230,-1.0
d096921,c337,1.0
d096921,c1445,-1.0
d096921,c3230,-1.0
d096939,c337,1.0
d096939,c1963,-1.0
d096939,c3230,-1.0
d096956,c337,1.0
d096956,c427,-1.0
d096956,c3230,-1.0
d096973,c337,1.0
d096973,c945,-1.0
d096973,c3230,-1.0
d096990,c337,1.0
d096990,c1463,-1.0
d096990,c3230,-1.0
d097007,c337,1.0
d097007,c1981,-1.0
d097007,c3230,-1.0
d097024,c337,1.0
d097024,c445,-1.0
d097024,c3230,-1.0
d097041,c337,1.0
d097041,c963,-1.0
d097041,c3230,-1.0
d097058,c337,1.0
d097058,c1481,-1.0
d097058,c3230,-1.0
d097075,c337,1.0
d097075,c1999,-1.0
d097075,c3230,-1.0
d097092,c337,1.0
d097092,c463,-1.0
d097092,c3230,-1.0
d097109,c337,1.0
d097109,c981,-1.0
d097109,c3230,-1.0
d097126,c337,1.0
d097126,c1499,-1.0
d097126,c3230,-1.0
d097143,c337,1.0
d097143,c2017,-1.0
d097143,c3230,-1.0
d097159,c337,1.0
d097159,c481,-1.0
d097159,c3230,-1.0
d097175,c337,1.0
d097175,c999,-1.0
d097175,c3230,-1.0
d097191,c337,1.0
d097191,c1517,-1.0
d097191,c3230,-1.0
d097207,c337,1.0
d097207,c2035,-1.0
d097207,c3230,-1.0
d097223,c337,1.0
d097223,c499,-1.0
d097223,c3230,-1.0
d097239,c337,1.0
d097239,c1017,-1.0
d097239,c3230,-1.0
d097255,c337,1.0
d097255,c1535,-1.0
d097255,c3230,-1.0
d097271,c337,1.0
d097271,c2053,-1.0
d097271,c3230,-1.0
d097287,c337,1.0
d097287,c517,-1.0
d097287,c3230,-1.0
d097303,c337,1.0
d097303,c1035,-1.0
d097303,c3230,-1.0
d097319,c337,1.0
d097319,c1553,-1.0
d097319,c3230,-1.0
d097335,c337,1.0
d097335,c2071,-1.0
d097335,c3230,-1.0
d097351,c337,1.0
d097351,c535,-1.0
d097351,c3230,-1.0
d097367,c337,1.0
d097367,c1053,-1.0
d097367,c3230,-1.0
d097383,c337,1.0
d097383,c1571,-1.0
d097383,c3230,-1.0
d097399,c337,1.0
d097399,c2089,-1.0
d097399,c3230,-1.0
d097404,c324,1.0
d097405,c325,1.0
d097406,c326,1.0
d097408,c327,1.0
d097409,c328,1.0
d097411,c329,1.0
d097412,c330,1.0
d097413,c331,1.0
d097414,c332,1.0
d097415,c333,1.0
d097416,c334,1.0
d097417,c335,1.0
d097418,c336,1.0
d097420,c338,1.0
d097421,c339,1.0
d097422,c340,1.0
d097423,c341,1.0
d097437,c355,-1.0
d097437,c855,1.0
d097437,c3258,-1.0
d097455,c855,1.0
d097455,c873,-1.0
d097455,c3258,-1.0
d097473,c855,1.0
d097473,c1391,-1.0
d097473,c3258,-1.0
d097491,c855,1.0
d097491,c1909,-1.0
d097491,c3258,-1.0
d097509,c373,-1.0
d097509,c855,1.0
d097509,c3258,-1.0
d097527,c855,1.0
d097527,c891,-1.0
d097527,c3258,-1.0
d097545,c855,1.0
d097545,c1409,-1.0
d097545,c3258,-1.0
d097563,c855,1.0
d097563,c1927,-1.0
d097563,c3258,-1.0
d097581,c391,-1.0
d097581,c855,1.0
d097581,c3258,-1.0
d097599,c855,1.0
d097599,c909,-1.0
d097599,c3258,-1.0
d097617,c855,1.0
d097617,c1427,-1.0
d097617,c3258,-1.0
d097635,c855,1.0
d097635,c1945,-1.0
d097635,c3258,-1.0
d097653,c409,-1.0
d097653,c855,1.0
d097653,c3258,-1.0
d097671,c855,1.0
d097671,c927,-1.0
d097671,c3258,-1.0
d097689,c855,1.0
d097689,c1445,-1.0
d097689,c3258,-1.0
d097707,c855,1.0
d097707,c1963,-1.0
d097707,c3258,-1.0
d097724,c427,-1.0
d097724,c855,1.0
d097724,c3258,-1.0
d097741,c855,1.0
d097741,c945,-1.0
d097741,c3258,-1.0
d097758,c855,1.0
d097758,c1463,-1.0
d097758,c3258,-1.0
d097775,c855,1.0
d097775,c1981,-1.0
d097775,c3258,-1.0
d097792,c445,-1.0
d097792,c855,1.0
d097792,c3258,-1.0
d097809,c855,1.0
d097809,c963,-1.0
d097809,c3258,-1.0
d097826,c855,1.0
d097826,c1481,-1.0
d097826,c3258,-1.0
d097843,c855,1.0
d097843,c1999,-1.0
d097843,c3258,-1.0
d097860,c463,-1.0
d097860,c855,1.0
d097860,c3258,-1.0
d097877,c855,1.0
d097877,c981,-1.0
d097877,c3258,-1.0
d097894,c855,1.0
d097894,c1499,-1.0
d097894,c3258,-1.0
d097911,c855,1.0
d097911,c2017,-1.0
d097911,c3258,-1.0
d097927,c481,-1.0
d097927,c855,1.0
d097927,c3258,-1.0
d097943,c855,1.0
d097943,c999,-1.0
d097943,c3258,-1.0
d097959,c855,1.0
d097959,c1517,-1.0
d097959,c3258,-1.0
d097975,c855,1.0
d097975,c2035,-1.0
d097975,c3258,-1.0
d097991,c499,-1.0
d097991,c855,1.0
d097991,c3258,-1.0
d098007,c855,1.0
d098007,c1017,-1.0
d098007,c3258,-1.0
d098023,c855,1.0
d098023,c1535,-1.0
d098023,c3258,-1.0
d098039,c855,1.0
d098039,c2053,-1.0
d098039,c3258,-1.0
d098055,c517,-1.0
d098055,c855,1.0
d098055,c3258,-1.0
d098071,c855,1.0
d098071,c1035,-1.0
d098071,c3258,-1.0
d098087,c855,1.0
d098087,c1553,-1.0
d098087,c3258,-1.0
d098103,c855,1.0
d098103,c2071,-1.0
d098103,c3258,-1.0
d098119,c535,-1.0
d098119,c855,1.0
d098119,c3258,-1.0
d098135,c855,1.0
d098135,c1053,-1.0
d098135,c3258,-1.0
d098151,c855,1.0
d098151,c1571,-1.0
d098151,c3258,-1.0
d098167,c855,1.0
d098167,c2089,-1.0
d098167,c3258,-1.0
d098172,c842,1.0
d098173,c843,1.0
d098174,c844,1.0
d098176,c845,1.0
d098177,c846,1.0
d098179,c847,1.0
d098180,c848,1.0
d098181,c849,1.0
d098182,c850,1.0
d098183,c851,1.0
d098184,c852,1.0
d098185,c853,1.0
d098186,c854,1.0
d098188,c856,1.0
d098189,c857,1.0
d098190,c858,1.0
d098191,c859,1.0
d098205,c873,-1.0
d098205,c1373,1.0
d098205,c3286,-1.0
d098223,c1373,1.0
d098223,c1391,-1.0
d098223,c3286,-1.0
d098241,c1373,1.0
d098241,c1909,-1.0
d098241,c3286,-1.0
d098259,c373,-1.0
d098259,c1373,1.0
d098259,c3286,-1.0
d098277,c891,-1.0
d098277,c1373,1.0
d098277,c3286,-1.0
d098295,c1373,1.0
d098295,c1409,-1.0
d098295,c3286,-1.0
d098313,c1373,1.0
d098313,c1927,-1.0
d098313,c3286,-1.0
d098331,c391,-1.0
d098331,c1373,1.0
d098331,c3286,-1.0
d098349,c909,-1.0
d098349,c1373,1.0
d098349,c3286,-1.0
d098367,c1373,1.0
d098367,c1427,-1.0
d098367,c3286,-1.0
d098385,c1373,1.0
d098385,c1945,-1.0
d098385,c3286,-1.0
d098403,c409,-1.0
d098403,c1373,1.0
d098403,c3286,-1.0
d098421,c927,-1.0
d098421,c1373,1.0
d098421,c3286,-1.0
d098439,c1373,1.0
d098439,c1445,-1.0
d098439,c3286,-1.0
d098457,c1373,1.0
d098457,c1963,-1.0
d098457,c3286,-1.0
d098474,c427,-1.0
d098474,c1373,1.0
d098474,c3286,-1.0
d098491,c945,-1.0
d098491,c1373,1.0
d098491,c3286,-1.0
d098508,c1373,1.0
d098508,c1463,-1.0
d098508,c3286,-1.0
d098525,c1373,1.0
d098525,c1981,-1.0
d098525,c3286,-1.0
d098542,c445,-1.0
d098542,c1373,1.0
d098542,c3286,-1.0
d098559,c963,-1.0
d098559,c1373,1.0
d098559,c3286,-1.0
d098576,c1373,1.0
d098576,c1481,-1.0
d098576,c3286,-1.0
d098593,c1373,1.0
d098593,c1999,-1.0
d098593,c3286,-1.0
d098610,c463,-1.0
d098610,c1373,1.0
d098610,c3286,-1.0
d098627,c981,-1.0
d098627,c1373,1.0
d098627,c3286,-1.0
d098644,c1373,1.0
d098644,c1499,-1.0
d098644,c3286,-1.0
d098661,c1373,1.0
d098661,c2017,-1.0
d098661,c3286,-1.0
d098677,c481,-1.0
d098677,c1373,1.0
d098677,c3286,-1.0
d098693,c999,-1.0
d098693,c1373,1.0
d098693,c3286,-1.0
d098709,c1373,1.0
d098709,c1517,-1.0
d098709,c3286,-1.0
d098725,c1373,1.0
d098725,c2035,-1.0
d098725,c3286,-1.0
d098741,c499,-1.0
d098741,c1373,1.0
d098741,c3286,-1.0
d098757,c1017,-1.0
d098757,c1373,1.0
d098757,c3286,-1.0
d098773,c1373,1.0
d098773,c1535,-1.0
d098773,c3286,-1.0
d098789,c1373,1.0
d098789,c2053,-1.0
d098789,c3286,-1.0
d098805,c517,-1.0
d098805,c1373,1.0
d098805,c3286,-1.0
d098821,c1035,-1.0
d098821,c1373,1.0
d098821,c3286,-1.0
d098837,c1373,1.0
d098837,c1553,-1.0
d098837,c3286,-1.0
d098853,c1373,1.0
d098853,c2071,-1.0
d098853,c3286,-1.0
d098869,c535,-1.0
d098869,c1373,1.0
d098869,c3286,-1.0
d098885,c1053,-1.0
d098885,c1373,1.0
d098885,c3286,-1.0
d098901,c1373,1.0
d098901,c1571,-1.0
d098901,c3286,-1.0
d098917,c1373,1.0
d098917,c2089,-1.0
d098917,c3286,-1.0
d098922,c1360,1.0
d098923,c1361,1.0
d098924,c1362,1.0
d098926,c1363,1.0
d098927,c1364,1.0
d098929,c1365,1.0
d098930,c1366,1.0
d098931,c1367,1.0
d098932,c1368,1.0
d098933,c1369,1.0
d098934,c1370,1.0
d098935,c1371,1.0
d098936,c1372,1.0
d098938,c1374,1.0
d098939,c1375,1.0
d098940,c1376,1.0
d098941,c1377,1.0
d098955,c1891,1.0
d098955,c1909,-1.0
d098955,c3314,-1.0
d098973,c373,-1.0
d098973,c1891,1.0
d098973,c3314,-1.0
d098991,c891,-1.0
d098991,c1891,1.0
d098991,c3314,-1.0
d099009,c1409,-1.0
d099009,c1891,1.0
d099009,c3314,-1.0
d099027,c1891,1.0
d099027,c1927,-1.0
d099027,c3314,-1.0
d099045,c391,-1.0
d099045,c1891,1.0
d099045,c3314,-1.0
d099063,c909,-1.0
d099063,c1891,1.0
d099063,c3314,-1.0
d099081,c1427,-1.0
d099081,c1891,1.0
d099081,c3314,-1.0
d099099,c1891,1.0
d099099,c1945,-1.0
d099099,c3314,-1.0
d099117,c409,-1.0
d099117,c1891,1.0
d099117,c3314,-1.0
d099135,c927,-1.0
d099135,c1891,1.0
d099135,c3314,-1.0
d099153,c1445,-1.0
d099153,c1891,1.0
d099153,c3314,-1.0
d099171,c1891,1.0
d099171,c1963,-1.0
d099171,c3314,-1.0
d099188,c427,-1.0
d099188,c1891,1.0
d099188,c3314,-1.0
d099205,c945,-1.0
d099205,c1891,1.0
d099205,c3314,-1.0
d099222,c1463,-1.0
d099222,c1891,1.0
d099222,c3314,-1.0
d099239,c1891,1.0
d099239,c1981,-1.0
d099239,c3314,-1.0
d099256,c445,-1.0
d099256,c1891,1.0
d099256,c3314,-1.0
d099273,c963,-1.0
d099273,c1891,1.0
d099273,c3314,-1.0
d099290,c1481,-1.0
d099290,c1891,1.0
d099290,c3314,-1.0
d099307,c1891,1.0
d099307,c1999,-1.0
d099307,c3314,-1.0
d099324,c463,-1.0
d099324,c1891,1.0
d099324,c3314,-1.0
d099341,c981,-1.0
d099341,c1891,1.0
d099341,c3314,-1.0
d099358,c1499,-1.0
d099358,c1891,1.0
d099358,c3314,-1.0
d099375,c1891,1.0
d099375,c2017,-1.0
d099375,c3314,-1.0
d099391,c481,-1.0
d099391,c1891,1.0
d099391,c3314,-1.0
d099407,c999,-1.0
d099407,c1891,1.0
d099407,c3314,-1.0
d099423,c1517,-1.0
d099423,c1891,1.0
d099423,c3314,-1.0
d099439,c1891,1.0
d099439,c2035,-1.0
d099439,c3314,-1.0
d099455,c499,-1.0
d099455,c1891,1.0
d099455,c3314,-1.0
d099471,c1017,-1.0
d099471,c1891,1.0
d099471,c3314,-1.0
d099487,c1535,-1.0
d099487,c1891,1.0
d099487,c3314,-1.0
d099503,c1891,1.0
d099503,c2053,-1.0
d099503,c3314,-1.0
d099519,c517,-1.0
d099519,c1891,1.0
d099519,c3314,-1.0
d099535,c1035,-1.0
d099535,c1891,1.0
d099535,c3314,-1.0
d099551,c1553,-1.0
d099551,c1891,1.0
d099551,c3314,-1.0
d099567,c1891,1.0
d099567,c2071,-1.0
d099567,c3314,-1.0
d099583,c535,-1.0
d099583,c1891,1.0
d099583,c3314,-1.0
d099599,c1053,-1.0
d099599,c1891,1.0
d099599,c3314,-1.0
d099615,c1571,-1.0
d099615,c1891,1.0
d099615,c3314,-1.0
d099631,c1891,1.0
d099631,c2089,-1.0
d099631,c3314,-1.0
d099636,c1878,1.0
d099637,c1879,1.0
d099638,c1880,1.0
d099640,c1881,1.0
d099641,c1882,1.0
d099643,c1883,1.0
d099644,c1884,1.0
d099645,c1885,1.0
d099646,c1886,1.0
d099647,c1887,1.0
d099648,c1888,1.0
d099649,c1889,1.0
d099650,c1890,1.0
d099652,c1892,1.0
d099653,c1893,1.0
d099654,c1894,1.0
d099655,c1895,1.0
d099669,c355,1.0
d099669,c373,-1.0
d099669,c3231,-1.0
d099687,c355,1.0
d099687,c891,-1.0
d099687,c3231,-1.0
d099705,c355,1.0
d099705,c1409,-1.0
d099705,c3231,-1.0
d099723,c355,1.0
d099723,c1927,-1.0
d099723,c3231,-1.0
d099741,c355,1.0
d099741,c391,-1.0
d099741,c3231,-1.0
d099759,c355,1.0
