node_id,rhs
c1892,0.0
c1893,0.0
c1894,0.0
c1895,0.0
c1896,0.0
c1897,0.0
c1898,0.0
c1899,0.0
c1900,0.0
c1901,0.0
c1902,0.0
c1903,0.0
c1904,0.0
c1905,0.0
c1906,0.0
c1907,0.0
c1908,0.0
c1909,0.0
c1910,0.0
c1911,0.0
c1912,0.0
c1913,0.0
c1914,0.0
c1915,0.0
c1916,0.0
c1917,0.0
c1918,0.0
c1919,0.0
c1920,0.0
c1921,0.0
c1922,0.0
c1923,0.0
c1924,0.0
c1925,0.0
c1926,0.0
c1927,0.0
c1928,0.0
c1929,0.0
c1930,0.0
c1931,0.0
c1932,0.0
c1933,0.0
c1934,0.0
c1935,0.0
c1936,0.0
c1937,0.0
c1938,0.0
c1939,0.0
c1940,0.0
c1941,0.0
c1942,0.0
c1943,0.0
c1944,0.0
c1945,0.0
c1946,0.0
c1947,0.0
c1948,0.0
c1949,0.0
c1950,0.0
c1951,0.0
c1952,0.0
c1953,0.0
c1954,0.0
c1955,0.0
c1956,0.0
c1957,0.0
c1958,0.0
c1959,0.0
c1960,0.0
c1961,0.0
c1962,0.0
c1963,0.0
c1964,0.0
c1965,0.0
c1966,0.0
c1967,0.0
c1968,0.0
c1969,0.0
c1970,0.0
c1971,0.0
c1972,0.0
c1973,0.0
c1974,0.0
c1975,0.0
c1976,0.0
c1977,0.0
c1978,0.0
c1979,0.0
c1980,0.0
c1981,0.0
c1982,0.0
c1983,0.0
c1984,0.0
c1985,0.0
c1986,0.0
c1987,0.0
c1988,0.0
c1989,0.0
c1990,0.0
c1991,0.0
c1992,0.0
c1993,0.0
c1994,0.0
c1995,0.0
c1996,0.0
c1997,0.0
c1998,0.0
c1999,0.0
c2000,0.0
c2001,0.0
c2002,0.0
c2003,0.0
c2004,0.0
c2005,0.0
c2006,0.0
c2007,0.0
c2008,0.0
c2009,0.0
c2010,0.0
c2011,0.0
c2012,0.0
c2013,0.0
c2014,0.0
c2015,0.0
c2016,0.0
c2017,0.0
c2018,0.0
c2019,0.0
c2020,0.0
c2021,0.0
c2022,0.0
c2023,0.0
c2024,0.0
c2025,0.0
c2026,0.0
c2027,0.0
c2028,0.0
c2029,0.0
c2030,0.0
c2031,0.0
c2032,0.0
c2033,0.0
c2034,0.0
c2035,0.0
c2036,0.0
c2037,0.0
c2038,0.0
c2039,0.0
c2040,0.0
c2041,0.0
c2042,0.0
c2043,0.0
c2044,0.0
c2045,0.0
c2046,0.0
c2047,0.0
c2048,0.0
c2049,0.0
c2050,0.0
c2051,0.0
c2052,0.0
c2053,0.0
c2054,0.0
c2055,0.0
c2056,0.0
c2057,0.0
c2058,0.0
c2059,0.0
c2060,0.0
c2061,0.0
c2062,0.0
c2063,0.0
c2064,0.0
c2065,0.0
c2066,0.0
c2067,0.0
c2068,0.0
c2069,0.0
c2070,0.0
c2071,0.0
c2072,0.0
c2073,0.0
c2074,0.0
c2075,0.0
c2076,0.0
c2077,0.0
c2078,0.0
c2079,0.0
c2080,0.0
c2081,0.0
c2082,0.0
c2083,0.0
c2084,0.0
c2085,0.0
c2086,0.0
c2087,0.0
c2088,0.0
c2089,0.0
c2090,0.0
c2091,0.0
c2092,0.0
c2093,0.0
c3214,0.0
c3215,0.0
c3216,0.0
c3217,0.0
c3218,0.0
c3219,0.0
c3220,0.0
c3221,0.0
c3222,0.0
c3223,0.0
c3224,0.0
c3225,0.0
c3226,0.0
c3227,0.0
c3228,0.0
c3229,0.0
c3230,0.0
c3231,0.0
c3232,0.0
c3233,0.0
c3234,0.0
c3235,0.0
c3236,0.0
c3237,0.0
c3238,0.0
c3239,0.0
c3240,0.0
c3241,0.0
c3242,0.0
c3243,0.0
c3244,0.0
c3245,0.0
c3246,0.0
c3247,0.0
c3248,0.0
c3249,0.0
c3250,0.0
c3251,0.0
c3252,0.0
c3253,0.0
c3254,0.0
c3255,0.0
c3256,0.0
c3257,0.0
c3258,0.0
c3259,0.0
c3260,0.0
c3261,0.0
c3262,0.0
c3263,0.0
c3264,0.0
c3265,0.0
c3266,0.0
c3267,0.0
c3268,0.0
c3269,0.0
c3270,0.0
c3271,0.0
c3272,0.0
c3273,0.0
c3274,0.0
c3275,0.0
c3276,0.0
c3277,0.0
c3278,0.0
c3279,0.0
c3280,0.0
c3281,0.0
c3282,0.0
c3283,0.0
c3284,0.0
c3285,0.0
c3286,0.0
c3287,0.0
c3288,0.0
c3289,0.0
c3290,0.0
c3291,0.0
c3292,0.0
c3293,0.0
c3294,0.0
c3295,0.0
c3296,0.0
c3297,0.0
c3298,0.0
c3299,0.0
c3300,0.0
c3301,0.0
c3302,0.0
c3303,0.0
c3304,0.0
c3305,0.0
c3306,0.0
c3307,0.0
c3308,0.0
c3309,0.0
c3310,0.0
c3311,0.0
c3312,0.0
c3313,0.0
c3314,0.0
c3315,0.0
c3316,0.0
c3317,0.0
c3318,0.0
c3319,0.0
c3320,0.0
c3321,0.0
c3322,0.0
c3323,0.0
c3324,0.0
c3325,0.0
c3634,0.0
c3635,0.0
c3636,0.0
c3637,0.0
c3638,0.0
c3639,0.0
c3640,0.0
c3641,0.0
c3642,0.0
c3643,0.0
c3644,0.0
c3645,0.0
c3646,0.0
c3647,0.0
c3648,0.0
c3649,0.0
c3650,0.0
c3651,0.0
c3652,0.0
c3653,0.0
c3654,0.0
c3655,0.0
c3656,0.0
c3657,0.0
c3658,0.0
c3659,0.0
c3660,0.0
c3661,0.0
c3662,0.0
c3663,0.0
c3664,0.0
c3665,0.0
c3666,0.0
c3667,0.0
c3668,0.0
c3669,0.0
c3670,0.0
c3671,0.0
c3672,0.0
c3673,0.0
c3674,0.0
c3675,0.0
c3676,0.0
c3677,0.0
c3678,0.0
c3679,0.0
c3680,0.0
c3681,0.0
c3682,0.0
c3683,0.0
c3684,0.0
c3685,0.0
c3686,0.0
c3687,0.0
c3688,0.0
c3689,0.0
c3690,0.0
c3691,0.0
c3692,0.0
c3693,0.0
c3694,0.0
c3695,0.0
c3696,0.0
c3697,0.0
c3698,0.0
c3699,0.0
c3700,0.0
c3701,0.0
c3702,0.0
c3703,0.0
c3704,0.0
c3705,0.0
c3706,0.0
c3707,0.0
c3708,0.0
c3709,0.0
c3710,0.0
c3711,0.0
c3712,0.0
c3713,0.0
c3714,0.0
c3715,0.0
c3716,0.0
c3717,0.0
c3718,0.0
c3719,0.0
c3720,0.0
c3721,0.0
c3722,0.0
c3723,0.0
c3724,0.0
c3725,0.0
c3726,0.0
c3727,0.0
c3728,0.0
c3729,0.0
c3730,0.0
c3731,0.0
c3732,0.0
c3733,0.0
c3734,0.0
c3735,0.0
c3736,0.0
c3737,0.0
c3738,0.0
c3739,0.0
c3740,0.0
c3741,0.0
c3742,0.0
c3743,0.0
c3744,0.0
c3745,0.0
c3746,0.0
c3747,0.0
c3748,0.0
c3749,0.0
c3750,0.0
c3751,0.0
c3752,0.0
c3753,0.0
c3754,0.0
c3755,0.0
c3756,0.0
c3757,0.0
c3758,0.0
c3759,0.0
c3760,0.0
c3761,0.0
c3762,0.0
c3763,0.0
c3764,0.0
c3765,0.0
c3766,0.0
c3767,0.0
c3768,0.0
c3769,0.0
c3770,0.0
c3771,0.0
c3772,0.0
c3773,0.0
c3774,0.0
c3775,0.0
c3776,0.0
c3777,0.0
c3778,0.0
c3779,0.0
c3780,0.0
c3781,0.0
c3782,0.0
c3783,0.0
c3784,0.0
c3785,0.0
c3786,0.0
c3787,0.0
c3788,0.0
c3789,0.0
c3790,0.0
c3791,0.0
c3792,0.0
c3793,0.0
c3794,0.0
c3795,0.0
c3796,0.0
c3797,0.0
c3798,0.0
c3799,0.0
c3800,0.0
c3801,0.0
c3802,0.0
c3803,0.0
c3804,0.0
c3805,0.0
c3806,0.0
c3807,0.0
c3808,0.0
c3809,0.0
c3810,0.0
c3811,0.0
c3812,0.0
c3813,0.0
c3814,0.0
c3815,0.0
c3816,0.0
c3817,0.0
c3818,0.0
c3819,0.0
c3820,0.0
c3821,0.0
c3822,0.0
c3823,0.0
c3824,0.0
c3825,0.0
c3826,0.0
c3827,0.0
c3828,0.0
c3829,0.0
c3830,0.0
c3831,0.0
c3832,0.0
c3833,0.0
c3834,0.0
c3835,0.0
c3836,0.0
c3837,0.0
c3838,0.0
c3839,0.0
c3840,0.0
c3841,0.0
c3842,0.0
c3843,0.0
c3844,0.0
c3845,0.0
c3846,0.0
c3847,0.0
c3848,0.0
c3849,0.0
c3850,0.0
c3851,0.0
c3852,0.0
c3853,0.0
c3854,0.0
c3855,0.0
c3856,0.0
c3857,0.0
c3858,0.0
c3859,0.0
c3860,0.0
c3861,0.0
c3862,0.0
c3863,0.0
c3864,0.0
c3865,0.0
c3866,0.0
c3867,0.0
c3868,0.0
c3869,0.0
c3870,0.0
c3871,0.0
c3872,0.0
c3873,0.0
c3874,0.0
c3875,0.0
c3876,0.0
c3877,0.0
c3878,0.0
c3879,0.0
c3880,0.0
c3881,0.0
c3882,0.0
c3883,0.0
c3884,0.0
c3885,0.0
c3886,0.0
c3887,0.0
c3888,0.0
c3889,0.0
c3890,0.0
c3891,0.0
c3892,0.0
c3893,0.0
c3894,0.0
c3895,0.0
c3896,0.0
c3897,0.0
c3898,0.0
c3899,0.0
c3900,0.0
c3901,0.0
c3902,0.0
c3903,0.0
c3904,0.0
c3905,0.0
c3906,0.0
c3907,0.0
c3908,0.0
c3909,0.0
c3910,0.0
c3911,0.0
c3912,0.0
c3913,0.0
c3914,0.0
c3915,0.0
c3916,0.0
c3917,0.0
c3918,0.0
c3919,0.0
c3920,0.0
c3921,0.0
c3922,0.0
c3923,0.0
c3924,0.0
c3925,0.0
c3926,0.0
c3927,0.0
c3928,0.0
c3929,0.0
c3930,0.0
c3931,0.0
c3932,0.0
c3933,0.0
c3934,0.0
c3935,0.0
c3936,0.0
c3937,0.0
c3938,0.0
c3939,0.0
c3940,0.0
c3941,0.0
c3942,0.0
c3943,0.0
c3944,0.0
c3945,0.0
c3946,0.0
c3947,0.0
c3948,0.0
c3949,0.0
c3950,0.0
c3951,0.0
c3952,0.0
c3953,0.0
c3954,0.0
c3955,0.0
c3956,0.0
c3957,0.0
c3958,0.0
c3959,0.0
c3960,0.0
c3961,0.0
c3962,0.0
c3963,0.0
c3964,0.0
c3965,0.0
c3966,0.0
c3967,0.0
c3968,0.0
c3969,0.0
c3970,0.0
c3971,0.0
c3972,0.0
c3973,0.0
c3974,0.0
c3975,0.0
c3976,0.0
c3977,0.0
c3978,0.0
c3979,0.0
c3980,0.0
c3981,0.0
c3982,0.0
c3983,0.0
c3984,0.0
c3985,0.0
c3986,0.0
c3987,0.0
c3988,0.0
c3989,0.0
c3990,0.0
c3991,0.0
c3992,0.0
c3993,0.0
c3994,0.0
c3995,0.0
c3996,0.0
c3997,0.0
c3998,0.0
c3999,0.0
c4000,0.0
c4001,0.0
c4002,0.0
c4003,0.0
c4004,0.0
c4005,0.0
c4006,0.0
c4007,0.0
c4008,0.0
c4009,0.0
c4010,0.0
c4011,0.0
c4012,0.0
c4013,0.0
c4014,0.0
c4015,0.0
c4016,0.0
c4017,0.0
c4018,0.0
c4019,0.0
c4020,0.0
c4021,0.0
c4022,0.0
c4023,0.0
c4024,0.0
c4025,0.0
c4026,0.0
c4027,0.0
c4028,0.0
c4029,0.0
c4030,0.0
c4031,0.0
c4032,0.0
c4033,0.0
c4034,0.0
c4035,0.0
c4036,0.0
c4037,0.0
c4038,0.0
c4039,0.0
c4040,0.0
c4041,0.0
c4042,0.0
c4043,0.0
c4044,0.0
c4045,0.0
c4046,0.0
c4047,0.0
c4048,0.0
c4049,0.0
c4050,0.0
c4051,0.0
c4052,0.0
c4053,0.0
c4054,0.0
c4055,0.0
c4056,0.0
c4057,0.0
c4058,0.0
c4059,0.0
c4060,0.0
c4061,0.0
c4062,0.0
c4063,0.0
c4064,0.0
c4065,0.0
c4066,0.0
c4067,0.0
c4068,0.0
c4069,0.0
c4070,0.0
c4071,0.0
c4072,0.0
c4073,0.0
c4074,0.0
c4075,0.0
c4076,0.0
c4077,0.0
c4078,0.0
c4079,0.0
c4080,0.0
c4081,0.0
c4082,0.0
c4083,0.0
c4084,0.0
c4085,0.0
c4086,0.0
c4087,0.0
c4088,0.0
c4089,0.0
c4090,0.0
c4091,0.0
c4092,0.0
c4093,0.0
c4094,0.0
c4095,0.0
c4096,0.0
c4097,0.0
c4098,0.0
c4099,0.0
c4100,0.0
c4101,0.0
c4102,0.0
c4103,0.0
c4104,0.0
c4105,0.0
c4106,0.0
c4107,0.0
c4108,0.0
c4109,0.0
c4110,0.0
c4111,0.0
c4112,0.0
c4113,0.0
c4114,0.0
c4115,0.0
c4116,0.0
c4117,0.0
c4118,0.0
c4119,0.0
c4120,0.0
c4121,0.0
c4122,0.0
c4123,0.0
c4124,0.0
c4125,0.0
c4126,0.0
c4127,0.0
c4128,0.0
c4129,0.0
c4130,0.0
c4131,0.0
c4132,0.0
c4133,0.0
c4134,0.0
c4135,0.0
c4136,0.0
c4137,0.0
c4138,0.0
c4139,0.0
c4140,0.0
c4141,0.0
c4142,0.0
c4143,0.0
c4144,0.0
c4145,0.0
c4146,0.0
c4147,0.0
c4148,0.0
c4149,0.0
c4150,0.0
c4151,0.0
c4152,0.0
c4153,0.0
c4154,0.0
c4155,0.0
c4156,0.0
c4157,0.0
c4158,0.0
c4159,0.0
c4160,0.0
c4161,0.0
c4162,0.0
c4163,0.0
c4164,0.0
c4165,0.0
c4166,0.0
c4167,0.0
c4168,0.0
c4169,0.0
c4170,0.0
c4171,0.0
c4172,0.0
c4173,0.0
c4174,0.0
c4175,0.0
c4176,0.0
c4177,0.0
c4178,0.0
c4179,0.0
c4180,0.0
c4181,0.0
c4182,0.0
c4183,0.0
c4184,0.0
c4185,0.0
c4186,0.0
c4187,0.0
c4188,0.0
c4189,0.0
c4190,0.0
c4191,0.0
c4192,0.0
c4193,0.0
c4194,0.0
c4195,0.0
c4196,0.0
c4197,0.0
c4198,0.0
c4199,0.0
c4200,0.0
c4201,0.0
c4202,0.0
c4203,0.0
c4204,0.0
c4205,0.0
c4206,0.0
c4207,0.0
c4208,0.0
c4209,0.0
c4210,0.0
c4211,0.0
c4212,0.0
c4213,0.0
c4214,0.0
c4215,0.0
c4216,0.0
c4217,0.0
c4218,0.0
c4219,0.0
c4220,0.0
c4221,0.0
c4222,0.0
c4223,0.0
c4224,0.0
c4225,0.0
c4226,0.0
c4227,0.0
c4228,0.0
c4229,0.0
c4230,0.0
c4231,0.0
c4232,0.0
c4233,0.0
c4234,0.0
c4235,0.0
c4236,0.0
c4237,0.0
c4238,0.0
c4239,0.0
c4240,0.0
c4241,0.0
c4242,0.0
c4243,0.0
c4244,0.0
c4245,0.0
c4246,0.0
c4247,0.0
c4248,0.0
c4249,0.0
c4250,0.0
c4251,0.0
c4252,0.0
c4253,0.0
c4254,0.0
c4255,0.0
c4256,0.0
c4257,0.0
c4258,0.0
c4259,0.0
c4260,0.0
c4261,0.0
c4262,0.0
c4263,0.0
c4264,0.0
c4265,0.0
c4266,0.0
c4267,0.0
c4268,0.0
c4269,0.0
c4270,0.0
c4271,0.0
c4272,0.0
c4273,0.0
c4274,0.0
c4275,0.0
c4276,0.0
c4277,0.0
c4278,0.0
c4279,0.0
c4280,0.0
c4281,0.0
c4282,0.0
c4283,0.0
c4284,0.0
c4285,0.0
c4286,0.0
c4287,0.0
c4288,0.0
c4289,0.0
c4290,0.0
c4291,0.0
c4292,0.0
c4293,0.0
c4294,0.0
c4295,0.0
c4296,0.0
c4297,0.0
c4298,0.0
c4299,0.0
c4300,0.0
c4301,0.0
c4302,0.0
c4303,0.0
c4304,0.0
c4305,0.0
c4306,0.0
c4307,0.0
c4308,0.0
c4309,0.0
c4310,0.0
c4311,0.0
c4312,0.0
c4313,0.0
c4314,0.0
c4315,0.0
c4316,0.0
c4317,0.0
c4318,0.0
c4319,0.0
c4320,0.0
c4321,0.0
c4322,0.0
c4323,0.0
c4324,0.0
c4325,0.0
c4326,0.0
c4327,0.0
c4328,0.0
c4329,0.0
c4330,0.0
c4331,0.0
c4332,0.0
c4333,0.0
c4334,0.0
c4335,0.0
c4336,0.0
c4337,0.0
c4338,0.0
c4339,0.0
c4340,0.0
c4341,0.0
c4342,0.0
c4343,0.0
c4344,0.0
c4345,0.0
c4346,0.0
c4347,0.0
c4348,0.0
c4349,0.0
c4350,0.0
c4351,0.0
c4352,0.0
c4353,0.0
c4354,0.0
c4355,0.0
c4356,0.0
c4357,0.0
c4358,0.0
c4359,0.0
c4360,0.0
c4361,0.0
c4362,0.0
c4363,0.0
c4364,0.0
c4365,0.0
c4366,0.0
c4367,0.0
c4368,0.0
c4369,0.0
c4370,0.0
c4371,0.0
c4372,0.0
c4373,0.0
c4374,0.0
c4375,0.0
c4376,0.0
c4377,0.0
c4378,0.0
c4379,0.0
c4380,0.0
c4381,0.0
c4382,0.0
c4383,0.0
c4384,0.0
c4385,0.0
c4386,0.0
c4387,0.0
c4388,0.0
c4389,0.0
c4390,0.0
c4391,0.0
c4392,0.0
c4393,0.0
c4394,0.0
c4395,0.0
c4396,0.0
c4397,0.0
c4398,0.0
c4399,0.0
c4400,0.0
c4401,0.0
c4402,0.0
c4403,0.0
c4404,0.0
c4405,0.0
c4406,0.0
c4407,0.0
c4408,0.0
c4409,0.0
c4410,0.0
c4411,0.0
c4412,0.0
c4413,0.0
c4414,0.0
c4415,0.0
c4416,0.0
c4417,0.0
c4418,0.0
c4419,0.0
c4420,0.0
c4421,0.0
c4422,0.0
c4423,0.0
c4424,0.0
c4425,0.0
c4426,0.0
c4427,0.0
c4428,0.0
c4429,0.0
c4430,0.0
c4431,0.0
c4432,0.0
c4433,0.0
c4434,0.0
c4435,0.0
c4436,0.0
c4437,0.0
c4438,0.0
c4439,0.0
c4440,0.0
c4441,0.0
c4442,0.0
c4443,0.0
c4444,0.0
c4445,0.0
c4446,0.0
c4447,0.0
c4448,0.0
c4449,0.0
c4450,0.0
c4451,0.0
c4452,0.0
c4453,0.0
c4454,0.0
c4455,0.0
c4456,0.0
c4457,0.0
c4458,0.0
c4459,0.0
c4460,0.0
c4461,0.0
c4462,0.0
c4463,0.0
c4464,0.0
c4465,0.0
c4466,0.0
c4467,0.0
c4468,0.0
c4469,0.0
c4470,0.0
c4471,0.0
c4472,0.0
c4473,0.0
c4474,0.0
c4475,0.0
c4476,0.0
c4477,0.0
c4478,0.0
c4479,0.0
c4480,0.0
c4481,0.0
c4482,0.0
c4483,0.0
c4484,0.0
c4485,0.0
c4486,0.0
c4487,0.0
c4488,0.0
c4489,0.0
c4490,0.0
c4491,0.0
c4492,0.0
c4493,0.0
c4494,0.0
c4495,0.0
c4496,0.0
c4497,0.0
c4498,0.0
c4499,0.0
c4500,0.0
c4501,0.0
c4502,0.0
c4503,0.0
c4504,0.0
c4505,0.0
c4506,0.0
c4507,0.0
c4508,0.0
c4509,0.0
c4510,0.0
c4511,0.0
c4512,0.0
c4513,0.0
c4514,0.0
c4515,0.0
c4516,0.0
c4517,0.0
c4518,0.0
c4519,0.0
c4520,0.0
c4521,0.0
c4522,0.0
c4523,0.0
c4524,0.0
c4525,0.0
c4526,0.0
c4527,0.0
c4528,0.0
c4529,0.0
c4530,0.0
c4531,0.0
c4532,0.0
c4533,0.0
c4534,0.0
c4535,0.0
c4536,0.0
c4537,0.0
c4538,0.0
c4539,0.0
c4540,0.0
c4541,0.0
c4542,0.0
c4543,0.0
c4544,0.0
c4545,0.0
c4546,0.0
c4547,0.0
c4548,0.0
c4549,0.0
c4550,0.0
c4551,0.0
c4552,0.0
c4553,0.0
c4554,0.0
c4555,0.0
c4556,0.0
c4557,0.0
c4558,0.0
c4559,0.0
c4560,0.0
c4561,0.0
c4562,0.0
c4563,0.0
c4564,0.0
c4565,0.0
c4566,0.0
c4567,0.0
c4568,0.0
c4569,0.0
c4570,0.0
c4571,0.0
c4572,0.0
c4573,0.0
c4574,0.0
c4575,0.0
c4576,0.0
c4577,0.0
c4578,0.0
c4579,0.0
c4580,0.0
c4581,0.0
c4582,0.0
c4583,0.0
c4584,0.0
c4585,0.0
c4586,0.0
c4587,0.0
c4588,0.0
c4589,0.0
c4590,0.0
c4591,0.0
c4592,0.0
c4593,0.0
c4594,0.0
c4595,0.0
c4596,0.0
c4597,0.0
c4598,0.0
c4599,0.0
c4600,0.0
c4601,0.0
c4602,0.0
c4603,0.0
c4604,0.0
c4605,0.0
c4606,0.0
c4607,0.0
c4608,0.0
c4609,0.0
c4610,0.0
c4611,0.0
c4612,0.0
c4613,0.0
c4614,0.0
c4615,0.0
c4616,0.0
c4617,0.0
c4618,0.0
c4619,0.0
c4620,0.0
c4621,0.0
c4622,0.0
c4623,0.0
c4624,0.0
c4625,0.0
c4626,0.0
c4627,0.0
c4628,0.0
c4629,0.0
c4630,0.0
c4631,0.0
c4632,0.0
c4633,0.0
c4634,0.0
c4635,0.0
c4636,0.0
c4637,0.0
c4638,0.0
c4639,0.0
c4640,0.0
c4641,0.0
c4642,0.0
c4643,0.0
c4644,0.0
c4645,0.0
c4646,0.0
c4647,0.0
c4648,0.0
c4649,0.0
c4650,0.0
c4651,0.0
c4652,0.0
c4653,0.0
c4654,0.0
c4655,0.0
c4656,0.0
c4657,0.0
c4658,0.0
c4659,0.0
c4660,0.0
c4661,0.0
c4662,0.0
c4663,0.0
c4664,0.0
c4665,0.0
c4666,0.0
c4667,0.0
c4668,0.0
c4669,0.0
c4670,0.0
c4671,0.0
c4672,0.0
c4673,0.0
c4674,0.0
c4675,0.0
c4676,0.0
c4677,0.0
c4678,0.0
c4679,0.0
c4680,0.0
c4681,0.0
c4682,0.0
c4683,0.0
c4684,0.0
c4685,0.0
c4686,0.0
c4687,0.0
c4688,0.0
c4689,0.0
c4690,0.0
c4691,0.0
c4692,0.0
c4693,0.0
c4694,0.0
c4695,0.0
c4696,0.0
c4697,0.0
c4698,0.0
c4699,0.0
c4700,0.0
c4701,0.0
c4702,0.0
c4703,0.0
c4704,0.0
c4705,0.0
c4706,0.0
c4707,0.0
c4708,0.0
c4709,0.0
c4710,0.0
c4711,0.0
c4712,0.0
c4713,0.0
c4714,0.0
c4715,0.0
c4716,0.0
c4717,0.0
c4718,0.0
c4719,0.0
c4720,0.0
c4721,0.0
c4722,0.0
c4723,0.0
c4724,0.0
c4725,0.0
c4726,0.0
c4727,0.0
c4728,0.0
c4729,0.0
c4730,0.0
c4731,0.0
c4732,0.0
c4733,0.0
c4734,0.0
c4735,0.0
c4736,0.0
c4737,0.0
c4738,0.0
c4739,0.0
c4740,0.0
c4741,0.0
c4742,0.0
c4743,0.0
c4744,0.0
c4745,0.0
c4746,0.0
c4747,0.0
c4748,0.0
c4749,0.0
c4750,0.0
c4751,0.0
c4752,0.0
c4753,0.0
c4754,0.0
c4755,0.0
c4756,0.0
c4757,0.0
c4758,0.0
c4759,0.0
c4760,0.0
c4761,0.0
c4762,0.0
c4763,0.0
c4764,0.0
c4765,0.0
c4766,0.0
c4767,0.0
c4768,0.0
c4769,0.0
c4770,0.0
c4771,0.0
c4772,0.0
c4773,0.0
c4774,0.0
c4775,0.0
c4776,0.0
c4777,0.0
c4778,0.0
c4779,0.0
c4780,0.0
c4781,0.0
c4782,0.0
c4783,0.0
c4784,0.0
c4785,0.0
c4786,0.0
c4787,0.0
c4788,0.0
c4789,0.0
c4790,0.0
c4791,0.0
c4792,0.0
c4793,0.0
c4794,0.0
c4795,0.0
c4796,0.0
c4797,0.0
c4798,0.0
c4799,0.0
c4800,0.0
c4801,0.0
c4802,0.0
c4803,0.0
c4804,0.0
c4805,0.0
c4806,0.0
c4807,0.0
c4808,0.0
c4809,0.0
c4810,0.0
c4811,0.0
c4812,0.0
c4813,0.0
c4814,0.0
c4815,0.0
c4816,0.0
c4817,0.0
c4818,0.0
c4819,0.0
c4820,0.0
c4821,0.0
c4822,0.0
c4823,0.0
c4824,0.0
c4825,0.0
c4826,0.0
c4827,0.0
c4828,0.0
c4829,0.0
c4830,0.0
c4831,0.0
c4832,0.0
c4833,0.0
c4834,0.0
c4835,0.0
c4836,0.0
c4837,0.0
c4838,0.0
c4839,0.0
c4840,0.0
c4841,0.0
c4842,0.0
c4843,0.0
c4844,0.0
c4845,0.0
c4846,0.0
c4847,0.0
c4848,0.0
c4849,0.0
c4850,0.0
c4851,0.0
c4852,0.0
c4853,0.0
c4854,0.0
c4855,0.0
c4856,0.0
c4857,0.0
c4858,0.0
c4859,0.0
c4860,0.0
c4861,0.0
c4862,0.0
c4863,0.0
c4864,0.0
c4865,0.0
