coverage_group_id,decision_id
G0007,d001746
G0007,d001747
G0007,d001748
G0007,d001749
G0007,d001750
G0007,d001751
G0007,d001752
G0007,d001753
G0007,d001754
G0007,d001755
G0007,d001756
G0007,d001757
G0007,d001758
G0007,d001759
G0007,d001760
G0007,d001761
G0007,d001762
G0007,d001763
G0007,d001764
G0007,d001765
G0007,d001766
G0007,d001767
G0007,d001768
G0007,d001769
G0007,d001770
G0007,d001771
G0007,d001772
G0007,d001773
G0007,d001774
G0007,d001775
G0007,d001776
G0007,d001777
G0007,d001778
G0007,d001779
G0007,d001780
G0007,d001781
G0007,d001782
G0007,d001783
G0007,d001784
G0007,d001785
G0007,d001786
G0007,d001787
G0007,d001788
G0007,d001789
G0007,d001790
G0007,d001791
G0008,d001792
G0008,d001793
G0008,d001794
G0008,d001795
G0008,d001796
G0008,d001797
G0008,d001798
G0008,d001799
G0008,d001800
G0008,d001801
G0008,d001802
G0008,d001803
G0008,d001804
G0008,d001805
G0008,d001806
G0008,d001807
G0008,d001808
G0008,d001809
G0008,d001810
G0008,d001811
G0008,d001812
G0008,d001813
G0008,d001814
G0008,d001815
G0008,d001816
G0008,d001817
G0008,d001818
G0008,d001819
G0008,d001820
G0008,d001821
G0008,d001822
G0008,d001823
G0008,d001824
G0008,d001825
G0008,d001826
G0008,d001827
G0008,d001828
G0008,d001829
G0008,d001830
G0008,d001831
G0008,d001832
G0008,d001833
G0008,d001834
G0008,d001835
G0008,d001836
G0008,d001837
G0008,d001838
G0008,d001839
G0008,d001840
G0008,d001841
G0008,d001842
G0008,d001843
G0008,d001844
G0008,d001845
G0008,d001846
G0008,d001847
G0008,d001848
G0008,d001849
G0008,d001850
G0008,d001851
G0008,d001852
G0008,d001853
G0008,d001854
G0008,d001855
G0008,d001856
G0008,d001857
G0008,d001858
G0008,d001859
G0008,d001860
G0008,d001861
G0008,d001862
G0008,d001863
G0008,d001864
G0008,d001865
G0008,d001866
G0008,d001867
G0008,d001868
G0008,d001869
G0008,d001870
G0008,d001871
G0008,d001872
G0008,d001873
G0008,d001874
G0008,d001875
G0008,d001876
G0008,d001877
G0008,d001878
G0008,d001879
G0008,d001880
G0008,d001881
G0008,d001882
G0008,d001883
G0008,d001884
G0008,d001885
G0008,d001886
G0008,d001887
G0008,d001888
G0008,d001889
G0008,d001890
G0008,d001891
G0008,d001892
G0008,d001893
G0008,d001894
G0008,d001895
G0008,d001896
G0008,d001897
G0008,d001898
G0008,d001899
G0008,d001900
G0008,d001901
G0008,d001902
G0008,d001903
G0008,d001904
G0008,d001905
G0008,d001906
G0008,d001907
G0008,d001908
G0008,d001909
G0008,d001910
G0008,d001911
G0008,d001912
G0008,d001913
G0008,d001914
G0008,d001915
G0008,d001916
G0008,d001917
G0008,d001918
G0008,d001919
G0008,d001920
G0008,d001921
G0008,d001922
G0008,d001923
G0008,d001924
G0008,d001925
G0008,d001926
G0008,d001927
G0008,d001928
G0008,d001929
G0008,d001930
G0008,d001931
G0008,d001932
G0008,d001933
G0008,d001934
G0008,d001935
G0008,d001936
G0008,d001937
G0008,d001938
G0008,d001939
G0008,d001940
G0008,d001941
G0008,d001942
G0008,d001943
G0008,d001944
G0008,d001945
G0008,d001946
G0008,d001947
G0008,d001948
G0008,d001949
G0008,d001950
G0008,d001951
G0008,d001952
G0008,d001953
G0008,d001954
G0008,d001955
G0008,d001956
G0008,d001957
G0008,d001958
G0008,d001959
G0008,d001960
G0008,d001961
G0008,d001962
G0008,d001963
G0008,d001964
G0008,d001965
G0008,d001966
G0008,d001967
G0008,d001968
G0008,d001969
G0008,d001970
G0008,d001971
G0008,d001972
G0008,d001973
G0008,d001974
G0008,d001975
G0008,d001976
G0008,d001977
G0008,d001978
G0008,d001979
G0008,d001980
G0008,d001981
G0008,d001982
G0008,d001983
G0008,d001984
G0008,d001985
G0008,d001986
G0008,d001987
G0008,d001988
G0008,d001989
G0008,d001990
G0008,d001991
G0008,d001992
G0008,d001993
G0008,d001994
G0008,d001995
G0008,d001996
G0008,d001997
G0008,d001998
G0008,d001999
G0008,d002000
G0008,d002001
G0008,d002002
G0008,d002003
G0008,d002004
G0008,d002005
G0008,d002006
G0008,d002007
G0008,d002008
G0008,d002009
G0008,d002010
G0008,d002011
G0008,d002012
G0008,d002013
G0008,d002014
G0008,d002015
G0009,d002016
G0009,d002017
G0009,d002018
G0009,d002019
G0009,d002020
G0009,d002021
G0009,d002022
G0009,d002023
G0009,d002024
G0009,d002025
G0009,d002026
G0009,d002027
G0009,d002028
G0009,d002029
G0009,d002030
G0009,d002031
G0009,d002032
G0009,d002033
G0009,d002034
G0009,d002035
G0009,d002036
G0009,d002037
G0009,d002038
G0009,d002039
G0009,d002040
G0009,d002041
G0009,d002042
G0009,d002043
G0009,d002044
G0009,d002045
G0009,d002046
G0009,d002047
G0009,d002048
G0009,d002049
G0009,d002050
G0009,d002051
G0009,d002052
G0009,d002053
G0009,d002054
G0009,d002055
G0009,d002056
G0009,d002057
G0009,d002058
G0009,d002059
G0009,d002060
G0009,d002061
G0009,d002062
G0009,d002063
G0009,d002064
G0009,d002065
G0009,d002066
G0009,d002067
G0009,d002068
G0009,d002069
G0009,d002070
G0009,d002071
G0009,d002072
G0009,d002073
G0009,d002074
G0009,d002075
G0009,d002076
G0009,d002077
G0009,d002078
G0009,d002079
G0009,d002080
G0009,d002081
G0009,d002082
G0009,d002083
G0009,d002084
G0009,d002085
G0009,d002086
G0009,d002087
G0009,d002088
G0009,d002089
G0009,d002090
G0009,d002091
G0009,d002092
G0009,d002093
G0009,d002094
G0009,d002095
G0009,d002096
G0009,d002097
G0009,d002098
G0009,d002099
G0009,d002100
G0009,d002101
G0009,d002102
G0009,d002103
G0009,d002104
G0009,d002105
G0009,d002106
G0009,d002107
G0009,d002108
G0009,d002109
G0009,d002110
G0009,d002111
G0009,d002112
G0009,d002113
G0009,d002114
G0009,d002115
G0009,d002116
G0009,d002117
G0009,d002118
G0009,d002119
G0009,d002120
G0009,d002121
G0009,d002122
G0009,d002123
G0009,d002124
G0009,d002125
G0009,d002126
G0009,d002127
G0009,d002128
G0009,d002129
G0009,d002130
G0009,d002131
G0009,d002132
G0009,d002133
G0009,d002134
G0009,d002135
G0009,d002136
G0009,d002137
G0009,d002138
G0009,d002139
G0009,d002140
G0009,d002141
G0009,d002142
G0009,d002143
G0009,d002144
G0009,d002145
G0009,d002146
G0009,d002147
G0009,d002148
G0009,d002149
G0009,d002150
G0009,d002151
G0009,d002152
G0009,d002153
G0009,d002154
G0009,d002155
G0009,d002156
G0009,d002157
G0009,d002158
G0009,d002159
G0009,d002160
G0009,d002161
G0009,d002162
G0009,d002163
G0009,d002164
G0009,d002165
G0009,d002166
G0009,d002167
G0009,d002168
G0009,d002169
G0009,d002170
G0009,d002171
G0009,d002172
G0009,d002173
G0009,d002174
G0009,d002175
G0009,d002176
G0009,d002177
G0009,d002178
G0009,d002179
G0009,d002180
G0009,d002181
G0009,d002182
G0009,d002183
G0009,d002184
G0009,d002185
G0009,d002186
G0009,d002187
G0009,d002188
G0009,d002189
G0009,d002190
G0009,d002191
G0009,d002192
G0009,d002193
G0009,d002194
G0009,d002195
G0009,d002196
G0009,d002197
G0009,d002198
G0009,d002199
G0009,d002200
G0009,d002201
G0009,d002202
G0009,d002203
G0009,d002204
G0009,d002205
G0009,d002206
G0009,d002207
G0009,d002208
G0009,d002209
G0009,d002210
G0009,d002211
G0009,d002212
G0009,d002213
G0009,d002214
G0009,d002215
G0009,d002216
G0009,d002217
G0009,d002218
G0009,d002219
G0009,d002220
G0009,d002221
G0009,d002222
G0009,d002223
G0009,d002224
G0009,d002225
G0009,d002226
G0009,d002227
G0009,d002228
G0009,d002229
G0009,d002230
G0009,d002231
G0009,d002232
G0009,d002233
G0009,d002234
G0009,d002235
G0009,d002236
G0009,d002237
G0009,d002238
G0009,d002239
G0010,d002240
G0010,d002241
G0010,d002242
G0010,d002243
G0010,d002244
G0010,d002245
G0010,d002246
G0010,d002247
G0010,d002248
G0010,d002249
G0010,d002250
G0010,d002251
G0010,d002252
G0010,d002253
G0010,d002254
G0010,d002255
G0010,d002256
G0010,d002257
G0010,d002258
G0010,d002259
G0010,d002260
G0010,d002261
G0010,d002262
G0010,d002263
G0010,d002264
G0010,d002265
G0010,d002266
G0010,d002267
G0010,d002268
G0010,d002269
G0010,d002270
G0010,d002271
G0010,d002272
G0010,d002273
G0010,d002274
G0010,d002275
G0010,d002276
G0010,d002277
G0010,d002278
G0010,d002279
G0010,d002280
G0010,d002281
G0010,d002282
G0010,d002283
G0010,d002284
G0010,d002285
G0010,d002286
G0010,d002287
G0010,d002288
G0010,d002289
G0010,d002290
G0010,d002291
G0010,d002292
G0010,d002293
G0010,d002294
G0010,d002295
G0010,d002296
G0010,d002297
G0010,d002298
G0010,d002299
G0010,d002300
G0010,d002301
G0010,d002302
G0010,d002303
G0010,d002304
G0010,d002305
G0010,d002306
G0010,d002307
G0010,d002308
G0010,d002309
G0010,d002310
G0010,d002311
G0010,d002312
G0010,d002313
G0010,d002314
G0010,d002315
G0010,d002316
G0010,d002317
G0010,d002318
G0010,d002319
G0010,d002320
G0010,d002321
G0010,d002322
G0010,d002323
G0010,d002324
G0010,d002325
G0010,d002326
G0010,d002327
G0010,d002328
G0010,d002329
G0010,d002330
G0010,d002331
G0010,d002332
G0010,d002333
G0010,d002334
G0010,d002335
G0010,d002336
G0010,d002337
G0010,d002338
G0010,d002339
G0010,d002340
G0010,d002341
G0010,d002342
G0010,d002343
G0010,d002344
G0010,d002345
G0010,d002346
G0010,d002347
G0010,d002348
G0010,d002349
G0010,d002350
G0010,d002351
G0010,d002352
G0010,d002353
G0010,d002354
G0010,d002355
G0010,d002356
G0010,d002357
G0010,d002358
G0010,d002359
G0010,d002360
G0010,d002361
G0010,d002362
G0010,d002363
G0010,d002364
G0010,d002365
G0010,d002366
G0010,d002367
G0010,d002368
G0010,d002369
G0010,d002370
G0010,d002371
G0010,d002372
G0010,d002373
G0010,d002374
G0010,d002375
G0010,d002376
G0010,d002377
G0010,d002378
G0010,d002379
G0010,d002380
G0010,d002381
G0010,d002382
G0010,d002383
G0010,d002384
G0010,d002385
G0010,d002386
G0010,d002387
G0010,d002388
G0010,d002389
G0010,d002390
G0010,d002391
G0010,d002392
G0010,d002393
G0010,d002394
G0010,d002395
G0010,d002396
G0010,d002397
G0010,d002398
G0010,d002399
G0010,d002400
G0010,d002401
G0010,d002402
G0010,d002403
G0010,d002404
G0010,d002405
G0010,d002406
G0010,d002407
G0010,d002408
G0010,d002409
G0010,d002410
G0010,d002411
G0010,d002412
G0010,d002413
G0010,d002414
G0010,d002415
G0010,d002416
G0010,d002417
G0010,d002418
G0010,d002419
G0010,d002420
G0010,d002421
G0010,d002422
G0010,d002423
G0010,d002424
G0010,d002425
G0010,d002426
G0010,d002427
G0010,d002428
G0010,d002429
G0010,d002430
G0010,d002431
G0010,d002432
G0010,d002433
G0010,d002434
G0010,d002435
G0010,d002436
G0010,d002437
G0010,d002438
G0010,d002439
G0010,d002440
G0010,d002441
G0010,d002442
G0010,d002443
G0010,d002444
G0010,d002445
G0010,d002446
G0010,d002447
G0010,d002448
G0010,d002449
G0010,d002450
G0010,d002451
G0010,d002452
G0010,d002453
G0010,d002454
G0010,d002455
G0010,d002456
G0010,d002457
G0010,d002458
G0010,d002459
G0010,d002460
G0010,d002461
G0010,d002462
G0010,d002463
G0011,d002464
G0011,d002465
G0011,d002466
G0011,d002467
G0011,d002468
G0011,d002469
G0011,d002470
G0011,d002471
G0011,d002472
G0011,d002473
G0011,d002474
G0011,d002475
G0011,d002476
G0011,d002477
G0011,d002478
G0011,d002479
G0011,d002480
G0011,d002481
G0011,d002482
G0011,d002483
G0011,d002484
G0011,d002485
G0011,d002486
G0011,d002487
G0011,d002488
G0011,d002489
G0011,d002490
G0011,d002491
G0011,d002492
G0011,d002493
G0011,d002494
G0011,d002495
G0011,d002496
G0011,d002497
G0011,d002498
G0011,d002499
G0011,d002500
G0011,d002501
G0011,d002502
G0011,d002503
G0011,d002504
G0011,d002505
G0011,d002506
G0011,d002507
G0011,d002508
G0011,d002509
G0011,d002510
G0011,d002511
G0011,d002512
G0011,d002513
G0011,d002514
G0011,d002515
G0011,d002516
G0011,d002517
G0011,d002518
G0011,d002519
G0011,d002520
G0011,d002521
G0011,d002522
G0011,d002523
G0011,d002524
G0011,d002525
G0011,d002526
G0011,d002527
G0011,d002528
G0011,d002529
G0011,d002530
G0011,d002531
G0011,d002532
G0011,d002533
G0011,d002534
G0011,d002535
G0011,d002536
G0011,d002537
G0011,d002538
G0011,d002539
G0011,d002540
G0011,d002541
G0011,d002542
G0011,d002543
G0011,d002544
G0011,d002545
G0011,d002546
G0011,d002547
G0011,d002548
G0011,d002549
G0011,d002550
G0011,d002551
G0011,d002552
G0011,d002553
G0011,d002554
G0011,d002555
G0011,d002556
G0011,d002557
G0011,d002558
G0011,d002559
G0011,d002560
G0011,d002561
G0011,d002562
G0011,d002563
G0011,d002564
G0011,d002565
G0011,d002566
G0011,d002567
G0011,d002568
G0011,d002569
G0011,d002570
G0011,d002571
G0011,d002572
G0011,d002573
G0011,d002574
G0011,d002575
G0011,d002576
G0011,d002577
G0011,d002578
G0011,d002579
G0011,d002580
G0011,d002581
G0011,d002582
G0011,d002583
G0011,d002584
G0011,d002585
G0011,d002586
G0011,d002587
G0011,d002588
G0011,d002589
G0011,d002590
G0011,d002591
G0011,d002592
G0011,d002593
G0011,d002594
G0011,d002595
G0011,d002596
G0011,d002597
G0011,d002598
G0011,d002599
G0011,d002600
G0011,d002601
G0011,d002602
G0011,d002603
G0011,d002604
G0011,d002605
G0011,d002606
G0011,d002607
G0011,d002608
G0011,d002609
G0011,d002610
G0011,d002611
G0011,d002612
G0011,d002613
G0011,d002614
G0011,d002615
G0011,d002616
G0011,d002617
G0011,d002618
G0011,d002619
G0011,d002620
G0011,d002621
G0011,d002622
G0011,d002623
G0011,d002624
G0011,d002625
G0011,d002626
G0011,d002627
G0011,d002628
G0011,d002629
G0011,d002630
G0011,d002631
G0011,d002632
G0011,d002633
G0011,d002634
G0011,d002635
G0011,d002636
G0011,d002637
G0011,d002638
G0011,d002639
G0011,d002640
G0011,d002641
G0011,d002642
G0011,d002643
G0011,d002644
G0011,d002645
G0011,d002646
G0011,d002647
G0011,d002648
G0011,d002649
G0011,d002650
G0011,d002651
G0011,d002652
G0011,d002653
G0011,d002654
G0011,d002655
G0011,d002656
G0011,d002657
G0011,d002658
G0011,d002659
G0011,d002660
G0011,d002661
G0011,d002662
G0011,d002663
G0011,d002664
G0011,d002665
G0011,d002666
G0011,d002667
G0011,d002668
G0011,d002669
G0011,d002670
G0011,d002671
G0011,d002672
G0011,d002673
G0011,d002674
G0011,d002675
G0011,d002676
G0011,d002677
G0011,d002678
G0011,d002679
G0011,d002680
G0011,d002681
G0011,d002682
G0011,d002683
G0011,d002684
G0011,d002685
G0011,d002686
G0011,d002687
G0012,d002688
G0012,d002689
G0012,d002690
G0012,d002691
G0012,d002692
G0012,d002693
G0012,d002694
G0012,d002695
G0012,d002696
G0012,d002697
G0012,d002698
G0012,d002699
G0012,d002700
G0012,d002701
G0012,d002702
G0012,d002703
G0012,d002704
G0012,d002705
G0012,d002706
G0012,d002707
G0012,d002708
G0012,d002709
G0012,d002710
G0012,d002711
G0012,d002712
G0012,d002713
G0012,d002714
G0012,d002715
G0012,d002716
G0012,d002717
G0012,d002718
G0012,d002719
G0012,d002720
G0012,d002721
G0012,d002722
G0012,d002723
G0012,d002724
G0012,d002725
G0012,d002726
G0012,d002727
G0012,d002728
G0012,d002729
G0012,d002730
G0012,d002731
G0012,d002732
G0012,d002733
G0012,d002734
G0012,d002735
G0012,d002736
G0012,d002737
G0012,d002738
G0012,d002739
G0012,d002740
G0012,d002741
G0012,d002742
G0012,d002743
G0012,d002744
G0012,d002745
G0012,d002746
G0012,d002747
G0012,d002748
G0012,d002749
G0012,d002750
G0012,d002751
G0012,d002752
G0012,d002753
G0012,d002754
G0012,d002755
G0012,d002756
G0012,d002757
G0012,d002758
G0012,d002759
G0012,d002760
G0012,d002761
G0012,d002762
G0012,d002763
G0012,d002764
G0012,d002765
G0012,d002766
G0012,d002767
G0012,d002768
G0012,d002769
G0012,d002770
G0012,d002771
G0012,d002772
G0012,d002773
G0012,d002774
G0012,d002775
G0012,d002776
G0012,d002777
G0012,d002778
G0012,d002779
G0012,d002780
G0012,d002781
G0012,d002782
G0012,d002783
G0012,d002784
G0012,d002785
G0012,d002786
G0012,d002787
G0012,d002788
G0012,d002789
G0012,d002790
G0012,d002791
G0012,d002792
G0012,d002793
G0012,d002794
G0012,d002795
G0012,d002796
G0012,d002797
G0012,d002798
G0012,d002799
G0012,d002800
G0012,d002801
G0012,d002802
G0012,d002803
G0012,d002804
G0012,d002805
G0012,d002806
G0012,d002807
G0012,d002808
G0012,d002809
G0012,d002810
G0012,d002811
G0012,d002812
G0012,d002813
G0012,d002814
G0012,d002815
G0012,d002816
G0012,d002817
G0012,d002818
G0012,d002819
G0012,d002820
G0012,d002821
G0012,d002822
G0012,d002823
G0012,d002824
G0012,d002825
G0012,d002826
G0012,d002827
G0012,d002828
G0012,d002829
G0012,d002830
G0012,d002831
G0012,d002832
G0012,d002833
G0012,d002834
G0012,d002835
G0012,d002836
G0012,d002837
G0012,d002838
G0012,d002839
G0012,d002840
G0012,d002841
G0012,d002842
G0012,d002843
G0012,d002844
G0012,d002845
G0012,d002846
G0012,d002847
G0012,d002848
G0012,d002849
G0012,d002850
G0012,d002851
G0012,d002852
G0012,d002853
G0012,d002854
G0012,d002855
G0012,d002856
G0012,d002857
G0012,d002858
G0012,d002859
G0012,d002860
G0012,d002861
G0012,d002862
G0012,d002863
G0012,d002864
G0012,d002865
G0012,d002866
G0012,d002867
G0012,d002868
G0012,d002869
G0012,d002870
G0012,d002871
G0012,d002872
G0012,d002873
G0012,d002874
G0012,d002875
G0012,d002876
G0012,d002877
G0012,d002878
G0012,d002879
G0012,d002880
G0012,d002881
G0012,d002882
G0012,d002883
G0012,d002884
G0012,d002885
G0012,d002886
G0012,d002887
G0012,d002888
G0012,d002889
G0012,d002890
G0012,d002891
G0012,d002892
G0012,d002893
G0012,d002894
G0012,d002895
G0012,d002896
G0012,d002897
G0012,d002898
G0012,d002899
G0012,d002900
G0012,d002901
G0012,d002902
G0012,d002903
G0012,d002904
G0012,d002905
G0012,d002906
G0012,d002907
G0012,d002908
G0012,d002909
G0012,d002910
G0012,d002911
G0013,d002912
G0013,d002913
G0013,d002914
G0013,d002915
G0013,d002916
G0013,d002917
G0013,d002918
G0013,d002919
G0013,d002920
G0013,d002921
G0013,d002922
G0013,d002923
G0013,d002924
G0013,d002925
G0013,d002926
G0013,d002927
G0013,d002928
G0013,d002929
G0013,d002930
G0013,d002931
G0013,d002932
G0013,d002933
G0013,d002934
G0013,d002935
G0013,d002936
G0013,d002937
G0013,d002938
G0013,d002939
G0013,d002940
G0013,d002941
G0013,d002942
G0013,d002943
G0013,d002944
G0013,d002945
G0013,d002946
G0013,d002947
G0013,d002948
G0013,d002949
G0013,d002950
G0013,d002951
G0013,d002952
G0013,d002953
G0013,d002954
G0013,d002955
G0013,d002956
G0013,d002957
G0013,d002958
G0013,d002959
G0013,d002960
G0013,d002961
G0013,d002962
G0013,d002963
G0013,d002964
G0013,d002965
G0013,d002966
G0013,d002967
G0013,d002968
G0013,d002969
G0013,d002970
G0013,d002971
G0013,d002972
G0013,d002973
G0013,d002974
G0013,d002975
G0013,d002976
G0013,d002977
G0013,d002978
G0013,d002979
G0013,d002980
G0013,d002981
G0013,d002982
G0013,d002983
G0013,d002984
G0013,d002985
G0013,d002986
G0013,d002987
G0013,d002988
G0013,d002989
G0013,d002990
G0013,d002991
G0013,d002992
G0013,d002993
G0013,d002994
G0013,d002995
G0013,d002996
G0013,d002997
G0013,d002998
G0013,d002999
G0013,d003000
G0013,d003001
G0013,d003002
G0013,d003003
G0013,d003004
G0013,d003005
G0013,d003006
G0013,d003007
G0013,d003008
G0013,d003009
G0013,d003010
G0013,d003011
G0013,d003012
G0013,d003013
G0013,d003014
G0013,d003015
G0013,d003016
G0013,d003017
G0013,d003018
G0013,d003019
G0013,d003020
G0013,d003021
G0013,d003022
G0013,d003023
G0013,d003024
G0013,d003025
G0013,d003026
G0013,d003027
G0013,d003028
G0013,d003029
G0013,d003030
G0013,d003031
G0013,d003032
G0013,d003033
G0013,d003034
G0013,d003035
G0013,d003036
G0013,d003037
G0013,d003038
G0013,d003039
G0013,d003040
G0013,d003041
G0013,d003042
G0013,d003043
G0013,d003044
G0013,d003045
G0013,d003046
G0013,d003047
G0013,d003048
G0013,d003049
G0013,d003050
G0013,d003051
G0013,d003052
G0013,d003053
G0013,d003054
G0013,d003055
G0013,d003056
G0013,d003057
G0013,d003058
G0013,d003059
G0013,d003060
G0013,d003061
G0013,d003062
G0013,d003063
G0013,d003064
G0013,d003065
G0013,d003066
G0013,d003067
G0013,d003068
G0013,d003069
G0013,d003070
G0013,d003071
G0013,d003072
G0013,d003073
G0013,d003074
G0013,d003075
G0013,d003076
G0013,d003077
G0013,d003078
G0013,d003079
G0013,d003080
G0013,d003081
G0013,d003082
G0013,d003083
G0013,d003084
G0013,d003085
G0013,d003086
G0013,d003087
G0013,d003088
G0013,d003089
G0013,d003090
G0013,d003091
G0013,d003092
G0013,d003093
G0013,d003094
G0013,d003095
G0013,d003096
G0013,d003097
G0013,d003098
G0013,d003099
G0013,d003100
G0013,d003101
G0013,d003102
G0013,d003103
G0013,d003104
G0013,d003105
G0013,d003106
G0013,d003107
G0013,d003108
G0013,d003109
G0013,d003110
G0013,d003111
G0013,d003112
G0013,d003113
G0013,d003114
G0013,d003115
G0013,d003116
G0013,d003117
G0013,d003118
G0013,d003119
G0013,d003120
G0013,d003121
G0013,d003122
G0013,d003123
G0013,d003124
G0013,d003125
G0013,d003126
G0013,d003127
G0013,d003128
G0013,d003129
G0013,d003130
G0013,d003131
G0013,d003132
G0013,d003133
G0013,d003134
G0013,d003135
G0014,d003136
G0014,d003137
G0014,d003138
G0014,d003139
G0014,d003140
G0014,d003141
G0014,d003142
G0014,d003143
G0014,d003144
G0014,d003145
G0014,d003146
G0014,d003147
G0014,d003148
G0014,d003149
G0014,d003150
G0014,d003151
G0014,d003152
G0014,d003153
G0014,d003154
G0014,d003155
G0014,d003156
G0014,d003157
G0014,d003158
G0014,d003159
G0014,d003160
G0014,d003161
G0014,d003162
G0014,d003163
G0014,d003164
G0014,d003165
G0014,d003166
G0014,d003167
G0014,d003168
G0014,d003169
G0014,d003170
G0014,d003171
G0014,d003172
G0014,d003173
G0014,d003174
G0014,d003175
G0014,d003176
G0014,d003177
G0014,d003178
G0014,d003179
G0014,d003180
G0014,d003181
G0014,d003182
G0014,d003183
G0014,d003184
G0014,d003185
G0014,d003186
G0014,d003187
G0014,d003188
G0014,d003189
G0014,d003190
G0014,d003191
G0014,d003192
G0014,d003193
G0014,d003194
G0014,d003195
G0014,d003196
G0014,d003197
G0014,d003198
G0014,d003199
G0014,d003200
G0014,d003201
G0014,d003202
G0014,d003203
G0014,d003204
G0014,d003205
G0014,d003206
G0014,d003207
G0014,d003208
G0014,d003209
G0014,d003210
G0014,d003211
G0014,d003212
G0014,d003213
G0014,d003214
G0014,d003215
G0014,d003216
G0014,d003217
G0014,d003218
G0014,d003219
G0014,d003220
G0014,d003221
G0014,d003222
G0014,d003223
G0014,d003224
G0014,d003225
G0014,d003226
G0014,d003227
G0014,d003228
G0014,d003229
G0014,d003230
G0014,d003231
G0014,d003232
G0014,d003233
G0014,d003234
G0014,d003235
G0014,d003236
G0014,d003237
G0014,d003238
G0014,d003239
G0014,d003240
G0014,d003241
G0014,d003242
G0014,d003243
G0014,d003244
G0014,d003245
G0014,d003246
G0014,d003247
G0014,d003248
G0014,d003249
G0014,d003250
G0014,d003251
G0014,d003252
G0014,d003253
G0014,d003254
G0014,d003255
G0014,d003256
G0014,d003257
G0014,d003258
G0014,d003259
G0014,d003260
G0014,d003261
G0014,d003262
G0014,d003263
G0014,d003264
G0014,d003265
G0014,d003266
G0014,d003267
G0014,d003268
G0014,d003269
G0014,d003270
G0014,d003271
G0014,d003272
G0014,d003273
G0014,d003274
G0014,d003275
G0014,d003276
G0014,d003277
G0014,d003278
G0014,d003279
G0014,d003280
G0014,d003281
G0014,d003282
G0014,d003283
G0014,d003284
G0014,d003285
G0014,d003286
G0014,d003287
G0014,d003288
G0014,d003289
G0014,d003290
G0014,d003291
G0014,d003292
G0014,d003293
G0014,d003294
G0014,d003295
G0014,d003296
G0014,d003297
G0014,d003298
G0014,d003299
G0014,d003300
G0014,d003301
G0014,d003302
G0014,d003303
G0014,d003304
G0014,d003305
G0014,d003306
G0014,d003307
G0014,d003308
G0014,d003309
G0014,d003310
G0014,d003311
G0014,d003312
G0014,d003313
G0014,d003314
G0014,d003315
G0014,d003316
G0014,d003317
G0014,d003318
G0014,d003319
G0014,d003320
G0014,d003321
G0014,d003322
G0014,d003323
G0014,d003324
G0014,d003325
G0014,d003326
G0014,d003327
G0014,d003328
G0014,d003329
G0014,d003330
G0014,d003331
G0014,d003332
G0014,d003333
G0014,d003334
G0014,d003335
G0014,d003336
G0014,d003337
G0014,d003338
G0014,d003339
G0014,d003340
G0014,d003341
G0014,d003342
G0014,d003343
G0014,d003344
G0014,d003345
G0014,d003346
G0014,d003347
G0014,d003348
G0014,d003349
G0014,d003350
G0014,d003351
G0014,d003352
G0014,d003353
G0014,d003354
G0014,d003355
G0014,d003356
G0014,d003357
G0014,d003358
G0014,d003359
G0015,d003360
G0015,d003361
G0015,d003362
G0015,d003363
G0015,d003364
G0015,d003365
G0015,d003366
G0015,d003367
G0015,d003368
G0015,d003369
G0015,d003370
G0015,d003371
G0015,d003372
G0015,d003373
G0015,d003374
G0015,d003375
G0015,d003376
G0015,d003377
G0015,d003378
G0015,d003379
G0015,d003380
G0015,d003381
G0015,d003382
G0015,d003383
G0015,d003384
G0015,d003385
G0015,d003386
G0015,d003387
G0015,d003388
G0015,d003389
G0015,d003390
G0015,d003391
G0015,d003392
G0015,d003393
G0015,d003394
G0015,d003395
G0015,d003396
G0015,d003397
G0015,d003398
G0015,d003399
G0015,d003400
G0015,d003401
G0015,d003402
G0015,d003403
G0015,d003404
G0015,d003405
G0015,d003406
G0015,d003407
G0015,d003408
G0015,d003409
G0015,d003410
G0015,d003411
G0015,d003412
G0015,d003413
G0015,d003414
G0015,d003415
G0015,d003416
G0015,d003417
G0015,d003418
G0015,d003419
G0015,d003420
G0015,d003421
G0015,d003422
G0015,d003423
G0015,d003424
G0015,d003425
G0015,d003426
G0015,d003427
G0015,d003428
G0015,d003429
G0015,d003430
G0015,d003431
G0015,d003432
G0015,d003433
G0015,d003434
G0015,d003435
G0015,d003436
G0015,d003437
G0015,d003438
G0015,d003439
G0015,d003440
G0015,d003441
G0015,d003442
G0015,d003443
G0015,d003444
G0015,d003445
G0015,d003446
G0015,d003447
G0015,d003448
G0015,d003449
G0015,d003450
G0015,d003451
G0015,d003452
G0015,d003453
G0015,d003454
G0015,d003455
G0015,d003456
G0015,d003457
G0015,d003458
G0015,d003459
G0015,d003460
G0015,d003461
G0015,d003462
G0015,d003463
G0015,d003464
G0015,d003465
G0015,d003466
G0015,d003467
G0015,d003468
G0015,d003469
G0015,d003470
G0015,d003471
G0015,d003472
G0015,d003473
G0015,d003474
G0015,d003475
G0015,d003476
G0015,d003477
G0015,d003478
G0015,d003479
G0015,d003480
G0015,d003481
G0015,d003482
G0015,d003483
G0015,d003484
G0015,d003485
G0015,d003486
G0015,d003487
G0015,d003488
G0015,d003489
G0015,d003490
G0015,d003491
G0015,d003492
G0015,d003493
