parent_id,child_id
d007704,d120130
d007705,d120131
d007704,d120131
d006809,d120132
d007704,d120132
d007481,d120133
d007480,d120133
d007257,d120134
d007480,d120134
d007481,d120135
d007256,d120135
d007257,d120136
d007256,d120136
d007033,d120137
d007256,d120137
d007257,d120138
d007032,d120138
d007033,d120139
d007032,d120139
d006809,d120140
d007032,d120140
d007705,d120141
d006808,d120141
d007033,d120142
d006808,d120142
d006809,d120143
d006808,d120143
d006585,d120144
d006808,d120144
d006809,d120145
d006584,d120145
d006585,d120146
d006584,d120146
d006361,d120147
d006584,d120147
d005913,d120148
d005912,d120148
d005689,d120149
d005912,d120149
d005913,d120150
d005688,d120150
d005689,d120151
d005688,d120151
d005465,d120152
d005688,d120152
d006585,d120153
d006360,d120153
d006361,d120154
d006360,d120154
d006137,d120155
d006360,d120155
d006361,d120156
d006136,d120156
d006137,d120157
d006136,d120157
d002105,d120158
d006136,d120158
d005689,d120159
d005464,d120159
d005465,d120160
d005464,d120160
d005241,d120161
d005464,d120161
d005465,d120162
d005240,d120162
d005241,d120163
d005240,d120163
d001881,d120164
d005240,d120164
d006137,d120165
d002104,d120165
d002105,d120166
d002104,d120166
d001881,d120167
d002104,d120167
d005241,d120168
d001880,d120168
d002105,d120169
d001880,d120169
d001881,d120170
d001880,d120170
d004569,d120171
d004792,d120171
d004793,d120172
d004792,d120172
d005017,d120173
d004792,d120173
d004569,d120174
d004568,d120174
d004345,d120175
d004568,d120175
d004793,d120176
d004568,d120176
d004569,d120177
d004344,d120177
d004345,d120178
d004344,d120178
d004121,d120179
d004344,d120179
d004345,d120180
d004120,d120180
d003897,d120181
d004120,d120181
d004121,d120182
d004120,d120182
d003897,d120183
d003896,d120183
d004121,d120184
d003896,d120184
d003449,d120185
d003448,d120185
d003673,d120186
d003448,d120186
d004793,d120187
d005016,d120187
d001433,d120188
d005016,d120188
d005017,d120189
d005016,d120189
d003673,d120190
d005016,d120190
d003449,d120191
d003672,d120191
d001433,d120192
d003672,d120192
d005017,d120193
d003672,d120193
d003673,d120194
d003672,d120194
d001433,d120195
d001432,d120195
d005017,d120196
d001432,d120196
d003673,d120197
d001432,d120197
d000089,d120198
d000088,d120198
d000313,d120199
d000088,d120199
d000537,d120200
d002776,d120200
d002777,d120201
d002776,d120201
d003001,d120202
d002776,d120202
d002553,d120203
d002776,d120203
d002777,d120204
d002552,d120204
d002553,d120205
d002552,d120205
d000761,d120206
d002552,d120206
d001209,d120207
d001208,d120207
d000985,d120208
d001208,d120208
d001209,d120209
d000984,d120209
d000985,d120210
d000984,d120210
d000761,d120211
d000984,d120211
d000313,d120212
d000536,d120212
d000537,d120213
d000536,d120213
d002777,d120214
d000536,d120214
d000089,d120215
d000312,d120215
d000313,d120216
d000312,d120216
d000537,d120217
d000312,d120217
d002777,d120218
d003000,d120218
d003001,d120219
d003000,d120219
d002553,d120220
d000760,d120220
d000985,d120221
d000760,d120221
d000761,d120222
d000760,d120222
d009273,d120223
d009496,d120223
d009497,d120224
d009496,d120224
d009721,d120225
d009496,d120225
d009273,d120226
d009272,d120226
d009049,d120227
d009272,d120227
d009497,d120228
d009272,d120228
d009273,d120229
d009048,d120229
d009049,d120230
d009048,d120230
d008825,d120231
d009048,d120231
d009049,d120232
d008824,d120232
d008601,d120233
d008824,d120233
d008825,d120234
d008824,d120234
d008601,d120235
d008600,d120235
d008825,d120236
d008600,d120236
d003449,d120237
d003448,d120237
d009721,d120238
d003448,d120238
d003225,d120239
d003448,d120239
d009497,d120240
d009720,d120240
d003449,d120241
d009720,d120241
d009721,d120242
d009720,d120242
d003225,d120243
d009720,d120243
d003449,d120244
d003224,d120244
d009721,d120245
d003224,d120245
d003001,d120246
d003224,d120246
d003225,d120247
d003224,d120247
d003001,d120248
d003000,d120248
d003225,d120249
d003000,d120249
d006361,d120250
d006360,d120250
d006137,d120251
d006360,d120251
d006361,d120252
d006136,d120252
d006137,d120253
d006136,d120253
d005465,d120254
d005464,d120254
d005241,d120255
d005464,d120255
d005465,d120256
d005240,d120256
d005241,d120257
d005240,d120257
d001433,d120258
d001656,d120258
d001657,d120259
d001656,d120259
d001433,d120260
d001432,d120260
d001657,d120261
d001432,d120261
d010401,d120262
d010400,d120262
d010625,d120263
d010400,d120263
d010401,d120264
d010624,d120264
d009953,d120265
d010624,d120265
d010625,d120266
d010624,d120266
d009953,d120267
d010176,d120267
d010177,d120268
d010176,d120268
d009953,d120269
d009952,d120269
d010625,d120270
d009952,d120270
d010177,d120271
d009952,d120271
d003009,d120272
d003232,d120272
d003233,d120273
d003232,d120273
d003009,d120274
d003008,d120274
d003233,d120275
d003008,d120275
d011297,d120276
d011296,d120276
d009953,d120277
d011296,d120277
d009953,d120278
d010624,d120278
d010625,d120279
d010624,d120279
d009953,d120280
d010176,d120280
d010177,d120281
d010176,d120281
d011297,d120282
d009952,d120282
d009953,d120283
d009952,d120283
d010625,d120284
d009952,d120284
d010177,d120285
d009952,d120285
d010401,d120286
d010400,d120286
d010625,d120287
d010400,d120287
d001441,d120288
d005024,d120288
d005025,d120289
d005024,d120289
d003681,d120290
d005024,d120290
d001441,d120291
d003680,d120291
d005025,d120292
d003680,d120292
d003681,d120293
d003680,d120293
d009953,d120294
d003680,d120294
d001441,d120295
d001664,d120295
d001665,d120296
d001664,d120296
d001441,d120297
d001440,d120297
d005025,d120298
d001440,d120298
d001665,d120299
d001440,d120299
d003681,d120300
d001440,d120300
d010401,d120301
d010624,d120301
d009953,d120302
d010624,d120302
d010625,d120303
d010624,d120303
d003681,d120304
d009952,d120304
d009953,d120305
d009952,d120305
d010625,d120306
d009952,d120306
d011073,d120307
d011072,d120307
d006145,d120308
d011072,d120308
d002113,d120309
d011072,d120309
d010849,d120310
d011072,d120310
d011073,d120311
d010848,d120311
d010849,d120312
d010848,d120312
d010177,d120313
d010848,d120313
d006369,d120314
d006368,d120314
d006145,d120315
d006368,d120315
d006369,d120316
d006144,d120316
d011073,d120317
d006144,d120317
d006145,d120318
d006144,d120318
d002113,d120319
d006144,d120319
d005473,d120320
d005472,d120320
d005249,d120321
d005472,d120321
d005473,d120322
d005248,d120322
d005249,d120323
d005248,d120323
d001889,d120324
d005248,d120324
d011073,d120325
d002112,d120325
d006145,d120326
d002112,d120326
d002113,d120327
d002112,d120327
d001889,d120328
d002112,d120328
d005249,d120329
d001888,d120329
d002113,d120330
d001888,d120330
d001889,d120331
d001888,d120331
d001665,d120332
d001888,d120332
d001889,d120333
d001664,d120333
d001665,d120334
d001664,d120334
d010849,d120335
d010176,d120335
d009953,d120336
d010176,d120336
d010177,d120337
d010176,d120337
d009953,d120338
d009952,d120338
d010177,d120339
d009952,d120339
d002337,d120340
d011520,d120340
d011521,d120341
d011520,d120341
d011297,d120342
d011520,d120342
d009729,d120343
d009728,d120343
d003233,d120344
d009728,d120344
d009729,d120345
d003232,d120345
d003009,d120346
d003232,d120346
d003233,d120347
d003232,d120347
d003009,d120348
d003008,d120348
d003233,d120349
d003008,d120349
d002337,d120350
d002336,d120350
d011521,d120351
d002336,d120351
d000769,d120352
d000768,d120352
d011521,d120353
d011296,d120353
d011297,d120354
d011296,d120354
d009953,d120355
d011296,d120355
d009953,d120356
d010624,d120356
d010625,d120357
d010624,d120357
d009953,d120358
d010176,d120358
d010177,d120359
d010176,d120359
d011297,d120360
d009952,d120360
d009953,d120361
d009952,d120361
d010625,d120362
d009952,d120362
d010177,d120363
d009952,d120363
d000545,d120364
d002784,d120364
d002785,d120365
d002784,d120365
d003009,d120366
d002784,d120366
d002561,d120367
d002784,d120367
d002785,d120368
d002560,d120368
d002337,d120369
d002560,d120369
d002561,d120370
d002560,d120370
d000769,d120371
d002560,d120371
d011521,d120372
d002560,d120372
d001217,d120373
d001216,d120373
d000993,d120374
d001216,d120374
d001217,d120375
d000992,d120375
d000993,d120376
d000992,d120376
d000769,d120377
d000992,d120377
d000321,d120378
d000544,d120378
d000545,d120379
d000544,d120379
d002785,d120380
d000544,d120380
d000321,d120381
d000320,d120381
d000545,d120382
d000320,d120382
d002337,d120383
d011520,d120383
d002561,d120384
d011520,d120384
d011521,d120385
d011520,d120385
d011297,d120386
d011520,d120386
d009729,d120387
d009728,d120387
d002785,d120388
d003008,d120388
d003009,d120389
d003008,d120389
d002337,d120390
d002336,d120390
d002561,d120391
d002336,d120391
d011521,d120392
d002336,d120392
d002561,d120393
d000768,d120393
d000993,d120394
d000768,d120394
d000769,d120395
d000768,d120395
d011521,d120396
d011296,d120396
d011297,d120397
d011296,d120397
d008385,d120398
d008384,d120398
d008161,d120399
d008384,d120399
d008385,d120400
d008160,d120400
d008161,d120401
d008160,d120401
d007937,d120402
d008160,d120402
d008161,d120403
d007936,d120403
d007937,d120404
d007936,d120404
d007713,d120405
d007936,d120405
d007937,d120406
d007712,d120406
d007713,d120407
d007712,d120407
d006817,d120408
d007712,d120408
d007489,d120409
d007488,d120409
d007265,d120410
d007488,d120410
d007489,d120411
d007264,d120411
d007265,d120412
d007264,d120412
d007041,d120413
d007264,d120413
d007265,d120414
d007040,d120414
d007041,d120415
d007040,d120415
d006817,d120416
d007040,d120416
d007713,d120417
d006816,d120417
d007041,d120418
d006816,d120418
d006817,d120419
d006816,d120419
d006593,d120420
d006816,d120420
d006817,d120421
d006592,d120421
d006593,d120422
d006592,d120422
d006369,d120423
d006592,d120423
d005921,d120424
d005920,d120424
d005697,d120425
d005920,d120425
d005921,d120426
d005696,d120426
d005697,d120427
d005696,d120427
d005473,d120428
d005696,d120428
d006593,d120429
d006368,d120429
d006369,d120430
d006368,d120430
d006145,d120431
d006368,d120431
d006369,d120432
d006144,d120432
d006145,d120433
d006144,d120433
d002113,d120434
d006144,d120434
d005697,d120435
d005472,d120435
d005473,d120436
d005472,d120436
d005249,d120437
d005472,d120437
d005473,d120438
d005248,d120438
d005249,d120439
d005248,d120439
d001889,d120440
d005248,d120440
d006145,d120441
d002112,d120441
d002113,d120442
d002112,d120442
d001889,d120443
d002112,d120443
d005249,d120444
d001888,d120444
d002113,d120445
d001888,d120445
d001889,d120446
d001888,d120446
d004577,d120447
d004800,d120447
d004801,d120448
d004800,d120448
d005025,d120449
d004800,d120449
d004577,d120450
d004576,d120450
d004353,d120451
d004576,d120451
d004801,d120452
d004576,d120452
d004577,d120453
d004352,d120453
d004353,d120454
d004352,d120454
d004129,d120455
d004352,d120455
d004353,d120456
d004128,d120456
d003905,d120457
d004128,d120457
d004129,d120458
d004128,d120458
d003905,d120459
d003904,d120459
d004129,d120460
d003904,d120460
d003457,d120461
d003456,d120461
d003681,d120462
d003456,d120462
d004801,d120463
d005024,d120463
d001441,d120464
d005024,d120464
d005025,d120465
d005024,d120465
d003681,d120466
d005024,d120466
d003457,d120467
d003680,d120467
d001441,d120468
d003680,d120468
d005025,d120469
d003680,d120469
d003681,d120470
d003680,d120470
d001441,d120471
d001440,d120471
d005025,d120472
d001440,d120472
d003681,d120473
d001440,d120473
d000097,d120474
d000096,d120474
d000321,d120475
d000096,d120475
d000545,d120476
d002784,d120476
d002785,d120477
d002784,d120477
d003009,d120478
d002784,d120478
d002561,d120479
d002784,d120479
d002785,d120480
d002560,d120480
d002561,d120481
d002560,d120481
d000769,d120482
d002560,d120482
d001217,d120483
d001216,d120483
d000993,d120484
d001216,d120484
d001217,d120485
d000992,d120485
d000993,d120486
d000992,d120486
d000769,d120487
d000992,d120487
d000321,d120488
d000544,d120488
d000545,d120489
d000544,d120489
d002785,d120490
d000544,d120490
d000097,d120491
d000320,d120491
d000321,d120492
d000320,d120492
d000545,d120493
d000320,d120493
d002785,d120494
d003008,d120494
d003009,d120495
d003008,d120495
d002561,d120496
d000768,d120496
d000993,d120497
d000768,d120497
d000769,d120498
d000768,d120498
d009281,d120499
d009504,d120499
d009505,d120500
d009504,d120500
d009729,d120501
d009504,d120501
d009281,d120502
d009280,d120502
d009057,d120503
d009280,d120503
d009505,d120504
d009280,d120504
d009281,d120505
d009056,d120505
d009057,d120506
d009056,d120506
d008833,d120507
d009056,d120507
d009057,d120508
d008832,d120508
d008609,d120509
d008832,d120509
d008833,d120510
d008832,d120510
d008609,d120511
d008608,d120511
d008833,d120512
d008608,d120512
d003457,d120513
d003456,d120513
d009729,d120514
d003456,d120514
d003233,d120515
d003456,d120515
d009505,d120516
d009728,d120516
d003457,d120517
d009728,d120517
d009729,d120518
d009728,d120518
d003233,d120519
d009728,d120519
d003457,d120520
d003232,d120520
d009729,d120521
d003232,d120521
d003009,d120522
d003232,d120522
d003233,d120523
d003232,d120523
d003009,d120524
d003008,d120524
d003233,d120525
d003008,d120525
d006369,d120526
d006368,d120526
d006145,d120527
d006368,d120527
d006369,d120528
d006144,d120528
d006145,d120529
d006144,d120529
d005473,d120530
d005472,d120530
d005249,d120531
d005472,d120531
d005473,d120532
d005248,d120532
d005249,d120533
d005248,d120533
d001441,d120534
d001664,d120534
d001665,d120535
d001664,d120535
d001441,d120536
d001440,d120536
d001665,d120537
d001440,d120537
d010409,d120538
d010408,d120538
d010633,d120539
d010408,d120539
d010409,d120540
d010632,d120540
d009961,d120541
d010632,d120541
d010633,d120542
d010632,d120542
d009961,d120543
d010184,d120543
d010185,d120544
d010184,d120544
d009961,d120545
d009960,d120545
d010633,d120546
d009960,d120546
d010185,d120547
d009960,d120547
d003017,d120548
d003240,d120548
d003241,d120549
d003240,d120549
d003017,d120550
d003016,d120550
d003241,d120551
d003016,d120551
d011305,d120552
d011304,d120552
d009961,d120553
d011304,d120553
d009961,d120554
d010632,d120554
d010633,d120555
d010632,d120555
d009961,d120556
d010184,d120556
d010185,d120557
d010184,d120557
d011305,d120558
d009960,d120558
d009961,d120559
d009960,d120559
d010633,d120560
d009960,d120560
d010185,d120561
d009960,d120561
d010409,d120562
d010408,d120562
d010633,d120563
d010408,d120563
d001449,d120564
d005032,d120564
d005033,d120565
d005032,d120565
d003689,d120566
d005032,d120566
d001449,d120567
d003688,d120567
d005033,d120568
d003688,d120568
d003689,d120569
d003688,d120569
d009961,d120570
d003688,d120570
d001449,d120571
d001672,d120571
d001673,d120572
d001672,d120572
d001449,d120573
d001448,d120573
d005033,d120574
d001448,d120574
d001673,d120575
d001448,d120575
d003689,d120576
d001448,d120576
d010409,d120577
d010632,d120577
d009961,d120578
d010632,d120578
d010633,d120579
d010632,d120579
d003689,d120580
d009960,d120580
d009961,d120581
d009960,d120581
d010633,d120582
d009960,d120582
d011081,d120583
d011080,d120583
d006153,d120584
d011080,d120584
d002121,d120585
d011080,d120585
d010857,d120586
d011080,d120586
d011081,d120587
d010856,d120587
d010857,d120588
d010856,d120588
d010185,d120589
d010856,d120589
d006377,d120590
d006376,d120590
d006153,d120591
d006376,d120591
d006377,d120592
d006152,d120592
d011081,d120593
d006152,d120593
d006153,d120594
d006152,d120594
d002121,d120595
d006152,d120595
d005481,d120596
d005480,d120596
d005257,d120597
d005480,d120597
d005481,d120598
d005256,d120598
d005257,d120599
d005256,d120599
d001897,d120600
d005256,d120600
d011081,d120601
d002120,d120601
d006153,d120602
d002120,d120602
d002121,d120603
d002120,d120603
d001897,d120604
d002120,d120604
d005257,d120605
d001896,d120605
d002121,d120606
d001896,d120606
d001897,d120607
d001896,d120607
d001673,d120608
d001896,d120608
d001897,d120609
d001672,d120609
d001673,d120610
d001672,d120610
d010857,d120611
d010184,d120611
d009961,d120612
d010184,d120612
d010185,d120613
d010184,d120613
d009961,d120614
d009960,d120614
d010185,d120615
d009960,d120615
d002345,d120616
d011528,d120616
d011529,d120617
d011528,d120617
d011305,d120618
d011528,d120618
d009737,d120619
d009736,d120619
d003241,d120620
d009736,d120620
d009737,d120621
d003240,d120621
d003017,d120622
d003240,d120622
d003241,d120623
d003240,d120623
d003017,d120624
d003016,d120624
d003241,d120625
d003016,d120625
d002345,d120626
d002344,d120626
d011529,d120627
d002344,d120627
d000777,d120628
d000776,d120628
d011529,d120629
d011304,d120629
d011305,d120630
d011304,d120630
d009961,d120631
d011304,d120631
d009961,d120632
d010632,d120632
d010633,d120633
d010632,d120633
d009961,d120634
d010184,d120634
d010185,d120635
d010184,d120635
d011305,d120636
d009960,d120636
d009961,d120637
d009960,d120637
d010633,d120638
d009960,d120638
d010185,d120639
d009960,d120639
d000553,d120640
d002792,d120640
d002793,d120641
d002792,d120641
d003017,d120642
d002792,d120642
d002569,d120643
d002792,d120643
d002793,d120644
d002568,d120644
d002345,d120645
d002568,d120645
d002569,d120646
d002568,d120646
d000777,d120647
d002568,d120647
d011529,d120648
d002568,d120648
d001225,d120649
d001224,d120649
d001001,d120650
d001224,d120650
d001225,d120651
d001000,d120651
d001001,d120652
d001000,d120652
d000777,d120653
d001000,d120653
d000329,d120654
d000552,d120654
d000553,d120655
d000552,d120655
d002793,d120656
d000552,d120656
d000329,d120657
d000328,d120657
d000553,d120658
d000328,d120658
d002345,d120659
d011528,d120659
d002569,d120660
d011528,d120660
d011529,d120661
d011528,d120661
d011305,d120662
d011528,d120662
d009737,d120663
d009736,d120663
d002793,d120664
d003016,d120664
d003017,d120665
d003016,d120665
d002345,d120666
d002344,d120666
d002569,d120667
d002344,d120667
d011529,d120668
d002344,d120668
d002569,d120669
d000776,d120669
d001001,d120670
d000776,d120670
d000777,d120671
d000776,d120671
d011529,d120672
d011304,d120672
d011305,d120673
d011304,d120673
d008393,d120674
d008392,d120674
d008169,d120675
d008392,d120675
d008393,d120676
d008168,d120676
d008169,d120677
d008168,d120677
d007945,d120678
d008168,d120678
d008169,d120679
d007944,d120679
d007945,d120680
d007944,d120680
d007721,d120681
d007944,d120681
d007945,d120682
d007720,d120682
d007721,d120683
d007720,d120683
d006825,d120684
d007720,d120684
d007497,d120685
d007496,d120685
d007273,d120686
d007496,d120686
d007497,d120687
d007272,d120687
d007273,d120688
d007272,d120688
d007049,d120689
d007272,d120689
d007273,d120690
d007048,d120690
d007049,d120691
d007048,d120691
d006825,d120692
d007048,d120692
d007721,d120693
d006824,d120693
d007049,d120694
d006824,d120694
d006825,d120695
d006824,d120695
d006601,d120696
d006824,d120696
d006825,d120697
d006600,d120697
d006601,d120698
d006600,d120698
d006377,d120699
d006600,d120699
d005929,d120700
d005928,d120700
d005705,d120701
d005928,d120701
d005929,d120702
d005704,d120702
d005705,d120703
d005704,d120703
d005481,d120704
d005704,d120704
d006601,d120705
d006376,d120705
d006377,d120706
d006376,d120706
d006153,d120707
d006376,d120707
d006377,d120708
d006152,d120708
d006153,d120709
d006152,d120709
d002121,d120710
d006152,d120710
d005705,d120711
d005480,d120711
d005481,d120712
d005480,d120712
d005257,d120713
d005480,d120713
d005481,d120714
d005256,d120714
d005257,d120715
d005256,d120715
d001897,d120716
d005256,d120716
d006153,d120717
d002120,d120717
d002121,d120718
d002120,d120718
d001897,d120719
d002120,d120719
d005257,d120720
d001896,d120720
d002121,d120721
d001896,d120721
d001897,d120722
d001896,d120722
d004585,d120723
d004808,d120723
d004809,d120724
d004808,d120724
d005033,d120725
d004808,d120725
d004585,d120726
d004584,d120726
d004361,d120727
d004584,d120727
d004809,d120728
d004584,d120728
d004585,d120729
d004360,d120729
d004361,d120730
d004360,d120730
d004137,d120731
d004360,d120731
d004361,d120732
d004136,d120732
d003913,d120733
d004136,d120733
d004137,d120734
d004136,d120734
d003913,d120735
d003912,d120735
d004137,d120736
d003912,d120736
d003465,d120737
d003464,d120737
d003689,d120738
d003464,d120738
d004809,d120739
d005032,d120739
d001449,d120740
d005032,d120740
d005033,d120741
d005032,d120741
d003689,d120742
d005032,d120742
d003465,d120743
d003688,d120743
d001449,d120744
d003688,d120744
d005033,d120745
d003688,d120745
d003689,d120746
d003688,d120746
d001449,d120747
d001448,d120747
d005033,d120748
d001448,d120748
d003689,d120749
d001448,d120749
d000105,d120750
d000104,d120750
d000329,d120751
d000104,d120751
d000553,d120752
d002792,d120752
d002793,d120753
d002792,d120753
d003017,d120754
d002792,d120754
d002569,d120755
d002792,d120755
d002793,d120756
d002568,d120756
d002569,d120757
d002568,d120757
d000777,d120758
d002568,d120758
d001225,d120759
d001224,d120759
d001001,d120760
d001224,d120760
d001225,d120761
d001000,d120761
d001001,d120762
d001000,d120762
d000777,d120763
d001000,d120763
d000329,d120764
d000552,d120764
d000553,d120765
d000552,d120765
d002793,d120766
d000552,d120766
d000105,d120767
d000328,d120767
d000329,d120768
d000328,d120768
d000553,d120769
d000328,d120769
d002793,d120770
d003016,d120770
d003017,d120771
d003016,d120771
d002569,d120772
d000776,d120772
d001001,d120773
d000776,d120773
d000777,d120774
d000776,d120774
d009289,d120775
d009512,d120775
d009513,d120776
d009512,d120776
d009737,d120777
d009512,d120777
d009289,d120778
d009288,d120778
d009065,d120779
d009288,d120779
d009513,d120780
d009288,d120780
d009289,d120781
d009064,d120781
d009065,d120782
d009064,d120782
d008841,d120783
d009064,d120783
d009065,d120784
d008840,d120784
d008617,d120785
d008840,d120785
d008841,d120786
d008840,d120786
d008617,d120787
d008616,d120787
d008841,d120788
d008616,d120788
d003465,d120789
d003464,d120789
d009737,d120790
d003464,d120790
d003241,d120791
d003464,d120791
d009513,d120792
d009736,d120792
d003465,d120793
d009736,d120793
d009737,d120794
d009736,d120794
d003241,d120795
d009736,d120795
d003465,d120796
d003240,d120796
d009737,d120797
d003240,d120797
d003017,d120798
d003240,d120798
d003241,d120799
d003240,d120799
d003017,d120800
d003016,d120800
d003241,d120801
d003016,d120801
d006377,d120802
d006376,d120802
d006153,d120803
d006376,d120803
d006377,d120804
d006152,d120804
d006153,d120805
d006152,d120805
d005481,d120806
d005480,d120806
d005257,d120807
d005480,d120807
d005481,d120808
d005256,d120808
d005257,d120809
d005256,d120809
d001449,d120810
d001672,d120810
d001673,d120811
d001672,d120811
d001449,d120812
d001448,d120812
d001673,d120813
d001448,d120813
d009969,d120814
d010640,d120814
d010641,d120815
d010640,d120815
d009969,d120816
d010192,d120816
d010193,d120817
d010192,d120817
d009969,d120818
d009968,d120818
d010641,d120819
d009968,d120819
d010193,d120820
d009968,d120820
d003025,d120821
d003248,d120821
d003249,d120822
d003248,d120822
d003025,d120823
d003024,d120823
d003249,d120824
d003024,d120824
d011313,d120825
d011312,d120825
d009969,d120826
d011312,d120826
d009969,d120827
d010640,d120827
d010641,d120828
d010640,d120828
d009969,d120829
d010192,d120829
d010193,d120830
d010192,d120830
d011313,d120831
d009968,d120831
d009969,d120832
d009968,d120832
d010641,d120833
d009968,d120833
d010193,d120834
d009968,d120834
d010417,d120835
d010416,d120835
d010641,d120836
d010416,d120836
d001457,d120837
d005040,d120837
d005041,d120838
d005040,d120838
d003697,d120839
d005040,d120839
d001457,d120840
d003696,d120840
d005041,d120841
d003696,d120841
d003697,d120842
d003696,d120842
d009969,d120843
d003696,d120843
d001457,d120844
d001680,d120844
d001681,d120845
d001680,d120845
d001457,d120846
d001456,d120846
d005041,d120847
d001456,d120847
d001681,d120848
d001456,d120848
d003697,d120849
d001456,d120849
d010417,d120850
d010640,d120850
d009969,d120851
d010640,d120851
d010641,d120852
d010640,d120852
d003697,d120853
d009968,d120853
d009969,d120854
d009968,d120854
d010641,d120855
d009968,d120855
d011089,d120856
d011088,d120856
d006161,d120857
d011088,d120857
d002129,d120858
d011088,d120858
d010865,d120859
d011088,d120859
d011089,d120860
d010864,d120860
d010865,d120861
d010864,d120861
d010193,d120862
d010864,d120862
d006385,d120863
d006384,d120863
d006161,d120864
d006384,d120864
d006385,d120865
d006160,d120865
d011089,d120866
d006160,d120866
d006161,d120867
d006160,d120867
d002129,d120868
d006160,d120868
d005489,d120869
d005488,d120869
d005265,d120870
d005488,d120870
d005489,d120871
d005264,d120871
d005265,d120872
d005264,d120872
d001905,d120873
d005264,d120873
d011089,d120874
d002128,d120874
d006161,d120875
d002128,d120875
d002129,d120876
d002128,d120876
d001905,d120877
d002128,d120877
d005265,d120878
d001904,d120878
d002129,d120879
d001904,d120879
d001905,d120880
d001904,d120880
d001681,d120881
d001904,d120881
d001905,d120882
d001680,d120882
d001681,d120883
d001680,d120883
d010865,d120884
d010192,d120884
d009969,d120885
d010192,d120885
d010193,d120886
d010192,d120886
d009969,d120887
d009968,d120887
d010193,d120888
d009968,d120888
d002353,d120889
d011536,d120889
d011537,d120890
d011536,d120890
d011313,d120891
d011536,d120891
d009745,d120892
d009744,d120892
d003249,d120893
d009744,d120893
d009745,d120894
d003248,d120894
d003025,d120895
d003248,d120895
d003249,d120896
d003248,d120896
d003025,d120897
d003024,d120897
d003249,d120898
d003024,d120898
d002353,d120899
d002352,d120899
d011537,d120900
d002352,d120900
d000785,d120901
d000784,d120901
d011537,d120902
d011312,d120902
d011313,d120903
d011312,d120903
d009969,d120904
d011312,d120904
d009969,d120905
d010640,d120905
d010641,d120906
d010640,d120906
d009969,d120907
d010192,d120907
d010193,d120908
d010192,d120908
d011313,d120909
d009968,d120909
d009969,d120910
d009968,d120910
d010641,d120911
d009968,d120911
d010193,d120912
d009968,d120912
d000561,d120913
d002800,d120913
d002801,d120914
d002800,d120914
d003025,d120915
d002800,d120915
d002577,d120916
d002800,d120916
d002801,d120917
d002576,d120917
d002353,d120918
d002576,d120918
d002577,d120919
d002576,d120919
d000785,d120920
d002576,d120920
d011537,d120921
d002576,d120921
d001233,d120922
d001232,d120922
d001009,d120923
d001232,d120923
d001233,d120924
d001008,d120924
d001009,d120925
d001008,d120925
d000785,d120926
d001008,d120926
d000337,d120927
d000560,d120927
d000561,d120928
d000560,d120928
d002801,d120929
d000560,d120929
d000337,d120930
d000336,d120930
d000561,d120931
d000336,d120931
d002353,d120932
d011536,d120932
d002577,d120933
d011536,d120933
d011537,d120934
d011536,d120934
d011313,d120935
d011536,d120935
d009745,d120936
d009744,d120936
d002801,d120937
d003024,d120937
d003025,d120938
d003024,d120938
d002353,d120939
d002352,d120939
d002577,d120940
d002352,d120940
d011537,d120941
d002352,d120941
d002577,d120942
d000784,d120942
d001009,d120943
d000784,d120943
d000785,d120944
d000784,d120944
d011537,d120945
d011312,d120945
d011313,d120946
d011312,d120946
d008401,d120947
d008400,d120947
d008177,d120948
d008400,d120948
d008401,d120949
d008176,d120949
d008177,d120950
d008176,d120950
d007953,d120951
d008176,d120951
d008177,d120952
d007952,d120952
d007953,d120953
d007952,d120953
d007729,d120954
d007952,d120954
d007953,d120955
d007728,d120955
d007729,d120956
d007728,d120956
d006833,d120957
d007728,d120957
d007505,d120958
d007504,d120958
d007281,d120959
d007504,d120959
d007505,d120960
d007280,d120960
d007281,d120961
d007280,d120961
d007057,d120962
d007280,d120962
d007281,d120963
d007056,d120963
d007057,d120964
d007056,d120964
d006833,d120965
d007056,d120965
d007729,d120966
d006832,d120966
d007057,d120967
d006832,d120967
d006833,d120968
d006832,d120968
d006609,d120969
d006832,d120969
d006833,d120970
d006608,d120970
d006609,d120971
d006608,d120971
d006385,d120972
d006608,d120972
d005937,d120973
d005936,d120973
d005713,d120974
d005936,d120974
d005937,d120975
d005712,d120975
d005713,d120976
d005712,d120976
d005489,d120977
d005712,d120977
d006609,d120978
d006384,d120978
d006385,d120979
d006384,d120979
d006161,d120980
d006384,d120980
d006385,d120981
d006160,d120981
d006161,d120982
d006160,d120982
d002129,d120983
d006160,d120983
d005713,d120984
d005488,d120984
d005489,d120985
d005488,d120985
d005265,d120986
d005488,d120986
d005489,d120987
d005264,d120987
d005265,d120988
d005264,d120988
d001905,d120989
d005264,d120989
d006161,d120990
d002128,d120990
d002129,d120991
d002128,d120991
d001905,d120992
d002128,d120992
d005265,d120993
d001904,d120993
d002129,d120994
d001904,d120994
d001905,d120995
d001904,d120995
d004593,d120996
d004816,d120996
d004817,d120997
d004816,d120997
d005041,d120998
d004816,d120998
d004593,d120999
d004592,d120999
d004369,d121000
d004592,d121000
d004817,d121001
d004592,d121001
d004593,d121002
d004368,d121002
d004369,d121003
d004368,d121003
d004145,d121004
