id1,id2,fixed_cost,variable_cost
14,59,367.423461,7.348469
14,60,187.082869,3.741657
14,61,295.803989,5.91608
14,62,259.807621,5.196152
14,63,86.60254,1.732051
14,64,122.474487,2.44949
14,65,187.082869,3.741657
14,66,308.2207,6.164414
14,67,259.807621,5.196152
14,68,206.155281,4.123106
14,69,339.116499,6.78233
14,70,158.113883,3.162278
14,71,254.950976,5.09902
14,72,273.861279,5.477226
14,73,254.950976,5.09902
14,74,165.83124,3.316625
14,75,452.769257,9.055385
14,76,122.474487,2.44949
14,77,415.331193,8.306624
14,78,494.974747,9.899495
14,79,384.057287,7.681146
14,80,324.037035,6.480741
15,15,50.0,1.0
15,16,273.861279,5.477226
15,17,339.116499,6.78233
15,18,158.113883,3.162278
15,19,150.0,3.0
15,20,259.807621,5.196152
15,21,339.116499,6.78233
15,22,324.037035,6.480741
15,23,150.0,3.0
15,24,308.2207,6.164414
15,25,304.138127,6.082763
15,26,150.0,3.0
15,27,320.156212,6.403124
15,28,259.807621,5.196152
15,29,165.83124,3.316625
15,30,287.228132,5.744563
15,31,122.474487,2.44949
15,32,122.474487,2.44949
15,33,273.861279,5.477226
15,34,229.128785,4.582576
15,35,165.83124,3.316625
15,36,254.950976,5.09902
15,37,295.803989,5.91608
15,38,165.83124,3.316625
15,39,150.0,3.0
15,40,165.83124,3.316625
15,41,295.803989,5.91608
15,42,295.803989,5.91608
15,43,122.474487,2.44949
15,44,111.803399,2.236068
15,45,165.83124,3.316625
15,46,273.861279,5.477226
15,47,158.113883,3.162278
15,48,165.83124,3.316625
15,49,165.83124,3.316625
15,50,217.944947,4.358899
15,51,217.944947,4.358899
15,52,320.156212,6.403124
15,53,158.113883,3.162278
15,54,229.128785,4.582576
15,55,273.861279,5.477226
15,56,339.116499,6.78233
15,57,229.128785,4.582576
15,58,254.950976,5.09902
15,59,150.0,3.0
15,60,150.0,3.0
15,61,158.113883,3.162278
15,62,70.710678,1.414214
15,63,212.132034,4.242641
15,64,229.128785,4.582576
15,65,217.944947,4.358899
15,66,364.005494,7.28011
15,67,324.037035,6.480741
15,68,324.037035,6.480741
15,69,165.83124,3.316625
15,70,295.803989,5.91608
15,71,50.0,1.0
15,72,111.803399,2.236068
15,73,165.83124,3.316625
15,74,254.950976,5.09902
15,75,206.155281,4.123106
15,76,165.83124,3.316625
15,77,187.082869,3.741657
15,78,287.228132,5.744563
15,79,187.082869,3.741657
15,80,259.807621,5.196152
16,16,50.0,1.0
16,17,450.0,9.0
16,18,259.807621,5.196152
16,19,353.553391,7.071068
16,20,254.950976,5.09902
16,21,86.60254,1.732051
16,22,165.83124,3.316625
16,23,158.113883,3.162278
16,24,86.60254,1.732051
16,25,122.474487,2.44949
16,26,158.113883,3.162278
16,27,70.710678,1.414214
16,28,158.113883,3.162278
16,29,406.20192,8.124038
16,30,122.474487,2.44949
16,31,287.228132,5.744563
16,32,287.228132,5.744563
16,33,206.155281,4.123106
16,34,212.132034,4.242641
16,35,393.700394,7.874008
16,36,86.60254,1.732051
16,37,254.950976,5.09902
16,38,406.20192,8.124038
16,39,406.20192,8.124038
16,40,324.037035,6.480741
16,41,187.082869,3.741657
16,42,187.082869,3.741657
16,43,287.228132,5.744563
16,44,187.082869,3.741657
16,45,324.037035,6.480741
16,46,206.155281,4.123106
16,47,150.0,3.0
16,48,212.132034,4.242641
16,49,308.2207,6.164414
16,50,122.474487,2.44949
16,51,474.341649,9.486833
16,52,70.710678,1.414214
16,53,259.807621,5.196152
16,54,212.132034,4.242641
16,55,50.0,1.0
16,56,259.807621,5.196152
16,57,70.710678,1.414214
16,58,517.204022,10.34408
16,59,406.20192,8.124038
16,60,254.950976,5.09902
16,61,357.071421,7.141428
16,62,295.803989,5.91608
16,63,86.60254,1.732051
16,64,212.132034,4.242641
16,65,273.861279,5.477226
16,66,212.132034,4.242641
16,67,165.83124,3.316625
16,68,111.803399,2.236068
16,69,308.2207,6.164414
16,70,70.710678,1.414214
16,71,273.861279,5.477226
16,72,254.950976,5.09902
16,73,212.132034,4.242641
16,74,259.807621,5.196152
16,75,463.680925,9.273618
16,76,187.082869,3.741657
16,77,403.112887,8.062258
16,78,463.680925,9.273618
16,79,433.012702,8.660254
16,80,254.950976,5.09902
17,17,50.0,1.0
17,18,217.944947,4.358899
17,19,212.132034,4.242641
17,20,212.132034,4.242641
17,21,476.969601,9.539392
17,22,357.071421,7.141428
17,23,324.037035,6.480741
17,24,517.204022,10.34408
17,25,543.139025,10.86278
17,26,324.037035,6.480741
17,27,494.974747,9.899495
17,28,533.853913,10.677078
17,29,254.950976,5.09902
17,30,367.423461,7.348469
17,31,450.0,9.0
17,32,450.0,9.0
17,33,567.890835,11.357817
17,34,533.853913,10.677078
17,35,463.680925,9.273618
17,36,384.057287,7.681146
17,37,604.152299,12.083046
17,38,254.950976,5.09902
17,39,406.20192,8.124038
17,40,494.974747,9.899495
17,41,308.2207,6.164414
17,42,308.2207,6.164414
17,43,450.0,9.0
17,44,393.700394,7.874008
17,45,494.974747,9.899495
17,46,567.890835,11.357817
17,47,427.200187,8.544004
17,48,254.950976,5.09902
17,49,187.082869,3.741657
17,50,339.116499,6.78233
17,51,452.769257,9.055385
17,52,494.974747,9.899495
17,53,217.944947,4.358899
17,54,533.853913,10.677078
17,55,450.0,9.0
17,56,638.357267,12.767145
17,57,406.20192,8.124038
17,58,455.521679,9.110434
17,59,406.20192,8.124038
17,60,474.341649,9.486833
17,61,476.969601,9.539392
17,62,384.057287,7.681146
17,63,433.012702,8.660254
17,64,533.853913,10.677078
17,65,543.139025,10.86278
17,66,353.553391,7.071068
17,67,357.071421,7.141428
17,68,415.331193,8.306624
17,69,187.082869,3.741657
17,70,430.116263,8.602325
17,71,339.116499,6.78233
17,72,254.950976,5.09902
17,73,254.950976,5.09902
17,74,572.276157,11.445523
17,75,308.2207,6.164414
17,76,463.680925,9.273618
17,77,206.155281,4.123106
17,78,122.474487,2.44949
17,79,455.521679,9.110434
17,80,212.132034,4.242641
18,18,50.0,1.0
18,19,122.474487,2.44949
18,20,122.474487,2.44949
18,21,304.138127,6.082763
18,22,229.128785,4.582576
18,23,122.474487,2.44949
18,24,320.156212,6.403124
18,25,339.116499,6.78233
18,26,122.474487,2.44949
18,27,308.2207,6.164414
18,28,324.037035,6.480741
18,29,187.082869,3.741657
18,30,212.132034,4.242641
18,31,259.807621,5.196152
18,32,259.807621,5.196152
18,33,357.071421,7.141428
18,34,324.037035,6.480741
18,35,308.2207,6.164414
18,36,206.155281,4.123106
18,37,393.700394,7.874008
18,38,187.082869,3.741657
18,39,273.861279,5.477226
18,40,308.2207,6.164414
18,41,187.082869,3.741657
18,42,187.082869,3.741657
18,43,259.807621,5.196152
18,44,187.082869,3.741657
18,45,308.2207,6.164414
18,46,357.071421,7.141428
18,47,217.944947,4.358899
18,48,70.710678,1.414214
18,49,70.710678,1.414214
18,50,158.113883,3.162278
18,51,339.116499,6.78233
18,52,308.2207,6.164414
18,53,50.0,1.0
18,54,324.037035,6.480741
18,55,259.807621,5.196152
18,56,427.200187,8.544004
18,57,212.132034,4.242641
18,58,364.005494,7.28011
18,59,273.861279,5.477226
18,60,273.861279,5.477226
18,61,304.138127,6.082763
18,62,206.155281,4.123106
18,63,229.128785,4.582576
18,64,324.037035,6.480741
18,65,339.116499,6.78233
18,66,254.950976,5.09902
18,67,229.128785,4.582576
18,68,259.807621,5.196152
18,69,70.710678,1.414214
18,70,254.950976,5.09902
18,71,158.113883,3.162278
18,72,70.710678,1.414214
18,73,70.710678,1.414214
18,74,364.005494,7.28011
18,75,254.950976,5.09902
18,76,254.950976,5.09902
18,77,165.83124,3.316625
18,78,212.132034,4.242641
18,79,320.156212,6.403124
18,80,122.474487,2.44949
19,19,50.0,1.0
19,20,217.944947,4.358899
19,21,406.20192,8.124038
19,22,339.116499,6.78233
19,23,206.155281,4.123106
19,24,406.20192,8.124038
19,25,415.331193,8.306624
19,26,206.155281,4.123106
19,27,403.112887,8.062258
19,28,384.057287,7.681146
19,29,86.60254,1.732051
19,30,320.156212,6.403124
19,31,254.950976,5.09902
19,32,254.950976,5.09902
19,33,406.20192,8.124038
19,34,364.005494,7.28011
19,35,259.807621,5.196152
19,36,308.2207,6.164414
19,37,433.012702,8.660254
19,38,86.60254,1.732051
19,39,206.155281,4.123106
19,40,295.803989,5.91608
19,41,295.803989,5.91608
19,42,295.803989,5.91608
19,43,254.950976,5.09902
19,44,229.128785,4.582576
19,45,295.803989,5.91608
19,46,406.20192,8.124038
19,47,273.861279,5.477226
19,48,165.83124,3.316625
19,49,86.60254,1.732051
19,50,259.807621,5.196152
19,51,259.807621,5.196152
19,52,403.112887,8.062258
19,53,122.474487,2.44949
19,54,364.005494,7.28011
19,55,353.553391,7.071068
19,56,474.341649,9.486833
19,57,304.138127,6.082763
19,58,273.861279,5.477226
19,59,206.155281,4.123106
19,60,287.228132,5.744563
19,61,273.861279,5.477226
19,62,187.082869,3.741657
19,63,308.2207,6.164414
19,64,364.005494,7.28011
19,65,357.071421,7.141428
19,66,364.005494,7.28011
19,67,339.116499,6.78233
19,68,367.423461,7.348469
19,69,86.60254,1.732051
19,70,357.071421,7.141428
19,71,150.0,3.0
19,72,111.803399,2.236068
19,73,165.83124,3.316625
19,74,393.700394,7.874008
19,75,150.0,3.0
19,76,295.803989,5.91608
19,77,70.710678,1.414214
19,78,150.0,3.0
19,79,254.950976,5.09902
19,80,217.944947,4.358899
20,20,50.0,1.0
20,21,273.861279,5.477226
20,22,158.113883,3.162278
20,23,165.83124,3.316625
20,24,324.037035,6.480741
20,25,357.071421,7.141428
20,26,165.83124,3.316625
20,27,295.803989,5.91608
20,28,364.005494,7.28011
20,29,287.228132,5.744563
20,30,165.83124,3.316625
20,31,353.553391,7.071068
20,32,353.553391,7.071068
20,33,406.20192,8.124038
20,34,384.057287,7.681146
20,35,415.331193,8.306624
20,36,187.082869,3.741657
20,37,450.0,9.0
20,38,287.228132,5.744563
20,39,384.057287,7.681146
20,40,403.112887,8.062258
20,41,111.803399,2.236068
20,42,111.803399,2.236068
20,43,353.553391,7.071068
20,44,259.807621,5.196152
20,45,403.112887,8.062258
20,46,406.20192,8.124038
20,47,273.861279,5.477226
20,48,111.803399,2.236068
20,49,150.0,3.0
20,50,150.0,3.0
20,51,450.0,9.0
20,52,295.803989,5.91608
20,53,122.474487,2.44949
20,54,384.057287,7.681146
20,55,254.950976,5.09902
20,56,474.341649,9.486833
20,57,217.944947,4.358899
20,58,474.341649,9.486833
20,59,384.057287,7.681146
20,60,357.071421,7.141428
20,61,406.20192,8.124038
20,62,308.2207,6.164414
20,63,254.950976,5.09902
20,64,384.057287,7.681146
20,65,415.331193,8.306624
20,66,165.83124,3.316625
20,67,158.113883,3.162278
20,68,212.132034,4.242641
20,69,150.0,3.0
20,70,229.128785,4.582576
20,71,259.807621,5.196152
20,72,165.83124,3.316625
20,73,111.803399,2.236068
20,74,430.116263,8.602325
20,75,357.071421,7.141428
20,76,320.156212,6.403124
20,77,254.950976,5.09902
20,78,259.807621,5.196152
20,79,430.116263,8.602325
20,80,50.0,1.0
21,21,50.0,1.0
21,22,150.0,3.0
21,23,212.132034,4.242641
21,24,111.803399,2.236068
21,25,158.113883,3.162278
21,26,212.132034,4.242641
21,27,70.710678,1.414214
21,28,212.132034,4.242641
21,29,463.680925,9.273618
21,30,122.474487,2.44949
21,31,357.071421,7.141428
21,32,357.071421,7.141428
21,33,259.807621,5.196152
21,34,273.861279,5.477226
21,35,463.680925,9.273618
21,36,111.803399,2.236068
21,37,308.2207,6.164414
21,38,463.680925,9.273618
21,39,474.341649,9.486833
21,40,393.700394,7.874008
21,41,187.082869,3.741657
21,42,187.082869,3.741657
21,43,357.071421,7.141428
21,44,254.950976,5.09902
21,45,393.700394,7.874008
21,46,259.807621,5.196152
21,47,217.944947,4.358899
21,48,254.950976,5.09902
21,49,353.553391,7.071068
21,50,158.113883,3.162278
21,51,543.139025,10.86278
21,52,70.710678,1.414214
21,53,304.138127,6.082763
21,54,273.861279,5.477226
21,55,86.60254,1.732051
21,56,304.138127,6.082763
21,57,122.474487,2.44949
21,58,585.234996,11.7047
21,59,474.341649,9.486833
21,60,324.037035,6.480741
21,61,427.200187,8.544004
21,62,364.005494,7.28011
21,63,150.0,3.0
21,64,273.861279,5.477226
21,65,339.116499,6.78233
21,66,187.082869,3.741657
21,67,150.0,3.0
21,68,86.60254,1.732051
21,69,353.553391,7.071068
21,70,70.710678,1.414214
21,71,339.116499,6.78233
21,72,308.2207,6.164414
21,73,254.950976,5.09902
21,74,320.156212,6.403124
21,75,524.404424,10.488088
21,76,254.950976,5.09902
21,77,455.521679,9.110434
21,78,504.975247,10.099505
21,79,502.493781,10.049876
21,80,273.861279,5.477226
22,22,50.0,1.0
22,23,187.082869,3.741657
22,24,229.128785,4.582576
22,25,273.861279,5.477226
22,26,187.082869,3.741657
22,27,187.082869,3.741657
22,28,308.2207,6.164414
22,29,406.20192,8.124038
22,30,70.710678,1.414214
22,31,384.057287,7.681146
22,32,384.057287,7.681146
22,33,357.071421,7.141428
22,34,353.553391,7.071068
22,35,474.341649,9.486833
22,36,111.803399,2.236068
22,37,406.20192,8.124038
22,38,406.20192,8.124038
22,39,463.680925,9.273618
22,40,430.116263,8.602325
22,41,70.710678,1.414214
22,42,70.710678,1.414214
22,43,384.057287,7.681146
22,44,273.861279,5.477226
22,45,430.116263,8.602325
22,46,357.071421,7.141428
22,47,259.807621,5.196152
22,48,187.082869,3.741657
22,49,273.861279,5.477226
22,50,122.474487,2.44949
22,51,533.853913,10.677078
22,52,187.082869,3.741657
22,53,229.128785,4.582576
22,54,353.553391,7.071068
22,55,165.83124,3.316625
22,56,415.331193,8.306624
22,57,158.113883,3.162278
22,58,567.890835,11.357817
22,59,463.680925,9.273618
22,60,367.423461,7.348469
22,61,450.0,9.0
22,62,364.005494,7.28011
22,63,206.155281,4.123106
22,64,353.553391,7.071068
22,65,406.20192,8.124038
22,66,70.710678,1.414214
22,67,50.0,1.0
22,68,86.60254,1.732051
22,69,273.861279,5.477226
22,70,122.474487,2.44949
22,71,324.037035,6.480741
22,72,254.950976,5.09902
22,73,187.082869,3.741657
22,74,403.112887,8.062258
22,75,474.341649,9.486833
22,76,308.2207,6.164414
22,77,384.057287,7.681146
22,78,406.20192,8.124038
22,79,502.493781,10.049876
22,80,158.113883,3.162278
23,23,50.0,1.0
23,24,212.132034,4.242641
23,25,229.128785,4.582576
23,26,50.0,1.0
23,27,206.155281,4.123106
23,28,217.944947,4.358899
23,29,259.807621,5.196152
23,30,150.0,3.0
23,31,212.132034,4.242641
23,32,212.132034,4.242641
23,33,254.950976,5.09902
23,34,229.128785,4.582576
23,35,295.803989,5.91608
23,36,122.474487,2.44949
23,37,295.803989,5.91608
23,38,259.807621,5.196152
23,39,287.228132,5.744563
23,40,259.807621,5.196152
23,41,165.83124,3.316625
23,42,165.83124,3.316625
23,43,212.132034,4.242641
23,44,111.803399,2.236068
23,45,259.807621,5.196152
23,46,254.950976,5.09902
23,47,122.474487,2.44949
23,48,86.60254,1.732051
23,49,165.83124,3.316625
23,50,86.60254,1.732051
23,51,357.071421,7.141428
23,52,206.155281,4.123106
23,53,122.474487,2.44949
23,54,229.128785,4.582576
23,55,158.113883,3.162278
23,56,324.037035,6.480741
23,57,111.803399,2.236068
23,58,393.700394,7.874008
23,59,287.228132,5.744563
23,60,206.155281,4.123106
23,61,273.861279,5.477226
23,62,187.082869,3.741657
23,63,122.474487,2.44949
23,64,229.128785,4.582576
23,65,259.807621,5.196152
23,66,229.128785,4.582576
23,67,187.082869,3.741657
23,68,187.082869,3.741657
23,69,165.83124,3.316625
23,70,165.83124,3.316625
23,71,150.0,3.0
23,72,111.803399,2.236068
23,73,86.60254,1.732051
23,74,273.861279,5.477226
23,75,320.156212,6.403124
23,76,165.83124,3.316625
23,77,254.950976,5.09902
23,78,320.156212,6.403124
23,79,324.037035,6.480741
23,80,165.83124,3.316625
24,24,50.0,1.0
24,25,70.710678,1.414214
24,26,212.132034,4.242641
24,27,70.710678,1.414214
24,28,122.474487,2.44949
24,29,452.769257,9.055385
24,30,187.082869,3.741657
24,31,295.803989,5.91608
24,32,295.803989,5.91608
24,33,165.83124,3.316625
24,34,187.082869,3.741657
24,35,406.20192,8.124038
24,36,150.0,3.0
24,37,212.132034,4.242641
24,38,452.769257,9.055385
24,39,430.116263,8.602325
24,40,324.037035,6.480741
24,41,254.950976,5.09902
24,42,254.950976,5.09902
24,43,295.803989,5.91608
24,44,212.132034,4.242641
24,45,324.037035,6.480741
24,46,165.83124,3.316625
24,47,165.83124,3.316625
24,48,273.861279,5.477226
24,49,367.423461,7.348469
24,50,187.082869,3.741657
24,51,494.974747,9.899495
24,52,70.710678,1.414214
24,53,320.156212,6.403124
24,54,187.082869,3.741657
24,55,86.60254,1.732051
24,56,206.155281,4.123106
24,57,122.474487,2.44949
24,58,540.832691,10.816654
24,59,430.116263,8.602325
24,60,254.950976,5.09902
24,61,364.005494,7.28011
24,62,320.156212,6.403124
24,63,111.803399,2.236068
24,64,187.082869,3.741657
24,65,254.950976,5.09902
24,66,273.861279,5.477226
24,67,229.128785,4.582576
24,68,165.83124,3.316625
24,69,367.423461,7.348469
24,70,122.474487,2.44949
24,71,308.2207,6.164414
24,72,308.2207,6.164414
24,73,273.861279,5.477226
24,74,229.128785,4.582576
24,75,504.975247,10.099505
24,76,187.082869,3.741657
24,77,455.521679,9.110434
24,78,524.404424,10.488088
24,79,450.0,9.0
24,80,324.037035,6.480741
25,25,50.0,1.0
25,26,229.128785,4.582576
25,27,111.803399,2.236068
25,28,86.60254,1.732051
25,29,455.521679,9.110434
25,30,229.128785,4.582576
25,31,273.861279,5.477226
25,32,273.861279,5.477226
25,33,122.474487,2.44949
25,34,150.0,3.0
25,35,384.057287,7.681146
25,36,187.082869,3.741657
25,37,165.83124,3.316625
25,38,455.521679,9.110434
25,39,415.331193,8.306624
25,40,295.803989,5.91608
25,41,295.803989,5.91608
25,42,295.803989,5.91608
25,43,273.861279,5.477226
25,44,206.155281,4.123106
25,45,295.803989,5.91608
25,46,122.474487,2.44949
25,47,158.113883,3.162278
25,48,295.803989,5.91608
25,49,384.057287,7.681146
25,50,217.944947,4.358899
25,51,476.969601,9.539392
25,52,111.803399,2.236068
25,53,339.116499,6.78233
25,54,150.0,3.0
25,55,122.474487,2.44949
25,56,158.113883,3.162278
25,57,150.0,3.0
25,58,524.404424,10.488088
25,59,415.331193,8.306624
25,60,229.128785,4.582576
25,61,339.116499,6.78233
25,62,308.2207,6.164414
25,63,122.474487,2.44949
25,64,150.0,3.0
25,65,217.944947,4.358899
25,66,320.156212,6.403124
25,67,273.861279,5.477226
25,68,212.132034,4.242641
25,69,384.057287,7.681146
25,70,165.83124,3.316625
25,71,304.138127,6.082763
25,72,320.156212,6.403124
25,73,295.803989,5.91608
25,74,187.082869,3.741657
25,75,502.493781,10.049876
25,76,165.83124,3.316625
25,77,463.680925,9.273618
25,78,540.832691,10.816654
25,79,430.116263,8.602325
25,80,357.071421,7.141428
26,26,50.0,1.0
26,27,206.155281,4.123106
26,28,217.944947,4.358899
26,29,259.807621,5.196152
26,30,150.0,3.0
26,31,212.132034,4.242641
26,32,212.132034,4.242641
26,33,254.950976,5.09902
26,34,229.128785,4.582576
26,35,295.803989,5.91608
26,36,122.474487,2.44949
26,37,295.803989,5.91608
26,38,259.807621,5.196152
26,39,287.228132,5.744563
26,40,259.807621,5.196152
26,41,165.83124,3.316625
26,42,165.83124,3.316625
26,43,212.132034,4.242641
26,44,111.803399,2.236068
26,45,259.807621,5.196152
26,46,254.950976,5.09902
26,47,122.474487,2.44949
26,48,86.60254,1.732051
26,49,165.83124,3.316625
26,50,86.60254,1.732051
26,51,357.071421,7.141428
26,52,206.155281,4.123106
26,53,122.474487,2.44949
26,54,229.128785,4.582576
26,55,158.113883,3.162278
26,56,324.037035,6.480741
26,57,111.803399,2.236068
26,58,393.700394,7.874008
26,59,287.228132,5.744563
26,60,206.155281,4.123106
26,61,273.861279,5.477226
26,62,187.082869,3.741657
26,63,122.474487,2.44949
26,64,229.128785,4.582576
26,65,259.807621,5.196152
26,66,229.128785,4.582576
26,67,187.082869,3.741657
26,68,187.082869,3.741657
26,69,165.83124,3.316625
26,70,165.83124,3.316625
26,71,150.0,3.0
26,72,111.803399,2.236068
26,73,86.60254,1.732051
26,74,273.861279,5.477226
26,75,320.156212,6.403124
26,76,165.83124,3.316625
26,77,254.950976,5.09902
26,78,320.156212,6.403124
26,79,324.037035,6.480741
26,80,165.83124,3.316625
27,27,50.0,1.0
27,28,165.83124,3.316625
27,29,455.521679,9.110434
27,30,150.0,3.0
27,31,324.037035,6.480741
27,32,324.037035,6.480741
27,33,212.132034,4.242641
27,34,229.128785,4.582576
27,35,433.012702,8.660254
27,36,122.474487,2.44949
27,37,259.807621,5.196152
27,38,455.521679,9.110434
27,39,450.0,9.0
27,40,357.071421,7.141428
27,41,217.944947,4.358899
27,42,217.944947,4.358899
27,43,324.037035,6.480741
27,44,229.128785,4.582576
27,45,357.071421,7.141428
27,46,212.132034,4.242641
27,47,187.082869,3.741657
27,48,259.807621,5.196152
27,49,357.071421,7.141428
27,50,165.83124,3.316625
27,51,517.204022,10.34408
27,52,50.0,1.0
27,53,308.2207,6.164414
27,54,229.128785,4.582576
27,55,70.710678,1.414214
27,56,254.950976,5.09902
27,57,111.803399,2.236068
27,58,561.248608,11.224972
27,59,450.0,9.0
27,60,287.228132,5.744563
27,61,393.700394,7.874008
27,62,339.116499,6.78233
27,63,122.474487,2.44949
27,64,229.128785,4.582576
27,65,295.803989,5.91608
27,66,229.128785,4.582576
27,67,187.082869,3.741657
27,68,122.474487,2.44949
27,69,357.071421,7.141428
27,70,86.60254,1.732051
27,71,320.156212,6.403124
27,72,304.138127,6.082763
27,73,259.807621,5.196152
27,74,273.861279,5.477226
27,75,512.347538,10.246951
27,76,217.944947,4.358899
27,77,452.769257,9.055385
27,78,512.347538,10.246951
27,79,474.341649,9.486833
27,80,295.803989,5.91608
28,28,50.0,1.0
28,29,415.331193,8.306624
28,30,259.807621,5.196152
28,31,212.132034,4.242641
28,32,212.132034,4.242641
28,33,70.710678,1.414214
28,34,86.60254,1.732051
28,35,320.156212,6.403124
28,36,212.132034,4.242641
28,37,111.803399,2.236068
28,38,415.331193,8.306624
28,39,357.071421,7.141428
28,40,229.128785,4.582576
28,41,320.156212,6.403124
28,42,320.156212,6.403124
28,43,212.132034,4.242641
28,44,165.83124,3.316625
28,45,229.128785,4.582576
28,46,70.710678,1.414214
28,47,122.474487,2.44949
28,48,287.228132,5.744563
28,49,364.005494,7.28011
28,50,229.128785,4.582576
28,51,415.331193,8.306624
28,52,165.83124,3.316625
28,53,324.037035,6.480741
28,54,86.60254,1.732051
28,55,158.113883,3.162278
28,56,122.474487,2.44949
28,57,165.83124,3.316625
28,58,463.680925,9.273618
28,59,357.071421,7.141428
28,60,165.83124,3.316625
28,61,273.861279,5.477226
28,62,254.950976,5.09902
28,63,122.474487,2.44949
28,64,86.60254,1.732051
28,65,150.0,3.0
28,66,357.071421,7.141428
28,67,308.2207,6.164414
28,68,254.950976,5.09902
28,69,364.005494,7.28011
28,70,206.155281,4.123106
28,71,259.807621,5.196152
28,72,295.803989,5.91608
28,73,287.228132,5.744563
28,74,122.474487,2.44949
28,75,455.521679,9.110434
28,76,111.803399,2.236068
28,77,430.116263,8.602325
28,78,517.204022,10.34408
28,79,367.423461,7.348469
28,80,364.005494,7.28011
29,29,50.0,1.0
29,30,384.057287,7.681146
29,31,254.950976,5.09902
29,32,254.950976,5.09902
29,33,430.116263,8.602325
29,34,384.057287,7.681146
29,35,229.128785,4.582576
29,36,367.423461,7.348469
29,37,450.0,9.0
29,38,50.0,1.0
29,39,165.83124,3.316625
29,40,287.228132,5.744563
29,41,364.005494,7.28011
29,42,364.005494,7.28011
29,43,254.950976,5.09902
29,44,259.807621,5.196152
29,45,287.228132,5.744563
29,46,430.116263,8.602325
29,47,308.2207,6.164414
29,48,229.128785,4.582576
29,49,150.0,3.0
29,50,320.156212,6.403124
29,51,206.155281,4.123106
29,52,455.521679,9.110434
29,53,187.082869,3.741657
29,54,384.057287,7.681146
29,55,406.20192,8.124038
29,56,494.974747,9.899495
29,57,357.071421,7.141428
29,58,212.132034,4.242641
29,59,165.83124,3.316625
29,60,295.803989,5.91608
29,61,254.950976,5.09902
29,62,187.082869,3.741657
29,63,353.553391,7.071068
29,64,384.057287,7.681146
29,65,364.005494,7.28011
29,66,433.012702,8.660254
29,67,406.20192,8.124038
29,68,430.116263,8.602325
29,69,150.0,3.0
29,70,415.331193,8.306624
29,71,165.83124,3.316625
29,72,165.83124,3.316625
29,73,229.128785,4.582576
29,74,406.20192,8.124038
29,75,86.60254,1.732051
29,76,320.156212,6.403124
29,77,70.710678,1.414214
29,78,165.83124,3.316625
29,79,212.132034,4.242641
29,80,287.228132,5.744563
30,30,50.0,1.0
30,31,339.116499,6.78233
30,32,339.116499,6.78233
30,33,308.2207,6.164414
30,34,304.138127,6.082763
30,35,433.012702,8.660254
30,36,70.710678,1.414214
30,37,357.071421,7.141428
30,38,384.057287,7.681146
30,39,427.200187,8.544004
30,40,384.057287,7.681146
30,41,86.60254,1.732051
30,42,86.60254,1.732051
30,43,339.116499,6.78233
30,44,229.128785,4.582576
30,45,384.057287,7.681146
30,46,308.2207,6.164414
30,47,212.132034,4.242641
30,48,165.83124,3.316625
30,49,259.807621,5.196152
30,50,86.60254,1.732051
30,51,497.493719,9.949874
30,52,150.0,3.0
30,53,212.132034,4.242641
30,54,304.138127,6.082763
30,55,122.474487,2.44949
30,56,367.423461,7.348469
30,57,111.803399,2.236068
30,58,533.853913,10.677078
30,59,427.200187,8.544004
30,60,320.156212,6.403124
30,61,406.20192,8.124038
30,62,324.037035,6.480741
30,63,158.113883,3.162278
30,64,304.138127,6.082763
30,65,357.071421,7.141428
30,66,111.803399,2.236068
30,67,70.710678,1.414214
30,68,70.710678,1.414214
30,69,259.807621,5.196152
30,70,86.60254,1.732051
30,71,287.228132,5.744563
30,72,229.128785,4.582576
30,73,165.83124,3.316625
30,74,353.553391,7.071068
30,75,450.0,9.0
30,76,259.807621,5.196152
30,77,367.423461,7.348469
30,78,403.112887,8.062258
30,79,463.680925,9.273618
30,80,165.83124,3.316625
31,31,50.0,1.0
31,32,50.0,1.0
31,33,206.155281,4.123106
31,34,158.113883,3.162278
31,35,122.474487,2.44949
31,36,295.803989,5.91608
31,37,212.132034,4.242641
31,38,254.950976,5.09902
31,39,158.113883,3.162278
31,40,70.710678,1.414214
31,41,367.423461,7.348469
31,42,367.423461,7.348469
31,43,50.0,1.0
31,44,122.474487,2.44949
31,45,70.710678,1.414214
31,46,206.155281,4.123106
31,47,150.0,3.0
31,48,254.950976,5.09902
31,49,273.861279,5.477226
31,50,273.861279,5.477226
31,51,212.132034,4.242641
31,52,324.037035,6.480741
31,53,259.807621,5.196152
31,54,158.113883,3.162278
31,55,287.228132,5.744563
31,56,259.807621,5.196152
31,57,254.950976,5.09902
31,58,259.807621,5.196152
31,59,158.113883,3.162278
31,60,70.710678,1.414214
31,61,86.60254,1.732051
31,62,86.60254,1.732051
31,63,217.944947,4.358899
31,64,158.113883,3.162278
31,65,122.474487,2.44949
31,66,430.116263,8.602325
31,67,384.057287,7.681146
31,68,364.005494,7.28011
31,69,273.861279,5.477226
31,70,324.037035,6.480741
31,71,122.474487,2.44949
31,72,212.132034,4.242641
31,73,254.950976,5.09902
31,74,165.83124,3.316625
31,75,273.861279,5.477226
31,76,122.474487,2.44949
31,77,287.228132,5.744563
31,78,393.700394,7.874008
31,79,165.83124,3.316625
31,80,353.553391,7.071068
