pairing_id,cost
x17891,2288.0
x17892,2288.0
x17893,2436.0
x17894,2436.0
x17895,2552.0
x17896,2552.0
x17897,2728.0
x17898,2660.0
x17899,2148.0
x17900,2148.0
x17901,2194.0
x17902,2124.0
x17903,2104.0
x17904,2252.0
x17905,2252.0
x17906,2384.0
x17907,2526.0
x17908,2596.0
x17909,3818.0
x17910,3886.0
x17911,3634.0
x17912,3634.0
x17913,2990.0
x17914,3058.0
x17915,2990.0
x17916,3220.0
x17917,3180.0
x17918,3050.0
x17919,2948.0
x17920,3176.0
x17921,3176.0
x17922,3094.0
x17923,3094.0
x17924,3324.0
x17925,3420.0
x17926,3420.0
x17927,3440.0
x17928,3320.0
x17929,3548.0
x17930,3548.0
x17931,3194.0
x17932,3194.0
x17933,3378.0
x17934,3340.0
x17935,3340.0
x17936,3250.0
x17937,3690.0
x17938,3622.0
x17939,3512.0
x17940,3512.0
x17941,3584.0
x17942,3584.0
x17943,3472.0
x17944,3246.0
x17945,3144.0
x17946,3328.0
x17947,3298.0
x17948,3298.0
x17949,3552.0
x17950,3482.0
x17951,3624.0
x17952,3692.0
x17953,3600.0
x17954,3522.0
x17955,3706.0
x17956,3706.0
x17957,3240.0
x17958,3240.0
x17959,3298.0
x17960,3298.0
x17961,3580.0
x17962,3462.0
x17963,3462.0
x17964,3444.0
x17965,3444.0
x17966,3572.0
x17967,3726.0
x17968,3618.0
x17969,3610.0
x17970,3844.0
x17971,3844.0
x17972,3676.0
x17973,3676.0
x17974,3744.0
x17975,3950.0
x17976,4020.0
x17977,3840.0
x17978,2806.0
x17979,2876.0
x17980,2806.0
x17981,2876.0
x17982,3036.0
x17983,3014.0
x17984,2866.0
x17985,2764.0
x17986,2832.0
x17987,2994.0
x17988,2912.0
x17989,2912.0
x17990,2980.0
x17991,3208.0
x17992,3140.0
x17993,3356.0
x17994,3288.0
x17995,3274.0
x17996,3186.0
x17997,3186.0
x17998,3416.0
x17999,3416.0
x18000,3010.0
x18001,3010.0
x18002,3194.0
x18003,3172.0
x18004,3082.0
x18005,3164.0
x18006,3082.0
x18007,3438.0
x18008,3506.0
x18009,3328.0
x18010,3416.0
x18011,3484.0
x18012,3306.0
x18013,3306.0
x18014,3062.0
x18015,3062.0
x18016,2960.0
x18017,3146.0
x18018,3114.0
x18019,3114.0
x18020,3300.0
x18021,3484.0
x18022,3484.0
x18023,3432.0
x18024,3432.0
x18025,3382.0
x18026,3382.0
x18027,3568.0
x18028,3568.0
x18029,3056.0
x18030,3182.0
x18031,3114.0
x18032,3396.0
x18033,3396.0
x18034,3278.0
x18035,3278.0
x18036,3336.0
x18037,3262.0
x18038,3330.0
x18039,3612.0
x18040,3542.0
x18041,3426.0
x18042,3426.0
x18043,3478.0
x18044,3676.0
x18045,3536.0
x18046,3536.0
x18047,3560.0
x18048,3812.0
x18049,3812.0
x18050,3700.0
x18051,3700.0
x18052,2768.0
x18053,2768.0
x18054,3528.0
x18055,3528.0
x18056,3428.0
x18057,3428.0
x18058,3656.0
x18059,3656.0
x18060,3732.0
x18061,3732.0
x18062,3732.0
x18063,3630.0
x18064,3698.0
x18065,3884.0
x18066,3816.0
x18067,3814.0
x18068,3726.0
x18069,3726.0
x18070,3784.0
x18071,3784.0
x18072,4058.0
x18073,4058.0
x18074,3948.0
x18075,4016.0
x18076,1840.0
x18077,1992.0
x18078,1802.0
x18079,1954.0
x18080,1798.0
x18081,1798.0
x18082,1876.0
x18083,1994.0
x18084,1994.0
x18085,2170.0
x18086,1656.0
x18087,1634.0
x18088,1946.0
x18089,1614.0
x18090,1614.0
x18091,1846.0
x18092,1762.0
x18093,1886.0
x18094,2036.0
x18095,2036.0
x18096,3260.0
x18097,3076.0
x18098,2432.0
x18099,2662.0
x18100,2730.0
x18101,2690.0
x18102,2622.0
x18103,2490.0
x18104,2490.0
x18105,2390.0
x18106,2458.0
x18107,2618.0
x18108,2536.0
x18109,2536.0
x18110,2766.0
x18111,2862.0
x18112,2862.0
x18113,2882.0
x18114,2760.0
x18115,3058.0
x18116,2990.0
x18117,2634.0
x18118,2634.0
x18119,2766.0
x18120,2820.0
x18121,2850.0
x18122,2780.0
x18123,2690.0
x18124,2690.0
x18125,3064.0
x18126,3064.0
x18127,2952.0
x18128,2952.0
x18129,3024.0
x18130,3024.0
x18131,2914.0
x18132,2914.0
x18133,2686.0
x18134,2586.0
x18135,2654.0
x18136,2770.0
x18137,2808.0
x18138,2740.0
x18139,2924.0
x18140,3064.0
x18141,3064.0
x18142,3040.0
x18143,2964.0
x18144,3032.0
x18145,3148.0
x18146,2680.0
x18147,2740.0
x18148,2740.0
x18149,3020.0
x18150,3020.0
x18151,2972.0
x18152,2904.0
x18153,2886.0
x18154,2886.0
x18155,3012.0
x18156,3168.0
x18157,3236.0
x18158,3050.0
x18159,3050.0
x18160,3058.0
x18161,3284.0
x18162,3118.0
x18163,3186.0
x18164,3118.0
x18165,3392.0
x18166,3354.0
x18167,3350.0
x18168,2248.0
x18169,2396.0
x18170,2248.0
x18171,2478.0
x18172,2456.0
x18173,2456.0
x18174,2306.0
x18175,2376.0
x18176,2206.0
x18177,2206.0
x18178,2434.0
x18179,2434.0
x18180,2422.0
x18181,2352.0
x18182,2352.0
x18183,2582.0
x18184,2582.0
x18185,2798.0
x18186,2730.0
x18187,2716.0
x18188,2696.0
x18189,2628.0
x18190,2858.0
x18191,2452.0
x18192,2520.0
x18193,2452.0
x18194,2636.0
x18195,2636.0
x18196,2614.0
x18197,2614.0
x18198,2592.0
x18199,2524.0
x18200,2604.0
x18201,2880.0
x18202,2838.0
x18203,2838.0
x18204,2858.0
x18205,2816.0
x18206,2816.0
x18207,2504.0
x18208,2402.0
x18209,2586.0
x18210,2656.0
x18211,2624.0
x18212,2556.0
x18213,2556.0
x18214,2740.0
x18215,2740.0
x18216,2994.0
x18217,2926.0
x18218,2874.0
x18219,2824.0
x18220,2824.0
x18221,3010.0
x18222,3010.0
x18223,2496.0
x18224,2556.0
x18225,2838.0
x18226,2838.0
x18227,2788.0
x18228,2788.0
x18229,2702.0
x18230,2778.0
x18231,2772.0
x18232,2702.0
x18233,2984.0
x18234,2920.0
x18235,2868.0
x18236,3118.0
x18237,2978.0
x18238,2978.0
x18239,3000.0
x18240,3252.0
x18241,3188.0
x18242,4372.0
x18243,3376.0
x18244,3336.0
x18245,3334.0
x18246,3480.0
x18247,3598.0
x18248,3704.0
x18249,3192.0
x18250,3170.0
x18251,3150.0
x18252,3296.0
x18253,3430.0
x18254,3572.0
x18255,4036.0
x18256,4036.0
x18257,4264.0
x18258,4226.0
x18259,4094.0
x18260,3992.0
x18261,4222.0
x18262,4140.0
x18263,4370.0
x18264,4466.0
x18265,4486.0
x18266,4364.0
x18267,4594.0
x18268,4238.0
x18269,4238.0
x18270,4424.0
x18271,4384.0
x18272,4294.0
x18273,4294.0
x18274,4668.0
x18275,4556.0
x18276,4628.0
x18277,4518.0
x18278,4290.0
x18279,4190.0
x18280,4374.0
x18281,4344.0
x18282,4528.0
x18283,4644.0
x18284,4568.0
x18285,4284.0
x18286,4344.0
x18287,4624.0
x18288,4508.0
x18289,4490.0
x18290,3852.0
x18291,3932.0
x18292,4082.0
x18293,4060.0
x18294,3910.0
x18295,3810.0
x18296,4038.0
x18297,3956.0
x18298,4186.0
x18299,4334.0
x18300,4320.0
x18301,4232.0
x18302,4460.0
x18303,4134.0
x18304,4056.0
x18305,4240.0
x18306,4218.0
x18307,4128.0
x18308,4484.0
x18309,4374.0
x18310,4462.0
x18311,4352.0
x18312,4108.0
x18313,4006.0
x18314,4190.0
x18315,4160.0
x18316,4160.0
x18317,4344.0
x18318,4530.0
x18319,4478.0
x18320,4428.0
x18321,4612.0
x18322,4100.0
x18323,4160.0
x18324,4440.0
x18325,4324.0
x18326,4306.0
x18327,4306.0
x18328,4588.0
x18329,4472.0
x18330,4722.0
x18331,1048.0
x18332,1040.0
x18333,960.0
x18334,952.0
x18335,1022.0
x18336,1022.0
x18337,960.0
x18338,952.0
x18339,2948.0
x18340,2940.0
x18341,2938.0
x18342,2224.0
x18343,2224.0
x18344,2122.0
x18345,2122.0
x18346,2040.0
x18347,1956.0
x18348,1956.0
x18349,4542.0
x18350,1674.0
x18351,1572.0
x18352,1584.0
x18353,1596.0
x18354,1512.0
x18355,3994.0
x18356,3278.0
x18357,3176.0
x18358,3094.0
x18359,3010.0
x18360,1252.0
x18361,1792.0
x18362,1258.0
x18363,2742.0
x18364,3396.0
x18365,2736.0
x18366,2408.0
x18367,1434.0
x18368,1396.0
x18369,2368.0
x18370,2358.0
x18371,1412.0
x18372,1988.0
x18373,2504.0
x18374,1994.0
x18375,2622.0
x18376,2690.0
x18377,2736.0
x18378,2224.0
x18379,1392.0
x18380,2202.0
x18381,1382.0
x18382,2174.0
x18383,1394.0
x18384,2322.0
x18385,1806.0
x18386,1828.0
x18387,2454.0
x18388,2596.0
x18389,2522.0
x18390,2182.0
x18391,2844.0
x18392,2182.0
x18393,1416.0
x18394,1848.0
x18395,1810.0
x18396,1378.0
x18397,1400.0
x18398,1800.0
x18399,1430.0
x18400,1946.0
x18401,2062.0
x18402,1436.0
x18403,2130.0
x18404,2178.0
x18405,1664.0
x18406,1380.0
x18407,1370.0
x18408,1642.0
x18409,1382.0
x18410,1616.0
x18411,1286.0
x18412,1762.0
x18413,1322.0
x18414,1896.0
x18415,2038.0
x18416,1964.0
x18417,3786.0
x18418,4448.0
x18419,3452.0
x18420,2480.0
x18421,2442.0
x18422,3414.0
x18423,3402.0
x18424,2424.0
x18425,3034.0
x18426,3550.0
x18427,3666.0
x18428,3040.0
x18429,3734.0
x18430,3782.0
x18431,2296.0
x18432,3268.0
x18433,3246.0
x18434,2274.0
x18435,3220.0
x18436,2240.0
x18437,3366.0
x18438,2850.0
x18439,2874.0
x18440,3500.0
x18441,3642.0
x18442,3568.0
x18443,1056.0
x18444,1052.0
x18445,922.0
x18446,984.0
x18447,990.0
x18448,1064.0
x18449,1632.0
x18450,1586.0
x18451,1894.0
x18452,1834.0
x18453,2258.0
x18454,1842.0
x18455,2264.0
x18456,1836.0
x18457,2484.0
x18458,2484.0
x18459,2300.0
x18460,2300.0
x18461,2656.0
x18462,2526.0
x18463,2660.0
x18464,2588.0
x18465,2668.0
x18466,2674.0
x18467,3190.0
x18468,3240.0
x18469,3236.0
x18470,3444.0
x18471,3496.0
x18472,3438.0
x18473,3862.0
x18474,3154.0
x18475,3868.0
x18476,1666.0
x18477,1280.0
x18478,1242.0
x18479,1626.0
x18480,1224.0
x18481,1622.0
x18482,1778.0
x18483,1770.0
x18484,1886.0
x18485,1784.0
x18486,1994.0
x18487,2536.0
x18488,1482.0
x18489,1098.0
x18490,1076.0
x18491,1460.0
x18492,1440.0
x18493,1040.0
x18494,1586.0
x18495,1596.0
x18496,1720.0
x18497,1618.0
x18498,2368.0
x18499,1862.0
x18500,1598.0
x18501,1366.0
x18502,1328.0
x18503,1558.0
x18504,1702.0
x18505,1864.0
x18506,1870.0
x18507,1818.0
x18508,2622.0
x18509,1926.0
x18510,1414.0
x18511,1184.0
x18512,1160.0
x18513,1392.0
x18514,1682.0
x18515,1518.0
x18516,1704.0
x18517,1652.0
x18518,2454.0
x18519,1788.0
x18520,1586.0
x18521,1586.0
x18522,1484.0
x18523,2246.0
x18524,1890.0
x18525,1850.0
x18526,2206.0
x18527,2350.0
x18528,2444.0
x18529,2450.0
x18530,2466.0
x18531,3144.0
x18532,2574.0
x18533,2252.0
x18534,2448.0
x18535,2212.0
x18536,2410.0
x18537,2562.0
x18538,2164.0
x18539,2126.0
x18540,2522.0
x18541,2750.0
x18542,2552.0
x18543,2756.0
x18544,2670.0
x18545,2778.0
x18546,3506.0
x18547,2268.0
x18548,3116.0
x18549,3122.0
x18550,2386.0
x18551,3872.0
x18552,2492.0
x18553,1706.0
x18554,2062.0
x18555,2040.0
x18556,1684.0
x18557,2260.0
x18558,2166.0
x18559,2282.0
x18560,2300.0
x18561,2442.0
x18562,2978.0
x18563,2264.0
x18564,2068.0
x18565,2046.0
x18566,2242.0
x18567,2378.0
x18568,1988.0
x18569,2356.0
x18570,1978.0
x18571,2370.0
x18572,2566.0
x18573,2502.0
x18574,2590.0
x18575,3340.0
x18576,2638.0
x18577,2932.0
x18578,2086.0
x18579,2954.0
x18580,2218.0
x18581,3706.0
x18582,2354.0
x18583,1972.0
x18584,2102.0
x18585,2034.0
x18586,2114.0
x18587,2034.0
x18588,2114.0
x18589,2638.0
x18590,2682.0
x18591,2944.0
x18592,2886.0
x18593,2944.0
x18594,3310.0
x18595,2600.0
x18596,3310.0
x18597,2602.0
x18598,988.0
x18599,1106.0
x18600,1068.0
x18601,950.0
x18602,1064.0
x18603,972.0
x18604,1220.0
x18605,1212.0
x18606,1328.0
x18607,1226.0
x18608,1976.0
x18609,1468.0
x18610,952.0
x18611,970.0
x18612,960.0
x18613,944.0
x18614,974.0
x18615,956.0
x18616,1028.0
x18617,1036.0
x18618,1160.0
x18619,1060.0
x18620,1810.0
x18621,1302.0
x18622,1094.0
x18623,1100.0
x18624,1056.0
x18625,1060.0
x18626,1306.0
x18627,1144.0
x18628,1312.0
x18629,1260.0
x18630,1562.0
x18631,2062.0
x18632,1062.0
x18633,1058.0
x18634,1054.0
x18635,1048.0
x18636,1122.0
x18637,960.0
x18638,1094.0
x18639,1146.0
x18640,1896.0
x18641,1396.0
x18642,1274.0
x18643,1186.0
x18644,1686.0
x18645,1538.0
x18646,1648.0
x18647,1498.0
x18648,1792.0
x18649,1886.0
x18650,1908.0
x18651,1892.0
x18652,2016.0
x18653,2586.0
x18654,1694.0
x18655,1890.0
x18656,1850.0
x18657,1654.0
x18658,2012.0
x18659,2004.0
x18660,1964.0
x18661,1974.0
x18662,1994.0
x18663,2192.0
x18664,2110.0
x18665,2198.0
x18666,2218.0
x18667,2948.0
x18668,2558.0
x18669,1884.0
x18670,1994.0
x18671,2564.0
x18672,3314.0
x18673,2474.0
x18674,1510.0
x18675,1500.0
x18676,1500.0
x18677,1492.0
x18678,1608.0
x18679,1702.0
x18680,1724.0
x18681,1742.0
x18682,2418.0
x18683,1882.0
x18684,1706.0
x18685,1630.0
x18686,1684.0
x18687,1620.0
x18688,1976.0
x18689,1940.0
x18690,1930.0
x18691,1966.0
x18692,2008.0
x18693,1810.0
x18694,1944.0
x18695,2030.0
x18696,2780.0
x18697,2080.0
x18698,1866.0
x18699,2374.0
x18700,1906.0
x18701,2396.0
x18702,3146.0
x18703,2308.0
x18704,3576.0
x18705,3706.0
x18706,3638.0
x18707,3718.0
x18708,4242.0
x18709,4286.0
x18710,4548.0
x18711,4490.0
x18712,4204.0
x18713,2710.0
x18714,2326.0
x18715,2672.0
x18716,2288.0
x18717,2668.0
x18718,2270.0
x18719,2824.0
x18720,2816.0
x18721,2830.0
x18722,2932.0
x18723,3040.0
x18724,3580.0
x18725,2142.0
x18726,2528.0
x18727,2504.0
x18728,2120.0
x18729,2484.0
x18730,2086.0
x18731,2640.0
x18732,2632.0
x18733,2664.0
x18734,2764.0
x18735,2906.0
x18736,3414.0
x18737,2412.0
x18738,2644.0
x18739,2372.0
x18740,2604.0
x18741,2748.0
x18742,2910.0
x18743,2864.0
x18744,2916.0
x18745,3666.0
x18746,2972.0
x18747,2228.0
x18748,2460.0
x18749,2438.0
x18750,2206.0
x18751,2726.0
x18752,2564.0
x18753,2698.0
x18754,2750.0
x18755,3500.0
x18756,2832.0
x18757,2630.0
x18758,2530.0
x18759,2530.0
x18760,2936.0
x18761,3290.0
x18762,3252.0
x18763,2896.0
x18764,3490.0
x18765,3396.0
x18766,3496.0
x18767,3512.0
x18768,3620.0
x18769,4190.0
x18770,3298.0
x18771,3494.0
x18772,3258.0
x18773,3454.0
x18774,3608.0
x18775,3210.0
x18776,3170.0
x18777,3568.0
x18778,3796.0
x18779,3598.0
x18780,3802.0
x18781,3714.0
x18782,4552.0
x18783,3822.0
x18784,4162.0
x18785,3314.0
x18786,3430.0
x18787,4168.0
x18788,3538.0
x18789,2752.0
x18790,3108.0
x18791,3084.0
x18792,2730.0
x18793,3212.0
x18794,3306.0
x18795,3328.0
x18796,3344.0
x18797,4022.0
x18798,3486.0
x18799,3310.0
x18800,3114.0
x18801,3288.0
x18802,3092.0
x18803,3026.0
x18804,3424.0
x18805,3402.0
x18806,3004.0
x18807,3414.0
x18808,3612.0
x18809,3634.0
x18810,3548.0
x18811,3684.0
x18812,4384.0
x18813,3130.0
x18814,3978.0
x18815,3264.0
x18816,4000.0
x18817,3398.0
x18818,1164.0
x18819,1148.0
x18820,1484.0
x18821,1356.0
x18822,1392.0
x18823,1256.0
x18824,1384.0
x18825,1612.0
x18826,1484.0
x18827,1446.0
x18828,1682.0
x18829,1354.0
x18830,1580.0
x18831,1344.0
x18832,1528.0
x18833,1764.0
x18834,1760.0
x18835,1676.0
x18836,1734.0
x18837,1716.0
x18838,1742.0
x18839,2016.0
x18840,1956.0
x18841,2064.0
x18842,2516.0
x18843,2074.0
x18844,2328.0
x18845,2012.0
x18846,3088.0
x18847,2594.0
x18848,2988.0
x18849,2492.0
x18850,2996.0
x18851,2722.0
x18852,3216.0
x18853,2730.0
x18854,3286.0
x18855,2964.0
x18856,3294.0
x18857,2956.0
x18858,3192.0
x18859,2854.0
x18860,3184.0
x18861,3040.0
x18862,3368.0
x18863,3048.0
x18864,3278.0
x18865,3372.0
x18866,3364.0
x18867,3318.0
x18868,3338.0
x18869,3328.0
x18870,3346.0
x18871,3560.0
x18872,3620.0
x18873,4128.0
x18874,3502.0
x18875,4120.0
x18876,1710.0
x18877,1778.0
x18878,2044.0
x18879,2540.0
x18880,1942.0
x18881,2438.0
x18882,2666.0
x18883,2172.0
x18884,2668.0
x18885,2172.0
x18886,2406.0
x18887,2736.0
x18888,2634.0
x18889,2304.0
x18890,2490.0
x18891,2818.0
x18892,2814.0
x18893,2730.0
x18894,2788.0
x18895,2770.0
x18896,2788.0
x18897,3070.0
x18898,3010.0
x18899,3070.0
x18900,2952.0
x18901,3570.0
x18902,2952.0
x18903,3066.0
x18904,3382.0
x18905,3648.0
x18906,4142.0
x18907,4042.0
x18908,3546.0
x18909,3776.0
x18910,4270.0
x18911,4340.0
x18912,4010.0
x18913,3908.0
x18914,4238.0
x18915,4422.0
x18916,4094.0
x18917,4334.0
x18918,4418.0
x18919,4392.0
x18920,4374.0
x18921,4614.0
x18922,4674.0
x18923,4556.0
x18924,1552.0
x18925,1964.0
x18926,1780.0
x18927,1394.0
x18928,2132.0
x18929,2724.0
x18930,2032.0
x18931,2624.0
x18932,2260.0
x18933,2852.0
x18934,2920.0
x18935,2494.0
x18936,2394.0
x18937,2820.0
x18938,3004.0
x18939,2578.0
x18940,2914.0
x18941,2902.0
x18942,2974.0
x18943,2858.0
x18944,3098.0
x18945,3254.0
x18946,3658.0
x18947,3138.0
x18948,2540.0
x18949,1950.0
x18950,2440.0
x18951,1848.0
x18952,2078.0
x18953,2668.0
x18954,2738.0
x18955,2312.0
x18956,2636.0
x18957,2210.0
x18958,2394.0
x18959,2820.0
x18960,2720.0
x18961,2730.0
x18962,2790.0
x18963,2674.0
x18964,3072.0
x18965,2914.0
x18966,3474.0
x18967,2954.0
x18968,1526.0
x18969,1544.0
x18970,1402.0
x18971,1382.0
x18972,2166.0
x18973,1734.0
x18974,1632.0
x18975,2064.0
x18976,1862.0
x18977,2294.0
x18978,2362.0
x18979,1936.0
x18980,2260.0
x18981,1834.0
x18982,2446.0
x18983,2020.0
x18984,2344.0
x18985,2356.0
x18986,2414.0
x18987,2300.0
x18988,2540.0
x18989,2696.0
x18990,3100.0
x18991,2578.0
x18992,1982.0
x18993,1590.0
x18994,1490.0
x18995,1880.0
x18996,2110.0
x18997,1718.0
x18998,2178.0
x18999,1752.0
x19000,2078.0
x19001,1652.0
x19002,1836.0
x19003,2262.0
x19004,2172.0
x19005,2160.0
x19006,2116.0
x19007,2230.0
x19008,2512.0
x19009,2356.0
x19010,2916.0
x19011,2396.0
x19012,3008.0
x19013,2596.0
x19014,2824.0
x19015,2414.0
x19016,3770.0
x19017,3178.0
x19018,3076.0
x19019,3668.0
x19020,3898.0
x19021,3306.0
x19022,3966.0
x19023,3540.0
x19024,3864.0
x19025,3438.0
x19026,4050.0
x19027,3624.0
x19028,3948.0
x19029,3960.0
x19030,3904.0
x19031,4018.0
x19032,4300.0
x19033,4144.0
x19034,4704.0
x19035,4182.0
x19036,3586.0
x19037,2994.0
x19038,2894.0
x19039,3484.0
x19040,3122.0
x19041,3714.0
x19042,3782.0
x19043,3356.0
x19044,3682.0
x19045,3256.0
x19046,3440.0
x19047,3866.0
x19048,3764.0
x19049,3776.0
x19050,3834.0
x19051,3720.0
x19052,4116.0
x19053,3960.0
x19054,4000.0
x19055,4520.0
x19056,1466.0
x19057,1378.0
x19058,1456.0
x19059,1388.0
x19060,1642.0
x19061,2044.0
x19062,1550.0
x19063,1952.0
x19064,1542.0
x19065,1942.0
x19066,1770.0
x19067,2172.0
x19068,2240.0
x19069,1682.0
x19070,2250.0
x19071,2138.0
x19072,1580.0
x19073,2324.0
x19074,2332.0
x19075,1766.0
x19076,2146.0
x19077,2234.0
x19078,2156.0
x19079,2292.0
x19080,2102.0
x19081,2574.0
x19082,2342.0
x19083,2458.0
x19084,2902.0
x19085,2342.0
x19086,2886.0
x19087,2352.0
x19088,2988.0
x19089,3648.0
x19090,2980.0
x19091,2878.0
x19092,3546.0
x19093,2888.0
x19094,3116.0
x19095,3776.0
x19096,3108.0
x19097,3844.0
x19098,3286.0
x19099,3854.0
x19100,3742.0
x19101,3184.0
x19102,3928.0
x19103,3370.0
x19104,3838.0
x19105,3760.0
x19106,3846.0
x19107,3750.0
x19108,3906.0
x19109,3706.0
x19110,3896.0
x19111,3954.0
x19112,4186.0
x19113,3946.0
x19114,4178.0
x19115,4062.0
x19116,2336.0
x19117,1940.0
x19118,3098.0
x19119,2430.0
x19120,2328.0
x19121,2996.0
x19122,2558.0
x19123,3226.0
x19124,2736.0
x19125,3294.0
x19126,3194.0
x19127,2636.0
x19128,3194.0
x19129,2820.0
x19130,3378.0
x19131,3288.0
x19132,3200.0
x19133,3288.0
x19134,3156.0
x19135,3156.0
x19136,3346.0
x19137,3396.0
x19138,3628.0
x19139,3512.0
x19140,3956.0
x19141,3396.0
x19142,3940.0
x19143,4702.0
x19144,4034.0
x19145,3932.0
x19146,4600.0
x19147,4162.0
x19148,4340.0
x19149,4238.0
x19150,4424.0
x19151,1320.0
x19152,1340.0
x19153,1328.0
x19154,1068.0
x19155,980.0
x19156,1052.0
x19157,980.0
x19158,3214.0
x19159,3216.0
x19160,3214.0
x19161,1942.0
x19162,1528.0
x19163,1426.0
x19164,1840.0
x19165,1656.0
x19166,2070.0
x19167,1636.0
x19168,2138.0
x19169,2036.0
x19170,1534.0
x19171,1720.0
x19172,2230.0
x19173,2222.0
x19174,2140.0
x19175,2044.0
x19176,2132.0
x19177,2190.0
x19178,2000.0
x19179,2240.0
x19180,2472.0
x19181,2248.0
x19182,2354.0
x19183,2800.0
x19184,2296.0
x19185,2784.0
x19186,2306.0
x19187,2500.0
x19188,2398.0
x19189,2324.0
x19190,2316.0
x19191,2232.0
x19192,2232.0
x19193,2878.0
x19194,3546.0
x19195,2886.0
x19196,2776.0
x19197,3444.0
x19198,2786.0
x19199,3006.0
x19200,3674.0
x19201,3742.0
x19202,3248.0
x19203,3240.0
x19204,3640.0
x19205,3138.0
x19206,3826.0
x19207,3324.0
x19208,3736.0
x19209,3648.0
x19210,3744.0
x19211,3656.0
x19212,3604.0
x19213,3794.0
x19214,4076.0
x19215,3844.0
x19216,3958.0
x19217,4404.0
x19218,2234.0
x19219,1880.0
x19220,2234.0
x19221,1950.0
x19222,1848.0
x19223,1766.0
x19224,1766.0
x19225,1682.0
x19226,4270.0
x19227,2328.0
x19228,2996.0
x19229,2226.0
x19230,2894.0
x19231,2456.0
x19232,3124.0
x19233,3192.0
x19234,2690.0
x19235,2588.0
x19236,3090.0
x19237,2774.0
x19238,3276.0
x19239,3186.0
x19240,3098.0
x19241,3186.0
x19242,3054.0
x19243,3244.0
x19244,3294.0
x19245,3526.0
x19246,3294.0
x19247,3854.0
x19248,3408.0
x19249,3838.0
x19250,3350.0
x19251,3554.0
x19252,3452.0
x19253,3370.0
x19254,3286.0
x19255,4600.0
x19256,3932.0
x19257,4498.0
x19258,3830.0
x19259,4060.0
x19260,4728.0
x19261,4294.0
x19262,4796.0
x19263,4694.0
x19264,4192.0
x19265,4378.0
x19266,4880.0
x19267,4790.0
x19268,4702.0
x19269,4658.0
x19270,1560.0
x19271,1734.0
x19272,1502.0
x19273,1414.0
x19274,1414.0
x19275,1484.0
x19276,1484.0
x19277,1412.0
x19278,3308.0
x19279,3306.0
x19280,1768.0
x19281,2496.0
x19282,1778.0
x19283,2394.0
x19284,1668.0
x19285,2404.0
x19286,1896.0
x19287,2624.0
x19288,1906.0
x19289,2692.0
x19290,1858.0
x19291,2590.0
x19292,1766.0
x19293,1756.0
x19294,1942.0
x19295,2784.0
x19296,1950.0
x19297,2776.0
x19298,1888.0
x19299,2686.0
x19300,1878.0
x19301,2694.0
x19302,2754.0
x19303,1834.0
x19304,2744.0
x19305,3036.0
x19306,2074.0
x19307,3026.0
x19308,2634.0
x19309,2908.0
x19310,3338.0
x19311,2132.0
x19312,3348.0
x19313,2592.0
x19314,2600.0
x19315,2490.0
x19316,2490.0
x19317,2416.0
x19318,2408.0
x19319,2324.0
x19320,2712.0
x19321,4100.0
x19322,4008.0
x19323,2612.0
x19324,3998.0
x19325,2840.0
x19326,4236.0
x19327,2850.0
x19328,4228.0
x19329,3074.0
x19330,4296.0
x19331,3084.0
x19332,4304.0
x19333,2974.0
x19334,4194.0
x19335,4388.0
x19336,3158.0
x19337,4380.0
x19338,4290.0
x19339,3482.0
x19340,3446.0
x19341,4348.0
x19342,3438.0
x19343,4630.0
x19344,3678.0
x19345,4238.0
x19346,2134.0
x19347,2788.0
x19348,2122.0
x19349,2062.0
x19350,1988.0
x19351,1974.0
x19352,2046.0
x19353,2046.0
x19354,1974.0
x19355,1974.0
x19356,4362.0
x19357,3550.0
x19358,2330.0
x19359,3448.0
x19360,2228.0
x19361,3678.0
x19362,2470.0
x19363,3678.0
x19364,2458.0
x19365,2526.0
x19366,3746.0
x19367,2524.0
x19368,2424.0
x19369,3644.0
x19370,2424.0
x19371,3646.0
x19372,2608.0
x19373,3830.0
x19374,2932.0
x19375,3740.0
x19376,3798.0
x19377,2888.0
x19378,4080.0
x19379,4080.0
x19380,3128.0
x19381,3964.0
x19382,3688.0
x19383,3186.0
x19384,4392.0
x19385,3646.0
x19386,3544.0
x19387,3462.0
x19388,3378.0
x19389,3766.0
x19390,3666.0
x19391,3894.0
x19392,4128.0
x19393,4028.0
x19394,4212.0
x19395,2454.0
x19396,1408.0
x19397,2450.0
x19398,3012.0
x19399,4052.0
x19400,3018.0
x19401,1710.0
x19402,3064.0
x19403,3024.0
x19404,1672.0
x19405,3014.0
x19406,1654.0
x19407,2264.0
x19408,3160.0
x19409,2270.0
x19410,3278.0
x19411,2966.0
x19412,3392.0
x19413,1528.0
x19414,2880.0
x19415,1504.0
x19416,2858.0
x19417,1470.0
x19418,2830.0
x19419,2978.0
x19420,2082.0
x19421,2104.0
x19422,3110.0
x19423,3252.0
x19424,2798.0
x19425,3500.0
x19426,2458.0
x19427,2504.0
x19428,1446.0
x19429,1406.0
x19430,2466.0
x19431,2456.0
x19432,1428.0
x19433,1706.0
x19434,2602.0
x19435,2718.0
x19436,1712.0
x19437,2406.0
x19438,2834.0
x19439,1408.0
x19440,2320.0
x19441,1400.0
x19442,2298.0
x19443,2272.0
x19444,1412.0
x19445,2418.0
x19446,1522.0
