decision_id,node_id,coef
d49881,N00134,1.0
d49881,N06217,-1.0
d49881,N11910,-1.0
d49934,N00123,1.0
d49934,N01876,-1.0
d49934,N11910,-1.0
d49935,N00134,1.0
d49935,N01888,-1.0
d49935,N11910,-1.0
d49952,N00123,1.0
d49952,N06439,-1.0
d49952,N11910,-1.0
d49953,N00134,1.0
d49953,N06450,-1.0
d49953,N11910,-1.0
d50006,N00123,1.0
d50006,N02110,-1.0
d50006,N11910,-1.0
d50007,N00134,1.0
d50007,N02121,-1.0
d50007,N11910,-1.0
d50024,N00123,1.0
d50024,N06672,-1.0
d50024,N11910,-1.0
d50025,N00134,1.0
d50025,N06683,-1.0
d50025,N11910,-1.0
d50078,N00123,1.0
d50078,N02343,-1.0
d50078,N11910,-1.0
d50079,N00134,1.0
d50079,N02354,-1.0
d50079,N11910,-1.0
d50096,N00123,1.0
d50096,N06905,-1.0
d50096,N11910,-1.0
d50097,N00134,1.0
d50097,N06916,-1.0
d50097,N11910,-1.0
d50150,N00123,1.0
d50150,N02576,-1.0
d50150,N11910,-1.0
d50151,N00134,1.0
d50151,N02587,-1.0
d50151,N11910,-1.0
d50168,N00123,1.0
d50168,N07138,-1.0
d50168,N11910,-1.0
d50169,N00134,1.0
d50169,N07149,-1.0
d50169,N11910,-1.0
d50222,N00123,1.0
d50222,N02809,-1.0
d50222,N11910,-1.0
d50223,N00134,1.0
d50223,N02820,-1.0
d50223,N11910,-1.0
d50240,N00123,1.0
d50240,N07371,-1.0
d50240,N11910,-1.0
d50241,N00134,1.0
d50241,N07382,-1.0
d50241,N11910,-1.0
d50297,N00123,1.0
d50297,N00334,-1.0
d50297,N11910,-1.0
d50298,N00134,1.0
d50298,N00345,-1.0
d50298,N11910,-1.0
d50315,N00123,1.0
d50315,N04896,-1.0
d50315,N11910,-1.0
d50316,N00134,1.0
d50316,N04907,-1.0
d50316,N11910,-1.0
d50369,N00123,1.0
d50369,N00544,-1.0
d50369,N11910,-1.0
d50370,N00134,1.0
d50370,N00556,-1.0
d50370,N11910,-1.0
d50387,N00123,1.0
d50387,N05107,-1.0
d50387,N11910,-1.0
d50388,N00134,1.0
d50388,N05118,-1.0
d50388,N11910,-1.0
d50441,N00123,1.0
d50441,N00755,-1.0
d50441,N11910,-1.0
d50442,N00134,1.0
d50442,N00766,-1.0
d50442,N11910,-1.0
d50459,N00123,1.0
d50459,N05317,-1.0
d50459,N11910,-1.0
d50460,N00134,1.0
d50460,N05329,-1.0
d50460,N11910,-1.0
d50513,N00123,1.0
d50513,N00966,-1.0
d50513,N11910,-1.0
d50514,N00134,1.0
d50514,N00977,-1.0
d50514,N11910,-1.0
d50531,N00123,1.0
d50531,N05528,-1.0
d50531,N11910,-1.0
d50532,N00134,1.0
d50532,N05539,-1.0
d50532,N11910,-1.0
d50585,N00123,1.0
d50585,N01177,-1.0
d50585,N11910,-1.0
d50586,N00134,1.0
d50586,N01188,-1.0
d50586,N11910,-1.0
d50603,N00123,1.0
d50603,N05739,-1.0
d50603,N11910,-1.0
d50604,N00134,1.0
d50604,N05750,-1.0
d50604,N11910,-1.0
d09297,N11911,2.0
d53188,N00145,1.0
d53188,N01210,-1.0
d53188,N11911,-1.0
d53207,N00145,1.0
d53207,N05773,-1.0
d53207,N11911,-1.0
d53264,N00145,1.0
d53264,N01444,-1.0
d53264,N11911,-1.0
d53283,N00145,1.0
d53283,N06006,-1.0
d53283,N11911,-1.0
d53340,N00145,1.0
d53340,N01677,-1.0
d53340,N11911,-1.0
d53359,N00145,1.0
d53359,N06239,-1.0
d53359,N11911,-1.0
d53416,N00145,1.0
d53416,N01910,-1.0
d53416,N11911,-1.0
d53435,N00145,1.0
d53435,N06472,-1.0
d53435,N11911,-1.0
d53492,N00145,1.0
d53492,N02143,-1.0
d53492,N11911,-1.0
d53511,N00145,1.0
d53511,N06705,-1.0
d53511,N11911,-1.0
d53568,N00145,1.0
d53568,N02376,-1.0
d53568,N11911,-1.0
d53587,N00145,1.0
d53587,N06938,-1.0
d53587,N11911,-1.0
d53644,N00145,1.0
d53644,N02609,-1.0
d53644,N11911,-1.0
d53663,N00145,1.0
d53663,N07171,-1.0
d53663,N11911,-1.0
d53722,N00145,1.0
d53722,N00356,-1.0
d53722,N11911,-1.0
d53741,N00145,1.0
d53741,N04918,-1.0
d53741,N11911,-1.0
d53798,N00145,1.0
d53798,N00567,-1.0
d53798,N11911,-1.0
d53817,N00145,1.0
d53817,N05129,-1.0
d53817,N11911,-1.0
d53874,N00145,1.0
d53874,N00778,-1.0
d53874,N11911,-1.0
d53893,N00145,1.0
d53893,N05340,-1.0
d53893,N11911,-1.0
d53950,N00145,1.0
d53950,N00988,-1.0
d53950,N11911,-1.0
d53969,N00145,1.0
d53969,N05551,-1.0
d53969,N11911,-1.0
d09298,N11912,2.0
d53189,N00156,1.0
d53189,N01222,-1.0
d53189,N11912,-1.0
d53208,N00156,1.0
d53208,N05784,-1.0
d53208,N11912,-1.0
d53265,N00156,1.0
d53265,N01455,-1.0
d53265,N11912,-1.0
d53284,N00156,1.0
d53284,N06017,-1.0
d53284,N11912,-1.0
d53341,N00156,1.0
d53341,N01688,-1.0
d53341,N11912,-1.0
d53360,N00156,1.0
d53360,N06250,-1.0
d53360,N11912,-1.0
d53417,N00156,1.0
d53417,N01921,-1.0
d53417,N11912,-1.0
d53436,N00156,1.0
d53436,N06483,-1.0
d53436,N11912,-1.0
d53493,N00156,1.0
d53493,N02154,-1.0
d53493,N11912,-1.0
d53512,N00156,1.0
d53512,N06716,-1.0
d53512,N11912,-1.0
d53569,N00156,1.0
d53569,N02387,-1.0
d53569,N11912,-1.0
d53588,N00156,1.0
d53588,N06949,-1.0
d53588,N11912,-1.0
d53645,N00156,1.0
d53645,N02620,-1.0
d53645,N11912,-1.0
d53664,N00156,1.0
d53664,N07182,-1.0
d53664,N11912,-1.0
d53723,N00156,1.0
d53723,N00367,-1.0
d53723,N11912,-1.0
d53742,N00156,1.0
d53742,N04929,-1.0
d53742,N11912,-1.0
d53799,N00156,1.0
d53799,N00578,-1.0
d53799,N11912,-1.0
d53818,N00156,1.0
d53818,N05140,-1.0
d53818,N11912,-1.0
d53875,N00156,1.0
d53875,N00789,-1.0
d53875,N11912,-1.0
d53894,N00156,1.0
d53894,N05351,-1.0
d53894,N11912,-1.0
d53951,N00156,1.0
d53951,N01000,-1.0
d53951,N11912,-1.0
d53970,N00156,1.0
d53970,N05562,-1.0
d53970,N11912,-1.0
d09299,N11913,2.0
d53190,N00167,1.0
d53190,N01244,-1.0
d53190,N11913,-1.0
d53191,N00178,1.0
d53191,N01255,-1.0
d53191,N11913,-1.0
d53209,N00167,1.0
d53209,N05806,-1.0
d53209,N11913,-1.0
d53210,N00178,1.0
d53210,N05817,-1.0
d53210,N11913,-1.0
d53266,N00167,1.0
d53266,N01477,-1.0
d53266,N11913,-1.0
d53267,N00178,1.0
d53267,N01488,-1.0
d53267,N11913,-1.0
d53285,N00167,1.0
d53285,N06039,-1.0
d53285,N11913,-1.0
d53286,N00178,1.0
d53286,N06050,-1.0
d53286,N11913,-1.0
d53342,N00167,1.0
d53342,N01710,-1.0
d53342,N11913,-1.0
d53343,N00178,1.0
d53343,N01721,-1.0
d53343,N11913,-1.0
d53361,N00167,1.0
d53361,N06272,-1.0
d53361,N11913,-1.0
d53362,N00178,1.0
d53362,N06283,-1.0
d53362,N11913,-1.0
d53418,N00167,1.0
d53418,N01943,-1.0
d53418,N11913,-1.0
d53419,N00178,1.0
d53419,N01954,-1.0
d53419,N11913,-1.0
d53437,N00167,1.0
d53437,N06505,-1.0
d53437,N11913,-1.0
d53438,N00178,1.0
d53438,N06516,-1.0
d53438,N11913,-1.0
d53494,N00167,1.0
d53494,N02176,-1.0
d53494,N11913,-1.0
d53495,N00178,1.0
d53495,N02187,-1.0
d53495,N11913,-1.0
d53513,N00167,1.0
d53513,N06738,-1.0
d53513,N11913,-1.0
d53514,N00178,1.0
d53514,N06749,-1.0
d53514,N11913,-1.0
d53570,N00167,1.0
d53570,N02409,-1.0
d53570,N11913,-1.0
d53571,N00178,1.0
d53571,N02420,-1.0
d53571,N11913,-1.0
d53589,N00167,1.0
d53589,N06971,-1.0
d53589,N11913,-1.0
d53590,N00178,1.0
d53590,N06982,-1.0
d53590,N11913,-1.0
d53646,N00167,1.0
d53646,N02642,-1.0
d53646,N11913,-1.0
d53647,N00178,1.0
d53647,N02653,-1.0
d53647,N11913,-1.0
d53665,N00167,1.0
d53665,N07204,-1.0
d53665,N11913,-1.0
d53666,N00178,1.0
d53666,N07216,-1.0
d53666,N11913,-1.0
d53724,N00167,1.0
d53724,N00378,-1.0
d53724,N11913,-1.0
d53725,N00178,1.0
d53725,N00389,-1.0
d53725,N11913,-1.0
d53743,N00167,1.0
d53743,N04940,-1.0
d53743,N11913,-1.0
d53744,N00178,1.0
d53744,N04951,-1.0
d53744,N11913,-1.0
d53800,N00167,1.0
d53800,N00589,-1.0
d53800,N11913,-1.0
d53801,N00178,1.0
d53801,N00600,-1.0
d53801,N11913,-1.0
d53819,N00167,1.0
d53819,N05151,-1.0
d53819,N11913,-1.0
d53820,N00178,1.0
d53820,N05162,-1.0
d53820,N11913,-1.0
d53876,N00167,1.0
d53876,N00800,-1.0
d53876,N11913,-1.0
d53877,N00178,1.0
d53877,N00811,-1.0
d53877,N11913,-1.0
d53895,N00167,1.0
d53895,N05362,-1.0
d53895,N11913,-1.0
d53896,N00178,1.0
d53896,N05373,-1.0
d53896,N11913,-1.0
d53952,N00167,1.0
d53952,N01011,-1.0
d53952,N11913,-1.0
d53953,N00178,1.0
d53953,N01022,-1.0
d53953,N11913,-1.0
d53971,N00167,1.0
d53971,N05573,-1.0
d53971,N11913,-1.0
d53972,N00178,1.0
d53972,N05584,-1.0
d53972,N11913,-1.0
d09300,N11914,2.0
d53192,N00189,1.0
d53192,N01266,-1.0
d53192,N11914,-1.0
d53193,N00200,1.0
d53193,N01277,-1.0
d53193,N11914,-1.0
d53211,N00189,1.0
d53211,N05828,-1.0
d53211,N11914,-1.0
d53212,N00200,1.0
d53212,N05839,-1.0
d53212,N11914,-1.0
d53268,N00189,1.0
d53268,N01499,-1.0
d53268,N11914,-1.0
d53269,N00200,1.0
d53269,N01510,-1.0
d53269,N11914,-1.0
d53287,N00189,1.0
d53287,N06061,-1.0
d53287,N11914,-1.0
d53288,N00200,1.0
d53288,N06072,-1.0
d53288,N11914,-1.0
d53344,N00189,1.0
d53344,N01732,-1.0
d53344,N11914,-1.0
d53345,N00200,1.0
d53345,N01743,-1.0
d53345,N11914,-1.0
d53363,N00189,1.0
d53363,N06294,-1.0
d53363,N11914,-1.0
d53364,N00200,1.0
d53364,N06305,-1.0
d53364,N11914,-1.0
d53420,N00189,1.0
d53420,N01965,-1.0
d53420,N11914,-1.0
d53421,N00200,1.0
d53421,N01976,-1.0
d53421,N11914,-1.0
d53439,N00189,1.0
d53439,N06527,-1.0
d53439,N11914,-1.0
d53440,N00200,1.0
d53440,N06538,-1.0
d53440,N11914,-1.0
d53496,N00189,1.0
d53496,N02198,-1.0
d53496,N11914,-1.0
d53497,N00200,1.0
d53497,N02209,-1.0
d53497,N11914,-1.0
d53515,N00189,1.0
d53515,N06760,-1.0
d53515,N11914,-1.0
d53516,N00200,1.0
d53516,N06772,-1.0
d53516,N11914,-1.0
d53572,N00189,1.0
d53572,N02431,-1.0
d53572,N11914,-1.0
d53573,N00200,1.0
d53573,N02443,-1.0
d53573,N11914,-1.0
d53591,N00189,1.0
d53591,N06994,-1.0
d53591,N11914,-1.0
d53592,N00200,1.0
d53592,N07005,-1.0
d53592,N11914,-1.0
d53648,N00189,1.0
d53648,N02665,-1.0
d53648,N11914,-1.0
d53649,N00200,1.0
d53649,N02676,-1.0
d53649,N11914,-1.0
d53667,N00189,1.0
d53667,N07227,-1.0
d53667,N11914,-1.0
d53668,N00200,1.0
d53668,N07238,-1.0
d53668,N11914,-1.0
d53726,N00189,1.0
d53726,N00400,-1.0
d53726,N11914,-1.0
d53727,N00200,1.0
d53727,N00411,-1.0
d53727,N11914,-1.0
d53745,N00189,1.0
d53745,N04962,-1.0
d53745,N11914,-1.0
d53746,N00200,1.0
d53746,N04973,-1.0
d53746,N11914,-1.0
d53802,N00189,1.0
d53802,N00611,-1.0
d53802,N11914,-1.0
d53803,N00200,1.0
d53803,N00622,-1.0
d53803,N11914,-1.0
d53821,N00189,1.0
d53821,N05173,-1.0
d53821,N11914,-1.0
d53822,N00200,1.0
d53822,N05184,-1.0
d53822,N11914,-1.0
d53878,N00189,1.0
d53878,N00822,-1.0
d53878,N11914,-1.0
d53879,N00200,1.0
d53879,N00833,-1.0
d53879,N11914,-1.0
d53897,N00189,1.0
d53897,N05384,-1.0
d53897,N11914,-1.0
d53898,N00200,1.0
d53898,N05395,-1.0
d53898,N11914,-1.0
d53954,N00189,1.0
d53954,N01033,-1.0
d53954,N11914,-1.0
d53955,N00200,1.0
d53955,N01044,-1.0
d53955,N11914,-1.0
d53973,N00189,1.0
d53973,N05595,-1.0
d53973,N11914,-1.0
d53974,N00200,1.0
d53974,N05606,-1.0
d53974,N11914,-1.0
d10849,N07449,-1.0
d10849,N11915,-1.0
d12302,N09780,-1.0
d12302,N11915,-1.0
d13736,N11818,-1.0
d13736,N11915,-1.0
d16509,N07560,-1.0
d16509,N11915,-1.0
d17886,N09891,-1.0
d17886,N11915,-1.0
d19244,N11829,-1.0
d19244,N11915,-1.0
d21865,N07671,-1.0
d21865,N11915,-1.0
d23166,N10002,-1.0
d23166,N11915,-1.0
d24449,N11840,-1.0
d24449,N11915,-1.0
d26949,N07782,-1.0
d26949,N11915,-1.0
d28218,N10113,-1.0
d28218,N11915,-1.0
d29468,N11851,-1.0
d29468,N11915,-1.0
d31873,N00777,1.0
d31873,N07893,-1.0
d31873,N11915,-1.0
d33066,N10224,-1.0
d33066,N11915,-1.0
d34241,N11862,-1.0
d34241,N11915,-1.0
d36505,N02886,1.0
d36505,N08004,-1.0
d36505,N11915,-1.0
d37630,N10335,-1.0
d37630,N11915,-1.0
d38736,N11873,-1.0
d38736,N11915,-1.0
d40853,N04995,1.0
d40853,N08115,-1.0
d40853,N11915,-1.0
d41902,N10446,-1.0
d41902,N11915,-1.0
d42934,N11884,-1.0
d42934,N11915,-1.0
d44888,N06882,1.0
d44888,N08226,-1.0
d44888,N11915,-1.0
d45845,N10557,-1.0
d45845,N11915,-1.0
d46784,N11895,-1.0
d46784,N11915,-1.0
d48572,N08880,1.0
d48572,N08337,-1.0
d48572,N11915,-1.0
d49457,N10668,-1.0
d49457,N11915,-1.0
d50324,N00023,1.0
d50324,N11906,-1.0
d50324,N11915,-1.0
d51997,N10989,1.0
d51997,N08448,-1.0
d51997,N11915,-1.0
d52854,N10779,-1.0
d52854,N11915,-1.0
d54834,N11915,1.0
d54853,N11915,1.0
d54910,N11915,1.0
d54929,N11915,1.0
d54986,N11915,1.0
d55005,N11915,1.0
d55062,N11915,1.0
d55081,N11915,1.0
d55138,N11915,1.0
d55157,N11915,1.0
d55214,N11915,1.0
d55233,N11915,1.0
d55290,N11915,1.0
d55309,N11915,1.0
d55387,N11915,1.0
d55406,N11915,1.0
d55463,N11915,1.0
d55482,N11915,1.0
d55539,N11915,1.0
d55558,N11915,1.0
d09301,N11916,2.0
d53194,N00211,1.0
d53194,N01288,-1.0
d53194,N11916,-1.0
d53195,N00223,1.0
d53195,N01299,-1.0
d53195,N11916,-1.0
d53213,N00211,1.0
d53213,N05850,-1.0
d53213,N11916,-1.0
d53214,N00223,1.0
d53214,N05861,-1.0
d53214,N11916,-1.0
d53270,N00211,1.0
d53270,N01521,-1.0
d53270,N11916,-1.0
d53271,N00223,1.0
d53271,N01532,-1.0
d53271,N11916,-1.0
d53289,N00211,1.0
d53289,N06083,-1.0
d53289,N11916,-1.0
d53290,N00223,1.0
d53290,N06094,-1.0
d53290,N11916,-1.0
d53346,N00211,1.0
d53346,N01754,-1.0
d53346,N11916,-1.0
d53347,N00223,1.0
d53347,N01765,-1.0
d53347,N11916,-1.0
d53365,N00211,1.0
d53365,N06316,-1.0
d53365,N11916,-1.0
d53366,N00223,1.0
d53366,N06328,-1.0
d53366,N11916,-1.0
d53422,N00211,1.0
d53422,N01987,-1.0
d53422,N11916,-1.0
d53423,N00223,1.0
d53423,N01999,-1.0
d53423,N11916,-1.0
d53441,N00211,1.0
d53441,N06550,-1.0
d53441,N11916,-1.0
d53442,N00223,1.0
d53442,N06561,-1.0
d53442,N11916,-1.0
d53498,N00211,1.0
d53498,N02221,-1.0
d53498,N11916,-1.0
d53499,N00223,1.0
d53499,N02232,-1.0
d53499,N11916,-1.0
d53517,N00211,1.0
d53517,N06783,-1.0
d53517,N11916,-1.0
d53518,N00223,1.0
d53518,N06794,-1.0
d53518,N11916,-1.0
d53574,N00211,1.0
d53574,N02454,-1.0
d53574,N11916,-1.0
d53575,N00223,1.0
d53575,N02465,-1.0
d53575,N11916,-1.0
d53593,N00211,1.0
d53593,N07016,-1.0
d53593,N11916,-1.0
d53594,N00223,1.0
d53594,N07027,-1.0
d53594,N11916,-1.0
d53650,N00211,1.0
d53650,N02687,-1.0
d53650,N11916,-1.0
d53651,N00223,1.0
d53651,N02698,-1.0
d53651,N11916,-1.0
d53669,N00211,1.0
d53669,N07249,-1.0
d53669,N11916,-1.0
d53670,N00223,1.0
d53670,N07260,-1.0
d53670,N11916,-1.0
d53728,N00211,1.0
d53728,N00422,-1.0
d53728,N11916,-1.0
d53729,N00223,1.0
d53729,N00433,-1.0
d53729,N11916,-1.0
d53747,N00211,1.0
d53747,N04984,-1.0
d53747,N11916,-1.0
d53748,N00223,1.0
d53748,N04996,-1.0
d53748,N11916,-1.0
d53804,N00211,1.0
d53804,N00633,-1.0
d53804,N11916,-1.0
d53805,N00223,1.0
d53805,N00644,-1.0
d53805,N11916,-1.0
d53823,N00211,1.0
d53823,N05195,-1.0
d53823,N11916,-1.0
d53824,N00223,1.0
d53824,N05206,-1.0
d53824,N11916,-1.0
d53880,N00211,1.0
d53880,N00844,-1.0
d53880,N11916,-1.0
d53881,N00223,1.0
d53881,N00855,-1.0
d53881,N11916,-1.0
d53899,N00211,1.0
d53899,N05406,-1.0
d53899,N11916,-1.0
d53900,N00223,1.0
d53900,N05417,-1.0
d53900,N11916,-1.0
d53956,N00211,1.0
d53956,N01055,-1.0
d53956,N11916,-1.0
d53957,N00223,1.0
d53957,N01066,-1.0
d53957,N11916,-1.0
d53975,N00211,1.0
d53975,N05617,-1.0
d53975,N11916,-1.0
d53976,N00223,1.0
d53976,N05628,-1.0
d53976,N11916,-1.0
d09302,N11917,2.0
d53196,N00234,1.0
d53196,N01310,-1.0
d53196,N11917,-1.0
d53197,N00245,1.0
d53197,N01321,-1.0
d53197,N11917,-1.0
d53215,N00234,1.0
d53215,N05872,-1.0
d53215,N11917,-1.0
d53216,N00245,1.0
d53216,N05884,-1.0
d53216,N11917,-1.0
d53272,N00234,1.0
d53272,N01543,-1.0
d53272,N11917,-1.0
d53273,N00245,1.0
d53273,N01555,-1.0
d53273,N11917,-1.0
d53291,N00234,1.0
d53291,N06106,-1.0
d53291,N11917,-1.0
d53292,N00245,1.0
d53292,N06117,-1.0
d53292,N11917,-1.0
d53348,N00234,1.0
d53348,N01777,-1.0
d53348,N11917,-1.0
d53349,N00245,1.0
d53349,N01788,-1.0
d53349,N11917,-1.0
d53367,N00234,1.0
d53367,N06339,-1.0
d53367,N11917,-1.0
d53368,N00245,1.0
d53368,N06350,-1.0
d53368,N11917,-1.0
d53424,N00234,1.0
d53424,N02010,-1.0
d53424,N11917,-1.0
d53425,N00245,1.0
d53425,N02021,-1.0
d53425,N11917,-1.0
d53443,N00234,1.0
d53443,N06572,-1.0
d53443,N11917,-1.0
d53444,N00245,1.0
d53444,N06583,-1.0
d53444,N11917,-1.0
d53500,N00234,1.0
d53500,N02243,-1.0
d53500,N11917,-1.0
d53501,N00245,1.0
d53501,N02254,-1.0
d53501,N11917,-1.0
d53519,N00234,1.0
d53519,N06805,-1.0
d53519,N11917,-1.0
d53520,N00245,1.0
d53520,N06816,-1.0
d53520,N11917,-1.0
d53576,N00234,1.0
d53576,N02476,-1.0
d53576,N11917,-1.0
d53577,N00245,1.0
d53577,N02487,-1.0
d53577,N11917,-1.0
d53595,N00234,1.0
d53595,N07038,-1.0
d53595,N11917,-1.0
d53596,N00245,1.0
d53596,N07049,-1.0
d53596,N11917,-1.0
d53652,N00234,1.0
d53652,N02709,-1.0
d53652,N11917,-1.0
d53653,N00245,1.0
d53653,N02720,-1.0
d53653,N11917,-1.0
d53671,N00234,1.0
d53671,N07271,-1.0
d53671,N11917,-1.0
d53672,N00245,1.0
d53672,N07282,-1.0
d53672,N11917,-1.0
d53730,N00234,1.0
d53730,N00445,-1.0
d53730,N11917,-1.0
d53731,N00245,1.0
d53731,N00456,-1.0
d53731,N11917,-1.0
d53749,N00234,1.0
d53749,N05007,-1.0
d53749,N11917,-1.0
d53750,N00245,1.0
d53750,N05018,-1.0
d53750,N11917,-1.0
d53806,N00234,1.0
d53806,N00655,-1.0
d53806,N11917,-1.0
d53807,N00245,1.0
d53807,N00667,-1.0
d53807,N11917,-1.0
d53825,N00234,1.0
d53825,N05218,-1.0
d53825,N11917,-1.0
d53826,N00245,1.0
d53826,N05229,-1.0
d53826,N11917,-1.0
d53882,N00234,1.0
d53882,N00866,-1.0
d53882,N11917,-1.0
d53883,N00245,1.0
d53883,N00877,-1.0
d53883,N11917,-1.0
d53901,N00234,1.0
d53901,N05428,-1.0
d53901,N11917,-1.0
d53902,N00245,1.0
d53902,N05440,-1.0
d53902,N11917,-1.0
d53958,N00234,1.0
d53958,N01077,-1.0
d53958,N11917,-1.0
d53959,N00245,1.0
d53959,N01088,-1.0
d53959,N11917,-1.0
d53977,N00234,1.0
d53977,N05639,-1.0
d53977,N11917,-1.0
d53978,N00245,1.0
d53978,N05650,-1.0
d53978,N11917,-1.0
d09303,N11918,2.0
d53198,N00256,1.0
d53198,N01333,-1.0
d53198,N11918,-1.0
d53199,N00267,1.0
d53199,N01344,-1.0
d53199,N11918,-1.0
d53217,N00256,1.0
d53217,N05895,-1.0
d53217,N11918,-1.0
d53218,N00267,1.0
d53218,N05906,-1.0
d53218,N11918,-1.0
d53274,N00256,1.0
d53274,N01566,-1.0
d53274,N11918,-1.0
d53275,N00267,1.0
d53275,N01577,-1.0
d53275,N11918,-1.0
d53293,N00256,1.0
d53293,N06128,-1.0
d53293,N11918,-1.0
d53294,N00267,1.0
d53294,N06139,-1.0
d53294,N11918,-1.0
d53350,N00256,1.0
d53350,N01799,-1.0
d53350,N11918,-1.0
d53351,N00267,1.0
d53351,N01810,-1.0
d53351,N11918,-1.0
d53369,N00256,1.0
d53369,N06361,-1.0
d53369,N11918,-1.0
d53370,N00267,1.0
d53370,N06372,-1.0
d53370,N11918,-1.0
d53426,N00256,1.0
d53426,N02032,-1.0
d53426,N11918,-1.0
d53427,N00267,1.0
d53427,N02043,-1.0
d53427,N11918,-1.0
d53445,N00256,1.0
d53445,N06594,-1.0
d53445,N11918,-1.0
d53446,N00267,1.0
d53446,N06605,-1.0
d53446,N11918,-1.0
d53502,N00256,1.0
d53502,N02265,-1.0
d53502,N11918,-1.0
d53503,N00267,1.0
d53503,N02276,-1.0
d53503,N11918,-1.0
d53521,N00256,1.0
d53521,N06827,-1.0
d53521,N11918,-1.0
d53522,N00267,1.0
d53522,N06838,-1.0
d53522,N11918,-1.0
d53578,N00256,1.0
d53578,N02498,-1.0
d53578,N11918,-1.0
d53579,N00267,1.0
d53579,N02509,-1.0
d53579,N11918,-1.0
d53597,N00256,1.0
d53597,N07060,-1.0
d53597,N11918,-1.0
d53598,N00267,1.0
d53598,N07071,-1.0
d53598,N11918,-1.0
d53654,N00256,1.0
d53654,N02731,-1.0
d53654,N11918,-1.0
d53655,N00267,1.0
d53655,N02742,-1.0
d53655,N11918,-1.0
d53673,N00256,1.0
d53673,N07293,-1.0
d53673,N11918,-1.0
d53674,N00267,1.0
d53674,N07304,-1.0
d53674,N11918,-1.0
d53732,N00256,1.0
d53732,N00467,-1.0
d53732,N11918,-1.0
d53733,N00267,1.0
d53733,N00478,-1.0
d53733,N11918,-1.0
d53751,N00256,1.0
d53751,N05029,-1.0
d53751,N11918,-1.0
d53752,N00267,1.0
d53752,N05040,-1.0
d53752,N11918,-1.0
d53808,N00256,1.0
d53808,N00678,-1.0
d53808,N11918,-1.0
d53809,N00267,1.0
d53809,N00689,-1.0
d53809,N11918,-1.0
d53827,N00256,1.0
d53827,N05240,-1.0
d53827,N11918,-1.0
d53828,N00267,1.0
d53828,N05251,-1.0
d53828,N11918,-1.0
d53884,N00256,1.0
d53884,N00889,-1.0
d53884,N11918,-1.0
d53885,N00267,1.0
d53885,N00900,-1.0
d53885,N11918,-1.0
d53903,N00256,1.0
d53903,N05451,-1.0
d53903,N11918,-1.0
d53904,N00267,1.0
d53904,N05462,-1.0
d53904,N11918,-1.0
d53960,N00256,1.0
d53960,N01099,-1.0
d53960,N11918,-1.0
d53961,N00267,1.0
d53961,N01111,-1.0
d53961,N11918,-1.0
d53979,N00256,1.0
d53979,N05662,-1.0
d53979,N11918,-1.0
d53980,N00267,1.0
d53980,N05673,-1.0
d53980,N11918,-1.0
d09304,N11919,2.0
d53200,N00278,1.0
d53200,N01355,-1.0
d53200,N11919,-1.0
d53201,N00289,1.0
d53201,N01366,-1.0
d53201,N11919,-1.0
d53219,N00278,1.0
d53219,N05917,-1.0
d53219,N11919,-1.0
d53220,N00289,1.0
d53220,N05928,-1.0
d53220,N11919,-1.0
d53276,N00278,1.0
d53276,N01588,-1.0
d53276,N11919,-1.0
d53277,N00289,1.0
d53277,N01599,-1.0
d53277,N11919,-1.0
d53295,N00278,1.0
d53295,N06150,-1.0
d53295,N11919,-1.0
d53296,N00289,1.0
d53296,N06161,-1.0
d53296,N11919,-1.0
d53352,N00278,1.0
d53352,N01821,-1.0
d53352,N11919,-1.0
d53353,N00289,1.0
d53353,N01832,-1.0
d53353,N11919,-1.0
d53371,N00278,1.0
d53371,N06383,-1.0
d53371,N11919,-1.0
d53372,N00289,1.0
d53372,N06394,-1.0
d53372,N11919,-1.0
d53428,N00278,1.0
d53428,N02054,-1.0
d53428,N11919,-1.0
d53429,N00289,1.0
d53429,N02065,-1.0
d53429,N11919,-1.0
d53447,N00278,1.0
d53447,N06616,-1.0
d53447,N11919,-1.0
d53448,N00289,1.0
d53448,N06627,-1.0
d53448,N11919,-1.0
d53504,N00278,1.0
d53504,N02287,-1.0
d53504,N11919,-1.0
d53505,N00289,1.0
d53505,N02298,-1.0
d53505,N11919,-1.0
d53523,N00278,1.0
d53523,N06849,-1.0
d53523,N11919,-1.0
d53524,N00289,1.0
d53524,N06860,-1.0
d53524,N11919,-1.0
d53580,N00278,1.0
d53580,N02520,-1.0
d53580,N11919,-1.0
d53581,N00289,1.0
d53581,N02531,-1.0
d53581,N11919,-1.0
d53599,N00278,1.0
d53599,N07082,-1.0
d53599,N11919,-1.0
d53600,N00289,1.0
d53600,N07093,-1.0
d53600,N11919,-1.0
d53656,N00278,1.0
d53656,N02753,-1.0
d53656,N11919,-1.0
d53657,N00289,1.0
d53657,N02764,-1.0
d53657,N11919,-1.0
d53675,N00278,1.0
d53675,N07315,-1.0
d53675,N11919,-1.0
d53676,N00289,1.0
d53676,N07327,-1.0
d53676,N11919,-1.0
d53734,N00278,1.0
d53734,N00489,-1.0
d53734,N11919,-1.0
d53735,N00289,1.0
d53735,N00500,-1.0
d53735,N11919,-1.0
d53753,N00278,1.0
d53753,N05051,-1.0
d53753,N11919,-1.0
d53754,N00289,1.0
d53754,N05062,-1.0
d53754,N11919,-1.0
