ledger_id,hub_code,wave_code,event_type,message
LEDGER_0004302,H8651405,W5,INFO,n/a
LEDGER_0001301,H6925616,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0001994,H8216900,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0002238,H8317092,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0001718,H7587369,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0001524,H3970644,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0003048,H3871661,W2,EXCHANGE_ONLY,manual_review
LEDGER_0003162,H7470068,W4,EXCHANGE_ONLY,manual_review
LEDGER_0001014,H5300801,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0003183,H3167625,W5,EXCHANGE_ONLY,manual_review
LEDGER_0003152,H9094289,W3,EXCHANGE_ONLY,manual_review
LEDGER_0001323,H2939724,W5,EXCHANGE_ONLY,manual_review
LEDGER_0004391,H5518686,W3,HEALTHCHECK,heartbeat
LEDGER_0001380,H1925037,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0004386,H5137517,W2,HEALTHCHECK,ok
LEDGER_0002569,H3299803,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0003273,H9956961,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0000758,H5764968,W3,EXCHANGE_ONLY,manual_review
LEDGER_0003216,H9079940,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0001413,H8339926,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0002979,H1181656,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0003300,H5981170,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0003982,H7568048,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0002201,H5978052,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0000370,H0609006,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0000790,H5378443,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0001312,H6925616,W5,EXCHANGE_ONLY,manual_review
LEDGER_0000531,H6632883,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0002909,H9730171,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0003513,H5354029,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000359,H8689680,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0001568,H6470902,W5,EXCHANGE_ONLY,manual_review
LEDGER_0004053,H8607476,W3,EXCHANGE_ONLY,manual_review
LEDGER_0000267,H4167637,W4,EXCHANGE_ONLY,manual_review
LEDGER_0002055,H6895096,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0000257,H4757749,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0002031,H5596495,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0002544,H8112538,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0001622,H4562395,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0003636,H8925420,W1,EXCHANGE_ONLY,manual_review
LEDGER_0001895,H8214308,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0003033,H8177698,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0001521,H3970644,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0000063,H8433724,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0002338,H1090912,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0000907,H1368147,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0001141,H4674362,W5,EXCHANGE_ONLY,manual_review
LEDGER_0001970,H9447966,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0003192,H0636912,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0000695,H8796573,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0002911,H9730171,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0001866,H0712836,W4,EXCHANGE_ONLY,manual_review
LEDGER_0003472,H9233483,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0002277,H6300641,W1,EXCHANGE_ONLY,manual_review
LEDGER_0001753,H3271932,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0001127,H2321952,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0000523,H8695072,W3,EXCHANGE_ONLY,manual_review
LEDGER_0001324,H2939724,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0003369,H7997078,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0001494,H8596497,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0003519,H5354029,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0001856,H6804374,W6,EXCHANGE_ONLY,manual_review
LEDGER_0001526,H3970644,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0001675,H6671838,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0002856,H6240202,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0004423,H4674362,W1,INFO,heartbeat
LEDGER_0002988,H6301721,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0002802,H7685466,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0000630,H9049517,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0000761,H5764968,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0002916,H9730171,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0000840,H6871675,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0003563,H2727684,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0001850,H6804374,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0001096,H0280899,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0001075,H0699947,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0000057,H8433724,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0002444,H4020206,W5,EXCHANGE_ONLY,manual_review
LEDGER_0001453,H1442345,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0000330,H7565829,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0003205,H3310243,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0003257,H4482614,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0001015,H5300801,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0001699,H4755549,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0003464,H9233483,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0001762,H3056831,W2,EXCHANGE_ONLY,manual_review
LEDGER_0001552,H6390089,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0000254,H4757749,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0004419,H3475967,W4,INFO,ok
LEDGER_0000034,H5101794,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0004414,H8712634,W1,INFO,ok
LEDGER_0000658,H0338101,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0002228,H5698266,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0004078,H8701987,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0002778,H9791519,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0003357,H3116908,W2,EXCHANGE_ONLY,manual_review
LEDGER_0002714,H4142838,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0002764,H3035187,W6,EXCHANGE_ONLY,manual_review
LEDGER_0003332,H7002950,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0001171,H5018652,W1,EXCHANGE_ONLY,manual_review
LEDGER_0004289,H4306162,W3,INFO,heartbeat
LEDGER_0003887,H2838788,W3,EXCHANGE_ONLY,manual_review
LEDGER_0004156,H3419290,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0000608,H3311153,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0001434,H1335409,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0004168,H4488024,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0003591,H8588819,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0001985,H8216900,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0002255,H2770259,W1,EXCHANGE_ONLY,manual_review
LEDGER_0003250,H4482614,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0000674,H6728187,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0004165,H4488024,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0000933,H8813822,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000775,H2633478,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0000913,H1368147,W4,EXCHANGE_ONLY,manual_review
LEDGER_0001117,H2321952,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0003306,H5981170,W5,EXCHANGE_ONLY,manual_review
LEDGER_0000095,H8769297,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0002999,H7022520,W0,EXCHANGE_ONLY,manual_review
LEDGER_0001628,H8973697,W1,EXCHANGE_ONLY,manual_review
LEDGER_0003861,H8997082,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0000128,H2530061,W3,EXCHANGE_ONLY,manual_review
LEDGER_0003371,H7997078,W1,EXCHANGE_ONLY,manual_review
LEDGER_0002450,H6196779,W1,EXCHANGE_ONLY,manual_review
LEDGER_0003104,H0981114,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0000005,H5137517,W2,EXCHANGE_ONLY,manual_review
LEDGER_0001419,H8969662,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0001751,H3271932,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0001088,H0280899,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0000716,H8796573,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0004337,H3970644,W3,NOTE,n/a
LEDGER_0000714,H8796573,W6,EXCHANGE_ONLY,manual_review
LEDGER_0000967,H6640390,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0004111,H7243082,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000802,H1612249,W3,EXCHANGE_ONLY,manual_review
LEDGER_0004422,H8550925,W5,NOTE,n/a
LEDGER_0002138,H9001370,W2,EXCHANGE_ONLY,manual_review
LEDGER_0002789,H4820220,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0000221,H8256685,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0002510,H1149426,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0000129,H2530061,W5,EXCHANGE_ONLY,manual_review
LEDGER_0004140,H9278343,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0004171,H4488024,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0000364,H8689680,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0002136,H4812759,W5,EXCHANGE_ONLY,manual_review
LEDGER_0004056,H8607476,W4,EXCHANGE_ONLY,manual_review
LEDGER_0003826,H5227056,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0000496,H0873212,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0003813,H8580754,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0000234,H4540345,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000513,H9588888,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0000617,H3311153,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0004437,H6671838,W0,HEALTHCHECK,n/a
LEDGER_0004016,H7580887,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0004445,H9588888,W4,NOTE,n/a
LEDGER_0003492,H5931477,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000486,H9771226,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0001032,H1815747,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0000769,H2633478,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0001265,H8569041,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0001905,H9891865,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0001748,H3271932,W0,EXCHANGE_ONLY,manual_review
LEDGER_0001045,H5668323,W3,EXCHANGE_ONLY,manual_review
LEDGER_0003442,H1638471,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0000172,H8165666,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0000657,H0338101,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0003159,H7470068,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0000338,H1677958,W2,EXCHANGE_ONLY,manual_review
LEDGER_0002573,H7812754,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0000283,H6783052,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0002319,H5995156,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0001022,H1815747,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0002699,H4142838,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000318,H7565829,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0003343,H7002950,W5,EXCHANGE_ONLY,manual_review
LEDGER_0000939,H6924583,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0002559,H3299803,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0003725,H5643507,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0002505,H1149426,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0000681,H4351458,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0004331,H9560594,W1,INFO,ok
LEDGER_0000782,H5378443,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000290,H3166714,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000626,H9049517,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0001687,H6227262,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0001787,H5093798,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0001849,H6804374,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0004034,H3253012,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0002380,H3292857,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0001262,H8569041,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0002716,H4142838,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0002665,H6105270,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0001050,H5668323,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0000650,H6085334,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0002731,H3223520,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0003454,H1638471,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0001565,H6470902,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0000281,H6783052,W3,EXCHANGE_ONLY,manual_review
LEDGER_0000282,H6783052,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0003228,H9079940,W6,EXCHANGE_ONLY,manual_review
LEDGER_0003689,H9880159,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000648,H6085334,W1,EXCHANGE_ONLY,manual_review
LEDGER_0001203,H6991949,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0001658,H6671838,W0,EXCHANGE_ONLY,manual_review
LEDGER_0003400,H2445826,W5,EXCHANGE_ONLY,manual_review
LEDGER_0001250,H0003600,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0004179,H2385652,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0003425,H0045042,W3,EXCHANGE_ONLY,manual_review
LEDGER_0000586,H8082312,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0001804,H6333537,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0001948,H8904705,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0004188,H7405925,W0,EXCHANGE_ONLY,manual_review
LEDGER_0002666,H6105270,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0000192,H9565684,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0002752,H5719547,W2,EXCHANGE_ONLY,manual_review
LEDGER_0001079,H0280899,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000002,H5137517,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0002005,H9872751,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0000264,H4167637,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0003424,H0045042,W3,EXCHANGE_ONLY,manual_review
LEDGER_0001381,H6853468,W3,EXCHANGE_ONLY,manual_review
LEDGER_0001712,H7587369,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0004155,H3419290,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0001125,H2321952,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0000766,H2633478,W0,EXCHANGE_ONLY,manual_review
LEDGER_0003986,H7568048,W6,EXCHANGE_ONLY,manual_review
LEDGER_0001734,H0847956,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001259,H8569041,W3,EXCHANGE_ONLY,manual_review
LEDGER_0000399,H8734764,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0003645,H8925420,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0000441,H8471386,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000553,H2332047,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0000476,H9771226,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0004271,H2867979,W6,INFO,n/a
LEDGER_0002806,H7685466,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0001445,H1335409,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0003733,H8624449,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0000269,H4167637,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0002674,H7051804,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0001157,H7734574,W0,EXCHANGE_ONLY,manual_review
LEDGER_0003580,H2727684,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0002315,H5995156,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000471,H2867979,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0002578,H7812754,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0004400,H8624449,W3,HEALTHCHECK,ok
LEDGER_0000742,H7343384,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0000085,H1838995,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0004092,H0796059,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0002772,H9791519,W2,EXCHANGE_ONLY,manual_review
LEDGER_0001575,H7955506,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0001721,H6971647,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001911,H9891865,W3,EXCHANGE_ONLY,manual_review
LEDGER_0002179,H1836689,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0000736,H4578926,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0002683,H3638702,W1,EXCHANGE_ONLY,manual_review
LEDGER_0003016,H7473134,W0,EXCHANGE_ONLY,manual_review
LEDGER_0004428,H8689680,W5,NOTE,heartbeat
LEDGER_0003224,H9079940,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0001822,H5621478,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0002275,H6300641,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0003085,H0044187,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0002649,H6105270,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000394,H8734764,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000428,H8651405,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0002207,H9560594,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0003041,H8177698,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0001103,H0988330,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0002961,H6299223,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000250,H3018326,W2,EXCHANGE_ONLY,manual_review
LEDGER_0002209,H9560594,W2,EXCHANGE_ONLY,manual_review
LEDGER_0002219,H5698266,W2,EXCHANGE_ONLY,manual_review
LEDGER_0003141,H8108734,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000562,H2332047,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0000279,H6783052,W3,EXCHANGE_ONLY,manual_review
LEDGER_0004416,H9418930,W5,HEALTHCHECK,n/a
LEDGER_0001000,H5300801,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0002202,H5978052,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0003037,H8177698,W4,EXCHANGE_ONLY,manual_review
LEDGER_0004356,H8256685,W5,HEALTHCHECK,n/a
LEDGER_0001633,H8973697,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0004169,H4488024,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0003775,H0453540,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000484,H9771226,W5,EXCHANGE_ONLY,manual_review
LEDGER_0002158,H1836689,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0001218,H3942643,W6,EXCHANGE_ONLY,manual_review
LEDGER_0002195,H5978052,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0003358,H3116908,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0002791,H4820220,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0003932,H8324963,W1,EXCHANGE_ONLY,manual_review
LEDGER_0002106,H7729641,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0002258,H2770259,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0003532,H3194282,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0002436,H2051729,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0002792,H7685466,W0,EXCHANGE_ONLY,manual_review
LEDGER_0004314,H6536700,W6,NOTE,n/a
LEDGER_0000110,H8769297,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0003299,H5981170,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000664,H0338101,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0003985,H7568048,W6,EXCHANGE_ONLY,manual_review
LEDGER_0001199,H6991949,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0002346,H1090912,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0003594,H8588819,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0003525,H5354029,W5,EXCHANGE_ONLY,manual_review
LEDGER_0003581,H2727684,W6,EXCHANGE_ONLY,manual_review
LEDGER_0003874,H7250271,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0002663,H6105270,W6,EXCHANGE_ONLY,manual_review
LEDGER_0001316,H2939724,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000375,H0609006,W5,EXCHANGE_ONLY,manual_review
LEDGER_0002192,H5978052,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0002757,H3035187,W4,EXCHANGE_ONLY,manual_review
LEDGER_0001303,H6925616,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0003719,H5643507,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0000741,H7343384,W1,EXCHANGE_ONLY,manual_review
LEDGER_0002986,H6301721,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0000740,H7343384,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0003252,H4482614,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0001053,H5668323,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0002170,H1836689,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0002720,H4142838,W6,EXCHANGE_ONLY,manual_review
LEDGER_0001808,H4918528,W2,EXCHANGE_ONLY,manual_review
LEDGER_0003010,H7022520,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0003690,H9880159,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0003688,H9880159,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0000831,H6871675,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000385,H3674211,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000102,H8769297,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0002548,H8112538,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000277,H6783052,W2,EXCHANGE_ONLY,manual_review
LEDGER_0003118,H4299978,W3,EXCHANGE_ONLY,manual_review
LEDGER_0004316,H6050098,W5,INFO,n/a
LEDGER_0001874,H1003661,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0001916,H9891865,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0002512,H1149426,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0003108,H0981114,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0003077,H2842584,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0001214,H3942643,W3,EXCHANGE_ONLY,manual_review
LEDGER_0002027,H3684961,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0003001,H7022520,W0,EXCHANGE_ONLY,manual_review
LEDGER_0003385,H2445826,W0,EXCHANGE_ONLY,manual_review
LEDGER_0001884,H1003661,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0002094,H3221534,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0000358,H8689680,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0000596,H8082312,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0000730,H6936608,W6,EXCHANGE_ONLY,auto_flag
LEDGER_0002689,H3638702,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0001716,H7587369,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0000887,H5520165,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0003568,H2727684,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0001302,H6925616,W3,EXCHANGE_ONLY,manual_review
LEDGER_0004298,H0417320,W0,HEALTHCHECK,ok
LEDGER_0003993,H8270482,W2,EXCHANGE_ONLY,manual_review
LEDGER_0004292,H6783052,W3,NOTE,ok
LEDGER_0003499,H5931477,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0000994,H2950926,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0001093,H0280899,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000163,H8165666,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0003230,H8937969,W3,EXCHANGE_ONLY,manual_review
LEDGER_0001848,H6804374,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0001391,H6853468,W5,EXCHANGE_ONLY,manual_review
LEDGER_0000004,H5137517,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0003133,H2108240,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0001212,H3942643,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0001619,H4562395,W5,EXCHANGE_ONLY,audit_trace
LEDGER_0004294,H4100877,W5,HEALTHCHECK,heartbeat
LEDGER_0000555,H2332047,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0000807,H1612249,W5,EXCHANGE_ONLY,manual_review
LEDGER_0002413,H6712659,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0002339,H1090912,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001974,H2579829,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0003130,H2108240,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000112,H8769297,W6,EXCHANGE_ONLY,manual_review
LEDGER_0003660,H5415364,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0002441,H4020206,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0004113,H7243082,W1,EXCHANGE_ONLY,manual_review
LEDGER_0001740,H0847956,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0000550,H2332047,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0003129,H2108240,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0003950,H6454617,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0001509,H3475967,W3,EXCHANGE_ONLY,manual_review
LEDGER_0001348,H0229477,W6,EXCHANGE_ONLY,manual_review
LEDGER_0002072,H0132865,W5,EXCHANGE_ONLY,auto_flag
LEDGER_0003291,H5981170,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000838,H6871675,W6,EXCHANGE_ONLY,audit_trace
LEDGER_0000097,H8769297,W3,EXCHANGE_ONLY,manual_review
LEDGER_0000512,H9588888,W2,EXCHANGE_ONLY,manual_review
