rule_id,location_id,wave_id,rule_kind
br_148_2,148,2,EXCHANGE_ONLY
br_148_3,148,3,EXCHANGE_ONLY
br_148_4,148,4,EXCHANGE_ONLY
br_148_5,148,5,EXCHANGE_ONLY
br_149_2,149,2,EXCHANGE_ONLY
br_149_3,149,3,EXCHANGE_ONLY
br_149_5,149,5,EXCHANGE_ONLY
br_150_2,150,2,EXCHANGE_ONLY
br_150_3,150,3,EXCHANGE_ONLY
br_150_6,150,6,EXCHANGE_ONLY
br_151_0,151,0,EXCHANGE_ONLY
br_151_1,151,1,EXCHANGE_ONLY
br_151_2,151,2,EXCHANGE_ONLY
br_151_3,151,3,EXCHANGE_ONLY
br_151_4,151,4,EXCHANGE_ONLY
br_151_6,151,6,EXCHANGE_ONLY
br_152_1,152,1,EXCHANGE_ONLY
br_152_2,152,2,EXCHANGE_ONLY
br_152_3,152,3,EXCHANGE_ONLY
br_152_5,152,5,EXCHANGE_ONLY
br_152_6,152,6,EXCHANGE_ONLY
br_153_0,153,0,EXCHANGE_ONLY
br_153_2,153,2,EXCHANGE_ONLY
br_153_3,153,3,EXCHANGE_ONLY
br_153_6,153,6,EXCHANGE_ONLY
br_154_2,154,2,EXCHANGE_ONLY
br_154_3,154,3,EXCHANGE_ONLY
br_154_4,154,4,EXCHANGE_ONLY
br_154_5,154,5,EXCHANGE_ONLY
br_154_6,154,6,EXCHANGE_ONLY
br_155_2,155,2,EXCHANGE_ONLY
br_155_4,155,4,EXCHANGE_ONLY
br_155_5,155,5,EXCHANGE_ONLY
br_156_0,156,0,EXCHANGE_ONLY
br_156_3,156,3,EXCHANGE_ONLY
br_156_6,156,6,EXCHANGE_ONLY
br_157_0,157,0,EXCHANGE_ONLY
br_157_1,157,1,EXCHANGE_ONLY
br_157_2,157,2,EXCHANGE_ONLY
br_158_3,158,3,EXCHANGE_ONLY
br_158_5,158,5,EXCHANGE_ONLY
br_158_6,158,6,EXCHANGE_ONLY
br_159_1,159,1,EXCHANGE_ONLY
br_159_4,159,4,EXCHANGE_ONLY
br_159_5,159,5,EXCHANGE_ONLY
br_159_6,159,6,EXCHANGE_ONLY
br_160_5,160,5,EXCHANGE_ONLY
br_161_0,161,0,EXCHANGE_ONLY
br_161_2,161,2,EXCHANGE_ONLY
br_161_3,161,3,EXCHANGE_ONLY
br_161_4,161,4,EXCHANGE_ONLY
br_161_5,161,5,EXCHANGE_ONLY
br_162_0,162,0,EXCHANGE_ONLY
br_162_4,162,4,EXCHANGE_ONLY
br_162_5,162,5,EXCHANGE_ONLY
br_162_6,162,6,EXCHANGE_ONLY
br_163_0,163,0,EXCHANGE_ONLY
br_163_1,163,1,EXCHANGE_ONLY
br_163_4,163,4,EXCHANGE_ONLY
br_164_1,164,1,EXCHANGE_ONLY
br_164_2,164,2,EXCHANGE_ONLY
br_164_4,164,4,EXCHANGE_ONLY
br_164_6,164,6,EXCHANGE_ONLY
br_165_1,165,1,EXCHANGE_ONLY
br_165_2,165,2,EXCHANGE_ONLY
br_165_4,165,4,EXCHANGE_ONLY
br_165_5,165,5,EXCHANGE_ONLY
br_165_6,165,6,EXCHANGE_ONLY
br_166_1,166,1,EXCHANGE_ONLY
br_166_2,166,2,EXCHANGE_ONLY
br_166_3,166,3,EXCHANGE_ONLY
br_166_5,166,5,EXCHANGE_ONLY
br_166_6,166,6,EXCHANGE_ONLY
br_167_0,167,0,EXCHANGE_ONLY
br_167_2,167,2,EXCHANGE_ONLY
br_167_3,167,3,EXCHANGE_ONLY
br_167_4,167,4,EXCHANGE_ONLY
br_167_5,167,5,EXCHANGE_ONLY
br_167_6,167,6,EXCHANGE_ONLY
br_168_0,168,0,EXCHANGE_ONLY
br_168_1,168,1,EXCHANGE_ONLY
br_168_3,168,3,EXCHANGE_ONLY
br_168_4,168,4,EXCHANGE_ONLY
br_168_5,168,5,EXCHANGE_ONLY
br_169_1,169,1,EXCHANGE_ONLY
br_169_2,169,2,EXCHANGE_ONLY
br_169_4,169,4,EXCHANGE_ONLY
br_169_6,169,6,EXCHANGE_ONLY
br_170_0,170,0,EXCHANGE_ONLY
br_170_2,170,2,EXCHANGE_ONLY
br_170_5,170,5,EXCHANGE_ONLY
br_171_0,171,0,EXCHANGE_ONLY
br_171_1,171,1,EXCHANGE_ONLY
br_171_2,171,2,EXCHANGE_ONLY
br_171_3,171,3,EXCHANGE_ONLY
br_171_5,171,5,EXCHANGE_ONLY
br_171_6,171,6,EXCHANGE_ONLY
br_172_0,172,0,EXCHANGE_ONLY
br_172_1,172,1,EXCHANGE_ONLY
br_172_2,172,2,EXCHANGE_ONLY
br_172_3,172,3,EXCHANGE_ONLY
br_172_4,172,4,EXCHANGE_ONLY
br_172_6,172,6,EXCHANGE_ONLY
br_173_0,173,0,EXCHANGE_ONLY
br_173_2,173,2,EXCHANGE_ONLY
br_173_3,173,3,EXCHANGE_ONLY
br_173_5,173,5,EXCHANGE_ONLY
br_174_2,174,2,EXCHANGE_ONLY
br_174_3,174,3,EXCHANGE_ONLY
br_174_4,174,4,EXCHANGE_ONLY
br_174_5,174,5,EXCHANGE_ONLY
br_174_6,174,6,EXCHANGE_ONLY
br_175_0,175,0,EXCHANGE_ONLY
br_175_1,175,1,EXCHANGE_ONLY
br_175_3,175,3,EXCHANGE_ONLY
br_175_4,175,4,EXCHANGE_ONLY
br_175_5,175,5,EXCHANGE_ONLY
br_175_6,175,6,EXCHANGE_ONLY
br_176_0,176,0,EXCHANGE_ONLY
br_176_1,176,1,EXCHANGE_ONLY
br_176_2,176,2,EXCHANGE_ONLY
br_176_5,176,5,EXCHANGE_ONLY
br_176_6,176,6,EXCHANGE_ONLY
br_177_0,177,0,EXCHANGE_ONLY
br_177_1,177,1,EXCHANGE_ONLY
br_177_2,177,2,EXCHANGE_ONLY
br_177_4,177,4,EXCHANGE_ONLY
br_177_5,177,5,EXCHANGE_ONLY
br_178_0,178,0,EXCHANGE_ONLY
br_178_2,178,2,EXCHANGE_ONLY
br_178_4,178,4,EXCHANGE_ONLY
br_179_1,179,1,EXCHANGE_ONLY
br_179_2,179,2,EXCHANGE_ONLY
br_179_3,179,3,EXCHANGE_ONLY
br_179_6,179,6,EXCHANGE_ONLY
br_180_3,180,3,EXCHANGE_ONLY
br_180_4,180,4,EXCHANGE_ONLY
br_180_5,180,5,EXCHANGE_ONLY
br_180_6,180,6,EXCHANGE_ONLY
br_181_1,181,1,EXCHANGE_ONLY
br_181_2,181,2,EXCHANGE_ONLY
br_181_3,181,3,EXCHANGE_ONLY
br_182_1,182,1,EXCHANGE_ONLY
br_182_4,182,4,EXCHANGE_ONLY
br_182_5,182,5,EXCHANGE_ONLY
br_182_6,182,6,EXCHANGE_ONLY
br_183_0,183,0,EXCHANGE_ONLY
br_183_5,183,5,EXCHANGE_ONLY
br_184_0,184,0,EXCHANGE_ONLY
br_184_1,184,1,EXCHANGE_ONLY
br_184_2,184,2,EXCHANGE_ONLY
br_184_4,184,4,EXCHANGE_ONLY
br_184_5,184,5,EXCHANGE_ONLY
br_184_6,184,6,EXCHANGE_ONLY
br_185_2,185,2,EXCHANGE_ONLY
br_185_3,185,3,EXCHANGE_ONLY
br_185_4,185,4,EXCHANGE_ONLY
br_186_0,186,0,EXCHANGE_ONLY
br_186_1,186,1,EXCHANGE_ONLY
br_186_2,186,2,EXCHANGE_ONLY
br_186_3,186,3,EXCHANGE_ONLY
br_186_6,186,6,EXCHANGE_ONLY
br_187_0,187,0,EXCHANGE_ONLY
br_187_1,187,1,EXCHANGE_ONLY
br_187_2,187,2,EXCHANGE_ONLY
br_187_3,187,3,EXCHANGE_ONLY
br_187_5,187,5,EXCHANGE_ONLY
br_187_6,187,6,EXCHANGE_ONLY
br_188_1,188,1,EXCHANGE_ONLY
br_188_2,188,2,EXCHANGE_ONLY
br_188_3,188,3,EXCHANGE_ONLY
br_188_5,188,5,EXCHANGE_ONLY
br_188_6,188,6,EXCHANGE_ONLY
br_189_0,189,0,EXCHANGE_ONLY
br_189_3,189,3,EXCHANGE_ONLY
br_189_5,189,5,EXCHANGE_ONLY
br_189_6,189,6,EXCHANGE_ONLY
br_190_2,190,2,EXCHANGE_ONLY
br_191_3,191,3,EXCHANGE_ONLY
br_191_4,191,4,EXCHANGE_ONLY
br_191_5,191,5,EXCHANGE_ONLY
br_191_6,191,6,EXCHANGE_ONLY
br_192_1,192,1,EXCHANGE_ONLY
br_192_2,192,2,EXCHANGE_ONLY
br_192_6,192,6,EXCHANGE_ONLY
br_193_0,193,0,EXCHANGE_ONLY
br_193_4,193,4,EXCHANGE_ONLY
br_193_6,193,6,EXCHANGE_ONLY
br_194_0,194,0,EXCHANGE_ONLY
br_194_1,194,1,EXCHANGE_ONLY
br_194_2,194,2,EXCHANGE_ONLY
br_194_4,194,4,EXCHANGE_ONLY
br_195_0,195,0,EXCHANGE_ONLY
br_195_2,195,2,EXCHANGE_ONLY
br_195_3,195,3,EXCHANGE_ONLY
br_196_3,196,3,EXCHANGE_ONLY
br_196_4,196,4,EXCHANGE_ONLY
br_196_5,196,5,EXCHANGE_ONLY
br_197_0,197,0,EXCHANGE_ONLY
br_197_2,197,2,EXCHANGE_ONLY
br_197_4,197,4,EXCHANGE_ONLY
br_197_5,197,5,EXCHANGE_ONLY
br_197_6,197,6,EXCHANGE_ONLY
br_198_0,198,0,EXCHANGE_ONLY
br_198_1,198,1,EXCHANGE_ONLY
br_198_5,198,5,EXCHANGE_ONLY
br_198_6,198,6,EXCHANGE_ONLY
br_199_2,199,2,EXCHANGE_ONLY
br_199_5,199,5,EXCHANGE_ONLY
br_200_0,200,0,EXCHANGE_ONLY
br_200_1,200,1,EXCHANGE_ONLY
br_200_2,200,2,EXCHANGE_ONLY
br_200_3,200,3,EXCHANGE_ONLY
br_200_4,200,4,EXCHANGE_ONLY
br_201_0,201,0,EXCHANGE_ONLY
br_201_1,201,1,EXCHANGE_ONLY
br_201_2,201,2,EXCHANGE_ONLY
br_201_3,201,3,EXCHANGE_ONLY
br_201_4,201,4,EXCHANGE_ONLY
br_201_6,201,6,EXCHANGE_ONLY
br_202_0,202,0,EXCHANGE_ONLY
br_202_1,202,1,EXCHANGE_ONLY
br_202_2,202,2,EXCHANGE_ONLY
br_202_3,202,3,EXCHANGE_ONLY
br_202_5,202,5,EXCHANGE_ONLY
br_202_6,202,6,EXCHANGE_ONLY
br_203_1,203,1,EXCHANGE_ONLY
br_203_2,203,2,EXCHANGE_ONLY
br_203_5,203,5,EXCHANGE_ONLY
br_204_1,204,1,EXCHANGE_ONLY
br_204_4,204,4,EXCHANGE_ONLY
br_204_5,204,5,EXCHANGE_ONLY
br_205_0,205,0,EXCHANGE_ONLY
br_205_3,205,3,EXCHANGE_ONLY
br_205_4,205,4,EXCHANGE_ONLY
br_205_5,205,5,EXCHANGE_ONLY
br_206_3,206,3,EXCHANGE_ONLY
br_207_1,207,1,EXCHANGE_ONLY
br_207_2,207,2,EXCHANGE_ONLY
br_208_1,208,1,EXCHANGE_ONLY
br_208_2,208,2,EXCHANGE_ONLY
br_208_3,208,3,EXCHANGE_ONLY
br_208_5,208,5,EXCHANGE_ONLY
br_209_0,209,0,EXCHANGE_ONLY
br_209_1,209,1,EXCHANGE_ONLY
br_209_3,209,3,EXCHANGE_ONLY
br_210_0,210,0,EXCHANGE_ONLY
br_210_2,210,2,EXCHANGE_ONLY
br_210_4,210,4,EXCHANGE_ONLY
br_210_6,210,6,EXCHANGE_ONLY
br_211_0,211,0,EXCHANGE_ONLY
br_211_3,211,3,EXCHANGE_ONLY
br_211_4,211,4,EXCHANGE_ONLY
br_211_5,211,5,EXCHANGE_ONLY
br_212_0,212,0,EXCHANGE_ONLY
br_212_1,212,1,EXCHANGE_ONLY
br_212_3,212,3,EXCHANGE_ONLY
br_212_6,212,6,EXCHANGE_ONLY
br_213_0,213,0,EXCHANGE_ONLY
br_213_1,213,1,EXCHANGE_ONLY
br_213_2,213,2,EXCHANGE_ONLY
br_213_4,213,4,EXCHANGE_ONLY
br_213_6,213,6,EXCHANGE_ONLY
br_214_0,214,0,EXCHANGE_ONLY
br_214_2,214,2,EXCHANGE_ONLY
br_214_6,214,6,EXCHANGE_ONLY
br_215_0,215,0,EXCHANGE_ONLY
br_216_2,216,2,EXCHANGE_ONLY
br_216_3,216,3,EXCHANGE_ONLY
br_216_4,216,4,EXCHANGE_ONLY
br_217_1,217,1,EXCHANGE_ONLY
br_217_2,217,2,EXCHANGE_ONLY
br_217_5,217,5,EXCHANGE_ONLY
br_217_6,217,6,EXCHANGE_ONLY
br_218_1,218,1,EXCHANGE_ONLY
br_218_2,218,2,EXCHANGE_ONLY
br_218_3,218,3,EXCHANGE_ONLY
br_218_4,218,4,EXCHANGE_ONLY
br_219_2,219,2,EXCHANGE_ONLY
br_219_5,219,5,EXCHANGE_ONLY
br_219_6,219,6,EXCHANGE_ONLY
br_220_0,220,0,EXCHANGE_ONLY
br_220_2,220,2,EXCHANGE_ONLY
br_220_3,220,3,EXCHANGE_ONLY
br_220_6,220,6,EXCHANGE_ONLY
br_221_0,221,0,EXCHANGE_ONLY
br_221_2,221,2,EXCHANGE_ONLY
br_221_3,221,3,EXCHANGE_ONLY
br_221_5,221,5,EXCHANGE_ONLY
br_222_0,222,0,EXCHANGE_ONLY
br_222_1,222,1,EXCHANGE_ONLY
br_222_5,222,5,EXCHANGE_ONLY
br_223_2,223,2,EXCHANGE_ONLY
br_223_3,223,3,EXCHANGE_ONLY
br_224_0,224,0,EXCHANGE_ONLY
br_224_1,224,1,EXCHANGE_ONLY
br_224_4,224,4,EXCHANGE_ONLY
br_224_6,224,6,EXCHANGE_ONLY
br_225_0,225,0,EXCHANGE_ONLY
br_225_1,225,1,EXCHANGE_ONLY
br_225_2,225,2,EXCHANGE_ONLY
br_225_4,225,4,EXCHANGE_ONLY
br_225_5,225,5,EXCHANGE_ONLY
br_226_3,226,3,EXCHANGE_ONLY
br_226_4,226,4,EXCHANGE_ONLY
br_226_5,226,5,EXCHANGE_ONLY
br_226_6,226,6,EXCHANGE_ONLY
br_227_1,227,1,EXCHANGE_ONLY
br_227_3,227,3,EXCHANGE_ONLY
br_227_5,227,5,EXCHANGE_ONLY
br_227_6,227,6,EXCHANGE_ONLY
br_228_0,228,0,EXCHANGE_ONLY
br_228_3,228,3,EXCHANGE_ONLY
br_228_4,228,4,EXCHANGE_ONLY
br_228_6,228,6,EXCHANGE_ONLY
br_229_3,229,3,EXCHANGE_ONLY
br_229_4,229,4,EXCHANGE_ONLY
br_229_5,229,5,EXCHANGE_ONLY
br_229_6,229,6,EXCHANGE_ONLY
br_230_0,230,0,EXCHANGE_ONLY
br_230_1,230,1,EXCHANGE_ONLY
br_230_3,230,3,EXCHANGE_ONLY
br_231_0,231,0,EXCHANGE_ONLY
br_231_1,231,1,EXCHANGE_ONLY
br_231_2,231,2,EXCHANGE_ONLY
br_231_3,231,3,EXCHANGE_ONLY
br_231_5,231,5,EXCHANGE_ONLY
br_232_2,232,2,EXCHANGE_ONLY
br_232_3,232,3,EXCHANGE_ONLY
br_233_0,233,0,EXCHANGE_ONLY
br_233_1,233,1,EXCHANGE_ONLY
br_233_2,233,2,EXCHANGE_ONLY
br_233_3,233,3,EXCHANGE_ONLY
br_233_4,233,4,EXCHANGE_ONLY
br_233_5,233,5,EXCHANGE_ONLY
br_234_0,234,0,EXCHANGE_ONLY
br_234_1,234,1,EXCHANGE_ONLY
br_234_3,234,3,EXCHANGE_ONLY
br_234_5,234,5,EXCHANGE_ONLY
br_234_6,234,6,EXCHANGE_ONLY
br_235_0,235,0,EXCHANGE_ONLY
br_235_1,235,1,EXCHANGE_ONLY
br_235_2,235,2,EXCHANGE_ONLY
br_235_4,235,4,EXCHANGE_ONLY
br_235_5,235,5,EXCHANGE_ONLY
br_235_6,235,6,EXCHANGE_ONLY
br_236_0,236,0,EXCHANGE_ONLY
br_236_1,236,1,EXCHANGE_ONLY
br_236_2,236,2,EXCHANGE_ONLY
br_236_3,236,3,EXCHANGE_ONLY
br_236_4,236,4,EXCHANGE_ONLY
br_236_6,236,6,EXCHANGE_ONLY
br_237_0,237,0,EXCHANGE_ONLY
br_237_1,237,1,EXCHANGE_ONLY
br_237_2,237,2,EXCHANGE_ONLY
br_237_4,237,4,EXCHANGE_ONLY
br_237_5,237,5,EXCHANGE_ONLY
br_238_0,238,0,EXCHANGE_ONLY
br_238_1,238,1,EXCHANGE_ONLY
br_238_2,238,2,EXCHANGE_ONLY
br_238_3,238,3,EXCHANGE_ONLY
br_238_4,238,4,EXCHANGE_ONLY
br_238_5,238,5,EXCHANGE_ONLY
br_239_0,239,0,EXCHANGE_ONLY
br_239_1,239,1,EXCHANGE_ONLY
br_239_3,239,3,EXCHANGE_ONLY
br_239_4,239,4,EXCHANGE_ONLY
br_239_5,239,5,EXCHANGE_ONLY
br_239_6,239,6,EXCHANGE_ONLY
br_240_1,240,1,EXCHANGE_ONLY
br_240_3,240,3,EXCHANGE_ONLY
br_240_4,240,4,EXCHANGE_ONLY
br_240_5,240,5,EXCHANGE_ONLY
br_240_6,240,6,EXCHANGE_ONLY
br_241_0,241,0,EXCHANGE_ONLY
br_241_1,241,1,EXCHANGE_ONLY
br_241_2,241,2,EXCHANGE_ONLY
br_241_3,241,3,EXCHANGE_ONLY
br_241_4,241,4,EXCHANGE_ONLY
br_241_5,241,5,EXCHANGE_ONLY
br_242_0,242,0,EXCHANGE_ONLY
br_242_1,242,1,EXCHANGE_ONLY
br_242_2,242,2,EXCHANGE_ONLY
br_242_3,242,3,EXCHANGE_ONLY
br_242_4,242,4,EXCHANGE_ONLY
br_243_4,243,4,EXCHANGE_ONLY
br_243_6,243,6,EXCHANGE_ONLY
br_244_0,244,0,EXCHANGE_ONLY
br_244_1,244,1,EXCHANGE_ONLY
br_244_3,244,3,EXCHANGE_ONLY
br_244_4,244,4,EXCHANGE_ONLY
br_244_5,244,5,EXCHANGE_ONLY
br_244_6,244,6,EXCHANGE_ONLY
br_245_0,245,0,EXCHANGE_ONLY
br_245_2,245,2,EXCHANGE_ONLY
br_245_3,245,3,EXCHANGE_ONLY
br_245_5,245,5,EXCHANGE_ONLY
br_245_6,245,6,EXCHANGE_ONLY
br_246_1,246,1,EXCHANGE_ONLY
br_246_2,246,2,EXCHANGE_ONLY
br_246_4,246,4,EXCHANGE_ONLY
br_246_5,246,5,EXCHANGE_ONLY
br_247_1,247,1,EXCHANGE_ONLY
br_247_3,247,3,EXCHANGE_ONLY
br_247_4,247,4,EXCHANGE_ONLY
br_247_5,247,5,EXCHANGE_ONLY
br_247_6,247,6,EXCHANGE_ONLY
br_248_0,248,0,EXCHANGE_ONLY
br_248_1,248,1,EXCHANGE_ONLY
br_248_3,248,3,EXCHANGE_ONLY
br_248_4,248,4,EXCHANGE_ONLY
br_248_5,248,5,EXCHANGE_ONLY
br_248_6,248,6,EXCHANGE_ONLY
br_249_0,249,0,EXCHANGE_ONLY
br_249_1,249,1,EXCHANGE_ONLY
br_249_2,249,2,EXCHANGE_ONLY
br_249_3,249,3,EXCHANGE_ONLY
br_249_4,249,4,EXCHANGE_ONLY
br_249_5,249,5,EXCHANGE_ONLY
br_250_0,250,0,EXCHANGE_ONLY
br_250_2,250,2,EXCHANGE_ONLY
br_250_3,250,3,EXCHANGE_ONLY
br_250_5,250,5,EXCHANGE_ONLY
br_250_6,250,6,EXCHANGE_ONLY
br_251_0,251,0,EXCHANGE_ONLY
br_251_3,251,3,EXCHANGE_ONLY
br_251_5,251,5,EXCHANGE_ONLY
br_252_0,252,0,EXCHANGE_ONLY
br_252_1,252,1,EXCHANGE_ONLY
br_252_2,252,2,EXCHANGE_ONLY
br_252_4,252,4,EXCHANGE_ONLY
br_252_5,252,5,EXCHANGE_ONLY
br_252_6,252,6,EXCHANGE_ONLY
br_253_1,253,1,EXCHANGE_ONLY
br_253_3,253,3,EXCHANGE_ONLY
br_253_4,253,4,EXCHANGE_ONLY
br_254_2,254,2,EXCHANGE_ONLY
br_255_0,255,0,EXCHANGE_ONLY
br_255_1,255,1,EXCHANGE_ONLY
br_255_3,255,3,EXCHANGE_ONLY
br_255_6,255,6,EXCHANGE_ONLY
br_256_1,256,1,EXCHANGE_ONLY
br_256_2,256,2,EXCHANGE_ONLY
br_256_4,256,4,EXCHANGE_ONLY
br_257_3,257,3,EXCHANGE_ONLY
br_257_4,257,4,EXCHANGE_ONLY
br_258_0,258,0,EXCHANGE_ONLY
br_258_1,258,1,EXCHANGE_ONLY
br_258_2,258,2,EXCHANGE_ONLY
br_258_3,258,3,EXCHANGE_ONLY
br_258_5,258,5,EXCHANGE_ONLY
br_258_6,258,6,EXCHANGE_ONLY
br_259_0,259,0,EXCHANGE_ONLY
br_259_3,259,3,EXCHANGE_ONLY
br_259_5,259,5,EXCHANGE_ONLY
br_260_3,260,3,EXCHANGE_ONLY
br_260_4,260,4,EXCHANGE_ONLY
br_260_5,260,5,EXCHANGE_ONLY
br_260_6,260,6,EXCHANGE_ONLY
br_261_0,261,0,EXCHANGE_ONLY
br_261_3,261,3,EXCHANGE_ONLY
br_261_4,261,4,EXCHANGE_ONLY
br_261_5,261,5,EXCHANGE_ONLY
br_261_6,261,6,EXCHANGE_ONLY
br_262_1,262,1,EXCHANGE_ONLY
br_262_2,262,2,EXCHANGE_ONLY
br_262_6,262,6,EXCHANGE_ONLY
br_263_1,263,1,EXCHANGE_ONLY
br_263_2,263,2,EXCHANGE_ONLY
br_263_3,263,3,EXCHANGE_ONLY
br_263_5,263,5,EXCHANGE_ONLY
br_263_6,263,6,EXCHANGE_ONLY
br_264_2,264,2,EXCHANGE_ONLY
br_264_6,264,6,EXCHANGE_ONLY
br_265_1,265,1,EXCHANGE_ONLY
br_265_3,265,3,EXCHANGE_ONLY
br_265_4,265,4,EXCHANGE_ONLY
br_265_5,265,5,EXCHANGE_ONLY
br_265_6,265,6,EXCHANGE_ONLY
br_266_0,266,0,EXCHANGE_ONLY
br_266_2,266,2,EXCHANGE_ONLY
br_266_3,266,3,EXCHANGE_ONLY
br_266_4,266,4,EXCHANGE_ONLY
br_266_5,266,5,EXCHANGE_ONLY
br_267_1,267,1,EXCHANGE_ONLY
br_267_3,267,3,EXCHANGE_ONLY
br_267_4,267,4,EXCHANGE_ONLY
br_267_5,267,5,EXCHANGE_ONLY
br_268_1,268,1,EXCHANGE_ONLY
br_268_2,268,2,EXCHANGE_ONLY
br_268_3,268,3,EXCHANGE_ONLY
br_268_4,268,4,EXCHANGE_ONLY
br_268_6,268,6,EXCHANGE_ONLY
br_269_0,269,0,EXCHANGE_ONLY
br_269_2,269,2,EXCHANGE_ONLY
br_269_4,269,4,EXCHANGE_ONLY
br_270_1,270,1,EXCHANGE_ONLY
br_270_2,270,2,EXCHANGE_ONLY
br_270_5,270,5,EXCHANGE_ONLY
br_271_0,271,0,EXCHANGE_ONLY
br_271_5,271,5,EXCHANGE_ONLY
br_272_2,272,2,EXCHANGE_ONLY
br_272_3,272,3,EXCHANGE_ONLY
br_272_4,272,4,EXCHANGE_ONLY
br_272_5,272,5,EXCHANGE_ONLY
br_273_0,273,0,EXCHANGE_ONLY
br_273_1,273,1,EXCHANGE_ONLY
br_273_2,273,2,EXCHANGE_ONLY
br_273_5,273,5,EXCHANGE_ONLY
br_274_0,274,0,EXCHANGE_ONLY
br_274_1,274,1,EXCHANGE_ONLY
br_274_6,274,6,EXCHANGE_ONLY
br_275_0,275,0,EXCHANGE_ONLY
br_275_2,275,2,EXCHANGE_ONLY
br_275_3,275,3,EXCHANGE_ONLY
br_275_4,275,4,EXCHANGE_ONLY
br_275_6,275,6,EXCHANGE_ONLY
br_276_1,276,1,EXCHANGE_ONLY
br_276_2,276,2,EXCHANGE_ONLY
br_276_3,276,3,EXCHANGE_ONLY
br_276_4,276,4,EXCHANGE_ONLY
br_276_5,276,5,EXCHANGE_ONLY
br_276_6,276,6,EXCHANGE_ONLY
br_277_0,277,0,EXCHANGE_ONLY
br_277_2,277,2,EXCHANGE_ONLY
br_277_3,277,3,EXCHANGE_ONLY
br_277_4,277,4,EXCHANGE_ONLY
br_277_6,277,6,EXCHANGE_ONLY
br_278_0,278,0,EXCHANGE_ONLY
br_278_1,278,1,EXCHANGE_ONLY
br_278_2,278,2,EXCHANGE_ONLY
br_278_3,278,3,EXCHANGE_ONLY
br_278_4,278,4,EXCHANGE_ONLY
br_278_5,278,5,EXCHANGE_ONLY
br_278_6,278,6,EXCHANGE_ONLY
br_279_0,279,0,EXCHANGE_ONLY
br_279_1,279,1,EXCHANGE_ONLY
br_279_2,279,2,EXCHANGE_ONLY
br_279_3,279,3,EXCHANGE_ONLY
br_279_4,279,4,EXCHANGE_ONLY
br_279_6,279,6,EXCHANGE_ONLY
br_280_0,280,0,EXCHANGE_ONLY
br_280_2,280,2,EXCHANGE_ONLY
br_280_3,280,3,EXCHANGE_ONLY
br_280_4,280,4,EXCHANGE_ONLY
br_281_0,281,0,EXCHANGE_ONLY
br_281_2,281,2,EXCHANGE_ONLY
br_281_3,281,3,EXCHANGE_ONLY
br_281_4,281,4,EXCHANGE_ONLY
br_281_5,281,5,EXCHANGE_ONLY
br_281_6,281,6,EXCHANGE_ONLY
br_282_0,282,0,EXCHANGE_ONLY
br_282_2,282,2,EXCHANGE_ONLY
br_282_3,282,3,EXCHANGE_ONLY
br_282_4,282,4,EXCHANGE_ONLY
br_282_5,282,5,EXCHANGE_ONLY
br_283_0,283,0,EXCHANGE_ONLY
br_283_1,283,1,EXCHANGE_ONLY
br_283_2,283,2,EXCHANGE_ONLY
br_283_4,283,4,EXCHANGE_ONLY
br_283_5,283,5,EXCHANGE_ONLY
br_283_6,283,6,EXCHANGE_ONLY
br_284_1,284,1,EXCHANGE_ONLY
br_284_2,284,2,EXCHANGE_ONLY
br_284_3,284,3,EXCHANGE_ONLY
br_284_6,284,6,EXCHANGE_ONLY
br_285_2,285,2,EXCHANGE_ONLY
br_285_4,285,4,EXCHANGE_ONLY
br_285_6,285,6,EXCHANGE_ONLY
br_286_0,286,0,EXCHANGE_ONLY
br_286_1,286,1,EXCHANGE_ONLY
br_286_2,286,2,EXCHANGE_ONLY
br_286_3,286,3,EXCHANGE_ONLY
br_286_4,286,4,EXCHANGE_ONLY
br_286_5,286,5,EXCHANGE_ONLY
br_287_2,287,2,EXCHANGE_ONLY
br_287_3,287,3,EXCHANGE_ONLY
br_287_5,287,5,EXCHANGE_ONLY
br_287_6,287,6,EXCHANGE_ONLY
br_288_1,288,1,EXCHANGE_ONLY
br_288_2,288,2,EXCHANGE_ONLY
br_288_3,288,3,EXCHANGE_ONLY
br_288_4,288,4,EXCHANGE_ONLY
br_288_5,288,5,EXCHANGE_ONLY
br_288_6,288,6,EXCHANGE_ONLY
br_289_0,289,0,EXCHANGE_ONLY
br_289_2,289,2,EXCHANGE_ONLY
br_289_4,289,4,EXCHANGE_ONLY
br_289_5,289,5,EXCHANGE_ONLY
br_289_6,289,6,EXCHANGE_ONLY
br_290_1,290,1,EXCHANGE_ONLY
br_290_2,290,2,EXCHANGE_ONLY
br_290_3,290,3,EXCHANGE_ONLY
br_290_4,290,4,EXCHANGE_ONLY
br_291_0,291,0,EXCHANGE_ONLY
br_291_1,291,1,EXCHANGE_ONLY
br_291_3,291,3,EXCHANGE_ONLY
br_291_6,291,6,EXCHANGE_ONLY
br_292_0,292,0,EXCHANGE_ONLY
br_292_1,292,1,EXCHANGE_ONLY
br_292_4,292,4,EXCHANGE_ONLY
br_292_5,292,5,EXCHANGE_ONLY
br_292_6,292,6,EXCHANGE_ONLY
br_293_2,293,2,EXCHANGE_ONLY
br_293_3,293,3,EXCHANGE_ONLY
br_293_6,293,6,EXCHANGE_ONLY
br_294_1,294,1,EXCHANGE_ONLY
