department_id,supplier_id,metric_1,metric_2,metric_3,metric_4,metric_5
8,22,0.073962003,0.0786880031,0.0868519992,0.1110870019,0.1219019964
8,23,0.0745780021,0.077244997,0.0846389979,0.1049380004,0.1149670035
8,24,0.0734239966,0.0809080005,0.0875310004,0.1054140031,0.0946960002
8,25,0.0896179974,0.0844999999,0.0927250013,0.0992449969,0.110642001
8,26,0.0735919997,0.0739260018,0.0768510029,0.0945850015,0.1039640009
8,27,0.0800419971,0.085725002,0.0890140012,0.1104229987,0.1390299946
8,28,0.07914,0.0749469995,0.0779419988,0.0958639979,0.1195859984
8,29,0.0797370002,0.0820100009,0.0861110017,0.1010510027,0.1138209999
8,30,0.0996399969,0.0934379995,0.1017649993,0.1199550033,0.1170720011
8,31,0.0766939968,0.0825579986,0.0832339972,0.1106209978,0.1193939969
8,32,0.0665900037,0.0685819983,0.0710510015,0.0863609985,0.0939299986
8,33,0.1215789989,0.1216880009,0.110808,0.1260499954,0.137529999
8,34,0.0,0.0,0.1210390031,0.1148760021,0.1119140014
8,35,0.0849400014,0.0894410014,0.093783997,0.1085089967,0.1408900023
8,36,0.0789270028,0.078143999,0.0839369968,0.0953010023,0.1032439992
8,37,0.0731580034,0.0747999996,0.0776150003,0.0923810005,0.0998340026
8,38,0.0824650005,0.0839129984,0.0893289968,0.1069409996,0.1149870008
8,39,0.0875089988,0.085777998,0.0853239968,0.1010619998,0.1012519971
8,40,0.0821800008,0.0790679976,0.0813919976,0.1003340036,0.1083910018
8,41,0.0827080011,0.0956730023,0.0884220004,0.0975639969,0.1029290035
8,42,0.0706849992,0.0739220008,0.0778890029,0.0954449996,0.1003689989
8,43,0.066414997,0.0666979998,0.0728600025,0.0839949995,0.1016089991
8,44,0.0771910027,0.0820460021,0.0849599987,0.0939629972,0.1110249981
8,45,0.0914710015,0.0902279988,0.0933839977,0.104245998,0.1211590022
8,46,0.0859460011,0.0765210018,0.0819170028,0.0985620022,0.1047680005
8,47,0.0906879976,0.0869719982,0.0908010006,0.1059440002,0.1131820008
8,48,0.1124960035,0.0983389989,0.0941310003,0.1179289967,0.1345870048
8,49,0.0767010003,0.0776529983,0.0823130012,0.1064530015,0.1057590023
9,1,0.0654599965,0.0720190033,0.0697629973,0.0700879991,0.0787279978
9,2,0.0607029982,0.0620139986,0.0647820011,0.0696920007,0.0786990002
9,3,0.0521049984,0.0584620014,0.0635740012,0.0659369975,0.0777420029
9,4,0.0870520025,0.0890330002,0.1300670058,0.1134620011,0.1561010033
9,5,0.0690829977,0.0713120028,0.0778400004,0.0854069963,0.1060499996
9,6,0.0571359992,0.0623360015,0.0678839982,0.0708959997,0.0827500001
9,7,0.053495001,0.0597280003,0.0656739995,0.0672030002,0.0795509964
9,8,0.0496639982,0.0549839996,0.058766,0.0629279986,0.0744440034
9,9,0.0528189987,0.060800001,0.0656720027,0.0733669996,0.0849020034
9,10,0.0584320016,0.0683619976,0.0708409995,0.072867997,0.0887039974
9,11,0.0528250001,0.0616779998,0.0730689988,0.0977939963,0.1028909981
9,12,0.0608879998,0.0673789978,0.0705090016,0.0734879971,0.0879150033
9,13,0.0547440015,0.0622819997,0.0649759993,0.0699430034,0.085735999
9,14,0.0539169982,0.0597819984,0.0647630021,0.0754519999,0.0978550017
9,15,0.0576240011,0.0631679967,0.0737959966,0.0760430023,0.0890159979
9,16,0.0606399998,0.0698700026,0.0733940005,0.082510002,0.0987949967
9,17,0.0576499999,0.0671409965,0.0686959997,0.0808740035,0.0931290016
9,18,0.0547499992,0.0607310012,0.068291001,0.0761910006,0.0952240005
9,19,0.0643140003,0.0680029988,0.0765039995,0.0813419968,0.2793729901
9,20,0.0678670034,0.0724269971,0.0831419975,0.0798749998,0.0942829996
9,21,0.0,0.0,0.1112670004,0.1060829982,0.1023899987
9,22,0.0569779985,0.0663139969,0.0772460029,0.0932490006,0.1091639996
9,23,0.0577920005,0.0657240003,0.0773049966,0.0919379964,0.1061889976
9,24,0.0541899987,0.0659700036,0.0708400011,0.0832429975,0.0802289993
9,25,0.0682670027,0.067948997,0.0762230009,0.0755819976,0.0946710035
9,26,0.058247,0.0610390007,0.0643460006,0.0697470009,0.0833180025
9,27,0.0693359971,0.0788149983,0.0864590034,0.1093130037,0.159412995
9,28,0.061271999,0.0628020018,0.0678829998,0.0735419989,0.1006330028
9,29,0.0648010001,0.0720729977,0.0778400004,0.0886889994,0.1092889979
9,30,0.0738049969,0.0716969967,0.0808110014,0.0866319984,0.0919229984
9,31,0.058495,0.0683680028,0.0722120032,0.0852079988,0.0984060019
9,32,0.051479999,0.0561020002,0.0619940013,0.0696979985,0.0780669972
9,33,0.1109760031,0.1119080037,0.1012889966,0.1063579991,0.1240700036
9,34,0.0,0.0,0.1004540026,0.0859510005,0.0864500031
9,35,0.0662129968,0.0760319978,0.0814900026,0.0866869986,0.1247349977
9,36,0.0608559996,0.0638400018,0.0712340027,0.0738769993,0.0858379975
9,37,0.0549420007,0.0613059998,0.0655739978,0.0671399981,0.0798799992
9,38,0.0635010004,0.0698139966,0.0793749988,0.0918830037,0.1111819968
9,39,0.0655530021,0.0678630024,0.070547998,0.0729689971,0.0762119964
9,40,0.0631380007,0.0644219965,0.0687699988,0.0747599974,0.0866900012
9,41,0.0650700033,0.0794650018,0.0745880008,0.070348002,0.0822150037
9,42,0.0535870008,0.0601169989,0.0659200028,0.0698809996,0.0840279981
9,43,0.0496729985,0.0535509996,0.0613249987,0.0610570014,0.0809710026
9,44,0.0584309995,0.0669469982,0.0702100024,0.0686559975,0.0914079994
9,45,0.0720729977,0.075395003,0.0820629969,0.086778,0.1162829995
9,46,0.065752998,0.0625490025,0.0687709972,0.0740080029,0.084739998
9,47,0.068419002,0.0709690005,0.0762469992,0.0850529969,0.0975750014
9,48,0.0908790007,0.0810260028,0.0799209997,0.0882240012,0.1093429998
9,49,0.0572789982,0.0602459982,0.0658510029,0.0767809972,0.0929000005
10,1,0.0836070031,0.0893630013,0.0903199986,0.0931330025,0.1046020016
10,2,0.0820500031,0.0837479979,0.0906369984,0.1009050012,0.1157540008
10,3,0.0744699985,0.0786139965,0.0862869993,0.093512997,0.1040550023
10,4,0.0997160003,0.1019449979,0.1478430033,0.1273339987,0.1410000026
10,5,0.0908859968,0.0903619975,0.0986170024,0.1087310016,0.1229730025
10,6,0.0738359988,0.0777909979,0.0874380022,0.1025369987,0.1157149971
10,7,0.0764809996,0.0842119977,0.0955080017,0.1004580036,0.1148559973
10,8,0.0676980019,0.0741610005,0.0889419988,0.0977149978,0.112213999
10,9,0.0687279999,0.0760470033,0.0836070031,0.0953020006,0.1056530029
10,10,0.0762889981,0.0839700028,0.0863170028,0.0950990021,0.1086990014
10,11,0.0684980005,0.0747240037,0.0827089995,0.0961399972,0.1074559987
10,12,0.0843980014,0.0865859985,0.0931859985,0.1025040001,0.1217779964
10,13,0.0749579966,0.0854310021,0.0903370008,0.0966570005,0.119975999
10,14,0.0727190003,0.0764940009,0.0840229988,0.0949790031,0.104445003
10,15,0.0793880001,0.0881249979,0.1051379964,0.1112250015,0.1203830019
10,16,0.071934998,0.0799859986,0.0864439979,0.1012739986,0.107088998
10,17,0.0734720007,0.0774739981,0.0789979994,0.0939159989,0.10757
10,18,0.0731360018,0.0778509974,0.0864820033,0.0987619981,0.1168100014
10,19,0.0923329964,0.0921920016,0.118261002,0.1229080036,0.205121994
10,20,0.1022159979,0.1063989997,0.126038,0.130629003,0.1511909962
10,21,0.0,0.0,0.1585790068,0.1569910049,0.1543650031
10,22,0.0711759999,0.0771040022,0.0852639973,0.0959400013,0.1114249974
10,23,0.0728899986,0.0751319975,0.083182998,0.0885059983,0.1039609984
10,24,0.0747459978,0.0874330029,0.0981779993,0.1170980036,0.1110669971
10,25,0.0905819982,0.0860579982,0.096040003,0.0971029997,0.1152950004
10,26,0.0798859969,0.0817100033,0.0907900035,0.1054669991,0.1244449988
10,27,0.0757440031,0.0810419992,0.0882859975,0.1010349989,0.120194003
10,28,0.0858990029,0.0829960033,0.0906200036,0.1062320024,0.1448580027
10,29,0.0772780031,0.0820219964,0.0899529979,0.0994160026,0.1221709996
10,30,0.0976710021,0.0935849994,0.1065929979,0.1150970012,0.127094999
10,31,0.075248003,0.0794439986,0.0835810006,0.0969600007,0.1039049998
10,32,0.071281001,0.0754079968,0.082739003,0.093140997,0.1054340005
10,33,0.1212150007,0.1223260015,0.1196490005,0.1220009997,0.1408330053
10,34,0.0,0.0,0.1315380037,0.112484999,0.1114529967
10,35,0.0800340027,0.0845260024,0.0888660029,0.0926399976,0.1223329976
10,36,0.0773279965,0.0773079991,0.0872649997,0.0917650014,0.1011919975
10,37,0.0772230029,0.0888070017,0.0982789993,0.103745997,0.1210080013
10,38,0.0799029991,0.0846899971,0.0978579968,0.1114419997,0.1238579974
10,39,0.091930002,0.0926569998,0.1003390029,0.1126589999,0.1211009994
10,40,0.0854659975,0.0854120031,0.0926510021,0.1047149971,0.1157269999
10,41,0.0904840007,0.1116020009,0.1048730016,0.1066379994,0.1325969994
10,42,0.0722139999,0.0766550004,0.085386999,0.0939750001,0.109393999
10,43,0.0748120025,0.0777359977,0.0892679989,0.0944629982,0.1149780005
10,44,0.0804850012,0.0920619965,0.1058270037,0.108122997,0.1327809989
10,45,0.0898599997,0.0918269977,0.1016589999,0.100575,0.1209940016
10,46,0.0915329978,0.0829619989,0.0940809995,0.1036920026,0.1152879968
10,47,0.0855470002,0.0834669992,0.0895849988,0.0973460004,0.1096410006
10,48,0.105332002,0.0997700021,0.0997710004,0.1156900004,0.1371719986
10,49,0.0766199976,0.0795049965,0.0901499987,0.1139869988,0.1162619963
11,1,0.0969600007,0.0989649966,0.0989930034,0.1052810028,0.1058470011
11,2,0.0932239965,0.0933350027,0.1012120023,0.110251002,0.1132050008
11,3,0.0806740001,0.0832279995,0.0912339985,0.098921001,0.1056689993
11,4,0.1168889999,0.1153779998,0.1638610065,0.1382250041,0.1567859948
11,5,0.1035870016,0.099522002,0.1059110016,0.1197149977,0.1249900013
11,6,0.0877470002,0.0902070031,0.0996979997,0.1166950017,0.1155470014
11,7,0.0832069963,0.0882589966,0.0974309966,0.1071679965,0.1088690013
11,8,0.076857999,0.0794880018,0.0865290016,0.0947439969,0.1024060026
11,9,0.0817760006,0.0873809978,0.0931769982,0.1037610024,0.1057879999
11,10,0.0881849974,0.0935430005,0.0961230025,0.1074960008,0.1141199991
11,11,0.0804660022,0.0836509988,0.0898799971,0.104840003,0.1148480028
11,12,0.0918819979,0.0941540003,0.0995649993,0.1109540015,0.1187110022
11,13,0.0826419964,0.0878489986,0.0935200006,0.1009230018,0.1194709986
11,14,0.0860600024,0.0889649987,0.094769001,0.1048230007,0.1107050031
11,15,0.0887850001,0.0929820016,0.1040519997,0.1080650017,0.1160470024
11,16,0.0849680007,0.0903870016,0.0967089981,0.1118019968,0.1145019978
11,17,0.0782599971,0.080682002,0.0821970031,0.0931340009,0.0985189974
11,18,0.0835980028,0.085735999,0.0951350033,0.1066529974,0.1190190017
11,19,0.0994969979,0.0944380015,0.1045259982,0.1119820029,0.1812340021
11,20,0.1063219979,0.1073739976,0.1273660064,0.1279190034,0.1414429992
11,21,0.0,0.0,0.1671980023,0.1596020013,0.1434279978
11,22,0.0819810033,0.0851410031,0.0941279978,0.1050679982,0.1162990034
11,23,0.0846640021,0.0848790035,0.0917100012,0.1027150005,0.1107930019
11,24,0.0862130001,0.0969370008,0.1090250015,0.1277319938,0.113876
11,25,0.1030210033,0.0961600021,0.1041710004,0.1056950018,0.1129800007
11,26,0.0869750008,0.0872310027,0.0944940001,0.1042539999,0.1132619977
11,27,0.0869499967,0.0912009999,0.098503001,0.109860003,0.126038
11,28,0.0894889981,0.0851709992,0.0921759978,0.1039900035,0.127700001
11,29,0.0883070007,0.0889180005,0.0976999998,0.1069099978,0.116109997
11,30,0.1137769967,0.1043310016,0.1156570017,0.125861004,0.1195840016
11,31,0.0877740011,0.0887769982,0.0927520022,0.1100699976,0.1112110019
11,32,0.0782369971,0.0813710019,0.087801002,0.098612003,0.1034900025
11,33,0.1332910061,0.1300369948,0.1271219999,0.1320949942,0.1367760003
11,34,0.0,0.0,0.1440100074,0.1244969964,0.1169980019
11,35,0.0891909972,0.0911720023,0.096983999,0.1062519997,0.1268659979
11,36,0.0904880017,0.0879240036,0.0964469984,0.1018910035,0.1101939976
11,37,0.0861229971,0.0891949981,0.0988159999,0.1046650037,0.1133660004
11,38,0.0940349996,0.0947780013,0.1016099975,0.1119859964,0.1154019982
11,39,0.1050539985,0.1035960019,0.1091210023,0.126038,0.1276179999
11,40,0.0988389999,0.0941170007,0.1004080027,0.107156001,0.1133140028
11,41,0.1007800028,0.1131329983,0.108994998,0.1127969995,0.1204459965
11,42,0.0822739974,0.0842029974,0.0910789967,0.1005320027,0.1116620004
11,43,0.0799570009,0.0810170025,0.0933559984,0.0976039991,0.113094002
11,44,0.0917449966,0.0972929969,0.1054499969,0.1112689972,0.1340830028
11,45,0.1007499993,0.1006110013,0.109522,0.1043329984,0.1161020026
11,46,0.0974930003,0.0871519968,0.0977620035,0.1061080024,0.1126609966
11,47,0.0995479971,0.093735002,0.0991069973,0.1065109968,0.114060998
11,48,0.1169980019,0.1080970019,0.1062550023,0.1189709976,0.1326999962
11,49,0.0885419995,0.0884030014,0.0976219997,0.1208869964,0.1252990067
12,1,0.0667020008,0.0707330033,0.0705820024,0.0738100037,0.0834140033
12,2,0.0661749989,0.0631550029,0.0666230023,0.075695999,0.0878650025
12,3,0.056956999,0.0608600006,0.0664020032,0.0762740001,0.0850699991
12,4,0.0875080004,0.0883909985,0.1299500018,0.1054859981,0.1330800056
12,5,0.0685850009,0.0702359974,0.0792310014,0.0929410011,0.1159830019
12,6,0.0584460013,0.0604010001,0.0671240017,0.078648001,0.0918489993
12,7,0.0570579991,0.0610969998,0.0687820017,0.0772610009,0.0890320018
12,8,0.0525549985,0.0570049994,0.0667589977,0.0785560012,0.0936589986
12,9,0.0498729981,0.0540199988,0.0581029989,0.0633680001,0.0683860034
12,10,0.0598599985,0.065580003,0.0696370006,0.0764010027,0.0905219987
12,11,0.0517399982,0.0561759993,0.0666259974,0.0860129967,0.092850998
12,12,0.0633660033,0.0651040003,0.0699160025,0.0788230002,0.0901599973
12,13,0.0585840009,0.0650739968,0.0713559985,0.0788419992,0.0965429991
12,14,0.0552159995,0.0594380014,0.0657749996,0.0780050009,0.0950120017
12,15,0.0588289984,0.0642329976,0.077715002,0.089850001,0.1038499996
12,16,0.0563119985,0.0621000007,0.0666219965,0.0800419971,0.086563997
12,17,0.0585209988,0.0636909977,0.0649999976,0.0819149986,0.0939539969
12,18,0.0564039983,0.0621539988,0.067700997,0.0773380026,0.0982580036
12,19,0.0725449994,0.0771420002,0.0950680003,0.1078419983,0.2679179907
12,20,0.0748950019,0.0790869966,0.0928580016,0.0941369981,0.1119680032
12,21,0.0,0.0,0.1196679994,0.1283389926,0.1228590012
12,22,0.0575970002,0.0650710016,0.0741780028,0.0868590027,0.1018309966
12,23,0.0583910011,0.0610909984,0.0744199976,0.0884039998,0.098017998
12,24,0.0582839996,0.0691820011,0.0756639987,0.0961010009,0.0893519968
12,25,0.0696199983,0.0657059997,0.0740310028,0.0748960003,0.098059997
12,26,0.0609959997,0.0612369999,0.0668369979,0.0788609982,0.1039460003
12,27,0.0678780004,0.0746790022,0.0813409984,0.1040450037,0.1346489936
12,28,0.0668549985,0.064981997,0.0716160014,0.0902469978,0.1196459979
12,29,0.0609610006,0.0680629984,0.0729129985,0.0837400034,0.107532002
12,30,0.0750899985,0.0711729974,0.0797580034,0.0889429972,0.1060680002
12,31,0.056442,0.0598060004,0.0623090006,0.0816510022,0.0936330035
12,32,0.0562999994,0.0586390011,0.0628599972,0.0730519965,0.0818170011
12,33,0.110665001,0.1117469966,0.1001159996,0.1139039993,0.1340029985
12,34,0.0,0.0,0.1003220007,0.088045001,0.0893599987
12,35,0.0675859973,0.0726500005,0.076315999,0.0854149982,0.1328209937
12,36,0.0598599985,0.0608020015,0.0675700009,0.0694819987,0.0817679986
12,37,0.0571170002,0.0652839988,0.0717170015,0.0811759979,0.0903469995
12,38,0.0603279993,0.0629649982,0.0706349984,0.082411997,0.0907969996
12,39,0.0689079985,0.0682339966,0.0718140006,0.0894939974,0.094155997
12,40,0.0654139966,0.0653040037,0.071457997,0.0856549963,0.095292002
12,41,0.0660979971,0.0804760009,0.0745029971,0.0801500008,0.1047329977
12,42,0.0571810007,0.0607010014,0.0665860027,0.0753439963,0.0938080028
12,43,0.0530089997,0.0555430017,0.0644280016,0.0735739991,0.0942379981
12,44,0.0590070002,0.0680899993,0.0748580024,0.0791369975,0.1042890027
12,45,0.075567998,0.0778929964,0.0823009983,0.0885260031,0.1174890026
12,46,0.0707190037,0.0648799986,0.074115999,0.0865179971,0.0953359976
12,47,0.0679870024,0.0667620003,0.0708549991,0.0807270035,0.0907569975
12,48,0.0861440003,0.0798790008,0.0809570029,0.0996280015,0.1198130026
12,49,0.0606670007,0.0637620017,0.0691609979,0.0802460015,0.0956809968
13,1,0.0790980011,0.0859370008,0.0835020021,0.0914729983,0.0975769982
13,2,0.0745220035,0.0762329996,0.0795449987,0.0933260024,0.1010330021
13,3,0.0649769977,0.0696119964,0.0728410035,0.0828479975,0.0933239982
13,4,0.1014589965,0.1028259993,0.150000006,0.1356129944,0.1675720066
13,5,0.0835369974,0.0842939988,0.0884800032,0.1035170034,0.1113160029
13,6,0.071529001,0.0743670017,0.0798569992,0.0964210033,0.1041010022
13,7,0.0666769966,0.0740439966,0.0779580027,0.0913010016,0.0993530005
13,8,0.0616010018,0.0671000034,0.0724160001,0.0806220025,0.0883900002
13,9,0.0671759993,0.0745420009,0.0782020018,0.0951140001,0.1057619974
13,10,0.0699149966,0.0776230022,0.0796130002,0.0934379995,0.1055200025
13,11,0.0667970031,0.0723289996,0.0792770013,0.1030350029,0.1089579985
13,12,0.0738399997,0.0798090026,0.0819450021,0.0963210016,0.1065059975
13,13,0.067328997,0.0741819963,0.0773509964,0.0890379995,0.1044759974
13,14,0.0707890019,0.0760100037,0.0816740021,0.0951400027,0.1091969982
13,15,0.069438003,0.0757490024,0.0841960013,0.0930820033,0.1044159979
13,16,0.0734869987,0.082491003,0.0863310024,0.1017590016,0.1121890023
13,17,0.0686110035,0.0749029964,0.0743879974,0.0880059972,0.0979890004
13,18,0.0692770034,0.0750690028,0.0823339969,0.0999939963,0.1164840013
13,19,0.0776289999,0.0770559981,0.0807270035,0.0953850001,0.1943400055
13,20,0.0880059972,0.0930979997,0.1073729992,0.1117760018,0.1341670007
13,21,0.0,0.0,0.1306850016,0.1374240071,0.1325320005
13,22,0.0669749975,0.0724909976,0.0801139995,0.1025749967,0.1138139963
13,23,0.0693069994,0.0726429969,0.0796179995,0.0969199985,0.1113400012
13,24,0.0688709989,0.0781240016,0.0853549987,0.1014010012,0.0967660025
13,25,0.0834269971,0.0810429975,0.0884059966,0.0942049995,0.1082869992
13,26,0.0673549995,0.0682120025,0.0709109977,0.0845479965,0.0982310027
13,27,0.0770279989,0.0857309997,0.0907329991,0.1066519991,0.1328639984
13,28,0.0744569972,0.0738539994,0.0780630037,0.0917249992,0.1140829995
13,29,0.0708499998,0.0744699985,0.0792040005,0.0921470001,0.1097240001
13,30,0.0948949978,0.0895330012,0.0974230021,0.1122089997,0.1161879972
13,31,0.0725110024,0.0789240003,0.0814950019,0.1048310027,0.1105310023
13,32,0.0645779967,0.0695009977,0.0745519996,0.0869669989,0.0956239998
13,33,0.114041999,0.1153170019,0.1022299975,0.1132970005,0.1231449991
13,34,0.0,0.0,0.1253370047,0.1142359972,0.1117670015
13,35,0.0756520033,0.081344001,0.0844940022,0.0964109972,0.1235489994
13,36,0.0756980032,0.0770559981,0.0837259963,0.0925230011,0.1051490009
13,37,0.0704820007,0.0740009993,0.0802130029,0.0885009989,0.1030109972
13,38,0.0804719999,0.0837979987,0.0911500007,0.1086089984,0.1191919968
13,39,0.0861240029,0.0859889984,0.0894050002,0.0974960029,0.105208002
13,40,0.0805869997,0.0794359967,0.083453998,0.0968590006,0.1081440002
13,41,0.0793190002,0.0918750018,0.0869380012,0.0930240005,0.1054769978
13,42,0.0666749999,0.0700009987,0.0747430027,0.0893469974,0.0999770015
13,43,0.0641399994,0.0671930015,0.074258998,0.082953997,0.1015990004
13,44,0.0734150037,0.0801220015,0.0814390033,0.0883980021,0.1143639982
13,45,0.0862499997,0.0887459964,0.0952460021,0.0996489972,0.1183110029
13,46,0.0790740028,0.0717670023,0.0767749995,0.0909830034,0.1009270027
13,47,0.0841059983,0.0842069983,0.0882439986,0.1036230028,0.1129370034
13,48,0.1057379991,0.0938920006,0.0900370032,0.1048389971,0.1243579984
13,49,0.0747930035,0.0788979977,0.0847660005,0.1096059978,0.1165399998
14,1,0.0611339994,0.0645089969,0.0600210018,0.067685999,0.0782449991
14,2,0.0569779985,0.0551490001,0.0581439994,0.0684249997,0.0892240033
14,3,0.0472639985,0.0517399982,0.056042999,0.0669760033,0.086021997
14,4,0.0775540024,0.0764489993,0.1136830002,0.103546001,0.1383550018
14,5,0.0620279983,0.0608830005,0.067400001,0.0832749978,0.1209290028
14,6,0.0506540015,0.051355999,0.0569530018,0.0703840032,0.0807650015
14,7,0.0483490005,0.0506020002,0.0559969991,0.066595003,0.0780100003
14,8,0.0456110016,0.048413001,0.0521549992,0.0629869998,0.0775049999
14,9,0.0489679985,0.0524430014,0.0557340011,0.0712840036,0.0865940005
14,10,0.0524029993,0.0554389991,0.0555719994,0.0651040003,0.0792440027
14,11,0.0520710014,0.0572879985,0.0734269992,0.098935999,0.1041110009
14,12,0.0551789999,0.0577809997,0.0596400015,0.0746600032,0.0943629965
14,13,0.0474379994,0.0508619994,0.0525720008,0.0694060028,0.0893120021
14,14,0.0488019995,0.0509250015,0.0551079996,0.0729760006,0.0886619985
14,15,0.0515669994,0.0550599992,0.0633589998,0.0699900016,0.0853350013
14,16,0.0571000017,0.0628980026,0.0659599975,0.0810210034,0.092745997
14,17,0.0513980016,0.0552279986,0.0551440008,0.0684209988,0.0746370032
14,18,0.047931999,0.0512930006,0.0562699996,0.0748810023,0.0997779965
14,19,0.0530509986,0.0526000001,0.0562839992,0.0713400021,0.3019750118
14,20,0.0584870018,0.0597499982,0.0703079998,0.0777970031,0.0962750018
14,21,0.0,0.0,0.0884279981,0.0931740031,0.0987280011
14,22,0.0529729985,0.0595900007,0.0683960021,0.085878998,0.0933350027
14,23,0.0575659983,0.0599879995,0.0695860013,0.0911080018,0.1067200005
14,24,0.0463100001,0.0529789999,0.0585089996,0.0776159987,0.0870949998
14,25,0.0593400002,0.0558990017,0.0623879991,0.068200998,0.0948430002
14,26,0.0521420017,0.0531099997,0.0571709983,0.0711819977,0.0920950025
14,27,0.0644749999,0.0686189979,0.0743300021,0.1110979989,0.1497749984
14,28,0.0553769991,0.0544699989,0.0605619997,0.0722879991,0.0971290022
14,29,0.0600109994,0.0613849983,0.0676029995,0.0802489966,0.0959340036
14,30,0.0659170002,0.0608530007,0.0692230016,0.0845390037,0.0982460007
14,31,0.053847,0.0562009998,0.0569100007,0.0761310011,0.0855100006
14,32,0.0456239991,0.048804,0.0535430014,0.0665879995,0.0840860009
14,33,0.1045439988,0.1046919972,0.1040090024,0.116113998,0.1290130019
14,34,0.0,0.0,0.0819279999,0.0770699978,0.0860010013
14,35,0.0592710003,0.065200001,0.0700630024,0.0828879997,0.1309349984
14,36,0.0536619984,0.0522999987,0.0562100001,0.0695969984,0.0863059983
14,37,0.0486279987,0.0505179986,0.0551039986,0.0662579983,0.0810199976
14,38,0.0555769987,0.0580990016,0.0647760034,0.0798259974,0.0985589996
14,39,0.0618229993,0.0597129986,0.0610289983,0.0706269965,0.0804210007
14,40,0.0562250018,0.0550730005,0.0589959994,0.0715550035,0.0832260028
14,41,0.0588329993,0.0685100034,0.063914001,0.0710910037,0.0901670009
14,42,0.0478670001,0.0501759984,0.0545260012,0.0681829974,0.0823059976
14,43,0.0432889983,0.0449919999,0.0507199988,0.0623780005,0.0853980035
14,44,0.0527109988,0.058203999,0.059032999,0.0689539984,0.0992569998
14,45,0.0639820024,0.0636359975,0.0697730035,0.0783969983,0.098003
14,46,0.0595449992,0.0542399995,0.0607029982,0.0708739981,0.083325997
14,47,0.0619219989,0.0599300005,0.0647049993,0.075801,0.0913890004
14,48,0.0818509981,0.0664890036,0.0643550009,0.079539001,0.1048000008
14,49,0.0546419993,0.0565170012,0.0635759979,0.0842439979,0.0992899984
15,1,0.083058998,0.088473998,0.0839060023,0.0834100023,0.0820370018
15,2,0.0788829997,0.0817719996,0.0840699971,0.094178997,0.0916469991
15,3,0.0700189993,0.0738129988,0.0768690035,0.0855330005,0.086740002
15,4,0.1031560004,0.1060250029,0.151511997,0.1254409999,0.1394249946
15,5,0.0814260021,0.0813950002,0.0862279981,0.0953819975,0.0969770029
15,6,0.0696579963,0.0741520002,0.0801509991,0.0955580026,0.0877289996
15,7,0.0691429973,0.0767100006,0.0805130005,0.0882150009,0.0893130004
15,8,0.0642459989,0.0703679994,0.0743269995,0.0829439983,0.0870990008
15,9,0.0636370033,0.0727019981,0.0748329982,0.0873920023,0.0874919966
15,10,0.0734480023,0.0817850009,0.0809120014,0.0902620032,0.0929649994
15,11,0.0650210008,0.075034,0.0817760006,0.0978780016,0.0996619985
15,12,0.0750920027,0.0791390017,0.0799229965,0.0884260014,0.0932980031
15,13,0.0689259991,0.0763679966,0.0777100027,0.0910710022,0.099774003
15,14,0.0668189973,0.0739379972,0.07553,0.0901309997,0.0926859975
15,15,0.0715660006,0.0772809982,0.0838209987,0.0938609987,0.0983209983
15,16,0.0699969977,0.0770469978,0.080091998,0.0940259993,0.0915620029
15,17,0.069810003,0.0771939978,0.0776460022,0.0898550004,0.0908470005
15,18,0.0702100024,0.0763280019,0.081230998,0.0932279974,0.0968919992
15,19,0.0847610012,0.0908050016,0.1030030027,0.1064890027,0.1851489991
15,20,0.0908380002,0.0950089991,0.1072750017,0.1134509966,0.1294289976
15,21,0.0,0.0,0.1362359971,0.1390179992,0.1278530061
15,22,0.070795998,0.0786959976,0.0844670013,0.0965320021,0.093907997
15,23,0.0709329993,0.0741899982,0.0799219981,0.0884390026,0.0901430026
15,24,0.070528999,0.0878480002,0.0944179967,0.1071050018,0.0882079974
15,25,0.0833609998,0.0825050026,0.089587003,0.0893270001,0.0956090018
15,26,0.073605001,0.0750439987,0.0780080035,0.0876829997,0.0908859968
15,27,0.0764160007,0.0827009976,0.0868630037,0.0980509967,0.1103010029
15,28,0.0805739984,0.0809499994,0.085868001,0.0982540026,0.1156340018
15,29,0.078396,0.0828649998,0.0884530023,0.0972440019,0.0999879986
15,30,0.0908289999,0.0884749964,0.0966669992,0.1073980033,0.1019600034
15,31,0.0700379983,0.0766210034,0.0770960003,0.0951690003,0.0910080001
15,32,0.0681260005,0.0729210004,0.0761869997,0.0873889998,0.0897200033
15,33,0.1225939989,0.1217779964,0.1130959988,0.1172249988,0.1113739982
15,34,0.0,0.0,0.1244800016,0.1094380021,0.0947770029
15,35,0.0773940012,0.0844819993,0.0873590037,0.0924869999,0.1040889993
15,36,0.0742369965,0.0775220022,0.0857869983,0.0896869972,0.091854997
15,37,0.0695789978,0.0757379979,0.0792360008,0.0862770006,0.0925600007
15,38,0.0763669983,0.0825550035,0.0891840011,0.1014790013,0.0968509987
15,39,0.0845860019,0.0857129991,0.0857150033,0.0991680026,0.0984150022
15,40,0.0762619972,0.0742959976,0.0790999979,0.0951109976,0.1014339998
15,41,0.0817049965,0.0987429991,0.0901620016,0.0940750018,0.0983439982
15,42,0.067652002,0.0732780024,0.076553002,0.0863009989,0.0874269977
15,43,0.0634799972,0.0651530027,0.0728539973,0.0793230012,0.0890550017
