coverage_group_id,decision_id
G0014,d16941
G0014,d16942
G0014,d16943
G0014,d16944
G0014,d16945
G0014,d16946
G0014,d16947
G0014,d16948
G0014,d16949
G0014,d16950
G0014,d16951
G0014,d16952
G0014,d16953
G0014,d17668
G0014,d17669
G0014,d17670
G0014,d17671
G0014,d17672
G0014,d17673
G0014,d17674
G0014,d17675
G0014,d17676
G0014,d17677
G0014,d17678
G0014,d17679
G0014,d17680
G0014,d17681
G0014,d18396
G0014,d18397
G0014,d18398
G0014,d18399
G0014,d18400
G0014,d18401
G0014,d18402
G0014,d18403
G0014,d18404
G0014,d18405
G0014,d18406
G0014,d18407
G0014,d18408
G0014,d18409
G0014,d19124
G0014,d19125
G0014,d19126
G0014,d19127
G0014,d19128
G0014,d19129
G0014,d19130
G0014,d19131
G0014,d19132
G0014,d19133
G0014,d19134
G0014,d19135
G0014,d19136
G0014,d19137
G0014,d19852
G0014,d19853
G0014,d19854
G0014,d19855
G0014,d19856
G0014,d19857
G0014,d19858
G0014,d19859
G0014,d19860
G0014,d19861
G0014,d19862
G0014,d19863
G0014,d19864
G0014,d19865
G0014,d20580
G0014,d20581
G0014,d20582
G0014,d20583
G0014,d20584
G0014,d20585
G0014,d20586
G0014,d20587
G0014,d20588
G0014,d20589
G0014,d20590
G0014,d20591
G0014,d20592
G0014,d20593
G0014,d21308
G0014,d21309
G0014,d21310
G0014,d21311
G0014,d21312
G0014,d21313
G0014,d21314
G0014,d21315
G0014,d21316
G0014,d21317
G0014,d21318
G0014,d21319
G0014,d21320
G0014,d21321
G0014,d22036
G0014,d22037
G0014,d22038
G0014,d22039
G0014,d22040
G0014,d22041
G0014,d22042
G0014,d22043
G0014,d22044
G0014,d22045
G0014,d22046
G0014,d22047
G0014,d22048
G0014,d22049
G0014,d22764
G0014,d22765
G0014,d22766
G0014,d22767
G0014,d22768
G0014,d22769
G0014,d22770
G0014,d22771
G0014,d22772
G0014,d22773
G0014,d22774
G0014,d22775
G0014,d22776
G0014,d22777
G0014,d23492
G0014,d23493
G0014,d23494
G0014,d23495
G0014,d23496
G0014,d23497
G0014,d23498
G0014,d23499
G0014,d23500
G0014,d23501
G0014,d23502
G0014,d23503
G0014,d23504
G0014,d23505
G0014,d24220
G0014,d24221
G0014,d24222
G0014,d24223
G0014,d24224
G0014,d24225
G0014,d24226
G0014,d24227
G0014,d24228
G0014,d24229
G0014,d24230
G0014,d24231
G0014,d24232
G0014,d24233
G0014,d24948
G0014,d24949
G0014,d24950
G0014,d24951
G0014,d24952
G0014,d24953
G0014,d24954
G0014,d24955
G0014,d24956
G0014,d24957
G0014,d24958
G0014,d24959
G0014,d24960
G0014,d24961
G0014,d25676
G0014,d25677
G0014,d25678
G0014,d25679
G0014,d25680
G0014,d25681
G0014,d25682
G0014,d25683
G0014,d25684
G0014,d25685
G0014,d25686
G0014,d25687
G0014,d25688
G0014,d25689
G0014,d26404
G0014,d26405
G0014,d26406
G0014,d26407
G0014,d26408
G0014,d26409
G0014,d26410
G0014,d26411
G0014,d26412
G0014,d26413
G0014,d26414
G0014,d26415
G0014,d26416
G0014,d26417
G0014,d27132
G0014,d27133
G0014,d27134
G0014,d27135
G0014,d27136
G0014,d27137
G0014,d27138
G0014,d27139
G0014,d27140
G0014,d27141
G0014,d27142
G0014,d27143
G0014,d27144
G0014,d27145
G0014,d27860
G0014,d27861
G0014,d27862
G0014,d27863
G0014,d27864
G0014,d27865
G0014,d27866
G0014,d27867
G0014,d27868
G0014,d27869
G0014,d27870
G0014,d27871
G0014,d27872
G0014,d27873
G0014,d28588
G0014,d28589
G0014,d28590
G0014,d28591
G0014,d28592
G0014,d28593
G0014,d28594
G0014,d28595
G0014,d28596
G0014,d28597
G0014,d28598
G0014,d28599
G0014,d28600
G0014,d28601
G0014,d29316
G0014,d29317
G0014,d29318
G0014,d29319
G0014,d29320
G0014,d29321
G0014,d29322
G0014,d29323
G0014,d29324
G0014,d29325
G0014,d29326
G0014,d29327
G0014,d29328
G0014,d29329
G0014,d30044
G0014,d30045
G0014,d30046
G0014,d30047
G0014,d30048
G0014,d30049
G0014,d30050
G0014,d30051
G0014,d30052
G0014,d30053
G0014,d30054
G0014,d30055
G0014,d30056
G0014,d30057
G0014,d30772
G0014,d30773
G0014,d30774
G0014,d30775
G0014,d30776
G0014,d30777
G0014,d30778
G0014,d30779
G0014,d30780
G0014,d30781
G0014,d30782
G0014,d30783
G0014,d30784
G0014,d30785
G0014,d31500
G0014,d31501
G0014,d31502
G0014,d31503
G0014,d31504
G0014,d31505
G0014,d31506
G0014,d31507
G0014,d31508
G0014,d31509
G0014,d31510
G0014,d31511
G0014,d31512
G0014,d31513
G0014,d32228
G0014,d32229
G0014,d32230
G0014,d32231
G0014,d32232
G0014,d32233
G0014,d32234
G0014,d32235
G0014,d32236
G0014,d32237
G0014,d32238
G0014,d32239
G0014,d32240
G0014,d32241
G0014,d32956
G0014,d32957
G0014,d32958
G0014,d32959
G0014,d32960
G0014,d32961
G0014,d32962
G0014,d32963
G0014,d32964
G0014,d32965
G0014,d32966
G0014,d32967
G0014,d32968
G0014,d32969
G0014,d33684
G0014,d33685
G0014,d33686
G0014,d33687
G0014,d33688
G0014,d33689
G0014,d33690
G0014,d33691
G0014,d33692
G0014,d33693
G0014,d33694
G0014,d33695
G0014,d33696
G0014,d33697
G0014,d34412
G0014,d34413
G0014,d34414
G0014,d34415
G0014,d34416
G0014,d34417
G0014,d34418
G0014,d34419
G0014,d34420
G0014,d34421
G0014,d34422
G0014,d34423
G0014,d34424
G0014,d34425
G0014,d35140
G0014,d35141
G0014,d35142
G0014,d35143
G0014,d35144
G0014,d35145
G0014,d35146
G0014,d35147
G0014,d35148
G0014,d35149
G0014,d35150
G0014,d35151
G0014,d35152
G0014,d35153
G0014,d35868
G0014,d35869
G0014,d35870
G0014,d35871
G0014,d35872
G0014,d35873
G0014,d35874
G0014,d35875
G0014,d35876
G0014,d35877
G0014,d35878
G0014,d35879
G0014,d35880
G0014,d35881
G0014,d36596
G0014,d36597
G0014,d36598
G0014,d36599
G0014,d36600
G0014,d36601
G0014,d36602
G0014,d36603
G0014,d36604
G0014,d36605
G0014,d36606
G0014,d36607
G0014,d36608
G0014,d36609
G0014,d37324
G0014,d37325
G0014,d37326
G0014,d37327
G0014,d37328
G0014,d37329
G0014,d37330
G0014,d37331
G0014,d37332
G0014,d37333
G0014,d37334
G0014,d37335
G0014,d37336
G0014,d37337
G0014,d38052
G0014,d38053
G0014,d38054
G0014,d38055
G0014,d38056
G0014,d38057
G0014,d38058
G0014,d38059
G0014,d38060
G0014,d38061
G0014,d38062
G0014,d38063
G0014,d38064
G0014,d38065
G0014,d38780
G0014,d38781
G0014,d38782
G0014,d38783
G0014,d38784
G0014,d38785
G0014,d38786
G0014,d38787
G0014,d38788
G0014,d38789
G0014,d38790
G0014,d38791
G0014,d38792
G0014,d38793
G0014,d39508
G0014,d39509
G0014,d39510
G0014,d39511
G0014,d39512
G0014,d39513
G0014,d39514
G0014,d39515
G0014,d39516
G0014,d39517
G0014,d39518
G0014,d39519
G0014,d39520
G0014,d39521
G0014,d40236
G0014,d40237
G0014,d40238
G0014,d40239
G0014,d40240
G0014,d40241
G0014,d40242
G0014,d40243
G0014,d40244
G0014,d40245
G0014,d40246
G0014,d40247
G0014,d40248
G0014,d40249
G0014,d40964
G0014,d40965
G0014,d40966
G0014,d40967
G0014,d40968
G0014,d40969
G0014,d40970
G0014,d40971
G0014,d40972
G0014,d40973
G0014,d40974
G0014,d40975
G0014,d40976
G0014,d40977
G0014,d41692
G0014,d41693
G0014,d41694
G0014,d41695
G0014,d41696
G0014,d41697
G0014,d41698
G0014,d41699
G0014,d41700
G0014,d41701
G0014,d41702
G0014,d41703
G0014,d41704
G0014,d41705
G0014,d42420
G0014,d42421
G0014,d42422
G0014,d42423
G0014,d42424
G0014,d42425
G0014,d42426
G0014,d42427
G0014,d42428
G0014,d42429
G0014,d42430
G0014,d42431
G0014,d42432
G0014,d42433
G0014,d43148
G0014,d43149
G0014,d43150
G0014,d43151
G0014,d43152
G0014,d43153
G0014,d43154
G0014,d43155
G0014,d43156
G0014,d43157
G0014,d43158
G0014,d43159
G0014,d43160
G0014,d43161
G0014,d43876
G0014,d43877
G0014,d43878
G0014,d43879
G0014,d43880
G0014,d43881
G0014,d43882
G0014,d43883
G0014,d43884
G0014,d43885
G0014,d43886
G0014,d43887
G0014,d43888
G0014,d43889
G0014,d44604
G0014,d44605
G0014,d44606
G0014,d44607
G0014,d44608
G0014,d44609
G0014,d44610
G0014,d44611
G0014,d44612
G0014,d44613
G0014,d44614
G0014,d44615
G0014,d44616
G0014,d44617
G0014,d45332
G0014,d45333
G0014,d45334
G0014,d45335
G0014,d45336
G0014,d45337
G0014,d45338
G0014,d45339
G0014,d45340
G0014,d45341
G0014,d45342
G0014,d45343
G0014,d45344
G0014,d45345
G0014,d46060
G0014,d46061
G0014,d46062
G0014,d46063
G0014,d46064
G0014,d46065
G0014,d46066
G0014,d46067
G0014,d46068
G0014,d46069
G0014,d46070
G0014,d46071
G0014,d46072
G0014,d46073
G0014,d46788
G0014,d46789
G0014,d46790
G0014,d46791
G0014,d46792
G0014,d46793
G0014,d46794
G0014,d46795
G0014,d46796
G0014,d46797
G0014,d46798
G0014,d46799
G0014,d46800
G0014,d46801
G0014,d47516
G0014,d47517
G0014,d47518
G0014,d47519
G0014,d47520
G0014,d47521
G0014,d47522
G0014,d47523
G0014,d47524
G0014,d47525
G0014,d47526
G0014,d47527
G0014,d47528
G0014,d47529
G0014,d48244
G0014,d48245
G0014,d48246
G0014,d48247
G0014,d48248
G0014,d48249
G0014,d48250
G0014,d48251
G0014,d48252
G0014,d48253
G0014,d48254
G0014,d48255
G0014,d48256
G0014,d48257
G0014,d48972
G0014,d48973
G0014,d48974
G0014,d48975
G0014,d48976
G0014,d48977
G0014,d48978
G0014,d48979
G0014,d48980
G0014,d48981
G0014,d48982
G0014,d48983
G0014,d48984
G0014,d48985
G0014,d49700
G0014,d49701
G0014,d49702
G0014,d49703
G0014,d49704
G0014,d49705
G0014,d49706
G0014,d49707
G0014,d49708
G0014,d49709
G0014,d49710
G0014,d49711
G0014,d49712
G0014,d49713
G0014,d50428
G0014,d50429
G0014,d50430
G0014,d50431
G0014,d50432
G0014,d50433
G0014,d50434
G0014,d50435
G0014,d50436
G0014,d50437
G0014,d50438
G0014,d50439
G0014,d50440
G0014,d50441
G0014,d51156
G0014,d51157
G0014,d51158
G0014,d51159
G0014,d51160
G0014,d51161
G0014,d51162
G0014,d51163
G0014,d51164
G0014,d51165
G0014,d51166
G0014,d51167
G0014,d51168
G0014,d51169
G0014,d51884
G0014,d51885
G0014,d51886
G0014,d51887
G0014,d51888
G0014,d51889
G0014,d51890
G0014,d51891
G0014,d51892
G0014,d51893
G0014,d51894
G0014,d51895
G0014,d51896
G0014,d51897
G0014,d52612
G0014,d52613
G0014,d52614
G0014,d52615
G0014,d52616
G0014,d52617
G0014,d52618
G0014,d52619
G0014,d52620
G0014,d52621
G0014,d52622
G0014,d52623
G0014,d52624
G0014,d52625
G0014,d53340
G0014,d53341
G0014,d53342
G0014,d53343
G0014,d53344
G0014,d53345
G0014,d53346
G0014,d53347
G0014,d53348
G0014,d53349
G0014,d53350
G0014,d53351
G0014,d53352
G0014,d53353
G0014,d54068
G0014,d54069
G0014,d54070
G0014,d54071
G0014,d54072
G0014,d54073
G0014,d54074
G0014,d54075
G0014,d54076
G0014,d54077
G0014,d54078
G0014,d54079
G0014,d54080
G0014,d54081
G0014,d54796
G0014,d54797
G0014,d54798
G0014,d54799
G0014,d54800
G0014,d54801
G0014,d54802
G0014,d54803
G0014,d54804
G0014,d54805
G0014,d54806
G0014,d54807
G0014,d54808
G0014,d54809
G0014,d55524
G0014,d55525
G0014,d55526
G0014,d55527
G0014,d55528
G0014,d55529
G0014,d55530
G0014,d55531
G0014,d55532
G0014,d55533
G0014,d55534
G0014,d55535
G0014,d55536
G0014,d55537
G0014,d56252
G0014,d56253
G0014,d56254
G0014,d56255
G0014,d56256
G0014,d56257
G0014,d56258
G0014,d56259
G0014,d56260
G0014,d56261
G0014,d56262
G0014,d56263
G0014,d56264
G0014,d56265
G0014,d56980
G0014,d56981
G0014,d56982
G0014,d56983
G0014,d56984
G0014,d56985
G0014,d56986
G0014,d56987
G0014,d56988
G0014,d56989
G0014,d56990
G0014,d56991
G0014,d56992
G0014,d56993
G0014,d57708
G0014,d57709
G0014,d57710
G0014,d57711
G0014,d57712
G0014,d57713
G0014,d57714
G0014,d57715
G0014,d57716
G0014,d57717
G0014,d57718
G0014,d57719
G0014,d57720
G0014,d57721
G0014,d58436
G0014,d58437
G0014,d58438
G0014,d58439
G0014,d58440
G0014,d58441
G0014,d58442
G0014,d58443
G0014,d58444
G0014,d58445
G0014,d58446
G0014,d58447
G0014,d58448
G0014,d58449
G0014,d59164
G0014,d59165
G0014,d59166
G0014,d59167
G0014,d59168
G0014,d59169
G0014,d59170
G0014,d59171
G0014,d59172
G0014,d59173
G0014,d59174
G0014,d59175
G0014,d59176
G0014,d59177
G0014,d59892
G0014,d59893
G0014,d59894
G0014,d59895
G0014,d59896
G0014,d59897
G0014,d59898
G0014,d59899
G0014,d59900
G0014,d59901
G0014,d59902
G0014,d59903
G0014,d59904
G0014,d59905
G0014,d60620
G0014,d60621
G0014,d60622
G0014,d60623
G0014,d60624
G0014,d60625
G0014,d60626
G0014,d60627
G0014,d60628
G0014,d60629
G0014,d60630
G0014,d60631
G0014,d60632
G0014,d60633
G0015,d00210
G0015,d00211
G0015,d00212
G0015,d00213
G0015,d00214
G0015,d00215
G0015,d00216
G0015,d00217
G0015,d00218
G0015,d00219
G0015,d00220
G0015,d00221
G0015,d00222
G0015,d00223
G0015,d00938
G0015,d00939
G0015,d00940
G0015,d00941
G0015,d00942
G0015,d00943
G0015,d00944
G0015,d00945
G0015,d00946
G0015,d00947
G0015,d00948
G0015,d00949
G0015,d00950
G0015,d00951
G0015,d01666
G0015,d01667
G0015,d01668
G0015,d01669
G0015,d01670
G0015,d01671
G0015,d01672
G0015,d01673
G0015,d01674
G0015,d01675
G0015,d01676
G0015,d01677
G0015,d01678
G0015,d01679
G0015,d02394
G0015,d02395
G0015,d02396
G0015,d02397
G0015,d02398
G0015,d02399
G0015,d02400
G0015,d02401
G0015,d02402
G0015,d02403
G0015,d02404
G0015,d02405
G0015,d02406
G0015,d02407
G0015,d03122
G0015,d03123
G0015,d03124
G0015,d03125
G0015,d03126
G0015,d03127
G0015,d03128
G0015,d03129
G0015,d03130
G0015,d03131
G0015,d03132
G0015,d03133
G0015,d03134
G0015,d03135
G0015,d03850
G0015,d03851
G0015,d03852
G0015,d03853
G0015,d03854
G0015,d03855
G0015,d03856
G0015,d03857
G0015,d03858
G0015,d03859
G0015,d03860
G0015,d03861
G0015,d03862
G0015,d03863
G0015,d04578
G0015,d04579
G0015,d04580
G0015,d04581
G0015,d04582
G0015,d04583
G0015,d04584
G0015,d04585
G0015,d04586
G0015,d04587
G0015,d04588
G0015,d04589
G0015,d04590
G0015,d04591
G0015,d05306
G0015,d05307
G0015,d05308
G0015,d05309
G0015,d05310
G0015,d05311
G0015,d05312
G0015,d05313
G0015,d05314
G0015,d05315
G0015,d05316
G0015,d05317
G0015,d05318
G0015,d05319
G0015,d06034
G0015,d06035
G0015,d06036
G0015,d06037
G0015,d06038
G0015,d06039
G0015,d06040
G0015,d06041
G0015,d06042
G0015,d06043
G0015,d06044
G0015,d06045
G0015,d06046
G0015,d06047
G0015,d06762
G0015,d06763
G0015,d06764
G0015,d06765
G0015,d06766
G0015,d06767
G0015,d06768
G0015,d06769
G0015,d06770
G0015,d06771
G0015,d06772
G0015,d06773
G0015,d06774
G0015,d06775
G0015,d07490
G0015,d07491
G0015,d07492
G0015,d07493
G0015,d07494
G0015,d07495
G0015,d07496
G0015,d07497
G0015,d07498
G0015,d07499
G0015,d07500
G0015,d07501
G0015,d07502
G0015,d07503
G0015,d08218
G0015,d08219
G0015,d08220
G0015,d08221
G0015,d08222
G0015,d08223
G0015,d08224
G0015,d08225
G0015,d08226
G0015,d08227
G0015,d08228
G0015,d08229
G0015,d08230
G0015,d08231
G0015,d08946
G0015,d08947
G0015,d08948
G0015,d08949
G0015,d08950
G0015,d08951
G0015,d08952
G0015,d08953
G0015,d08954
G0015,d08955
G0015,d08956
G0015,d08957
G0015,d08958
G0015,d08959
G0015,d09674
G0015,d09675
G0015,d09676
G0015,d09677
G0015,d09678
G0015,d09679
G0015,d09680
G0015,d09681
G0015,d09682
G0015,d09683
G0015,d09684
G0015,d09685
G0015,d09686
G0015,d09687
G0015,d10402
G0015,d10403
G0015,d10404
G0015,d10405
G0015,d10406
G0015,d10407
G0015,d10408
G0015,d10409
G0015,d10410
G0015,d10411
G0015,d10412
G0015,d10413
G0015,d10414
G0015,d10415
G0015,d11130
G0015,d11131
G0015,d11132
G0015,d11133
G0015,d11134
G0015,d11135
G0015,d11136
G0015,d11137
G0015,d11138
G0015,d11139
G0015,d11140
G0015,d11141
G0015,d11142
G0015,d11143
G0015,d11858
G0015,d11859
G0015,d11860
G0015,d11861
G0015,d11862
G0015,d11863
G0015,d11864
G0015,d11865
G0015,d11866
G0015,d11867
G0015,d11868
G0015,d11869
G0015,d11870
G0015,d11871
G0015,d12586
G0015,d12587
G0015,d12588
G0015,d12589
G0015,d12590
G0015,d12591
G0015,d12592
G0015,d12593
G0015,d12594
G0015,d12595
G0015,d12596
G0015,d12597
G0015,d12598
G0015,d12599
G0015,d13314
G0015,d13315
G0015,d13316
G0015,d13317
G0015,d13318
G0015,d13319
G0015,d13320
G0015,d13321
G0015,d13322
G0015,d13323
G0015,d13324
G0015,d13325
G0015,d13326
G0015,d13327
G0015,d14042
G0015,d14043
G0015,d14044
G0015,d14045
G0015,d14046
G0015,d14047
G0015,d14048
G0015,d14049
G0015,d14050
G0015,d14051
G0015,d14052
G0015,d14053
G0015,d14054
G0015,d14055
G0015,d14770
G0015,d14771
G0015,d14772
G0015,d14773
G0015,d14774
G0015,d14775
G0015,d14776
G0015,d14777
G0015,d14778
G0015,d14779
G0015,d14780
G0015,d14781
G0015,d14782
G0015,d14783
G0015,d15498
G0015,d15499
G0015,d15500
G0015,d15501
G0015,d15502
G0015,d15503
G0015,d15504
G0015,d15505
G0015,d15506
G0015,d15507
G0015,d15508
G0015,d15509
G0015,d15510
G0015,d15511
G0015,d16226
G0015,d16227
G0015,d16228
G0015,d16229
G0015,d16230
G0015,d16231
G0015,d16232
G0015,d16233
G0015,d16234
G0015,d16235
G0015,d16236
G0015,d16237
G0015,d16238
G0015,d16239
G0015,d16954
G0015,d16955
G0015,d16956
G0015,d16957
G0015,d16958
G0015,d16959
G0015,d16960
G0015,d16961
G0015,d16962
G0015,d16963
G0015,d16964
G0015,d16965
G0015,d16966
G0015,d16967
G0015,d17682
G0015,d17683
G0015,d17684
G0015,d17685
G0015,d17686
G0015,d17687
G0015,d17688
G0015,d17689
G0015,d17690
G0015,d17691
G0015,d17692
G0015,d17693
G0015,d17694
G0015,d17695
G0015,d18410
G0015,d18411
G0015,d18412
G0015,d18413
G0015,d18414
G0015,d18415
G0015,d18416
G0015,d18417
G0015,d18418
G0015,d18419
G0015,d18420
G0015,d18421
G0015,d18422
G0015,d18423
G0015,d19138
G0015,d19139
G0015,d19140
G0015,d19141
G0015,d19142
G0015,d19143
G0015,d19144
G0015,d19145
G0015,d19146
G0015,d19147
G0015,d19148
G0015,d19149
G0015,d19150
G0015,d19151
G0015,d19866
G0015,d19867
G0015,d19868
G0015,d19869
G0015,d19870
G0015,d19871
G0015,d19872
G0015,d19873
G0015,d19874
G0015,d19875
G0015,d19876
G0015,d19877
G0015,d19878
G0015,d19879
G0015,d20594
G0015,d20595
G0015,d20596
G0015,d20597
G0015,d20598
G0015,d20599
G0015,d20600
G0015,d20601
G0015,d20602
G0015,d20603
G0015,d20604
G0015,d20605
G0015,d20606
G0015,d20607
G0015,d21322
G0015,d21323
G0015,d21324
G0015,d21325
G0015,d21326
G0015,d21327
G0015,d21328
G0015,d21329
G0015,d21330
G0015,d21331
G0015,d21332
G0015,d21333
G0015,d21334
G0015,d21335
G0015,d22050
G0015,d22051
G0015,d22052
G0015,d22053
G0015,d22054
G0015,d22055
G0015,d22056
G0015,d22057
G0015,d22058
G0015,d22059
G0015,d22060
G0015,d22061
G0015,d22062
G0015,d22063
G0015,d22778
G0015,d22779
G0015,d22780
G0015,d22781
G0015,d22782
G0015,d22783
G0015,d22784
G0015,d22785
G0015,d22786
G0015,d22787
G0015,d22788
G0015,d22789
G0015,d22790
G0015,d22791
G0015,d23506
G0015,d23507
G0015,d23508
G0015,d23509
G0015,d23510
G0015,d23511
G0015,d23512
G0015,d23513
G0015,d23514
G0015,d23515
G0015,d23516
G0015,d23517
G0015,d23518
G0015,d23519
G0015,d24234
G0015,d24235
G0015,d24236
G0015,d24237
G0015,d24238
G0015,d24239
G0015,d24240
G0015,d24241
G0015,d24242
G0015,d24243
G0015,d24244
G0015,d24245
G0015,d24246
G0015,d24247
G0015,d24962
G0015,d24963
G0015,d24964
G0015,d24965
G0015,d24966
G0015,d24967
G0015,d24968
G0015,d24969
G0015,d24970
G0015,d24971
G0015,d24972
G0015,d24973
G0015,d24974
G0015,d24975
G0015,d25690
G0015,d25691
G0015,d25692
G0015,d25693
G0015,d25694
G0015,d25695
G0015,d25696
G0015,d25697
G0015,d25698
G0015,d25699
G0015,d25700
G0015,d25701
G0015,d25702
G0015,d25703
G0015,d26418
G0015,d26419
G0015,d26420
G0015,d26421
G0015,d26422
G0015,d26423
G0015,d26424
G0015,d26425
G0015,d26426
G0015,d26427
G0015,d26428
G0015,d26429
G0015,d26430
G0015,d26431
G0015,d27146
G0015,d27147
G0015,d27148
G0015,d27149
G0015,d27150
G0015,d27151
G0015,d27152
G0015,d27153
G0015,d27154
G0015,d27155
G0015,d27156
G0015,d27157
G0015,d27158
G0015,d27159
G0015,d27874
G0015,d27875
G0015,d27876
G0015,d27877
G0015,d27878
G0015,d27879
G0015,d27880
G0015,d27881
G0015,d27882
G0015,d27883
G0015,d27884
G0015,d27885
G0015,d27886
G0015,d27887
G0015,d28602
G0015,d28603
G0015,d28604
G0015,d28605
G0015,d28606
G0015,d28607
G0015,d28608
G0015,d28609
G0015,d28610
G0015,d28611
G0015,d28612
G0015,d28613
G0015,d28614
G0015,d28615
G0015,d29330
G0015,d29331
G0015,d29332
G0015,d29333
G0015,d29334
G0015,d29335
G0015,d29336
G0015,d29337
G0015,d29338
G0015,d29339
G0015,d29340
G0015,d29341
G0015,d29342
G0015,d29343
G0015,d30058
G0015,d30059
G0015,d30060
G0015,d30061
G0015,d30062
G0015,d30063
G0015,d30064
G0015,d30065
G0015,d30066
G0015,d30067
G0015,d30068
G0015,d30069
G0015,d30070
G0015,d30071
G0015,d30786
G0015,d30787
G0015,d30788
G0015,d30789
G0015,d30790
G0015,d30791
G0015,d30792
G0015,d30793
G0015,d30794
G0015,d30795
G0015,d30796
G0015,d30797
G0015,d30798
G0015,d30799
G0015,d31514
G0015,d31515
G0015,d31516
G0015,d31517
G0015,d31518
G0015,d31519
G0015,d31520
G0015,d31521
G0015,d31522
G0015,d31523
G0015,d31524
G0015,d31525
G0015,d31526
G0015,d31527
G0015,d32242
G0015,d32243
G0015,d32244
G0015,d32245
G0015,d32246
G0015,d32247
G0015,d32248
G0015,d32249
G0015,d32250
G0015,d32251
G0015,d32252
G0015,d32253
G0015,d32254
G0015,d32255
G0015,d32970
G0015,d32971
G0015,d32972
G0015,d32973
G0015,d32974
G0015,d32975
G0015,d32976
G0015,d32977
G0015,d32978
G0015,d32979
G0015,d32980
G0015,d32981
G0015,d32982
G0015,d32983
G0015,d33698
G0015,d33699
G0015,d33700
G0015,d33701
G0015,d33702
G0015,d33703
G0015,d33704
G0015,d33705
G0015,d33706
G0015,d33707
G0015,d33708
G0015,d33709
G0015,d33710
G0015,d33711
G0015,d34426
G0015,d34427
G0015,d34428
G0015,d34429
G0015,d34430
G0015,d34431
G0015,d34432
G0015,d34433
G0015,d34434
G0015,d34435
G0015,d34436
G0015,d34437
G0015,d34438
G0015,d34439
G0015,d35154
G0015,d35155
G0015,d35156
G0015,d35157
G0015,d35158
G0015,d35159
G0015,d35160
G0015,d35161
G0015,d35162
G0015,d35163
G0015,d35164
G0015,d35165
G0015,d35166
G0015,d35167
G0015,d35882
G0015,d35883
G0015,d35884
G0015,d35885
G0015,d35886
G0015,d35887
G0015,d35888
G0015,d35889
G0015,d35890
G0015,d35891
G0015,d35892
G0015,d35893
G0015,d35894
G0015,d35895
G0015,d36610
G0015,d36611
G0015,d36612
G0015,d36613
G0015,d36614
G0015,d36615
G0015,d36616
G0015,d36617
G0015,d36618
G0015,d36619
G0015,d36620
G0015,d36621
G0015,d36622
G0015,d36623
G0015,d37338
G0015,d37339
G0015,d37340
G0015,d37341
G0015,d37342
G0015,d37343
G0015,d37344
G0015,d37345
G0015,d37346
G0015,d37347
G0015,d37348
G0015,d37349
G0015,d37350
G0015,d37351
G0015,d38066
G0015,d38067
G0015,d38068
G0015,d38069
G0015,d38070
G0015,d38071
G0015,d38072
G0015,d38073
G0015,d38074
G0015,d38075
G0015,d38076
G0015,d38077
G0015,d38078
G0015,d38079
G0015,d38794
G0015,d38795
G0015,d38796
G0015,d38797
G0015,d38798
G0015,d38799
G0015,d38800
G0015,d38801
G0015,d38802
G0015,d38803
G0015,d38804
G0015,d38805
G0015,d38806
G0015,d38807
G0015,d39522
G0015,d39523
G0015,d39524
G0015,d39525
G0015,d39526
G0015,d39527
G0015,d39528
G0015,d39529
G0015,d39530
G0015,d39531
G0015,d39532
G0015,d39533
G0015,d39534
G0015,d39535
G0015,d40250
G0015,d40251
G0015,d40252
G0015,d40253
G0015,d40254
G0015,d40255
G0015,d40256
G0015,d40257
G0015,d40258
G0015,d40259
G0015,d40260
G0015,d40261
G0015,d40262
G0015,d40263
G0015,d40978
G0015,d40979
G0015,d40980
G0015,d40981
G0015,d40982
G0015,d40983
G0015,d40984
G0015,d40985
G0015,d40986
G0015,d40987
G0015,d40988
G0015,d40989
G0015,d40990
G0015,d40991
G0015,d41706
G0015,d41707
G0015,d41708
G0015,d41709
G0015,d41710
G0015,d41711
G0015,d41712
G0015,d41713
G0015,d41714
G0015,d41715
G0015,d41716
G0015,d41717
G0015,d41718
G0015,d41719
G0015,d42434
G0015,d42435
G0015,d42436
G0015,d42437
G0015,d42438
G0015,d42439
G0015,d42440
G0015,d42441
G0015,d42442
G0015,d42443
G0015,d42444
G0015,d42445
G0015,d42446
G0015,d42447
G0015,d43162
G0015,d43163
G0015,d43164
G0015,d43165
G0015,d43166
G0015,d43167
G0015,d43168
G0015,d43169
G0015,d43170
G0015,d43171
G0015,d43172
G0015,d43173
G0015,d43174
G0015,d43175
G0015,d43890
G0015,d43891
G0015,d43892
G0015,d43893
G0015,d43894
G0015,d43895
G0015,d43896
G0015,d43897
G0015,d43898
G0015,d43899
G0015,d43900
G0015,d43901
G0015,d43902
G0015,d43903
G0015,d44618
G0015,d44619
G0015,d44620
G0015,d44621
G0015,d44622
G0015,d44623
G0015,d44624
G0015,d44625
G0015,d44626
G0015,d44627
G0015,d44628
G0015,d44629
G0015,d44630
G0015,d44631
G0015,d45346
G0015,d45347
G0015,d45348
G0015,d45349
G0015,d45350
G0015,d45351
G0015,d45352
G0015,d45353
G0015,d45354
G0015,d45355
G0015,d45356
G0015,d45357
G0015,d45358
G0015,d45359
G0015,d46074
G0015,d46075
G0015,d46076
G0015,d46077
G0015,d46078
G0015,d46079
G0015,d46080
G0015,d46081
G0015,d46082
G0015,d46083
G0015,d46084
G0015,d46085
G0015,d46086
