decision_id,role,cost
d06395,choice,-190.78125
d06396,choice,40.55
d06397,choice,40.55
d06398,choice,-1080.425
d06399,choice,-1080.425
d06400,choice,-1080.425
d06401,choice,-1080.425
d06402,choice,-1080.425
d06403,choice,-1080.425
d06404,choice,-1080.425
d06405,choice,-1080.425
d06406,choice,-961.3825
d06407,choice,-961.3825
d06408,choice,-177.60625
d06409,choice,-177.60625
d06410,choice,44.766
d06411,choice,44.766
d06412,choice,-1199.6375
d06413,choice,-1199.6375
d06414,choice,-1199.6375
d06415,choice,-1199.6375
d06416,choice,-1199.6375
d06417,choice,-1199.6375
d06418,choice,-1199.6375
d06419,choice,-1199.6375
d06420,choice,-1068.67375
d06421,choice,-1068.67375
d06422,choice,-207.409375
d06423,choice,-207.409375
d06424,choice,35.229
d06425,choice,35.229
d06426,choice,-1445.925
d06427,choice,-1445.925
d06428,choice,-1445.925
d06429,choice,-1445.925
d06430,choice,-1445.925
d06431,choice,-1445.925
d06432,choice,-1445.925
d06433,choice,-1445.925
d06434,choice,-1290.3325
d06435,choice,-1290.3325
d06436,choice,-268.98125
d06437,choice,-268.98125
d06438,choice,15.526
d06439,choice,15.526
d06440,choice,-28.975
d06441,choice,-28.975
d06442,choice,-28.975
d06443,choice,-28.975
d06444,choice,-28.975
d06445,choice,-28.975
d06446,choice,-28.975
d06447,choice,-28.975
d06448,choice,-15.0775
d06449,choice,-15.0775
d06450,choice,85.25625
d06451,choice,85.25625
d06452,choice,128.882
d06453,choice,128.882
d06454,choice,11.6125
d06455,choice,11.6125
d06456,choice,11.6125
d06457,choice,11.6125
d06458,choice,11.6125
d06459,choice,11.6125
d06460,choice,11.6125
d06461,choice,11.6125
d06462,choice,21.45125
d06463,choice,21.45125
d06464,choice,95.403125
d06465,choice,95.403125
d06466,choice,132.129
d06467,choice,132.129
d06468,choice,-579.35
d06469,choice,-579.35
d06470,choice,-579.35
d06471,choice,-579.35
d06472,choice,-579.35
d06473,choice,-579.35
d06474,choice,-579.35
d06475,choice,-579.35
d06476,choice,-510.415
d06477,choice,-510.415
d06478,choice,-52.3375
d06479,choice,-52.3375
d06480,choice,84.852
d06481,choice,84.852
d06482,choice,47.525
d06483,choice,47.525
d06484,choice,47.525
d06485,choice,47.525
d06486,choice,47.525
d06487,choice,47.525
d06488,choice,47.525
d06489,choice,47.525
d06490,choice,53.7725
d06491,choice,53.7725
d06492,choice,104.38125
d06493,choice,104.38125
d06494,choice,135.002
d06495,choice,135.002
d06496,choice,-88.2625
d06497,choice,-88.2625
d06498,choice,-88.2625
d06499,choice,-88.2625
d06500,choice,-88.2625
d06501,choice,-88.2625
d06502,choice,-88.2625
d06503,choice,-88.2625
d06504,choice,-68.43625
d06505,choice,-68.43625
d06506,choice,70.434375
d06507,choice,70.434375
d06508,choice,124.139
d06509,choice,124.139
d06510,choice,-49.8
d06511,choice,-49.8
d06512,choice,-49.8
d06513,choice,-49.8
d06514,choice,-49.8
d06515,choice,-49.8
d06516,choice,-49.8
d06517,choice,-49.8
d06518,choice,-33.82
d06519,choice,-33.82
d06520,choice,80.05
d06521,choice,80.05
d06522,choice,127.216
d06523,choice,127.216
d06524,choice,2.475
d06525,choice,2.475
d06526,choice,2.475
d06527,choice,2.475
d06528,choice,2.475
d06529,choice,2.475
d06530,choice,2.475
d06531,choice,2.475
d06532,choice,13.2275
d06533,choice,13.2275
d06534,choice,93.11875
d06535,choice,93.11875
d06536,choice,131.398
d06537,choice,131.398
d06538,choice,17.9875
d06539,choice,17.9875
d06540,choice,17.9875
d06541,choice,17.9875
d06542,choice,17.9875
d06543,choice,17.9875
d06544,choice,17.9875
d06545,choice,17.9875
d06546,choice,27.18875
d06547,choice,27.18875
d06548,choice,96.996875
d06549,choice,96.996875
d06550,choice,132.639
d06551,choice,132.639
d06552,choice,-951.0625
d06553,choice,-951.0625
d06554,choice,-951.0625
d06555,choice,-951.0625
d06556,choice,-951.0625
d06557,choice,-951.0625
d06558,choice,-951.0625
d06559,choice,-951.0625
d06560,choice,-844.95625
d06561,choice,-844.95625
d06562,choice,-145.265625
d06563,choice,-145.265625
d06564,choice,55.115
d06565,choice,55.115
d06566,choice,-1864.375
d06567,choice,-1864.375
d06568,choice,-1864.375
d06569,choice,-1864.375
d06570,choice,-1864.375
d06571,choice,-1864.375
d06572,choice,-1864.375
d06573,choice,-1864.375
d06574,choice,-1666.9375
d06575,choice,-1666.9375
d06576,choice,-373.59375
d06577,choice,-373.59375
d06578,choice,-17.95
d06579,choice,-17.95
d06580,choice,-2036.875
d06581,choice,-2036.875
d06582,choice,-2036.875
d06583,choice,-2036.875
d06584,choice,-2036.875
d06585,choice,-2036.875
d06586,choice,-2036.875
d06587,choice,-2036.875
d06588,choice,-1822.1875
d06589,choice,-1822.1875
d06590,choice,-416.71875
d06591,choice,-416.71875
d06592,choice,-31.75
d06593,choice,-31.75
d06594,choice,-1282.1875
d06595,choice,-1282.1875
d06596,choice,-1282.1875
d06597,choice,-1282.1875
d06598,choice,-1282.1875
d06599,choice,-1282.1875
d06600,choice,-1282.1875
d06601,choice,-1282.1875
d06602,choice,-1142.96875
d06603,choice,-1142.96875
d06604,choice,-228.046875
d06605,choice,-228.046875
d06606,choice,28.625
d06607,choice,28.625
d06608,choice,-1206.25
d06609,choice,-1206.25
d06610,choice,-1206.25
d06611,choice,-1206.25
d06612,choice,-1206.25
d06613,choice,-1206.25
d06614,choice,-1206.25
d06615,choice,-1206.25
d06616,choice,-1074.625
d06617,choice,-1074.625
d06618,choice,-209.0625
d06619,choice,-209.0625
d06620,choice,34.7
d06621,choice,34.7
d06622,choice,-1180.1875
d06623,choice,-1180.1875
d06624,choice,-1180.1875
d06625,choice,-1180.1875
d06626,choice,-1180.1875
d06627,choice,-1180.1875
d06628,choice,-1180.1875
d06629,choice,-1180.1875
d06630,choice,-1051.16875
d06631,choice,-1051.16875
d06632,choice,-202.546875
d06633,choice,-202.546875
d06634,choice,36.785
d06635,choice,36.785
d06636,choice,-1027.9375
d06637,choice,-1027.9375
d06638,choice,-1027.9375
d06639,choice,-1027.9375
d06640,choice,-1027.9375
d06641,choice,-1027.9375
d06642,choice,-1027.9375
d06643,choice,-1027.9375
d06644,choice,-914.14375
d06645,choice,-914.14375
d06646,choice,-164.484375
d06647,choice,-164.484375
d06648,choice,48.965
d06649,choice,48.965
d06650,choice,-1006.1875
d06651,choice,-1006.1875
d06652,choice,-1006.1875
d06653,choice,-1006.1875
d06654,choice,-1006.1875
d06655,choice,-1006.1875
d06656,choice,-1006.1875
d06657,choice,-1006.1875
d06658,choice,-894.56875
d06659,choice,-894.56875
d06660,choice,-159.046875
d06661,choice,-159.046875
d06662,choice,50.705
d06663,choice,50.705
d06664,choice,-1380.8125
d06665,choice,-1380.8125
d06666,choice,-1380.8125
d06667,choice,-1380.8125
d06668,choice,-1380.8125
d06669,choice,-1380.8125
d06670,choice,-1380.8125
d06671,choice,-1380.8125
d06672,choice,-1231.73125
d06673,choice,-1231.73125
d06674,choice,-252.703125
d06675,choice,-252.703125
d06676,choice,20.735
d06677,choice,20.735
d06678,choice,-1873.1875
d06679,choice,-1873.1875
d06680,choice,-1873.1875
d06681,choice,-1873.1875
d06682,choice,-1873.1875
d06683,choice,-1873.1875
d06684,choice,-1873.1875
d06685,choice,-1873.1875
d06686,choice,-1674.86875
d06687,choice,-1674.86875
d06688,choice,-375.796875
d06689,choice,-375.796875
d06690,choice,-18.655
d06691,choice,-18.655
d06692,choice,-2014.75
d06693,choice,-2014.75
d06694,choice,-2014.75
d06695,choice,-2014.75
d06696,choice,-2014.75
d06697,choice,-2014.75
d06698,choice,-2014.75
d06699,choice,-2014.75
d06700,choice,-1802.275
d06701,choice,-1802.275
d06702,choice,-411.1875
d06703,choice,-411.1875
d06704,choice,-29.98
d06705,choice,-29.98
d06706,choice,-2685.8125
d06707,choice,-2685.8125
d06708,choice,-2685.8125
d06709,choice,-2685.8125
d06710,choice,-2685.8125
d06711,choice,-2685.8125
d06712,choice,-2685.8125
d06713,choice,-2685.8125
d06714,choice,-2406.23125
d06715,choice,-2406.23125
d06716,choice,-578.953125
d06717,choice,-578.953125
d06718,choice,-83.665
d06719,choice,-83.665
d06720,choice,-940.75
d06721,choice,-940.75
d06722,choice,-940.75
d06723,choice,-940.75
d06724,choice,-940.75
d06725,choice,-940.75
d06726,choice,-940.75
d06727,choice,-940.75
d06728,choice,-835.675
d06729,choice,-835.675
d06730,choice,-142.6875
d06731,choice,-142.6875
d06732,choice,55.94
d06733,choice,55.94
d06734,choice,-887.5
d06735,choice,-887.5
d06736,choice,-887.5
d06737,choice,-887.5
d06738,choice,-887.5
d06739,choice,-887.5
d06740,choice,-887.5
d06741,choice,-887.5
d06742,choice,-787.75
d06743,choice,-787.75
d06744,choice,-129.375
d06745,choice,-129.375
d06746,choice,60.2
d06747,choice,60.2
d06748,choice,-809.875
d06749,choice,-809.875
d06750,choice,-809.875
d06751,choice,-809.875
d06752,choice,-809.875
d06753,choice,-809.875
d06754,choice,-809.875
d06755,choice,-809.875
d06756,choice,-717.8875
d06757,choice,-717.8875
d06758,choice,-109.96875
d06759,choice,-109.96875
d06760,choice,66.41
d06761,choice,66.41
d06762,choice,-979.0
d06763,choice,-979.0
d06764,choice,-979.0
d06765,choice,-979.0
d06766,choice,-979.0
d06767,choice,-979.0
d06768,choice,-979.0
d06769,choice,-979.0
d06770,choice,-870.1
d06771,choice,-870.1
d06772,choice,-152.25
d06773,choice,-152.25
d06774,choice,52.88
d06775,choice,52.88
d06776,choice,-1012.0
d06777,choice,-1012.0
d06778,choice,-1012.0
d06779,choice,-1012.0
d06780,choice,-1012.0
d06781,choice,-1012.0
d06782,choice,-1012.0
d06783,choice,-1012.0
d06784,choice,-899.8
d06785,choice,-899.8
d06786,choice,-160.5
d06787,choice,-160.5
d06788,choice,50.24
d06789,choice,50.24
d06790,choice,-135.25
d06791,choice,-135.25
d06792,choice,-135.25
d06793,choice,-135.25
d06794,choice,-135.25
d06795,choice,-135.25
d06796,choice,-135.25
d06797,choice,-135.25
d06798,choice,-110.725
d06799,choice,-110.725
d06800,choice,58.6875
d06801,choice,58.6875
d06802,choice,120.38
d06803,choice,120.38
d06804,choice,-172.9375
d06805,choice,-172.9375
d06806,choice,-172.9375
d06807,choice,-172.9375
d06808,choice,-172.9375
d06809,choice,-172.9375
d06810,choice,-172.9375
d06811,choice,-172.9375
d06812,choice,-144.64375
d06813,choice,-144.64375
d06814,choice,49.265625
d06815,choice,49.265625
d06816,choice,117.365
d06817,choice,117.365
d06818,choice,-230.875
d06819,choice,-230.875
d06820,choice,-230.875
d06821,choice,-230.875
d06822,choice,-230.875
d06823,choice,-230.875
d06824,choice,-230.875
d06825,choice,-230.875
d06826,choice,-196.7875
d06827,choice,-196.7875
d06828,choice,34.78125
d06829,choice,34.78125
d06830,choice,112.73
d06831,choice,112.73
d06832,choice,-259.5625
d06833,choice,-259.5625
d06834,choice,-259.5625
d06835,choice,-259.5625
d06836,choice,-259.5625
d06837,choice,-259.5625
d06838,choice,-259.5625
d06839,choice,-259.5625
d06840,choice,-222.60625
d06841,choice,-222.60625
d06842,choice,27.609375
d06843,choice,27.609375
d06844,choice,110.435
d06845,choice,110.435
d06846,choice,-535.0
d06847,choice,-535.0
d06848,choice,-535.0
d06849,choice,-535.0
d06850,choice,-535.0
d06851,choice,-535.0
d06852,choice,-535.0
d06853,choice,-535.0
d06854,choice,-470.5
d06855,choice,-470.5
d06856,choice,-41.25
d06857,choice,-41.25
d06858,choice,88.4
d06859,choice,88.4
d06860,choice,-578.6875
d06861,choice,-578.6875
d06862,choice,-578.6875
d06863,choice,-578.6875
d06864,choice,-578.6875
d06865,choice,-578.6875
d06866,choice,-578.6875
d06867,choice,-578.6875
d06868,choice,-509.81875
d06869,choice,-509.81875
d06870,choice,-52.171875
d06871,choice,-52.171875
d06872,choice,84.905
d06873,choice,84.905
d06874,choice,-1500.4375
d06875,choice,-1500.4375
d06876,choice,-1500.4375
d06877,choice,-1500.4375
d06878,choice,-1500.4375
d06879,choice,-1500.4375
d06880,choice,-1500.4375
d06881,choice,-1500.4375
d06882,choice,-1339.39375
d06883,choice,-1339.39375
d06884,choice,-282.609375
d06885,choice,-282.609375
d06886,choice,11.165
d06887,choice,11.165
d06888,choice,-1471.75
d06889,choice,-1471.75
d06890,choice,-1471.75
d06891,choice,-1471.75
d06892,choice,-1471.75
d06893,choice,-1471.75
d06894,choice,-1471.75
d06895,choice,-1471.75
d06896,choice,-1313.575
d06897,choice,-1313.575
d06898,choice,-275.4375
d06899,choice,-275.4375
d06900,choice,13.46
d06901,choice,13.46
d06902,choice,-1155.25
d06903,choice,-1155.25
d06904,choice,-1155.25
d06905,choice,-1155.25
d06906,choice,-1155.25
d06907,choice,-1155.25
d06908,choice,-1155.25
d06909,choice,-1155.25
d06910,choice,-1028.725
d06911,choice,-1028.725
d06912,choice,-196.3125
d06913,choice,-196.3125
d06914,choice,38.78
d06915,choice,38.78
d06916,choice,-1256.3125
d06917,choice,-1256.3125
d06918,choice,-1256.3125
d06919,choice,-1256.3125
d06920,choice,-1256.3125
d06921,choice,-1256.3125
d06922,choice,-1256.3125
d06923,choice,-1256.3125
d06924,choice,-1119.68125
d06925,choice,-1119.68125
d06926,choice,-221.578125
d06927,choice,-221.578125
d06928,choice,30.695
d06929,choice,30.695
d06930,choice,-971.875
d06931,choice,-971.875
d06932,choice,-971.875
d06933,choice,-971.875
d06934,choice,-971.875
d06935,choice,-971.875
d06936,choice,-971.875
d06937,choice,-971.875
d06938,choice,-863.6875
d06939,choice,-863.6875
d06940,choice,-150.46875
d06941,choice,-150.46875
d06942,choice,53.45
d06943,choice,53.45
d06944,choice,-894.4375
d06945,choice,-894.4375
d06946,choice,-894.4375
d06947,choice,-894.4375
d06948,choice,-894.4375
d06949,choice,-894.4375
d06950,choice,-894.4375
d06951,choice,-894.4375
d06952,choice,-793.99375
d06953,choice,-793.99375
d06954,choice,-131.109375
d06955,choice,-131.109375
d06956,choice,59.645
d06957,choice,59.645
d06958,choice,-858.4375
d06959,choice,-858.4375
d06960,choice,-858.4375
d06961,choice,-858.4375
d06962,choice,-858.4375
d06963,choice,-858.4375
d06964,choice,-858.4375
d06965,choice,-858.4375
d06966,choice,-761.59375
d06967,choice,-761.59375
d06968,choice,-122.109375
d06969,choice,-122.109375
d06970,choice,62.525
d06971,choice,62.525
d06972,choice,-796.9375
d06973,choice,-796.9375
d06974,choice,-796.9375
d06975,choice,-796.9375
d06976,choice,-796.9375
d06977,choice,-796.9375
d06978,choice,-796.9375
d06979,choice,-796.9375
d06980,choice,-706.24375
d06981,choice,-706.24375
d06982,choice,-106.734375
d06983,choice,-106.734375
d06984,choice,67.445
d06985,choice,67.445
d06986,choice,-688.1875
d06987,choice,-688.1875
d06988,choice,-688.1875
d06989,choice,-688.1875
d06990,choice,-688.1875
d06991,choice,-688.1875
d06992,choice,-688.1875
d06993,choice,-688.1875
d06994,choice,-608.36875
d06995,choice,-608.36875
d06996,choice,-79.546875
d06997,choice,-79.546875
d06998,choice,76.145
d06999,choice,76.145
d07000,choice,-579.25
d07001,choice,-579.25
d07002,choice,-579.25
d07003,choice,-579.25
d07004,choice,-579.25
d07005,choice,-579.25
d07006,choice,-579.25
d07007,choice,-579.25
d07008,choice,-510.325
d07009,choice,-510.325
d07010,choice,-52.3125
d07011,choice,-52.3125
d07012,choice,84.86
d07013,choice,84.86
d07014,choice,-619.9375
d07015,choice,-619.9375
d07016,choice,-619.9375
d07017,choice,-619.9375
d07018,choice,-619.9375
d07019,choice,-619.9375
d07020,choice,-619.9375
d07021,choice,-619.9375
d07022,choice,-546.94375
d07023,choice,-546.94375
d07024,choice,-62.484375
d07025,choice,-62.484375
d07026,choice,81.605
d07027,choice,81.605
d07028,choice,-429.25
d07029,choice,-429.25
d07030,choice,-429.25
d07031,choice,-429.25
d07032,choice,-429.25
d07033,choice,-429.25
d07034,choice,-429.25
d07035,choice,-429.25
d07036,choice,-375.325
d07037,choice,-375.325
d07038,choice,-14.8125
d07039,choice,-14.8125
d07040,choice,96.86
d07041,choice,96.86
d07042,choice,-396.4375
d07043,choice,-396.4375
d07044,choice,-396.4375
d07045,choice,-396.4375
d07046,choice,-396.4375
d07047,choice,-396.4375
d07048,choice,-396.4375
d07049,choice,-396.4375
d07050,choice,-345.79375
d07051,choice,-345.79375
d07052,choice,-6.609375
d07053,choice,-6.609375
d07054,choice,99.485
d07055,choice,99.485
d07056,choice,-307.1875
d07057,choice,-307.1875
d07058,choice,-307.1875
d07059,choice,-307.1875
d07060,choice,-307.1875
d07061,choice,-307.1875
d07062,choice,-307.1875
d07063,choice,-307.1875
d07064,choice,-265.46875
d07065,choice,-265.46875
d07066,choice,15.703125
d07067,choice,15.703125
d07068,choice,106.625
d07069,choice,106.625
d07070,choice,-210.25
d07071,choice,-210.25
d07072,choice,-210.25
d07073,choice,-210.25
d07074,choice,-210.25
d07075,choice,-210.25
d07076,choice,-210.25
d07077,choice,-210.25
d07078,choice,-178.225
d07079,choice,-178.225
d07080,choice,39.9375
d07081,choice,39.9375
d07082,choice,114.38
d07083,choice,114.38
d07084,choice,-568.5625
d07085,choice,-568.5625
d07086,choice,-568.5625
d07087,choice,-568.5625
d07088,choice,-568.5625
d07089,choice,-568.5625
d07090,choice,-568.5625
d07091,choice,-568.5625
d07092,choice,-500.70625
d07093,choice,-500.70625
d07094,choice,-49.640625
d07095,choice,-49.640625
d07096,choice,85.715
d07097,choice,85.715
d07098,choice,-559.75
d07099,choice,-559.75
d07100,choice,-559.75
d07101,choice,-559.75
d07102,choice,-559.75
d07103,choice,-559.75
d07104,choice,-559.75
d07105,choice,-559.75
d07106,choice,-492.775
d07107,choice,-492.775
d07108,choice,-47.4375
d07109,choice,-47.4375
d07110,choice,86.42
d07111,choice,86.42
d07112,choice,-986.875
d07113,choice,-986.875
d07114,choice,-986.875
d07115,choice,-986.875
d07116,choice,-986.875
d07117,choice,-986.875
d07118,choice,-986.875
d07119,choice,-986.875
d07120,choice,-877.1875
d07121,choice,-877.1875
d07122,choice,-154.21875
d07123,choice,-154.21875
d07124,choice,52.25
d07125,choice,52.25
d07126,choice,-940.375
d07127,choice,-940.375
d07128,choice,-940.375
d07129,choice,-940.375
d07130,choice,-940.375
d07131,choice,-940.375
d07132,choice,-940.375
d07133,choice,-940.375
d07134,choice,-835.3375
d07135,choice,-835.3375
d07136,choice,-142.59375
d07137,choice,-142.59375
d07138,choice,55.97
d07139,choice,55.97
d07140,choice,-1045.5625
d07141,choice,-1045.5625
d07142,choice,-1045.5625
d07143,choice,-1045.5625
d07144,choice,-1045.5625
d07145,choice,-1045.5625
d07146,choice,-1045.5625
d07147,choice,-1045.5625
d07148,choice,-930.00625
d07149,choice,-930.00625
d07150,choice,-168.890625
d07151,choice,-168.890625
d07152,choice,47.555
d07153,choice,47.555
d07154,choice,-1262.875
d07155,choice,-1262.875
d07156,choice,-1262.875
d07157,choice,-1262.875
d07158,choice,-1262.875
d07159,choice,-1262.875
d07160,choice,-1262.875
d07161,choice,-1262.875
d07162,choice,-1125.5875
d07163,choice,-1125.5875
d07164,choice,-223.21875
d07165,choice,-223.21875
d07166,choice,30.17
d07167,choice,30.17
d07168,choice,-12.625
d07169,choice,-12.625
d07170,choice,-12.625
d07171,choice,-12.625
d07172,choice,-12.625
d07173,choice,-12.625
d07174,choice,-12.625
d07175,choice,-12.625
d07176,choice,-0.3625
d07177,choice,-0.3625
d07178,choice,89.34375
d07179,choice,89.34375
d07180,choice,130.19
d07181,choice,130.19
d07182,choice,23.1875
d07183,choice,23.1875
d07184,choice,23.1875
d07185,choice,23.1875
d07186,choice,23.1875
d07187,choice,23.1875
d07188,choice,23.1875
d07189,choice,23.1875
d07190,choice,31.86875
d07191,choice,31.86875
d07192,choice,98.296875
d07193,choice,98.296875
d07194,choice,133.055
d07195,choice,133.055
d07196,choice,-498.25
d07197,choice,-498.25
d07198,choice,-498.25
d07199,choice,-498.25
d07200,choice,-498.25
d07201,choice,-498.25
d07202,choice,-498.25
d07203,choice,-498.25
d07204,choice,-437.425
d07205,choice,-437.425
d07206,choice,-32.0625
d07207,choice,-32.0625
d07208,choice,91.34
d07209,choice,91.34
d07210,choice,54.875
d07211,choice,54.875
d07212,choice,54.875
d07213,choice,54.875
d07214,choice,54.875
d07215,choice,54.875
d07216,choice,54.875
d07217,choice,54.875
d07218,choice,60.3875
d07219,choice,60.3875
d07220,choice,106.21875
d07221,choice,106.21875
d07222,choice,135.59
d07223,choice,135.59
d07224,choice,-64.9375
d07225,choice,-64.9375
d07226,choice,-64.9375
d07227,choice,-64.9375
d07228,choice,-64.9375
d07229,choice,-64.9375
d07230,choice,-64.9375
d07231,choice,-64.9375
d07232,choice,-47.44375
d07233,choice,-47.44375
d07234,choice,76.265625
d07235,choice,76.265625
d07236,choice,126.005
d07237,choice,126.005
d07238,choice,-31.0
d07239,choice,-31.0
d07240,choice,-31.0
d07241,choice,-31.0
d07242,choice,-31.0
d07243,choice,-31.0
d07244,choice,-31.0
d07245,choice,-31.0
d07246,choice,-16.9
d07247,choice,-16.9
d07248,choice,84.75
d07249,choice,84.75
d07250,choice,128.72
d07251,choice,128.72
d07252,choice,15.125
d07253,choice,15.125
d07254,choice,15.125
d07255,choice,15.125
d07256,choice,15.125
d07257,choice,15.125
d07258,choice,15.125
d07259,choice,15.125
d07260,choice,24.6125
d07261,choice,24.6125
d07262,choice,96.28125
d07263,choice,96.28125
d07264,choice,132.41
d07265,choice,132.41
d07266,choice,28.8125
d07267,choice,28.8125
d07268,choice,28.8125
d07269,choice,28.8125
d07270,choice,28.8125
d07271,choice,28.8125
d07272,choice,28.8125
d07273,choice,28.8125
d07274,choice,36.93125
d07275,choice,36.93125
d07276,choice,99.703125
d07277,choice,99.703125
d07278,choice,133.505
d07279,choice,133.505
d07280,choice,-233.6875
d07281,choice,-233.6875
d07282,choice,-233.6875
d07283,choice,-233.6875
d07284,choice,-233.6875
d07285,choice,-233.6875
d07286,choice,-233.6875
d07287,choice,-233.6875
d07288,choice,-198.31875
d07289,choice,-198.31875
d07290,choice,41.578125
d07291,choice,41.578125
d07292,choice,111.705
d07293,choice,111.705
d07294,choice,-538.125
d07295,choice,-538.125
d07296,choice,-538.125
d07297,choice,-538.125
d07298,choice,-538.125
d07299,choice,-538.125
d07300,choice,-538.125
d07301,choice,-538.125
d07302,choice,-472.3125
d07303,choice,-472.3125
d07304,choice,-34.53125
d07305,choice,-34.53125
d07306,choice,87.35
d07307,choice,87.35
d07308,choice,-595.625
d07309,choice,-595.625
d07310,choice,-595.625
d07311,choice,-595.625
d07312,choice,-595.625
d07313,choice,-595.625
d07314,choice,-595.625
d07315,choice,-595.625
d07316,choice,-524.0625
d07317,choice,-524.0625
d07318,choice,-48.90625
d07319,choice,-48.90625
d07320,choice,82.75
d07321,choice,82.75
d07322,choice,-344.0625
d07323,choice,-344.0625
d07324,choice,-344.0625
d07325,choice,-344.0625
d07326,choice,-344.0625
d07327,choice,-344.0625
d07328,choice,-344.0625
d07329,choice,-344.0625
d07330,choice,-297.65625
d07331,choice,-297.65625
d07332,choice,13.984375
d07333,choice,13.984375
d07334,choice,102.875
d07335,choice,102.875
d07336,choice,-318.75
d07337,choice,-318.75
d07338,choice,-318.75
d07339,choice,-318.75
d07340,choice,-318.75
d07341,choice,-318.75
d07342,choice,-318.75
d07343,choice,-318.75
d07344,choice,-274.875
d07345,choice,-274.875
d07346,choice,20.3125
d07347,choice,20.3125
d07348,choice,104.9
d07349,choice,104.9
d07350,choice,-310.0625
d07351,choice,-310.0625
d07352,choice,-310.0625
d07353,choice,-310.0625
d07354,choice,-310.0625
d07355,choice,-310.0625
d07356,choice,-310.0625
d07357,choice,-310.0625
d07358,choice,-267.05625
d07359,choice,-267.05625
d07360,choice,22.484375
d07361,choice,22.484375
d07362,choice,105.595
d07363,choice,105.595
d07364,choice,-259.3125
d07365,choice,-259.3125
d07366,choice,-259.3125
d07367,choice,-259.3125
d07368,choice,-259.3125
d07369,choice,-259.3125
d07370,choice,-259.3125
d07371,choice,-259.3125
d07372,choice,-221.38125
d07373,choice,-221.38125
d07374,choice,35.171875
d07375,choice,35.171875
d07376,choice,109.655
d07377,choice,109.655
d07378,choice,-252.0625
d07379,choice,-252.0625
d07380,choice,-252.0625
d07381,choice,-252.0625
d07382,choice,-252.0625
d07383,choice,-252.0625
d07384,choice,-252.0625
d07385,choice,-252.0625
d07386,choice,-214.85625
d07387,choice,-214.85625
d07388,choice,36.984375
d07389,choice,36.984375
d07390,choice,110.235
d07391,choice,110.235
d07392,choice,-376.9375
d07393,choice,-376.9375
d07394,choice,-376.9375
d07395,choice,-376.9375
d07396,choice,-376.9375
d07397,choice,-376.9375
d07398,choice,-376.9375
d07399,choice,-376.9375
d07400,choice,-327.24375
d07401,choice,-327.24375
d07402,choice,5.765625
d07403,choice,5.765625
d07404,choice,100.245
d07405,choice,100.245
d07406,choice,-541.0625
d07407,choice,-541.0625
d07408,choice,-541.0625
d07409,choice,-541.0625
d07410,choice,-541.0625
d07411,choice,-541.0625
d07412,choice,-541.0625
d07413,choice,-541.0625
d07414,choice,-474.95625
d07415,choice,-474.95625
d07416,choice,-35.265625
d07417,choice,-35.265625
d07418,choice,87.115
d07419,choice,87.115
d07420,choice,-588.25
d07421,choice,-588.25
d07422,choice,-588.25
d07423,choice,-588.25
d07424,choice,-588.25
d07425,choice,-588.25
d07426,choice,-588.25
d07427,choice,-588.25
d07428,choice,-517.425
d07429,choice,-517.425
d07430,choice,-47.0625
d07431,choice,-47.0625
d07432,choice,83.34
d07433,choice,83.34
d07434,choice,-811.9375
d07435,choice,-811.9375
d07436,choice,-811.9375
d07437,choice,-811.9375
d07438,choice,-811.9375
d07439,choice,-811.9375
d07440,choice,-811.9375
d07441,choice,-811.9375
d07442,choice,-718.74375
d07443,choice,-718.74375
d07444,choice,-102.984375
d07445,choice,-102.984375
d07446,choice,65.445
d07447,choice,65.445
d07448,choice,-230.25
d07449,choice,-230.25
d07450,choice,-230.25
d07451,choice,-230.25
d07452,choice,-230.25
d07453,choice,-230.25
d07454,choice,-230.25
d07455,choice,-230.25
d07456,choice,-195.225
d07457,choice,-195.225
d07458,choice,42.4375
d07459,choice,42.4375
d07460,choice,111.98
d07461,choice,111.98
d07462,choice,-212.5
d07463,choice,-212.5
d07464,choice,-212.5
d07465,choice,-212.5
d07466,choice,-212.5
d07467,choice,-212.5
d07468,choice,-212.5
d07469,choice,-212.5
d07470,choice,-179.25
d07471,choice,-179.25
d07472,choice,46.875
d07473,choice,46.875
d07474,choice,113.4
d07475,choice,113.4
d07476,choice,-186.625
d07477,choice,-186.625
d07478,choice,-186.625
d07479,choice,-186.625
d07480,choice,-186.625
d07481,choice,-186.625
d07482,choice,-186.625
d07483,choice,-186.625
d07484,choice,-155.9625
d07485,choice,-155.9625
d07486,choice,53.34375
d07487,choice,53.34375
d07488,choice,115.47
d07489,choice,115.47
d07490,choice,-243.0
d07491,choice,-243.0
d07492,choice,-243.0
d07493,choice,-243.0
d07494,choice,-243.0
d07495,choice,-243.0
d07496,choice,-243.0
d07497,choice,-243.0
d07498,choice,-206.7
d07499,choice,-206.7
d07500,choice,39.25
d07501,choice,39.25
d07502,choice,110.96
d07503,choice,110.96
d07504,choice,-254.0
d07505,choice,-254.0
d07506,choice,-254.0
d07507,choice,-254.0
d07508,choice,-254.0
d07509,choice,-254.0
d07510,choice,-254.0
d07511,choice,-254.0
d07512,choice,-216.6
d07513,choice,-216.6
d07514,choice,36.5
d07515,choice,36.5
d07516,choice,110.08
d07517,choice,110.08
d07518,choice,38.25
d07519,choice,38.25
d07520,choice,38.25
d07521,choice,38.25
d07522,choice,38.25
