employee_id,time_id,activity_code,cost
7,60,a4,0.77001
7,60,a5,0.943843
7,61,a1,0.892254
7,61,a2,1.344658
7,61,a3,1.184295
7,61,a4,0.77001
7,61,a5,0.943843
7,62,a1,0.892254
7,62,a2,1.344658
7,62,a3,1.184295
7,62,a4,0.77001
7,62,a5,0.943843
7,63,a1,0.892254
7,63,a2,1.344658
7,63,a3,1.184295
7,63,a4,0.77001
7,63,a5,0.943843
7,64,a1,1.088657
7,64,a2,1.336986
7,64,a3,1.224297
7,65,a1,1.088657
7,65,a2,1.336986
7,65,a3,1.224297
7,66,a1,1.088657
7,66,a2,1.336986
7,66,a3,1.224297
7,67,a1,1.088657
7,67,a2,1.336986
7,67,a3,1.224297
7,68,a1,0.740489
7,68,a2,1.711635
7,68,a3,0.947053
7,69,a1,0.740489
7,69,a2,1.711635
7,69,a3,0.947053
7,70,a1,0.740489
7,70,a2,1.711635
7,70,a3,0.947053
7,71,a1,0.740489
7,71,a2,1.711635
7,71,a3,0.947053
7,72,a2,1.639863
7,72,a3,0.869631
7,73,a2,1.639863
7,73,a3,0.869631
7,74,a2,1.639863
7,74,a3,0.869631
7,75,a2,1.639863
7,75,a3,0.869631
7,76,a2,1.612007
7,77,a2,1.612007
7,78,a2,1.612007
7,79,a2,1.612007
8,32,a4,4.732571
8,33,a4,4.732571
8,34,a4,4.732571
8,35,a4,4.732571
8,36,a3,1.841983
8,36,a4,1.638599
8,37,a3,1.841983
8,37,a4,1.638599
8,38,a3,1.841983
8,38,a4,1.638599
8,39,a3,1.841983
8,39,a4,1.638599
8,40,a3,1.469251
8,40,a4,1.05388
8,41,a3,1.469251
8,41,a4,1.05388
8,42,a3,1.469251
8,42,a4,1.05388
8,43,a3,1.469251
8,43,a4,1.05388
8,44,a1,0.926099
8,44,a3,0.985197
8,44,a4,0.968653
8,44,a5,1.556288
8,45,a1,0.926099
8,45,a3,0.985197
8,45,a4,0.968653
8,45,a5,1.556288
8,46,a1,0.926099
8,46,a3,0.985197
8,46,a4,0.968653
8,46,a5,1.556288
8,47,a1,0.926099
8,47,a3,0.985197
8,47,a4,0.968653
8,47,a5,1.556288
8,48,a1,1.072768
8,48,a2,1.719532
8,48,a3,1.239808
8,48,a4,0.555231
8,48,a5,1.348526
8,49,a1,1.072768
8,49,a2,1.719532
8,49,a3,1.239808
8,49,a4,0.555231
8,49,a5,1.348526
8,50,a1,1.072768
8,50,a2,1.719532
8,50,a3,1.239808
8,50,a4,0.555231
8,50,a5,1.348526
8,51,a1,1.072768
8,51,a2,1.719532
8,51,a3,1.239808
8,51,a4,0.555231
8,51,a5,1.348526
8,52,a1,0.788423
8,52,a2,1.435501
8,52,a3,1.001224
8,52,a4,0.81742
8,52,a5,1.001737
8,53,a1,0.788423
8,53,a2,1.435501
8,53,a3,1.001224
8,53,a4,0.81742
8,53,a5,1.001737
8,54,a1,0.788423
8,54,a2,1.435501
8,54,a3,1.001224
8,54,a4,0.81742
8,54,a5,1.001737
8,55,a1,0.788423
8,55,a2,1.435501
8,55,a3,1.001224
8,55,a4,0.81742
8,55,a5,1.001737
8,56,a1,1.064333
8,56,a2,1.341606
8,56,a3,0.86635
8,56,a4,0.701761
8,56,a5,1.392648
8,57,a1,1.064333
8,57,a2,1.341606
8,57,a3,0.86635
8,57,a4,0.701761
8,57,a5,1.392648
8,58,a1,1.064333
8,58,a2,1.341606
8,58,a3,0.86635
8,58,a4,0.701761
8,58,a5,1.392648
8,59,a1,1.064333
8,59,a2,1.341606
8,59,a3,0.86635
8,59,a4,0.701761
8,59,a5,1.392648
8,60,a1,0.892254
8,60,a2,1.344658
8,60,a3,1.184295
8,60,a4,0.77001
8,60,a5,0.943843
8,61,a1,0.892254
8,61,a2,1.344658
8,61,a3,1.184295
8,61,a4,0.77001
8,61,a5,0.943843
8,62,a1,0.892254
8,62,a2,1.344658
8,62,a3,1.184295
8,62,a4,0.77001
8,62,a5,0.943843
8,63,a1,0.892254
8,63,a2,1.344658
8,63,a3,1.184295
8,63,a4,0.77001
8,63,a5,0.943843
8,64,a1,1.088657
8,64,a2,1.336986
8,64,a3,1.224297
8,65,a1,1.088657
8,65,a2,1.336986
8,65,a3,1.224297
8,66,a1,1.088657
8,66,a2,1.336986
8,66,a3,1.224297
8,67,a1,1.088657
8,67,a2,1.336986
8,67,a3,1.224297
8,68,a1,0.740489
8,68,a2,1.711635
8,68,a3,0.947053
8,69,a1,0.740489
8,69,a2,1.711635
8,69,a3,0.947053
8,70,a1,0.740489
8,70,a2,1.711635
8,70,a3,0.947053
8,71,a1,0.740489
8,71,a2,1.711635
8,71,a3,0.947053
8,72,a2,1.639863
8,72,a3,0.869631
8,73,a2,1.639863
8,73,a3,0.869631
8,74,a2,1.639863
8,74,a3,0.869631
8,75,a2,1.639863
8,75,a3,0.869631
8,76,a2,1.612007
8,77,a2,1.612007
8,78,a2,1.612007
8,79,a2,1.612007
9,32,a4,4.732571
9,33,a4,4.732571
9,34,a4,4.732571
9,35,a4,4.732571
9,36,a3,1.841983
9,36,a4,1.638599
9,37,a3,1.841983
9,37,a4,1.638599
9,38,a3,1.841983
9,38,a4,1.638599
9,39,a3,1.841983
9,39,a4,1.638599
9,40,a3,1.469251
9,40,a4,1.05388
9,41,a3,1.469251
9,41,a4,1.05388
9,42,a3,1.469251
9,42,a4,1.05388
9,43,a3,1.469251
9,43,a4,1.05388
9,44,a1,0.926099
9,44,a3,0.985197
9,44,a4,0.968653
9,44,a5,1.556288
9,45,a1,0.926099
9,45,a3,0.985197
9,45,a4,0.968653
9,45,a5,1.556288
9,46,a1,0.926099
9,46,a3,0.985197
9,46,a4,0.968653
9,46,a5,1.556288
9,47,a1,0.926099
9,47,a3,0.985197
9,47,a4,0.968653
9,47,a5,1.556288
9,48,a1,1.072768
9,48,a2,1.719532
9,48,a3,1.239808
9,48,a4,0.555231
9,48,a5,1.348526
9,49,a1,1.072768
9,49,a2,1.719532
9,49,a3,1.239808
9,49,a4,0.555231
9,49,a5,1.348526
9,50,a1,1.072768
9,50,a2,1.719532
9,50,a3,1.239808
9,50,a4,0.555231
9,50,a5,1.348526
9,51,a1,1.072768
9,51,a2,1.719532
9,51,a3,1.239808
9,51,a4,0.555231
9,51,a5,1.348526
9,52,a1,0.788423
9,52,a2,1.435501
9,52,a3,1.001224
9,52,a4,0.81742
9,52,a5,1.001737
9,53,a1,0.788423
9,53,a2,1.435501
9,53,a3,1.001224
9,53,a4,0.81742
9,53,a5,1.001737
9,54,a1,0.788423
9,54,a2,1.435501
9,54,a3,1.001224
9,54,a4,0.81742
9,54,a5,1.001737
9,55,a1,0.788423
9,55,a2,1.435501
9,55,a3,1.001224
9,55,a4,0.81742
9,55,a5,1.001737
9,56,a1,1.064333
9,56,a2,1.341606
9,56,a3,0.86635
9,56,a4,0.701761
9,56,a5,1.392648
9,57,a1,1.064333
9,57,a2,1.341606
9,57,a3,0.86635
9,57,a4,0.701761
9,57,a5,1.392648
9,58,a1,1.064333
9,58,a2,1.341606
9,58,a3,0.86635
9,58,a4,0.701761
9,58,a5,1.392648
9,59,a1,1.064333
9,59,a2,1.341606
9,59,a3,0.86635
9,59,a4,0.701761
9,59,a5,1.392648
9,60,a1,0.892254
9,60,a2,1.344658
9,60,a3,1.184295
9,60,a4,0.77001
9,60,a5,0.943843
9,61,a1,0.892254
9,61,a2,1.344658
9,61,a3,1.184295
9,61,a4,0.77001
9,61,a5,0.943843
9,62,a1,0.892254
9,62,a2,1.344658
9,62,a3,1.184295
9,62,a4,0.77001
9,62,a5,0.943843
9,63,a1,0.892254
9,63,a2,1.344658
9,63,a3,1.184295
9,63,a4,0.77001
9,63,a5,0.943843
9,64,a1,1.088657
9,64,a2,1.336986
9,64,a3,1.224297
9,65,a1,1.088657
9,65,a2,1.336986
9,65,a3,1.224297
9,66,a1,1.088657
9,66,a2,1.336986
9,66,a3,1.224297
9,67,a1,1.088657
9,67,a2,1.336986
9,67,a3,1.224297
9,68,a1,0.740489
9,68,a2,1.711635
9,68,a3,0.947053
9,69,a1,0.740489
9,69,a2,1.711635
9,69,a3,0.947053
9,70,a1,0.740489
9,70,a2,1.711635
9,70,a3,0.947053
9,71,a1,0.740489
9,71,a2,1.711635
9,71,a3,0.947053
9,72,a2,1.639863
9,72,a3,0.869631
9,73,a2,1.639863
9,73,a3,0.869631
9,74,a2,1.639863
9,74,a3,0.869631
9,75,a2,1.639863
9,75,a3,0.869631
9,76,a2,1.612007
9,77,a2,1.612007
9,78,a2,1.612007
9,79,a2,1.612007
10,32,a4,4.732571
10,33,a4,4.732571
10,34,a4,4.732571
10,35,a4,4.732571
10,36,a3,1.841983
10,36,a4,1.638599
10,37,a3,1.841983
10,37,a4,1.638599
10,38,a3,1.841983
10,38,a4,1.638599
10,39,a3,1.841983
10,39,a4,1.638599
10,40,a3,1.469251
10,40,a4,1.05388
10,41,a3,1.469251
10,41,a4,1.05388
10,42,a3,1.469251
10,42,a4,1.05388
10,43,a3,1.469251
10,43,a4,1.05388
10,44,a1,0.926099
10,44,a3,0.985197
10,44,a4,0.968653
10,44,a5,1.556288
10,45,a1,0.926099
10,45,a3,0.985197
10,45,a4,0.968653
10,45,a5,1.556288
10,46,a1,0.926099
10,46,a3,0.985197
10,46,a4,0.968653
10,46,a5,1.556288
10,47,a1,0.926099
10,47,a3,0.985197
10,47,a4,0.968653
10,47,a5,1.556288
10,48,a1,1.072768
10,48,a2,1.719532
10,48,a3,1.239808
10,48,a4,0.555231
10,48,a5,1.348526
10,49,a1,1.072768
10,49,a2,1.719532
10,49,a3,1.239808
10,49,a4,0.555231
10,49,a5,1.348526
10,50,a1,1.072768
10,50,a2,1.719532
10,50,a3,1.239808
10,50,a4,0.555231
10,50,a5,1.348526
10,51,a1,1.072768
10,51,a2,1.719532
10,51,a3,1.239808
10,51,a4,0.555231
10,51,a5,1.348526
10,52,a1,0.788423
10,52,a2,1.435501
10,52,a3,1.001224
10,52,a4,0.81742
10,52,a5,1.001737
10,53,a1,0.788423
10,53,a2,1.435501
10,53,a3,1.001224
10,53,a4,0.81742
10,53,a5,1.001737
10,54,a1,0.788423
10,54,a2,1.435501
10,54,a3,1.001224
10,54,a4,0.81742
10,54,a5,1.001737
10,55,a1,0.788423
10,55,a2,1.435501
10,55,a3,1.001224
10,55,a4,0.81742
10,55,a5,1.001737
10,56,a1,1.064333
10,56,a2,1.341606
10,56,a3,0.86635
10,56,a4,0.701761
10,56,a5,1.392648
10,57,a1,1.064333
10,57,a2,1.341606
10,57,a3,0.86635
10,57,a4,0.701761
10,57,a5,1.392648
10,58,a1,1.064333
10,58,a2,1.341606
10,58,a3,0.86635
10,58,a4,0.701761
10,58,a5,1.392648
10,59,a1,1.064333
10,59,a2,1.341606
10,59,a3,0.86635
10,59,a4,0.701761
10,59,a5,1.392648
10,60,a1,0.892254
10,60,a2,1.344658
10,60,a3,1.184295
10,60,a4,0.77001
10,60,a5,0.943843
10,61,a1,0.892254
10,61,a2,1.344658
10,61,a3,1.184295
10,61,a4,0.77001
10,61,a5,0.943843
10,62,a1,0.892254
10,62,a2,1.344658
10,62,a3,1.184295
10,62,a4,0.77001
10,62,a5,0.943843
10,63,a1,0.892254
10,63,a2,1.344658
10,63,a3,1.184295
10,63,a4,0.77001
10,63,a5,0.943843
10,64,a1,1.088657
10,64,a2,1.336986
10,64,a3,1.224297
10,65,a1,1.088657
10,65,a2,1.336986
10,65,a3,1.224297
10,66,a1,1.088657
10,66,a2,1.336986
10,66,a3,1.224297
10,67,a1,1.088657
10,67,a2,1.336986
10,67,a3,1.224297
10,68,a1,0.740489
10,68,a2,1.711635
10,68,a3,0.947053
10,69,a1,0.740489
10,69,a2,1.711635
10,69,a3,0.947053
10,70,a1,0.740489
10,70,a2,1.711635
10,70,a3,0.947053
10,71,a1,0.740489
10,71,a2,1.711635
10,71,a3,0.947053
10,72,a2,1.639863
10,72,a3,0.869631
10,73,a2,1.639863
10,73,a3,0.869631
10,74,a2,1.639863
10,74,a3,0.869631
10,75,a2,1.639863
10,75,a3,0.869631
10,76,a2,1.612007
10,77,a2,1.612007
10,78,a2,1.612007
10,79,a2,1.612007
11,32,a4,4.732571
11,33,a4,4.732571
11,34,a4,4.732571
11,35,a4,4.732571
11,36,a3,1.841983
11,36,a4,1.638599
11,37,a3,1.841983
11,37,a4,1.638599
11,38,a3,1.841983
11,38,a4,1.638599
11,39,a3,1.841983
11,39,a4,1.638599
11,40,a3,1.469251
11,40,a4,1.05388
11,41,a3,1.469251
11,41,a4,1.05388
11,42,a3,1.469251
11,42,a4,1.05388
11,43,a3,1.469251
11,43,a4,1.05388
11,44,a1,0.926099
11,44,a3,0.985197
11,44,a4,0.968653
11,44,a5,1.556288
11,45,a1,0.926099
11,45,a3,0.985197
11,45,a4,0.968653
11,45,a5,1.556288
11,46,a1,0.926099
11,46,a3,0.985197
11,46,a4,0.968653
11,46,a5,1.556288
11,47,a1,0.926099
11,47,a3,0.985197
11,47,a4,0.968653
11,47,a5,1.556288
11,48,a1,1.072768
11,48,a2,1.719532
11,48,a3,1.239808
11,48,a4,0.555231
11,48,a5,1.348526
11,49,a1,1.072768
11,49,a2,1.719532
11,49,a3,1.239808
11,49,a4,0.555231
11,49,a5,1.348526
11,50,a1,1.072768
11,50,a2,1.719532
11,50,a3,1.239808
11,50,a4,0.555231
11,50,a5,1.348526
11,51,a1,1.072768
11,51,a2,1.719532
11,51,a3,1.239808
11,51,a4,0.555231
11,51,a5,1.348526
11,52,a1,0.788423
11,52,a2,1.435501
11,52,a3,1.001224
11,52,a4,0.81742
11,52,a5,1.001737
11,53,a1,0.788423
11,53,a2,1.435501
11,53,a3,1.001224
11,53,a4,0.81742
11,53,a5,1.001737
11,54,a1,0.788423
11,54,a2,1.435501
11,54,a3,1.001224
11,54,a4,0.81742
11,54,a5,1.001737
11,55,a1,0.788423
11,55,a2,1.435501
11,55,a3,1.001224
11,55,a4,0.81742
11,55,a5,1.001737
11,56,a1,1.064333
11,56,a2,1.341606
11,56,a3,0.86635
11,56,a4,0.701761
11,56,a5,1.392648
11,57,a1,1.064333
11,57,a2,1.341606
11,57,a3,0.86635
11,57,a4,0.701761
11,57,a5,1.392648
11,58,a1,1.064333
11,58,a2,1.341606
11,58,a3,0.86635
11,58,a4,0.701761
11,58,a5,1.392648
11,59,a1,1.064333
11,59,a2,1.341606
11,59,a3,0.86635
11,59,a4,0.701761
11,59,a5,1.392648
11,60,a1,0.892254
11,60,a2,1.344658
11,60,a3,1.184295
11,60,a4,0.77001
11,60,a5,0.943843
11,61,a1,0.892254
11,61,a2,1.344658
11,61,a3,1.184295
11,61,a4,0.77001
11,61,a5,0.943843
11,62,a1,0.892254
11,62,a2,1.344658
11,62,a3,1.184295
11,62,a4,0.77001
11,62,a5,0.943843
11,63,a1,0.892254
11,63,a2,1.344658
11,63,a3,1.184295
11,63,a4,0.77001
11,63,a5,0.943843
11,64,a1,1.088657
11,64,a2,1.336986
11,64,a3,1.224297
11,65,a1,1.088657
11,65,a2,1.336986
11,65,a3,1.224297
11,66,a1,1.088657
11,66,a2,1.336986
11,66,a3,1.224297
11,67,a1,1.088657
11,67,a2,1.336986
11,67,a3,1.224297
11,68,a1,0.740489
11,68,a2,1.711635
11,68,a3,0.947053
11,69,a1,0.740489
11,69,a2,1.711635
11,69,a3,0.947053
11,70,a1,0.740489
11,70,a2,1.711635
11,70,a3,0.947053
11,71,a1,0.740489
11,71,a2,1.711635
11,71,a3,0.947053
11,72,a2,1.639863
11,72,a3,0.869631
11,73,a2,1.639863
11,73,a3,0.869631
11,74,a2,1.639863
11,74,a3,0.869631
11,75,a2,1.639863
11,75,a3,0.869631
11,76,a2,1.612007
11,77,a2,1.612007
11,78,a2,1.612007
11,79,a2,1.612007
12,32,a4,4.732571
12,33,a4,4.732571
12,34,a4,4.732571
12,35,a4,4.732571
12,36,a3,1.841983
12,36,a4,1.638599
12,37,a3,1.841983
12,37,a4,1.638599
12,38,a3,1.841983
12,38,a4,1.638599
12,39,a3,1.841983
12,39,a4,1.638599
12,40,a3,1.469251
12,40,a4,1.05388
12,41,a3,1.469251
12,41,a4,1.05388
12,42,a3,1.469251
12,42,a4,1.05388
12,43,a3,1.469251
12,43,a4,1.05388
12,44,a1,0.926099
12,44,a3,0.985197
12,44,a4,0.968653
12,44,a5,1.556288
12,45,a1,0.926099
12,45,a3,0.985197
12,45,a4,0.968653
12,45,a5,1.556288
12,46,a1,0.926099
12,46,a3,0.985197
12,46,a4,0.968653
12,46,a5,1.556288
12,47,a1,0.926099
12,47,a3,0.985197
12,47,a4,0.968653
12,47,a5,1.556288
12,48,a1,1.072768
12,48,a2,1.719532
12,48,a3,1.239808
12,48,a4,0.555231
12,48,a5,1.348526
12,49,a1,1.072768
12,49,a2,1.719532
12,49,a3,1.239808
12,49,a4,0.555231
12,49,a5,1.348526
12,50,a1,1.072768
12,50,a2,1.719532
12,50,a3,1.239808
12,50,a4,0.555231
12,50,a5,1.348526
12,51,a1,1.072768
12,51,a2,1.719532
12,51,a3,1.239808
12,51,a4,0.555231
12,51,a5,1.348526
12,52,a1,0.788423
12,52,a2,1.435501
12,52,a3,1.001224
12,52,a4,0.81742
12,52,a5,1.001737
12,53,a1,0.788423
12,53,a2,1.435501
12,53,a3,1.001224
12,53,a4,0.81742
12,53,a5,1.001737
12,54,a1,0.788423
12,54,a2,1.435501
12,54,a3,1.001224
12,54,a4,0.81742
12,54,a5,1.001737
12,55,a1,0.788423
12,55,a2,1.435501
12,55,a3,1.001224
12,55,a4,0.81742
12,55,a5,1.001737
12,56,a1,1.064333
12,56,a2,1.341606
12,56,a3,0.86635
12,56,a4,0.701761
12,56,a5,1.392648
12,57,a1,1.064333
12,57,a2,1.341606
12,57,a3,0.86635
12,57,a4,0.701761
12,57,a5,1.392648
12,58,a1,1.064333
12,58,a2,1.341606
12,58,a3,0.86635
12,58,a4,0.701761
12,58,a5,1.392648
12,59,a1,1.064333
12,59,a2,1.341606
12,59,a3,0.86635
12,59,a4,0.701761
12,59,a5,1.392648
12,60,a1,0.892254
12,60,a2,1.344658
12,60,a3,1.184295
12,60,a4,0.77001
12,60,a5,0.943843
12,61,a1,0.892254
12,61,a2,1.344658
12,61,a3,1.184295
12,61,a4,0.77001
12,61,a5,0.943843
12,62,a1,0.892254
12,62,a2,1.344658
12,62,a3,1.184295
12,62,a4,0.77001
12,62,a5,0.943843
12,63,a1,0.892254
12,63,a2,1.344658
12,63,a3,1.184295
12,63,a4,0.77001
12,63,a5,0.943843
12,64,a1,1.088657
12,64,a2,1.336986
12,64,a3,1.224297
12,65,a1,1.088657
12,65,a2,1.336986
12,65,a3,1.224297
12,66,a1,1.088657
12,66,a2,1.336986
12,66,a3,1.224297
12,67,a1,1.088657
12,67,a2,1.336986
12,67,a3,1.224297
12,68,a1,0.740489
12,68,a2,1.711635
12,68,a3,0.947053
12,69,a1,0.740489
12,69,a2,1.711635
12,69,a3,0.947053
12,70,a1,0.740489
12,70,a2,1.711635
12,70,a3,0.947053
12,71,a1,0.740489
12,71,a2,1.711635
12,71,a3,0.947053
12,72,a2,1.639863
12,72,a3,0.869631
12,73,a2,1.639863
12,73,a3,0.869631
12,74,a2,1.639863
12,74,a3,0.869631
12,75,a2,1.639863
12,75,a3,0.869631
12,76,a2,1.612007
12,77,a2,1.612007
12,78,a2,1.612007
12,79,a2,1.612007
13,32,a4,4.732571
13,33,a4,4.732571
13,34,a4,4.732571
13,35,a4,4.732571
13,36,a3,1.841983
13,36,a4,1.638599
13,37,a3,1.841983
13,37,a4,1.638599
13,38,a3,1.841983
13,38,a4,1.638599
13,39,a3,1.841983
13,39,a4,1.638599
13,40,a3,1.469251
13,40,a4,1.05388
13,41,a3,1.469251
13,41,a4,1.05388
13,42,a3,1.469251
13,42,a4,1.05388
13,43,a3,1.469251
13,43,a4,1.05388
13,44,a1,0.926099
13,44,a3,0.985197
13,44,a4,0.968653
13,44,a5,1.556288
13,45,a1,0.926099
13,45,a3,0.985197
13,45,a4,0.968653
13,45,a5,1.556288
13,46,a1,0.926099
13,46,a3,0.985197
13,46,a4,0.968653
13,46,a5,1.556288
13,47,a1,0.926099
13,47,a3,0.985197
13,47,a4,0.968653
13,47,a5,1.556288
13,48,a1,1.072768
13,48,a2,1.719532
13,48,a3,1.239808
13,48,a4,0.555231
13,48,a5,1.348526
13,49,a1,1.072768
13,49,a2,1.719532
13,49,a3,1.239808
13,49,a4,0.555231
13,49,a5,1.348526
13,50,a1,1.072768
13,50,a2,1.719532
13,50,a3,1.239808
13,50,a4,0.555231
13,50,a5,1.348526
13,51,a1,1.072768
13,51,a2,1.719532
13,51,a3,1.239808
13,51,a4,0.555231
13,51,a5,1.348526
13,52,a1,0.788423
13,52,a2,1.435501
13,52,a3,1.001224
13,52,a4,0.81742
13,52,a5,1.001737
13,53,a1,0.788423
13,53,a2,1.435501
13,53,a3,1.001224
13,53,a4,0.81742
13,53,a5,1.001737
13,54,a1,0.788423
13,54,a2,1.435501
13,54,a3,1.001224
13,54,a4,0.81742
13,54,a5,1.001737
13,55,a1,0.788423
13,55,a2,1.435501
13,55,a3,1.001224
13,55,a4,0.81742
13,55,a5,1.001737
13,56,a1,1.064333
13,56,a2,1.341606
13,56,a3,0.86635
13,56,a4,0.701761
13,56,a5,1.392648
13,57,a1,1.064333
13,57,a2,1.341606
13,57,a3,0.86635
13,57,a4,0.701761
13,57,a5,1.392648
13,58,a1,1.064333
13,58,a2,1.341606
13,58,a3,0.86635
13,58,a4,0.701761
13,58,a5,1.392648
13,59,a1,1.064333
13,59,a2,1.341606
13,59,a3,0.86635
13,59,a4,0.701761
13,59,a5,1.392648
13,60,a1,0.892254
13,60,a2,1.344658
13,60,a3,1.184295
13,60,a4,0.77001
13,60,a5,0.943843
13,61,a1,0.892254
13,61,a2,1.344658
13,61,a3,1.184295
13,61,a4,0.77001
13,61,a5,0.943843
13,62,a1,0.892254
13,62,a2,1.344658
13,62,a3,1.184295
13,62,a4,0.77001
13,62,a5,0.943843
13,63,a1,0.892254
13,63,a2,1.344658
13,63,a3,1.184295
13,63,a4,0.77001
13,63,a5,0.943843
13,64,a1,1.088657
13,64,a2,1.336986
13,64,a3,1.224297
13,65,a1,1.088657
13,65,a2,1.336986
13,65,a3,1.224297
13,66,a1,1.088657
13,66,a2,1.336986
13,66,a3,1.224297
13,67,a1,1.088657
13,67,a2,1.336986
13,67,a3,1.224297
13,68,a1,0.740489
13,68,a2,1.711635
13,68,a3,0.947053
13,69,a1,0.740489
13,69,a2,1.711635
13,69,a3,0.947053
13,70,a1,0.740489
13,70,a2,1.711635
13,70,a3,0.947053
13,71,a1,0.740489
13,71,a2,1.711635
13,71,a3,0.947053
13,72,a2,1.639863
13,72,a3,0.869631
13,73,a2,1.639863
13,73,a3,0.869631
13,74,a2,1.639863
13,74,a3,0.869631
13,75,a2,1.639863
13,75,a3,0.869631
13,76,a2,1.612007
13,77,a2,1.612007
13,78,a2,1.612007
13,79,a2,1.612007
14,32,a4,4.732571
14,33,a4,4.732571
14,34,a4,4.732571
14,35,a4,4.732571
14,36,a3,1.841983
14,36,a4,1.638599
14,37,a3,1.841983
14,37,a4,1.638599
14,38,a3,1.841983
14,38,a4,1.638599
14,39,a3,1.841983
14,39,a4,1.638599
14,40,a3,1.469251
14,40,a4,1.05388
14,41,a3,1.469251
14,41,a4,1.05388
14,42,a3,1.469251
14,42,a4,1.05388
14,43,a3,1.469251
14,43,a4,1.05388
14,44,a1,0.926099
14,44,a3,0.985197
14,44,a4,0.968653
14,44,a5,1.556288
14,45,a1,0.926099
14,45,a3,0.985197
14,45,a4,0.968653
14,45,a5,1.556288
14,46,a1,0.926099
14,46,a3,0.985197
14,46,a4,0.968653
14,46,a5,1.556288
14,47,a1,0.926099
14,47,a3,0.985197
14,47,a4,0.968653
14,47,a5,1.556288
14,48,a1,1.072768
14,48,a2,1.719532
14,48,a3,1.239808
14,48,a4,0.555231
14,48,a5,1.348526
14,49,a1,1.072768
14,49,a2,1.719532
14,49,a3,1.239808
14,49,a4,0.555231
14,49,a5,1.348526
14,50,a1,1.072768
14,50,a2,1.719532
14,50,a3,1.239808
14,50,a4,0.555231
14,50,a5,1.348526
14,51,a1,1.072768
14,51,a2,1.719532
14,51,a3,1.239808
14,51,a4,0.555231
14,51,a5,1.348526
14,52,a1,0.788423
14,52,a2,1.435501
14,52,a3,1.001224
14,52,a4,0.81742
14,52,a5,1.001737
14,53,a1,0.788423
14,53,a2,1.435501
14,53,a3,1.001224
14,53,a4,0.81742
14,53,a5,1.001737
14,54,a1,0.788423
14,54,a2,1.435501
14,54,a3,1.001224
14,54,a4,0.81742
14,54,a5,1.001737
14,55,a1,0.788423
14,55,a2,1.435501
14,55,a3,1.001224
14,55,a4,0.81742
14,55,a5,1.001737
14,56,a1,1.064333
14,56,a2,1.341606
14,56,a3,0.86635
14,56,a4,0.701761
14,56,a5,1.392648
14,57,a1,1.064333
14,57,a2,1.341606
14,57,a3,0.86635
14,57,a4,0.701761
14,57,a5,1.392648
14,58,a1,1.064333
14,58,a2,1.341606
14,58,a3,0.86635
14,58,a4,0.701761
14,58,a5,1.392648
14,59,a1,1.064333
14,59,a2,1.341606
14,59,a3,0.86635
14,59,a4,0.701761
14,59,a5,1.392648
14,60,a1,0.892254
14,60,a2,1.344658
14,60,a3,1.184295
14,60,a4,0.77001
14,60,a5,0.943843
14,61,a1,0.892254
14,61,a2,1.344658
14,61,a3,1.184295
14,61,a4,0.77001
14,61,a5,0.943843
14,62,a1,0.892254
14,62,a2,1.344658
14,62,a3,1.184295
14,62,a4,0.77001
14,62,a5,0.943843
14,63,a1,0.892254
14,63,a2,1.344658
14,63,a3,1.184295
14,63,a4,0.77001
14,63,a5,0.943843
14,64,a1,1.088657
14,64,a2,1.336986
14,64,a3,1.224297
14,65,a1,1.088657
14,65,a2,1.336986
14,65,a3,1.224297
14,66,a1,1.088657
14,66,a2,1.336986
14,66,a3,1.224297
14,67,a1,1.088657
14,67,a2,1.336986
14,67,a3,1.224297
14,68,a1,0.740489
14,68,a2,1.711635
14,68,a3,0.947053
14,69,a1,0.740489
14,69,a2,1.711635
14,69,a3,0.947053
14,70,a1,0.740489
14,70,a2,1.711635
14,70,a3,0.947053
14,71,a1,0.740489
14,71,a2,1.711635
14,71,a3,0.947053
14,72,a2,1.639863
14,72,a3,0.869631
14,73,a2,1.639863
14,73,a3,0.869631
14,74,a2,1.639863
14,74,a3,0.869631
14,75,a2,1.639863
14,75,a3,0.869631
14,76,a2,1.612007
14,77,a2,1.612007
14,78,a2,1.612007
14,79,a2,1.612007
15,32,a4,4.732571
15,33,a4,4.732571
15,34,a4,4.732571
15,35,a4,4.732571
15,36,a3,1.841983
15,36,a4,1.638599
15,37,a3,1.841983
15,37,a4,1.638599
15,38,a3,1.841983
15,38,a4,1.638599
15,39,a3,1.841983
15,39,a4,1.638599
15,40,a3,1.469251
15,40,a4,1.05388
15,41,a3,1.469251
15,41,a4,1.05388
15,42,a3,1.469251
15,42,a4,1.05388
15,43,a3,1.469251
15,43,a4,1.05388
15,44,a1,0.926099
15,44,a3,0.985197
15,44,a4,0.968653
15,44,a5,1.556288
15,45,a1,0.926099
15,45,a3,0.985197
15,45,a4,0.968653
15,45,a5,1.556288
15,46,a1,0.926099
15,46,a3,0.985197
15,46,a4,0.968653
15,46,a5,1.556288
15,47,a1,0.926099
15,47,a3,0.985197
15,47,a4,0.968653
15,47,a5,1.556288
15,48,a1,1.072768
15,48,a2,1.719532
15,48,a3,1.239808
15,48,a4,0.555231
15,48,a5,1.348526
15,49,a1,1.072768
15,49,a2,1.719532
15,49,a3,1.239808
15,49,a4,0.555231
15,49,a5,1.348526
15,50,a1,1.072768
15,50,a2,1.719532
