action_id,score_weight
1929,133.77311
1930,128.61325
1931,116.22068
1932,100.47818
1933,114.80543
1934,124.80934
1935,117.87046
1936,102.47545
1937,110.516
1938,106.97938
1939,125.53447
1940,120.31443
1941,100.66126
1942,102.8326
1943,110.65137
1944,125.0203
1945,118.27418
1946,121.33518
1947,101.70424
1948,108.06239
1949,126.59983
1950,97.357667
1951,79.927267
1952,71.905629
1953,91.146281
1954,89.620213
1955,97.652019
1956,84.18152
1957,74.412551
1958,72.681771
1959,92.093112
1960,97.99126
1961,80.303182
1962,82.333213
1963,72.728282
1964,88.00015
1965,95.853179
1966,20.275735
1967,1116.5678
1968,44.480178
1969,20.159665
1970,27.561936
1971,46.935225
1972,45.780024
1973,40.930135
1974,25.915326
1975,34.476576
1976,28.373651
1977,46.816809
1978,43.74047
1979,19.124629
1980,25.273441
1981,33.317683
1982,44.436104
1983,39.945461
1984,29.886866
1985,39.155718
1986,48.490025
1987,42.335757
1988,1116.5678
1989,1116.5678
1990,1116.5678
1991,1116.5678
1992,49.80028
1993,43.10322
1994,30.114822
1995,40.220838
1996,27.238856
1997,52.789555
1998,50.210587
1999,14.946702
2000,105.7396
2001,138.37048
2002,132.32753
2003,97.391474
2004,103.14611
2005,120.89702
2006,134.01175
2007,118.49122
2008,131.71479
2009,96.8151
2010,105.21536
2011,137.78738
2012,133.68301
2013,118.33317
2014,102.9611
2015,120.5282
2016,129.36784
2017,120.82764
2018,105.92386
2019,115.71085
2020,112.05236
2021,129.80431
2022,123.34011
2023,104.34032
2024,106.16928
2025,115.75003
2026,129.49173
2027,121.13543
2028,124.39157
2029,105.4122
2030,113.14549
2031,130.88629
2032,93.151767
2033,74.54138
2034,68.66551
2035,88.733891
2036,87.458824
2037,93.176444
2038,78.795947
2039,71.69379
2040,69.716164
2041,89.88
2042,93.979239
2043,75.159748
2044,77.004525
2045,70.167402
2046,85.977166
2047,91.448289
2048,20.739866
2049,1116.5678
2050,20.159665
2051,44.480178
2052,46.935225
2053,27.561936
2054,34.2042
2055,25.457143
2056,40.411682
2057,45.339416
2058,48.000647
2059,28.912762
2060,20.376002
2061,45.038252
2062,41.717312
2063,45.96748
2064,34.278362
2065,26.805717
2066,43.971161
2067,49.853331
2068,39.908772
2069,31.03127
2070,1116.5678
2071,1116.5678
2072,1116.5678
2073,1116.5678
2074,40.006459
2075,29.771759
2076,42.622824
2077,49.408358
2078,54.006399
2079,27.238856
2080,14.946702
2081,51.509051
2082,78.884331
2083,105.73951
2084,97.391367
2085,66.497729
2086,68.387942
2087,94.137344
2088,104.51964
2089,82.716567
2090,96.814993
2091,66.046817
2092,78.518632
2093,105.21526
2094,104.08453
2095,82.477181
2096,68.086325
2097,93.646239
2098,98.424867
2099,86.367115
2100,73.002354
2101,87.262756
2102,83.404524
2103,98.074054
2104,88.955715
2105,72.063179
2106,72.973478
2107,86.985618
2108,98.306049
2109,86.485159
2110,90.043915
2111,73.156246
2112,84.469581
2113,99.167734
2114,60.114942
2115,46.674134
2116,34.100083
2117,52.12943
2118,50.53827
2119,60.888073
2120,50.464886
2121,35.791922
2122,34.414538
2123,53.016524
2124,60.417774
2125,46.252562
2126,48.628135
2127,33.99753
2128,48.901889
2129,59.015358
2130,18.896252
2131,1116.5678
2132,45.706784
2133,41.8869
2134,27.106839
2135,33.842178
2136,27.525311
2137,46.90852
2138,44.460883
2139,20.140298
2140,26.520663
2141,32.644084
2142,44.35659
2143,40.933101
2144,45.239624
2145,21.265795
2146,26.800646
2147,47.081193
2148,51.673459
2149,17.233467
2150,24.834559
2151,53.22152
2152,49.525925
2153,44.243028
2154,31.459521
2155,39.436234
2156,1116.5678
2157,1116.5678
2158,1116.5678
2159,1116.5678
2160,31.248161
2161,38.336657
2162,48.202567
2163,43.501835
2164,80.782688
2165,116.15443
2166,112.78341
2167,75.532978
2168,84.7039
2169,95.342135
2170,109.58685
2171,100.69402
2172,112.14231
2173,74.901132
2174,80.200181
2175,115.53438
2176,109.33207
2177,100.6768
2178,84.682832
2179,95.043125
2180,106.04279
2181,101.09682
2182,85.266024
2183,91.219503
2184,87.823067
2185,107.06959
2186,103.41777
2187,83.176701
2188,85.7678
2189,91.443892
2190,106.34299
2191,101.62631
2192,104.38537
2193,84.165318
2194,88.88817
2195,108.10936
2196,94.21477
2197,80.380967
2198,68.289143
2199,84.502085
2200,82.544012
2201,95.093136
2202,84.368153
2203,69.484509
2204,68.41857
2205,84.998031
2206,94.396722
2207,80.178437
2208,82.500738
2209,67.617975
2210,80.730291
2211,93.216093
2212,19.708256
2213,1116.5678
2214,32.859426
2215,25.608862
2216,40.122548
2217,44.159617
2218,46.90852
2219,27.525311
2220,20.140298
2221,44.460883
2222,41.444997
2223,44.813415
2224,32.939209
2225,26.94616
2226,20.175551
2227,43.95198
2228,45.865778
2229,26.176608
2230,17.233467
2231,50.382259
2232,51.981631
2233,24.834559
2234,38.66872
2235,30.34212
2236,42.619451
2237,48.147372
2238,1116.5678
2239,1116.5678
2240,1116.5678
2241,1116.5678
2242,43.971278
2243,48.610061
2244,38.566104
2245,31.565513
2246,103.79553
2247,132.54133
2248,124.33847
2249,92.686474
2250,95.342135
2251,119.18958
2252,130.57984
2253,109.58685
2254,123.76429
2255,92.19163
2256,103.36146
2257,132.00667
2258,130.17395
2259,109.33207
2260,95.043125
2261,118.73997
2262,124.85469
2263,113.32196
2264,99.751512
2265,112.86391
2266,109.03784
2267,124.68635
2268,115.90946
2269,98.672466
2270,99.771525
2271,112.69279
2272,124.795
2273,113.44286
2274,116.99698
2275,99.767544
2276,110.12307
2277,125.78141
2278,75.580301
2279,56.13485
2280,52.83845
2281,73.355509
2282,72.457274
2283,75.345883
2284,60.340673
2285,56.46605
2286,54.226709
2287,74.742727
2288,76.593158
2289,56.949657
2290,58.614022
2291,55.243017
2292,71.212899
2293,73.703445
2294,19.770493
2295,1116.5678
2296,25.290542
2297,33.322283
2298,44.456537
2299,39.976161
2300,44.460883
2301,20.140298
2302,27.525311
2303,46.90852
2304,45.802442
2305,40.962415
2306,25.93266
2307,34.482557
2308,28.334791
2309,46.788935
2310,43.721738
2311,19.106443
2312,27.198226
2313,52.763053
2314,50.191846
2315,14.929329
2316,29.908789
2317,39.160931
2318,48.508362
2319,42.367957
2320,1116.5678
2321,1116.5678
2322,1116.5678
2323,1116.5678
2324,49.820502
2325,43.136816
2326,30.136598
2327,40.227119
2328,97.392648
2329,124.41127
2330,115.56019
2331,85.306427
2332,86.805318
2333,112.71572
2334,123.32686
2335,100.61289
2336,115.00002
2337,84.850811
2338,97.002523
2339,123.89576
2340,122.89419
2341,100.33192
2342,86.471574
2343,112.23679
2344,117.23435
2345,104.74871
2346,91.734714
2347,105.98457
2348,102.13036
2349,116.84808
2350,107.34476
2351,90.850629
2352,91.674191
2353,105.7307
2354,117.10789
2355,104.81012
2356,108.4375
2357,91.942529
2358,103.20096
2359,117.94091
2360,66.002202
2361,47.116349
2362,42.839672
2363,63.355975
2364,62.462085
2365,65.899334
2366,51.372787
2367,46.475796
2368,44.228907
2369,64.743601
2370,66.938185
2371,47.744501
2372,49.578285
2373,45.276994
2374,61.229374
2375,64.207803
2376,19.413206
2377,1116.5678
2378,41.749504
2379,45.989773
2380,34.283654
2381,26.823107
2382,20.140298
2383,44.460883
2384,46.90852
2385,27.525311
2386,34.208938
2387,25.472582
2388,40.441511
2389,45.359591
2390,47.972281
2391,28.874213
2392,20.356867
2393,45.018644
2394,53.979305
2395,27.198226
2396,14.929329
2397,51.489434
2398,44.004714
2399,49.873414
2400,39.914402
2401,31.05306
2402,1116.5678
2403,1116.5678
2404,1116.5678
2405,1116.5678
2406,40.011795
2407,29.792232
2408,42.654158
2409,49.426558
2410,71.930205
2411,106.6118
2412,102.88358
2413,65.807614
2414,74.712618
2415,86.805318
2416,100.61289
2417,90.699676
2418,102.24387
2419,65.181995
2420,71.370199
2421,105.9977
2422,100.33192
2423,90.680234
2424,74.688137
2425,86.471574
2426,96.72748
2427,91.194492
2428,75.415612
2429,82.221536
2430,78.72239
2431,97.614776
2432,93.535346
2433,73.379684
2434,75.892634
2435,82.381374
2436,96.983595
2437,91.708022
2438,94.512094
2439,74.382461
2440,79.800619
2441,98.666387
2442,87.086391
2443,74.996186
2444,61.582029
2445,76.288988
2446,74.218462
2447,88.170563
2448,78.762793
2449,62.212106
2450,61.444191
2451,76.631458
2452,87.099116
2453,74.551381
2454,76.935004
2455,60.333447
2456,72.369379
2457,86.293605
2458,19.349819
2459,1116.5678
2460,45.259629
2461,21.286612
2462,26.834934
2463,47.106862
2464,45.682943
2465,41.855248
2466,27.090392
2467,33.834795
2468,27.561798
2469,46.935199
2470,44.480174
2471,20.159528
2472,26.504539
2473,32.63811
2474,44.334887
2475,40.90327
2476,31.228098
2477,38.329955
2478,48.182756
2479,43.471025
2480,51.693465
2481,17.254968
2482,24.871064
2483,53.246332
2484,49.504018
2485,44.210556
2486,31.439433
2487,39.428344
2488,1116.5678
2489,1116.5678
2490,1116.5678
2491,1116.5678
2492,105.58389
2493,138.45133
2494,132.57124
2495,97.44529
2496,103.41158
2497,120.7037
2498,133.92545
2499,118.81649
2500,131.95622
2501,96.864271
2502,105.0542
2503,137.86524
2504,133.60248
2505,118.66578
2506,103.23514
2507,120.34096
2508,129.36281
2509,121.04756
2510,106.06729
2511,115.60384
2512,111.96216
2513,129.84204
2514,123.55178
2515,104.45019
2516,106.3285
2517,115.65776
2518,129.49966
2519,121.36865
2520,124.59948
2521,105.51867
2522,113.05432
2523,130.922
2524,94.19723
2525,75.684555
2526,69.592562
2527,89.592192
2528,88.288624
2529,94.247581
2530,79.941874
2531,72.568633
2532,70.615212
2533,90.717415
2534,95.006353
2535,76.281645
2536,78.144305
2537,71.022983
2538,86.790384
2539,92.511853
2540,21.063334
2541,1116.5678
2542,20.1958
2543,43.97113
2544,45.890851
2545,26.211172
2546,32.852664
2547,25.592803
2548,40.092419
2549,44.137576
2550,46.935199
2551,27.561798
2552,20.159528
2553,44.480174
2554,41.412754
2555,44.789421
2556,32.931898
2557,26.928309
2558,43.938252
2559,48.588178
2560,38.5584
2561,31.544238
2562,17.254968
2563,50.401405
2564,52.00577
2565,24.871064
2566,38.661195
2567,30.322017
2568,42.588387
2569,48.127158
2570,1116.5678
2571,1116.5678
2572,1116.5678
2573,1116.5678
2574,78.289747
2575,105.58379
2576,97.445182
2577,66.122084
2578,68.377102
2579,93.575776
2580,104.13633
2581,82.856984
2582,96.864163
2583,65.65997
2584,77.914222
2585,105.0541
2586,103.70736
2587,82.628472
2588,68.088559
2589,93.09026
2590,98.129913
2591,86.355806
2592,72.814913
2593,86.782462
2594,82.927104
2595,97.836738
2596,88.940047
2597,71.816706
2598,72.811186
2599,86.524043
2600,98.028434
2601,86.494406
2602,90.025912
2603,72.910982
2604,83.996549
2605,98.931146
2606,61.367022
2607,48.026075
2608,35.364036
2609,53.158691
2610,51.525934
2611,62.163404
2612,51.81483
2613,36.954085
2614,35.632704
2615,54.007934
2616,61.648912
2617,47.602486
2618,49.978788
2619,35.14309
2620,49.866857
2621,60.289315
2622,17.929188
2623,1116.5678
2624,28.373786
2625,46.816838
2626,43.740472
2627,19.124762
2628,25.273441
2629,33.317683
2630,44.436104
2631,39.945461
2632,44.480174
2633,20.159528
2634,27.561798
2635,46.935199
2636,45.780024
2637,40.930135
2638,25.915326
2639,34.476576
2640,49.80028
2641,43.10322
2642,30.114822
2643,40.220838
2644,27.238973
2645,52.789634
2646,50.210648
2647,14.946815
2648,29.886866
2649,39.155718
2650,48.490025
2651,42.335757
2652,1116.5678
2653,1116.5678
2654,1116.5678
2655,1116.5678
2656,70.452026
2657,100.23393
2658,93.558535
2659,59.697206
2660,64.357392
2661,85.842399
2662,97.376478
2663,79.715489
2664,92.94927
2665,59.170822
2666,70.024927
2667,99.671554
2668,96.985789
2669,79.568093
2670,64.165773
2671,85.389487
2672,91.93484
2673,82.107457
2674,67.521465
2675,79.539151
2676,75.723962
2677,92.004912
2678,84.638568
2679,66.146874
2680,67.6856
2681,79.390981
2682,91.941828
2683,82.387064
2684,85.699166
2685,67.235552
2686,76.812144
2687,93.097753
2688,68.27251
2689,57.074036
2690,42.919148
2691,57.807453
2692,55.831562
2693,69.378162
2694,60.624027
2695,43.398905
2696,42.685175
2697,58.283593
2698,68.284397
2699,56.439539
2700,58.84431
2701,41.520642
2702,54.015554
2703,67.502745
2704,18.060282
2705,1116.5678
2706,48.000675
2707,28.9129
2708,20.376133
2709,45.038254
2710,41.717312
2711,45.96748
2712,34.278362
2713,26.805717
2714,20.159528
2715,44.480174
2716,46.935199
2717,27.561798
2718,34.2042
2719,25.457143
2720,40.411682
2721,45.339416
2722,40.006459
2723,29.771759
2724,42.622824
2725,49.408358
2726,54.006478
2727,27.238973
2728,14.946815
2729,51.509112
2730,43.971161
2731,49.853331
2732,39.908772
2733,31.03127
2734,1116.5678
2735,1116.5678
2736,1116.5678
2737,1116.5678
2738,100.23404
2739,134.55676
2740,129.85879
2741,93.558648
2742,101.00689
2743,115.04728
2744,128.91602
2745,116.7694
2746,129.22942
2747,92.949383
2748,99.671658
2749,133.9518
2750,128.63194
2751,116.6747
2752,100.89521
2753,114.72448
2754,124.91028
2755,118.20952
2756,102.75682
2757,110.52515
2758,107.01074
2759,125.67908
2760,120.64246
2761,100.91095
2762,103.12961
2763,110.67596
2764,125.13451
2765,118.62623
2766,121.65831
2767,101.94878
2768,108.09132
2769,126.74136
2770,98.490675
2771,81.154428
2772,72.980812
2773,92.128619
2774,90.580101
2775,98.805747
2776,85.406294
2777,75.439708
2778,73.732683
2779,93.055842
2780,99.108503
2781,81.514275
2782,83.5553
2783,73.743535
2784,88.948214
2785,97.002408
2786,21.175034
2787,1116.5678
2788,75.336051
2789,94.766581
2790,87.337532
2791,65.21086
2792,66.237219
2793,80.722249
2794,92.880992
2795,81.035811
2796,87.501644
2797,65.135319
2798,74.966928
2799,94.683544
2800,94.218288
2801,82.368884
2802,67.58485
2803,82.020823
2804,98.233899
2805,80.449808
2806,65.124277
2807,86.704012
2808,70.950787
2809,100.28775
2810,93.370805
2811,59.887612
2812,63.794226
2813,85.431298
2814,96.910446
2815,79.141693
2816,93.574861
2817,59.713433
2818,70.48034
2819,100.25821
2820,1116.5678
2821,1116.5678
2822,1116.5678
2823,1116.5678
2824,30.216002
2825,39.411007
2826,48.939832
2827,42.841594
2828,50.273915
2829,16.071948
2830,26.022131
2831,52.362879
2832,48.531693
2833,43.124444
2834,30.701756
2835,38.852871
2836,43.596636
2837,39.68513
2838,24.317913
2839,31.765747
2840,27.923694
2841,44.09082
2842,41.582116
2843,21.543481
2844,25.30781
2845,31.382584
2846,43.70374
2847,40.500593
2848,42.391718
2849,22.151283
2850,28.945643
2851,45.161558
2852,83.722449
2853,86.842948
2854,71.697953
2855,67.720455
2856,65.509523
2857,86.020695
2858,88.10541
2859,68.371932
2860,69.991436
2861,66.420429
2862,82.422618
2863,85.206486
2864,87.109085
2865,67.525888
2866,64.212019
2867,84.706031
2868,65.643241
2869,1116.5678
2870,105.93268
2871,128.38711
2872,123.24776
2873,99.46858
2874,101.86848
2875,111.23293
2876,125.48947
2877,117.41159
2878,123.5809
2879,99.70681
2880,105.95021
2881,128.54115
2882,126.83659
2883,118.70904
2884,103.17962
2885,112.58279
2886,129.7355
2887,117.45973
2888,101.71188
2889,115.8841
2890,100.28765
2891,134.39767
2892,129.52376
2893,93.370693
2894,100.42688
2895,114.53669
2896,128.38575
2897,116.18736
2898,129.875
2899,93.574748
2900,100.25811
2901,134.57868
2902,1116.5678
2903,1116.5678
2904,1116.5678
2905,1116.5678
2906,43.433867
2907,49.433104
2908,39.683435
2909,30.631084
2910,16.071948
2911,51.563698
2912,53.586326
2913,26.022131
2914,39.131119
2915,31.105705
2916,43.711263
2917,49.030553
2918,32.5044
2919,25.504541
2920,40.961857
2921,44.716295
2922,45.507827
2923,28.793085
2924,22.984963
2925,43.117401
2926,40.497599
2927,43.70106
2928,31.380769
2929,25.3051
2930,21.943002
2931,42.17459
2932,44.963253
2933,28.827046
2934,93.534268
2935,105.13031
2936,93.502696
2937,79.921196
2938,78.655041
2939,95.978046
2940,104.67147
2941,89.347149
2942,91.603795
2943,78.062714
2944,91.733094
2945,103.24571
2946,104.3962
2947,89.381819
2948,78.377968
2949,95.421858
2950,99.620659
2951,1116.5678
2952,111.08653
2953,132.57689
2954,126.21874
2955,103.22617
2956,104.9502
2957,116.45943
2958,130.08127
2959,120.04677
2960,126.43867
2961,103.32329
2962,110.98216
2963,132.62643
2964,131.43103
2965,121.37263
2966,106.28767
2967,117.80396
2968,134.75362
2969,119.5478
2970,104.16137
2971,121.54449
2972,105.75576
2973,138.38673
2974,132.33858
2975,97.400264
2976,102.83909
2977,120.20761
2978,133.40616
2979,118.23894
2980,132.58242
2981,97.454279
2982,105.59995
2983,138.4675
2984,1116.5678
2985,1116.5678
2986,1116.5678
2987,1116.5678
2988,49.030553
2989,43.711263
2990,31.105705
2991,39.131119
2992,26.022131
2993,53.586326
2994,51.563698
2995,16.071948
2996,30.631084
2997,39.683435
2998,49.433104
2999,43.433867
3000,25.884261
3001,31.773358
3002,44.272044
3003,41.133717
3004,43.052628
3005,22.787815
3006,29.319173
3007,45.766614
3008,44.153397
3009,40.32176
3010,24.906976
3011,32.126729
3012,28.283926
3013,44.697859
3014,42.241319
3015,22.158398
3016,102.44623
3017,113.01424
3018,100.60921
3019,88.320272
3020,86.896133
3021,104.9016
3022,112.82088
3023,96.540058
3024,98.716136
3025,86.497375
3026,100.67993
3027,111.14862
3028,112.43175
3029,96.409207
3030,86.465586
3031,104.25113
3032,103.5824
3033,1116.5678
3034,82.787944
3035,100.58016
3036,91.676788
3037,71.223766
3038,71.236012
3039,88.102911
3040,99.227125
3041,85.014603
3042,91.681266
3043,70.951716
3044,82.28745
3045,100.36698
3046,100.5417
3047,86.363945
3048,72.579629
3049,89.36107
3050,104.98688
3051,83.640455
3052,69.191971
3053,94.418975
3054,78.900583
3055,105.75586
3056,97.400371
3057,66.502378
3058,67.842099
3059,93.187694
3060,103.69033
3061,82.298816
3062,97.454386
3063,66.126995
3064,78.305892
3065,105.60005
3066,1116.5678
3067,1116.5678
3068,1116.5678
3069,1116.5678
3070,38.852871
3071,30.701756
3072,43.124444
3073,48.531693
3074,52.362879
3075,26.022131
3076,16.071948
3077,50.273915
3078,42.841594
3079,48.939832
3080,39.411007
3081,30.216002
3082,39.86516
3083,43.135884
3084,31.004738
3085,24.736089
3086,21.312202
3087,41.513856
3088,44.361304
3089,28.479363
3090,32.128473
3091,24.909777
3092,40.324773
3093,44.156039
3094,44.897814
3095,28.406705
3096,22.361887
3097,42.457955
3098,93.725037
3099,96.472423
3100,81.118667
3101,77.722755
3102,75.508433
3103,96.021508
3104,97.860895
3105,77.931541
3106,79.45854
3107,76.422861
3108,92.425293
3109,94.869724
3110,96.818628
3111,76.999892
3112,74.201181
3113,94.701658
3114,71.512744
3115,1116.5678
3116,87.131774
3117,110.29516
3118,106.49999
3119,82.075113
3120,85.245841
3121,92.349696
3122,107.0488
3123,101.13776
3124,106.96566
3125,82.472016
3126,87.2463
3127,110.5482
3128,108.38727
3129,102.38429
3130,86.504303
3131,93.697348
3132,110.93366
3133,101.89951
3134,85.91401
3135,96.691897
3136,81.283036
3137,116.4657
3138,112.90526
3139,75.756723
3140,84.7039
3141,95.342142
3142,109.58691
3143,100.69408
3144,113.38312
3145,76.126703
3146,81.345811
3147,116.74424
3148,48.537219
3149,43.165801
3150,30.742492
3151,38.840496
3152,1116.5678
3153,1116.5678
3154,1116.5678
3155,1116.5678
3156,30.227852
3157,39.431855
3158,48.969421
3159,42.865933
3160,50.30749
3161,16.0614
3162,26.014236
3163,52.393497
3164,42.433532
3165,22.192968
3166,28.957547
3167,45.194181
3168,43.607176
3169,39.711477
3170,24.344563
3171,31.762116
3172,27.915551
3173,44.091394
3174,41.589189
3175,21.552217
3176,25.318207
3177,31.408378
3178,43.731791
3179,40.519639
3180,75.080544
3181,85.610265
3182,73.827321
3183,60.767046
3184,59.351349
3185,77.540318
3186,85.307582
3187,69.669052
3188,71.928502
3189,58.947078
3190,73.347816
3191,83.733849
3192,84.957454
3193,69.71468
3194,58.956722
3195,76.822729
3196,81.863651
3197,1116.5678
3198,109.11764
3199,127.93155
3200,119.1791
3201,98.459162
3202,98.720766
3203,114.50156
3204,126.36388
3205,112.48293
3206,119.16813
3207,98.256233
3208,108.73899
3209,127.75595
3210,127.691
3211,113.83274
3212,100.06648
3213,115.79765
3214,131.89536
3215,110.93366
3216,96.691897
3217,120.46831
3218,104.68265
3219,133.19995
3220,124.86057
3221,93.438508
3222,95.342142
3223,119.1896
3224,130.5799
3225,109.58691
3226,124.88775
3227,93.170403
3228,104.2395
3229,133.06711
3230,39.096603
3231,31.113481
3232,43.705225
3233,48.996232
3234,1116.5678
3235,1116.5678
3236,1116.5678
3237,1116.5678
3238,43.410674
3239,49.422986
3240,39.682287
3241,30.609689
3242,16.0614
3243,51.52418
3244,53.547642
3245,26.014236
3246,21.900207
3247,42.12826
3248,44.915326
3249,28.790704
3250,32.480146
3251,25.496435
3252,40.951475
3253,44.695113
3254,45.491846
3255,28.775218
3256,22.976186
3257,43.106262
3258,40.481151
3259,43.69733
3260,31.38507
3261,25.283345
3262,110.98487
3263,117.97271
3264,103.75918
3265,95.577159
3266,93.728191
3267,113.42468
3268,118.58433
3269,100.06305
3270,101.94736
3271,93.933482
3272,109.38827
3273,116.20898
3274,117.85695
3275,99.502002
3276,92.862769
3277,112.45072
3278,98.82606
3279,1116.5678
3280,102.3778
3281,120.0619
3282,110.60617
3283,90.80118
3284,90.556786
3285,107.70783
3286,118.82238
3287,103.7957
3288,110.5276
3289,90.494381
3290,101.89738
3291,119.81253
3292,120.13247
3293,105.14435
3294,91.89177
3295,108.97237
3296,124.62189
3297,101.96259
3298,88.150999
3299,113.95928
3300,98.352823
3301,125.12235
3302,116.13173
3303,86.14173
3304,86.805378
3305,112.71578
3306,123.32697
3307,100.613
3308,116.09818
3309,85.757471
3310,97.799997
3311,124.92185
3312,30.596845
3313,39.69746
3314,49.434179
3315,43.403338
3316,1116.5678
3317,1116.5678
3318,1116.5678
3319,1116.5678
3320,49.007053
3321,43.697387
3322,31.100355
3323,39.111635
3324,26.014236
3325,53.547642
3326,51.52418
3327,16.0614
3328,28.260424
3329,44.656314
3330,42.193414
3331,22.111177
3332,25.862214
3333,31.776731
3334,44.267738
3335,41.116888
3336,43.039757
3337,22.773652
3338,29.315351
3339,45.757491
3340,44.132538
3341,40.311887
3342,24.899781
3343,32.102915
3344,108.99492
3345,114.10827
3346,99.260293
3347,93.205821
3348,91.183818
3349,111.39098
3350,115.09662
3351,95.798817
3352,97.515928
3353,91.688732
3354,107.51131
3355,112.41533
3356,114.21585
3357,95.050385
3358,90.12153
3359,110.26311
3360,91.036235
3361,1116.5678
3362,78.155385
3363,100.85942
3364,96.63708
3365,72.338404
3366,75.341534
3367,83.451257
3368,97.806741
3369,91.200195
3370,97.080068
3371,72.69118
3372,78.186017
3373,101.06577
3374,99.151442
3375,92.453707
3376,76.609917
3377,84.801122
3378,101.96259
3379,91.907933
3380,75.926877
3381,88.150999
3382,72.513655
3383,106.96004
3384,103.02435
3385,66.081761
3386,74.712678
3387,86.805378
3388,100.613
3389,90.699796
3390,103.48256
3391,66.397072
3392,72.476464
3393,107.19769
3394,42.85846
3395,48.980754
3396,39.447173
3397,30.214724
3398,1116.5678
3399,1116.5678
3400,1116.5678
3401,1116.5678
3402,38.855676
3403,30.729091
3404,43.157825
3405,48.548182
3406,52.393497
3407,26.014236
3408,16.0614
3409,50.30749
3410,44.937431
3411,28.433
3412,22.397367
3413,42.498011
3414,39.884522
3415,43.164388
3416,31.030705
3417,24.746275
3418,21.315071
3419,41.519146
3420,44.368901
3421,28.485698
3422,32.125348
3423,24.935764
3424,40.350614
3425,44.166517
3426,71.889518
3427,79.901807
3428,66.88466
3429,56.539243
3430,54.762618
3431,74.327982
3432,80.112264
3433,62.870341
3434,64.99868
3435,54.866581
3436,70.302198
3437,78.073647
3438,79.539795
3439,62.661092
3440,54.008397
3441,73.357345
3442,72.267996
3443,1116.5678
3444,110.54805
3445,132.00063
3446,125.60995
3447,102.64047
3448,104.34628
3449,115.92306
3450,129.51878
3451,119.43126
3452,125.82733
3453,102.73354
3454,110.43879
3455,132.04688
3456,130.86848
3457,120.75759
3458,105.68421
3459,117.26717
3460,134.2065
3461,118.92216
3462,103.54373
3463,121.02629
3464,105.23161
3465,137.80371
3466,131.72585
3467,96.823871
3468,102.22088
3469,119.69009
3470,132.85927
3471,117.61279
3472,131.96742
3473,96.873243
3474,105.07035
3475,137.88149
3476,50.273978
3477,16.072064
3478,26.022248
3479,52.362957
3480,48.544166
3481,43.139155
3482,30.711717
3483,38.859693
3484,1116.5678
3485,1116.5678
3486,1116.5678
3487,1116.5678
3488,30.226245
3489,39.417685
3490,48.952163
3491,42.856444
3492,25.307837
3493,31.382537
3494,43.703712
3495,40.500605
3496,42.408334
3497,22.167252
3498,28.954753
3499,45.176715
3500,43.596606
3501,39.685141
3502,24.317938
3503,31.765698
3504,27.932446
3505,44.106027
3506,41.59869
3507,21.558871
3508,102.16946
3509,112.63365
3510,100.17448
3511,87.991386
3512,86.552832
3513,104.62579
3514,112.46299
3515,96.112095
3516,98.282263
3517,86.17254
3518,100.40782
3519,110.76994
3520,112.06396
3521,95.970434
3522,86.108761
3523,103.9641
3524,103.00083
3525,1116.5678
3526,82.38242
3527,100.073
3528,91.111827
3529,70.73705
3530,70.703028
3531,87.690385
3532,98.747431
3533,84.439541
3534,91.110953
3535,70.455375
3536,81.872873
3537,99.85373
3538,100.06046
3539,85.789026
3540,72.045808
3541,88.945298
3542,104.52901
3543,83.043185
3544,68.625649
3545,94.029161
3546,78.53499
3547,105.2317
3548,96.823978
3549,66.051383
3550,67.275797
3551,92.801458
3552,103.23437
3553,81.701024
3554,96.873351
3555,65.664799
3556,77.930473
3557,105.07045
3558,16.072064
3559,51.563761
3560,53.586403
3561,26.022248
3562,39.123955
3563,31.095364
3564,43.696475
3565,49.017948
3566,1116.5678
3567,1116.5678
3568,1116.5678
3569,1116.5678
3570,43.418943
3571,49.420639
3572,39.676419
3573,30.620464
3574,40.497612
3575,43.701031
3576,31.380722
3577,25.305127
3578,21.927105
3579,42.157985
3580,44.948069
3581,28.818011
3582,32.504353
3583,25.504564
3584,40.961867
3585,44.716266
3586,45.492446
3587,28.783101
3588,22.969256
3589,43.100829
3590,93.721752
3591,96.310063
3592,80.919613
3593,77.718657
3594,75.494703
3595,96.011171
3596,97.728707
3597,77.758684
3598,79.268021
3599,76.432807
3600,92.433235
3601,94.715145
3602,96.674743
3603,76.811334
3604,74.173411
3605,94.680858
3606,71.012913
3607,1116.5678
3608,74.881697
3609,94.223119
3610,86.739324
3611,64.667511
3612,65.65366
3613,80.264473
3614,92.36295
3615,80.426823
3616,86.899073
3617,64.583021
3618,74.503009
3619,94.134343
3620,93.699344
3621,81.76057
3622,67.001677
3623,81.560552
3624,97.739551
3625,79.824026
3626,64.513257
3627,86.273165
3628,70.534684
3629,99.730554
3630,92.765292
3631,59.372303
3632,63.182266
3633,85.003468
3634,96.417431
3635,78.5151
3636,92.965635
3637,59.187074
3638,70.053434
3639,99.695973
3640,26.022248
3641,53.586403
3642,51.563761
3643,16.072064
3644,30.620464
3645,39.676419
3646,49.420639
3647,43.418943
3648,1116.5678
3649,1116.5678
3650,1116.5678
3651,1116.5678
3652,49.017948
3653,43.696475
3654,31.095364
3655,39.123955
3656,44.153426
3657,40.32175
3658,24.906953
3659,32.126777
3660,28.274669
3661,44.682596
3662,42.224741
3663,22.142837
3664,25.884235
3665,31.773404
