segment_id,slot_id,threshold_low,threshold_high,unit_price
SEG840e77ed69,TSbc57395db7,79.5,105.8,52.4445
SEGfb228f397e,TS37ff698958,185.0,220.0,21.3154
SEG1f8c60267c,TS68bd1ddae5,32.9,37.5,135.447
SEG4b7baaf667,TSf7c05ecaf1,135.3,158.0,76.1564
SEG988a56998d,TS42d0b628c0,167.1,187.0,17.2241
SEG6da2968b79,TS2b7842f554,280.1,321.4,17.9312
SEGfa5a3c4f22,TS7bda0322ac,167.1,187.0,17.2241
SEG9c2fb7e304,TS3f6b29d3d4,193.1,226.8,0.57582
SEGc33322de71,TS278d9f1fcc,258.1,300.9,218.044
SEGdb16aef64a,TSa55de547fe,65.0,79.4,54.9888
SEG5eb339c324,TS0c139ee02f,95.0,110.0,197.662
SEG23cdbc28f6,TS4d5a110698,100.0,112.6,77.294
SEG003d65c9b6,TSe9505e645a,250.1,280.0,18.9919
SEGcc85c095f2,TSeb9415d128,10.4,13.3,305.559
SEG7b8648f9a8,TS5ea5d90b6c,114.0,136.4,56.9391
SEGc3e8e2cf38,TS76d4197a5d,18.6,26.0,102.885
SEGc8c671224f,TSfa31d84579,2.1,8.4,149.385
SEG83df4a6f09,TS77f91674dc,14.1,23.4,155.573
SEG181ef0c470,TS2f96a4be85,167.1,187.0,17.2241
SEG0c741c705a,TS4f3da44342,250.1,280.0,18.9919
SEG98139128fa,TS3d7ccb0210,0.999,2.997,152.613
SEG769ccad3bd,TS6f1fc6830c,115.0,124.0,373.859
SEGf97a805962,TSeb9415d128,167.1,187.0,17.2241
SEGeabb08b775,TS70c9f1cdf8,328.1,400.0,100.467
SEGffacbbb18d,TS68cccee489,115.0,117.0,20.2143
SEG55121e49c4,TS2130a64621,155.0,158.2,101.649
SEG5f5566fe05,TSee8f79fd45,158.3,165.7,100.75
SEG868bd59c80,TS0c139ee02f,26.1,33.6,96.7136
SEGe97ffe6b90,TS3856554761,152.5,165.9,55.738
SEG73319a8e1a,TS6ff2389c54,75.0,88.7,59.6592
SEGaf4a6d29e9,TS8a860b9b72,167.1,187.0,17.2241
SEG63c37f1dca,TS0c139ee02f,18.6,26.0,102.885
SEG2fd6637ad3,TS2661a11a3f,70.1,75.0,61.8359
SEGca4c8711e8,TScb0b285159,328.1,399.7,100.467
SEG806cc73619,TS3d7ccb0210,75.0,88.7,59.6592
SEG0db68c305c,TS5be34975d7,147.1,167.0,18.1333
SEGca42dd994f,TSf426558a2a,158.3,165.7,100.75
SEG945a824ca6,TSff6b080e7d,0.721,0.722,178.06
SEG7c1783c9a0,TS7742df5bec,117.1,147.0,19.3657
SEGfa6e47e0c8,TSb0a72470c9,147.1,167.0,18.1333
SEGfc308fe84d,TSf988146cfc,280.1,321.4,17.9312
SEGb713292f3e,TS31df6c22e6,193.1,226.8,0.57582
SEG21050040fb,TS0064756dcb,26.1,33.6,96.7136
SEG0cb19255c4,TS9215f23210,14.1,23.4,155.573
SEG48d14b5dc2,TS4d5a110698,97.0,134.9,54.9607
SEG024c1b5bc4,TSe9505e645a,155.0,198.0,111.19
SEG2f72061e07,TSba51d6f88e,150.5,172.0,0.444492
SEGc1210d7ccf,TSb0a72470c9,15.0,18.5,108.435
SEGf95268a407,TS2f96a4be85,310.2,328.0,106.131
SEGf4e541143c,TS632a2e8ee3,124.1,144.7,342.542
SEG32b3aa98d5,TSd08b69a66f,115.0,124.0,34.0239
SEGabda969b0f,TS4c537bf323,124.1,144.7,342.542
SEG9679ebe5b2,TS5b76c70c04,79.5,105.8,52.4445
SEGaa04ee74d3,TSfa3e5079a3,386.6,434.8,201.092
SEG9a50d388b5,TSda9affbe11,114.0,130.3,54.9015
SEG7ec63ad1fa,TSbc57395db7,135.0,152.4,104.269
SEG11f828dd6e,TSeb58535d43,124.1,144.7,342.542
SEGadc5a8dd1f,TS0064756dcb,255.0,258.0,221.953
SEG770f05d612,TS31165b053e,10.4,13.3,305.559
SEG3dd0473e2f,TS5be34975d7,75.1,85.5,62.0938
SEG34512d20f0,TS5368b7fc42,6.2,6.3,109.264
SEG7aa4dc34e4,TS37ff698958,117.0,129.0,0.353573
SEG95507c2e6d,TSf98c56f109,110.0,134.9,106.056
SEG503b77d654,TSe6714cbfdd,114.0,130.3,54.9015
SEG4c93cd65d3,TSd5ab48622e,193.1,226.8,0.57582
SEG1f8a717dcc,TSf0f0a49e31,328.1,400.0,100.467
SEG9ac3a632ab,TS5b76c70c04,97.0,134.9,54.9607
SEGdc25bb4848,TS97e6bd8f9b,167.1,187.0,17.2241
SEGd67448423a,TS21c7a3001a,10.0,14.0,215.54
SEG047cbe5318,TSff6b080e7d,0.999,2.997,152.613
SEG0be9525399,TS49044e168e,26.1,33.6,96.7136
SEG44a14acbbe,TSf426558a2a,135.0,152.4,104.269
SEG647a0d2d3a,TScbb1097136,90.0,96.9,56.6363
SEGe2475bf287,TSeb9415d128,65.0,79.4,55.5115
SEG1fb68b3657,TS30f6b06801,5.936,5.937,127.251
SEG4ae38825d4,TSeb9415d128,386.6,434.8,201.092
SEGb8c0c5df29,TS5b76c70c04,0.721,0.722,178.06
SEG8ec31f44d9,TScb0b285159,88.8,113.9,55.9683
SEG60123e0dcd,TSfeb615966d,386.6,434.8,201.092
SEG7a9aaf60e4,TS872840c56f,150.5,172.0,0.444492
SEG25b408604d,TS5ea5d90b6c,193.1,226.8,0.57582
SEG9ab69b3b69,TSf3c4cf7d55,301.0,344.0,212.286
SEGf5559edc6e,TS36061ce77d,26.1,33.6,96.7136
SEGf21e50bf7b,TS36061ce77d,88.8,113.9,55.9683
SEG1501e7f9f1,TS7c3e8eda03,10.0,14.0,215.54
SEGe84a9503be,TSa55de547fe,129.1,150.4,0.393982
SEG112be7372f,TSf2f132c858,165.8,191.7,100.23
SEG578de778f7,TS0e5dfbabce,220.1,250.0,20.3456
SEGc4f6940a54,TScb0b285159,114.0,136.4,56.9391
SEGa2d52a119b,TS9dba1a3b01,17.1,20.0,215.816
SEG89ea4ec1b9,TSb32f93b444,12.5,27.4,222.643
SEGbbf66e2243,TSff6b080e7d,15.0,18.5,108.435
SEG41ca4981a1,TS8bd964e3f8,172.1,193.0,0.515207
SEG8233e9aeb3,TSfa31d84579,328.1,399.7,100.467
SEG54a2e3b764,TS25116cbe77,187.1,208.0,16.5371
SEGae5084b761,TS40e6d8607e,75.1,85.5,62.0938
SEG97b7364293,TS0c0829db4c,6.2,6.3,109.264
SEGab00970171,TSd0fc980b3a,50.0,70.0,64.9502
SEG70b72a3be8,TS055580bf5d,310.2,328.0,106.131
SEG121e9c8b48,TS8bd964e3f8,0.721,0.722,178.06
SEG4837148c07,TS443ac81312,50.0,70.0,64.9502
SEG806ad9a008,TS30f6b06801,15.0,18.5,108.435
SEGd6f8d12f6d,TS432824cef5,6.2,6.3,109.264
SEG98cdbb7c9b,TS7376d266d9,172.1,193.0,0.515207
SEGc3923b516d,TS7742df5bec,88.8,113.9,55.9683
SEG7bc83eab00,TSd0fc980b3a,144.8,165.4,28.3364
SEG026d3d7b41,TS25116cbe77,135.0,152.4,55.6976
SEG3335e9f918,TSfeb615966d,6.2,6.3,109.264
SEGc17e9b877c,TS7376d266d9,152.5,165.9,55.738
SEG3ce5e82952,TS4d5a110698,50.0,70.0,64.9502
SEG4327ae201e,TS04fcc74874,117.0,129.0,0.353573
SEG28b2ca2249,TSbe35f40078,144.8,165.4,28.3364
SEG2703f945b2,TSe0b6ccf3df,13.4,17.0,239.942
SEG41d8cebc6f,TS2e3a4076ec,328.1,399.7,100.467
SEG536eff6122,TS278d9f1fcc,160.0,214.9,125.375
SEG566687caa2,TS6ff2389c54,95.0,110.0,197.662
SEG51727a14eb,TSc84e67f3cf,167.1,187.0,17.2241
SEG70a4497b42,TSec107a29d2,79.5,105.8,52.4445
SEGfe28e94ca6,TS31df6c22e6,17.1,20.0,215.816
SEG6efd019e04,TS49044e168e,135.0,152.4,55.6976
SEG6aef0beb6c,TS87d83de23a,50.0,70.0,61.4538
SEG3571b66f9a,TS7bda0322ac,115.0,124.0,373.859
SEGeed2e8378f,TS26b55ccfc1,32.5,37.5,156.736
SEG70093f88f9,TS68bd1ddae5,10.0,12.4,250.651
SEGdf5747c9c1,TSc43ca385e8,344.1,386.5,206.618
SEG1f722b6e93,TS76d4197a5d,310.2,328.0,106.131
SEGbf0bff8bb8,TSb0a72470c9,8.0,10.3,371.745
SEG2a4f8041a6,TSda9affbe11,23.5,32.8,141.012
SEG5711297349,TS030306ac46,115.0,124.0,373.859
SEG09a0bc6e0a,TSc43ca385e8,70.1,85.3,64.8355
SEG0fadf37091,TS6f1fc6830c,17.1,20.0,215.816
SEG0a0e76ee14,TS40e6d8607e,75.0,88.7,58.2271
SEGe9ff9b1663,TSc11915e3ee,5.936,5.937,127.251
SEGd34c9b4fcd,TS55c54cd19d,187.1,208.0,16.5371
SEG92c07c70e3,TSf450088623,26.1,33.6,96.7136
SEG46fff393c9,TS9dba1a3b01,5.936,5.937,127.251
SEG4acec981fa,TSf0553561e8,328.1,400.0,100.467
SEG4b2446939b,TS2f96a4be85,386.6,434.8,201.092
SEGe8d4cbf838,TS5ea5d90b6c,26.1,33.6,96.7136
SEG180a3f6ded,TSbc57395db7,250.1,280.0,18.9919
SEGae80085532,TS5c28dfa9ca,165.5,208.0,26.5685
SEGc6192d9ea4,TSf3c4cf7d55,155.0,198.0,111.19
SEG786a23a1b7,TSf0e592f52c,13.4,17.0,239.942
SEGbc6f1bbb2c,TS5f1586151b,50.0,70.0,64.9502
SEGa84194e7f6,TS874720f008,13.4,17.0,239.942
SEG46a30e2ccd,TS4447a8fd1d,88.8,113.9,57.7753
SEG042e1651d9,TSf0e592f52c,135.0,152.4,55.6976
SEGba81c04040,TS87d83de23a,26.1,33.6,96.7136
SEG7cb64cc9b7,TSa442a672e5,115.0,124.0,34.0239
SEG1b3fa86ecd,TS97e6bd8f9b,0.653,1.959,195.46
SEGa3b733f0f0,TS9215f23210,144.8,165.4,28.3364
SEG533c6af81a,TS5be34975d7,0.999,2.997,152.613
SEG1ba92456fa,TS443ac81312,88.8,113.9,55.9683
SEG8bd69d9ce6,TS40e6d8607e,70.1,85.3,64.8355
SEG55d3b38bd2,TS5ea5d90b6c,17.1,20.0,215.816
SEG2655c0c36c,TS5ea5d90b6c,14.1,23.4,155.573
SEG7c19f8d431,TSaf4f280f49,124.1,144.7,342.542
SEGc9b543116d,TS5c28dfa9ca,115.0,124.0,34.0239
SEG7024ec83b0,TSee8f79fd45,79.5,105.8,52.4445
SEG608a9baea9,TS78f161f2ff,0.999,2.997,152.613
SEGdd5422b84e,TS87d83de23a,0.721,0.722,178.06
SEG055cbdef5e,TS469a3b02e2,8.0,10.3,371.745
SEGbd5850647d,TS5f1586151b,10.0,14.0,215.54
SEG7c27d37943,TSa114592a6e,258.1,300.9,218.044
SEG259a67d738,TS0c0829db4c,75.0,88.7,59.6592
SEGbcd69a7325,TS2661a11a3f,26.1,33.6,96.7136
SEG94088bc7d0,TSc11915e3ee,250.1,280.0,18.9919
SEG773e63cd45,TSe8cf6380ac,114.0,130.3,54.9015
SEG75c98e0c51,TSf25add6f3a,0.721,0.722,178.06
SEG4870278356,TS025d083f40,115.0,124.0,373.859
SEGefef2ea9f1,TSda9affbe11,26.1,33.6,96.7136
SEGdba6d74c0c,TS278d9f1fcc,18.6,26.0,102.885
SEG1ccb3826af,TS26b55ccfc1,167.1,187.0,17.2241
SEG5e66759e8f,TS2e3a4076ec,1.462,2.924,152.17
SEG26a72f5677,TS7cf3133006,88.8,113.9,57.7753
SEGe7cc32f0df,TS025d083f40,117.0,129.0,0.353573
SEG305cc957e2,TSc7c50e9162,75.0,88.7,59.6592
SEG7e865eb37a,TS8bd964e3f8,155.0,198.0,111.19
SEG33bed0b7b3,TSda9affbe11,301.0,344.0,212.286
SEG8b239fd223,TS242b6d35a5,155.0,198.0,111.19
SEG2c266a13f9,TS31165b053e,124.1,144.7,30.0234
SEGb901eda91f,TSec107a29d2,187.1,208.0,16.5371
SEGbec29cbc25,TS42d0b628c0,386.6,434.8,201.092
SEG03626ebdc9,TSc43ca385e8,26.1,33.6,96.7136
SEG5094dd26de,TS9dba1a3b01,114.0,130.3,54.9015
SEG1fe8ec6eeb,TSa0373678c6,14.1,23.4,155.573
SEG76997517eb,TS49044e168e,26.1,33.6,96.7136
SEG4381cad9fd,TS4aff6b5863,135.3,158.0,76.1564
SEGa48bcf3f5e,TSe9505e645a,115.0,124.0,373.859
SEGcc7688bb67,TS49044e168e,115.0,117.0,20.2143
SEG4453fc709d,TS37ff698958,17.1,20.0,215.816
SEGb9804a0bf5,TS4d5a110698,2.1,8.4,149.385
SEG2a4f96c19e,TSa18c1ed2d2,124.1,144.7,342.542
SEGd7b57223c9,TSf8f59db910,152.5,165.9,108.71
SEGe437038456,TS3d7ccb0210,65.0,79.4,55.5115
SEG15742e5245,TSf5bb5644d6,386.6,434.8,201.092
SEG9845f2f6d1,TSf3c4cf7d55,1.03,5.16,168.131
SEG38cd716390,TSeb58535d43,152.5,165.9,55.738
SEG9d1d626c7a,TSd29e70c128,129.1,150.4,0.393982
SEG20e63816ae,TSb0a72470c9,75.1,85.5,62.0938
SEG42f67fc85d,TS5be34975d7,15.0,18.5,108.435
SEG814dd775c0,TS8a860b9b72,344.1,386.5,206.618
SEG1d39b44696,TS8a4ad29ceb,255.0,258.0,221.953
SEGaa779b50b5,TS37ff698958,147.1,167.0,18.1333
SEG4449c0896a,TSfa3e5079a3,14.1,23.4,155.573
SEG7cf9b7ba5b,TS09c93edef7,135.0,152.4,104.269
SEG5059bba76a,TS3f4a752d20,23.5,32.8,141.012
SEG0b8dcb0cac,TS0afeb9f6ae,88.8,113.9,55.9683
SEGe357964a7b,TS98b842dd92,79.5,105.8,52.9179
SEGe75d30d0dc,TS0e2a47f426,88.8,113.9,55.9683
SEG60da8b3e16,TS8895174cf3,167.1,187.0,17.2241
SEGeb6604a88c,TS0c139ee02f,328.1,399.7,100.467
SEG5594f3272b,TSda410e142f,147.1,167.0,18.1333
SEGf561b2797d,TS70c9f1cdf8,20.1,23.75,195.628
SEG7c2ecfca5b,TSb32f93b444,14.1,23.4,155.573
SEGa016bb20d3,TS055580bf5d,155.0,198.0,111.19
SEG9f3be05794,TS77f91674dc,33.7,37.5,93.9432
SEGe23d3f2231,TSb0a72470c9,301.0,344.0,212.286
SEG97882870e0,TSf450088623,250.1,280.0,18.9919
SEG701e45395d,TS5f1586151b,117.0,129.0,0.353573
SEG068148beec,TS543272cc34,310.0,328.0,106.131
SEGaaa030e1c7,TS7b7bafb0fa,328.1,399.7,100.467
SEGc41f8f90ed,TS3f6b29d3d4,167.1,187.0,17.2241
SEG61a662b536,TSa442a672e5,90.0,96.9,56.6363
SEG8d56226f8c,TS469a3b02e2,328.1,400.0,100.467
SEGdb15ea9670,TS478fa29d45,1.03,5.16,168.131
SEGe353f64c1b,TS25e8984bfe,115.0,124.0,34.0239
SEGcff56a42f5,TS632a2e8ee3,220.1,250.0,20.3456
SEG03a67c38d9,TS2661a11a3f,15.0,18.5,108.435
SEGd2ac0a9b6d,TSa0373678c6,112.7,135.2,75.8452
SEG050afaed04,TS5368b7fc42,193.1,226.8,0.57582
SEG63763f920a,TS8a860b9b72,8.0,10.3,371.745
SEGd1d1718ded,TS25116cbe77,33.7,37.5,93.9432
SEG5bf415c435,TS8895174cf3,15.0,18.5,108.435
SEGfc73f340de,TSeb9415d128,33.7,37.5,93.9432
SEG910f5e6410,TSd5ab48622e,144.8,165.4,326.954
SEG9e446904a7,TSba51d6f88e,124.1,144.7,30.0234
SEG74a09115dc,TS0ae713d1a5,115.0,124.0,34.0239
SEGe05a2c9275,TS30f6b06801,328.1,399.7,100.467
SEGc57b347a38,TS4447a8fd1d,301.0,344.0,212.286
SEGec162a9be5,TS26b55ccfc1,155.0,158.2,101.649
SEGbfc3077db3,TS78f161f2ff,26.1,33.6,96.7136
SEG52ad88fd27,TS278d9f1fcc,165.5,208.0,26.5685
SEGc7e8efcd28,TS21c7a3001a,115.0,124.0,34.0239
SEG02aea5440f,TS7b7bafb0fa,215.0,250.75,122.276
SEGbe45c1cdc7,TS26b55ccfc1,152.5,165.9,55.738
SEG7374da2b65,TS26b55ccfc1,6.2,6.3,109.264
SEG95c6bf2ccc,TSd0fc980b3a,32.9,37.5,135.447
SEG25ace28bc5,TSa2bddef18e,105.9,136.3,51.34
SEG03e5a0ee4a,TS70c9f1cdf8,0.721,0.722,178.06
SEG41122b7f61,TSee8f79fd45,32.5,37.5,156.736
SEG8f5986d4a9,TS07d3a63e2b,114.0,136.4,56.9391
SEG23efe9fb48,TS8d4c8ca0ac,344.1,386.5,206.618
SEG744c9c44b5,TS1f1def30c4,75.0,88.7,58.2271
SEGf0ccd5fa47,TS7bda0322ac,190.0,253.5,192.471
SEG05943a9569,TS40e6d8607e,124.1,144.7,30.0234
SEGff2a9b516e,TScb0b285159,255.0,258.0,221.953
SEG6b2574d239,TSfeb615966d,26.1,33.6,96.7136
SEG08a940032d,TS21c7a3001a,129.1,150.4,0.393982
SEG82be6820e7,TS7143fb07ff,2.1,8.4,149.385
SEG436dcbe522,TS97e6bd8f9b,165.8,191.7,100.23
SEGfe00f16e6f,TSc99f6324df,100.0,112.6,77.294
SEG6b55a5452e,TSff6b080e7d,0.653,1.959,195.46
SEG406951f5db,TS78f161f2ff,105.9,141.04,50.8469
SEG783b06cd25,TS26b55ccfc1,124.1,144.7,342.542
SEG30276ecab2,TSf5bb5644d6,115.0,124.0,373.859
SEGb6e4579c7a,TS0064756dcb,65.0,79.4,54.9888
SEGdf3cbed3a9,TSde0255c439,14.1,23.4,155.573
SEGc8bb4f2e70,TSbc57395db7,15.0,18.5,108.435
SEGfe011eea80,TS25116cbe77,97.0,134.9,54.9607
SEGff0f18c223,TSfeb615966d,33.7,37.5,93.9432
SEG14fcbfb7f2,TS07d3a63e2b,32.5,37.5,156.736
SEG7ea4427d84,TS68cccee489,105.9,141.04,50.8469
SEGfff1449c9c,TSda410e142f,100.0,112.6,77.294
SEG327d92c94b,TSe0b6ccf3df,26.1,33.6,96.7136
SEG478cee81e9,TS4447a8fd1d,155.0,158.2,101.649
SEG8d43a498f0,TS49044e168e,301.0,344.0,212.286
SEG05cf3a004f,TSa0373678c6,115.0,117.0,20.2143
SEG27de004c4d,TS7742df5bec,8.0,10.3,371.745
SEGae6d9018c8,TS7cf3133006,1.462,2.924,152.17
SEGc33e000dc6,TSbe35f40078,114.0,130.3,54.9015
SEG698f7535eb,TS4447a8fd1d,1.03,5.16,168.131
SEGae5027d010,TSf5bb5644d6,79.5,105.8,52.9179
SEGbe4bde6208,TSb0a72470c9,115.0,124.0,34.0239
SEG57deb56869,TSa5f1ec3f85,155.0,198.0,111.19
SEGbb0318c56b,TSfeb615966d,32.5,37.5,156.736
SEG0c4f678648,TSd29e70c128,124.1,144.7,342.542
SEG68187a0cb6,TS8bd964e3f8,26.1,33.6,96.7136
SEG0ffbfeecc9,TS432824cef5,50.0,70.0,61.4538
SEG0fa22286d9,TSfa31d84579,165.5,208.0,26.5685
SEGc5267d7db2,TS68cccee489,10.0,14.0,215.54
SEG025fa395af,TSd0fc980b3a,75.1,85.5,62.0938
SEG5cbb80c986,TSc7c50e9162,328.1,399.7,100.467
SEG785d9e441a,TS2e3a4076ec,135.0,152.4,104.269
SEG9dc5e2bc62,TS872840c56f,12.5,27.4,222.643
SEGa63e5a2b82,TS24132c2e53,250.1,280.0,18.9919
SEG09ec11ab6b,TS478fa29d45,172.1,193.0,0.515207
SEG22465927d0,TSc99f6324df,32.9,37.5,135.447
SEGdf27c44561,TS030306ac46,135.0,152.4,55.6976
SEGdc73b6b3de,TS9dba1a3b01,2.1,8.4,149.385
SEG8f445e03ee,TS50f763e077,328.1,400.0,100.467
SEG00648ce185,TS4447a8fd1d,117.0,129.0,0.353573
SEG0eb350f176,TS42d0b628c0,26.1,33.6,96.7136
SEG3c5bf13172,TSa55de547fe,114.0,136.4,56.9391
SEG3069d2d660,TS7742df5bec,117.1,147.0,19.3657
SEG1fda441d2c,TS8895174cf3,0.999,2.997,152.613
SEGe5e8223c2e,TSd29e70c128,23.5,32.8,141.012
SEG591ef54e6b,TS73837dcaff,18.6,26.0,102.885
SEG2a3ac2fb69,TS0e2a47f426,79.5,105.8,52.4445
SEGbc0fe4a3d8,TS8c634a4f2c,301.0,344.0,212.286
SEG2fc3297e41,TS5ea5d90b6c,160.0,214.9,125.375
SEG536d02234e,TSeb9415d128,117.0,129.0,0.353573
SEGc998884f7e,TSf0553561e8,18.6,26.0,102.885
SEG44b77ff936,TSf8f59db910,5.936,5.937,127.251
SEG5fb2944ae4,TS0c0829db4c,150.5,172.0,0.444492
SEGabdd282c29,TS8a4ad29ceb,50.0,70.0,64.9502
SEGc1d785ee84,TSba51d6f88e,172.1,193.0,0.515207
SEG8a5a9c9175,TSa114592a6e,150.5,172.0,0.444492
SEG06516cd090,TS31df6c22e6,185.0,220.0,21.3154
SEG18c54e9183,TSc7c50e9162,187.1,208.0,16.5371
SEGca48c1433a,TS84b8520c28,79.5,105.8,52.9179
SEG8b5dd1f648,TS6ff2389c54,280.1,321.4,17.9312
SEGb9b414fa3b,TS68cccee489,2.1,8.4,149.385
SEGbeeb51c801,TS36061ce77d,10.0,14.0,215.54
SEG1955c6ba2c,TS6b2a8043e4,0.653,1.959,195.46
SEG556ed60294,TSf0e592f52c,386.6,434.8,201.092
SEGd6f4b0f3a3,TS31165b053e,32.5,37.5,156.736
SEG9ddc9e95d2,TS32530bb46a,250.1,280.0,18.9919
SEG1dbe122ddc,TSf450088623,10.0,12.4,250.651
SEG9a30040323,TSe9513bdbd6,88.8,113.9,57.7753
SEG997f8cb36b,TSc99f6324df,18.6,26.0,102.885
SEGdb3cbfe179,TSe4260e2609,110.1,123.71,190.201
SEG1d4e1f16e2,TS0ae713d1a5,95.0,110.0,197.662
SEG342b3dc407,TSfa31d84579,301.0,344.0,212.286
SEG62f23f3d3c,TS25116cbe77,12.5,27.4,222.643
SEG3d77b57f9f,TSba51d6f88e,144.8,165.4,326.954
SEG5fe9272a6f,TS36061ce77d,155.0,198.0,111.19
SEG43d72b451c,TS97e6bd8f9b,129.1,150.4,0.393982
SEG90b4cc37fe,TS5368b7fc42,129.1,150.4,0.393982
SEG369736ee43,TSfa31d84579,50.0,70.0,61.4538
SEG4173b914ad,TSfa31d84579,193.1,226.8,0.57582
SEG16c2112de2,TS31165b053e,328.1,399.7,100.467
SEGcf6a6bb3cf,TSe6714cbfdd,310.2,328.0,106.131
SEG43e6f4b5cb,TS1f1def30c4,215.0,250.75,122.276
SEG5190a5506e,TS0e0b71e89c,18.6,26.0,102.885
SEG7399e9be89,TSa114592a6e,75.0,88.7,59.6592
SEGd7d40dda93,TSa114592a6e,18.6,26.0,102.885
SEGbf261b241d,TSa442a672e5,5.936,5.937,127.251
SEG8555dd6506,TS24132c2e53,158.3,165.7,100.75
SEG8b5fca47d9,TSfa31d84579,144.8,165.4,326.954
SEGa81dc84c43,TS469a3b02e2,65.0,79.4,55.5115
SEGdca81655c0,TS030306ac46,124.1,144.7,30.0234
SEGa3d42b4782,TS84b8520c28,0.653,1.959,195.46
SEG92dff9f5bd,TSff6b080e7d,110.0,134.9,106.056
SEG00e5b6a960,TS874720f008,155.0,198.0,111.19
SEGb76864391e,TSf7c05ecaf1,280.1,321.4,17.9312
SEGe8e0d1afc4,TSc99f6324df,167.1,187.0,17.2241
SEG78e1522d5a,TSea8ddd055f,32.9,37.5,135.447
SEGb3b6ab6638,TS25a9345498,95.0,110.0,197.662
SEGf2d5faddee,TS6b2a8043e4,88.8,113.9,57.7753
SEG0c1ba5d10e,TS5624c05049,114.0,130.3,54.9015
SEGc9a1bddad9,TS8ea511c0a1,32.5,37.5,156.736
SEG9b18b1854c,TSa18c1ed2d2,115.0,117.0,20.2143
SEG5b1444f9ae,TS5624c05049,0.36,0.9,171.336
SEG5c22e56d91,TS70c9f1cdf8,32.5,37.5,156.736
SEGd27f3268a7,TSa114592a6e,50.0,70.0,61.4538
SEG9ba72eb065,TS7cb9d4122f,114.0,136.4,56.9391
SEG26a37be6c8,TSf450088623,50.0,70.0,61.4538
SEG1ac8cfc35d,TSeb9415d128,1.03,5.16,168.131
SEG591aa894fc,TS249557872b,147.1,167.0,18.1333
SEGeaa87b42c0,TS32530bb46a,105.9,141.04,50.8469
SEG8948e9b83e,TSd29e70c128,79.5,105.8,52.9179
SEG74b68304c1,TSf2f132c858,310.2,328.0,106.131
SEG04bdb4eba5,TSf6619c37bf,147.1,167.0,18.1333
SEGfa9d284994,TS9dba1a3b01,75.0,88.7,59.6592
SEG2e3fde9d98,TS2b7842f554,12.5,27.4,222.643
SEG14b66842be,TS2661a11a3f,124.1,144.7,30.0234
SEG80cf13ba12,TSda9affbe11,1.03,5.16,168.131
SEGf9f007d459,TSb0a72470c9,32.9,37.5,135.447
SEGaa6f67d4f0,TS7c3e8eda03,23.5,32.8,141.012
SEGd5501be8bc,TSf8f59db910,129.1,150.4,0.393982
SEG5fc1ba092b,TS666767b301,185.0,220.0,21.3154
SEG73767efe2f,TS36061ce77d,301.0,344.0,212.286
SEG516c72dcdb,TS7143fb07ff,152.5,165.9,108.71
SEG217ac3e87d,TS9dba1a3b01,18.6,26.0,102.885
SEG24e163c8ad,TS0c139ee02f,117.0,129.0,0.353573
SEG1a26877ad1,TSa5f1ec3f85,165.5,208.0,26.5685
SEG60d6716ef8,TS741a1f1b80,13.4,17.0,239.942
SEG2a643319d2,TS07d3a63e2b,105.9,141.04,50.8469
SEGd841f96d58,TS0c139ee02f,10.0,12.4,250.651
SEG482e3d9676,TSba51d6f88e,155.0,198.0,111.19
SEG70bfaf648f,TS7cb9d4122f,155.0,158.2,101.649
SEG60418b9285,TS2661a11a3f,165.8,191.7,100.23
SEG09d41c3466,TSd0fc980b3a,117.1,147.0,19.3657
SEG1f270422e4,TS0c139ee02f,10.0,14.0,215.54
SEG5c51dd7fa7,TSd29e70c128,18.6,26.0,102.885
SEG414044f4f1,TS025d083f40,386.6,434.8,201.092
SEG279c21338b,TS98b842dd92,32.5,37.5,156.736
SEG5bd9efe114,TSa114592a6e,105.9,141.04,50.8469
SEG6b1c939b0f,TSe4260e2609,0.653,1.959,195.46
SEG00b30f07f2,TSd08b69a66f,97.0,134.9,54.9607
SEGa7aa89abf2,TS0c0829db4c,193.1,226.8,0.57582
SEGe8fcdd65c4,TSa5f1ec3f85,158.3,165.7,100.75
SEG5a4be46b8a,TS543272cc34,65.0,79.4,54.9888
SEG509e4d67ac,TS8d4c8ca0ac,75.0,88.7,59.6592
SEG64fe312493,TS443ac81312,112.7,135.2,75.8452
SEG6b5e4af343,TSec107a29d2,310.2,328.0,106.131
SEGddc37784dc,TS2e3a4076ec,165.8,191.7,100.23
SEG7fd02a74d8,TSa5f1ec3f85,32.5,37.5,156.736
SEGe0ebff4a95,TSd18d3cfa89,250.1,280.0,18.9919
SEG7b1dfd2615,TS0064756dcb,70.1,85.3,64.8355
SEG61aeba36a8,TS7b7bafb0fa,0.36,0.9,171.336
SEG25f5ec88cd,TSf2f132c858,13.4,17.0,239.942
SEGb6ecc47fe3,TSfeb615966d,105.9,141.04,50.8469
SEGf0dad093d5,TSe0b6ccf3df,117.0,129.0,0.353573
SEG373e8c7f2a,TS2661a11a3f,150.5,172.0,0.444492
SEG1ff2612658,TS6ef1672b5d,10.0,12.4,250.651
SEG914f4510cf,TSb0a72470c9,18.6,26.0,102.885
SEGd8cd855e62,TS31165b053e,15.0,18.5,108.435
SEG1603e9b34f,TS478fa29d45,75.1,85.5,62.0938
SEG6eb593da03,TS26b55ccfc1,15.0,18.5,108.435
SEGcf5351169f,TSf0e592f52c,280.1,321.4,17.9312
