Constraint_Group_Type,Period_ID,Variable_Name,Coefficient
MaxInv,7,C0060,2000.0
MaxInv,7,C0071,2000.0
MaxInv,7,C0285,2000.0
MaxInv,7,C0515,1.0
MaxInv,8,C0034,2000.0
MaxInv,8,C0042,2000.0
MaxInv,8,C0051,2000.0
MaxInv,8,C0061,2000.0
MaxInv,8,C0072,2000.0
MaxInv,8,C0286,2000.0
MaxInv,8,C0294,2000.0
MaxInv,8,C0516,1.0
MaxInv,9,C0043,2000.0
MaxInv,9,C0052,2000.0
MaxInv,9,C0062,2000.0
MaxInv,9,C0073,2000.0
MaxInv,9,C0287,2000.0
MaxInv,9,C0295,2000.0
MaxInv,9,C0302,2000.0
MaxInv,9,C0517,1.0
MaxInv,10,C0053,2000.0
MaxInv,10,C0063,2000.0
MaxInv,10,C0074,2000.0
MaxInv,10,C0288,2000.0
MaxInv,10,C0296,2000.0
MaxInv,10,C0303,2000.0
MaxInv,10,C0309,2000.0
MaxInv,10,C0518,1.0
MaxInv,11,C0064,2000.0
MaxInv,11,C0075,2000.0
MaxInv,11,C0289,2000.0
MaxInv,11,C0297,2000.0
MaxInv,11,C0304,2000.0
MaxInv,11,C0310,2000.0
MaxInv,11,C0315,2000.0
MaxInv,11,C0519,1.0
MaxInv,12,C0076,2000.0
MaxInv,12,C0290,2000.0
MaxInv,12,C0298,2000.0
MaxInv,12,C0305,2000.0
MaxInv,12,C0311,2000.0
MaxInv,12,C0316,2000.0
MaxInv,12,C0320,2000.0
MaxInv,12,C0520,1.0
MaxInv,13,C0291,2000.0
MaxInv,13,C0299,2000.0
MaxInv,13,C0306,2000.0
MaxInv,13,C0312,2000.0
MaxInv,13,C0317,2000.0
MaxInv,13,C0321,2000.0
MaxInv,13,C0324,2000.0
MaxInv,13,C0521,1.0
MaxInv,14,C0292,2000.0
MaxInv,14,C0300,2000.0
MaxInv,14,C0307,2000.0
MaxInv,14,C0313,2000.0
MaxInv,14,C0318,2000.0
MaxInv,14,C0322,2000.0
MaxInv,14,C0325,2000.0
MaxInv,14,C0522,1.0
MaxInv,15,C0293,2000.0
MaxInv,15,C0301,2000.0
MaxInv,15,C0308,2000.0
MaxInv,15,C0314,2000.0
MaxInv,15,C0319,2000.0
MaxInv,15,C0323,2000.0
MaxInv,15,C0326,2000.0
MaxInv,15,C0523,1.0
