pair_id,i_id,j_id,row_gap_i_before_j,row_gap_j_before_i,col_gap_i_before_j,col_gap_j_before_i
631,10,27,4.0,4.0,7.0,7.0
632,10,28,4.0,4.0,7.0,7.0
633,10,29,4.0,4.0,7.0,7.0
634,10,30,4.0,4.0,7.0,7.0
635,10,31,4.0,4.0,7.0,7.0
636,10,32,4.0,4.0,7.0,7.0
637,10,33,4.0,4.0,7.0,7.0
638,10,34,4.0,4.0,7.0,6.0
639,10,35,4.0,4.0,7.0,7.0
640,10,36,4.0,4.0,7.0,7.0
641,10,37,4.0,4.0,7.0,7.0
642,10,38,4.0,4.0,7.0,7.0
643,10,39,4.0,4.0,7.0,7.0
644,10,40,4.0,4.0,7.0,7.0
645,10,41,4.0,4.0,7.0,7.0
646,10,42,4.0,4.0,7.0,7.0
647,10,43,4.0,4.0,7.0,7.0
648,10,44,4.0,4.0,7.0,7.0
649,10,45,4.0,4.0,7.0,6.0
650,10,46,4.0,4.0,7.0,7.0
651,10,47,4.0,4.0,7.0,7.0
652,10,48,4.0,4.0,7.0,7.0
653,10,49,4.0,4.0,7.0,7.0
654,10,50,4.0,4.0,7.0,7.0
655,10,51,4.0,4.0,7.0,7.0
656,10,52,4.0,4.0,7.0,7.0
657,10,53,4.0,4.0,7.0,7.0
658,10,54,4.0,4.0,7.0,7.0
659,10,55,4.0,4.0,7.0,7.0
660,10,56,4.0,4.0,7.0,6.0
661,10,57,4.0,4.0,7.0,7.0
662,10,58,4.0,4.0,7.0,7.0
663,10,59,4.0,4.0,7.0,7.0
664,10,60,4.0,4.0,7.0,7.0
665,10,61,4.0,4.0,7.0,7.0
666,10,62,4.0,4.0,7.0,7.0
667,10,63,4.0,4.0,7.0,7.0
668,10,64,4.0,4.0,7.0,6.0
669,10,65,4.0,4.0,7.0,6.0
670,10,66,4.0,4.0,7.0,6.0
671,11,12,4.0,4.0,7.0,6.0
672,11,13,4.0,4.0,7.0,7.0
673,11,14,4.0,4.0,7.0,7.0
674,11,15,4.0,4.0,7.0,7.0
675,11,16,4.0,4.0,7.0,7.0
676,11,17,4.0,4.0,7.0,7.0
677,11,18,4.0,4.0,7.0,7.0
678,11,19,4.0,4.0,7.0,7.0
679,11,20,4.0,4.0,7.0,7.0
680,11,21,4.0,4.0,7.0,7.0
681,11,22,4.0,4.0,7.0,7.0
682,11,23,4.0,4.0,7.0,6.0
683,11,24,4.0,4.0,7.0,7.0
684,11,25,4.0,4.0,7.0,7.0
685,11,26,4.0,4.0,7.0,7.0
686,11,27,4.0,4.0,7.0,7.0
687,11,28,4.0,4.0,7.0,7.0
688,11,29,4.0,4.0,7.0,7.0
689,11,30,4.0,4.0,7.0,7.0
690,11,31,4.0,4.0,7.0,7.0
691,11,32,4.0,4.0,7.0,7.0
692,11,33,4.0,4.0,7.0,7.0
693,11,34,4.0,4.0,7.0,6.0
694,11,35,4.0,4.0,7.0,7.0
695,11,36,4.0,4.0,7.0,7.0
696,11,37,4.0,4.0,7.0,7.0
697,11,38,4.0,4.0,7.0,7.0
698,11,39,4.0,4.0,7.0,7.0
699,11,40,4.0,4.0,7.0,7.0
700,11,41,4.0,4.0,7.0,7.0
701,11,42,4.0,4.0,7.0,7.0
702,11,43,4.0,4.0,7.0,7.0
703,11,44,4.0,4.0,7.0,7.0
704,11,45,4.0,4.0,7.0,6.0
705,11,46,4.0,4.0,7.0,7.0
706,11,47,4.0,4.0,7.0,7.0
707,11,48,4.0,4.0,7.0,7.0
708,11,49,4.0,4.0,7.0,7.0
709,11,50,4.0,4.0,7.0,7.0
710,11,51,4.0,4.0,7.0,7.0
711,11,52,4.0,4.0,7.0,7.0
712,11,53,4.0,4.0,7.0,7.0
713,11,54,4.0,4.0,7.0,7.0
714,11,55,4.0,4.0,7.0,7.0
715,11,56,4.0,4.0,7.0,6.0
716,11,57,4.0,4.0,7.0,7.0
717,11,58,4.0,4.0,7.0,7.0
718,11,59,4.0,4.0,7.0,7.0
719,11,60,4.0,4.0,7.0,7.0
720,11,61,4.0,4.0,7.0,7.0
721,11,62,4.0,4.0,7.0,7.0
722,11,63,4.0,4.0,7.0,7.0
723,11,64,4.0,4.0,7.0,6.0
724,11,65,4.0,4.0,7.0,6.0
725,11,66,4.0,4.0,7.0,6.0
726,12,13,4.0,4.0,6.0,7.0
727,12,14,4.0,4.0,6.0,7.0
728,12,15,4.0,4.0,6.0,7.0
729,12,16,4.0,4.0,6.0,7.0
730,12,17,4.0,4.0,6.0,7.0
731,12,18,4.0,4.0,6.0,7.0
732,12,19,4.0,4.0,6.0,7.0
733,12,20,4.0,4.0,6.0,7.0
734,12,21,4.0,4.0,6.0,7.0
735,12,22,4.0,4.0,6.0,7.0
736,12,23,4.0,4.0,6.0,6.0
737,12,24,4.0,4.0,6.0,7.0
738,12,25,4.0,4.0,6.0,7.0
739,12,26,4.0,4.0,6.0,7.0
740,12,27,4.0,4.0,6.0,7.0
741,12,28,4.0,4.0,6.0,7.0
742,12,29,4.0,4.0,6.0,7.0
743,12,30,4.0,4.0,6.0,7.0
744,12,31,4.0,4.0,6.0,7.0
745,12,32,4.0,4.0,6.0,7.0
746,12,33,4.0,4.0,6.0,7.0
747,12,34,4.0,4.0,6.0,6.0
748,12,35,4.0,4.0,6.0,7.0
749,12,36,4.0,4.0,6.0,7.0
750,12,37,4.0,4.0,6.0,7.0
751,12,38,4.0,4.0,6.0,7.0
752,12,39,4.0,4.0,6.0,7.0
753,12,40,4.0,4.0,6.0,7.0
754,12,41,4.0,4.0,6.0,7.0
755,12,42,4.0,4.0,6.0,7.0
756,12,43,4.0,4.0,6.0,7.0
757,12,44,4.0,4.0,6.0,7.0
758,12,45,4.0,4.0,6.0,6.0
759,12,46,4.0,4.0,6.0,7.0
760,12,47,4.0,4.0,6.0,7.0
761,12,48,4.0,4.0,6.0,7.0
762,12,49,4.0,4.0,6.0,7.0
763,12,50,4.0,4.0,6.0,7.0
764,12,51,4.0,4.0,6.0,7.0
765,12,52,4.0,4.0,6.0,7.0
766,12,53,4.0,4.0,6.0,7.0
767,12,54,4.0,4.0,6.0,7.0
768,12,55,4.0,4.0,6.0,7.0
769,12,56,4.0,4.0,6.0,6.0
770,12,57,4.0,4.0,6.0,7.0
771,12,58,4.0,4.0,6.0,7.0
772,12,59,4.0,4.0,6.0,7.0
773,12,60,4.0,4.0,6.0,7.0
774,12,61,4.0,4.0,6.0,7.0
775,12,62,4.0,4.0,6.0,7.0
776,12,63,4.0,4.0,6.0,7.0
777,12,64,4.0,4.0,6.0,6.0
778,12,65,4.0,4.0,6.0,6.0
779,12,66,4.0,4.0,6.0,6.0
780,13,14,4.0,4.0,7.0,7.0
781,13,15,4.0,4.0,7.0,7.0
782,13,16,4.0,4.0,7.0,7.0
783,13,17,4.0,4.0,7.0,7.0
784,13,18,4.0,4.0,7.0,7.0
785,13,19,4.0,4.0,7.0,7.0
786,13,20,4.0,4.0,7.0,7.0
787,13,21,4.0,4.0,7.0,7.0
788,13,22,4.0,4.0,7.0,7.0
789,13,23,4.0,4.0,7.0,6.0
790,13,24,4.0,4.0,7.0,7.0
791,13,25,4.0,4.0,7.0,7.0
792,13,26,4.0,4.0,7.0,7.0
793,13,27,4.0,4.0,7.0,7.0
794,13,28,4.0,4.0,7.0,7.0
795,13,29,4.0,4.0,7.0,7.0
796,13,30,4.0,4.0,7.0,7.0
797,13,31,4.0,4.0,7.0,7.0
798,13,32,4.0,4.0,7.0,7.0
799,13,33,4.0,4.0,7.0,7.0
800,13,34,4.0,4.0,7.0,6.0
801,13,35,4.0,4.0,7.0,7.0
802,13,36,4.0,4.0,7.0,7.0
803,13,37,4.0,4.0,7.0,7.0
804,13,38,4.0,4.0,7.0,7.0
805,13,39,4.0,4.0,7.0,7.0
806,13,40,4.0,4.0,7.0,7.0
807,13,41,4.0,4.0,7.0,7.0
808,13,42,4.0,4.0,7.0,7.0
809,13,43,4.0,4.0,7.0,7.0
810,13,44,4.0,4.0,7.0,7.0
811,13,45,4.0,4.0,7.0,6.0
812,13,46,4.0,4.0,7.0,7.0
813,13,47,4.0,4.0,7.0,7.0
814,13,48,4.0,4.0,7.0,7.0
815,13,49,4.0,4.0,7.0,7.0
816,13,50,4.0,4.0,7.0,7.0
817,13,51,4.0,4.0,7.0,7.0
818,13,52,4.0,4.0,7.0,7.0
819,13,53,4.0,4.0,7.0,7.0
820,13,54,4.0,4.0,7.0,7.0
821,13,55,4.0,4.0,7.0,7.0
822,13,56,4.0,4.0,7.0,6.0
823,13,57,4.0,4.0,7.0,7.0
824,13,58,4.0,4.0,7.0,7.0
825,13,59,4.0,4.0,7.0,7.0
826,13,60,4.0,4.0,7.0,7.0
827,13,61,4.0,4.0,7.0,7.0
828,13,62,4.0,4.0,7.0,7.0
829,13,63,4.0,4.0,7.0,7.0
830,13,64,4.0,4.0,7.0,6.0
831,13,65,4.0,4.0,7.0,6.0
832,13,66,4.0,4.0,7.0,6.0
833,14,15,4.0,4.0,7.0,7.0
834,14,16,4.0,4.0,7.0,7.0
835,14,17,4.0,4.0,7.0,7.0
836,14,18,4.0,4.0,7.0,7.0
837,14,19,4.0,4.0,7.0,7.0
838,14,20,4.0,4.0,7.0,7.0
839,14,21,4.0,4.0,7.0,7.0
840,14,22,4.0,4.0,7.0,7.0
841,14,23,4.0,4.0,7.0,6.0
842,14,24,4.0,4.0,7.0,7.0
843,14,25,4.0,4.0,7.0,7.0
844,14,26,4.0,4.0,7.0,7.0
845,14,27,4.0,4.0,7.0,7.0
846,14,28,4.0,4.0,7.0,7.0
847,14,29,4.0,4.0,7.0,7.0
848,14,30,4.0,4.0,7.0,7.0
849,14,31,4.0,4.0,7.0,7.0
850,14,32,4.0,4.0,7.0,7.0
851,14,33,4.0,4.0,7.0,7.0
852,14,34,4.0,4.0,7.0,6.0
853,14,35,4.0,4.0,7.0,7.0
854,14,36,4.0,4.0,7.0,7.0
855,14,37,4.0,4.0,7.0,7.0
856,14,38,4.0,4.0,7.0,7.0
857,14,39,4.0,4.0,7.0,7.0
858,14,40,4.0,4.0,7.0,7.0
859,14,41,4.0,4.0,7.0,7.0
860,14,42,4.0,4.0,7.0,7.0
861,14,43,4.0,4.0,7.0,7.0
862,14,44,4.0,4.0,7.0,7.0
863,14,45,4.0,4.0,7.0,6.0
864,14,46,4.0,4.0,7.0,7.0
865,14,47,4.0,4.0,7.0,7.0
866,14,48,4.0,4.0,7.0,7.0
867,14,49,4.0,4.0,7.0,7.0
868,14,50,4.0,4.0,7.0,7.0
869,14,51,4.0,4.0,7.0,7.0
870,14,52,4.0,4.0,7.0,7.0
871,14,53,4.0,4.0,7.0,7.0
872,14,54,4.0,4.0,7.0,7.0
873,14,55,4.0,4.0,7.0,7.0
874,14,56,4.0,4.0,7.0,6.0
875,14,57,4.0,4.0,7.0,7.0
876,14,58,4.0,4.0,7.0,7.0
877,14,59,4.0,4.0,7.0,7.0
878,14,60,4.0,4.0,7.0,7.0
879,14,61,4.0,4.0,7.0,7.0
880,14,62,4.0,4.0,7.0,7.0
881,14,63,4.0,4.0,7.0,7.0
882,14,64,4.0,4.0,7.0,6.0
883,14,65,4.0,4.0,7.0,6.0
884,14,66,4.0,4.0,7.0,6.0
885,15,16,4.0,4.0,7.0,7.0
886,15,17,4.0,4.0,7.0,7.0
887,15,18,4.0,4.0,7.0,7.0
888,15,19,4.0,4.0,7.0,7.0
889,15,20,4.0,4.0,7.0,7.0
890,15,21,4.0,4.0,7.0,7.0
891,15,22,4.0,4.0,7.0,7.0
892,15,23,4.0,4.0,7.0,6.0
893,15,24,4.0,4.0,7.0,7.0
894,15,25,4.0,4.0,7.0,7.0
895,15,26,4.0,4.0,7.0,7.0
896,15,27,4.0,4.0,7.0,7.0
897,15,28,4.0,4.0,7.0,7.0
898,15,29,4.0,4.0,7.0,7.0
899,15,30,4.0,4.0,7.0,7.0
900,15,31,4.0,4.0,7.0,7.0
901,15,32,4.0,4.0,7.0,7.0
902,15,33,4.0,4.0,7.0,7.0
903,15,34,4.0,4.0,7.0,6.0
904,15,35,4.0,4.0,7.0,7.0
905,15,36,4.0,4.0,7.0,7.0
906,15,37,4.0,4.0,7.0,7.0
907,15,38,4.0,4.0,7.0,7.0
908,15,39,4.0,4.0,7.0,7.0
909,15,40,4.0,4.0,7.0,7.0
910,15,41,4.0,4.0,7.0,7.0
911,15,42,4.0,4.0,7.0,7.0
912,15,43,4.0,4.0,7.0,7.0
913,15,44,4.0,4.0,7.0,7.0
914,15,45,4.0,4.0,7.0,6.0
915,15,46,4.0,4.0,7.0,7.0
916,15,47,4.0,4.0,7.0,7.0
917,15,48,4.0,4.0,7.0,7.0
918,15,49,4.0,4.0,7.0,7.0
919,15,50,4.0,4.0,7.0,7.0
920,15,51,4.0,4.0,7.0,7.0
921,15,52,4.0,4.0,7.0,7.0
922,15,53,4.0,4.0,7.0,7.0
923,15,54,4.0,4.0,7.0,7.0
924,15,55,4.0,4.0,7.0,7.0
925,15,56,4.0,4.0,7.0,6.0
926,15,57,4.0,4.0,7.0,7.0
927,15,58,4.0,4.0,7.0,7.0
928,15,59,4.0,4.0,7.0,7.0
929,15,60,4.0,4.0,7.0,7.0
930,15,61,4.0,4.0,7.0,7.0
931,15,62,4.0,4.0,7.0,7.0
932,15,63,4.0,4.0,7.0,7.0
933,15,64,4.0,4.0,7.0,6.0
934,15,65,4.0,4.0,7.0,6.0
935,15,66,4.0,4.0,7.0,6.0
936,16,17,4.0,4.0,7.0,7.0
937,16,18,4.0,4.0,7.0,7.0
938,16,19,4.0,4.0,7.0,7.0
939,16,20,4.0,4.0,7.0,7.0
940,16,21,4.0,4.0,7.0,7.0
941,16,22,4.0,4.0,7.0,7.0
942,16,23,4.0,4.0,7.0,6.0
943,16,24,4.0,4.0,7.0,7.0
944,16,25,4.0,4.0,7.0,7.0
945,16,26,4.0,4.0,7.0,7.0
946,16,27,4.0,4.0,7.0,7.0
947,16,28,4.0,4.0,7.0,7.0
948,16,29,4.0,4.0,7.0,7.0
949,16,30,4.0,4.0,7.0,7.0
950,16,31,4.0,4.0,7.0,7.0
951,16,32,4.0,4.0,7.0,7.0
952,16,33,4.0,4.0,7.0,7.0
953,16,34,4.0,4.0,7.0,6.0
954,16,35,4.0,4.0,7.0,7.0
955,16,36,4.0,4.0,7.0,7.0
956,16,37,4.0,4.0,7.0,7.0
957,16,38,4.0,4.0,7.0,7.0
958,16,39,4.0,4.0,7.0,7.0
959,16,40,4.0,4.0,7.0,7.0
960,16,41,4.0,4.0,7.0,7.0
961,16,42,4.0,4.0,7.0,7.0
962,16,43,4.0,4.0,7.0,7.0
963,16,44,4.0,4.0,7.0,7.0
964,16,45,4.0,4.0,7.0,6.0
965,16,46,4.0,4.0,7.0,7.0
966,16,47,4.0,4.0,7.0,7.0
967,16,48,4.0,4.0,7.0,7.0
968,16,49,4.0,4.0,7.0,7.0
969,16,50,4.0,4.0,7.0,7.0
970,16,51,4.0,4.0,7.0,7.0
971,16,52,4.0,4.0,7.0,7.0
972,16,53,4.0,4.0,7.0,7.0
973,16,54,4.0,4.0,7.0,7.0
974,16,55,4.0,4.0,7.0,7.0
975,16,56,4.0,4.0,7.0,6.0
976,16,57,4.0,4.0,7.0,7.0
977,16,58,4.0,4.0,7.0,7.0
978,16,59,4.0,4.0,7.0,7.0
979,16,60,4.0,4.0,7.0,7.0
980,16,61,4.0,4.0,7.0,7.0
981,16,62,4.0,4.0,7.0,7.0
982,16,63,4.0,4.0,7.0,7.0
983,16,64,4.0,4.0,7.0,6.0
984,16,65,4.0,4.0,7.0,6.0
985,16,66,4.0,4.0,7.0,6.0
986,17,18,4.0,4.0,7.0,7.0
987,17,19,4.0,4.0,7.0,7.0
988,17,20,4.0,4.0,7.0,7.0
989,17,21,4.0,4.0,7.0,7.0
990,17,22,4.0,4.0,7.0,7.0
991,17,23,4.0,4.0,7.0,6.0
992,17,24,4.0,4.0,7.0,7.0
993,17,25,4.0,4.0,7.0,7.0
994,17,26,4.0,4.0,7.0,7.0
995,17,27,4.0,4.0,7.0,7.0
996,17,28,4.0,4.0,7.0,7.0
997,17,29,4.0,4.0,7.0,7.0
998,17,30,4.0,4.0,7.0,7.0
999,17,31,4.0,4.0,7.0,7.0
1000,17,32,4.0,4.0,7.0,7.0
1001,17,33,4.0,4.0,7.0,7.0
1002,17,34,4.0,4.0,7.0,6.0
1003,17,35,4.0,4.0,7.0,7.0
1004,17,36,4.0,4.0,7.0,7.0
1005,17,37,4.0,4.0,7.0,7.0
1006,17,38,4.0,4.0,7.0,7.0
1007,17,39,4.0,4.0,7.0,7.0
1008,17,40,4.0,4.0,7.0,7.0
1009,17,41,4.0,4.0,7.0,7.0
1010,17,42,4.0,4.0,7.0,7.0
1011,17,43,4.0,4.0,7.0,7.0
1012,17,44,4.0,4.0,7.0,7.0
1013,17,45,4.0,4.0,7.0,6.0
1014,17,46,4.0,4.0,7.0,7.0
1015,17,47,4.0,4.0,7.0,7.0
1016,17,48,4.0,4.0,7.0,7.0
1017,17,49,4.0,4.0,7.0,7.0
1018,17,50,4.0,4.0,7.0,7.0
1019,17,51,4.0,4.0,7.0,7.0
1020,17,52,4.0,4.0,7.0,7.0
1021,17,53,4.0,4.0,7.0,7.0
1022,17,54,4.0,4.0,7.0,7.0
1023,17,55,4.0,4.0,7.0,7.0
1024,17,56,4.0,4.0,7.0,6.0
1025,17,57,4.0,4.0,7.0,7.0
1026,17,58,4.0,4.0,7.0,7.0
1027,17,59,4.0,4.0,7.0,7.0
1028,17,60,4.0,4.0,7.0,7.0
1029,17,61,4.0,4.0,7.0,7.0
1030,17,62,4.0,4.0,7.0,7.0
1031,17,63,4.0,4.0,7.0,7.0
1032,17,64,4.0,4.0,7.0,6.0
1033,17,65,4.0,4.0,7.0,6.0
1034,17,66,4.0,4.0,7.0,6.0
1035,18,19,4.0,4.0,7.0,7.0
1036,18,20,4.0,4.0,7.0,7.0
1037,18,21,4.0,4.0,7.0,7.0
1038,18,22,4.0,4.0,7.0,7.0
1039,18,23,4.0,4.0,7.0,6.0
1040,18,24,4.0,4.0,7.0,7.0
1041,18,25,4.0,4.0,7.0,7.0
1042,18,26,4.0,4.0,7.0,7.0
1043,18,27,4.0,4.0,7.0,7.0
1044,18,28,4.0,4.0,7.0,7.0
1045,18,29,4.0,4.0,7.0,7.0
1046,18,30,4.0,4.0,7.0,7.0
1047,18,31,4.0,4.0,7.0,7.0
1048,18,32,4.0,4.0,7.0,7.0
1049,18,33,4.0,4.0,7.0,7.0
1050,18,34,4.0,4.0,7.0,6.0
1051,18,35,4.0,4.0,7.0,7.0
1052,18,36,4.0,4.0,7.0,7.0
1053,18,37,4.0,4.0,7.0,7.0
1054,18,38,4.0,4.0,7.0,7.0
1055,18,39,4.0,4.0,7.0,7.0
1056,18,40,4.0,4.0,7.0,7.0
1057,18,41,4.0,4.0,7.0,7.0
1058,18,42,4.0,4.0,7.0,7.0
1059,18,43,4.0,4.0,7.0,7.0
1060,18,44,4.0,4.0,7.0,7.0
1061,18,45,4.0,4.0,7.0,6.0
1062,18,46,4.0,4.0,7.0,7.0
1063,18,47,4.0,4.0,7.0,7.0
1064,18,48,4.0,4.0,7.0,7.0
1065,18,49,4.0,4.0,7.0,7.0
1066,18,50,4.0,4.0,7.0,7.0
1067,18,51,4.0,4.0,7.0,7.0
1068,18,52,4.0,4.0,7.0,7.0
1069,18,53,4.0,4.0,7.0,7.0
1070,18,54,4.0,4.0,7.0,7.0
1071,18,55,4.0,4.0,7.0,7.0
1072,18,56,4.0,4.0,7.0,6.0
1073,18,57,4.0,4.0,7.0,7.0
1074,18,58,4.0,4.0,7.0,7.0
1075,18,59,4.0,4.0,7.0,7.0
1076,18,60,4.0,4.0,7.0,7.0
1077,18,61,4.0,4.0,7.0,7.0
1078,18,62,4.0,4.0,7.0,7.0
1079,18,63,4.0,4.0,7.0,7.0
1080,18,64,4.0,4.0,7.0,6.0
1081,18,65,4.0,4.0,7.0,6.0
1082,18,66,4.0,4.0,7.0,6.0
1083,19,20,4.0,4.0,7.0,7.0
1084,19,21,4.0,4.0,7.0,7.0
1085,19,22,4.0,4.0,7.0,7.0
1086,19,23,4.0,4.0,7.0,6.0
1087,19,24,4.0,4.0,7.0,7.0
1088,19,25,4.0,4.0,7.0,7.0
1089,19,26,4.0,4.0,7.0,7.0
1090,19,27,4.0,4.0,7.0,7.0
1091,19,28,4.0,4.0,7.0,7.0
1092,19,29,4.0,4.0,7.0,7.0
1093,19,30,4.0,4.0,7.0,7.0
1094,19,31,4.0,4.0,7.0,7.0
1095,19,32,4.0,4.0,7.0,7.0
1096,19,33,4.0,4.0,7.0,7.0
1097,19,34,4.0,4.0,7.0,6.0
1098,19,35,4.0,4.0,7.0,7.0
1099,19,36,4.0,4.0,7.0,7.0
1100,19,37,4.0,4.0,7.0,7.0
1101,19,38,4.0,4.0,7.0,7.0
1102,19,39,4.0,4.0,7.0,7.0
1103,19,40,4.0,4.0,7.0,7.0
1104,19,41,4.0,4.0,7.0,7.0
1105,19,42,4.0,4.0,7.0,7.0
1106,19,43,4.0,4.0,7.0,7.0
1107,19,44,4.0,4.0,7.0,7.0
1108,19,45,4.0,4.0,7.0,6.0
1109,19,46,4.0,4.0,7.0,7.0
1110,19,47,4.0,4.0,7.0,7.0
1111,19,48,4.0,4.0,7.0,7.0
1112,19,49,4.0,4.0,7.0,7.0
1113,19,50,4.0,4.0,7.0,7.0
1114,19,51,4.0,4.0,7.0,7.0
1115,19,52,4.0,4.0,7.0,7.0
1116,19,53,4.0,4.0,7.0,7.0
1117,19,54,4.0,4.0,7.0,7.0
1118,19,55,4.0,4.0,7.0,7.0
1119,19,56,4.0,4.0,7.0,6.0
1120,19,57,4.0,4.0,7.0,7.0
1121,19,58,4.0,4.0,7.0,7.0
1122,19,59,4.0,4.0,7.0,7.0
1123,19,60,4.0,4.0,7.0,7.0
1124,19,61,4.0,4.0,7.0,7.0
1125,19,62,4.0,4.0,7.0,7.0
1126,19,63,4.0,4.0,7.0,7.0
1127,19,64,4.0,4.0,7.0,6.0
1128,19,65,4.0,4.0,7.0,6.0
1129,19,66,4.0,4.0,7.0,6.0
1130,20,21,4.0,4.0,7.0,7.0
1131,20,22,4.0,4.0,7.0,7.0
1132,20,23,4.0,4.0,7.0,6.0
1133,20,24,4.0,4.0,7.0,7.0
1134,20,25,4.0,4.0,7.0,7.0
1135,20,26,4.0,4.0,7.0,7.0
1136,20,27,4.0,4.0,7.0,7.0
1137,20,28,4.0,4.0,7.0,7.0
1138,20,29,4.0,4.0,7.0,7.0
1139,20,30,4.0,4.0,7.0,7.0
1140,20,31,4.0,4.0,7.0,7.0
1141,20,32,4.0,4.0,7.0,7.0
1142,20,33,4.0,4.0,7.0,7.0
1143,20,34,4.0,4.0,7.0,6.0
1144,20,35,4.0,4.0,7.0,7.0
1145,20,36,4.0,4.0,7.0,7.0
1146,20,37,4.0,4.0,7.0,7.0
1147,20,38,4.0,4.0,7.0,7.0
1148,20,39,4.0,4.0,7.0,7.0
1149,20,40,4.0,4.0,7.0,7.0
1150,20,41,4.0,4.0,7.0,7.0
1151,20,42,4.0,4.0,7.0,7.0
1152,20,43,4.0,4.0,7.0,7.0
1153,20,44,4.0,4.0,7.0,7.0
1154,20,45,4.0,4.0,7.0,6.0
1155,20,46,4.0,4.0,7.0,7.0
1156,20,47,4.0,4.0,7.0,7.0
1157,20,48,4.0,4.0,7.0,7.0
1158,20,49,4.0,4.0,7.0,7.0
1159,20,50,4.0,4.0,7.0,7.0
1160,20,51,4.0,4.0,7.0,7.0
1161,20,52,4.0,4.0,7.0,7.0
1162,20,53,4.0,4.0,7.0,7.0
1163,20,54,4.0,4.0,7.0,7.0
1164,20,55,4.0,4.0,7.0,7.0
1165,20,56,4.0,4.0,7.0,6.0
1166,20,57,4.0,4.0,7.0,7.0
1167,20,58,4.0,4.0,7.0,7.0
1168,20,59,4.0,4.0,7.0,7.0
1169,20,60,4.0,4.0,7.0,7.0
1170,20,61,4.0,4.0,7.0,7.0
1171,20,62,4.0,4.0,7.0,7.0
1172,20,63,4.0,4.0,7.0,7.0
1173,20,64,4.0,4.0,7.0,6.0
1174,20,65,4.0,4.0,7.0,6.0
1175,20,66,4.0,4.0,7.0,6.0
1176,21,22,4.0,4.0,7.0,7.0
1177,21,23,4.0,4.0,7.0,6.0
1178,21,24,4.0,4.0,7.0,7.0
1179,21,25,4.0,4.0,7.0,7.0
1180,21,26,4.0,4.0,7.0,7.0
1181,21,27,4.0,4.0,7.0,7.0
1182,21,28,4.0,4.0,7.0,7.0
1183,21,29,4.0,4.0,7.0,7.0
1184,21,30,4.0,4.0,7.0,7.0
1185,21,31,4.0,4.0,7.0,7.0
1186,21,32,4.0,4.0,7.0,7.0
1187,21,33,4.0,4.0,7.0,7.0
1188,21,34,4.0,4.0,7.0,6.0
1189,21,35,4.0,4.0,7.0,7.0
1190,21,36,4.0,4.0,7.0,7.0
1191,21,37,4.0,4.0,7.0,7.0
1192,21,38,4.0,4.0,7.0,7.0
1193,21,39,4.0,4.0,7.0,7.0
1194,21,40,4.0,4.0,7.0,7.0
1195,21,41,4.0,4.0,7.0,7.0
1196,21,42,4.0,4.0,7.0,7.0
1197,21,43,4.0,4.0,7.0,7.0
1198,21,44,4.0,4.0,7.0,7.0
1199,21,45,4.0,4.0,7.0,6.0
1200,21,46,4.0,4.0,7.0,7.0
1201,21,47,4.0,4.0,7.0,7.0
1202,21,48,4.0,4.0,7.0,7.0
1203,21,49,4.0,4.0,7.0,7.0
1204,21,50,4.0,4.0,7.0,7.0
1205,21,51,4.0,4.0,7.0,7.0
1206,21,52,4.0,4.0,7.0,7.0
1207,21,53,4.0,4.0,7.0,7.0
1208,21,54,4.0,4.0,7.0,7.0
1209,21,55,4.0,4.0,7.0,7.0
1210,21,56,4.0,4.0,7.0,6.0
1211,21,57,4.0,4.0,7.0,7.0
1212,21,58,4.0,4.0,7.0,7.0
1213,21,59,4.0,4.0,7.0,7.0
1214,21,60,4.0,4.0,7.0,7.0
1215,21,61,4.0,4.0,7.0,7.0
1216,21,62,4.0,4.0,7.0,7.0
1217,21,63,4.0,4.0,7.0,7.0
1218,21,64,4.0,4.0,7.0,6.0
1219,21,65,4.0,4.0,7.0,6.0
1220,21,66,4.0,4.0,7.0,6.0
1221,22,23,4.0,4.0,7.0,6.0
1222,22,24,4.0,4.0,7.0,7.0
1223,22,25,4.0,4.0,7.0,7.0
1224,22,26,4.0,4.0,7.0,7.0
1225,22,27,4.0,4.0,7.0,7.0
1226,22,28,4.0,4.0,7.0,7.0
1227,22,29,4.0,4.0,7.0,7.0
1228,22,30,4.0,4.0,7.0,7.0
1229,22,31,4.0,4.0,7.0,7.0
1230,22,32,4.0,4.0,7.0,7.0
1231,22,33,4.0,4.0,7.0,7.0
1232,22,34,4.0,4.0,7.0,6.0
1233,22,35,4.0,4.0,7.0,7.0
1234,22,36,4.0,4.0,7.0,7.0
1235,22,37,4.0,4.0,7.0,7.0
1236,22,38,4.0,4.0,7.0,7.0
1237,22,39,4.0,4.0,7.0,7.0
1238,22,40,4.0,4.0,7.0,7.0
1239,22,41,4.0,4.0,7.0,7.0
1240,22,42,4.0,4.0,7.0,7.0
1241,22,43,4.0,4.0,7.0,7.0
1242,22,44,4.0,4.0,7.0,7.0
1243,22,45,4.0,4.0,7.0,6.0
1244,22,46,4.0,4.0,7.0,7.0
1245,22,47,4.0,4.0,7.0,7.0
1246,22,48,4.0,4.0,7.0,7.0
1247,22,49,4.0,4.0,7.0,7.0
1248,22,50,4.0,4.0,7.0,7.0
1249,22,51,4.0,4.0,7.0,7.0
1250,22,52,4.0,4.0,7.0,7.0
1251,22,53,4.0,4.0,7.0,7.0
1252,22,54,4.0,4.0,7.0,7.0
