parent_id,child_id
d01207,d21230
d01209,d14563
d01209,d14566
d01209,d14568
d01211,d16881
d01211,d16884
d01211,d16886
d01213,d19199
d01213,d19202
d01213,d19204
d01215,d21517
d01215,d21520
d01215,d21522
d01217,d12510
d01217,d12513
d01217,d12515
d01217,d12589
d01217,d12592
d01217,d12594
d01219,d14828
d01219,d14831
d01219,d14833
d01219,d14907
d01219,d14910
d01219,d14912
d01221,d17146
d01221,d17149
d01221,d17151
d01221,d17225
d01221,d17228
d01221,d17230
d01223,d19464
d01223,d19467
d01223,d19469
d01223,d19543
d01223,d19546
d01223,d19548
d01225,d12802
d01225,d12805
d01225,d12807
d01225,d12881
d01225,d12884
d01225,d12886
d01227,d15120
d01227,d15123
d01227,d15125
d01227,d15199
d01227,d15202
d01227,d15204
d01229,d17438
d01229,d17441
d01229,d17443
d01229,d17517
d01229,d17520
d01229,d17522
d01231,d19756
d01231,d19759
d01231,d19761
d01231,d19835
d01231,d19838
d01231,d19840
d01233,d13094
d01233,d13097
d01233,d13099
d01233,d13173
d01233,d13176
d01233,d13178
d01235,d15412
d01235,d15415
d01235,d15417
d01235,d15491
d01235,d15494
d01235,d15496
d01237,d17730
d01237,d17733
d01237,d17735
d01237,d17809
d01237,d17812
d01237,d17814
d01239,d20048
d01239,d20051
d01239,d20053
d01239,d20127
d01239,d20130
d01239,d20132
d01241,d13389
d01241,d13392
d01241,d13394
d01241,d13468
d01241,d13471
d01241,d13473
d01243,d15707
d01243,d15710
d01243,d15712
d01243,d15786
d01243,d15789
d01243,d15791
d01245,d18025
d01245,d18028
d01245,d18030
d01245,d18104
d01245,d18107
d01245,d18109
d01247,d20343
d01247,d20346
d01247,d20348
d01247,d20422
d01247,d20425
d01247,d20427
d01249,d13684
d01249,d13687
d01249,d13689
d01249,d13763
d01249,d13766
d01249,d13768
d01251,d16002
d01251,d16005
d01251,d16007
d01251,d16081
d01251,d16084
d01251,d16086
d01253,d18320
d01253,d18323
d01253,d18325
d01253,d18399
d01253,d18402
d01253,d18404
d01255,d20638
d01255,d20641
d01255,d20643
d01255,d20717
d01255,d20720
d01255,d20722
d01257,d13979
d01257,d13982
d01257,d13984
d01259,d16297
d01259,d16300
d01259,d16302
d01261,d18615
d01261,d18618
d01261,d18620
d01263,d20933
d01263,d20936
d01263,d20938
d01265,d14267
d01265,d14270
d01265,d14272
d01267,d16585
d01267,d16588
d01267,d16590
d01269,d18903
d01269,d18906
d01269,d18908
d01271,d21221
d01271,d21224
d01271,d21226
d01273,d14559
d01273,d14562
d01273,d14564
d01275,d16877
d01275,d16880
d01275,d16882
d01277,d19195
d01277,d19198
d01277,d19200
d01279,d21513
d01279,d21516
d01279,d21518
d01281,d12506
d01281,d12509
d01281,d12512
d01281,d12585
d01281,d12588
d01281,d12591
d01283,d14824
d01283,d14827
d01283,d14830
d01283,d14903
d01283,d14906
d01283,d14909
d01285,d17142
d01285,d17145
d01285,d17148
d01285,d17221
d01285,d17224
d01285,d17227
d01287,d19460
d01287,d19463
d01287,d19466
d01287,d19539
d01287,d19542
d01287,d19545
d01289,d12798
d01289,d12801
d01289,d12804
d01289,d12877
d01289,d12880
d01289,d12883
d01291,d15116
d01291,d15119
d01291,d15122
d01291,d15195
d01291,d15198
d01291,d15201
d01293,d17434
d01293,d17437
d01293,d17440
d01293,d17513
d01293,d17516
d01293,d17519
d01295,d19752
d01295,d19755
d01295,d19758
d01295,d19831
d01295,d19834
d01295,d19837
d01297,d13090
d01297,d13093
d01297,d13096
d01297,d13169
d01297,d13172
d01297,d13175
d01299,d15408
d01299,d15411
d01299,d15414
d01299,d15487
d01299,d15490
d01299,d15493
d01301,d17726
d01301,d17729
d01301,d17732
d01301,d17805
d01301,d17808
d01301,d17811
d01303,d20044
d01303,d20047
d01303,d20050
d01303,d20123
d01303,d20126
d01303,d20129
d01305,d13385
d01305,d13388
d01305,d13391
d01305,d13464
d01305,d13467
d01305,d13470
d01307,d15703
d01307,d15706
d01307,d15709
d01307,d15782
d01307,d15785
d01307,d15788
d01309,d18021
d01309,d18024
d01309,d18027
d01309,d18100
d01309,d18103
d01309,d18106
d01311,d20339
d01311,d20342
d01311,d20345
d01311,d20418
d01311,d20421
d01311,d20424
d01313,d13680
d01313,d13683
d01313,d13686
d01313,d13759
d01313,d13762
d01313,d13765
d01315,d15998
d01315,d16001
d01315,d16004
d01315,d16077
d01315,d16080
d01315,d16083
d01317,d18316
d01317,d18319
d01317,d18322
d01317,d18395
d01317,d18398
d01317,d18401
d01319,d20634
d01319,d20637
d01319,d20640
d01319,d20713
d01319,d20716
d01319,d20719
d01321,d13975
d01321,d13978
d01321,d13981
d01323,d16293
d01323,d16296
d01323,d16299
d01325,d18611
d01325,d18614
d01325,d18617
d01327,d20929
d01327,d20932
d01327,d20935
d01329,d14263
d01329,d14266
d01329,d14269
d01331,d16581
d01331,d16584
d01331,d16587
d01333,d18899
d01333,d18902
d01333,d18905
d01335,d21217
d01335,d21220
d01335,d21223
d01337,d14555
d01337,d14558
d01337,d14561
d01339,d16873
d01339,d16876
d01339,d16879
d01341,d19191
d01341,d19194
d01341,d19197
d01343,d21509
d01343,d21512
d01343,d21515
d01345,d12507
d01345,d12511
d01345,d12522
d01345,d12586
d01345,d12590
d01345,d12607
d01347,d14825
d01347,d14829
d01347,d14840
d01347,d14904
d01347,d14908
d01347,d14925
d01349,d17143
d01349,d17147
d01349,d17158
d01349,d17222
d01349,d17226
d01349,d17243
d01351,d19461
d01351,d19465
d01351,d19476
d01351,d19540
d01351,d19544
d01351,d19561
d01353,d12799
d01353,d12803
d01353,d12814
d01353,d12878
d01353,d12882
d01353,d12899
d01355,d15117
d01355,d15121
d01355,d15132
d01355,d15196
d01355,d15200
d01355,d15217
d01357,d17435
d01357,d17439
d01357,d17450
d01357,d17514
d01357,d17518
d01357,d17535
d01359,d19753
d01359,d19757
d01359,d19768
d01359,d19832
d01359,d19836
d01359,d19853
d01361,d13091
d01361,d13095
d01361,d13106
d01361,d13170
d01361,d13174
d01361,d13191
d01363,d15409
d01363,d15413
d01363,d15424
d01363,d15488
d01363,d15492
d01363,d15509
d01365,d17727
d01365,d17731
d01365,d17742
d01365,d17806
d01365,d17810
d01365,d17827
d01367,d20045
d01367,d20049
d01367,d20060
d01367,d20124
d01367,d20128
d01367,d20145
d01369,d13386
d01369,d13390
d01369,d13401
d01369,d13465
d01369,d13469
d01369,d13486
d01371,d15704
d01371,d15708
d01371,d15719
d01371,d15783
d01371,d15787
d01371,d15804
d01373,d18022
d01373,d18026
d01373,d18037
d01373,d18101
d01373,d18105
d01373,d18122
d01375,d20340
d01375,d20344
d01375,d20355
d01375,d20419
d01375,d20423
d01375,d20440
d01377,d13681
d01377,d13685
d01377,d13696
d01377,d13760
d01377,d13764
d01377,d13781
d01379,d15999
d01379,d16003
d01379,d16014
d01379,d16078
d01379,d16082
d01379,d16099
d01381,d18317
d01381,d18321
d01381,d18332
d01381,d18396
d01381,d18400
d01381,d18417
d01383,d20635
d01383,d20639
d01383,d20650
d01383,d20714
d01383,d20718
d01383,d20735
d01385,d13976
d01385,d13980
d01385,d13991
d01387,d16294
d01387,d16298
d01387,d16309
d01389,d18612
d01389,d18616
d01389,d18627
d01391,d20930
d01391,d20934
d01391,d20945
d01393,d14264
d01393,d14268
d01393,d14279
d01395,d16582
d01395,d16586
d01395,d16597
d01397,d18900
d01397,d18904
d01397,d18915
d01399,d21218
d01399,d21222
d01399,d21233
d01401,d14556
d01401,d14560
d01401,d14571
d01403,d16874
d01403,d16878
d01403,d16889
d01405,d19192
d01405,d19196
d01405,d19207
d01407,d21510
d01407,d21514
d01407,d21525
d01409,d12348
d01409,d12351
d01409,d12357
d01409,d12508
d01409,d12524
d01409,d12528
d01409,d12531
d01409,d12587
d01409,d12609
d01409,d12612
d01409,d12617
d01411,d14666
d01411,d14669
d01411,d14675
d01411,d14826
d01411,d14842
d01411,d14846
d01411,d14849
d01411,d14905
d01411,d14927
d01411,d14930
d01411,d14935
d01413,d16984
d01413,d16987
d01413,d16993
d01413,d17144
d01413,d17160
d01413,d17164
d01413,d17167
d01413,d17223
d01413,d17245
d01413,d17248
d01413,d17253
d01415,d19302
d01415,d19305
d01415,d19311
d01415,d19462
d01415,d19478
d01415,d19482
d01415,d19485
d01415,d19541
d01415,d19563
d01415,d19566
d01415,d19571
d01417,d12640
d01417,d12643
d01417,d12649
d01417,d12800
d01417,d12816
d01417,d12820
d01417,d12823
d01417,d12879
d01417,d12901
d01417,d12904
d01417,d12909
d01419,d14958
d01419,d14961
d01419,d14967
d01419,d15118
d01419,d15134
d01419,d15138
d01419,d15141
d01419,d15197
d01419,d15219
d01419,d15222
d01419,d15227
d01421,d17276
d01421,d17279
d01421,d17285
d01421,d17436
d01421,d17452
d01421,d17456
d01421,d17459
d01421,d17515
d01421,d17537
d01421,d17540
d01421,d17545
d01423,d19594
d01423,d19597
d01423,d19603
d01423,d19754
d01423,d19770
d01423,d19774
d01423,d19777
d01423,d19833
d01423,d19855
d01423,d19858
d01423,d19863
d01425,d12932
d01425,d12935
d01425,d12941
d01425,d13092
d01425,d13108
d01425,d13112
d01425,d13115
d01425,d13171
d01425,d13193
d01425,d13196
d01425,d13201
d01427,d15250
d01427,d15253
d01427,d15259
d01427,d15410
d01427,d15426
d01427,d15430
d01427,d15433
d01427,d15489
d01427,d15511
d01427,d15514
d01427,d15519
d01429,d17568
d01429,d17571
d01429,d17577
d01429,d17728
d01429,d17744
d01429,d17748
d01429,d17751
d01429,d17807
d01429,d17829
d01429,d17832
d01429,d17837
d01431,d19886
d01431,d19889
d01431,d19895
d01431,d20046
d01431,d20062
d01431,d20066
d01431,d20069
d01431,d20125
d01431,d20147
d01431,d20150
d01431,d20155
d01433,d13227
d01433,d13230
d01433,d13236
d01433,d13387
d01433,d13403
d01433,d13407
d01433,d13410
d01433,d13466
d01433,d13488
d01433,d13491
d01433,d13496
d01435,d15545
d01435,d15548
d01435,d15554
d01435,d15705
d01435,d15721
d01435,d15725
d01435,d15728
d01435,d15784
d01435,d15806
d01435,d15809
d01435,d15814
d01437,d17863
d01437,d17866
d01437,d17872
d01437,d18023
d01437,d18039
d01437,d18043
d01437,d18046
d01437,d18102
d01437,d18124
d01437,d18127
d01437,d18132
d01439,d20181
d01439,d20184
d01439,d20190
d01439,d20341
d01439,d20357
d01439,d20361
d01439,d20364
d01439,d20420
d01439,d20442
d01439,d20445
d01439,d20450
d01441,d13522
d01441,d13525
d01441,d13531
d01441,d13682
d01441,d13698
d01441,d13702
d01441,d13705
d01441,d13761
d01441,d13783
d01441,d13786
d01441,d13791
d01443,d15840
d01443,d15843
d01443,d15849
d01443,d16000
d01443,d16016
d01443,d16020
d01443,d16023
d01443,d16079
d01443,d16101
d01443,d16104
d01443,d16109
d01445,d18158
d01445,d18161
d01445,d18167
d01445,d18318
d01445,d18334
d01445,d18338
d01445,d18341
d01445,d18397
d01445,d18419
d01445,d18422
d01445,d18427
d01447,d20476
d01447,d20479
d01447,d20485
d01447,d20636
d01447,d20652
d01447,d20656
d01447,d20659
d01447,d20715
d01447,d20737
d01447,d20740
d01447,d20745
d01449,d13817
d01449,d13820
d01449,d13826
d01449,d13977
d01449,d13993
d01449,d13997
d01449,d14000
d01451,d16135
d01451,d16138
d01451,d16144
d01451,d16295
d01451,d16311
d01451,d16315
d01451,d16318
d01453,d18453
d01453,d18456
d01453,d18462
d01453,d18613
d01453,d18629
d01453,d18633
d01453,d18636
d01455,d20771
d01455,d20774
d01455,d20780
d01455,d20931
d01455,d20947
d01455,d20951
d01455,d20954
d01457,d14105
d01457,d14108
d01457,d14114
d01457,d14265
d01457,d14281
d01457,d14285
d01457,d14288
d01459,d16423
d01459,d16426
d01459,d16432
d01459,d16583
d01459,d16599
d01459,d16603
d01459,d16606
d01461,d18741
d01461,d18744
d01461,d18750
d01461,d18901
d01461,d18917
d01461,d18921
d01461,d18924
d01463,d21059
d01463,d21062
d01463,d21068
d01463,d21219
d01463,d21235
d01463,d21239
d01463,d21242
d01465,d14397
d01465,d14400
d01465,d14406
d01465,d14557
d01465,d14573
d01465,d14577
d01465,d14580
d01467,d16715
d01467,d16718
d01467,d16724
d01467,d16875
d01467,d16891
d01467,d16895
d01467,d16898
d01469,d19033
d01469,d19036
d01469,d19042
d01469,d19193
d01469,d19209
d01469,d19213
d01469,d19216
d01471,d21351
d01471,d21354
d01471,d21360
d01471,d21511
d01471,d21527
d01471,d21531
d01471,d21534
d01473,d12380
d01473,d12382
d01473,d12388
d01473,d12496
d01473,d12498
d01473,d12503
d01473,d12604
d01473,d12606
d01475,d14698
d01475,d14700
d01475,d14706
d01475,d14814
d01475,d14816
d01475,d14821
d01475,d14922
d01475,d14924
d01477,d17016
d01477,d17018
d01477,d17024
d01477,d17132
d01477,d17134
d01477,d17139
d01477,d17240
d01477,d17242
d01479,d19334
d01479,d19336
d01479,d19342
d01479,d19450
d01479,d19452
d01479,d19457
d01479,d19558
d01479,d19560
d01481,d12672
d01481,d12674
d01481,d12680
d01481,d12788
d01481,d12790
d01481,d12795
d01481,d12896
d01481,d12898
d01483,d14990
d01483,d14992
d01483,d14998
d01483,d15106
d01483,d15108
d01483,d15113
d01483,d15214
d01483,d15216
d01485,d17308
d01485,d17310
d01485,d17316
d01485,d17424
d01485,d17426
d01485,d17431
d01485,d17532
d01485,d17534
d01487,d19626
d01487,d19628
d01487,d19634
d01487,d19742
d01487,d19744
d01487,d19749
d01487,d19850
d01487,d19852
d01489,d12964
d01489,d12966
d01489,d12972
d01489,d13080
d01489,d13082
d01489,d13087
d01489,d13188
d01489,d13190
d01491,d15282
d01491,d15284
d01491,d15290
d01491,d15398
d01491,d15400
d01491,d15405
d01491,d15506
d01491,d15508
d01493,d17600
d01493,d17602
d01493,d17608
d01493,d17716
d01493,d17718
d01493,d17723
d01493,d17824
d01493,d17826
d01495,d19918
d01495,d19920
d01495,d19926
d01495,d20034
d01495,d20036
d01495,d20041
d01495,d20142
d01495,d20144
d01497,d13259
d01497,d13261
d01497,d13267
d01497,d13375
d01497,d13377
d01497,d13382
d01497,d13483
d01497,d13485
d01499,d15577
d01499,d15579
d01499,d15585
d01499,d15693
d01499,d15695
d01499,d15700
d01499,d15801
d01499,d15803
d01501,d17895
d01501,d17897
d01501,d17903
d01501,d18011
d01501,d18013
d01501,d18018
d01501,d18119
d01501,d18121
d01503,d20213
d01503,d20215
d01503,d20221
d01503,d20329
d01503,d20331
d01503,d20336
d01503,d20437
d01503,d20439
d01505,d13554
d01505,d13556
d01505,d13562
d01505,d13670
d01505,d13672
d01505,d13677
d01505,d13778
d01505,d13780
d01507,d15872
d01507,d15874
d01507,d15880
d01507,d15988
d01507,d15990
d01507,d15995
d01507,d16096
d01507,d16098
d01509,d18190
d01509,d18192
d01509,d18198
d01509,d18306
d01509,d18308
d01509,d18313
d01509,d18414
d01509,d18416
d01511,d20508
d01511,d20510
d01511,d20516
d01511,d20624
d01511,d20626
d01511,d20631
d01511,d20732
d01511,d20734
d01513,d13849
d01513,d13851
d01513,d13857
d01513,d13965
d01513,d13967
d01513,d13972
d01513,d14075
d01513,d14077
d01515,d16167
d01515,d16169
d01515,d16175
d01515,d16283
d01515,d16285
d01515,d16290
d01515,d16393
d01515,d16395
d01517,d18485
d01517,d18487
d01517,d18493
d01517,d18601
d01517,d18603
d01517,d18608
d01517,d18711
d01517,d18713
d01519,d20803
d01519,d20805
d01519,d20811
d01519,d20919
d01519,d20921
d01519,d20926
d01519,d21029
d01519,d21031
d01521,d14137
d01521,d14139
d01521,d14145
d01521,d14253
d01521,d14255
d01521,d14260
d01521,d14363
d01521,d14365
d01523,d16455
d01523,d16457
d01523,d16463
d01523,d16571
d01523,d16573
d01523,d16578
d01523,d16681
d01523,d16683
d01525,d18773
d01525,d18775
d01525,d18781
d01525,d18889
d01525,d18891
d01525,d18896
d01525,d18999
d01525,d19001
d01527,d21091
d01527,d21093
d01527,d21099
d01527,d21207
d01527,d21209
d01527,d21214
d01527,d21317
d01527,d21319
d01529,d14429
d01529,d14431
d01529,d14437
d01529,d14545
d01529,d14547
d01529,d14552
d01529,d14639
d01529,d14641
d01531,d16747
d01531,d16749
d01531,d16755
d01531,d16863
d01531,d16865
d01531,d16870
d01531,d16957
d01531,d16959
d01533,d19065
d01533,d19067
d01533,d19073
d01533,d19181
d01533,d19183
d01533,d19188
d01533,d19275
d01533,d19277
d01535,d21383
d01535,d21385
d01535,d21391
d01535,d21499
d01535,d21501
d01535,d21506
d01535,d21593
d01535,d21595
d01537,d12379
d01537,d12381
d01537,d12487
d01537,d12495
d01537,d12497
d01537,d12603
d01537,d12605
d01539,d14697
d01539,d14699
d01539,d14805
d01539,d14813
d01539,d14815
d01539,d14921
d01539,d14923
d01541,d17015
d01541,d17017
d01541,d17123
d01541,d17131
d01541,d17133
d01541,d17239
d01541,d17241
d01543,d19333
d01543,d19335
d01543,d19441
d01543,d19449
d01543,d19451
d01543,d19557
d01543,d19559
d01545,d12671
d01545,d12673
d01545,d12779
d01545,d12787
d01545,d12789
d01545,d12895
d01545,d12897
d01547,d14989
d01547,d14991
d01547,d15097
d01547,d15105
d01547,d15107
d01547,d15213
d01547,d15215
d01549,d17307
d01549,d17309
d01549,d17415
d01549,d17423
d01549,d17425
d01549,d17531
d01549,d17533
d01551,d19625
d01551,d19627
d01551,d19733
d01551,d19741
d01551,d19743
d01551,d19849
d01551,d19851
d01553,d12963
d01553,d12965
d01553,d13071
d01553,d13079
d01553,d13081
d01553,d13187
d01553,d13189
d01555,d15281
d01555,d15283
d01555,d15389
d01555,d15397
d01555,d15399
d01555,d15505
d01555,d15507
d01557,d17599
d01557,d17601
d01557,d17707
d01557,d17715
d01557,d17717
d01557,d17823
d01557,d17825
d01559,d19917
d01559,d19919
d01559,d20025
d01559,d20033
d01559,d20035
d01559,d20141
d01559,d20143
d01561,d13258
d01561,d13260
d01561,d13366
d01561,d13374
d01561,d13376
d01561,d13482
d01561,d13484
d01563,d15576
d01563,d15578
d01563,d15684
d01563,d15692
d01563,d15694
d01563,d15800
d01563,d15802
d01565,d17894
d01565,d17896
d01565,d18002
d01565,d18010
d01565,d18012
d01565,d18118
d01565,d18120
d01567,d20212
d01567,d20214
d01567,d20320
d01567,d20328
d01567,d20330
d01567,d20436
d01567,d20438
d01569,d13553
d01569,d13555
d01569,d13661
d01569,d13669
d01569,d13671
d01569,d13777
d01569,d13779
d01571,d15871
d01571,d15873
d01571,d15979
d01571,d15987
d01571,d15989
d01571,d16095
d01571,d16097
d01573,d18189
d01573,d18191
d01573,d18297
d01573,d18305
d01573,d18307
d01573,d18413
d01573,d18415
d01575,d20507
d01575,d20509
d01575,d20615
d01575,d20623
d01575,d20625
d01575,d20731
d01575,d20733
d01577,d13848
d01577,d13850
d01577,d13956
d01577,d13964
d01577,d13966
d01577,d14068
d01577,d14074
d01577,d14076
d01579,d16166
d01579,d16168
d01579,d16274
d01579,d16282
d01579,d16284
d01579,d16386
d01579,d16392
d01579,d16394
d01581,d18484
d01581,d18486
d01581,d18592
d01581,d18600
d01581,d18602
d01581,d18704
d01581,d18710
d01581,d18712
d01583,d20802
d01583,d20804
d01583,d20910
d01583,d20918
d01583,d20920
d01583,d21022
d01583,d21028
d01583,d21030
d01585,d14136
d01585,d14138
d01585,d14244
d01585,d14252
d01585,d14254
d01585,d14356
d01585,d14362
d01585,d14364
d01587,d16454
d01587,d16456
d01587,d16562
d01587,d16570
d01587,d16572
d01587,d16674
d01587,d16680
d01587,d16682
d01589,d18772
d01589,d18774
d01589,d18880
d01589,d18888
d01589,d18890
d01589,d18992
d01589,d18998
d01589,d19000
d01591,d21090
d01591,d21092
d01591,d21198
d01591,d21206
d01591,d21208
d01591,d21310
d01591,d21316
d01591,d21318
d01593,d14428
d01593,d14430
d01593,d14536
d01593,d14544
d01593,d14546
d01593,d14638
d01593,d14640
d01595,d16746
d01595,d16748
d01595,d16854
d01595,d16862
d01595,d16864
d01595,d16956
d01595,d16958
d01597,d19064
d01597,d19066
d01597,d19172
d01597,d19180
d01597,d19182
d01597,d19274
d01597,d19276
d01599,d21382
d01599,d21384
d01599,d21490
d01599,d21498
d01599,d21500
d01599,d21592
d01599,d21594
d01601,d12484
d01601,d12486
d01601,d12494
d01603,d14802
d01603,d14804
d01603,d14812
d01605,d17120
d01605,d17122
d01605,d17130
d01607,d19438
d01607,d19440
d01607,d19448
d01609,d12776
d01609,d12778
d01609,d12786
d01611,d15094
d01611,d15096
d01611,d15104
d01613,d17412
d01613,d17414
d01613,d17422
d01615,d19730
d01615,d19732
d01615,d19740
d01617,d13068
d01617,d13070
d01617,d13078
d01619,d15386
d01619,d15388
d01619,d15396
d01621,d17704
d01621,d17706
d01621,d17714
d01623,d20022
d01623,d20024
d01623,d20032
d01625,d13363
d01625,d13365
d01625,d13373
d01627,d15681
d01627,d15683
d01627,d15691
d01629,d17999
d01629,d18001
d01629,d18009
d01631,d20317
d01631,d20319
d01631,d20327
d01633,d13658
d01633,d13660
d01633,d13668
d01635,d15976
d01635,d15978
d01635,d15986
d01637,d18294
d01637,d18296
d01637,d18304
d01639,d20612
d01639,d20614
d01639,d20622
d01641,d13953
d01641,d13955
d01641,d13963
d01641,d14065
d01641,d14067
d01641,d14073
d01643,d16271
d01643,d16273
d01643,d16281
d01643,d16383
d01643,d16385
d01643,d16391
d01645,d18589
d01645,d18591
d01645,d18599
d01645,d18701
d01645,d18703
d01645,d18709
d01647,d20907
d01647,d20909
d01647,d20917
d01647,d21019
d01647,d21021
d01647,d21027
d01649,d14241
d01649,d14243
d01649,d14251
d01649,d14353
d01649,d14355
d01649,d14361
d01651,d16559
d01651,d16561
d01651,d16569
d01651,d16671
d01651,d16673
d01651,d16679
d01653,d18877
d01653,d18879
d01653,d18887
d01653,d18989
d01653,d18991
d01653,d18997
d01655,d21195
d01655,d21197
d01655,d21205
d01655,d21307
d01655,d21309
d01655,d21315
d01657,d14533
d01657,d14535
d01657,d14543
d01659,d16851
d01659,d16853
d01659,d16861
d01661,d19169
d01661,d19171
d01661,d19179
d01663,d21487
d01663,d21489
d01663,d21497
d01665,d12483
d01665,d12485
d01667,d14801
d01667,d14803
d01669,d17119
d01669,d17121
d01671,d19437
d01671,d19439
d01673,d12775
d01673,d12777
d01675,d15093
d01675,d15095
d01677,d17411
d01677,d17413
d01679,d19729
d01679,d19731
d01681,d13067
d01681,d13069
d01683,d15385
d01683,d15387
d01685,d17703
d01685,d17705
d01687,d20021
d01687,d20023
d01689,d13362
d01689,d13364
d01691,d15680
d01691,d15682
d01693,d17998
d01693,d18000
d01695,d20316
d01695,d20318
d01697,d13657
d01697,d13659
d01699,d15975
d01699,d15977
d01701,d18293
d01701,d18295
d01703,d20611
d01703,d20613
d01705,d13952
d01705,d13954
d01705,d14064
d01705,d14066
d01707,d16270
d01707,d16272
d01707,d16382
d01707,d16384
d01709,d18588
d01709,d18590
d01709,d18700
d01709,d18702
d01711,d20906
d01711,d20908
d01711,d21018
d01711,d21020
d01713,d14240
d01713,d14242
d01713,d14352
d01713,d14354
d01715,d16558
d01715,d16560
d01715,d16670
d01715,d16672
d01717,d18876
d01717,d18878
d01717,d18988
d01717,d18990
d01719,d21194
d01719,d21196
d01719,d21306
d01719,d21308
d01721,d14532
d01721,d14534
d01723,d16850
d01723,d16852
d01725,d19168
d01725,d19170
d01727,d21486
d01727,d21488
d01729,d12367
d01729,d12374
d01729,d12377
d01729,d12385
d01729,d12490
d01729,d12492
d01729,d12500
d01729,d12600
d01729,d12602
d01731,d14685
d01731,d14692
d01731,d14695
d01731,d14703
d01731,d14808
d01731,d14810
d01731,d14818
d01731,d14918
d01731,d14920
d01733,d17003
d01733,d17010
d01733,d17013
d01733,d17021
d01733,d17126
d01733,d17128
d01733,d17136
d01733,d17236
d01733,d17238
d01735,d19321
d01735,d19328
d01735,d19331
d01735,d19339
d01735,d19444
d01735,d19446
d01735,d19454
d01735,d19554
d01735,d19556
d01737,d12659
d01737,d12666
d01737,d12669
d01737,d12677
d01737,d12782
d01737,d12784
d01737,d12792
d01737,d12892
d01737,d12894
d01739,d14977
d01739,d14984
d01739,d14987
d01739,d14995
d01739,d15100
d01739,d15102
d01739,d15110
d01739,d15210
d01739,d15212
d01741,d17295
d01741,d17302
d01741,d17305
d01741,d17313
d01741,d17418
d01741,d17420
d01741,d17428
d01741,d17528
d01741,d17530
d01743,d19613
d01743,d19620
d01743,d19623
d01743,d19631
d01743,d19736
d01743,d19738
d01743,d19746
d01743,d19846
d01743,d19848
d01745,d12951
d01745,d12958
d01745,d12961
d01745,d12969
d01745,d13074
d01745,d13076
d01745,d13084
d01745,d13184
d01745,d13186
d01747,d15269
d01747,d15276
d01747,d15279
d01747,d15287
d01747,d15392
d01747,d15394
d01747,d15402
d01747,d15502
d01747,d15504
d01749,d17587
d01749,d17594
d01749,d17597
d01749,d17605
d01749,d17710
d01749,d17712
d01749,d17720
d01749,d17820
d01749,d17822
d01751,d19905
d01751,d19912
d01751,d19915
d01751,d19923
d01751,d20028
d01751,d20030
d01751,d20038
d01751,d20138
d01751,d20140
d01753,d13246
d01753,d13253
d01753,d13256
d01753,d13264
d01753,d13369
d01753,d13371
d01753,d13379
d01753,d13479
d01753,d13481
d01755,d15564
d01755,d15571
d01755,d15574
d01755,d15582
d01755,d15687
d01755,d15689
d01755,d15697
d01755,d15797
d01755,d15799
d01757,d17882
d01757,d17889
d01757,d17892
d01757,d17900
d01757,d18005
d01757,d18007
d01757,d18015
d01757,d18115
d01757,d18117
d01759,d20200
d01759,d20207
d01759,d20210
d01759,d20218
d01759,d20323
d01759,d20325
d01759,d20333
d01759,d20433
d01759,d20435
d01761,d13541
d01761,d13548
d01761,d13551
d01761,d13559
d01761,d13664
d01761,d13666
d01761,d13674
d01761,d13774
d01761,d13776
d01763,d15859
d01763,d15866
d01763,d15869
d01763,d15877
d01763,d15982
d01763,d15984
d01763,d15992
d01763,d16092
d01763,d16094
d01765,d18177
d01765,d18184
d01765,d18187
d01765,d18195
d01765,d18300
d01765,d18302
d01765,d18310
d01765,d18410
d01765,d18412
d01767,d20495
d01767,d20502
d01767,d20505
d01767,d20513
d01767,d20618
d01767,d20620
d01767,d20628
d01767,d20728
d01767,d20730
d01769,d13836
d01769,d13843
d01769,d13846
d01769,d13854
d01769,d13959
d01769,d13961
d01769,d13969
d01769,d14070
d01769,d14072
d01771,d16154
d01771,d16161
d01771,d16164
d01771,d16172
d01771,d16277
d01771,d16279
d01771,d16287
d01771,d16388
d01771,d16390
d01773,d18472
d01773,d18479
d01773,d18482
d01773,d18490
d01773,d18595
d01773,d18597
d01773,d18605
d01773,d18706
d01773,d18708
d01775,d20790
d01775,d20797
d01775,d20800
d01775,d20808
d01775,d20913
d01775,d20915
d01775,d20923
d01775,d21024
d01775,d21026
d01777,d14124
d01777,d14131
d01777,d14134
d01777,d14142
d01777,d14247
d01777,d14249
d01777,d14257
d01777,d14358
d01777,d14360
d01779,d16442
d01779,d16449
d01779,d16452
d01779,d16460
d01779,d16565
d01779,d16567
d01779,d16575
d01779,d16676
d01779,d16678
d01781,d18760
d01781,d18767
d01781,d18770
d01781,d18778
d01781,d18883
d01781,d18885
d01781,d18893
d01781,d18994
d01781,d18996
d01783,d21078
d01783,d21085
d01783,d21088
d01783,d21096
d01783,d21201
d01783,d21203
d01783,d21211
d01783,d21312
d01783,d21314
d01785,d14416
d01785,d14423
d01785,d14426
d01785,d14434
d01785,d14539
d01785,d14541
d01785,d14549
d01785,d14635
d01785,d14637
d01787,d16734
d01787,d16741
d01787,d16744
d01787,d16752
d01787,d16857
d01787,d16859
d01787,d16867
d01787,d16953
d01787,d16955
d01789,d19052
d01789,d19059
d01789,d19062
d01789,d19070
d01789,d19175
