decision_id,role,cost
d03123,auxiliary_transition,-17.2503
d03124,auxiliary_transition,-17.2503
d03125,auxiliary_transition,-33.7586
d03126,auxiliary_transition,-24.4843
d03127,auxiliary_transition,-21.5165
d03128,auxiliary_transition,-233.714
d03129,auxiliary_transition,-133.551
d03130,auxiliary_transition,-133.551
d03131,auxiliary_transition,-103.873
d03132,auxiliary_transition,-103.873
d03133,auxiliary_transition,-96.4533
d03134,auxiliary_transition,-38.9523
d03135,auxiliary_transition,-89.0338
d03136,auxiliary_transition,-431.481
d03137,auxiliary_transition,-246.561
d03138,auxiliary_transition,-246.561
d03139,auxiliary_transition,-191.769
d03140,auxiliary_transition,-191.769
d03141,auxiliary_transition,-178.072
d03142,auxiliary_transition,-71.9135
d03143,auxiliary_transition,-164.374
d03144,auxiliary_transition,-431.481
d03145,auxiliary_transition,-246.561
d03146,auxiliary_transition,-246.561
d03147,auxiliary_transition,-191.769
d03148,auxiliary_transition,-191.769
d03149,auxiliary_transition,-178.072
d03150,auxiliary_transition,-71.9135
d03151,auxiliary_transition,-164.374
d03152,auxiliary_transition,-431.481
d03153,auxiliary_transition,-246.561
d03154,auxiliary_transition,-246.561
d03155,auxiliary_transition,-191.769
d03156,auxiliary_transition,-191.769
d03157,auxiliary_transition,-178.072
d03158,auxiliary_transition,-71.9135
d03159,auxiliary_transition,-164.374
d03160,auxiliary_transition,-431.481
d03161,auxiliary_transition,-246.561
d03162,auxiliary_transition,-246.561
d03163,auxiliary_transition,-191.769
d03164,auxiliary_transition,-191.769
d03165,auxiliary_transition,-178.072
d03166,auxiliary_transition,-71.9135
d03167,auxiliary_transition,-164.374
d03168,auxiliary_transition,-405.455
d03169,auxiliary_transition,-218.48
d03170,auxiliary_transition,-218.48
d03171,auxiliary_transition,-125.677
d03172,auxiliary_transition,-125.677
d03173,auxiliary_transition,-101.364
d03174,auxiliary_transition,-62.325
d03175,auxiliary_transition,-121.911
d03176,auxiliary_transition,-114.377
d03177,auxiliary_transition,-52.0517
d03178,auxiliary_transition,-52.0517
d03179,auxiliary_transition,-35.9568
d03180,auxiliary_transition,-35.9568
d03181,auxiliary_transition,-58.2157
d03182,auxiliary_transition,-47.2575
d03183,auxiliary_transition,-63.6948
d03184,auxiliary_transition,-47.9423
d03185,auxiliary_transition,-28.0805
d03186,auxiliary_transition,-28.0805
d03187,auxiliary_transition,-31.8474
d03188,auxiliary_transition,-31.8474
d03189,auxiliary_transition,-62.325
d03190,auxiliary_transition,-45.2028
d03191,auxiliary_transition,-39.7237
d03192,auxiliary_transition,-431.481
d03193,auxiliary_transition,-246.561
d03194,auxiliary_transition,-246.561
d03195,auxiliary_transition,-191.769
d03196,auxiliary_transition,-191.769
d03197,auxiliary_transition,-178.072
d03198,auxiliary_transition,-71.9135
d03199,auxiliary_transition,-164.374
d03200,auxiliary_transition,-1253.05
d03201,auxiliary_transition,-716.028
d03202,auxiliary_transition,-716.028
d03203,auxiliary_transition,-556.911
d03204,auxiliary_transition,-556.911
d03205,auxiliary_transition,-517.131
d03206,auxiliary_transition,-208.841
d03207,auxiliary_transition,-477.352
d03208,auxiliary_transition,-1253.05
d03209,auxiliary_transition,-716.028
d03210,auxiliary_transition,-716.028
d03211,auxiliary_transition,-556.911
d03212,auxiliary_transition,-556.911
d03213,auxiliary_transition,-517.131
d03214,auxiliary_transition,-208.841
d03215,auxiliary_transition,-477.352
d03216,auxiliary_transition,-1253.05
d03217,auxiliary_transition,-716.028
d03218,auxiliary_transition,-716.028
d03219,auxiliary_transition,-556.911
d03220,auxiliary_transition,-556.911
d03221,auxiliary_transition,-517.131
d03222,auxiliary_transition,-208.841
d03223,auxiliary_transition,-477.352
d03224,auxiliary_transition,-1253.05
d03225,auxiliary_transition,-716.028
d03226,auxiliary_transition,-716.028
d03227,auxiliary_transition,-556.911
d03228,auxiliary_transition,-556.911
d03229,auxiliary_transition,-517.131
d03230,auxiliary_transition,-208.841
d03231,auxiliary_transition,-477.352
d03232,auxiliary_transition,-1177.47
d03233,auxiliary_transition,-634.48
d03234,auxiliary_transition,-634.48
d03235,auxiliary_transition,-364.975
d03236,auxiliary_transition,-364.975
d03237,auxiliary_transition,-294.367
d03238,auxiliary_transition,-180.996
d03239,auxiliary_transition,-354.036
d03240,auxiliary_transition,-332.157
d03241,auxiliary_transition,-151.161
d03242,auxiliary_transition,-151.161
d03243,auxiliary_transition,-104.421
d03244,auxiliary_transition,-104.421
d03245,auxiliary_transition,-169.062
d03246,auxiliary_transition,-137.239
d03247,auxiliary_transition,-184.974
d03248,auxiliary_transition,-139.228
d03249,auxiliary_transition,-81.5476
d03250,auxiliary_transition,-81.5476
d03251,auxiliary_transition,-92.4869
d03252,auxiliary_transition,-92.4869
d03253,auxiliary_transition,-180.996
d03254,auxiliary_transition,-131.272
d03255,auxiliary_transition,-115.36
d03256,auxiliary_transition,-1253.05
d03257,auxiliary_transition,-716.028
d03258,auxiliary_transition,-716.028
d03259,auxiliary_transition,-556.911
d03260,auxiliary_transition,-556.911
d03261,auxiliary_transition,-517.131
d03262,auxiliary_transition,-208.841
d03263,auxiliary_transition,-477.352
d03264,auxiliary_transition,-1077.64
d03265,auxiliary_transition,-615.793
d03266,auxiliary_transition,-615.793
d03267,auxiliary_transition,-478.95
d03268,auxiliary_transition,-478.95
d03269,auxiliary_transition,-444.74
d03270,auxiliary_transition,-179.606
d03271,auxiliary_transition,-410.529
d03272,auxiliary_transition,-1077.64
d03273,auxiliary_transition,-615.793
d03274,auxiliary_transition,-615.793
d03275,auxiliary_transition,-478.95
d03276,auxiliary_transition,-478.95
d03277,auxiliary_transition,-444.74
d03278,auxiliary_transition,-179.606
d03279,auxiliary_transition,-410.529
d03280,auxiliary_transition,-1077.64
d03281,auxiliary_transition,-615.793
d03282,auxiliary_transition,-615.793
d03283,auxiliary_transition,-478.95
d03284,auxiliary_transition,-478.95
d03285,auxiliary_transition,-444.74
d03286,auxiliary_transition,-179.606
d03287,auxiliary_transition,-410.529
d03288,auxiliary_transition,-1077.64
d03289,auxiliary_transition,-615.793
d03290,auxiliary_transition,-615.793
d03291,auxiliary_transition,-478.95
d03292,auxiliary_transition,-478.95
d03293,auxiliary_transition,-444.74
d03294,auxiliary_transition,-179.606
d03295,auxiliary_transition,-410.529
d03296,auxiliary_transition,-1012.64
d03297,auxiliary_transition,-545.661
d03298,auxiliary_transition,-545.661
d03299,auxiliary_transition,-313.883
d03300,auxiliary_transition,-313.883
d03301,auxiliary_transition,-253.159
d03302,auxiliary_transition,-155.659
d03303,auxiliary_transition,-304.476
d03304,auxiliary_transition,-285.66
d03305,auxiliary_transition,-130.001
d03306,auxiliary_transition,-130.001
d03307,auxiliary_transition,-89.8032
d03308,auxiliary_transition,-89.8032
d03309,auxiliary_transition,-145.396
d03310,auxiliary_transition,-118.027
d03311,auxiliary_transition,-159.08
d03312,auxiliary_transition,-119.738
d03313,auxiliary_transition,-70.132
d03314,auxiliary_transition,-70.132
d03315,auxiliary_transition,-79.54
d03316,auxiliary_transition,-79.54
d03317,auxiliary_transition,-155.659
d03318,auxiliary_transition,-112.895
d03319,auxiliary_transition,-99.2111
d03320,auxiliary_transition,-1077.64
d03321,auxiliary_transition,-615.793
d03322,auxiliary_transition,-615.793
d03323,auxiliary_transition,-478.95
d03324,auxiliary_transition,-478.95
d03325,auxiliary_transition,-444.74
d03326,auxiliary_transition,-179.606
d03327,auxiliary_transition,-410.529
d03328,crew_block_or_vehicle_block,200.0
d03329,crew_block_or_vehicle_block,200.0
d03330,crew_block_or_vehicle_block,200.0
d03331,crew_block_or_vehicle_block,200.0
d03332,crew_block_or_vehicle_block,200.0
d03333,crew_block_or_vehicle_block,200.0
d03334,crew_block_or_vehicle_block,200.0
d03335,crew_block_or_vehicle_block,200.0
d03336,auxiliary_transition,200.0
d03337,crew_block_or_vehicle_block,200.0
d03338,crew_block_or_vehicle_block,200.0
d03339,crew_block_or_vehicle_block,200.0
d03340,crew_block_or_vehicle_block,200.0
d03341,crew_block_or_vehicle_block,200.0
d03342,crew_block_or_vehicle_block,200.0
d03343,crew_block_or_vehicle_block,200.0
d03344,crew_block_or_vehicle_block,200.0
d03345,crew_block_or_vehicle_block,200.0
d03346,crew_block_or_vehicle_block,200.0
d03347,auxiliary_transition,200.0
d03348,crew_block_or_vehicle_block,200.0
d03349,crew_block_or_vehicle_block,200.0
d03350,crew_block_or_vehicle_block,200.0
d03351,crew_block_or_vehicle_block,200.0
d03352,crew_block_or_vehicle_block,200.0
d03353,crew_block_or_vehicle_block,200.0
d03354,crew_block_or_vehicle_block,200.0
d03355,crew_block_or_vehicle_block,200.0
d03356,crew_block_or_vehicle_block,200.0
d03357,crew_block_or_vehicle_block,200.0
d03358,auxiliary_transition,200.0
d03359,crew_block_or_vehicle_block,200.0
d03360,crew_block_or_vehicle_block,200.0
d03361,crew_block_or_vehicle_block,200.0
d03362,crew_block_or_vehicle_block,200.0
d03363,crew_block_or_vehicle_block,200.0
d03364,crew_block_or_vehicle_block,200.0
d03365,crew_block_or_vehicle_block,200.0
d03366,crew_block_or_vehicle_block,200.0
d03367,crew_block_or_vehicle_block,200.0
d03368,crew_block_or_vehicle_block,200.0
d03369,auxiliary_transition,200.0
d03370,crew_block_or_vehicle_block,200.0
d03371,crew_block_or_vehicle_block,200.0
d03372,crew_block_or_vehicle_block,200.0
d03373,crew_block_or_vehicle_block,200.0
d03374,crew_block_or_vehicle_block,200.0
d03375,crew_block_or_vehicle_block,200.0
d03376,crew_block_or_vehicle_block,200.0
d03377,crew_block_or_vehicle_block,200.0
d03378,crew_block_or_vehicle_block,200.0
d03379,crew_block_or_vehicle_block,200.0
d03380,auxiliary_transition,200.0
d03381,crew_block_or_vehicle_block,200.0
d03382,crew_block_or_vehicle_block,200.0
d03383,crew_block_or_vehicle_block,200.0
d03384,crew_block_or_vehicle_block,200.0
d03385,crew_block_or_vehicle_block,200.0
d03386,crew_block_or_vehicle_block,200.0
d03387,crew_block_or_vehicle_block,200.0
d03388,crew_block_or_vehicle_block,200.0
d03389,crew_block_or_vehicle_block,200.0
d03390,crew_block_or_vehicle_block,200.0
d03391,auxiliary_transition,200.0
d03392,crew_block_or_vehicle_block,200.0
d03393,crew_block_or_vehicle_block,200.0
d03394,crew_block_or_vehicle_block,200.0
d03395,crew_block_or_vehicle_block,200.0
d03396,crew_block_or_vehicle_block,200.0
d03397,crew_block_or_vehicle_block,200.0
d03398,crew_block_or_vehicle_block,200.0
d03399,crew_block_or_vehicle_block,200.0
d03400,crew_block_or_vehicle_block,200.0
d03401,crew_block_or_vehicle_block,200.0
d03402,auxiliary_transition,200.0
d03403,crew_block_or_vehicle_block,200.0
d03404,crew_block_or_vehicle_block,200.0
d03405,crew_block_or_vehicle_block,200.0
d03406,crew_block_or_vehicle_block,200.0
d03407,crew_block_or_vehicle_block,200.0
d03408,crew_block_or_vehicle_block,200.0
d03409,crew_block_or_vehicle_block,200.0
d03410,crew_block_or_vehicle_block,200.0
d03411,crew_block_or_vehicle_block,200.0
d03412,crew_block_or_vehicle_block,200.0
d03413,auxiliary_transition,200.0
d03414,crew_block_or_vehicle_block,200.0
d03415,crew_block_or_vehicle_block,200.0
d03416,crew_block_or_vehicle_block,200.0
d03417,crew_block_or_vehicle_block,200.0
d03418,crew_block_or_vehicle_block,200.0
d03419,crew_block_or_vehicle_block,200.0
d03420,crew_block_or_vehicle_block,200.0
d03421,crew_block_or_vehicle_block,200.0
d03422,crew_block_or_vehicle_block,200.0
d03423,crew_block_or_vehicle_block,200.0
d03424,auxiliary_transition,200.0
d03425,crew_block_or_vehicle_block,200.0
d03426,crew_block_or_vehicle_block,200.0
d03427,crew_block_or_vehicle_block,200.0
d03428,crew_block_or_vehicle_block,200.0
d03429,crew_block_or_vehicle_block,200.0
d03430,crew_block_or_vehicle_block,200.0
d03431,crew_block_or_vehicle_block,200.0
d03432,crew_block_or_vehicle_block,200.0
d03433,crew_block_or_vehicle_block,200.0
d03434,crew_block_or_vehicle_block,200.0
d03435,auxiliary_transition,200.0
d03436,crew_block_or_vehicle_block,200.0
d03437,crew_block_or_vehicle_block,200.0
d03438,crew_block_or_vehicle_block,200.0
d03439,crew_block_or_vehicle_block,200.0
d03440,crew_block_or_vehicle_block,200.0
d03441,crew_block_or_vehicle_block,200.0
d03442,crew_block_or_vehicle_block,200.0
d03443,crew_block_or_vehicle_block,200.0
d03444,crew_block_or_vehicle_block,200.0
d03445,crew_block_or_vehicle_block,200.0
d03446,auxiliary_transition,200.0
d03447,crew_block_or_vehicle_block,200.0
d03448,crew_block_or_vehicle_block,200.0
d03449,crew_block_or_vehicle_block,200.0
d03450,crew_block_or_vehicle_block,200.0
d03451,crew_block_or_vehicle_block,200.0
d03452,crew_block_or_vehicle_block,200.0
d03453,crew_block_or_vehicle_block,200.0
d03454,crew_block_or_vehicle_block,200.0
d03455,crew_block_or_vehicle_block,200.0
d03456,crew_block_or_vehicle_block,200.0
d03457,auxiliary_transition,200.0
d03458,crew_block_or_vehicle_block,200.0
d03459,crew_block_or_vehicle_block,200.0
d03460,crew_block_or_vehicle_block,200.0
d03461,crew_block_or_vehicle_block,200.0
d03462,crew_block_or_vehicle_block,200.0
d03463,crew_block_or_vehicle_block,200.0
d03464,crew_block_or_vehicle_block,200.0
d03465,crew_block_or_vehicle_block,200.0
d03466,crew_block_or_vehicle_block,200.0
d03467,crew_block_or_vehicle_block,200.0
d03468,auxiliary_transition,200.0
d03469,crew_block_or_vehicle_block,200.0
d03470,crew_block_or_vehicle_block,200.0
d03471,crew_block_or_vehicle_block,200.0
d03472,crew_block_or_vehicle_block,200.0
d03473,crew_block_or_vehicle_block,200.0
d03474,crew_block_or_vehicle_block,200.0
d03475,crew_block_or_vehicle_block,200.0
d03476,crew_block_or_vehicle_block,200.0
d03477,crew_block_or_vehicle_block,200.0
d03478,crew_block_or_vehicle_block,200.0
d03479,auxiliary_transition,200.0
d03480,crew_block_or_vehicle_block,200.0
d03481,crew_block_or_vehicle_block,200.0
d03482,crew_block_or_vehicle_block,200.0
d03483,crew_block_or_vehicle_block,200.0
d03484,crew_block_or_vehicle_block,200.0
d03485,crew_block_or_vehicle_block,200.0
d03486,crew_block_or_vehicle_block,200.0
d03487,crew_block_or_vehicle_block,200.0
d03488,crew_block_or_vehicle_block,200.0
d03489,crew_block_or_vehicle_block,200.0
d03490,auxiliary_transition,200.0
d03491,crew_block_or_vehicle_block,200.0
d03492,crew_block_or_vehicle_block,200.0
d03493,crew_block_or_vehicle_block,200.0
d03494,crew_block_or_vehicle_block,200.0
d03495,crew_block_or_vehicle_block,200.0
d03496,crew_block_or_vehicle_block,200.0
d03497,crew_block_or_vehicle_block,200.0
d03498,crew_block_or_vehicle_block,200.0
d03499,crew_block_or_vehicle_block,200.0
d03500,crew_block_or_vehicle_block,200.0
d03501,auxiliary_transition,200.0
d03502,crew_block_or_vehicle_block,200.0
d03503,crew_block_or_vehicle_block,200.0
d03504,crew_block_or_vehicle_block,200.0
d03505,crew_block_or_vehicle_block,200.0
d03506,crew_block_or_vehicle_block,200.0
d03507,crew_block_or_vehicle_block,200.0
d03508,crew_block_or_vehicle_block,200.0
d03509,crew_block_or_vehicle_block,200.0
d03510,crew_block_or_vehicle_block,200.0
d03511,crew_block_or_vehicle_block,200.0
d03512,auxiliary_transition,200.0
d03513,crew_block_or_vehicle_block,200.0
d03514,crew_block_or_vehicle_block,200.0
d03515,crew_block_or_vehicle_block,200.0
d03516,crew_block_or_vehicle_block,200.0
d03517,crew_block_or_vehicle_block,200.0
d03518,crew_block_or_vehicle_block,200.0
d03519,crew_block_or_vehicle_block,200.0
d03520,crew_block_or_vehicle_block,200.0
d03521,crew_block_or_vehicle_block,200.0
d03522,crew_block_or_vehicle_block,200.0
d03523,auxiliary_transition,200.0
d03524,crew_block_or_vehicle_block,200.0
d03525,crew_block_or_vehicle_block,200.0
d03526,crew_block_or_vehicle_block,200.0
d03527,crew_block_or_vehicle_block,200.0
d03528,crew_block_or_vehicle_block,200.0
d03529,crew_block_or_vehicle_block,200.0
d03530,crew_block_or_vehicle_block,200.0
d03531,crew_block_or_vehicle_block,200.0
d03532,crew_block_or_vehicle_block,200.0
d03533,crew_block_or_vehicle_block,200.0
d03534,auxiliary_transition,200.0
d03535,crew_block_or_vehicle_block,200.0
d03536,crew_block_or_vehicle_block,200.0
d03537,crew_block_or_vehicle_block,200.0
d03538,crew_block_or_vehicle_block,200.0
d03539,crew_block_or_vehicle_block,200.0
d03540,crew_block_or_vehicle_block,200.0
d03541,crew_block_or_vehicle_block,200.0
d03542,crew_block_or_vehicle_block,200.0
d03543,crew_block_or_vehicle_block,200.0
d03544,crew_block_or_vehicle_block,200.0
d03545,auxiliary_transition,200.0
d03546,crew_block_or_vehicle_block,200.0
d03547,crew_block_or_vehicle_block,200.0
d03548,crew_block_or_vehicle_block,200.0
d03549,crew_block_or_vehicle_block,200.0
d03550,crew_block_or_vehicle_block,200.0
d03551,crew_block_or_vehicle_block,200.0
d03552,crew_block_or_vehicle_block,200.0
d03553,crew_block_or_vehicle_block,200.0
d03554,crew_block_or_vehicle_block,200.0
d03555,crew_block_or_vehicle_block,200.0
d03556,auxiliary_transition,200.0
d03557,crew_block_or_vehicle_block,200.0
d03558,crew_block_or_vehicle_block,200.0
d03559,crew_block_or_vehicle_block,200.0
d03560,crew_block_or_vehicle_block,200.0
d03561,crew_block_or_vehicle_block,200.0
d03562,crew_block_or_vehicle_block,200.0
d03563,crew_block_or_vehicle_block,200.0
d03564,crew_block_or_vehicle_block,200.0
d03565,crew_block_or_vehicle_block,200.0
d03566,crew_block_or_vehicle_block,200.0
d03567,auxiliary_transition,200.0
d03568,crew_block_or_vehicle_block,200.0
d03569,crew_block_or_vehicle_block,200.0
d03570,crew_block_or_vehicle_block,200.0
d03571,crew_block_or_vehicle_block,200.0
d03572,crew_block_or_vehicle_block,200.0
d03573,crew_block_or_vehicle_block,200.0
d03574,crew_block_or_vehicle_block,200.0
d03575,crew_block_or_vehicle_block,200.0
d03576,crew_block_or_vehicle_block,200.0
d03577,crew_block_or_vehicle_block,200.0
d03578,auxiliary_transition,200.0
d03579,crew_block_or_vehicle_block,200.0
d03580,crew_block_or_vehicle_block,200.0
d03581,crew_block_or_vehicle_block,200.0
d03582,crew_block_or_vehicle_block,200.0
d03583,crew_block_or_vehicle_block,200.0
d03584,crew_block_or_vehicle_block,200.0
d03585,crew_block_or_vehicle_block,200.0
d03586,crew_block_or_vehicle_block,200.0
d03587,crew_block_or_vehicle_block,200.0
d03588,crew_block_or_vehicle_block,200.0
d03589,auxiliary_transition,200.0
d03590,crew_block_or_vehicle_block,200.0
d03591,crew_block_or_vehicle_block,200.0
d03592,crew_block_or_vehicle_block,200.0
d03593,crew_block_or_vehicle_block,200.0
d03594,crew_block_or_vehicle_block,200.0
d03595,crew_block_or_vehicle_block,200.0
d03596,crew_block_or_vehicle_block,200.0
d03597,crew_block_or_vehicle_block,200.0
d03598,crew_block_or_vehicle_block,200.0
d03599,crew_block_or_vehicle_block,200.0
d03600,auxiliary_transition,200.0
d03601,crew_block_or_vehicle_block,200.0
d03602,crew_block_or_vehicle_block,200.0
d03603,crew_block_or_vehicle_block,200.0
d03604,crew_block_or_vehicle_block,200.0
d03605,crew_block_or_vehicle_block,200.0
d03606,crew_block_or_vehicle_block,200.0
d03607,crew_block_or_vehicle_block,200.0
d03608,crew_block_or_vehicle_block,200.0
d03609,crew_block_or_vehicle_block,200.0
d03610,crew_block_or_vehicle_block,200.0
d03611,auxiliary_transition,200.0
d03612,crew_block_or_vehicle_block,200.0
d03613,crew_block_or_vehicle_block,200.0
d03614,crew_block_or_vehicle_block,200.0
d03615,crew_block_or_vehicle_block,200.0
d03616,crew_block_or_vehicle_block,200.0
d03617,crew_block_or_vehicle_block,200.0
d03618,crew_block_or_vehicle_block,200.0
d03619,crew_block_or_vehicle_block,200.0
d03620,crew_block_or_vehicle_block,200.0
d03621,crew_block_or_vehicle_block,200.0
d03622,auxiliary_transition,200.0
d03623,crew_block_or_vehicle_block,200.0
d03624,crew_block_or_vehicle_block,200.0
d03625,crew_block_or_vehicle_block,200.0
d03626,crew_block_or_vehicle_block,200.0
d03627,crew_block_or_vehicle_block,200.0
d03628,crew_block_or_vehicle_block,200.0
d03629,crew_block_or_vehicle_block,200.0
d03630,crew_block_or_vehicle_block,200.0
d03631,crew_block_or_vehicle_block,200.0
d03632,crew_block_or_vehicle_block,200.0
d03633,auxiliary_transition,200.0
d03634,crew_block_or_vehicle_block,200.0
d03635,crew_block_or_vehicle_block,200.0
d03636,crew_block_or_vehicle_block,200.0
d03637,crew_block_or_vehicle_block,200.0
d03638,crew_block_or_vehicle_block,200.0
d03639,crew_block_or_vehicle_block,200.0
d03640,crew_block_or_vehicle_block,200.0
d03641,crew_block_or_vehicle_block,200.0
d03642,crew_block_or_vehicle_block,200.0
d03643,crew_block_or_vehicle_block,200.0
d03644,auxiliary_transition,200.0
d03645,crew_block_or_vehicle_block,200.0
d03646,crew_block_or_vehicle_block,200.0
d03647,crew_block_or_vehicle_block,200.0
d03648,crew_block_or_vehicle_block,200.0
d03649,crew_block_or_vehicle_block,200.0
d03650,crew_block_or_vehicle_block,200.0
d03651,crew_block_or_vehicle_block,200.0
d03652,crew_block_or_vehicle_block,200.0
d03653,crew_block_or_vehicle_block,200.0
d03654,crew_block_or_vehicle_block,200.0
d03655,auxiliary_transition,200.0
d03656,crew_block_or_vehicle_block,200.0
d03657,crew_block_or_vehicle_block,200.0
d03658,crew_block_or_vehicle_block,200.0
d03659,crew_block_or_vehicle_block,200.0
d03660,crew_block_or_vehicle_block,200.0
d03661,crew_block_or_vehicle_block,200.0
d03662,crew_block_or_vehicle_block,200.0
d03663,crew_block_or_vehicle_block,200.0
d03664,crew_block_or_vehicle_block,200.0
d03665,crew_block_or_vehicle_block,200.0
d03666,auxiliary_transition,200.0
d03667,crew_block_or_vehicle_block,200.0
d03668,crew_block_or_vehicle_block,200.0
d03669,crew_block_or_vehicle_block,200.0
d03670,crew_block_or_vehicle_block,200.0
d03671,crew_block_or_vehicle_block,200.0
d03672,crew_block_or_vehicle_block,200.0
d03673,crew_block_or_vehicle_block,200.0
d03674,crew_block_or_vehicle_block,200.0
d03675,crew_block_or_vehicle_block,200.0
d03676,crew_block_or_vehicle_block,200.0
d03677,auxiliary_transition,200.0
d03678,crew_block_or_vehicle_block,200.0
d03679,crew_block_or_vehicle_block,200.0
d03680,vehicle_arc_or_trip,240.0
d03681,vehicle_arc_or_trip,240.0
d03682,vehicle_arc_or_trip,240.0
d03683,vehicle_arc_or_trip,240.0
d03684,vehicle_arc_or_trip,240.0
d03685,vehicle_arc_or_trip,240.0
d03686,vehicle_arc_or_trip,240.0
d03687,vehicle_arc_or_trip,240.0
d03688,vehicle_arc_or_trip,240.0
d03689,vehicle_arc_or_trip,240.0
d03690,vehicle_arc_or_trip,240.0
d03691,vehicle_arc_or_trip,240.0
d03692,vehicle_arc_or_trip,240.0
d03693,vehicle_arc_or_trip,240.0
d03694,vehicle_arc_or_trip,240.0
d03695,vehicle_arc_or_trip,240.0
d03696,vehicle_arc_or_trip,240.0
d03697,vehicle_arc_or_trip,240.0
d03698,vehicle_arc_or_trip,240.0
d03699,vehicle_arc_or_trip,240.0
d03700,vehicle_arc_or_trip,240.0
d03701,vehicle_arc_or_trip,240.0
d03702,vehicle_arc_or_trip,240.0
d03703,vehicle_arc_or_trip,240.0
d03704,vehicle_arc_or_trip,240.0
d03705,vehicle_arc_or_trip,240.0
d03706,vehicle_arc_or_trip,240.0
d03707,vehicle_arc_or_trip,240.0
d03708,vehicle_arc_or_trip,240.0
d03709,vehicle_arc_or_trip,240.0
d03710,vehicle_arc_or_trip,240.0
d03711,vehicle_arc_or_trip,240.0
d03712,vehicle_arc_or_trip,240.0
d03713,vehicle_arc_or_trip,240.0
d03714,vehicle_arc_or_trip,240.0
d03715,vehicle_arc_or_trip,240.0
d03716,vehicle_arc_or_trip,240.0
d03717,vehicle_arc_or_trip,240.0
d03718,vehicle_arc_or_trip,240.0
d03719,vehicle_arc_or_trip,240.0
d03720,vehicle_arc_or_trip,240.0
d03721,vehicle_arc_or_trip,240.0
d03722,vehicle_arc_or_trip,240.0
d03723,vehicle_arc_or_trip,240.0
d03724,vehicle_arc_or_trip,240.0
d03725,vehicle_arc_or_trip,240.0
d03726,vehicle_arc_or_trip,240.0
d03727,vehicle_arc_or_trip,240.0
d03728,vehicle_arc_or_trip,240.0
d03729,vehicle_arc_or_trip,240.0
d03730,vehicle_arc_or_trip,240.0
d03731,vehicle_arc_or_trip,240.0
d03732,vehicle_arc_or_trip,240.0
d03733,vehicle_arc_or_trip,240.0
d03734,vehicle_arc_or_trip,240.0
d03735,vehicle_arc_or_trip,240.0
d03736,vehicle_arc_or_trip,240.0
d03737,vehicle_arc_or_trip,240.0
d03738,vehicle_arc_or_trip,240.0
d03739,vehicle_arc_or_trip,240.0
d03740,vehicle_arc_or_trip,240.0
d03741,vehicle_arc_or_trip,240.0
d03742,vehicle_arc_or_trip,240.0
d03743,vehicle_arc_or_trip,240.0
d03744,vehicle_arc_or_trip,240.0
d03745,vehicle_arc_or_trip,240.0
d03746,vehicle_arc_or_trip,240.0
d03747,vehicle_arc_or_trip,240.0
d03748,vehicle_arc_or_trip,240.0
d03749,vehicle_arc_or_trip,240.0
d03750,vehicle_arc_or_trip,240.0
d03751,vehicle_arc_or_trip,240.0
d03752,vehicle_arc_or_trip,240.0
d03753,vehicle_arc_or_trip,240.0
d03754,vehicle_arc_or_trip,240.0
d03755,vehicle_arc_or_trip,240.0
d03756,vehicle_arc_or_trip,240.0
d03757,vehicle_arc_or_trip,240.0
d03758,vehicle_arc_or_trip,240.0
d03759,vehicle_arc_or_trip,240.0
d03760,vehicle_arc_or_trip,240.0
d03761,vehicle_arc_or_trip,240.0
d03762,vehicle_arc_or_trip,240.0
d03763,vehicle_arc_or_trip,240.0
d03764,vehicle_arc_or_trip,240.0
d03765,vehicle_arc_or_trip,240.0
d03766,vehicle_arc_or_trip,240.0
d03767,vehicle_arc_or_trip,240.0
d03768,vehicle_arc_or_trip,240.0
d03769,vehicle_arc_or_trip,240.0
d03770,vehicle_arc_or_trip,240.0
d03771,vehicle_arc_or_trip,240.0
d03772,vehicle_arc_or_trip,240.0
d03773,vehicle_arc_or_trip,240.0
d03774,vehicle_arc_or_trip,240.0
d03775,vehicle_arc_or_trip,240.0
d03776,vehicle_arc_or_trip,240.0
d03777,vehicle_arc_or_trip,240.0
d03778,vehicle_arc_or_trip,240.0
d03779,vehicle_arc_or_trip,240.0
d03780,vehicle_arc_or_trip,240.0
d03781,vehicle_arc_or_trip,240.0
d03782,vehicle_arc_or_trip,240.0
d03783,vehicle_arc_or_trip,240.0
d03784,vehicle_arc_or_trip,240.0
d03785,vehicle_arc_or_trip,240.0
d03786,vehicle_arc_or_trip,240.0
d03787,vehicle_arc_or_trip,240.0
d03788,vehicle_arc_or_trip,240.0
d03789,vehicle_arc_or_trip,240.0
d03790,vehicle_arc_or_trip,240.0
d03791,vehicle_arc_or_trip,240.0
d03792,vehicle_arc_or_trip,240.0
d03793,vehicle_arc_or_trip,240.0
d03794,vehicle_arc_or_trip,240.0
d03795,vehicle_arc_or_trip,240.0
d03796,vehicle_arc_or_trip,240.0
d03797,vehicle_arc_or_trip,240.0
d03798,vehicle_arc_or_trip,240.0
d03799,vehicle_arc_or_trip,240.0
d03800,vehicle_arc_or_trip,240.0
d03801,vehicle_arc_or_trip,240.0
d03802,vehicle_arc_or_trip,240.0
d03803,vehicle_arc_or_trip,240.0
d03804,vehicle_arc_or_trip,240.0
d03805,vehicle_arc_or_trip,240.0
d03806,vehicle_arc_or_trip,240.0
