rhs,order_id,chassis_alternative,time_from,time_to,fixed_choice_coefficient
-39293.2997131348,56,88,16,48,20706.7002868652
-37187.8129577637,56,89,16,49,22812.1870422363
-39293.2997131348,56,90,16,50,20706.7002868652
-39293.2997131348,56,91,16,51,20706.7002868652
-39293.2997131348,56,92,16,52,20706.7002868652
-39293.2997131348,56,93,16,53,20706.7002868652
-39293.2997131348,56,94,16,54,20706.7002868652
-37187.8129577637,56,95,16,55,22812.1870422363
-39293.2997131348,56,96,16,56,20706.7002868652
-39293.2997131348,56,97,16,57,20706.7002868652
-37187.8129577637,56,98,16,58,22812.1870422363
-37187.8129577637,56,99,16,59,22812.1870422363
-37187.8129577637,56,100,16,60,22812.1870422363
-37269.4127655029,56,101,16,61,22730.5872344971
-39293.2997131348,56,102,16,62,20706.7002868652
-39293.2997131348,56,103,16,63,20706.7002868652
-37187.8129577637,56,104,16,64,22812.1870422363
-44524.5419311523,57,40,17,0,15475.4580688477
-44524.5419311523,57,41,17,1,15475.4580688477
-46630.0286865234,57,42,17,2,13369.9713134766
-44606.1417388916,57,43,17,3,15393.8582611084
-44524.5419311523,57,44,17,4,15475.4580688477
-46630.0286865234,57,45,17,5,13369.9713134766
-44524.5419311523,57,46,17,6,15475.4580688477
-44524.5419311523,57,47,17,7,15475.4580688477
-44343.3407592773,57,48,17,8,15656.6592407227
-46630.0286865234,57,49,17,9,13369.9713134766
-44524.5419311523,57,50,17,10,15475.4580688477
-44524.5419311523,57,51,17,11,15475.4580688477
-45120.3428649902,57,52,17,12,14879.6571350098
-46630.0286865234,57,53,17,13,13369.9713134766
-46630.0286865234,57,54,17,14,13369.9713134766
-44524.5419311523,57,55,17,15,15475.4580688477
-44524.5419311523,57,56,17,16,15475.4580688477
-46630.0286865234,57,58,17,18,13369.9713134766
-46630.0286865234,57,59,17,19,13369.9713134766
-44524.5419311523,57,60,17,20,15475.4580688477
-46630.0286865234,57,61,17,21,13369.9713134766
-46630.0286865234,57,62,17,22,13369.9713134766
-46630.0286865234,57,63,17,23,13369.9713134766
-46630.0286865234,57,64,17,24,13369.9713134766
-46630.0286865234,57,65,17,25,13369.9713134766
-44524.5419311523,57,66,17,26,15475.4580688477
-46630.0286865234,57,67,17,27,13369.9713134766
-44524.5419311523,57,68,17,28,15475.4580688477
-46630.0286865234,57,69,17,29,13369.9713134766
-46630.0286865234,57,70,17,30,13369.9713134766
-46630.0286865234,57,71,17,31,13369.9713134766
-46630.0286865234,57,72,17,32,13369.9713134766
-44524.5419311523,57,73,17,33,15475.4580688477
-46630.0286865234,57,74,17,34,13369.9713134766
-44524.5419311523,57,75,17,35,15475.4580688477
-44524.5419311523,57,76,17,36,15475.4580688477
-44524.5419311523,57,77,17,37,15475.4580688477
-44524.5419311523,57,78,17,38,15475.4580688477
-46630.0286865234,57,79,17,39,13369.9713134766
-44524.5419311523,57,80,17,40,15475.4580688477
-44524.5419311523,57,81,17,41,15475.4580688477
-46630.0286865234,57,82,17,42,13369.9713134766
-46630.0286865234,57,83,17,43,13369.9713134766
-46630.0286865234,57,84,17,44,13369.9713134766
-44524.5419311523,57,85,17,45,15475.4580688477
-44606.1417388916,57,86,17,46,15393.8582611084
-46630.0286865234,57,87,17,47,13369.9713134766
-46630.0286865234,57,88,17,48,13369.9713134766
-44524.5419311523,57,89,17,49,15475.4580688477
-46630.0286865234,57,90,17,50,13369.9713134766
-46630.0286865234,57,91,17,51,13369.9713134766
-46630.0286865234,57,92,17,52,13369.9713134766
-46630.0286865234,57,93,17,53,13369.9713134766
-46630.0286865234,57,94,17,54,13369.9713134766
-44524.5419311523,57,95,17,55,15475.4580688477
-46630.0286865234,57,96,17,56,13369.9713134766
-46630.0286865234,57,97,17,57,13369.9713134766
-44524.5419311523,57,98,17,58,15475.4580688477
-44524.5419311523,57,99,17,59,15475.4580688477
-44524.5419311523,57,100,17,60,15475.4580688477
-44606.1417388916,57,101,17,61,15393.8582611084
-46630.0286865234,57,102,17,62,13369.9713134766
-46630.0286865234,57,103,17,63,13369.9713134766
-44524.5419311523,57,104,17,64,15475.4580688477
-44524.5419311523,58,40,18,0,15475.4580688477
-44524.5419311523,58,41,18,1,15475.4580688477
-46630.0286865234,58,42,18,2,13369.9713134766
-44606.1417388916,58,43,18,3,15393.8582611084
-44524.5419311523,58,44,18,4,15475.4580688477
-46630.0286865234,58,45,18,5,13369.9713134766
-44524.5419311523,58,46,18,6,15475.4580688477
-44524.5419311523,58,47,18,7,15475.4580688477
-44343.3407592773,58,48,18,8,15656.6592407227
-46630.0286865234,58,49,18,9,13369.9713134766
-44524.5419311523,58,50,18,10,15475.4580688477
-44524.5419311523,58,51,18,11,15475.4580688477
-45120.3428649902,58,52,18,12,14879.6571350098
-46630.0286865234,58,53,18,13,13369.9713134766
-46630.0286865234,58,54,18,14,13369.9713134766
-44524.5419311523,58,55,18,15,15475.4580688477
-44524.5419311523,58,56,18,16,15475.4580688477
-46630.0286865234,58,57,18,17,13369.9713134766
-46630.0286865234,58,59,18,19,13369.9713134766
-44524.5419311523,58,60,18,20,15475.4580688477
-46630.0286865234,58,61,18,21,13369.9713134766
-46630.0286865234,58,62,18,22,13369.9713134766
-46630.0286865234,58,63,18,23,13369.9713134766
-46630.0286865234,58,64,18,24,13369.9713134766
-46630.0286865234,58,65,18,25,13369.9713134766
-44524.5419311523,58,66,18,26,15475.4580688477
-46630.0286865234,58,67,18,27,13369.9713134766
-44524.5419311523,58,68,18,28,15475.4580688477
-46630.0286865234,58,69,18,29,13369.9713134766
-46630.0286865234,58,70,18,30,13369.9713134766
-46630.0286865234,58,71,18,31,13369.9713134766
-46630.0286865234,58,72,18,32,13369.9713134766
-44524.5419311523,58,73,18,33,15475.4580688477
-46630.0286865234,58,74,18,34,13369.9713134766
-44524.5419311523,58,75,18,35,15475.4580688477
-44524.5419311523,58,76,18,36,15475.4580688477
-44524.5419311523,58,77,18,37,15475.4580688477
-44524.5419311523,58,78,18,38,15475.4580688477
-46630.0286865234,58,79,18,39,13369.9713134766
-44524.5419311523,58,80,18,40,15475.4580688477
-44524.5419311523,58,81,18,41,15475.4580688477
-46630.0286865234,58,82,18,42,13369.9713134766
-46630.0286865234,58,83,18,43,13369.9713134766
-46630.0286865234,58,84,18,44,13369.9713134766
-44524.5419311523,58,85,18,45,15475.4580688477
-44606.1417388916,58,86,18,46,15393.8582611084
-46630.0286865234,58,87,18,47,13369.9713134766
-46630.0286865234,58,88,18,48,13369.9713134766
-44524.5419311523,58,89,18,49,15475.4580688477
-46630.0286865234,58,90,18,50,13369.9713134766
-46630.0286865234,58,91,18,51,13369.9713134766
-46630.0286865234,58,92,18,52,13369.9713134766
-46630.0286865234,58,93,18,53,13369.9713134766
-46630.0286865234,58,94,18,54,13369.9713134766
-44524.5419311523,58,95,18,55,15475.4580688477
-46630.0286865234,58,96,18,56,13369.9713134766
-46630.0286865234,58,97,18,57,13369.9713134766
-44524.5419311523,58,98,18,58,15475.4580688477
-44524.5419311523,58,99,18,59,15475.4580688477
-44524.5419311523,58,100,18,60,15475.4580688477
-44606.1417388916,58,101,18,61,15393.8582611084
-46630.0286865234,58,102,18,62,13369.9713134766
-46630.0286865234,58,103,18,63,13369.9713134766
-44524.5419311523,58,104,18,64,15475.4580688477
-43126.2698364258,59,40,19,0,16873.7301635742
-43126.2698364258,59,41,19,1,16873.7301635742
-42266.8984222412,59,42,19,2,17733.1015777588
-43207.869758606,59,43,19,3,16792.130241394
-43126.2698364258,59,44,19,4,16873.7301635742
-42266.8984222412,59,45,19,5,17733.1015777588
-43126.2698364258,59,46,19,6,16873.7301635742
-43126.2698364258,59,47,19,7,16873.7301635742
-42945.0699234009,59,48,19,8,17054.9300765991
-42266.8984222412,59,49,19,9,17733.1015777588
-43126.2698364258,59,50,19,10,16873.7301635742
-43126.2698364258,59,51,19,11,16873.7301635742
-43779.6697998047,59,52,19,12,16220.3302001953
-42266.8984222412,59,53,19,13,17733.1015777588
-42266.8984222412,59,54,19,14,17733.1015777588
-43126.2698364258,59,55,19,15,16873.7301635742
-43126.2698364258,59,56,19,16,16873.7301635742
-42266.8984222412,59,57,19,17,17733.1015777588
-42266.8984222412,59,58,19,18,17733.1015777588
-43126.2698364258,59,60,19,20,16873.7301635742
-42266.8984222412,59,61,19,21,17733.1015777588
-42266.8984222412,59,62,19,22,17733.1015777588
-42266.8984222412,59,63,19,23,17733.1015777588
-42266.8984222412,59,64,19,24,17733.1015777588
-42266.8984222412,59,65,19,25,17733.1015777588
-43126.2698364258,59,66,19,26,16873.7301635742
-42266.8984222412,59,67,19,27,17733.1015777588
-43126.2698364258,59,68,19,28,16873.7301635742
-42266.8984222412,59,69,19,29,17733.1015777588
-42266.8984222412,59,70,19,30,17733.1015777588
-42266.8984222412,59,71,19,31,17733.1015777588
-42266.8984222412,59,72,19,32,17733.1015777588
-43126.2698364258,59,73,19,33,16873.7301635742
-42266.8984222412,59,74,19,34,17733.1015777588
-43126.2698364258,59,75,19,35,16873.7301635742
-43126.2698364258,59,76,19,36,16873.7301635742
-43126.2698364258,59,77,19,37,16873.7301635742
-43126.2698364258,59,78,19,38,16873.7301635742
-42266.8984222412,59,79,19,39,17733.1015777588
-43126.2698364258,59,80,19,40,16873.7301635742
-43126.2698364258,59,81,19,41,16873.7301635742
-42266.8984222412,59,82,19,42,17733.1015777588
-42266.8984222412,59,83,19,43,17733.1015777588
-42266.8984222412,59,84,19,44,17733.1015777588
-43126.2698364258,59,85,19,45,16873.7301635742
-43207.869758606,59,86,19,46,16792.130241394
-42266.8984222412,59,87,19,47,17733.1015777588
-42266.8984222412,59,88,19,48,17733.1015777588
-43126.2698364258,59,89,19,49,16873.7301635742
-42266.8984222412,59,90,19,50,17733.1015777588
-42266.8984222412,59,91,19,51,17733.1015777588
-42266.8984222412,59,92,19,52,17733.1015777588
-42266.8984222412,59,93,19,53,17733.1015777588
-42266.8984222412,59,94,19,54,17733.1015777588
-43126.2698364258,59,95,19,55,16873.7301635742
-42266.8984222412,59,96,19,56,17733.1015777588
-42266.8984222412,59,97,19,57,17733.1015777588
-43126.2698364258,59,98,19,58,16873.7301635742
-43126.2698364258,59,99,19,59,16873.7301635742
-43126.2698364258,59,100,19,60,16873.7301635742
-43207.869758606,59,101,19,61,16792.130241394
-42266.8984222412,59,102,19,62,17733.1015777588
-42266.8984222412,59,103,19,63,17733.1015777588
-43126.2698364258,59,104,19,64,16873.7301635742
-48607.2006225586,60,40,20,0,11392.7993774414
-48607.2006225586,60,41,20,1,11392.7993774414
-46478.9151763916,60,42,20,2,13521.0848236084
-48285.600643158,60,43,20,3,11714.399356842
-48607.2006225586,60,44,20,4,11392.7993774414
-46478.9151763916,60,45,20,5,13521.0848236084
-48607.2006225586,60,46,20,6,11392.7993774414
-48607.2006225586,60,47,20,7,11392.7993774414
-47550.0009155273,60,48,20,8,12449.9990844727
-46478.9151763916,60,49,20,9,13521.0848236084
-48607.2006225586,60,50,20,10,11392.7993774414
-48607.2006225586,60,51,20,11,11392.7993774414
-47917.1151351929,60,52,20,12,12082.8848648071
-46478.9151763916,60,53,20,13,13521.0848236084
-46478.9151763916,60,54,20,14,13521.0848236084
-48607.2006225586,60,55,20,15,11392.7993774414
-48607.2006225586,60,56,20,16,11392.7993774414
-46478.9151763916,60,57,20,17,13521.0848236084
-46478.9151763916,60,58,20,18,13521.0848236084
-46478.9151763916,60,59,20,19,13521.0848236084
-46478.9151763916,60,61,20,21,13521.0848236084
-46478.9151763916,60,62,20,22,13521.0848236084
-46478.9151763916,60,63,20,23,13521.0848236084
-46478.9151763916,60,64,20,24,13521.0848236084
-46478.9151763916,60,65,20,25,13521.0848236084
-48607.2006225586,60,66,20,26,11392.7993774414
-46478.9151763916,60,67,20,27,13521.0848236084
-48607.2006225586,60,68,20,28,11392.7993774414
-46478.9151763916,60,69,20,29,13521.0848236084
-46478.9151763916,60,70,20,30,13521.0848236084
-46478.9151763916,60,71,20,31,13521.0848236084
-46478.9151763916,60,72,20,32,13521.0848236084
-48607.2006225586,60,73,20,33,11392.7993774414
-46478.9151763916,60,74,20,34,13521.0848236084
-48607.2006225586,60,75,20,35,11392.7993774414
-48607.2006225586,60,76,20,36,11392.7993774414
-48607.2006225586,60,77,20,37,11392.7993774414
-48607.2006225586,60,78,20,38,11392.7993774414
-46478.9151763916,60,79,20,39,13521.0848236084
-48607.2006225586,60,80,20,40,11392.7993774414
-48607.2006225586,60,81,20,41,11392.7993774414
-46478.9151763916,60,82,20,42,13521.0848236084
-46478.9151763916,60,83,20,43,13521.0848236084
-46478.9151763916,60,84,20,44,13521.0848236084
-48607.2006225586,60,85,20,45,11392.7993774414
-48285.600643158,60,86,20,46,11714.399356842
-46478.9151763916,60,87,20,47,13521.0848236084
-46478.9151763916,60,88,20,48,13521.0848236084
-48607.2006225586,60,89,20,49,11392.7993774414
-46478.9151763916,60,90,20,50,13521.0848236084
-46478.9151763916,60,91,20,51,13521.0848236084
-46478.9151763916,60,92,20,52,13521.0848236084
-46478.9151763916,60,93,20,53,13521.0848236084
-46478.9151763916,60,94,20,54,13521.0848236084
-48607.2006225586,60,95,20,55,11392.7993774414
-46478.9151763916,60,96,20,56,13521.0848236084
-46478.9151763916,60,97,20,57,13521.0848236084
-48607.2006225586,60,98,20,58,11392.7993774414
-48607.2006225586,60,99,20,59,11392.7993774414
-48607.2006225586,60,100,20,60,11392.7993774414
-48285.600643158,60,101,20,61,11714.399356842
-46478.9151763916,60,102,20,62,13521.0848236084
-46478.9151763916,60,103,20,63,13521.0848236084
-48607.2006225586,60,104,20,64,11392.7993774414
-43633.3561706543,61,40,21,0,16366.6438293457
-43633.3561706543,61,41,21,1,16366.6438293457
-41505.0707244873,61,42,21,2,18494.9292755127
-43311.7561912537,61,43,21,3,16688.2438087463
-43633.3561706543,61,44,21,4,16366.6438293457
-41505.0707244873,61,45,21,5,18494.9292755127
-43633.3561706543,61,46,21,6,16366.6438293457
-43633.3561706543,61,47,21,7,16366.6438293457
-42576.156463623,61,48,21,8,17423.843536377
-41505.0707244873,61,49,21,9,18494.9292755127
-43633.3561706543,61,50,21,10,16366.6438293457
-43633.3561706543,61,51,21,11,16366.6438293457
-42943.2706832886,61,52,21,12,17056.7293167114
-41505.0707244873,61,53,21,13,18494.9292755127
-41505.0707244873,61,54,21,14,18494.9292755127
-43633.3561706543,61,55,21,15,16366.6438293457
-43633.3561706543,61,56,21,16,16366.6438293457
-41505.0707244873,61,57,21,17,18494.9292755127
-41505.0707244873,61,58,21,18,18494.9292755127
-41505.0707244873,61,59,21,19,18494.9292755127
-43633.3561706543,61,60,21,20,16366.6438293457
-41505.0707244873,61,62,21,22,18494.9292755127
-41505.0707244873,61,63,21,23,18494.9292755127
-41505.0707244873,61,64,21,24,18494.9292755127
-41505.0707244873,61,65,21,25,18494.9292755127
-43633.3561706543,61,66,21,26,16366.6438293457
-41505.0707244873,61,67,21,27,18494.9292755127
-43633.3561706543,61,68,21,28,16366.6438293457
-41505.0707244873,61,69,21,29,18494.9292755127
-41505.0707244873,61,70,21,30,18494.9292755127
-41505.0707244873,61,71,21,31,18494.9292755127
-41505.0707244873,61,72,21,32,18494.9292755127
-43633.3561706543,61,73,21,33,16366.6438293457
-41505.0707244873,61,74,21,34,18494.9292755127
-43633.3561706543,61,75,21,35,16366.6438293457
-43633.3561706543,61,76,21,36,16366.6438293457
-43633.3561706543,61,77,21,37,16366.6438293457
-43633.3561706543,61,78,21,38,16366.6438293457
-41505.0707244873,61,79,21,39,18494.9292755127
-43633.3561706543,61,80,21,40,16366.6438293457
-43633.3561706543,61,81,21,41,16366.6438293457
-41505.0707244873,61,82,21,42,18494.9292755127
-41505.0707244873,61,83,21,43,18494.9292755127
-41505.0707244873,61,84,21,44,18494.9292755127
-43633.3561706543,61,85,21,45,16366.6438293457
-43311.7561912537,61,86,21,46,16688.2438087463
-41505.0707244873,61,87,21,47,18494.9292755127
-41505.0707244873,61,88,21,48,18494.9292755127
-43633.3561706543,61,89,21,49,16366.6438293457
-41505.0707244873,61,90,21,50,18494.9292755127
-41505.0707244873,61,91,21,51,18494.9292755127
-41505.0707244873,61,92,21,52,18494.9292755127
-41505.0707244873,61,93,21,53,18494.9292755127
-41505.0707244873,61,94,21,54,18494.9292755127
-43633.3561706543,61,95,21,55,16366.6438293457
-41505.0707244873,61,96,21,56,18494.9292755127
-41505.0707244873,61,97,21,57,18494.9292755127
-43633.3561706543,61,98,21,58,16366.6438293457
-43633.3561706543,61,99,21,59,16366.6438293457
-43633.3561706543,61,100,21,60,16366.6438293457
-43311.7561912537,61,101,21,61,16688.2438087463
-41505.0707244873,61,102,21,62,18494.9292755127
-41505.0707244873,61,103,21,63,18494.9292755127
-43633.3561706543,61,104,21,64,16366.6438293457
-44524.5419311523,62,40,22,0,15475.4580688477
-44524.5419311523,62,41,22,1,15475.4580688477
-46630.0286865234,62,42,22,2,13369.9713134766
-44606.1417388916,62,43,22,3,15393.8582611084
-44524.5419311523,62,44,22,4,15475.4580688477
-46630.0286865234,62,45,22,5,13369.9713134766
-44524.5419311523,62,46,22,6,15475.4580688477
-44524.5419311523,62,47,22,7,15475.4580688477
-44343.3407592773,62,48,22,8,15656.6592407227
-46630.0286865234,62,49,22,9,13369.9713134766
-44524.5419311523,62,50,22,10,15475.4580688477
-44524.5419311523,62,51,22,11,15475.4580688477
-45120.3428649902,62,52,22,12,14879.6571350098
-46630.0286865234,62,53,22,13,13369.9713134766
-46630.0286865234,62,54,22,14,13369.9713134766
-44524.5419311523,62,55,22,15,15475.4580688477
-44524.5419311523,62,56,22,16,15475.4580688477
-46630.0286865234,62,57,22,17,13369.9713134766
-46630.0286865234,62,58,22,18,13369.9713134766
-46630.0286865234,62,59,22,19,13369.9713134766
-44524.5419311523,62,60,22,20,15475.4580688477
-46630.0286865234,62,61,22,21,13369.9713134766
-46630.0286865234,62,63,22,23,13369.9713134766
-46630.0286865234,62,64,22,24,13369.9713134766
-46630.0286865234,62,65,22,25,13369.9713134766
-44524.5419311523,62,66,22,26,15475.4580688477
-46630.0286865234,62,67,22,27,13369.9713134766
-44524.5419311523,62,68,22,28,15475.4580688477
-46630.0286865234,62,69,22,29,13369.9713134766
-46630.0286865234,62,70,22,30,13369.9713134766
-46630.0286865234,62,71,22,31,13369.9713134766
-46630.0286865234,62,72,22,32,13369.9713134766
-44524.5419311523,62,73,22,33,15475.4580688477
-46630.0286865234,62,74,22,34,13369.9713134766
-44524.5419311523,62,75,22,35,15475.4580688477
-44524.5419311523,62,76,22,36,15475.4580688477
-44524.5419311523,62,77,22,37,15475.4580688477
-44524.5419311523,62,78,22,38,15475.4580688477
-46630.0286865234,62,79,22,39,13369.9713134766
-44524.5419311523,62,80,22,40,15475.4580688477
-44524.5419311523,62,81,22,41,15475.4580688477
-46630.0286865234,62,82,22,42,13369.9713134766
-46630.0286865234,62,83,22,43,13369.9713134766
-46630.0286865234,62,84,22,44,13369.9713134766
-44524.5419311523,62,85,22,45,15475.4580688477
-44606.1417388916,62,86,22,46,15393.8582611084
-46630.0286865234,62,87,22,47,13369.9713134766
-46630.0286865234,62,88,22,48,13369.9713134766
-44524.5419311523,62,89,22,49,15475.4580688477
-46630.0286865234,62,90,22,50,13369.9713134766
-46630.0286865234,62,91,22,51,13369.9713134766
-46630.0286865234,62,92,22,52,13369.9713134766
-46630.0286865234,62,93,22,53,13369.9713134766
-46630.0286865234,62,94,22,54,13369.9713134766
-44524.5419311523,62,95,22,55,15475.4580688477
-46630.0286865234,62,96,22,56,13369.9713134766
-46630.0286865234,62,97,22,57,13369.9713134766
-44524.5419311523,62,98,22,58,15475.4580688477
-44524.5419311523,62,99,22,59,15475.4580688477
-44524.5419311523,62,100,22,60,15475.4580688477
-44606.1417388916,62,101,22,61,15393.8582611084
-46630.0286865234,62,102,22,62,13369.9713134766
-46630.0286865234,62,103,22,63,13369.9713134766
-44524.5419311523,62,104,22,64,15475.4580688477
-46987.0291900635,63,40,23,0,13012.9708099365
-46987.0291900635,63,41,23,1,13012.9708099365
-44858.7437438965,63,42,23,2,15141.2562561035
-46665.4292106628,63,43,23,3,13334.5707893372
-46987.0291900635,63,44,23,4,13012.9708099365
-44858.7437438965,63,45,23,5,15141.2562561035
-46987.0291900635,63,46,23,6,13012.9708099365
-46987.0291900635,63,47,23,7,13012.9708099365
-45929.8294830322,63,48,23,8,14070.1705169678
-44858.7437438965,63,49,23,9,15141.2562561035
-46987.0291900635,63,50,23,10,13012.9708099365
-46987.0291900635,63,51,23,11,13012.9708099365
-46296.9437026978,63,52,23,12,13703.0562973022
-44858.7437438965,63,53,23,13,15141.2562561035
-44858.7437438965,63,54,23,14,15141.2562561035
-46987.0291900635,63,55,23,15,13012.9708099365
-46987.0291900635,63,56,23,16,13012.9708099365
-44858.7437438965,63,57,23,17,15141.2562561035
-44858.7437438965,63,58,23,18,15141.2562561035
-44858.7437438965,63,59,23,19,15141.2562561035
-46987.0291900635,63,60,23,20,13012.9708099365
-44858.7437438965,63,61,23,21,15141.2562561035
-44858.7437438965,63,62,23,22,15141.2562561035
-44858.7437438965,63,64,23,24,15141.2562561035
-44858.7437438965,63,65,23,25,15141.2562561035
-46987.0291900635,63,66,23,26,13012.9708099365
-44858.7437438965,63,67,23,27,15141.2562561035
-46987.0291900635,63,68,23,28,13012.9708099365
-44858.7437438965,63,69,23,29,15141.2562561035
-44858.7437438965,63,70,23,30,15141.2562561035
-44858.7437438965,63,71,23,31,15141.2562561035
-44858.7437438965,63,72,23,32,15141.2562561035
-46987.0291900635,63,73,23,33,13012.9708099365
-44858.7437438965,63,74,23,34,15141.2562561035
-46987.0291900635,63,75,23,35,13012.9708099365
-46987.0291900635,63,76,23,36,13012.9708099365
-46987.0291900635,63,77,23,37,13012.9708099365
-46987.0291900635,63,78,23,38,13012.9708099365
-44858.7437438965,63,79,23,39,15141.2562561035
-46987.0291900635,63,80,23,40,13012.9708099365
-46987.0291900635,63,81,23,41,13012.9708099365
-44858.7437438965,63,82,23,42,15141.2562561035
-44858.7437438965,63,83,23,43,15141.2562561035
-44858.7437438965,63,84,23,44,15141.2562561035
-46987.0291900635,63,85,23,45,13012.9708099365
-46665.4292106628,63,86,23,46,13334.5707893372
-44858.7437438965,63,87,23,47,15141.2562561035
-44858.7437438965,63,88,23,48,15141.2562561035
-46987.0291900635,63,89,23,49,13012.9708099365
-44858.7437438965,63,90,23,50,15141.2562561035
-44858.7437438965,63,91,23,51,15141.2562561035
-44858.7437438965,63,92,23,52,15141.2562561035
-44858.7437438965,63,93,23,53,15141.2562561035
-44858.7437438965,63,94,23,54,15141.2562561035
-46987.0291900635,63,95,23,55,13012.9708099365
-44858.7437438965,63,96,23,56,15141.2562561035
-44858.7437438965,63,97,23,57,15141.2562561035
-46987.0291900635,63,98,23,58,13012.9708099365
-46987.0291900635,63,99,23,59,13012.9708099365
-46987.0291900635,63,100,23,60,13012.9708099365
-46665.4292106628,63,101,23,61,13334.5707893372
-44858.7437438965,63,102,23,62,15141.2562561035
-44858.7437438965,63,103,23,63,15141.2562561035
-46987.0291900635,63,104,23,64,13012.9708099365
-45587.3934173584,64,40,24,0,14412.6065826416
-45587.3934173584,64,41,24,1,14412.6065826416
-43459.1079711914,64,42,24,2,16540.8920288086
-45265.7934379578,64,43,24,3,14734.2065620422
-45587.3934173584,64,44,24,4,14412.6065826416
-43459.1079711914,64,45,24,5,16540.8920288086
-45587.3934173584,64,46,24,6,14412.6065826416
-45587.3934173584,64,47,24,7,14412.6065826416
-44530.1937103271,64,48,24,8,15469.8062896729
-43459.1079711914,64,49,24,9,16540.8920288086
-45587.3934173584,64,50,24,10,14412.6065826416
-45587.3934173584,64,51,24,11,14412.6065826416
-44897.3079299927,64,52,24,12,15102.6920700073
-43459.1079711914,64,53,24,13,16540.8920288086
-43459.1079711914,64,54,24,14,16540.8920288086
-45587.3934173584,64,55,24,15,14412.6065826416
-45587.3934173584,64,56,24,16,14412.6065826416
-43459.1079711914,64,57,24,17,16540.8920288086
-43459.1079711914,64,58,24,18,16540.8920288086
-43459.1079711914,64,59,24,19,16540.8920288086
-45587.3934173584,64,60,24,20,14412.6065826416
-43459.1079711914,64,61,24,21,16540.8920288086
-43459.1079711914,64,62,24,22,16540.8920288086
-43459.1079711914,64,63,24,23,16540.8920288086
-43459.1079711914,64,65,24,25,16540.8920288086
-45587.3934173584,64,66,24,26,14412.6065826416
-43459.1079711914,64,67,24,27,16540.8920288086
-45587.3934173584,64,68,24,28,14412.6065826416
-43459.1079711914,64,69,24,29,16540.8920288086
-43459.1079711914,64,70,24,30,16540.8920288086
-43459.1079711914,64,71,24,31,16540.8920288086
-43459.1079711914,64,72,24,32,16540.8920288086
-45587.3934173584,64,73,24,33,14412.6065826416
-43459.1079711914,64,74,24,34,16540.8920288086
-45587.3934173584,64,75,24,35,14412.6065826416
-45587.3934173584,64,76,24,36,14412.6065826416
-45587.3934173584,64,77,24,37,14412.6065826416
-45587.3934173584,64,78,24,38,14412.6065826416
-43459.1079711914,64,79,24,39,16540.8920288086
-45587.3934173584,64,80,24,40,14412.6065826416
-45587.3934173584,64,81,24,41,14412.6065826416
-43459.1079711914,64,82,24,42,16540.8920288086
-43459.1079711914,64,83,24,43,16540.8920288086
-43459.1079711914,64,84,24,44,16540.8920288086
-45587.3934173584,64,85,24,45,14412.6065826416
-45265.7934379578,64,86,24,46,14734.2065620422
-43459.1079711914,64,87,24,47,16540.8920288086
-43459.1079711914,64,88,24,48,16540.8920288086
-45587.3934173584,64,89,24,49,14412.6065826416
-43459.1079711914,64,90,24,50,16540.8920288086
-43459.1079711914,64,91,24,51,16540.8920288086
-43459.1079711914,64,92,24,52,16540.8920288086
-43459.1079711914,64,93,24,53,16540.8920288086
-43459.1079711914,64,94,24,54,16540.8920288086
-45587.3934173584,64,95,24,55,14412.6065826416
-43459.1079711914,64,96,24,56,16540.8920288086
-43459.1079711914,64,97,24,57,16540.8920288086
-45587.3934173584,64,98,24,58,14412.6065826416
-45587.3934173584,64,99,24,59,14412.6065826416
-45587.3934173584,64,100,24,60,14412.6065826416
-45265.7934379578,64,101,24,61,14734.2065620422
-43459.1079711914,64,102,24,62,16540.8920288086
-43459.1079711914,64,103,24,63,16540.8920288086
-45587.3934173584,64,104,24,64,14412.6065826416
-40235.9820556641,65,40,25,0,19764.0179443359
-40235.9820556641,65,41,25,1,19764.0179443359
-42341.4688110352,65,42,25,2,17658.5311889648
-40317.5818634033,65,43,25,3,19682.4181365967
-40235.9820556641,65,44,25,4,19764.0179443359
-42341.4688110352,65,45,25,5,17658.5311889648
-40235.9820556641,65,46,25,6,19764.0179443359
-40235.9820556641,65,47,25,7,19764.0179443359
-40054.7808837891,65,48,25,8,19945.2191162109
-42341.4688110352,65,49,25,9,17658.5311889648
-40235.9820556641,65,50,25,10,19764.0179443359
-40235.9820556641,65,51,25,11,19764.0179443359
-40831.782989502,65,52,25,12,19168.217010498
-42341.4688110352,65,53,25,13,17658.5311889648
-42341.4688110352,65,54,25,14,17658.5311889648
-40235.9820556641,65,55,25,15,19764.0179443359
-40235.9820556641,65,56,25,16,19764.0179443359
-42341.4688110352,65,57,25,17,17658.5311889648
-42341.4688110352,65,58,25,18,17658.5311889648
-42341.4688110352,65,59,25,19,17658.5311889648
-40235.9820556641,65,60,25,20,19764.0179443359
-42341.4688110352,65,61,25,21,17658.5311889648
-42341.4688110352,65,62,25,22,17658.5311889648
-42341.4688110352,65,63,25,23,17658.5311889648
-42341.4688110352,65,64,25,24,17658.5311889648
-40235.9820556641,65,66,25,26,19764.0179443359
-42341.4688110352,65,67,25,27,17658.5311889648
-40235.9820556641,65,68,25,28,19764.0179443359
-42341.4688110352,65,69,25,29,17658.5311889648
-42341.4688110352,65,70,25,30,17658.5311889648
