id_edge,source_node,target_node,flow_cost,fixed_cost
996,183,17,3.0,394.0
997,183,495,9.0,497.0
998,35,5,9.0,259.0
999,5,35,8.0,247.0
1000,181,201,7.0,106.0
1001,27,391,4.0,119.0
1002,178,16,1.0,227.0
1003,16,178,4.0,442.0
1004,83,33,6.0,362.0
1005,33,83,8.0,368.0
1006,7,17,6.0,174.0
1007,17,7,8.0,421.0
1008,3,92,0.0,170.0
1009,92,3,9.0,386.0
1010,170,9,1.0,417.0
1011,9,170,6.0,465.0
1012,10,484,2.0,126.0
1013,108,484,1.0,433.0
1014,9,162,10.0,398.0
1015,162,9,1.0,143.0
1016,43,125,0.0,230.0
1017,125,43,0.0,484.0
1018,184,0,5.0,478.0
1019,184,175,4.0,178.0
1020,166,106,7.0,509.0
1021,106,166,6.0,252.0
1022,2,386,6.0,281.0
1023,177,386,3.0,262.0
1024,171,77,5.0,208.0
1025,77,171,7.0,234.0
1026,111,181,5.0,134.0
1027,181,111,2.0,358.0
1028,185,27,2.0,127.0
1029,185,448,7.0,295.0
1030,184,41,2.0,411.0
1031,41,184,9.0,435.0
1032,175,441,4.0,155.0
1033,21,344,8.0,346.0
1034,0,274,6.0,405.0
1035,19,274,4.0,426.0
1036,158,26,4.0,285.0
1037,26,158,7.0,422.0
1038,89,17,9.0,167.0
1039,17,89,6.0,298.0
1040,172,254,10.0,446.0
1041,170,254,10.0,210.0
1042,29,229,6.0,357.0
1043,184,229,8.0,360.0
1044,27,1,5.0,458.0
1045,1,27,1.0,273.0
1046,185,181,7.0,257.0
1047,181,185,7.0,483.0
1048,186,1,8.0,366.0
1049,186,3,8.0,470.0
1050,187,297,5.0,496.0
1051,187,140,6.0,402.0
1052,188,5,4.0,409.0
1053,188,51,4.0,323.0
1054,188,155,10.0,377.0
1055,155,188,6.0,192.0
1056,189,305,2.0,501.0
1057,57,189,9.0,446.0
1058,189,57,5.0,201.0
1059,23,140,5.0,300.0
1060,140,23,2.0,315.0
1061,165,36,0.0,205.0
1062,36,165,2.0,368.0
1063,190,138,8.0,431.0
1064,190,12,6.0,266.0
1065,138,12,10.0,382.0
1066,12,138,1.0,260.0
1067,186,43,6.0,441.0
1068,43,186,2.0,419.0
1069,191,135,3.0,454.0
1070,191,86,6.0,145.0
1071,192,76,7.0,298.0
1072,192,40,1.0,368.0
1073,193,450,6.0,365.0
1074,89,183,2.0,270.0
1075,183,89,10.0,181.0
1076,0,187,0.0,268.0
1077,187,0,9.0,117.0
1078,194,2,1.0,490.0
1079,194,1,6.0,302.0
1080,190,243,1.0,318.0
1081,15,243,5.0,314.0
1082,99,193,9.0,266.0
1083,193,99,7.0,192.0
1084,184,21,7.0,431.0
1085,21,184,7.0,125.0
1086,195,160,8.0,257.0
1087,195,205,10.0,260.0
1088,76,40,5.0,210.0
1089,40,76,1.0,498.0
1090,196,408,8.0,317.0
1091,196,43,5.0,459.0
1092,43,196,1.0,164.0
1093,9,192,6.0,279.0
1094,192,9,9.0,305.0
1095,182,77,4.0,219.0
1096,77,182,1.0,274.0
1097,135,388,3.0,356.0
1098,86,388,5.0,241.0
1099,98,160,5.0,264.0
1100,160,98,10.0,327.0
1101,188,237,3.0,385.0
1102,237,188,5.0,220.0
1103,189,99,3.0,289.0
1104,99,189,3.0,285.0
1105,57,112,7.0,248.0
1106,112,57,6.0,260.0
1107,186,111,5.0,228.0
1108,111,186,6.0,171.0
1109,1,2,5.0,209.0
1110,2,1,4.0,438.0
1111,195,478,10.0,319.0
1112,11,213,7.0,118.0
1113,1,163,2.0,381.0
1114,163,1,7.0,286.0
1115,197,10,7.0,501.0
1116,197,375,3.0,405.0
1117,3,194,9.0,295.0
1118,194,3,4.0,345.0
1119,34,197,5.0,320.0
1120,197,34,0.0,318.0
1121,10,120,10.0,277.0
1122,120,10,10.0,334.0
1123,191,63,2.0,359.0
1124,63,191,2.0,310.0
1125,198,231,3.0,129.0
1126,192,198,0.0,198.0
1127,198,192,6.0,143.0
1128,199,118,5.0,288.0
1129,199,204,7.0,448.0
1130,118,65,6.0,482.0
1131,65,118,8.0,345.0
1132,76,9,2.0,248.0
1133,9,76,1.0,427.0
1134,123,204,10.0,423.0
1135,204,123,0.0,506.0
1136,200,56,3.0,166.0
1137,200,85,2.0,471.0
1138,200,14,6.0,356.0
1139,14,200,3.0,495.0
1140,200,102,7.0,479.0
1141,102,200,8.0,166.0
1142,201,391,2.0,272.0
1143,201,181,5.0,191.0
1144,181,27,3.0,147.0
1145,27,181,7.0,480.0
1146,201,366,10.0,244.0
1147,12,366,8.0,104.0
1148,202,426,2.0,418.0
1149,21,176,8.0,243.0
1150,176,21,10.0,127.0
1151,175,202,9.0,450.0
1152,202,175,6.0,256.0
1153,203,178,8.0,337.0
1154,203,18,8.0,433.0
1155,178,18,8.0,343.0
1156,18,178,5.0,291.0
1157,204,199,4.0,405.0
1158,204,65,1.0,118.0
1159,204,118,0.0,406.0
1160,118,204,4.0,228.0
1161,205,195,2.0,362.0
1162,205,494,6.0,485.0
1163,206,89,2.0,363.0
1164,206,7,1.0,478.0
1165,207,222,6.0,443.0
1166,207,61,2.0,344.0
1167,183,206,3.0,117.0
1168,206,183,3.0,221.0
1169,208,443,0.0,475.0
1170,208,81,1.0,494.0
1171,205,11,0.0,319.0
1172,11,205,2.0,481.0
1173,209,22,9.0,167.0
1174,209,339,5.0,250.0
1175,210,472,2.0,508.0
1176,210,2,5.0,506.0
1177,2,423,7.0,154.0
1178,114,423,6.0,311.0
1179,211,47,0.0,444.0
1180,211,62,7.0,207.0
1181,212,24,6.0,488.0
1182,212,428,8.0,148.0
1183,89,279,5.0,155.0
1184,7,279,9.0,242.0
1185,61,159,1.0,428.0
1186,159,61,6.0,122.0
1187,114,299,7.0,238.0
1188,2,289,7.0,176.0
1189,222,99,7.0,324.0
1190,99,222,1.0,207.0
1191,211,250,8.0,377.0
1192,3,250,4.0,270.0
1193,17,203,3.0,404.0
1194,203,17,3.0,174.0
1195,18,24,5.0,504.0
1196,24,18,10.0,339.0
1197,199,123,7.0,143.0
1198,123,199,3.0,107.0
1199,209,262,9.0,107.0
1200,262,209,7.0,422.0
1201,47,62,9.0,421.0
1202,62,47,4.0,353.0
1203,213,11,2.0,504.0
1204,213,228,10.0,389.0
1205,81,3,5.0,214.0
1206,3,81,1.0,183.0
1207,209,3,4.0,266.0
1208,3,209,10.0,367.0
1209,160,401,2.0,327.0
1210,213,401,3.0,432.0
1211,214,23,6.0,509.0
1212,214,20,7.0,328.0
1213,0,214,2.0,136.0
1214,214,0,3.0,361.0
1215,75,214,4.0,382.0
1216,214,75,0.0,311.0
1217,77,443,2.0,268.0
1218,443,77,9.0,162.0
1219,205,213,1.0,294.0
1220,213,205,1.0,466.0
1221,195,481,10.0,478.0
1222,98,481,2.0,175.0
1223,16,399,4.0,190.0
1224,399,16,10.0,300.0
1225,215,24,6.0,298.0
1226,215,16,6.0,440.0
1227,16,358,6.0,146.0
1228,24,358,0.0,452.0
1229,16,24,0.0,360.0
1230,24,16,5.0,267.0
1231,216,5,1.0,461.0
1232,216,446,4.0,199.0
1233,49,281,1.0,452.0
1234,216,281,3.0,220.0
1235,131,216,3.0,283.0
1236,216,131,10.0,193.0
1237,217,157,4.0,430.0
1238,217,19,10.0,452.0
1239,218,162,8.0,185.0
1240,218,48,5.0,335.0
1241,219,134,10.0,459.0
1242,219,287,6.0,245.0
1243,2,134,2.0,319.0
1244,134,2,1.0,224.0
1245,157,19,5.0,132.0
1246,19,157,6.0,501.0
1247,9,218,3.0,382.0
1248,218,9,0.0,340.0
1249,219,7,1.0,327.0
1250,7,219,4.0,475.0
1251,48,162,9.0,433.0
1252,162,48,6.0,262.0
1253,220,0,6.0,377.0
1254,220,6,8.0,364.0
1255,3,220,6.0,153.0
1256,220,3,2.0,315.0
1257,217,421,1.0,159.0
1258,0,421,4.0,223.0
1259,220,291,6.0,114.0
1260,91,291,7.0,498.0
1261,221,57,4.0,503.0
1262,221,193,4.0,234.0
1263,57,193,9.0,181.0
1264,193,57,9.0,183.0
1265,222,159,10.0,429.0
1266,222,207,4.0,205.0
1267,223,45,8.0,253.0
1268,223,150,0.0,261.0
1269,224,5,3.0,226.0
1270,224,26,5.0,457.0
1271,150,392,8.0,119.0
1272,45,397,5.0,129.0
1273,225,15,6.0,260.0
1274,225,27,8.0,313.0
1275,5,26,4.0,346.0
1276,26,5,6.0,229.0
1277,86,420,7.0,406.0
1278,224,420,4.0,470.0
1279,150,45,4.0,142.0
1280,45,150,8.0,477.0
1281,226,5,2.0,268.0
1282,226,49,7.0,123.0
1283,222,61,2.0,283.0
1284,61,222,9.0,374.0
1285,226,216,10.0,159.0
1286,216,226,6.0,461.0
1287,227,5,8.0,487.0
1288,227,93,1.0,169.0
1289,228,213,2.0,114.0
1290,228,478,4.0,475.0
1291,229,184,10.0,116.0
1292,229,29,8.0,225.0
1293,230,10,10.0,199.0
1294,230,357,4.0,403.0
1295,184,29,1.0,236.0
1296,29,184,6.0,448.0
1297,231,198,9.0,226.0
1298,231,76,8.0,378.0
1299,2,227,5.0,304.0
1300,227,2,8.0,200.0
1301,93,5,10.0,469.0
1302,5,93,3.0,172.0
1303,232,103,10.0,243.0
1304,232,37,10.0,151.0
1305,233,61,9.0,276.0
1306,233,3,8.0,336.0
1307,27,15,5.0,356.0
1308,15,27,5.0,326.0
1309,3,61,0.0,283.0
1310,61,3,9.0,337.0
1311,234,129,1.0,377.0
1312,234,40,4.0,315.0
1313,235,3,9.0,175.0
1314,235,115,5.0,187.0
1315,195,327,7.0,409.0
1316,213,327,3.0,444.0
1317,236,26,9.0,181.0
1318,236,174,0.0,320.0
1319,237,51,4.0,500.0
1320,237,63,5.0,399.0
1321,226,51,2.0,303.0
1322,51,226,7.0,469.0
1323,238,58,3.0,386.0
1324,238,100,2.0,268.0
1325,195,321,6.0,118.0
1326,213,321,0.0,104.0
1327,239,40,7.0,270.0
1328,239,9,5.0,108.0
1329,240,463,0.0,360.0
1330,231,9,9.0,443.0
1331,9,231,5.0,507.0
1332,241,19,5.0,184.0
1333,241,11,0.0,153.0
1334,236,38,6.0,231.0
1335,38,236,8.0,249.0
1336,104,239,8.0,241.0
1337,239,104,0.0,390.0
1338,225,12,8.0,229.0
1339,12,225,0.0,154.0
1340,5,237,1.0,131.0
1341,237,5,9.0,339.0
1342,34,10,8.0,484.0
1343,10,34,6.0,131.0
1344,242,45,8.0,148.0
1345,242,68,3.0,472.0
1346,243,15,2.0,257.0
1347,243,190,2.0,178.0
1348,99,233,9.0,197.0
1349,233,99,10.0,372.0
1350,115,3,8.0,230.0
1351,3,115,6.0,164.0
1352,244,104,6.0,469.0
1353,244,129,0.0,257.0
1354,49,323,1.0,451.0
1355,237,323,5.0,500.0
1356,245,23,0.0,324.0
1357,245,297,7.0,481.0
1358,246,168,0.0,249.0
1359,246,3,8.0,190.0
1360,0,245,8.0,482.0
1361,245,0,5.0,146.0
1362,247,54,5.0,380.0
1363,247,95,3.0,508.0
1364,248,2,7.0,262.0
1365,248,3,4.0,298.0
1366,238,64,0.0,488.0
1367,64,238,4.0,131.0
1368,247,425,5.0,315.0
1369,27,425,4.0,508.0
1370,249,271,4.0,372.0
1371,249,7,0.0,236.0
1372,250,3,6.0,123.0
1373,250,211,6.0,467.0
1374,251,482,1.0,470.0
1375,246,32,7.0,297.0
1376,32,246,10.0,338.0
1377,243,12,3.0,214.0
1378,12,243,6.0,166.0
1379,252,389,9.0,395.0
1380,23,187,3.0,451.0
1381,187,23,10.0,129.0
1382,244,328,0.0,366.0
1383,40,328,6.0,268.0
1384,249,74,10.0,367.0
1385,74,249,10.0,452.0
1386,234,244,4.0,278.0
1387,244,234,0.0,374.0
1388,138,243,0.0,461.0
1389,243,138,10.0,347.0
1390,11,19,4.0,342.0
1391,19,11,8.0,101.0
1392,156,17,5.0,353.0
1393,17,156,1.0,416.0
1394,253,68,2.0,167.0
1395,253,431,0.0,262.0
1396,254,170,5.0,509.0
1397,254,172,6.0,182.0
1398,99,207,1.0,259.0
1399,207,99,4.0,278.0
1400,239,378,5.0,487.0
1401,76,378,4.0,341.0
1402,250,62,3.0,241.0
1403,62,250,10.0,469.0
1404,54,95,0.0,315.0
1405,95,54,0.0,502.0
1406,9,68,5.0,337.0
1407,68,9,0.0,335.0
1408,255,74,9.0,368.0
1409,255,467,2.0,243.0
1410,179,380,6.0,313.0
1411,248,380,6.0,332.0
1412,139,96,10.0,200.0
1413,96,139,3.0,406.0
1414,256,6,4.0,173.0
1415,256,19,0.0,480.0
1416,255,171,8.0,302.0
1417,171,255,7.0,127.0
1418,257,38,6.0,482.0
1419,257,492,7.0,438.0
1420,26,174,0.0,280.0
1421,174,26,8.0,500.0
1422,149,7,1.0,466.0
1423,7,149,1.0,142.0
1424,10,283,4.0,303.0
1425,34,283,7.0,508.0
1426,326,10,1.0,405.0
1427,10,326,7.0,278.0
1428,3,2,1.0,109.0
1429,2,3,2.0,241.0
1430,241,6,1.0,259.0
1431,6,241,1.0,479.0
1432,37,103,1.0,390.0
1433,103,37,5.0,298.0
1434,231,192,0.0,274.0
1435,192,231,1.0,261.0
1436,250,47,7.0,433.0
1437,47,250,9.0,489.0
1438,258,73,3.0,402.0
1439,258,116,6.0,158.0
1440,129,40,9.0,103.0
1441,40,129,8.0,306.0
1442,259,1,7.0,191.0
1443,259,196,8.0,295.0
1444,1,196,9.0,480.0
1445,196,1,9.0,144.0
1446,221,99,7.0,492.0
1447,99,221,8.0,420.0
1448,260,2,0.0,131.0
1449,260,141,7.0,416.0
1450,261,14,1.0,421.0
1451,261,56,1.0,261.0
1452,244,68,4.0,225.0
1453,68,244,2.0,430.0
1454,262,125,0.0,383.0
1455,262,22,3.0,146.0
1456,229,0,2.0,288.0
1457,0,229,4.0,303.0
1458,56,14,4.0,464.0
1459,14,56,0.0,335.0
1460,125,436,8.0,245.0
1461,22,436,5.0,411.0
1462,263,14,1.0,102.0
1463,263,359,10.0,210.0
1464,264,3,0.0,425.0
1465,264,36,7.0,413.0
1466,242,437,1.0,227.0
1467,7,437,2.0,335.0
1468,2,141,1.0,389.0
1469,141,2,2.0,144.0
1470,6,411,4.0,234.0
1471,19,411,0.0,279.0
1472,265,308,1.0,151.0
1473,265,14,4.0,320.0
1474,300,447,1.0,151.0
1475,258,26,0.0,150.0
1476,26,258,10.0,403.0
1477,265,53,0.0,296.0
1478,53,265,4.0,400.0
1479,259,163,7.0,255.0
1480,163,259,5.0,219.0
1481,139,232,2.0,213.0
1482,232,139,1.0,418.0
1483,258,257,6.0,314.0
1484,257,258,6.0,189.0
1485,258,38,6.0,453.0
1486,38,258,8.0,366.0
1487,266,3,2.0,481.0
1488,266,474,5.0,207.0
1489,3,47,3.0,464.0
1490,47,3,10.0,177.0
1491,3,168,5.0,142.0
1492,168,3,9.0,245.0
1493,267,13,9.0,409.0
1494,267,2,0.0,173.0
1495,268,30,1.0,228.0
1496,268,106,0.0,234.0
1497,68,45,7.0,326.0
1498,45,68,4.0,119.0
1499,269,80,2.0,360.0
1500,269,68,0.0,266.0
1501,100,58,0.0,405.0
1502,58,100,5.0,315.0
1503,270,73,7.0,125.0
1504,270,26,5.0,309.0
1505,1,6,0.0,250.0
1506,6,1,7.0,343.0
1507,6,350,2.0,443.0
1508,19,350,1.0,462.0
1509,271,149,8.0,211.0
1510,271,249,4.0,281.0
1511,272,124,10.0,369.0
1512,272,360,8.0,142.0
1513,14,490,9.0,192.0
1514,56,490,3.0,420.0
1515,262,43,8.0,473.0
1516,43,262,6.0,507.0
1517,179,235,0.0,229.0
1518,235,179,1.0,190.0
1519,273,85,1.0,349.0
1520,273,97,1.0,278.0
1521,274,19,2.0,332.0
1522,274,0,1.0,127.0
1523,74,298,1.0,167.0
1524,271,298,3.0,389.0
1525,254,9,2.0,170.0
1526,9,254,9.0,212.0
1527,275,6,1.0,374.0
1528,275,21,4.0,196.0
1529,276,16,3.0,194.0
1530,276,17,10.0,439.0
1531,170,14,6.0,435.0
1532,14,170,5.0,285.0
1533,178,268,10.0,268.0
1534,268,178,6.0,253.0
1535,9,263,10.0,167.0
1536,263,9,9.0,364.0
1537,249,149,7.0,285.0
1538,149,249,10.0,251.0
1539,277,333,3.0,450.0
1540,277,98,4.0,277.0
1541,278,3,3.0,469.0
1542,278,285,7.0,300.0
1543,279,7,5.0,283.0
1544,279,89,6.0,447.0
1545,280,117,3.0,499.0
1546,280,32,3.0,356.0
1547,281,216,10.0,129.0
1548,281,49,10.0,330.0
1549,281,4,1.0,509.0
1550,4,281,9.0,203.0
1551,205,409,0.0,296.0
1552,98,409,0.0,229.0
1553,217,274,9.0,213.0
1554,274,217,5.0,265.0
1555,268,136,2.0,188.0
1556,136,268,8.0,113.0
1557,269,433,1.0,446.0
1558,40,370,8.0,130.0
1559,252,22,7.0,321.0
1560,22,252,4.0,386.0
1561,216,49,5.0,492.0
1562,49,216,10.0,234.0
1563,116,38,9.0,200.0
1564,38,116,2.0,308.0
1565,74,335,7.0,424.0
1566,46,335,4.0,452.0
1567,275,41,7.0,123.0
1568,41,275,1.0,231.0
1569,282,325,6.0,180.0
1570,282,3,0.0,243.0
1571,283,34,9.0,402.0
1572,283,10,0.0,488.0
1573,16,17,3.0,490.0
1574,17,16,5.0,239.0
1575,279,206,3.0,335.0
1576,206,279,0.0,227.0
1577,68,80,0.0,262.0
1578,80,68,0.0,480.0
1579,284,312,3.0,263.0
1580,284,143,9.0,108.0
1581,285,278,7.0,461.0
1582,285,66,9.0,129.0
1583,205,98,6.0,431.0
1584,98,205,9.0,246.0
1585,274,306,6.0,470.0
1586,306,274,9.0,425.0
1587,33,347,6.0,390.0
1588,270,347,5.0,189.0
1589,285,3,9.0,251.0
1590,3,285,2.0,105.0
1591,286,46,1.0,462.0
1592,286,384,4.0,135.0
1593,254,7,0.0,456.0
1594,7,254,7.0,254.0
1595,287,219,5.0,386.0
1596,287,2,10.0,304.0
1597,151,124,2.0,250.0
1598,124,151,7.0,412.0
1599,288,3,2.0,365.0
1600,288,90,10.0,128.0
1601,17,272,4.0,200.0
1602,272,17,8.0,443.0
1603,289,2,6.0,443.0
1604,289,299,4.0,357.0
1605,275,19,6.0,119.0
1606,19,275,8.0,258.0
1607,16,283,0.0,153.0
1608,283,16,9.0,281.0
1609,2,499,6.0,471.0
1610,13,499,1.0,394.0
1611,102,273,7.0,121.0
1612,273,102,9.0,149.0
1613,290,85,6.0,498.0
1614,290,97,6.0,475.0
1615,291,91,8.0,156.0
1616,291,220,9.0,170.0
1617,292,0,7.0,452.0
1618,292,67,2.0,197.0
1619,180,314,8.0,462.0
1620,267,314,4.0,428.0
1621,92,349,9.0,259.0
1622,46,349,4.0,274.0
1623,283,230,2.0,486.0
1624,230,283,8.0,480.0
1625,288,122,7.0,362.0
1626,122,288,5.0,183.0
1627,258,343,9.0,400.0
1628,270,343,9.0,508.0
1629,293,176,4.0,373.0
1630,293,319,6.0,415.0
1631,33,284,3.0,147.0
1632,284,33,4.0,338.0
1633,3,66,8.0,421.0
1634,66,3,10.0,318.0
1635,2,219,10.0,214.0
1636,219,2,3.0,241.0
1637,240,89,0.0,447.0
1638,89,240,0.0,474.0
1639,294,40,4.0,307.0
1640,294,108,8.0,242.0
1641,295,77,6.0,277.0
1642,295,46,4.0,275.0
1643,36,338,0.0,505.0
1644,3,332,6.0,206.0
1645,176,202,9.0,224.0
1646,202,176,0.0,478.0
1647,296,2,9.0,223.0
1648,296,189,3.0,316.0
1649,10,303,8.0,137.0
1650,294,303,5.0,162.0
1651,291,0,0.0,410.0
1652,0,291,1.0,499.0
1653,297,245,4.0,334.0
1654,297,187,2.0,326.0
1655,298,271,10.0,196.0
1656,298,74,2.0,468.0
1657,46,92,8.0,296.0
1658,92,46,7.0,282.0
1659,299,289,2.0,381.0
1660,299,114,1.0,194.0
1661,293,426,6.0,197.0
1662,426,293,8.0,294.0
1663,97,85,8.0,483.0
1664,85,97,8.0,387.0
1665,284,83,8.0,312.0
1666,83,284,6.0,327.0
1667,249,298,2.0,499.0
1668,298,249,9.0,354.0
1669,300,68,8.0,110.0
1670,300,7,3.0,146.0
1671,2,114,9.0,248.0
1672,114,2,1.0,215.0
1673,282,14,2.0,285.0
1674,14,282,8.0,469.0
1675,301,333,0.0,306.0
1676,299,2,10.0,489.0
1677,2,299,6.0,157.0
1678,14,266,7.0,264.0
1679,266,14,1.0,243.0
1680,98,301,4.0,132.0
1681,301,98,6.0,243.0
1682,7,287,9.0,153.0
1683,287,7,10.0,339.0
1684,279,10,4.0,353.0
1685,10,279,8.0,323.0
1686,296,57,10.0,335.0
1687,57,296,8.0,444.0
1688,302,131,3.0,148.0
1689,302,87,6.0,159.0
1690,299,472,9.0,379.0
1691,472,299,5.0,139.0
1692,265,282,0.0,373.0
1693,282,265,6.0,255.0
1694,0,67,3.0,450.0
1695,67,0,7.0,276.0
1696,7,68,10.0,386.0
1697,68,7,8.0,273.0
1698,303,294,9.0,350.0
1699,303,10,4.0,358.0
1700,40,303,10.0,226.0
1701,303,40,0.0,139.0
1702,6,291,10.0,362.0
1703,291,6,10.0,373.0
1704,280,5,1.0,496.0
1705,5,280,10.0,255.0
1706,92,295,2.0,260.0
1707,295,92,5.0,332.0
1708,273,110,1.0,100.0
1709,110,273,2.0,314.0
1710,177,260,3.0,441.0
1711,260,177,0.0,394.0
1712,110,331,6.0,440.0
1713,290,331,5.0,122.0
1714,304,355,5.0,156.0
1715,289,472,6.0,205.0
1716,472,289,8.0,286.0
1717,162,294,10.0,115.0
1718,294,162,9.0,406.0
1719,305,189,8.0,438.0
1720,305,310,5.0,409.0
1721,302,4,9.0,353.0
1722,4,302,9.0,155.0
1723,10,294,3.0,331.0
1724,294,10,8.0,465.0
1725,131,87,8.0,470.0
1726,87,131,9.0,481.0
1727,3,36,10.0,138.0
1728,36,3,4.0,124.0
1729,278,66,0.0,371.0
1730,66,278,5.0,186.0
1731,306,28,0.0,279.0
1732,306,0,2.0,454.0
1733,307,125,10.0,333.0
1734,307,60,3.0,129.0
1735,308,3,10.0,306.0
1736,308,265,0.0,312.0
1737,309,94,4.0,372.0
1738,309,72,5.0,437.0
1739,265,3,10.0,344.0
1740,3,265,8.0,481.0
1741,310,305,5.0,208.0
1742,310,112,5.0,455.0
1743,3,90,0.0,463.0
1744,90,3,3.0,468.0
1745,272,151,1.0,299.0
1746,151,272,3.0,429.0
1747,0,320,10.0,205.0
1748,297,320,8.0,201.0
1749,178,276,3.0,508.0
1750,276,178,9.0,415.0
1751,19,477,5.0,263.0
1752,306,477,0.0,151.0
1753,311,3,2.0,174.0
1754,311,12,4.0,326.0
1755,32,353,9.0,338.0
1756,117,353,7.0,231.0
1757,295,171,3.0,260.0
1758,171,295,7.0,310.0
1759,124,304,8.0,105.0
1760,304,124,6.0,429.0
1761,409,277,9.0,256.0
1762,277,409,0.0,449.0
1763,312,4,6.0,179.0
1764,312,284,6.0,236.0
1765,125,60,1.0,368.0
1766,60,125,8.0,192.0
1767,4,284,6.0,153.0
1768,284,4,8.0,253.0
1769,311,8,10.0,436.0
1770,8,311,10.0,223.0
1771,300,9,2.0,464.0
1772,9,300,0.0,150.0
1773,311,387,0.0,365.0
1774,161,485,9.0,177.0
1775,58,292,2.0,230.0
1776,292,58,0.0,474.0
1777,313,107,9.0,499.0
1778,313,127,5.0,261.0
1779,314,267,6.0,268.0
1780,314,180,4.0,422.0
1781,315,7,9.0,138.0
1782,315,55,8.0,187.0
1783,316,4,5.0,168.0
1784,316,434,5.0,314.0
1785,308,282,9.0,442.0
1786,282,308,7.0,182.0
1787,189,341,7.0,259.0
1788,112,341,2.0,464.0
1789,313,25,7.0,475.0
1790,25,313,3.0,367.0
1791,189,310,0.0,220.0
1792,310,189,3.0,258.0
1793,13,314,3.0,430.0
1794,314,13,1.0,386.0
1795,167,265,2.0,258.0
1796,265,167,1.0,232.0
1797,317,10,7.0,381.0
1798,317,9,0.0,106.0
1799,318,79,0.0,281.0
1800,318,38,2.0,271.0
1801,79,38,1.0,393.0
1802,38,79,10.0,382.0
1803,319,293,8.0,130.0
1804,319,202,8.0,421.0
1805,2,4,5.0,189.0
1806,4,2,1.0,196.0
1807,320,297,2.0,398.0
1808,320,0,8.0,321.0
1809,122,278,5.0,499.0
1810,278,122,4.0,257.0
1811,125,493,8.0,321.0
1812,60,493,1.0,447.0
1813,321,213,6.0,207.0
1814,321,195,5.0,323.0
1815,322,139,3.0,507.0
1816,322,120,3.0,352.0
1817,314,2,7.0,437.0
1818,2,314,4.0,346.0
1819,297,0,7.0,386.0
1820,0,297,7.0,395.0
1821,297,486,0.0,242.0
1822,0,486,7.0,499.0
1823,323,237,2.0,224.0
1824,323,49,8.0,493.0
1825,1,306,3.0,406.0
1826,306,1,5.0,327.0
1827,271,74,10.0,451.0
1828,74,271,5.0,330.0
1829,323,63,8.0,400.0
1830,63,323,1.0,297.0
1831,9,10,5.0,332.0
1832,10,9,3.0,310.0
1833,293,202,3.0,505.0
1834,202,293,9.0,233.0
1835,324,41,6.0,255.0
1836,324,91,0.0,297.0
1837,325,167,6.0,300.0
1838,325,282,2.0,393.0
1839,26,361,6.0,201.0
1840,309,361,7.0,358.0
1841,326,96,1.0,178.0
1842,326,251,7.0,473.0
1843,327,213,10.0,306.0
1844,327,195,9.0,144.0
1845,14,325,1.0,392.0
1846,325,14,8.0,256.0
1847,328,40,2.0,207.0
1848,328,244,1.0,294.0
1849,265,325,2.0,169.0
1850,325,265,7.0,475.0
1851,328,234,9.0,201.0
1852,234,328,10.0,446.0
1853,329,50,9.0,446.0
1854,329,356,5.0,206.0
1855,7,424,4.0,486.0
1856,55,424,0.0,127.0
1857,322,103,9.0,429.0
1858,103,322,6.0,461.0
1859,330,5,8.0,294.0
1860,330,152,9.0,380.0
1861,195,213,1.0,158.0
1862,213,195,4.0,436.0
1863,41,429,1.0,163.0
1864,91,429,1.0,487.0
1865,324,0,8.0,121.0
1866,0,324,5.0,186.0
1867,315,17,10.0,123.0
1868,17,315,7.0,388.0
1869,228,327,5.0,205.0
1870,327,228,7.0,297.0
1871,331,290,9.0,325.0
1872,331,110,9.0,278.0
1873,332,3,3.0,147.0
1874,332,338,1.0,408.0
1875,23,372,9.0,178.0
1876,329,372,0.0,165.0
1877,333,301,3.0,482.0
1878,333,277,0.0,304.0
1879,237,412,0.0,472.0
1880,49,412,4.0,339.0
1881,112,305,4.0,382.0
1882,305,112,8.0,499.0
1883,168,332,6.0,433.0
1884,332,168,6.0,182.0
1885,312,33,0.0,445.0
1886,33,312,4.0,285.0
1887,334,126,2.0,362.0
1888,334,13,4.0,375.0
1889,127,107,5.0,243.0
1890,107,127,6.0,424.0
1891,335,46,9.0,159.0
1892,335,74,10.0,191.0
1893,321,228,10.0,327.0
1894,228,321,4.0,257.0
1895,336,140,8.0,264.0
1896,336,0,7.0,259.0
1897,332,264,4.0,144.0
1898,264,332,7.0,100.0
1899,316,5,1.0,261.0
1900,5,316,7.0,446.0
1901,46,74,10.0,347.0
1902,74,46,0.0,329.0
1903,10,330,0.0,437.0
1904,330,10,5.0,352.0
1905,337,342,0.0,106.0
1906,337,23,10.0,247.0
1907,337,1,1.0,313.0
1908,1,337,7.0,300.0
1909,0,329,6.0,386.0
1910,329,0,5.0,439.0
1911,338,332,4.0,253.0
1912,338,36,7.0,439.0
1913,40,244,6.0,495.0
1914,244,40,3.0,206.0
1915,148,334,3.0,176.0
1916,334,148,5.0,359.0
1917,290,110,9.0,123.0
1918,110,290,6.0,364.0
1919,189,112,0.0,247.0
1920,112,189,9.0,154.0
1921,187,346,10.0,326.0
1922,245,346,7.0,122.0
1923,327,401,5.0,431.0
1924,401,327,0.0,358.0
1925,339,209,7.0,459.0
1926,339,43,10.0,382.0
