option_id,requirement_id
2996,202
2997,202
2998,202
2999,202
3000,202
3001,203
3002,203
3003,203
3004,203
3005,203
3006,203
3007,203
3008,203
3009,203
3010,203
3011,203
3012,203
3013,203
3014,203
3015,203
3016,203
3017,203
3018,203
3019,203
3020,203
3021,203
3022,203
3023,203
3024,204
3025,204
3026,204
3027,204
3028,204
3029,204
3030,204
3031,204
3032,204
3033,204
3034,204
3035,205
3036,205
3037,205
3038,205
3039,205
3040,205
3041,205
3042,205
3043,205
3044,205
3045,205
3046,205
3047,205
3048,205
3049,205
3050,205
3051,205
3052,205
3053,205
3054,205
3055,205
3056,205
3057,205
3058,205
3059,206
3060,206
3061,206
3062,206
3063,206
3064,206
3065,206
3066,206
3067,206
3068,206
3069,206
3070,206
3071,207
3072,207
3073,207
3074,207
3075,207
3076,207
3077,207
3078,207
3079,207
3080,207
3081,207
3082,207
3083,208
3084,208
3085,208
3086,208
3087,208
3088,208
3089,208
3090,208
3091,208
3092,208
3093,208
3094,208
3095,208
3096,208
3097,208
3098,208
3099,208
3100,208
3101,208
3102,208
3103,208
3104,208
3105,208
3106,209
3107,209
3108,209
3109,209
3110,209
3111,209
3112,209
3113,209
3114,209
3115,209
3116,209
3117,209
3118,209
3119,209
3120,209
3121,209
3122,209
3123,209
3124,209
3125,209
3126,209
3127,209
3128,209
3129,210
3130,210
3131,210
3132,210
3133,210
3134,210
3135,210
3136,210
3137,210
3138,210
3139,210
3140,210
3141,210
3142,210
3143,210
3144,210
3145,210
3146,210
3147,210
3148,210
3149,211
3150,211
3151,211
3152,211
3153,211
3154,211
3155,211
3156,211
3157,211
3158,211
3159,211
3160,211
3161,211
3162,211
3163,211
3164,211
3165,211
3166,211
3167,211
3168,211
3169,211
3170,211
3171,211
3172,211
3173,212
3174,212
3175,212
3176,212
3177,212
3178,212
3179,212
3180,212
3181,212
3182,212
3183,212
3184,212
3185,212
3186,212
3187,212
3188,212
3189,212
3190,212
3191,212
3192,212
3193,213
3194,213
3195,213
3196,213
3197,213
3198,213
3199,213
3200,213
3201,213
3202,213
3203,213
3204,213
3205,213
3206,213
3207,213
3208,213
3209,213
3210,213
3211,213
3212,213
3213,213
3214,213
3215,213
3216,213
3217,214
3218,214
3219,214
3220,214
3221,214
3222,214
3223,214
3224,214
3225,214
3226,214
3227,214
3228,214
3229,214
3230,214
3231,214
3232,214
3233,214
3234,214
3235,214
3236,214
3237,214
3238,214
3239,214
3240,214
3241,215
3242,215
3243,215
3244,215
3245,215
3246,215
3247,215
3248,215
3249,215
3250,215
3251,215
3252,215
3253,215
3254,215
3255,215
3256,215
3257,215
3258,215
3259,215
3260,215
3261,216
3262,216
3263,216
3264,216
3265,216
3266,216
3267,216
3268,216
3269,216
3270,216
3271,216
3272,216
3273,217
3274,217
3275,217
3276,217
3277,217
3278,217
3279,217
3280,217
3281,217
3282,217
3283,217
3284,217
3285,217
3286,217
3287,217
3288,217
3289,217
3290,217
3291,217
3292,217
3293,218
3294,218
3295,218
3296,218
3297,219
3298,219
3299,219
3300,219
3301,219
3302,219
3303,219
3304,220
3305,220
3306,220
3307,220
3308,220
3309,220
3310,220
3311,220
3312,220
3313,220
3314,220
3315,220
3316,221
3317,221
3318,221
3319,221
3320,221
3321,221
3322,221
3323,221
3324,221
3325,221
3326,221
3327,221
3328,221
3329,221
3330,221
3331,221
3332,221
3333,221
3334,221
3335,221
3336,222
3337,222
3338,222
3339,222
3340,223
3341,223
3342,223
3343,223
3344,223
3345,223
3346,223
3347,223
3348,224
3349,224
3350,224
3351,224
3352,225
3353,225
3354,225
3355,225
3356,225
3357,225
3358,225
3359,225
3360,225
3361,226
3362,226
3363,226
3364,226
3365,226
3366,226
3367,226
3368,226
3369,226
3370,226
3371,226
3372,226
3373,226
3374,226
3375,226
3376,226
3377,226
3378,226
3379,226
3380,226
3381,226
3382,226
3383,226
3384,226
3385,227
3386,227
3387,227
3388,227
3389,227
3390,227
3391,227
3392,227
3393,227
3394,227
3395,227
3396,227
3397,228
3398,228
3399,228
3400,228
3401,229
3402,229
3403,229
3404,229
3405,229
3406,229
3407,229
3408,229
3409,229
3410,229
3411,229
3412,229
3413,229
3414,229
3415,229
3416,229
3417,229
3418,229
3419,229
3420,229
3421,230
3422,230
3423,231
3424,231
3425,231
3426,231
3427,231
3428,231
3429,231
3430,231
3431,231
3432,231
3433,231
3434,231
3435,231
3436,231
3437,231
3438,231
3439,231
3440,231
3441,231
3442,231
3443,232
3444,232
3445,232
3446,232
3447,232
3448,232
3449,232
3450,232
3451,232
3452,232
3453,232
3454,232
3455,232
3456,232
3457,232
3458,232
3459,232
3460,232
3461,232
3462,232
3463,232
3464,232
3465,232
3466,232
3467,233
3468,233
3469,233
3470,234
3471,234
3472,234
3473,234
3474,234
3475,234
3476,234
3477,234
3478,234
3479,234
3480,234
3481,234
3482,234
3483,234
3484,234
3485,234
3486,234
3487,234
3488,234
3489,234
3490,234
3491,234
3492,234
3493,234
3494,235
3495,235
3496,235
3497,235
3498,235
3499,235
3500,235
3501,235
3502,235
3503,235
3504,235
3505,235
3506,235
3507,235
3508,235
3509,235
3510,235
3511,235
3512,235
3513,235
3514,235
3515,235
3516,235
3517,235
3518,236
3519,236
3520,236
3521,236
3522,236
3523,236
3524,236
3525,236
3526,236
3527,236
3528,236
3529,237
3530,237
3531,237
3532,238
3533,238
3534,238
3535,238
3536,238
3537,238
3538,238
3539,238
3540,238
3541,239
3542,239
3543,239
3544,239
3545,239
3546,239
3547,239
3548,239
3549,239
3550,239
3551,239
3552,239
3553,239
3554,239
3555,239
3556,239
3557,239
3558,239
3559,239
3560,239
3561,240
3562,240
3563,240
3564,240
3565,240
3566,240
3567,240
3568,241
3569,241
3570,241
3571,242
3572,242
3573,242
3574,242
3575,242
3576,242
3577,242
3578,242
3579,242
3580,243
3581,243
3582,243
3583,243
3584,243
3585,243
3586,243
3587,243
3588,243
3589,244
3590,244
3591,244
3592,244
3593,244
3594,244
3595,244
3596,244
3597,244
3598,244
3599,244
3600,244
3601,244
3602,244
3603,244
3604,244
3605,244
3606,244
3607,244
3608,244
3609,245
3610,245
3611,245
3612,245
3613,245
3614,245
3615,245
3616,245
3617,245
3618,245
3619,245
3620,245
3621,245
3622,245
3623,245
3624,245
3625,245
3626,245
3627,245
3628,245
3629,245
3630,246
3631,246
3632,246
3633,246
3634,246
3635,246
3636,246
3637,246
3638,246
3639,246
3640,246
3641,246
3642,246
3643,246
3644,246
3645,246
3646,246
3647,246
3648,246
3649,246
3650,246
3651,246
3652,246
3653,246
3654,247
3655,247
3656,247
3657,247
3658,247
3659,247
3660,248
3661,248
3662,248
3663,248
3664,248
3665,248
3666,248
3667,248
3668,248
3669,248
3670,248
3671,248
3672,248
3673,248
3674,248
3675,248
3676,248
3677,248
3678,248
3679,248
3680,249
3681,249
3682,249
3683,249
3684,249
3685,249
3686,249
3687,249
3688,249
3689,249
3690,249
3691,249
3692,249
3693,249
3694,249
3695,249
3696,249
3697,249
3698,249
3699,249
3700,249
3701,249
3702,249
3703,250
3704,250
3705,250
3706,250
3707,250
3708,250
3709,250
3710,250
3711,250
3712,250
3713,250
3714,250
3715,250
3716,250
3717,250
3718,250
3719,250
3720,250
3721,250
3722,250
3723,251
3724,251
3725,251
3726,251
3727,251
3728,251
3729,251
3730,251
3731,251
3732,251
3733,251
3734,251
3735,251
3736,251
3737,251
3738,251
3739,251
3740,251
3741,251
3742,251
3743,252
3744,252
3745,252
3746,253
3747,253
3748,253
3749,253
3750,253
3751,253
3752,253
3753,253
3754,253
3755,253
3756,253
3757,253
3758,253
3759,253
3760,253
3761,253
3762,253
3763,253
3764,253
3765,253
3766,253
3767,253
3768,253
3769,253
3770,254
3771,254
3772,254
3773,254
3774,254
3775,254
3776,254
3777,254
3778,254
3779,254
3780,254
3781,254
3782,254
3783,254
3784,254
3785,254
3786,254
3787,254
3788,254
3789,254
3790,254
3791,254
3792,254
3793,254
3794,255
3795,255
3796,255
3797,255
3798,255
3799,255
3800,255
3801,255
3802,255
3803,255
3804,255
3805,255
3806,255
3807,255
3808,255
3809,255
3810,255
3811,255
3812,255
3813,256
3814,256
3815,256
3816,256
3817,256
3818,256
3819,256
3820,256
3821,256
3822,256
3823,256
3824,256
3825,256
3826,256
3827,256
3828,256
3829,256
3830,256
3831,256
3832,256
3833,256
3834,256
3835,256
3836,256
3837,257
3838,257
3839,257
3840,257
3841,257
3842,257
3843,257
3844,257
3845,257
3846,257
3847,257
3848,257
3849,258
3850,258
3851,258
3852,258
3853,258
3854,258
3855,258
3856,258
3857,258
3858,258
3859,258
3860,258
3861,258
3862,258
3863,258
3864,258
3865,258
3866,258
3867,258
3868,258
3869,258
3870,258
3871,258
3872,258
3873,259
3874,259
3875,259
3876,259
3877,259
3878,259
3879,259
3880,259
3881,259
3882,259
3883,259
3884,259
3885,259
3886,259
3887,259
3888,259
3889,259
3890,259
3891,259
3892,259
3893,259
3894,259
3895,259
3896,259
3897,260
3898,260
3899,260
3900,260
3901,260
3902,260
3903,260
3904,260
3905,260
3906,260
3907,260
3908,260
3909,260
3910,260
3911,260
3912,260
3913,260
3914,260
3915,260
3916,260
3917,260
3918,260
3919,260
3920,260
3921,261
3922,261
3923,261
3924,261
3925,261
3926,261
3927,261
3928,261
3929,261
3930,261
3931,261
3932,261
3933,261
3934,261
3935,261
3936,261
3937,261
3938,261
3939,261
3940,261
3941,261
3942,261
3943,261
3944,261
3945,262
3946,262
3947,262
3948,262
3949,262
3950,262
3951,262
3952,262
3953,262
3954,262
3955,262
3956,262
3957,262
3958,262
3959,262
3960,262
3961,262
3962,262
3963,262
3964,262
3965,262
3966,262
3967,262
3968,262
3969,263
3970,263
3971,263
3972,263
3973,263
3974,263
3975,263
3976,263
3977,263
3978,263
3979,263
3980,263
3981,263
3982,263
3983,263
3984,263
3985,263
3986,263
3987,263
3988,263
3989,263
3990,263
3991,263
3992,263
3993,264
3994,264
3995,264
3996,264
3997,264
3998,264
3999,264
4000,264
4001,264
4002,264
4003,264
4004,264
4005,264
4006,264
4007,264
4008,264
4009,264
4010,264
4011,264
4012,264
4013,264
4014,264
4015,264
4016,264
4017,265
4018,265
4019,265
4020,265
4021,265
4022,265
4023,265
4024,265
4025,265
4026,265
4027,265
4028,265
4029,265
4030,265
4031,265
4032,265
4033,265
4034,265
4035,265
4036,265
4037,265
4038,265
4039,265
4040,265
4041,266
4042,266
4043,266
4044,267
4045,267
4046,267
4047,267
4048,267
4049,267
4050,267
4051,267
4052,267
4053,267
4054,267
4055,268
4056,268
4057,269
4058,269
4059,269
4060,269
4061,269
4062,269
4063,269
4064,269
4065,269
4066,269
4067,269
4068,269
4069,269
4070,269
4071,269
4072,269
4073,269
4074,269
4075,269
4076,269
4077,270
4078,270
4079,270
4080,270
4081,270
4082,270
4083,270
4084,271
4085,271
4086,272
4087,272
4088,272
4089,272
4090,272
4091,272
4092,272
4093,272
4094,272
4095,272
4096,272
4097,272
4098,272
4099,272
4100,272
4101,272
4102,272
4103,272
4104,272
4105,272
4106,272
4107,273
4108,273
4109,273
4110,273
4111,273
4112,273
4113,273
4114,273
4115,273
4116,273
4117,273
4118,274
4119,274
4120,274
4121,274
4122,274
4123,274
4124,274
4125,274
4126,274
4127,274
4128,274
4129,274
4130,274
4131,274
4132,274
4133,274
4134,274
4135,274
4136,274
4137,274
4138,274
4139,274
4140,274
4141,275
4142,275
4143,275
4144,275
4145,275
4146,275
4147,275
4148,275
4149,275
4150,275
4151,275
4152,275
4153,275
4154,275
4155,275
4156,275
4157,275
4158,275
4159,275
4160,275
4161,275
4162,275
4163,275
4164,275
4165,276
4166,276
4167,276
4168,276
4169,276
4170,277
4171,277
4172,277
4173,277
4174,277
4175,277
4176,277
4177,277
4178,277
4179,277
4180,277
4181,277
4182,277
4183,277
4184,277
4185,277
4186,277
4187,277
4188,277
4189,277
4190,277
4191,277
4192,278
4193,278
4194,278
4195,278
4196,278
4197,278
4198,278
4199,278
4200,278
4201,278
4202,278
4203,279
4204,279
4205,279
4206,279
4207,279
4208,279
4209,279
4210,279
4211,279
4212,279
4213,279
4214,279
4215,279
4216,279
4217,279
4218,279
4219,279
4220,279
4221,279
4222,279
4223,280
4224,280
4225,281
4226,281
4227,281
4228,281
4229,281
4230,281
4231,281
4232,281
4233,281
4234,281
4235,281
4236,281
4237,281
4238,281
4239,281
4240,281
4241,281
4242,281
4243,281
4244,281
4245,281
4246,281
4247,281
4248,281
4249,282
4250,282
4251,282
4252,282
4253,282
4254,282
4255,282
4256,282
4257,282
4258,282
4259,282
4260,282
4261,282
4262,282
4263,282
4264,282
4265,282
4266,282
4267,282
4268,283
4269,283
4270,283
4271,283
4272,283
4273,283
4274,283
4275,283
4276,283
4277,283
4278,283
4279,283
4280,283
4281,283
4282,283
4283,283
4284,283
4285,283
4286,283
4287,283
4288,283
4289,283
4290,283
4291,283
4292,284
4293,284
4294,284
4295,284
4296,284
4297,284
4298,284
4299,284
4300,284
4301,284
4302,284
4303,284
4304,284
4305,284
4306,284
4307,284
4308,284
4309,284
4310,284
4311,284
4312,284
4313,284
4314,284
4315,284
4316,285
4317,285
4318,285
4319,285
4320,285
4321,285
4322,285
4323,285
4324,285
4325,285
4326,285
4327,285
4328,285
4329,285
4330,285
4331,285
4332,285
4333,285
4334,285
4335,285
4336,285
4337,285
4338,285
4339,285
4340,286
4341,286
4342,286
4343,286
4344,286
4345,286
4346,286
4347,286
4348,286
4349,286
4350,286
4351,286
4352,286
4353,286
4354,286
4355,286
4356,286
4357,286
4358,286
4359,286
4360,286
4361,286
4362,286
4363,286
4364,287
4365,287
4366,287
4367,287
4368,287
4369,287
4370,287
4371,287
4372,287
4373,287
4374,287
4375,287
4376,287
4377,287
4378,287
4379,287
4380,287
4381,287
4382,287
4383,287
4384,287
4385,287
4386,287
4387,287
4388,288
4389,288
4390,288
4391,288
4392,288
4393,288
4394,288
4395,288
4396,288
4397,288
4398,288
4399,288
4400,288
4401,288
4402,288
4403,288
4404,288
4405,288
4406,288
4407,288
4408,288
4409,288
4410,288
4411,288
4412,289
4413,289
4414,289
4415,289
4416,289
4417,289
4418,289
4419,289
4420,289
4421,289
4422,289
4423,289
4424,289
4425,289
4426,289
4427,289
4428,289
4429,289
4430,289
4431,289
4432,289
4433,289
4434,289
4435,289
4436,290
4437,290
4438,290
4439,290
4440,290
4441,290
4442,290
4443,290
4444,290
4445,290
4446,290
4447,290
4448,290
4449,290
4450,290
4451,290
4452,290
4453,290
4454,290
4455,290
4456,290
4457,290
4458,290
4459,290
4460,291
4461,291
4462,291
4463,291
4464,291
4465,291
4466,291
4467,291
4468,291
4469,291
4470,291
4471,291
4472,291
4473,291
4474,291
4475,291
4476,291
4477,291
4478,291
4479,291
4480,291
4481,291
4482,291
4483,291
4484,292
4485,292
4486,292
4487,292
4488,292
4489,292
4490,292
4491,292
4492,292
4493,292
4494,292
4495,292
4496,292
4497,292
4498,292
4499,292
4500,292
4501,292
4502,292
4503,292
4504,292
4505,292
4506,292
4507,292
4508,293
4509,293
4510,293
4511,293
4512,293
4513,293
4514,293
4515,293
4516,293
4517,293
4518,293
4519,293
4520,293
4521,293
4522,293
4523,293
4524,293
4525,293
4526,293
4527,294
4528,294
4529,294
4530,294
4531,294
4532,294
4533,294
4534,294
4535,294
4536,294
4537,294
4538,294
4539,294
4540,294
4541,294
4542,294
4543,294
4544,294
4545,294
4546,294
4547,294
4548,294
4549,294
4550,294
4551,295
4552,295
4553,295
4554,295
4555,295
4556,295
4557,295
4558,295
4559,295
4560,295
4561,295
4562,295
4563,295
4564,295
4565,295
4566,295
4567,295
4568,295
4569,295
4570,295
4571,295
4572,295
4573,295
4574,295
4575,296
4576,296
4577,296
4578,296
4579,296
4580,296
4581,296
4582,296
4583,296
4584,296
4585,296
4586,296
4587,296
4588,296
4589,296
4590,296
4591,296
4592,296
4593,296
4594,296
4595,296
4596,296
4597,296
4598,296
4599,297
4600,297
4601,297
4602,297
4603,297
4604,297
4605,297
4606,297
4607,297
4608,297
4609,297
4610,297
4611,297
4612,297
4613,297
4614,297
4615,297
4616,297
4617,297
4618,297
4619,297
4620,297
4621,297
4622,297
4623,298
4624,298
4625,298
4626,298
4627,298
4628,298
4629,298
4630,298
4631,298
4632,298
4633,298
4634,298
4635,298
4636,298
4637,298
4638,298
4639,298
4640,298
4641,298
4642,298
4643,298
4644,298
4645,298
4646,298
4647,299
4648,299
4649,299
4650,299
4651,299
4652,299
4653,299
4654,299
4655,299
4656,299
4657,299
4658,299
4659,299
4660,299
4661,299
4662,299
4663,299
4664,299
4665,299
4666,299
4667,299
4668,299
4669,299
4670,299
4671,300
4672,300
4673,300
4674,300
4675,300
4676,300
4677,300
4678,300
4679,300
4680,300
4681,300
4682,300
4683,300
4684,300
4685,300
4686,300
4687,300
4688,300
4689,300
4690,300
4691,300
4692,300
4693,300
4694,300
4695,301
4696,301
4697,301
4698,301
4699,301
4700,301
4701,301
4702,301
4703,301
4704,301
4705,301
4706,301
4707,301
4708,301
4709,301
4710,301
4711,301
4712,301
4713,301
4714,301
4715,301
4716,301
4717,301
4718,301
4719,302
4720,302
4721,302
4722,302
4723,302
4724,302
4725,302
4726,302
4727,302
4728,302
4729,302
4730,302
4731,302
4732,302
4733,302
4734,302
4735,302
4736,302
4737,302
4738,303
4739,303
4740,303
4741,303
4742,303
4743,303
4744,303
4745,303
4746,303
4747,303
4748,303
4749,303
4750,303
4751,303
4752,303
4753,303
4754,303
4755,303
4756,303
4757,303
4758,303
4759,303
4760,303
4761,303
4762,304
4763,304
4764,304
4765,304
4766,304
4767,304
4768,304
4769,304
4770,304
4771,304
4772,304
4773,304
4774,305
4775,305
4776,305
4777,305
4778,305
4779,305
4780,305
4781,305
4782,305
4783,305
4784,305
4785,305
4786,305
4787,305
4788,305
4789,305
4790,305
4791,305
4792,305
4793,305
4794,305
4795,305
4796,305
4797,305
4798,306
4799,306
4800,306
4801,306
4802,306
4803,306
4804,306
4805,306
4806,306
4807,306
4808,306
4809,306
4810,306
4811,306
4812,306
4813,306
4814,306
4815,306
4816,306
4817,306
4818,306
4819,306
4820,306
4821,306
4822,307
4823,307
4824,307
4825,307
4826,307
4827,307
4828,307
4829,307
4830,307
4831,307
4832,307
4833,307
4834,307
4835,307
4836,307
4837,307
4838,307
4839,307
4840,307
4841,307
4842,307
4843,307
4844,307
4845,307
4846,308
4847,308
4848,308
4849,308
4850,308
4851,308
4852,308
4853,308
4854,308
4855,308
4856,308
4857,309
4858,309
4859,309
4860,310
4861,310
4862,310
4863,310
4864,310
4865,310
4866,310
4867,310
4868,310
4869,310
4870,310
4871,310
4872,310
4873,310
4874,310
4875,310
4876,310
4877,310
4878,310
4879,310
4880,311
4881,311
4882,311
4883,311
4884,311
4885,311
4886,311
4887,311
4888,311
4889,311
4890,311
4891,311
4892,311
4893,311
4894,311
4895,311
4896,311
4897,311
4898,311
4899,311
4900,312
4901,312
4902,312
4903,312
4904,312
4905,312
4906,312
4907,313
4908,313
4909,313
4910,314
4911,314
4912,314
4913,314
4914,314
4915,314
4916,314
4917,314
4918,314
4919,314
4920,314
4921,314
4922,314
4923,314
4924,314
4925,314
4926,314
4927,314
4928,314
4929,314
4930,315
4931,315
4932,315
4933,315
4934,315
4935,315
4936,315
4937,315
4938,315
4939,316
4940,316
4941,316
4942,316
4943,316
4944,316
4945,316
4946,316
4947,316
4948,316
4949,316
4950,316
4951,316
4952,316
4953,316
4954,316
4955,316
4956,316
4957,316
4958,316
4959,317
4960,317
4961,317
4962,317
4963,317
4964,317
4965,317
4966,317
4967,317
4968,317
4969,317
4970,317
4971,317
4972,317
4973,317
4974,317
4975,317
4976,317
4977,317
4978,317
4979,317
4980,318
4981,318
4982,318
4983,318
4984,318
4985,318
4986,318
4987,318
4988,318
4989,318
4990,318
4991,318
4992,318
4993,318
4994,318
4995,318
4996,318
4997,318
4998,318
4999,318
5000,318
5001,318
5002,318
5003,318
5004,319
5005,319
5006,319
5007,319
5008,319
5009,319
5010,320
5011,320
5012,320
5013,320
5014,320
5015,320
5016,320
5017,320
5018,320
5019,320
5020,320
5021,320
5022,320
5023,320
5024,320
5025,320
5026,320
5027,320
5028,320
5029,320
5030,321
5031,321
5032,321
5033,321
5034,321
5035,321
5036,321
5037,321
5038,321
5039,321
5040,321
5041,321
5042,321
5043,321
5044,321
5045,321
5046,321
5047,321
5048,321
5049,321
5050,321
5051,321
5052,321
5053,322
5054,322
5055,322
5056,322
5057,322
5058,322
5059,322
5060,322
5061,322
5062,322
5063,322
5064,322
5065,322
5066,322
5067,322
5068,322
5069,322
5070,322
5071,322
5072,322
5073,323
5074,323
5075,323
5076,323
5077,323
5078,323
5079,323
5080,323
5081,323
5082,323
5083,323
5084,323
5085,323
5086,323
5087,323
5088,323
5089,323
5090,323
5091,323
5092,323
5093,324
5094,324
5095,324
5096,325
5097,325
5098,325
5099,325
5100,325
5101,325
5102,325
5103,325
5104,325
5105,325
5106,325
5107,326
5108,326
5109,326
5110,326
5111,326
5112,326
5113,326
5114,326
5115,326
5116,326
5117,326
5118,326
5119,327
5120,327
5121,327
5122,327
5123,327
5124,327
5125,327
5126,327
5127,327
5128,327
5129,327
5130,327
5131,328
5132,328
5133,328
5134,328
5135,328
5136,328
5137,328
5138,328
5139,328
5140,328
5141,328
5142,329
5143,329
5144,329
5145,329
5146,329
5147,329
5148,329
5149,329
5150,329
5151,329
5152,329
5153,329
5154,330
5155,330
5156,330
5157,330
5158,330
5159,330
5160,330
5161,330
5162,330
5163,330
5164,330
5165,330
5166,330
5167,330
5168,330
5169,330
5170,330
5171,330
5172,330
5173,330
5174,330
5175,330
5176,330
5177,330
5178,331
5179,331
5180,331
5181,331
5182,331
5183,331
5184,331
5185,331
5186,331
5187,331
5188,331
5189,331
5190,332
5191,332
5192,332
5193,332
5194,332
5195,332
5196,332
5197,332
5198,332
5199,332
5200,332
5201,332
5202,332
5203,332
5204,332
5205,332
5206,332
5207,332
5208,332
5209,332
5210,332
5211,332
5212,332
5213,332
5214,333
5215,333
5216,333
5217,333
5218,333
5219,333
5220,333
5221,333
5222,333
5223,333
5224,333
5225,333
5226,333
5227,333
5228,333
5229,333
5230,333
5231,333
5232,333
5233,333
5234,333
5235,333
5236,333
5237,333
5238,334
5239,334
5240,334
5241,334
5242,334
5243,334
5244,334
5245,334
5246,334
5247,334
5248,334
5249,334
5250,334
5251,334
5252,334
5253,334
5254,334
5255,334
5256,335
5257,335
5258,335
5259,335
5260,335
5261,335
5262,335
5263,335
5264,335
5265,335
5266,335
5267,335
5268,336
5269,336
5270,336
5271,336
5272,336
5273,336
5274,336
5275,336
5276,336
5277,336
5278,336
5279,336
5280,337
5281,337
5282,337
5283,337
5284,337
5285,337
5286,337
5287,337
5288,337
5289,337
5290,337
5291,337
5292,338
5293,338
5294,338
5295,338
5296,338
5297,338
5298,338
5299,338
5300,338
5301,338
5302,338
5303,338
5304,339
5305,339
5306,339
5307,339
5308,339
5309,339
5310,339
5311,339
5312,339
5313,339
5314,339
5315,340
5316,340
5317,340
5318,340
5319,340
5320,340
5321,340
5322,340
5323,340
5324,340
5325,340
5326,341
5327,341
5328,341
5329,341
5330,341
5331,341
5332,341
5333,341
5334,341
5335,341
5336,341
5337,341
5338,341
5339,341
5340,341
5341,341
5342,341
5343,341
5344,341
5345,341
5346,342
5347,342
5348,342
5349,342
5350,342
5351,342
5352,342
5353,342
5354,342
5355,342
5356,342
5357,343
5358,343
5359,343
5360,343
5361,343
5362,343
5363,343
5364,343
5365,343
5366,343
5367,343
5368,343
5369,343
5370,343
5371,343
5372,343
5373,343
5374,343
5375,343
5376,343
5377,343
5378,344
5379,344
5380,344
5381,344
5382,344
5383,344
5384,344
5385,344
5386,344
5387,344
5388,344
5389,344
5390,344
5391,344
5392,344
5393,344
5394,344
5395,344
5396,344
5397,344
5398,344
5399,344
5400,344
5401,345
5402,345
5403,345
5404,345
5405,345
5406,345
5407,345
5408,345
5409,345
5410,345
5411,345
5412,345
5413,345
5414,345
5415,345
5416,345
5417,345
5418,345
5419,345
5420,345
5421,345
5422,345
5423,345
5424,345
5425,346
5426,346
5427,346
5428,346
5429,346
5430,346
5431,346
5432,346
5433,346
5434,346
5435,346
5436,346
5437,346
5438,346
5439,346
5440,346
5441,346
5442,346
5443,346
5444,346
5445,346
5446,346
5447,347
5448,347
5449,347
5450,347
5451,347
5452,347
5453,347
5454,347
5455,347
5456,347
5457,347
5458,347
5459,347
5460,347
5461,347
5462,347
5463,347
5464,347
5465,347
5466,347
5467,348
5468,348
5469,349
5470,349
5471,349
5472,349
5473,349
5474,349
5475,349
5476,349
5477,349
5478,349
5479,349
5480,350
5481,350
5482,350
5483,350
5484,350
5485,350
5486,350
5487,350
5488,350
5489,350
5490,350
5491,350
5492,351
5493,352
5494,352
5495,352
5496,352
5497,352
5498,352
5499,352
5500,352
5501,352
5502,352
5503,352
5504,353
5505,353
5506,353
5507,354
5508,354
5509,354
5510,354
5511,354
5512,354
5513,354
5514,354
5515,354
5516,354
5517,354
5518,355
5519,355
5520,355
5521,355
5522,355
5523,355
5524,355
5525,355
5526,355
5527,355
5528,355
5529,355
5530,355
5531,355
5532,355
5533,355
5534,355
5535,355
5536,355
5537,355
5538,355
5539,355
5540,355
5541,355
5542,356
5543,356
5544,356
5545,356
5546,356
5547,356
5548,356
5549,356
5550,356
5551,356
5552,356
5553,356
5554,357
5555,357
5556,357
5557,357
5558,357
5559,357
5560,357
5561,357
5562,357
5563,357
5564,357
5565,357
5566,357
5567,357
5568,357
5569,357
5570,357
5571,357
5572,357
5573,357
5574,358
5575,358
5576,358
5577,358
5578,359
5579,359
5580,359
5581,359
5582,360
5583,360
5584,360
5585,360
5586,360
5587,360
5588,360
5589,360
5590,360
5591,360
5592,360
5593,360
5594,360
5595,360
5596,360
5597,360
5598,360
5599,360
5600,360
5601,360
5602,361
5603,361
5604,361
5605,361
5606,361
5607,361
5608,361
5609,361
5610,361
5611,361
5612,361
5613,361
5614,362
5615,362
5616,362
5617,362
5618,362
5619,362
5620,362
5621,362
5622,362
5623,362
5624,362
5625,362
5626,362
5627,362
5628,362
5629,362
5630,362
5631,362
5632,362
5633,362
5634,363
5635,363
5636,363
5637,363
5638,363
5639,363
5640,363
5641,363
5642,363
5643,363
5644,363
5645,364
5646,365
5647,365
5648,365
5649,365
5650,365
5651,365
5652,365
5653,365
5654,365
5655,365
5656,365
5657,366
5658,366
5659,367
5660,367
5661,367
5662,367
5663,367
5664,367
5665,367
5666,367
5667,367
5668,367
5669,367
5670,367
5671,367
5672,367
5673,367
5674,367
5675,367
5676,367
5677,367
5678,367
5679,367
5680,367
5681,367
5682,367
5683,368
5684,368
5685,368
5686,368
5687,368
5688,368
5689,368
5690,368
5691,368
5692,368
5693,368
5694,368
5695,369
5696,369
5697,369
5698,369
5699,369
5700,369
5701,369
5702,369
5703,369
5704,369
5705,369
5706,370
5707,370
5708,370
5709,370
5710,370
5711,370
5712,370
5713,370
5714,370
5715,370
5716,371
5717,371
5718,371
5719,371
5720,371
5721,371
5722,371
5723,371
5724,371
5725,372
5726,372
5727,372
5728,372
5729,372
5730,372
5731,372
5732,373
5733,373
5734,373
5735,373
5736,373
5737,373
5738,373
5739,373
5740,373
5741,373
5742,373
5743,373
5744,373
5745,373
5746,373
5747,373
5748,373
5749,373
5750,373
5751,373
5752,374
5753,374
5754,374
5755,374
5756,374
5757,374
5758,374
5759,375
5760,375
5761,375
5762,375
5763,375
5764,375
5765,375
5766,375
5767,375
5768,375
5769,375
5770,375
5771,376
5772,376
5773,376
5774,376
5775,376
5776,376
5777,376
5778,376
5779,376
5780,376
5781,376
5782,376
5783,377
5784,377
5785,377
5786,377
5787,377
5788,377
5789,377
5790,377
5791,377
5792,377
5793,377
