requirement_id,operation_id,station_id,coefficient
21,18,1,2.0
21,19,1,2.0
21,20,1,2.0
21,23,1,2.0
21,25,1,2.0
21,26,1,2.0
21,30,1,2.0
21,31,1,2.0
21,33,1,2.0
21,34,1,2.0
21,36,1,2.0
21,37,1,2.0
21,38,1,2.0
21,39,1,2.0
21,40,1,2.0
21,43,1,2.0
21,44,1,2.0
21,49,1,2.0
21,55,1,2.0
21,58,1,2.0
21,61,1,2.0
21,62,1,2.0
21,63,1,2.0
21,64,1,2.0
21,65,1,2.0
21,66,1,2.0
21,68,1,2.0
21,69,1,2.0
21,70,1,2.0
21,72,1,2.0
21,74,1,2.0
21,75,1,2.0
21,76,1,2.0
21,77,1,2.0
21,79,1,2.0
21,83,1,2.0
21,84,1,2.0
21,85,1,2.0
21,86,1,2.0
21,87,1,2.0
21,89,1,2.0
21,90,1,2.0
21,97,1,2.0
21,99,1,1.0
21,100,1,1.0
21,102,1,2.0
21,110,1,2.0
21,112,1,2.0
21,115,1,2.0
21,118,1,2.0
21,120,1,2.0
21,121,1,2.0
21,125,1,2.0
21,140,1,2.0
21,144,1,2.0
21,146,1,2.0
21,148,1,2.0
21,155,1,2.0
21,162,1,2.0
21,165,1,2.0
21,167,1,6.0
21,170,1,2.0
21,177,1,2.0
21,179,1,3.0
21,202,1,2.0
21,204,1,2.0
21,205,1,2.0
21,206,1,2.0
21,240,1,2.0
21,241,1,2.0
21,245,1,2.0
21,250,1,2.0
21,259,1,2.0
21,297,1,2.0
21,303,1,2.0
21,311,1,1.0
21,324,1,1.0
21,337,1,1.0
21,397,1,2.0
21,425,1,2.0
21,427,1,2.0
21,428,1,2.0
21,430,1,2.0
21,431,1,2.0
21,432,1,2.0
21,433,1,2.0
21,437,1,1.0
21,438,1,1.0
21,439,1,1.0
21,440,1,1.0
21,441,1,1.0
21,442,1,1.0
21,443,1,1.0
21,445,1,1.0
21,446,1,2.0
21,447,1,2.0
21,448,1,2.0
21,449,1,2.0
21,450,1,2.0
21,454,1,1.0
21,470,1,2.0
21,472,1,2.0
21,473,1,2.0
21,474,1,2.0
21,475,1,2.0
21,482,1,1.0
21,485,1,2.0
21,0,2,2.0
21,2,2,2.0
21,3,2,2.0
21,4,2,2.0
21,5,2,2.0
21,6,2,2.0
21,7,2,2.0
21,8,2,2.0
21,9,2,2.0
21,10,2,2.0
21,12,2,2.0
21,14,2,2.0
21,15,2,2.0
21,16,2,2.0
21,17,2,2.0
21,18,2,2.0
21,19,2,2.0
21,20,2,2.0
21,23,2,2.0
21,25,2,2.0
21,26,2,2.0
21,30,2,2.0
21,31,2,2.0
21,33,2,2.0
21,34,2,2.0
21,36,2,2.0
21,37,2,2.0
21,38,2,2.0
21,39,2,2.0
21,40,2,2.0
21,43,2,2.0
21,44,2,2.0
21,49,2,2.0
21,55,2,2.0
21,58,2,2.0
21,61,2,2.0
21,62,2,2.0
21,63,2,2.0
21,64,2,2.0
21,65,2,2.0
21,66,2,2.0
21,68,2,2.0
21,69,2,2.0
21,70,2,2.0
21,72,2,2.0
21,74,2,2.0
21,75,2,2.0
21,76,2,2.0
21,77,2,2.0
21,79,2,2.0
21,83,2,2.0
21,84,2,2.0
21,85,2,2.0
21,86,2,2.0
21,87,2,2.0
21,89,2,2.0
21,90,2,2.0
21,97,2,2.0
21,99,2,1.0
21,100,2,1.0
21,102,2,2.0
21,110,2,2.0
21,112,2,2.0
21,115,2,2.0
21,118,2,2.0
21,120,2,2.0
21,121,2,2.0
21,125,2,2.0
21,140,2,2.0
21,144,2,2.0
21,146,2,2.0
21,148,2,2.0
21,155,2,2.0
21,162,2,2.0
21,165,2,2.0
21,167,2,6.0
21,170,2,2.0
21,177,2,2.0
21,179,2,3.0
21,202,2,2.0
21,204,2,2.0
21,205,2,2.0
21,206,2,2.0
21,240,2,2.0
21,241,2,2.0
21,245,2,2.0
21,250,2,2.0
21,259,2,2.0
21,297,2,2.0
21,303,2,2.0
21,311,2,1.0
21,324,2,1.0
21,337,2,1.0
21,397,2,2.0
21,425,2,2.0
21,427,2,2.0
21,428,2,2.0
21,430,2,2.0
21,431,2,2.0
21,432,2,2.0
21,433,2,2.0
21,437,2,1.0
21,438,2,1.0
21,439,2,1.0
21,440,2,1.0
21,441,2,1.0
21,442,2,1.0
21,443,2,1.0
21,445,2,1.0
21,446,2,2.0
21,447,2,2.0
21,448,2,2.0
21,449,2,2.0
21,450,2,2.0
21,454,2,1.0
21,470,2,2.0
21,472,2,2.0
21,473,2,2.0
21,474,2,2.0
21,475,2,2.0
21,482,2,1.0
21,485,2,2.0
21,0,3,2.0
21,2,3,2.0
21,3,3,2.0
21,4,3,2.0
21,5,3,2.0
21,6,3,2.0
21,7,3,2.0
21,8,3,2.0
21,9,3,2.0
21,10,3,2.0
21,12,3,2.0
21,14,3,2.0
21,15,3,2.0
21,16,3,2.0
21,17,3,2.0
21,18,3,2.0
21,19,3,2.0
21,20,3,2.0
21,23,3,2.0
21,25,3,2.0
21,26,3,2.0
21,30,3,2.0
21,31,3,2.0
21,33,3,2.0
21,34,3,2.0
21,36,3,2.0
21,37,3,2.0
21,38,3,2.0
21,39,3,2.0
21,40,3,2.0
21,43,3,2.0
21,44,3,2.0
21,49,3,2.0
21,55,3,2.0
21,58,3,2.0
21,59,3,6.0
21,61,3,2.0
21,62,3,2.0
21,63,3,2.0
21,64,3,2.0
21,65,3,2.0
21,66,3,2.0
21,68,3,2.0
21,69,3,2.0
21,70,3,2.0
21,72,3,2.0
21,74,3,2.0
21,75,3,2.0
21,76,3,2.0
21,77,3,2.0
21,79,3,2.0
21,83,3,2.0
21,84,3,2.0
21,85,3,2.0
21,86,3,2.0
21,87,3,2.0
21,89,3,2.0
21,90,3,2.0
21,97,3,2.0
21,99,3,1.0
21,100,3,1.0
21,102,3,2.0
21,104,3,6.0
21,110,3,2.0
21,112,3,2.0
21,115,3,2.0
21,118,3,2.0
21,120,3,2.0
21,121,3,2.0
21,125,3,2.0
21,128,3,6.0
21,129,3,6.0
21,138,3,6.0
21,140,3,2.0
21,144,3,2.0
21,146,3,2.0
21,148,3,2.0
21,149,3,6.0
21,153,3,2.0
21,155,3,2.0
21,162,3,2.0
21,165,3,2.0
21,167,3,6.0
21,168,3,6.0
21,170,3,2.0
21,177,3,2.0
21,178,3,6.0
21,179,3,3.0
21,202,3,2.0
21,204,3,2.0
21,205,3,2.0
21,206,3,2.0
21,240,3,2.0
21,241,3,2.0
21,245,3,2.0
21,250,3,2.0
21,259,3,2.0
21,297,3,2.0
21,303,3,2.0
21,308,3,9.0
21,311,3,1.0
21,324,3,1.0
21,337,3,1.0
21,397,3,2.0
21,425,3,2.0
21,427,3,2.0
21,428,3,2.0
21,430,3,2.0
21,431,3,2.0
21,432,3,2.0
21,433,3,2.0
21,434,3,6.0
21,437,3,1.0
21,438,3,1.0
21,439,3,1.0
21,440,3,1.0
21,441,3,1.0
21,442,3,1.0
21,443,3,1.0
21,445,3,1.0
21,446,3,2.0
21,447,3,2.0
21,448,3,2.0
21,449,3,2.0
21,450,3,2.0
21,451,3,6.0
21,452,3,6.0
21,453,3,6.0
21,454,3,1.0
21,455,3,6.0
21,459,3,6.0
21,462,3,6.0
21,465,3,6.0
21,467,3,6.0
21,468,3,9.0
21,469,3,6.0
21,471,3,6.0
21,472,3,2.0
21,473,3,2.0
21,474,3,2.0
21,475,3,2.0
21,482,3,1.0
21,485,3,2.0
21,486,3,6.0
21,487,3,6.0
21,0,4,2.0
21,2,4,2.0
21,3,4,2.0
21,4,4,2.0
21,5,4,2.0
21,6,4,2.0
21,7,4,2.0
21,8,4,2.0
21,9,4,2.0
21,10,4,2.0
21,12,4,2.0
21,14,4,2.0
21,15,4,2.0
21,16,4,2.0
21,17,4,2.0
21,18,4,2.0
21,19,4,2.0
21,20,4,2.0
21,23,4,2.0
21,25,4,2.0
21,26,4,2.0
21,30,4,2.0
21,31,4,2.0
21,33,4,2.0
21,34,4,2.0
21,36,4,2.0
21,37,4,2.0
21,38,4,2.0
21,39,4,2.0
21,40,4,2.0
21,43,4,2.0
21,44,4,2.0
21,49,4,2.0
21,55,4,2.0
21,58,4,2.0
21,59,4,6.0
21,61,4,2.0
21,62,4,2.0
21,63,4,2.0
21,64,4,2.0
21,65,4,2.0
21,66,4,2.0
21,68,4,2.0
21,69,4,2.0
21,70,4,2.0
21,72,4,2.0
21,74,4,2.0
21,75,4,2.0
21,76,4,2.0
21,77,4,2.0
21,79,4,2.0
21,83,4,2.0
21,84,4,2.0
21,85,4,2.0
21,86,4,2.0
21,87,4,2.0
21,89,4,2.0
21,90,4,2.0
21,97,4,2.0
21,99,4,1.0
21,100,4,1.0
21,102,4,2.0
21,104,4,6.0
21,110,4,2.0
21,112,4,2.0
21,115,4,2.0
21,118,4,2.0
21,120,4,2.0
21,121,4,2.0
21,125,4,2.0
21,128,4,6.0
21,129,4,6.0
21,138,4,6.0
21,140,4,2.0
21,144,4,2.0
21,146,4,2.0
21,148,4,2.0
21,149,4,6.0
21,153,4,2.0
21,155,4,2.0
21,162,4,2.0
21,165,4,2.0
21,167,4,6.0
21,168,4,6.0
21,170,4,2.0
21,177,4,2.0
21,178,4,6.0
21,179,4,3.0
21,202,4,2.0
21,204,4,2.0
21,205,4,2.0
21,206,4,2.0
21,240,4,2.0
21,241,4,2.0
21,245,4,2.0
21,250,4,2.0
21,259,4,2.0
21,297,4,2.0
21,303,4,2.0
21,308,4,9.0
21,311,4,1.0
21,324,4,1.0
21,337,4,1.0
21,397,4,2.0
21,425,4,2.0
21,427,4,2.0
21,428,4,2.0
21,430,4,2.0
21,431,4,2.0
21,432,4,2.0
21,433,4,2.0
21,434,4,6.0
21,437,4,1.0
21,438,4,1.0
21,439,4,1.0
21,440,4,1.0
21,441,4,1.0
21,442,4,1.0
21,443,4,1.0
21,445,4,1.0
21,446,4,2.0
21,447,4,2.0
21,448,4,2.0
21,449,4,2.0
21,450,4,2.0
21,451,4,6.0
21,452,4,6.0
21,453,4,6.0
21,454,4,1.0
21,455,4,6.0
21,459,4,6.0
21,462,4,6.0
21,465,4,6.0
21,467,4,6.0
21,468,4,9.0
21,469,4,6.0
21,471,4,6.0
21,472,4,2.0
21,473,4,2.0
21,474,4,2.0
21,475,4,2.0
21,482,4,1.0
21,485,4,2.0
21,486,4,6.0
21,487,4,6.0
21,0,5,2.0
21,2,5,2.0
21,3,5,2.0
21,4,5,2.0
21,5,5,2.0
21,6,5,2.0
21,7,5,2.0
21,8,5,2.0
21,9,5,2.0
21,10,5,2.0
21,12,5,2.0
21,14,5,2.0
21,15,5,2.0
21,16,5,2.0
21,17,5,2.0
21,18,5,2.0
21,19,5,2.0
21,20,5,2.0
21,23,5,2.0
21,25,5,2.0
21,26,5,2.0
21,30,5,2.0
21,31,5,2.0
21,33,5,2.0
21,34,5,2.0
21,36,5,2.0
21,37,5,2.0
21,38,5,2.0
21,39,5,2.0
21,40,5,2.0
21,43,5,2.0
21,44,5,2.0
21,49,5,2.0
21,55,5,2.0
21,58,5,2.0
21,59,5,6.0
21,61,5,2.0
21,62,5,2.0
21,63,5,2.0
21,64,5,2.0
21,65,5,2.0
21,66,5,2.0
21,68,5,2.0
21,69,5,2.0
21,70,5,2.0
21,72,5,2.0
21,74,5,2.0
21,75,5,2.0
21,76,5,2.0
21,77,5,2.0
21,79,5,2.0
21,83,5,2.0
21,84,5,2.0
21,85,5,2.0
21,86,5,2.0
21,87,5,2.0
21,89,5,2.0
21,90,5,2.0
21,97,5,2.0
21,99,5,1.0
21,100,5,1.0
21,102,5,2.0
21,104,5,6.0
21,110,5,2.0
21,112,5,2.0
21,115,5,2.0
21,118,5,2.0
21,120,5,2.0
21,121,5,2.0
21,125,5,2.0
21,128,5,6.0
21,129,5,6.0
21,138,5,6.0
21,140,5,2.0
21,144,5,2.0
21,146,5,2.0
21,148,5,2.0
21,149,5,6.0
21,153,5,2.0
21,155,5,2.0
21,162,5,2.0
21,165,5,2.0
21,167,5,6.0
21,168,5,6.0
21,170,5,2.0
21,177,5,2.0
21,178,5,6.0
21,179,5,3.0
21,202,5,2.0
21,204,5,2.0
21,205,5,2.0
21,206,5,2.0
21,240,5,2.0
21,241,5,2.0
21,245,5,2.0
21,250,5,2.0
21,259,5,2.0
21,297,5,2.0
21,303,5,2.0
21,308,5,9.0
21,311,5,1.0
21,324,5,1.0
21,337,5,1.0
21,397,5,2.0
21,425,5,2.0
21,427,5,2.0
21,428,5,2.0
21,430,5,2.0
21,431,5,2.0
21,432,5,2.0
21,433,5,2.0
21,434,5,6.0
21,437,5,1.0
21,438,5,1.0
21,439,5,1.0
21,440,5,1.0
21,441,5,1.0
21,442,5,1.0
21,443,5,1.0
21,445,5,1.0
21,446,5,2.0
21,447,5,2.0
21,448,5,2.0
21,449,5,2.0
21,450,5,2.0
21,451,5,6.0
21,452,5,6.0
21,453,5,6.0
21,454,5,1.0
21,455,5,6.0
21,459,5,6.0
21,462,5,6.0
21,465,5,6.0
21,467,5,6.0
21,468,5,9.0
21,469,5,6.0
21,471,5,6.0
21,472,5,2.0
21,473,5,2.0
21,474,5,2.0
21,475,5,2.0
21,482,5,1.0
21,485,5,2.0
21,486,5,6.0
21,487,5,6.0
22,0,0,2.0
22,2,0,2.0
22,3,0,2.0
22,4,0,2.0
22,5,0,2.0
22,6,0,2.0
22,7,0,2.0
22,8,0,2.0
22,9,0,2.0
22,10,0,2.0
22,12,0,2.0
22,14,0,2.0
22,15,0,2.0
22,16,0,2.0
22,17,0,2.0
22,18,0,2.0
22,19,0,2.0
22,20,0,2.0
22,23,0,2.0
22,25,0,2.0
22,26,0,2.0
22,30,0,2.0
22,31,0,2.0
22,33,0,2.0
22,34,0,2.0
22,36,0,2.0
22,37,0,2.0
22,38,0,2.0
22,39,0,2.0
22,40,0,2.0
22,43,0,2.0
22,44,0,2.0
22,49,0,2.0
22,55,0,2.0
22,58,0,2.0
22,61,0,2.0
22,62,0,2.0
22,63,0,2.0
22,64,0,2.0
22,65,0,2.0
22,66,0,2.0
22,68,0,2.0
22,69,0,2.0
22,70,0,2.0
22,72,0,2.0
22,74,0,2.0
22,75,0,2.0
22,76,0,2.0
22,77,0,2.0
22,79,0,2.0
22,83,0,2.0
22,84,0,2.0
22,85,0,2.0
22,86,0,2.0
22,87,0,2.0
22,89,0,2.0
22,90,0,2.0
22,97,0,2.0
22,99,0,1.0
22,100,0,1.0
22,102,0,2.0
22,110,0,2.0
22,112,0,2.0
22,115,0,2.0
22,118,0,2.0
22,120,0,2.0
22,121,0,2.0
22,123,0,2.0
22,125,0,2.0
22,140,0,2.0
22,144,0,2.0
22,146,0,2.0
22,148,0,2.0
22,155,0,2.0
22,162,0,2.0
22,165,0,2.0
22,167,0,6.0
22,170,0,2.0
22,177,0,2.0
22,179,0,3.0
22,202,0,2.0
22,204,0,2.0
22,205,0,2.0
22,206,0,2.0
22,240,0,2.0
22,241,0,2.0
22,245,0,2.0
22,250,0,2.0
22,259,0,2.0
22,297,0,2.0
22,303,0,2.0
22,311,0,1.0
22,324,0,1.0
22,337,0,1.0
22,425,0,2.0
22,427,0,2.0
22,428,0,2.0
22,430,0,2.0
22,431,0,2.0
22,432,0,2.0
22,433,0,2.0
22,437,0,1.0
22,438,0,1.0
22,439,0,1.0
22,440,0,1.0
22,441,0,1.0
22,442,0,1.0
22,443,0,1.0
22,445,0,1.0
22,446,0,2.0
22,447,0,2.0
22,448,0,2.0
22,449,0,2.0
22,450,0,2.0
22,454,0,1.0
22,470,0,2.0
22,472,0,2.0
22,473,0,2.0
22,474,0,2.0
22,475,0,2.0
22,482,0,1.0
22,0,1,2.0
22,2,1,2.0
22,3,1,2.0
22,4,1,2.0
22,5,1,2.0
22,6,1,2.0
22,7,1,2.0
22,8,1,2.0
22,9,1,2.0
22,10,1,2.0
22,12,1,2.0
22,14,1,2.0
22,15,1,2.0
22,16,1,2.0
22,17,1,2.0
22,18,1,2.0
22,19,1,2.0
22,20,1,2.0
22,23,1,2.0
22,25,1,2.0
22,26,1,2.0
22,30,1,2.0
22,31,1,2.0
22,33,1,2.0
22,34,1,2.0
22,36,1,2.0
22,37,1,2.0
22,38,1,2.0
22,39,1,2.0
22,40,1,2.0
22,43,1,2.0
22,44,1,2.0
22,49,1,2.0
22,55,1,2.0
22,58,1,2.0
22,61,1,2.0
22,62,1,2.0
22,63,1,2.0
22,64,1,2.0
22,65,1,2.0
22,66,1,2.0
22,68,1,2.0
22,69,1,2.0
22,70,1,2.0
22,72,1,2.0
22,74,1,2.0
22,75,1,2.0
22,76,1,2.0
22,77,1,2.0
22,79,1,2.0
22,83,1,2.0
22,84,1,2.0
22,85,1,2.0
22,86,1,2.0
22,87,1,2.0
22,89,1,2.0
22,90,1,2.0
22,97,1,2.0
22,99,1,1.0
22,100,1,1.0
22,102,1,2.0
22,110,1,2.0
22,112,1,2.0
22,115,1,2.0
22,118,1,2.0
22,120,1,2.0
22,121,1,2.0
22,123,1,2.0
22,125,1,2.0
22,140,1,2.0
22,144,1,2.0
22,146,1,2.0
22,148,1,2.0
22,155,1,2.0
22,162,1,2.0
22,165,1,2.0
22,167,1,6.0
22,170,1,2.0
22,177,1,2.0
22,179,1,3.0
22,202,1,2.0
22,204,1,2.0
22,205,1,2.0
22,206,1,2.0
22,240,1,2.0
22,241,1,2.0
22,245,1,2.0
22,250,1,2.0
22,259,1,2.0
22,297,1,2.0
22,303,1,2.0
22,311,1,1.0
22,324,1,1.0
22,337,1,1.0
22,425,1,2.0
22,427,1,2.0
22,428,1,2.0
22,430,1,2.0
22,431,1,2.0
22,432,1,2.0
22,433,1,2.0
22,437,1,1.0
22,438,1,1.0
22,439,1,1.0
22,440,1,1.0
22,441,1,1.0
22,442,1,1.0
22,443,1,1.0
22,445,1,1.0
22,446,1,2.0
22,447,1,2.0
22,448,1,2.0
22,449,1,2.0
22,450,1,2.0
22,454,1,1.0
22,470,1,2.0
22,472,1,2.0
22,473,1,2.0
22,474,1,2.0
22,475,1,2.0
22,482,1,1.0
22,0,2,2.0
22,2,2,2.0
22,3,2,2.0
22,4,2,2.0
22,5,2,2.0
22,6,2,2.0
22,7,2,2.0
22,8,2,2.0
22,9,2,2.0
22,10,2,2.0
22,12,2,2.0
22,14,2,2.0
22,15,2,2.0
22,16,2,2.0
22,17,2,2.0
22,18,2,2.0
22,19,2,2.0
22,20,2,2.0
22,23,2,2.0
22,25,2,2.0
22,26,2,2.0
22,30,2,2.0
22,31,2,2.0
22,33,2,2.0
22,34,2,2.0
22,36,2,2.0
22,37,2,2.0
22,38,2,2.0
22,39,2,2.0
22,40,2,2.0
22,43,2,2.0
22,44,2,2.0
22,49,2,2.0
22,55,2,2.0
22,58,2,2.0
22,61,2,2.0
22,62,2,2.0
22,63,2,2.0
22,64,2,2.0
22,65,2,2.0
22,66,2,2.0
22,68,2,2.0
22,69,2,2.0
22,70,2,2.0
22,72,2,2.0
22,74,2,2.0
22,75,2,2.0
22,76,2,2.0
22,77,2,2.0
22,79,2,2.0
22,83,2,2.0
22,84,2,2.0
22,85,2,2.0
22,86,2,2.0
22,87,2,2.0
22,89,2,2.0
22,90,2,2.0
22,97,2,2.0
22,99,2,1.0
22,100,2,1.0
22,102,2,2.0
22,110,2,2.0
22,112,2,2.0
22,115,2,2.0
22,118,2,2.0
22,120,2,2.0
22,121,2,2.0
22,123,2,2.0
22,125,2,2.0
22,140,2,2.0
22,144,2,2.0
22,146,2,2.0
22,148,2,2.0
22,155,2,2.0
22,162,2,2.0
22,165,2,2.0
22,167,2,6.0
22,170,2,2.0
22,177,2,2.0
22,179,2,3.0
22,202,2,2.0
22,204,2,2.0
22,205,2,2.0
22,206,2,2.0
22,240,2,2.0
22,241,2,2.0
22,245,2,2.0
22,250,2,2.0
22,259,2,2.0
22,297,2,2.0
22,303,2,2.0
22,311,2,1.0
22,324,2,1.0
22,337,2,1.0
22,425,2,2.0
22,427,2,2.0
22,428,2,2.0
22,430,2,2.0
22,431,2,2.0
22,432,2,2.0
22,433,2,2.0
22,437,2,1.0
22,438,2,1.0
22,439,2,1.0
22,440,2,1.0
22,441,2,1.0
22,442,2,1.0
22,443,2,1.0
22,445,2,1.0
22,446,2,2.0
22,447,2,2.0
22,448,2,2.0
22,449,2,2.0
22,450,2,2.0
22,454,2,1.0
22,470,2,2.0
22,472,2,2.0
22,473,2,2.0
22,474,2,2.0
22,475,2,2.0
22,482,2,1.0
22,0,3,2.0
22,2,3,2.0
22,3,3,2.0
22,4,3,2.0
22,5,3,2.0
22,6,3,2.0
22,7,3,2.0
22,8,3,2.0
22,9,3,2.0
22,10,3,2.0
22,12,3,2.0
22,14,3,2.0
22,15,3,2.0
22,16,3,2.0
22,17,3,2.0
22,18,3,2.0
22,19,3,2.0
22,20,3,2.0
22,23,3,2.0
22,25,3,2.0
22,26,3,2.0
22,30,3,2.0
22,31,3,2.0
22,33,3,2.0
22,34,3,2.0
22,36,3,2.0
22,37,3,2.0
22,38,3,2.0
22,39,3,2.0
22,40,3,2.0
22,43,3,2.0
22,44,3,2.0
22,49,3,2.0
22,55,3,2.0
22,58,3,2.0
22,59,3,6.0
22,61,3,2.0
22,62,3,2.0
22,63,3,2.0
22,64,3,2.0
22,65,3,2.0
22,66,3,2.0
22,68,3,2.0
22,69,3,2.0
22,70,3,2.0
22,72,3,2.0
22,74,3,2.0
22,75,3,2.0
22,76,3,2.0
22,77,3,2.0
22,79,3,2.0
22,83,3,2.0
22,84,3,2.0
22,85,3,2.0
22,86,3,2.0
22,87,3,2.0
22,89,3,2.0
22,90,3,2.0
22,97,3,2.0
22,99,3,1.0
22,100,3,1.0
22,102,3,2.0
22,104,3,6.0
22,110,3,2.0
22,112,3,2.0
22,115,3,2.0
22,118,3,2.0
22,120,3,2.0
22,121,3,2.0
22,123,3,2.0
22,125,3,2.0
22,128,3,6.0
22,129,3,6.0
22,138,3,6.0
22,140,3,2.0
22,144,3,2.0
22,146,3,2.0
22,148,3,2.0
22,149,3,6.0
22,153,3,2.0
22,155,3,2.0
22,162,3,2.0
22,165,3,2.0
22,167,3,6.0
22,168,3,6.0
22,170,3,2.0
22,177,3,2.0
22,178,3,6.0
22,179,3,3.0
22,202,3,2.0
22,204,3,2.0
22,205,3,2.0
22,206,3,2.0
22,240,3,2.0
22,241,3,2.0
22,245,3,2.0
22,250,3,2.0
22,259,3,2.0
22,297,3,2.0
22,303,3,2.0
22,308,3,9.0
22,311,3,1.0
22,324,3,1.0
22,337,3,1.0
22,425,3,2.0
22,427,3,2.0
22,428,3,2.0
22,430,3,2.0
22,431,3,2.0
22,432,3,2.0
22,433,3,2.0
22,434,3,6.0
22,437,3,1.0
22,438,3,1.0
22,439,3,1.0
22,440,3,1.0
22,441,3,1.0
22,442,3,1.0
22,443,3,1.0
22,445,3,1.0
22,446,3,2.0
22,447,3,2.0
22,448,3,2.0
22,449,3,2.0
22,450,3,2.0
22,451,3,6.0
22,452,3,6.0
22,453,3,6.0
22,454,3,1.0
22,455,3,6.0
22,459,3,6.0
22,462,3,6.0
22,463,3,6.0
22,465,3,6.0
22,467,3,6.0
22,468,3,9.0
22,469,3,6.0
22,471,3,6.0
22,472,3,2.0
22,473,3,2.0
22,474,3,2.0
22,475,3,2.0
22,482,3,1.0
22,487,3,6.0
22,0,4,2.0
22,2,4,2.0
22,3,4,2.0
22,4,4,2.0
22,5,4,2.0
22,6,4,2.0
22,7,4,2.0
22,8,4,2.0
22,9,4,2.0
22,10,4,2.0
22,12,4,2.0
22,14,4,2.0
22,15,4,2.0
22,16,4,2.0
22,17,4,2.0
22,18,4,2.0
22,19,4,2.0
22,20,4,2.0
22,23,4,2.0
22,25,4,2.0
22,26,4,2.0
22,30,4,2.0
22,31,4,2.0
22,33,4,2.0
22,34,4,2.0
22,36,4,2.0
22,37,4,2.0
22,38,4,2.0
22,39,4,2.0
22,40,4,2.0
22,43,4,2.0
22,44,4,2.0
22,49,4,2.0
22,55,4,2.0
22,58,4,2.0
22,59,4,6.0
22,61,4,2.0
22,62,4,2.0
22,63,4,2.0
22,64,4,2.0
22,65,4,2.0
22,66,4,2.0
22,68,4,2.0
22,69,4,2.0
22,70,4,2.0
22,72,4,2.0
22,74,4,2.0
22,75,4,2.0
22,76,4,2.0
22,77,4,2.0
22,79,4,2.0
22,83,4,2.0
22,84,4,2.0
22,85,4,2.0
22,86,4,2.0
22,87,4,2.0
22,89,4,2.0
22,90,4,2.0
22,97,4,2.0
22,99,4,1.0
22,100,4,1.0
22,102,4,2.0
22,104,4,6.0
22,110,4,2.0
22,112,4,2.0
22,115,4,2.0
22,118,4,2.0
22,120,4,2.0
22,121,4,2.0
22,123,4,2.0
22,125,4,2.0
22,128,4,6.0
22,129,4,6.0
22,138,4,6.0
22,140,4,2.0
22,144,4,2.0
22,146,4,2.0
22,148,4,2.0
22,149,4,6.0
22,153,4,2.0
22,155,4,2.0
22,162,4,2.0
22,165,4,2.0
22,167,4,6.0
22,168,4,6.0
22,170,4,2.0
22,177,4,2.0
22,178,4,6.0
22,179,4,3.0
22,202,4,2.0
22,204,4,2.0
22,205,4,2.0
22,206,4,2.0
22,240,4,2.0
22,241,4,2.0
22,245,4,2.0
22,250,4,2.0
22,259,4,2.0
22,297,4,2.0
22,303,4,2.0
22,308,4,9.0
22,311,4,1.0
22,324,4,1.0
22,337,4,1.0
22,425,4,2.0
22,427,4,2.0
22,428,4,2.0
22,430,4,2.0
22,431,4,2.0
22,432,4,2.0
22,433,4,2.0
22,434,4,6.0
22,437,4,1.0
22,438,4,1.0
22,439,4,1.0
22,440,4,1.0
22,441,4,1.0
22,442,4,1.0
22,443,4,1.0
22,445,4,1.0
22,446,4,2.0
22,447,4,2.0
22,448,4,2.0
22,449,4,2.0
22,450,4,2.0
22,451,4,6.0
22,452,4,6.0
22,453,4,6.0
22,454,4,1.0
22,455,4,6.0
22,459,4,6.0
22,462,4,6.0
22,463,4,6.0
22,465,4,6.0
22,467,4,6.0
22,468,4,9.0
22,469,4,6.0
22,471,4,6.0
22,472,4,2.0
22,473,4,2.0
22,474,4,2.0
22,475,4,2.0
22,482,4,1.0
22,487,4,6.0
22,0,5,2.0
22,2,5,2.0
22,3,5,2.0
22,4,5,2.0
22,5,5,2.0
22,6,5,2.0
22,7,5,2.0
22,8,5,2.0
22,9,5,2.0
22,10,5,2.0
22,12,5,2.0
22,14,5,2.0
22,15,5,2.0
22,16,5,2.0
22,17,5,2.0
22,18,5,2.0
22,19,5,2.0
22,20,5,2.0
22,23,5,2.0
22,25,5,2.0
22,26,5,2.0
22,30,5,2.0
22,31,5,2.0
22,33,5,2.0
22,34,5,2.0
22,36,5,2.0
22,37,5,2.0
22,38,5,2.0
22,39,5,2.0
22,40,5,2.0
22,43,5,2.0
22,44,5,2.0
22,49,5,2.0
22,55,5,2.0
22,58,5,2.0
22,59,5,6.0
22,61,5,2.0
22,62,5,2.0
22,63,5,2.0
22,64,5,2.0
22,65,5,2.0
22,66,5,2.0
22,68,5,2.0
22,69,5,2.0
22,70,5,2.0
22,72,5,2.0
22,74,5,2.0
22,75,5,2.0
22,76,5,2.0
22,77,5,2.0
22,79,5,2.0
22,83,5,2.0
22,84,5,2.0
22,85,5,2.0
22,86,5,2.0
22,87,5,2.0
22,89,5,2.0
22,90,5,2.0
22,97,5,2.0
22,99,5,1.0
22,100,5,1.0
22,102,5,2.0
22,104,5,6.0
22,110,5,2.0
22,112,5,2.0
22,115,5,2.0
22,118,5,2.0
22,120,5,2.0
22,121,5,2.0
22,123,5,2.0
22,125,5,2.0
22,128,5,6.0
22,129,5,6.0
22,138,5,6.0
22,140,5,2.0
22,144,5,2.0
22,146,5,2.0
22,148,5,2.0
22,149,5,6.0
22,153,5,2.0
22,155,5,2.0
22,162,5,2.0
22,165,5,2.0
