Candidate_Route_ID,Cost
C14271,822.557983
C14272,1028.72998
C14273,1042.689941
C14274,1051.77002
C14275,1036.689941
C14276,1250.290039
C14277,1100.589966
C14278,1041.25
C14279,1091.089966
C1428,770.669006
C14280,836.52002
C14281,859.554993
C14282,844.47998
C14283,1058.079956
C14284,908.382019
C14285,849.034973
C14286,898.882996
C14287,845.593018
C14288,853.554016
C14289,1067.150024
C1429,620.969971
C14290,917.455994
C14291,858.109009
C14292,907.955994
C14293,830.518005
C14294,1052.079956
C14295,902.380981
C14296,843.03302
C14297,892.880981
C14298,1044.119995
C14299,1115.97998
C1430,561.622009
C14300,1056.630005
C14301,1106.47998
C14302,894.421021
C14303,906.935974
C14304,895.505005
C14305,835.072998
C14306,897.435974
C14307,884.921021
C14308,645.588989
C14309,495.890015
C1431,597.325012
C14310,655.070007
C14311,505.371002
C14312,638.828003
C14313,490.621002
C14314,631.627014
C14315,703.48999
C14316,644.143005
C14317,693.98999
C14318,481.928009
C14319,494.444
C1432,607.924011
C14320,483.013
C14321,484.944
C14322,464.664001
C14323,447.834991
C14324,440.606995
C14325,512.468994
C14326,453.122009
C14327,502.970001
C14328,457.385986
C14329,454.156006
C1433,583.327026
C14330,524.221985
C14331,466.671997
C14332,514.723022
C14333,433.872986
C14334,505.735992
C14335,446.388
C14336,496.235992
C14337,430.100006
C14338,500.165985
C14339,512.68103
C1434,584.411011
C14340,499.911011
C14341,442.61499
C14342,503.181
C14343,490.665985
C14344,845.495972
C14345,1051.670044
C14346,1065.630005
C14347,1074.699951
C14348,1059.630005
C14349,1273.22998
C1435,656.27301
C14350,1123.530029
C14351,1064.180054
C14352,1114.030029
C14353,859.458008
C14354,882.492981
C14355,867.41803
C14356,1081.02002
C14357,931.320007
C14358,871.973022
C14359,921.820007
C1436,596.926025
C14360,868.531006
C14361,876.491028
C14362,1090.089966
C14363,940.393982
C14364,881.046997
C14365,930.893982
C14366,853.455994
C14367,1075.02002
C14368,925.31897
C14369,865.971008
C1437,646.773987
C14370,915.81897
C14371,1067.060059
C14372,1138.920044
C14373,1079.569946
C14374,1129.420044
C14375,917.359009
C14376,929.874023
C14377,918.442993
C14378,858.010986
C14379,920.374023
C1438,1080.560059
C14380,907.859009
C14381,665.111023
C14382,515.411987
C14383,456.065002
C14384,674.184998
C14385,524.486023
C14386,465.139008
C14387,657.919006
C14388,509.411011
C14389,450.063995
C1439,1063.439941
C14390,651.150024
C14391,723.012024
C14392,663.664978
C14393,713.512024
C14394,501.450989
C14395,513.966003
C14396,502.536011
C14397,504.466003
C14398,481.975006
C14399,466.899994
C1440,1107.430054
C14400,458.940002
C14401,530.802002
C14402,471.454987
C14403,521.302002
C14404,475.972992
C14405,468.013
C14406,539.875977
C14407,480.528015
C14408,530.375977
C14409,452.937988
C1441,1682.619995
C14410,524.799988
C14411,465.453003
C14412,515.301025
C14413,444.977997
C14414,516.840027
C14415,529.35498
C14416,517.924988
C14417,457.493011
C14418,519.856018
C14419,507.341003
C1442,1224.319946
C14420,308.878998
C14421,845.276978
C14422,1004.780029
C14423,1018.73999
C14424,1041.77002
C14425,1026.699951
C14426,1240.300049
C14427,1090.599976
C14428,1031.25
C14429,1081.099976
C1443,1075.930054
C14430,1027.810059
C14431,1035.77002
C14432,1249.369995
C14433,1099.680054
C14434,1040.329956
C14435,1090.180054
C14436,1012.73999
C14437,1233.109985
C14438,1084.599976
C14439,1025.25
C1444,1087.25
C14440,1075.099976
C14441,1226.339966
C14442,1298.199951
C14443,1238.849976
C14444,1288.699951
C14445,1076.640015
C14446,1089.160034
C14447,1077.719971
C14448,1017.289978
C14449,1079.660034
C1445,1072.170044
C14450,1067.140015
C14451,812.567017
C14452,835.603027
C14453,843.562988
C14454,1057.160034
C14455,907.465027
C14456,848.117981
C14457,897.965027
C14458,820.526978
C14459,1042.089966
C1446,1285.01001
C14460,892.390015
C14461,833.04303
C14462,882.890015
C14463,1034.130005
C14464,1105.98999
C14465,1046.640015
C14466,1096.48999
C14467,884.429993
C14468,896.945007
C14469,885.515015
C1447,1135.310059
C14470,825.083008
C14471,887.445007
C14472,874.929993
C14473,821.640991
C14474,829.601013
C14475,1051.160034
C14476,901.463013
C14477,842.116028
C14478,891.963989
C14479,1043.199951
C1448,1075.959961
C14480,1115.060059
C14481,1055.719971
C14482,1105.560059
C14483,893.502991
C14484,906.018982
C14485,894.588013
C14486,834.156006
C14487,896.518982
C14488,884.004028
C14489,806.565979
C1449,1125.810059
C14490,1028.130005
C14491,1099.98999
C14492,1040.640015
C14493,1090.48999
C14494,878.427979
C14495,890.942993
C14496,879.513
C14497,819.080994
C14498,881.44397
C14499,868.929016
C1450,1083.469971
C14500,1020.169983
C14501,1092.030029
C14502,1104.540039
C14503,1093.109985
C14504,1032.680054
C14505,1095.040039
C14506,1082.530029
C14507,870.468018
C14508,882.982971
C14509,884.067993
C1451,1705.550049
C14510,871.552979
C14511,862.356995
C14512,873.484009
C14513,860.968018
C14514,677.848999
C14515,528.080994
C14516,627.129028
C14517,654.372986
C14518,724.844971
C14519,666.888
C1452,1244.349976
C14520,715.346008
C14521,515.799011
C14522,504.368988
C14523,506.299988
C14524,635.008972
C14525,500.431
C14526,662.721985
C14527,734.583984
C14528,675.237
C14529,725.085022
C1453,1095.959961
C14530,533.023987
C14531,527.969971
C14532,523.523987
C14533,611.533997
C14534,683.395996
C14535,624.049011
C14536,673.895996
C14537,481.453003
C14538,476.718994
C14539,471.95401
C1454,1106.51001
C14540,654.231995
C14541,726.093994
C14542,738.609009
C14543,697.39502
C14544,666.747009
C14545,729.109985
C14546,716.593994
C14547,589.312012
C14548,515.687988
C14549,503.173004
C1455,1091.430054
C14550,573.174011
C14551,447.119995
C14552,440.786011
C14553,511.052002
C14554,453.300995
C14555,501.553009
C14556,423.606995
C14557,493.937988
C14558,436.122009
C14559,484.437988
C1456,1305.040039
C14560,413.911987
C14561,484.178009
C14562,496.692993
C14563,485.263
C14564,426.427002
C14565,487.194
C14566,474.678009
C14567,431.575989
C14568,503.222992
C14569,444.091003
C1457,1155.339966
C14570,493.722992
C14571,616.487976
C14572,498.597992
C14573,515.679016
C14574,496.816986
C14575,633.56897
C14576,506.178986
C14577,489.098999
C14578,408.21701
C14579,479.709991
C1458,1095.98999
C14580,492.225006
C14581,480.003998
C14582,420.731995
C14583,482.725006
C14584,470.209991
C14585,438.446014
C14586,519.132996
C14587,536.213013
C14588,483.549988
C14589,471.035004
C1459,1145.839966
C14590,455.526001
C14591,520.075989
C14592,502.996002
C14593,909.228027
C14594,921.853027
C14595,967.109985
C14596,1542.300049
C14597,1104.859985
C14598,935.815002
C14599,945.117004
C1460,1658.660034
C14600,929.971008
C14601,1143.410034
C14602,993.716003
C14603,934.369019
C14604,984.216003
C14605,943.15802
C14606,1565.23999
C14607,1126.160034
C14608,957.119019
C14609,966.192993
C1461,1819.540039
C14610,951.117981
C14611,1164.719971
C14612,1015.02002
C14613,955.672974
C14614,1005.52002
C14615,1518.349976
C14616,1701.349976
C14617,1532.310059
C14618,1541.380005
C14619,1526.310059
C1462,1671.150024
C14620,1590.209961
C14621,1530.859985
C14622,1580.709961
C14623,1080.329956
C14624,1095.089966
C14625,1103.22998
C14626,1088.540039
C14627,1301.900024
C14628,1152.199951
C14629,1092.849976
C1463,1681.699951
C14630,1142.699951
C14631,923.987976
C14632,947.252014
C14633,933.143005
C14634,1145.550049
C14635,995.851013
C14636,936.502991
C14637,986.351013
C14638,932.492004
C14639,941.646973
C1464,1666.619995
C14640,1154.050049
C14641,1004.349976
C14642,945.007019
C14643,994.854004
C14644,918.382996
C14645,1126.349976
C14646,982.541992
C14647,919.765015
C14648,973.04303
C14649,1130.790039
C1465,1730.530029
C14650,1202.650024
C14651,1143.300049
C14652,1193.150024
C14653,981.090027
C14654,993.606018
C14655,982.174988
C14656,921.742981
C14657,984.106018
C14658,971.591003
C14659,839.872009
C1466,1671.180054
C14660,439.352997
C14661,792.981018
C14662,987.723022
C14663,806.942993
C14664,816.015991
C14665,800.940979
C14666,1014.539978
C14667,864.843994
C14668,805.495972
C14669,855.343994
C1467,1721.030029
C14670,588.838013
C14671,408.058014
C14672,417.54599
C14673,402.097992
C14674,394.096985
C14675,465.959015
C14676,406.612
C14677,456.459015
C14678,815.919006
C14679,1010.659973
C1468,1205.76001
C14680,829.880981
C14681,838.953979
C14682,823.879028
C14683,1037.47998
C14684,887.781982
C14685,828.434021
C14686,878.281982
C14687,610.142029
C14688,429.363007
C14689,438.436005
C1469,1218.680054
C14690,423.360992
C14691,415.401001
C14692,487.263
C14693,427.915985
C14694,477.764008
C14695,769.028992
C14696,963.77002
C14697,977.731995
C14698,986.669983
C14699,971.72998
C1470,1229.02002
C14700,1185.329956
C14701,1035.630005
C14702,976.284973
C14703,1026.130005
C14704,782.98999
C14705,806.026001
C14706,790.950012
C14707,1004.549988
C14708,854.853027
C14709,795.505981
C1471,1214.48999
C14710,845.353027
C14711,792.064026
C14712,800.023987
C14713,1013.630005
C14714,863.926025
C14715,804.578979
C14716,854.427002
C14717,776.989014
C14718,998.549988
C14719,848.851013
C1472,1427.329956
C14720,789.504028
C14721,839.35199
C14722,990.590027
C14723,1062.449951
C14724,1003.109985
C14725,1052.949951
C14726,840.890991
C14727,853.406006
C14728,841.976013
C14729,781.544006
C1473,1277.630005
C14730,843.906982
C14731,831.390991
C14732,579.073975
C14733,587.213013
C14734,571.776978
C14735,564.312988
C14736,636.176025
C14737,576.828979
C14738,626.676025
C14739,424.694
C1474,1218.280029
C14740,391.795013
C14741,401.179993
C14742,473.042999
C14743,413.696014
C14744,463.542999
C14745,400.548004
C14746,417.213013
C14747,489.075989
C14748,429.729004
C14749,479.575989
C1475,1268.130005
C14750,377.035004
C14751,448.89801
C14752,389.549988
C14753,439.39801
C14754,403.075012
C14755,474.937988
C14756,487.453003
C14757,454.075012
C14758,415.589996
C14759,477.953003
C1476,1093.469971
C14760,465.437988
C14761,988.057007
C14762,860.677979
C14763,901.307007
C14764,1523.390015
C14765,1061.97998
C14766,915.268982
C14767,924.343018
C14768,909.268005
C14769,1122.869995
C1477,1117.300049
C14770,973.169983
C14771,913.822998
C14772,963.669983
C14773,1476.5
C14774,1637.170044
C14775,1490.459961
C14776,1499.530029
C14777,1484.459961
C14778,1548.359985
C14779,1489.01001
C1478,1102.199951
C14780,1538.859985
C14781,1018.51001
C14782,1032.469971
C14783,1041.76001
C14784,1027.199951
C14785,1240.069946
C14786,1090.369995
C14787,1031.02002
C14788,1080.869995
C14789,872.984009
C1479,1315.030029
C14790,896.791016
C14791,882.534973
C14792,1094.550049
C14793,944.846008
C14794,885.499023
C14795,935.346985
C14796,884.486023
C14797,894.130005
C14798,1105.930054
C14799,956.348022
C1480,1165.329956
C14800,897.000977
C14801,946.848022
C14802,870.322998
C14803,1083.829956
C14804,939.29303
C14805,879.53302
C14806,929.794006
C14807,1082.23999
C14808,1154.099976
C14809,1094.75
C1481,1105.98999
C14810,1144.599976
C14811,932.541016
C14812,945.05603
C14813,933.625977
C14814,873.19397
C14815,935.55603
C14816,923.041016
C14817,877.35498
C14818,1499.430054
C14819,1660.109985
C1482,1155.829956
C14820,1513.400024
C14821,1522.469971
C14822,1507.390015
C14823,1571.300049
C14824,1511.949951
C14825,1561.800049
C14826,1038.030029
C14827,1051.98999
C14828,1061.060059
C14829,1045.98999
C1483,1104.380005
C14830,1259.589966
C14831,1109.890015
C14832,1050.540039
C14833,1100.390015
C14834,891.317017
C14835,914.35199
C14836,899.276978
C14837,1112.880005
C14838,963.179016
C14839,903.83197
C1484,1113.109985
C14840,953.679016
C14841,900.390015
C14842,908.349976
C14843,1121.949951
C14844,972.252991
C14845,912.905029
C14846,962.752991
C14847,885.315002
C14848,1102.900024
C14849,957.177002
C1485,1325.800049
C14850,897.830017
C14851,947.677979
C14852,1098.920044
C14853,1170.780029
C14854,1111.430054
C14855,1161.280029
C14856,949.21698
C14857,961.732971
C14858,950.302002
C14859,889.869995
C1486,1176.25
C14860,952.232971
C14861,939.718018
C14862,1452.540039
C14863,1613.219971
C14864,1627.180054
C14865,1636.25
C14866,1621.180054
C14867,1685.079956
C14868,1625.72998
C14869,1675.579956
C1487,1116.900024
C14870,1466.51001
C14871,1489.540039
C14872,1474.469971
C14873,1538.369995
C14874,1479.02002
C14875,1528.869995
C14876,1475.579956
C14877,1483.540039
C14878,1547.439941
C14879,1488.089966
C1488,1166.75
C14880,1537.939941
C14881,1460.5
C14882,1532.369995
C14883,1473.02002
C14884,1522.869995
C14885,1524.410034
C14886,1536.920044
C14887,1525.48999
C14888,1465.060059
C14889,1527.420044
C1489,1089.290039
C14890,1514.910034
C14891,999.408997
C14892,1015.030029
C14893,1038.280029
C14894,1024.209961
C14895,1236.589966
C14896,1086.890015
C14897,1027.540039
C14898,1077.390015
C14899,1022.669983
C1490,1262.930054
C14900,1031.849976
C14901,1244.22998
C14902,1094.530029
C14903,1035.180054
C14904,1085.030029
C14905,1008.599976
C14906,1219.969971
C14907,1080.280029
C14908,1018.030029
C14909,1070.780029
C1491,1161.150024
C14910,1220.969971
C14911,1292.829956
C14912,1233.48999
C14913,1283.329956
C14914,1071.27002
C14915,1083.790039
C14916,1072.359985
C14917,1011.919983
C14918,1074.290039
C14919,1061.77002
C1492,1082.130005
C14920,1006.140015
C14921,1032.430054
C14922,999.398987
C14923,1147.22998
C14924,1051.310059
C14925,967.510986
C14926,1041.810059
C14927,998.640015
C14928,1072.98999
C14929,974.745972
C1493,1151.650024
C14930,892.820984
C14931,965.245972
C14932,1212.76001
C14933,1284.619995
C14934,1225.27002
C14935,1275.119995
C14936,1073.869995
C14937,1086.380005
C14938,1074.949951
C14939,1018.650024
C1494,1302.119995
C14940,1076.880005
C14941,1064.369995
C14942,1015.049988
C14943,981.992004
C14944,1080.910034
C14945,984.47699
C14946,901.098022
C14947,974.978027
C14948,1129.76001
C14949,1201.619995
C1495,1373.97998
C14950,1142.27002
C14951,1192.119995
C14952,1033.640015
C14953,1021.619995
C14954,1034.719971
C14955,949.760986
C14956,1012.119995
C14957,1024.140015
C14958,999.525024
C14959,1057.400024
C1496,1314.630005
C14960,1129.26001
C14961,1069.910034
C14962,1119.76001
C14963,959.315979
C14964,948.802002
C14965,960.401001
C14966,876.940002
C14967,939.302979
C14968,949.815979
C14969,1209.619995
C1497,1364.47998
C14970,1281.47998
C14971,1294.0
C14972,1196.869995
C14973,1222.130005
C14974,1284.5
C14975,1271.97998
C14976,1059.920044
C14977,1072.430054
C14978,1073.52002
C14979,1061.0
C1498,1152.420044
C14980,1000.570007
C14981,1062.930054
C14982,1050.420044
C14983,741.117981
C14984,946.479004
C14985,755.080017
C14986,764.153992
C14987,749.078979
C14988,962.679993
C14989,812.981018
C1499,1164.930054
C14990,753.633972
C14991,803.481018
C14992,545.960999
C14993,354.562012
C14994,363.63501
C14995,348.559998
C14996,412.463013
C14997,353.11499
C14998,402.963013
C14999,694.228027
C1500,1153.5
C15000,899.588989
C15001,913.551025
C15002,922.624023
C15003,907.549011
C15004,1121.150024
C15005,971.450989
C15006,912.104004
C15007,961.952026
C15008,708.190002
C15009,731.224976
C1501,1093.069946
C15010,716.150024
C15011,929.750977
C15012,780.052002
C15013,720.705017
C15014,770.552002
C15015,717.263
C15016,725.223022
C15017,938.825012
C15018,789.125977
C15019,729.778015
C1502,1155.430054
C15020,779.625977
C15021,702.187988
C15022,923.749023
C15023,774.051025
C15024,714.703003
C15025,764.551025
C15026,915.789001
C15027,987.651978
C15028,928.304993
C15029,978.151978
C1503,1142.920044
C15030,766.090027
C15031,778.606018
C15032,767.174988
C15033,706.742981
C15034,769.106018
C15035,756.591003
C15036,516.447998
C15037,525.929016
C15038,509.687012
C15039,502.485992
C1504,946.630005
C15040,574.348999
C15041,515.000977
C15042,564.848999
C15043,384.139008
C15044,324.791992
C15045,374.640015
C15046,398.480988
C15047,339.134003
C15048,388.980988
C15049,377.404999
C1505,546.111023
C15050,318.058014
C15051,367.906006
C15052,377.522003
C15053,390.036987
C15054,371.580994
C15055,318.174988
C15056,380.536987
C15057,368.022003
C15058,717.166016
C15059,922.526978
C1506,899.739014
C15060,936.489014
C15061,945.562012
C15062,930.487
C15063,1144.089966
C15064,994.388977
C15065,935.041992
C15066,984.890015
C15067,731.127991
C15068,754.163025
C15069,739.088013
C1507,1105.910034
C15070,952.689026
C15071,802.98999
C15072,743.643005
C15073,793.48999
C15074,740.200989
C15075,748.161011
C15076,961.763
C15077,812.064026
C15078,752.716003
C15079,802.564026
C1508,912.226013
C15080,725.125977
C15081,946.687012
C15082,796.987976
C15083,737.640991
C15084,787.489014
C15085,938.72699
C15086,1010.590027
C15087,951.242981
C15088,1001.090027
C15089,789.028015
C1509,922.773987
C15090,801.544006
C15091,790.112976
C15092,729.68103
C15093,792.044006
C15094,779.528992
C15095,535.969971
C15096,545.044006
C15097,528.778015
C15098,522.008972
C15099,593.870972
C1510,907.698975
C15100,534.523987
C15101,584.370972
C15102,353.644989
C15103,402.471985
C15104,343.125
C15105,392.971985
C15106,411.545013
C15107,352.197998
C15108,402.04599
C15109,396.470001
C1511,1121.300049
C15110,337.122986
C15111,386.971008
C15112,388.51001
C15113,401.024994
C15114,389.595001
C15115,329.162994
C15116,391.526001
C15117,379.01001
C15118,670.276001
C15119,875.637024
C1512,971.60199
C15120,889.598022
C15121,912.632996
C15122,897.557983
C15123,1111.160034
C15124,961.460999
C15125,902.112976
C15126,951.960999
C15127,898.671997
C15128,906.632019
C15129,1120.22998
C1513,912.254028
C15130,970.533997
C15131,911.187012
C15132,961.033997
C15133,883.596985
C15134,1103.969971
C15135,955.458984
C15136,896.112
C15137,945.958984
C15138,1097.199951
C15139,1169.060059
C1514,962.10199
C15140,1109.709961
C15141,1159.560059
C15142,947.499023
C15143,960.013977
C15144,948.583984
C15145,888.151978
C15146,950.513977
C15147,937.999023
C15148,684.237
C15149,707.271973
C1515,708.301025
C15150,715.232971
C15151,928.833984
C15152,779.13501
C15153,719.788025
C15154,769.63501
C15155,692.197021
C15156,913.758972
C15157,764.059998
C15158,704.711975
C15159,754.559998
C1516,514.61499
C15160,905.799011
C15161,977.661011
C15162,918.314026
C15163,968.161011
C15164,756.099976
C15165,768.61499
C15166,757.184021
C15167,696.752014
C15168,759.11499
C15169,746.599976
C1517,525.955017
C15170,693.310974
C15171,701.270996
C15172,922.83197
C15173,773.132996
C15174,713.786011
C15175,763.633972
C15176,914.872009
C15177,986.734985
C15178,927.387024
C15179,977.234985
C1518,510.619995
C15180,765.172974
C15181,777.687988
C15182,766.257996
C15183,705.825989
C15184,768.189026
C15185,755.672974
C15186,678.236023
C15187,899.796997
C15188,971.658997
C15189,912.312012
C1519,502.128998
C15190,962.159973
C15191,750.098022
C15192,762.612976
C15193,751.182983
C15194,690.750977
C15195,753.114014
C15196,740.598022
C15197,891.836975
C15198,963.698975
C15199,976.213989
C1520,573.991028
C15200,964.783997
C15201,904.35199
C15202,966.715027
C15203,954.200012
C15204,742.138
C15205,754.653015
C15206,755.737976
C15207,743.223022
C15208,682.791016
C15209,745.153015
C1521,514.643982
C15210,732.638
C15211,548.708008
C15212,497.988007
C15213,525.231995
C15214,597.094971
C15215,537.747009
C15216,587.594971
C15217,505.868011
C15218,533.580994
C15219,605.442993
C1522,564.492004
C15220,546.096008
C15221,595.94397
C15222,482.391998
C15223,554.255005
C15224,494.90799
C15225,544.755005
C15226,541.210022
C15227,613.072021
C15228,625.586975
C15229,568.254028
C1523,922.677002
C15230,553.724976
C15231,616.088013
C15232,603.572021
C15233,387.289001
C15234,327.94101
C15235,377.789001
C15236,367.960999
C15237,308.73999
C15238,358.462006
C15239,365.669006
C1524,1128.849976
C15240,378.18399
C15241,362.778015
C15242,306.321014
C15243,368.68399
C15244,375.987
C15245,316.639008
C15246,366.487
C15247,369.946991
C15248,382.462006
C15249,369.365997
C1525,935.164001
C15250,310.598999
C15251,372.962006
C15252,354.229004
C15253,366.743988
C15254,352.622009
C15255,294.881012
C15256,357.243988
C15257,461.352997
C15258,478.433014
C15259,360.190002
C1526,945.711975
C15260,347.674988
C15261,397.746002
C15262,462.295013
C15263,861.780029
C15264,874.406006
C15265,919.661987
C15266,1541.73999
C15267,1102.72998
C15268,933.624023
C15269,942.697998
C1527,930.637024
C15270,927.622009
C15271,1141.219971
C15272,991.525024
C15273,932.177979
C15274,982.025024
C15275,1494.849976
C15276,1677.920044
C15277,1508.810059
C15278,1517.890015
C15279,1502.810059
C1528,1144.23999
C15280,1566.709961
C15281,1507.369995
C15282,1557.209961
C15283,1057.469971
C15284,1071.430054
C15285,1080.369995
C15286,1065.589966
C15287,1279.030029
C15288,1129.339966
C15289,1069.98999
C1529,994.539978
C15290,1119.839966
C15291,888.367004
C15292,911.630981
C15293,896.484985
C15294,1109.930054
C15295,960.22998
C15296,900.882019
C15297,950.72998
C15298,897.669006
C15299,905.786987
C1530,935.192017
C15300,1119.22998
C15301,969.531982
C15302,910.184998
C15303,960.031982
C15304,882.52301
C15305,1103.969971
C15306,954.385986
C15307,895.039001
C15308,944.885986
C15309,1095.969971
C1531,985.039978
C15310,1167.829956
C15311,1108.47998
C15312,1158.329956
C15313,946.268005
C15314,958.78302
C15315,947.353027
C15316,886.921021
C15317,949.28302
C15318,936.768005
C15319,895.710022
C1532,728.330994
C15320,1517.790039
C15321,1700.859985
C15322,1531.75
C15323,1540.819946
C15324,1525.75
C15325,1589.650024
C15326,1530.300049
C15327,1580.150024
C15328,1078.780029
C15329,1092.73999
C1533,534.64502
C15330,1101.680054
C15331,1086.73999
C15332,1300.339966
C15333,1150.640015
C15334,1091.290039
C15335,1141.140015
C15336,909.671997
C15337,932.70697
C15338,917.632019
C15339,1131.22998
C1534,545.19397
C15340,981.533997
C15341,922.187012
C15342,972.033997
C15343,918.744995
C15344,926.705017
C15345,1140.310059
C15346,990.607971
C15347,931.26001
C15348,981.107971
C15349,903.669983
C1535,530.119019
C15350,1125.22998
C15351,975.531982
C15352,916.184998
C15353,966.03302
C15354,1117.27002
C15355,1189.130005
C15356,1129.790039
C15357,1179.630005
C15358,967.572021
C15359,980.088013
C1536,522.158997
C15360,968.656982
C15361,908.224976
C15362,970.588013
C15363,958.072998
C15364,1470.900024
C15365,1653.969971
C15366,1667.930054
C15367,1676.869995
C15368,1661.930054
C15369,1725.829956
C1537,594.020996
C15370,1666.47998
C15371,1716.329956
C15372,1484.859985
C15373,1507.900024
C15374,1492.819946
C15375,1556.719971
C15376,1497.380005
C15377,1547.219971
C15378,1493.930054
C15379,1501.890015
C1538,534.674011
C15380,1565.800049
C15381,1506.449951
C15382,1556.300049
C15383,1478.859985
C15384,1550.719971
C15385,1491.369995
C15386,1541.219971
C15387,1542.76001
C15388,1555.280029
C15389,1543.849976
C1539,584.521973
C15390,1483.410034
C15391,1545.780029
C15392,1533.26001
C15393,1032.949951
C15394,1047.709961
C15395,1070.609985
C15396,1055.910034
C15397,1269.27002
C15398,1119.569946
C15399,1060.219971
C1540,875.786987
C15400,1110.069946
C15401,1055.849976
C15402,1064.050049
C15403,1277.410034
C15404,1127.709961
C15405,1068.359985
C15406,1118.209961
C15407,1041.150024
C15408,1261.969971
C15409,1113.01001
C1541,1081.959961
C15410,1053.650024
C15411,1103.51001
C15412,1254.51001
C15413,1326.369995
C15414,1267.030029
C15415,1316.869995
C15416,1104.810059
C15417,1117.329956
C15418,1105.900024
C15419,1045.459961
C1542,1094.449951
C15420,1107.829956
C15421,1095.310059
C15422,876.539978
C15423,899.804016
C15424,908.958984
C15425,1121.369995
C15426,971.666992
C15427,912.31897
C15428,962.166992
C15429,885.695007
C1543,1104.98999
C15430,1093.670044
C15431,949.85498
C15432,887.077026
C15433,940.35498
C15434,1098.099976
C15435,1169.959961
C15436,1110.619995
C15437,1160.459961
C15438,948.403015
C15439,960.91803
C1544,1089.920044
C15440,949.487976
C15441,889.05603
C15442,951.41803
C15443,938.903015
C15444,885.044006
C15445,894.198975
C15446,1102.170044
C15447,958.357971
C15448,895.580994
C15449,948.859009
C1545,1303.52002
C15450,1106.609985
C15451,1178.469971
C15452,1119.119995
C15453,1168.969971
C15454,956.906006
C15455,969.421997
C15456,957.991028
C15457,897.559021
C15458,959.921997
C15459,947.406982
C1546,1153.819946
C15460,870.934998
C15461,1078.910034
C15462,1150.77002
C15463,1091.420044
C15464,1141.27002
C15465,935.093994
C15466,944.179016
C15467,936.179016
C15468,872.317017
C15469,934.679993
C1547,1094.469971
C15470,925.594971
C15471,1083.339966
C15472,1155.199951
C15473,1167.719971
C15474,1155.949951
C15475,1095.859985
C15476,1158.219971
C15477,1145.699951
C15478,933.643005
C15479,946.15802
C1548,1144.319946
C15480,947.242981
C15481,934.72699
C15482,874.294983
C15483,936.65802
C15484,924.143005
C15485,792.424011
C15486,987.228027
C15487,806.38501
C15488,815.458984
C15489,800.383972
C1549,888.27301
C15490,1013.98999
C15491,864.286011
C15492,804.939026
C15493,854.786987
C15494,586.710022
C15495,405.867004
C15496,414.94101
C15497,399.865997
C15498,391.906006
C15499,463.768005
C1550,911.307983
C15500,404.42099
C15501,454.268005
C15502,745.53302
C15503,940.338013
C15504,954.299011
C15505,963.237
C15506,948.297974
C15507,1161.900024
C15508,1012.200012
C15509,952.853027
C1551,896.232971
C15510,1002.700012
C15511,759.494995
C15512,782.530029
C15513,767.455017
C15514,981.05603
C15515,831.356995
C15516,772.01001
C15517,821.857971
C15518,768.56897
C15519,776.528992
C1552,1109.829956
C15520,990.130005
C15521,840.43103
C15522,781.083984
C15523,830.93103
C15524,753.492981
C15525,975.054993
C15526,825.356018
C15527,766.008972
C15528,815.856018
C15529,967.094971
C1553,960.135986
C15530,1038.959961
C15531,979.609985
C15532,1029.459961
C15533,817.395996
C15534,829.911011
C15535,818.481018
C15536,758.049011
C15537,820.411011
C15538,807.895996
C15539,555.414978
C1554,900.788025
C15540,564.35199
C15541,549.455017
C15542,541.453003
C15543,613.315002
C15544,553.968018
C15545,603.815979
C15546,384.059998
C15547,368.612
C15548,360.609985
C15549,432.472992
C1555,950.635986
C15550,373.126007
C15551,422.972992
C15552,378.100006
C15553,370.097992
C15554,441.960999
C15555,382.614014
C15556,432.460999
C15557,354.651001
C15558,426.513
C15559,367.165985
C1556,898.822021
C15560,417.013
C15561,346.648987
C15562,418.510986
C15563,431.026001
C15564,419.596008
C15565,359.164001
C15566,421.527008
C15567,409.010986
C15568,768.471008
C15569,963.276001
C1557,906.781982
C15570,977.237
C15571,986.174988
C15572,971.236023
C15573,1184.839966
C15574,1035.140015
C15575,975.791016
C15576,1025.640015
C15577,782.432983
C15578,805.468018
C15579,790.393005
C1558,1120.380005
C15580,1003.98999
C15581,854.294983
C15582,794.947998
C15583,844.796021
C15584,791.507019
C15585,799.46698
C15586,1013.070007
C15587,863.369019
C15588,804.021973
C15589,853.869019
C1559,970.684021
C15590,776.43103
C15591,997.992981
C15592,848.294006
C15593,788.947021
C15594,838.794006
C15595,990.03302
C15596,1061.900024
C15597,1002.549988
C15598,1052.400024
C15599,840.333984
C1560,911.336975
C15600,852.848999
C15601,841.419006
C15602,780.987
C15603,843.348999
C15604,830.833984
C15605,576.718994
C15606,585.656982
C15607,570.718018
C15608,562.757019
C15609,634.619995
C1561,961.184998
C15610,575.27301
C15611,625.119995
C15612,404.950012
C15613,389.875
C15614,381.915009
C15615,453.777008
C15616,394.429993
C15617,444.277008
C15618,398.947998
C15619,390.988007
C1562,883.747009
C15620,462.851013
C15621,403.502991
C15622,453.351013
C15623,375.912994
C15624,447.776001
C15625,388.428009
C15626,438.276001
C15627,367.953003
C15628,439.815002
C15629,452.330994
C1563,1105.310059
C15630,440.899994
C15631,380.467987
C15632,442.830994
C15633,430.31601
C15634,721.580994
C15635,916.38501
C15636,930.346985
