id,gene_id,value
25,19,0.986919
25,20,-1.439094
25,21,-0.229575
25,22,1.170615
25,23,0.630543
25,24,-3.062582
25,25,7.189481
25,26,-0.843276
25,27,-2.292282
25,28,3.341895
25,29,-2.141823
25,30,-0.19006
25,31,0.681717
25,32,2.713521
25,33,4.370218
25,34,-2.136149
25,35,-2.273146
25,36,3.052491
25,37,1.465196
25,38,1.614138
25,39,1.829877
25,40,-3.145771
25,41,-0.0753
25,42,3.412633
25,43,3.263056
25,44,-1.939621
25,45,-3.366511
25,46,7.648441
25,47,0.266028
25,48,-2.174071
25,49,7.291319
25,50,2.83577
25,51,1.263348
25,52,2.74104
25,53,0.83441
25,54,3.19911
25,55,-5.850993
25,56,-5.935531
25,57,-6.036297
25,58,-6.35982
25,59,-6.418801
25,60,-5.739135
26,1,2.348253
26,2,3.491054
26,3,1.596811
26,4,5.193072
26,5,1.361821
26,6,-2.217585
26,7,4.850073
26,8,6.64401
26,9,1.009718
26,10,0.331368
26,11,1.355518
26,12,0.30875
26,13,0.96386
26,14,2.457425
26,15,-4.245363
26,16,0.599664
26,17,2.030556
26,18,-0.870276
26,19,2.965872
26,20,2.873629
26,21,0.461693
26,22,1.637702
26,23,3.346373
26,24,-2.160468
26,25,-0.843276
26,26,5.175708
26,27,5.19039
26,28,2.984762
26,29,0.897465
26,30,1.359392
26,31,1.298042
26,32,1.443642
26,33,-1.931336
26,34,-2.287054
26,35,-1.807359
26,36,-0.065673
26,37,5.317328
26,38,4.730497
26,39,-0.963306
26,40,2.812859
26,41,-2.127769
26,42,0.001306
26,43,-3.258156
26,44,1.23687
26,45,0.835813
26,46,1.737743
26,47,3.475377
26,48,3.96144
26,49,1.093958
26,50,-2.226377
26,51,1.632557
26,52,0.807988
26,53,1.945461
26,54,0.263094
26,55,-6.326043
26,56,-6.100337
26,57,-5.972034
26,58,-6.357016
26,59,-6.2223
26,60,-6.160107
27,1,-2.999318
27,2,-2.213653
27,3,-7.869431
27,4,-11.850061
27,5,-10.333547
27,6,-7.431699
27,7,-4.77874
27,8,-9.130949
27,9,-6.767527
27,10,2.628925
27,11,-3.929055
27,12,0.248401
27,13,-10.667994
27,14,4.609326
27,15,4.385904
27,16,0.239668
27,17,-7.27082
27,18,-2.298309
27,19,-10.825043
27,20,-8.767021
27,21,-2.347143
27,22,-9.651634
27,23,-1.814174
27,24,-5.417233
27,25,2.292282
27,26,-5.19039
27,27,-13.829307
27,28,-3.67814
27,29,2.797177
27,30,-1.781224
27,31,-4.338892
27,32,2.82488
27,33,3.890989
27,34,2.615467
27,35,1.86599
27,36,-1.225249
27,37,-10.050803
27,38,-1.584908
27,39,-6.115061
27,40,-4.720361
27,41,-1.587112
27,42,-3.871057
27,43,0.325863
27,44,-3.118754
27,45,-7.379057
27,46,-4.608062
27,47,-5.418535
27,48,-8.169189
27,49,-4.416248
27,50,3.928566
27,51,-0.134977
27,52,-1.610232
27,53,-9.821084
27,54,-2.022598
27,55,22.775654
27,56,22.080963
27,57,22.498117
27,58,22.886033
27,59,22.767102
27,60,22.802972
28,1,-4.280522
28,2,-3.388307
28,3,0.423318
28,4,-6.459074
28,5,-8.487766
28,6,4.874961
28,7,-9.886535
28,8,-3.474021
28,9,-5.976981
28,10,0.185842
28,11,2.208192
28,12,-3.217981
28,13,-2.798134
28,14,-5.290308
28,15,1.110676
28,16,2.395301
28,17,-7.807524
28,18,-3.710322
28,19,-7.005579
28,20,0.080454
28,21,1.671955
28,22,-7.582051
28,23,-2.706958
28,24,0.679579
28,25,-3.341895
28,26,-2.984762
28,27,-3.67814
28,28,-11.054175
28,29,-2.265343
28,30,-0.132249
28,31,-10.402094
28,32,-1.207179
28,33,-6.475854
28,34,0.503825
28,35,1.512959
28,36,-2.867753
28,37,-10.440749
28,38,-11.413476
28,39,-0.822297
28,40,1.040274
28,41,-0.029725
28,42,-2.748285
28,43,-2.50529
28,44,3.737404
28,45,-1.588901
28,46,-8.519078
28,47,-15.897445
28,48,-5.258367
28,49,-7.742775
28,50,-3.127097
28,51,-1.971754
28,52,-7.537365
28,53,-5.942054
28,54,-7.962443
28,55,27.346012
28,56,26.934399
28,57,26.879386
28,58,27.628965
28,59,27.265779
28,60,26.801561
29,1,-3.09437
29,2,-0.967705
29,3,-6.547877
29,4,-9.642705
29,5,-1.487935
29,6,-8.940926
29,7,1.579265
29,8,-1.980513
29,9,-6.298129
29,10,1.599822
29,11,-3.535069
29,12,-1.234927
29,13,-7.380843
29,14,5.153083
29,15,3.435619
29,16,-1.724933
29,17,2.495904
29,18,-1.213388
29,19,0.366175
29,20,-4.120738
29,21,-4.001564
29,22,-1.680269
29,23,-0.193537
29,24,-0.594738
29,25,-2.141823
29,26,0.897465
29,27,-2.797177
29,28,2.265343
29,29,10.608246
29,30,0.984267
29,31,2.280769
29,32,0.995124
29,33,3.559049
29,34,-2.254738
29,35,2.299971
29,36,-0.15465
29,37,-1.575893
29,38,4.279955
29,39,-5.589444
29,40,1.946007
29,41,-0.150871
29,42,-5.828101
29,43,-3.448056
29,44,-4.635979
29,45,-4.03281
29,46,-3.793524
29,47,2.466791
29,48,0.202061
29,49,-6.215935
29,50,-0.061014
29,51,4.239637
29,52,1.274535
29,53,-3.55304
29,54,3.268762
29,55,5.032784
29,56,4.662397
29,57,4.781209
29,58,4.663413
29,59,5.333182
29,60,5.232809
30,1,5.167433
30,2,-1.371738
30,3,0.271688
30,4,-0.757827
30,5,0.338138
30,6,-0.468152
30,7,1.402222
30,8,1.696217
30,9,-2.53974
30,10,0.432496
30,11,-1.257364
30,12,2.726371
30,13,0.715181
30,14,-0.119379
30,15,-0.897715
30,16,-2.080704
30,17,4.202917
30,18,0.185608
30,19,-0.087011
30,20,-0.187375
30,21,1.344357
30,22,1.44228
30,23,-1.112993
30,24,0.038623
30,25,-0.19006
30,26,1.359392
30,27,1.781224
30,28,0.132249
30,29,0.984267
30,30,5.569699
30,31,-2.013369
30,32,-0.47332
30,33,2.942663
30,34,1.489765
30,35,-4.501409
30,36,-0.537192
30,37,5.098929
30,38,-2.252072
30,39,3.934671
30,40,0.243163
30,41,-2.204654
30,42,-1.086532
30,43,1.101274
30,44,2.460451
30,45,-3.513887
30,46,-1.301319
30,47,1.544314
30,48,2.314513
30,49,1.090006
30,50,-0.755489
30,51,3.01781
30,52,0.890738
30,53,1.207605
30,54,4.579447
30,55,0.609377
30,56,0.682053
30,57,0.322523
30,58,0.363378
30,59,0.849256
30,60,0.968688
31,1,-3.118503
31,2,-7.11684
31,3,1.539764
31,4,-4.290955
31,5,-10.109883
31,6,2.300326
31,7,-8.467368
31,8,-0.976635
31,9,-8.171277
31,10,4.207319
31,11,4.434167
31,12,-2.489831
31,13,-4.591726
31,14,1.067991
31,15,-3.314261
31,16,4.240065
31,17,-4.963551
31,18,-7.531866
31,19,-8.699248
31,20,-2.444884
31,21,2.301119
31,22,-7.76534
31,23,-2.311957
31,24,-5.452406
31,25,-0.681717
31,26,-1.298042
31,27,-4.338892
31,28,-10.402094
31,29,-2.280769
31,30,2.013369
31,31,-19.765443
31,32,0.573269
31,33,-12.050926
31,34,-2.179027
31,35,0.901676
31,36,-1.862826
31,37,-11.875933
31,38,-8.718262
31,39,1.190393
31,40,3.490899
31,41,-3.250249
31,42,-2.690098
31,43,-2.250938
31,44,9.626612
31,45,-6.504236
31,46,-9.085893
31,47,-19.676259
31,48,-2.355129
31,49,-11.704928
31,50,-1.862336
31,51,-1.425913
31,52,-10.046493
31,53,-10.503845
31,54,-7.719638
31,55,31.423954
31,56,31.327093
31,57,30.611407
31,58,31.131867
31,59,31.118345
31,60,30.82304
32,1,1.29102
32,2,1.128471
32,3,-0.363042
32,4,-2.838821
32,5,-3.641258
32,6,-2.052672
32,7,1.38788
32,8,0.630806
32,9,-0.789027
32,10,1.646528
32,11,-3.175241
32,12,-0.151708
32,13,-5.513991
32,14,4.557565
32,15,-4.225893
32,16,0.890929
32,17,-2.731574
32,18,-2.907961
32,19,-3.490217
32,20,-1.649169
32,21,-3.015029
32,22,-5.525003
32,23,3.052326
32,24,-6.386722
32,25,2.713521
32,26,1.443642
32,27,-2.82488
32,28,1.207179
32,29,0.995124
32,30,-0.47332
32,31,-0.573269
32,32,7.135794
32,33,0.106149
32,34,1.42228
32,35,0.860748
32,36,-0.09794
32,37,-1.330965
32,38,5.581717
32,39,-2.693333
32,40,3.237744
32,41,-4.052884
32,42,-0.739711
32,43,-3.823014
32,44,-3.992032
32,45,-3.414253
32,46,4.11355
32,47,-0.004986
32,48,-1.178562
32,49,2.075677
32,50,-0.050354
32,51,2.512142
32,52,-0.956188
32,53,-3.402692
32,54,-0.167162
32,55,6.257505
32,56,5.701825
32,57,5.922456
32,58,5.965589
32,59,5.367732
32,60,6.125587
33,1,-6.157253
33,2,0.216773
33,3,3.930711
33,4,5.066192
33,5,-1.816516
33,6,7.534525
33,7,-6.342851
33,8,3.646094
33,9,1.672072
33,10,1.086216
33,11,10.14749
33,12,-6.340573
33,13,1.477617
33,14,-1.467693
33,15,-7.20342
33,16,10.275018
33,17,-5.769081
33,18,-8.062249
33,19,1.017713
33,20,1.502441
33,21,3.734068
33,22,-0.57704
33,23,1.901939
33,24,-3.478427
33,25,-4.370218
33,26,1.931336
33,27,3.890989
33,28,-6.475854
33,29,-3.559049
33,30,-2.942663
33,31,-12.050926
33,32,-0.106149
33,33,-22.203623
33,34,-5.761423
33,35,5.883488
33,36,-1.40895
33,37,-6.071825
33,38,-0.62922
33,39,2.176765
33,40,7.889071
33,41,-2.563826
33,42,-0.317325
33,43,-6.806936
33,44,7.596368
33,45,5.771895
33,46,-3.707943
33,47,-11.6302
33,48,4.847467
33,49,-12.001859
33,50,-1.717465
33,51,-4.888241
33,52,-4.983938
33,53,-3.314372
33,54,-9.471169
33,55,9.40097
33,56,9.423193
33,57,9.332961
33,58,9.145432
33,59,8.590049
33,60,8.534814
34,1,5.468419
34,2,-2.192134
34,3,-2.230173
34,4,-2.581991
34,5,-3.849359
34,6,-2.186569
34,7,1.535572
34,8,-7.708047
34,9,-1.795803
34,10,-4.401181
34,11,-3.96893
34,12,2.863808
34,13,2.778322
34,14,0.539364
34,15,-1.746801
34,16,0.523638
34,17,-0.014601
34,18,-2.894843
34,19,-7.321474
34,20,-1.027129
34,21,-2.312327
34,22,-3.983719
34,23,-1.729754
34,24,0.787275
34,25,-2.136149
34,26,-2.287054
34,27,-2.615467
34,28,-0.503825
34,29,-2.254738
34,30,1.489765
34,31,2.179027
34,32,1.42228
34,33,5.761423
34,34,13.109852
34,35,-0.350918
34,36,-3.033371
34,37,0.311133
34,38,1.113516
34,39,0.706664
34,40,0.475288
34,41,-2.2863
34,42,-0.69693
34,43,2.6115
34,44,-0.974981
34,45,-0.712338
34,46,-2.43122
34,47,7.392478
34,48,-0.181478
34,49,2.463602
34,50,0.367695
34,51,-0.586031
34,52,-2.622086
34,53,-1.443878
34,54,1.409761
34,55,2.918347
34,56,2.952024
34,57,2.738306
34,58,3.649854
34,59,3.12096
34,60,3.036843
35,1,-6.653053
35,2,-1.991002
35,3,-1.551005
35,4,-3.944048
35,5,-1.114731
35,6,0.271424
35,7,-3.082829
35,8,-4.221192
35,9,-0.670882
35,10,-0.415207
35,11,0.827622
35,12,-4.352263
35,13,-1.911448
35,14,0.994984
35,15,0.238311
35,16,3.46745
35,17,-2.608678
35,18,-3.545663
35,19,-0.426782
35,20,-1.423044
35,21,-2.942226
35,22,-2.330885
35,23,-0.311716
35,24,0.337861
35,25,-2.273146
35,26,-1.807359
35,27,-1.86599
35,28,-1.512959
35,29,2.299971
35,30,-4.501409
35,31,-0.901676
35,32,0.860748
35,33,-5.883488
35,34,-0.350918
35,35,7.184434
35,36,-0.270769
35,37,-7.729409
35,38,2.865356
35,39,-3.341582
35,40,4.097162
35,41,1.263035
35,42,-1.708502
35,43,-2.847634
35,44,-2.459791
35,45,2.39182
35,46,-1.811945
35,47,-2.862843
35,48,-0.399301
35,49,-6.687798
35,50,0.141656
35,51,-1.958178
35,52,-2.992742
35,53,-3.747296
35,54,-3.989259
35,55,4.903939
35,56,4.672252
35,57,4.636427
35,58,4.870922
35,59,4.445788
35,60,4.33092
36,1,-0.265954
36,2,-0.411415
36,3,1.931332
36,4,2.186054
36,5,4.373004
36,6,1.687306
36,7,1.407842
36,8,1.919629
36,9,2.913137
36,10,1.129285
36,11,-0.184114
36,12,0.40753
36,13,0.822754
36,14,0.19527
36,15,0.893867
36,16,-1.854974
36,17,2.730825
36,18,2.863157
36,19,3.770077
36,20,0.515094
36,21,-0.17664
36,22,3.392965
36,23,0.269778
36,24,0.569427
36,25,3.052491
36,26,-0.065673
36,27,1.225249
36,28,2.867753
36,29,-0.15465
36,30,-0.537192
36,31,1.862826
36,32,-0.09794
36,33,1.40895
36,34,-3.033371
36,35,-0.270769
36,36,2.379014
36,37,1.816437
36,38,1.089285
36,39,1.76662
36,40,-0.945177
36,41,1.728543
36,42,2.373813
36,43,1.955015
36,44,-0.981371
36,45,0.330407
36,46,4.310315
36,47,0.999961
36,48,0.428073
36,49,3.222685
36,50,1.196216
36,51,0.462651
36,52,2.170409
36,53,2.47212
36,54,2.397492
36,55,-9.011261
36,56,-8.906748
36,57,-9.051374
36,58,-9.392686
36,59,-9.243051
36,60,-8.991596
37,1,-11.047452
37,2,-7.106956
37,3,-3.390929
37,4,-12.324013
37,5,-12.764417
37,6,-1.641002
37,7,-11.602724
37,8,-8.687622
37,9,-10.348866
37,10,3.509593
37,11,-1.947067
37,12,-6.125581
37,13,-8.002783
37,14,0.54417
37,15,2.722459
37,16,2.312204
37,17,-8.454624
37,18,-6.444939
37,19,-9.105276
37,20,-4.760833
37,21,-3.451298
37,22,-11.852953
37,23,-4.677044
37,24,-1.803002
37,25,-1.465196
37,26,-5.317328
37,27,-10.050803
37,28,-10.440749
37,29,1.575893
37,30,-5.098929
37,31,-11.875933
37,32,1.330965
37,33,-6.071825
37,34,-0.311133
37,35,7.729409
37,36,-1.816437
37,37,-22.639373
37,38,-4.50949
37,39,-9.410873
37,40,3.026416
37,41,0.634514
37,42,-6.206218
37,43,-3.62232
37,44,-0.70846
37,45,-6.81025
37,46,-8.418842
37,47,-18.966872
37,48,-9.534007
37,49,-12.922634
37,50,-1.960714
37,51,-2.013316
37,52,-11.655614
37,53,-15.076607
37,54,-11.946418
37,55,37.72629
37,56,37.167221
37,57,36.708936
37,58,37.974414
37,59,37.352987
37,60,36.696727
38,1,-2.49499
38,2,-5.931374
38,3,4.696157
38,4,-5.248921
38,5,-3.197092
38,6,10.468973
38,7,-8.42594
38,8,-2.113592
38,9,-2.848461
38,10,-2.615387
38,11,5.455646
38,12,-0.442643
38,13,-0.599659
38,14,-10.032134
38,15,6.728649
38,16,-2.384599
38,17,-6.354883
38,18,3.393632
38,19,-7.011259
38,20,5.353212
38,21,3.258157
38,22,-5.107391
38,23,-2.17475
38,24,6.321075
38,25,-1.614138
38,26,-4.730497
38,27,-1.584908
38,28,-11.413476
38,29,-4.279955
38,30,2.252072
38,31,-8.718262
38,32,-5.581717
38,33,-0.62922
38,34,-1.113516
38,35,-2.865356
38,36,-1.089285
38,37,-4.50949
38,38,-23.978623
38,39,6.225889
38,40,-5.279306
38,41,6.555374
38,42,3.754498
38,43,3.976244
38,44,7.098858
38,45,2.375963
38,46,-10.133483
38,47,-18.847433
38,48,-6.852124
38,49,-1.823037
38,50,-3.333945
38,51,-2.648039
38,52,-6.44106
38,53,2.303078
38,54,-3.748891
38,55,17.701588
38,56,17.603601
38,57,17.727969
38,58,17.891786
38,59,18.216624
38,60,17.517428
39,1,5.373005
39,2,-2.600945
39,3,6.891499
39,4,6.437884
39,5,9.225346
39,6,11.593018
39,7,0.360438
39,8,2.314125
39,9,7.108814
39,10,-2.165291
39,11,4.038933
39,12,2.55255
39,13,7.888258
39,14,-5.525742
39,15,-1.563701
39,16,-0.201744
39,17,5.162293
39,18,3.125842
39,19,4.492986
39,20,3.438767
39,21,3.86736
39,22,7.858528
39,23,-0.588926
39,24,3.626287
39,25,1.829877
39,26,-0.963306
39,27,6.115061
39,28,0.822297
39,29,-5.589444
39,30,3.934671
39,31,-1.190393
39,32,-2.693333
39,33,-2.176765
39,34,0.706664
39,35,-3.341582
39,36,1.76662
39,37,9.410873
39,38,-6.225889
39,39,13.979699
39,40,-0.411236
39,41,1.304426
39,42,6.490719
39,43,5.6753
39,44,4.959839
39,45,4.911346
39,46,3.802198
39,47,1.768939
39,48,5.522843
39,49,5.645478
39,50,1.660366
39,51,-1.033425
39,52,3.281387
39,53,9.144073
39,54,6.510027
39,55,-17.387315
39,56,-17.059681
39,57,-17.562952
39,58,-18.000093
39,59,-17.824896
39,60,-17.275844
40,1,-1.532324
40,2,-2.01271
40,3,2.312142
40,4,-0.85988
40,5,-0.241129
40,6,2.380411
40,7,-0.906679
40,8,1.762973
40,9,-1.933716
40,10,0.371756
40,11,-0.299669
40,12,-3.644533
40,13,0.885231
40,14,0.852744
40,15,-6.180446
40,16,3.166319
40,17,2.023813
40,18,-5.976448
40,19,2.275628
40,20,1.507781
40,21,-2.308597
40,22,-0.902366
40,23,0.311217
40,24,-0.939262
40,25,-3.145771
40,26,2.812859
40,27,4.720361
40,28,-1.040274
40,29,1.946007
40,30,0.243163
40,31,-3.490899
40,32,3.237744
40,33,-7.889071
40,34,0.475288
40,35,4.097162
40,36,-0.945177
40,37,-3.026416
40,38,5.279306
40,39,-0.411236
40,40,10.405189
40,41,-3.083171
40,42,-3.002124
40,43,-5.885426
40,44,-0.48516
40,45,-0.176544
40,46,0.35443
40,47,-1.964476
40,48,4.324624
40,49,-5.230765
40,50,-3.725938
40,51,1.772904
40,52,-4.522671
40,53,-2.774381
40,54,-2.281728
40,55,4.814479
40,56,4.652416
40,57,4.025384
40,58,4.473164
40,59,3.991071
40,60,4.223235
41,1,-3.717241
41,2,-2.518918
41,3,2.491539
41,4,0.368947
41,5,4.519684
41,6,3.370477
41,7,0.238557
41,8,-0.889126
41,9,2.550556
41,10,-2.491078
41,11,2.460488
41,12,-0.741379
41,13,2.105329
41,14,-3.311817
41,15,5.545816
41,16,-2.728101
41,17,0.644972
41,18,4.733085
41,19,1.761298
41,20,4.248516
41,21,-0.919664
41,22,1.933635
41,23,-0.172519
41,24,6.225844
41,25,-0.0753
41,26,-2.127769
41,27,1.587112
41,28,0.029725
41,29,-0.150871
41,30,-2.204654
41,31,3.250249
41,32,-4.052884
41,33,2.563826
41,34,-2.2863
41,35,1.263035
41,36,1.728543
41,37,-0.634514
41,38,-6.555374
41,39,1.304426
41,40,-3.083171
41,41,7.375926
41,42,4.094682
41,43,3.840612
41,44,0.327172
41,45,5.06465
41,46,-1.552122
41,47,-2.645246
41,48,-1.989587
41,49,1.42422
41,50,-0.610273
41,51,-2.105116
41,52,-0.934643
41,53,4.576564
41,54,-0.069534
41,55,-8.0124
41,56,-7.700654
41,57,-7.630202
41,58,-7.894841
41,59,-7.574282
41,60,-8.088332
42,1,-2.216004
42,2,-0.046325
42,3,-6.590252
42,4,-8.286143
42,5,-6.59456
42,6,-6.621176
42,7,-4.032277
42,8,-3.255245
42,9,-8.391188
42,10,2.759794
42,11,-4.558627
42,12,-1.9082
42,13,-4.754041
42,14,1.749612
42,15,0.587881
42,16,0.722845
42,17,-0.438411
42,18,-4.381092
42,19,-1.36023
42,20,-5.874028
42,21,-1.026847
42,22,-3.219196
42,23,-3.426052
42,24,-1.592282
42,25,-3.412633
42,26,-0.001306
42,27,-3.871057
42,28,-2.748285
42,29,5.828101
42,30,1.086532
42,31,-2.690098
42,32,0.739711
42,33,-0.317325
42,34,0.69693
42,35,1.708502
42,36,-2.373813
42,37,-6.206218
42,38,3.754498
42,39,-6.490719
42,40,3.002124
42,41,-4.094682
42,42,-8.876657
42,43,-4.808368
42,44,-2.773464
42,45,-6.841977
42,46,-4.538542
42,47,-1.185739
42,48,-1.208635
42,49,-8.140134
42,50,-0.944006
42,51,2.822682
42,52,-1.111672
42,53,-8.026914
42,54,-1.7711
42,55,17.956935
42,56,17.503542
42,57,17.305923
42,58,18.006766
42,59,18.08588
42,60,17.887807
43,1,3.150212
43,2,-3.475384
43,3,1.701519
43,4,3.289364
43,5,4.935987
43,6,1.871338
43,7,2.120319
43,8,-2.664022
43,9,3.296302
43,10,-1.454478
43,11,-0.093505
43,12,3.854228
43,13,5.02532
43,14,-1.407374
43,15,3.689396
43,16,-3.585955
43,17,4.640472
43,18,5.001189
43,19,0.481827
43,20,0.438274
43,21,0.963666
43,22,4.695649
43,23,-2.441579
43,24,3.884909
43,25,3.263056
43,26,-3.258156
43,27,-0.325863
43,28,2.50529
43,29,-3.448056
43,30,1.101274
43,31,2.250938
43,32,-3.823014
43,33,6.806936
43,34,2.6115
43,35,-2.847634
43,36,1.955015
43,37,3.62232
43,38,-3.976244
43,39,5.6753
43,40,-5.885426
43,41,3.840612
43,42,4.808368
43,43,8.793561
43,44,2.283993
43,45,0.784597
43,46,1.457957
43,47,3.938674
43,48,-0.330855
43,49,5.931306
43,50,3.106321
43,51,-1.679239
43,52,1.970061
43,53,4.329691
43,54,4.798378
43,55,-12.89885
43,56,-12.330664
43,57,-12.74467
43,58,-12.838369
43,59,-12.419895
43,60,-12.579957
44,1,1.479056
44,2,-2.909708
44,3,3.740894
44,4,6.572297
44,5,-1.288513
44,6,2.134019
44,7,0.034251
44,8,2.834096
44,9,-0.489734
44,10,-0.612273
44,11,7.856568
44,12,0.888097
44,13,4.121982
44,14,-0.245973
44,15,-2.6788
44,16,2.869894
44,17,0.093516
44,18,-2.270424
44,19,-3.019468
44,20,3.182458
44,21,4.235304
44,22,0.646556
44,23,0.208307
44,24,-0.434051
44,25,-1.939621
44,26,1.23687
44,27,3.118754
44,28,-3.737404
44,29,-4.635979
44,30,2.460451
44,31,-9.626612
44,32,-3.992032
44,33,-7.596368
44,34,-0.974981
44,35,-2.459791
44,36,-0.981371
44,37,0.70846
44,38,-7.098858
44,39,4.959839
44,40,-0.48516
44,41,0.327172
44,42,2.773464
44,43,2.283993
44,44,11.686979
44,45,1.922938
44,46,-6.824729
44,47,-6.517907
44,48,2.969051
44,49,-4.354515
44,50,-1.223678
44,51,-3.517475
44,52,-4.581816
44,53,0.159141
44,54,-3.196954
44,55,2.849735
44,56,3.633861
44,57,3.26548
44,58,3.070749
44,59,3.530138
44,60,2.857912
45,1,1.441473
45,2,-3.545631
45,3,-4.759813
45,4,-8.806739
45,5,-8.121321
45,6,-7.730307
45,7,-2.71724
45,8,-2.419474
45,9,-9.951666
45,10,6.268654
45,11,-8.001582
45,12,1.509377
45,13,-7.316653
45,14,4.887163
45,15,0.424992
45,16,-3.541228
45,17,1.782439
45,18,-2.391444
45,19,-4.483263
45,20,-7.511382
45,21,-1.655731
45,22,-5.064915
45,23,-4.150097
45,24,-5.308569
45,25,3.366511
45,26,-0.835813
45,27,-7.379057
45,28,-1.588901
45,29,4.03281
45,30,3.513887
45,31,-6.504236
45,32,3.414253
45,33,5.771895
45,34,0.712338
45,35,-2.39182
45,36,-0.330407
45,37,-6.81025
45,38,2.375963
45,39,-4.911346
45,40,0.176544
45,41,-5.06465
45,42,-6.841977
45,43,-0.784597
45,44,-1.922938
45,45,-14.340976
45,46,-0.875254
45,47,-4.317155
45,48,-4.506021
45,49,-2.534506
45,50,0.381932
45,51,5.217547
45,52,-2.178634
45,53,-10.282256
45,54,1.00152
45,55,21.737241
45,56,21.316635
45,57,20.63797
45,58,21.385249
45,59,21.626839
45,60,21.827679
46,1,-4.273551
46,2,-4.969104
46,3,-4.939048
46,4,-8.754332
46,5,-10.023509
46,6,-5.794114
46,7,-4.027731
46,8,-6.073651
46,9,-10.19394
46,10,-2.091844
46,11,4.199264
46,12,-1.758243
46,13,-4.535911
46,14,0.924559
46,15,3.554483
46,16,2.592832
46,17,-5.136173
46,18,-5.286477
46,19,-10.620317
46,20,-0.816688
46,21,-0.268248
46,22,-8.390707
46,23,-1.771745
46,24,1.257343
46,25,-7.648441
46,26,-1.737743
46,27,-4.608062
46,28,-8.519078
46,29,3.793524
46,30,1.301319
46,31,-9.085893
46,32,-4.11355
46,33,-3.707943
46,34,2.43122
46,35,1.811945
46,36,-4.310315
46,37,-8.418842
46,38,-10.133483
46,39,-3.802198
46,40,-0.35443
46,41,1.552122
46,42,-4.538542
46,43,-1.457957
46,44,6.824729
46,45,-0.875254
46,46,-17.54428
46,47,-10.090005
46,48,-2.639997
46,49,-13.669527
46,50,-2.743514
46,51,-2.250398
46,52,-8.349584
46,53,-6.920039
46,54,-5.967544
46,55,24.908864
46,56,25.032695
46,57,25.147722
46,58,25.610357
46,59,26.20152
46,60,24.855301
47,1,-10.1719
47,2,-7.728063
47,3,4.603454
47,4,-9.246814
47,5,-11.36781
47,6,8.714874
47,7,-14.346455
47,8,-0.423805
47,9,-8.610389
47,10,3.978915
47,11,4.975132
47,12,-6.234277
47,13,-8.259651
47,14,-5.322126
47,15,2.12439
47,16,1.474409
47,17,-11.425283
47,18,-3.762617
47,19,-9.174865
47,20,1.981464
47,21,1.147668
47,22,-12.337695
47,23,-1.91266
47,24,-1.393739
47,25,-0.266028
47,26,-3.475377
47,27,-5.418535
47,28,-15.897445
47,29,-2.466791
47,30,-1.544314
47,31,-19.676259
47,32,0.004986
47,33,-11.6302
47,34,-7.392478
47,35,2.862843
47,36,-0.999961
47,37,-18.966872
47,38,-18.847433
47,39,-1.768939
47,40,1.964476
47,41,2.645246
47,42,-1.185739
47,43,-3.938674
47,44,6.517907
47,45,-4.317155
47,46,-10.090005
47,47,-32.858195
47,48,-10.049856
47,49,-11.203182
47,50,-5.486231
47,51,-1.910528
47,52,-13.679462
47,53,-9.786099
47,54,-13.162179
47,55,42.189067
47,56,41.590213
47,57,41.344883
47,58,41.92907
47,59,41.626877
47,60,41.11038
48,1,-3.832693
48,2,-1.645567
48,3,-2.041624
48,4,-8.050748
48,5,-7.486471
48,6,-1.040839
48,7,-5.45519
48,8,-4.491674
48,9,-4.616668
48,10,1.412068
48,11,-3.238655
48,12,-0.79926
48,13,-6.640748
48,14,-1.37788
48,15,5.078384
48,16,-2.682627
48,17,-7.073928
48,18,1.355178
48,19,-7.089934
48,20,-1.79884
48,21,-1.671774
48,22,-8.284396
48,23,-1.519313
48,24,-0.575439
48,25,2.174071
48,26,-3.96144
48,27,-8.169189
48,28,-5.258367
48,29,-0.202061
48,30,-2.314513
48,31,-2.355129
48,32,1.178562
48,33,4.847467
48,34,0.181478
48,35,0.399301
48,36,-0.428073
48,37,-9.534007
48,38,-6.852124
48,39,-5.522843
48,40,-4.324624
48,41,1.989587
48,42,-1.208635
48,43,0.330855
48,44,-2.969051
48,45,-4.506021
48,46,-2.639997
48,47,-10.049856
48,48,-9.83727
48,49,0.01557
48,50,-0.509657
48,51,-0.115763
48,52,-3.833258
48,53,-5.463967
48,54,-4.579268
48,55,19.893951
48,56,19.36119
48,57,19.701017
48,58,20.193244
48,59,19.908952
48,60,19.701119
49,1,-8.737605
49,2,-4.453026
49,3,-5.996929
49,4,-9.228802
49,5,-8.86884
49,6,-5.181671
49,7,-7.309845
49,8,-5.119718
49,9,-10.068043
49,10,1.943365
49,11,3.724191
49,12,-5.630228
49,13,-5.985565
49,14,2.782905
49,15,0.690609
49,16,6.072653
49,17,-4.09512
49,18,-8.862198
49,19,-5.047085
49,20,-4.995856
49,21,-0.505737
49,22,-5.827154
49,23,-2.776583
49,24,-1.678549
49,25,-7.291319
49,26,-1.093958
49,27,-4.416248
49,28,-7.742775
49,29,6.215935
49,30,-1.090006
49,31,-11.704928
49,32,-2.075677
49,33,-12.001859
49,34,-2.463602
49,35,6.687798
49,36,-3.222685
49,37,-12.922634
49,38,-1.823037
49,39,-5.645478
49,40,5.230765
