eq_id,rhs
EQ772b7d99b0b6,0.0
EQ2ab5e89dbc45,0.0
EQ3d07e7446c44,0.0
EQ219fc249188b,0.0
EQ629570a1722b,0.0
EQ7ef16d15b61a,0.0
EQe63850d3eae6,0.0
EQ8dacd87f9221,0.0
EQ415e410ea49a,0.0
EQ2bcccca05064,0.0
EQ664afe30773d,0.0
EQ6bac64b014f2,0.0
EQe7296713164b,0.0
EQ1e95c7d322dc,0.0
EQ44a340dcfa51,0.0
EQf157fe34cad8,0.0
EQd11a960fe126,0.0
EQaecbc24e12ee,0.0
EQba5adf6b4bdd,0.0
EQ7fb1322ad645,0.0
EQc2288fb49857,0.0
EQb62016a1a74f,0.0
EQ4d582d55cc88,0.0
EQ42895a7885e9,0.0
EQ39133d966d07,0.0
EQ4bc8701aadc8,0.0
EQc4c941793900,0.0
EQbd73721a3b7f,0.0
EQ5f9b5a486669,0.0
EQf6f1f6da6868,0.0
EQ67683b3945f0,0.0
EQ56ac10787820,0.0
EQa047f8f81854,0.0
EQ9308f92609a6,0.0
EQ311afba28138,0.0
EQc3c15c30d59b,0.0
EQ8a483e8d055d,0.0
EQ056be8230e8d,0.0
EQb9e590d71d8c,0.0
EQ724d2350cb60,0.0
EQ971e59964472,0.0
EQ7f657fd9b193,0.0
EQ501d4a6dcfe4,0.0
EQ81e1efe00736,0.0
EQ8037213db677,0.0
EQ46974262648e,0.0
EQc7584d6a458b,0.0
EQe296603c4822,0.0
EQd662d2d0261f,0.0
EQd53493ad47df,0.0
EQf56a1253bd16,0.0
EQ8731dd2aa0c0,0.0
EQ2f3b4dda447b,0.0
EQa6921d6620c1,0.0
EQa0bf84863e1c,0.0
EQ0e37c2b731f4,0.0
EQ5a1b15eb29b0,0.0
EQ3ecbb73876b3,0.0
EQbf793de58913,0.0
EQ33e633edebee,0.0
EQa81c3222defb,0.0
EQd1ff0aec4def,0.0
EQ29f3ea30d4fe,0.0
EQ688b692fe9d6,0.0
EQ443b59de49ea,0.0
EQdd7491f2eca4,0.0
EQ0437badbccd9,0.0
EQca10e21ecbc1,0.0
EQ05f9ee07b9f5,0.0
EQc63894fb16b8,0.0
EQcbf1087889a1,0.0
EQ537f5c9b8d61,0.0
EQ44d158a36e6a,0.0
EQf313f2c2428c,0.0
EQb8aa094e83af,0.0
EQ8361d51e86cc,0.0
EQ6f99e7d8683a,0.0
EQ515b08a425db,0.0
EQ8819fe90a2d0,0.0
EQ8e195aefa2df,0.0
EQ7ac8d21f58dc,-1.0
EQe23a6d881fa4,0.0
EQbe1527e8d251,0.0
EQd9be3185b8c2,0.0
EQadda9e59a97e,0.0
EQ83447e64bc17,0.0
EQ97c0230e34b0,0.0
EQ978fc8737979,0.0
EQ5429d1fb1593,0.0
EQ3f6d06291cc3,0.0
EQe715f09546b2,0.0
EQ9b762d0cc7e4,0.0
EQf5750a33d42a,0.0
EQ05bb05090e45,0.0
EQ75ba0ed032a9,0.0
EQc3d8d90dd1b2,0.0
EQe680a8d06f3c,0.0
EQ87d0c888b670,0.0
EQ067771b31eb0,0.0
EQ9a64cb651a61,0.0
EQ3a15a548e32c,0.0
EQaca0fd66509a,0.0
EQ995c77840863,0.0
EQa4ae1f67cc6a,0.0
EQafa946af01d7,0.0
EQ8b9a0c56609f,0.0
EQe94ec65ea7e7,0.0
EQ8ca2dcd648ca,0.0
EQ62d2ec54b9e3,0.0
EQceae95054dd4,0.0
EQ65b3fe4bc679,0.0
EQ6c4901aa4ad8,0.0
EQ015fe5e3ee16,0.0
EQ51e1167467e6,0.0
EQ0aa636fb03ed,0.0
EQ7ed87bba79d4,0.0
EQ694039b3ec29,0.0
EQ5ccf03ff550e,0.0
EQb4d2fc1698b8,0.0
EQ1b5cf5054bb7,0.0
EQ2371e90c45d3,0.0
EQ884c4e9b3ec0,0.0
EQb18558c0b813,0.0
EQc5ab067738df,1.0
EQf76c4e6dee5f,0.0
EQ3fd74b36727f,0.0
EQd2dba278df51,0.0
EQed3a607eb62d,0.0
EQf7ad10719668,0.0
EQ05d3ffc2514f,0.0
EQc787b722121b,0.0
EQ0e5e28124256,0.0
EQa86aabb9c58b,0.0
EQ7611258bb76a,0.0
EQ2a517b3c7cbf,0.0
EQdb9d87946a2c,0.0
EQdbd2f52f1de8,0.0
EQ767431521a3f,0.0
EQffd759d97a1a,0.0
EQ62078535e2aa,0.0
EQfcb85d670e80,0.0
EQ0dba49cb4528,0.0
EQ1d6c82e779fb,0.0
EQa3cdf35b81c9,0.0
EQb72690ccea98,0.0
EQe1077c46cf15,0.0
EQe67418a7dc78,0.0
EQ8a858e51e4f2,0.0
EQf1b65dae56b5,0.0
EQ32ba6c396d8e,0.0
EQ06bf16a62cce,0.0
EQ819868dda7bd,0.0
EQ9e32777d22f9,0.0
EQa9605d747412,0.0
EQ6bd55cddbf16,0.0
EQ1a31eec477d6,0.0
EQ006981f44e25,0.0
EQ14d48d61d455,0.0
EQ0804a7fad55d,0.0
EQ6dde14998d87,0.0
EQ2c8618975cf8,0.0
EQ3c6d4a2c4054,0.0
EQd275d1b79245,-1.0
EQ656484d2e02f,0.0
EQe1ab81e8baee,0.0
EQd2cfce2b0c77,0.0
EQbb6ade1918f9,0.0
EQ0be3ec5f16c0,0.0
EQ00fe0a294392,0.0
EQ5e9793c16ad2,0.0
EQd344c5b441a0,0.0
EQ46471dabd144,0.0
EQf3b3dcef48f1,0.0
EQc2b3a5f2f5f3,0.0
EQbee16414acab,0.0
EQ4e353e7726a1,0.0
EQ372f30bfd437,0.0
EQ8eb143decc9e,0.0
EQ82b7330586bd,0.0
EQadda2f6bbc10,0.0
EQ09d1e2990120,0.0
EQccbcb9b24455,0.0
EQ25d7df2d0c41,0.0
EQ7b8092b6fe65,0.0
EQ7f93621a3976,0.0
EQ242296766b09,0.0
EQe34346cb00d0,0.0
EQ2b82da013b7e,0.0
EQa6177b2f723b,0.0
EQ207b809fcf27,0.0
EQf0d53bc6206c,0.0
EQc6fa5cf61595,0.0
EQ0069af388683,0.0
EQ0fd7564711e4,0.0
EQ411174b301e6,0.0
EQ6755ed1dfd01,0.0
EQfd77afedc572,0.0
EQbc13dc47e91c,0.0
EQd1d5e921e930,0.0
EQa8a9f913daf4,1.0
EQ657e80fd83a8,0.0
EQ0ff64540c572,0.0
EQ3622432e502b,0.0
EQ95700665af8f,0.0
EQ4e6253ef402b,0.0
EQ86050d2d8fd5,0.0
EQ597b791cc2b8,0.0
EQ9d1425bf28e0,0.0
EQ49c89f41cda2,0.0
EQ5e2bc0e86c70,0.0
EQac5434ed9e99,0.0
EQbf7eaf927c57,0.0
EQcd158833b31a,0.0
EQ6f1093fccf2c,0.0
EQ209733d669f9,0.0
EQ7be04b3e87f7,0.0
EQf5fbe1767d9b,0.0
EQ0e0a20447ca2,0.0
EQfc7a1c234578,0.0
EQ491509ad5432,0.0
EQac43b1a24a69,0.0
EQ514b98862fe6,0.0
EQ9b1643794e30,0.0
EQae0bf5142e14,-1.0
EQ82262dee9aae,0.0
EQa1cd07595cb6,0.0
EQ95fe8ceac51b,0.0
EQ0b29bb7903a3,0.0
EQfb155d9f3319,0.0
EQ4a953b695564,0.0
EQ4ede0c941992,0.0
EQ1acd1b929a8e,0.0
EQee23791bd7ee,0.0
EQb21e81f16a61,0.0
EQ99f6244f6ed6,0.0
EQ412dbd5f5d4f,0.0
EQ47d2b971a66d,0.0
EQa92862d3fd5d,0.0
EQda5bcc4ecb18,0.0
EQac8d467a1344,0.0
EQ3aedda3ef375,0.0
EQfe7e42d0c9fe,0.0
EQe7a314d467e9,0.0
EQ2627316ee012,0.0
EQ51fa8c8a7843,0.0
EQcd49cf901b52,0.0
EQb89908fddafc,0.0
EQ19b8ae262818,0.0
EQc76d7affd48a,0.0
EQ56eb6794695a,0.0
EQa515d3fd005d,0.0
EQ561aea5a2223,0.0
EQa2455f53dd07,0.0
EQ014f3e7cd8b6,0.0
EQ3d25b6bba862,0.0
EQf846b15ee462,0.0
EQcfa2e59cbcd4,0.0
EQ94d4ac9f2409,0.0
EQf62381130af9,0.0
EQ6e4c37847309,0.0
EQ5f44fe458cda,0.0
EQc1f8a4f660be,0.0
EQ74faeb463930,0.0
EQ715552ced92e,0.0
EQ327cb7f568c0,0.0
EQ2e914b9f5f93,0.0
EQ36e4a6b96429,0.0
EQ6561f5ba9dd1,0.0
EQb6cbdde171d5,0.0
EQ7203d6e6ce5f,0.0
EQ2577f9f0a5a9,0.0
EQ774942e431a0,0.0
EQfd223e126c1b,0.0
EQ8642bf28eb10,0.0
EQcb72c5917ba4,0.0
EQa7ba169827bd,0.0
EQa7b904a60d36,0.0
EQ732e8205609f,0.0
EQ934e09e8fed6,0.0
EQed35f13b38ec,0.0
EQ70a1dfbca06f,0.0
EQ0db711b9b517,0.0
EQ67c02114d110,0.0
EQ42503240c0cc,0.0
EQe1355a58a55d,0.0
EQb44dc232a2da,0.0
EQ187280a7584f,0.0
EQ484907ea79b7,0.0
EQbb374444fc96,0.0
EQ83b1ae643c24,0.0
EQf1ebef0c8ea6,0.0
EQfa36a43638af,0.0
EQ3ed177c425a1,0.0
EQbd24e91ff307,0.0
EQ02ec86fc33dc,0.0
EQ51aa1d8de1f5,0.0
EQ7158d44fb1c6,0.0
EQb636c07076be,0.0
EQ8f713ad14157,0.0
EQ37f7487b6948,0.0
EQd61c0fcd1292,0.0
EQdeef570a9b93,0.0
EQ29fd32786342,0.0
EQ20b7a8e64794,0.0
EQ9aad8429d8c7,0.0
EQdbd4d4a24fc4,0.0
EQ0454389fce72,0.0
EQ285ae66e30ad,0.0
EQ29404bdafec7,0.0
EQ6eeb9d71e141,0.0
EQ88f3f98c5d1f,0.0
EQ4d5936383c8a,0.0
EQ21ae790e2967,0.0
EQbb14ab5215ef,0.0
EQ93eca9cee33d,0.0
EQ01d58a13a7c4,0.0
EQ0faf88c36f60,0.0
EQ16649d30f8c9,0.0
EQ4357cc8d1238,0.0
EQ2b40af7d22ce,0.0
EQ125a2d36c91a,0.0
EQ142bdecf8014,0.0
EQ324954cdd33a,0.0
EQ9d0f54bc8169,0.0
EQ0b54a58771b5,0.0
EQda493020fedf,0.0
EQ3868e3a221a1,0.0
EQ1ee962f3c286,0.0
EQd259cc8e5163,0.0
EQ80c03781d6c4,0.0
EQ3a16effe547d,0.0
EQab2bd7661def,0.0
EQf3e6a22e8537,0.0
EQ1df204f154f1,0.0
EQ83d68e58ae7b,0.0
EQ471b341b0ebf,0.0
EQ218a4b3b951c,0.0
EQbe5e569b8da3,0.0
EQ433b21add218,0.0
EQ448ea60b6d21,0.0
EQae413ed2ce14,0.0
EQ70050eeb8579,0.0
EQ051b97060909,0.0
EQa42bc7210f35,0.0
EQ4923b786602a,0.0
EQ372afc6b8c9f,0.0
EQcb305c5bd524,0.0
EQ6c32f07b5964,0.0
EQ7442a357ce9b,0.0
EQe098f4cfbeff,0.0
EQ30490588e5fe,0.0
EQ45adde978d65,0.0
EQ33436bcf00e9,0.0
EQa2226b425a73,0.0
EQ4ea0b169ff14,0.0
EQ06bc34fffd32,0.0
EQbe0ee1e23f19,0.0
EQ3ad5bffd57d8,0.0
EQd7f70af6d618,0.0
EQcc2b84ee442e,0.0
EQ79aaa45c09c2,0.0
EQec7956a9a344,0.0
EQ63e46376f5c0,0.0
EQb248998b2bca,0.0
EQ69b02be06fa8,0.0
EQ4f3c53915272,0.0
EQ1a314946f7b4,0.0
EQcc912a9ed02f,0.0
EQ51a67ea5d61e,0.0
EQ2396447f3f9b,0.0
EQ729982704ff8,0.0
EQ38b04dde2980,0.0
EQ29a47291be2d,0.0
EQf00c6412ac50,0.0
EQ2a4a8fe8e453,0.0
EQa627263005f6,0.0
EQ83050eafbb5b,0.0
EQ7f9be566643d,0.0
EQ437ae3299f72,0.0
EQf6f440802227,0.0
EQf56891f3deb7,0.0
EQ0ef63b6945de,0.0
EQef391474aa23,0.0
EQcd2cf783aaa4,0.0
EQ2fec54f92727,0.0
EQ3a1ab6d7c6a6,0.0
EQd1ae8bb729ae,0.0
EQ9b8ea74924d0,0.0
EQ3eb82f89e1d7,0.0
EQ31ec184cb153,0.0
EQ79cc27a28f95,0.0
EQc605e6daec00,0.0
EQ474f2f21e0ad,0.0
EQ8c97641f3ca9,0.0
EQ0fb56aa60715,0.0
EQe67eccf86034,0.0
EQ209857d343c5,0.0
EQc26466df909e,0.0
EQ6ed418e02c91,0.0
EQ36cbbbc76483,0.0
EQ2efbb7428947,0.0
EQ85e4d46743d7,0.0
EQ77aa5e1888ee,0.0
EQ340e021ebb74,0.0
EQca658618b081,0.0
EQ30292d224334,0.0
EQ6094ce2af129,0.0
EQ65b9274c6db6,0.0
EQ796a271c1351,0.0
EQ78757fad6bee,0.0
EQe6f5ef1d6b51,0.0
EQ14299c7eb5f9,0.0
EQ4a5682c0a748,0.0
EQ433ca0b2988b,0.0
EQ7df57dbc0ed1,0.0
EQ6ffc13cafac0,0.0
EQ9a1c206a0614,0.0
EQ37b0bdbf91a8,0.0
EQcac50ccc162d,0.0
EQdef2eb3981ab,0.0
EQ7a0ca5eab91f,0.0
EQ37de4bc98414,0.0
EQf378fd9cd4fd,0.0
EQa393e1d7b1ca,0.0
EQd3a5c61517ef,0.0
EQaa90ae103b03,0.0
EQ94cd782345fd,0.0
EQ942ffd65b455,0.0
EQ82bddb306f33,0.0
EQ2f88619b0e1b,0.0
EQa0461346bcae,0.0
EQ32444fe52388,0.0
EQ93d53ef423cd,0.0
EQ65686faaf42a,0.0
EQ71422c4b0cdc,0.0
EQ86d13410636b,0.0
EQ7390c8ed0b4b,0.0
EQ39f0591ce1f3,0.0
EQb42b28822a9a,0.0
EQ8109ea1dcc16,0.0
EQe2ae8dedeb28,0.0
EQb4eabdb20be1,0.0
EQ54cba8b0bf3d,0.0
EQ760d351397cb,0.0
EQ4a1e07834d7c,0.0
EQde71c1251d8a,0.0
EQa57a76f53d89,0.0
EQ742de275feb0,0.0
EQa3d6be62ac9c,0.0
EQ7d99cc1678a4,0.0
EQ9b5022715bb4,0.0
EQd519bdafc2f1,0.0
EQd9c7b76222ed,0.0
EQ3f4035313ea7,0.0
EQ664b1c05a041,0.0
EQbdfc71fd935b,0.0
EQc4655b015ce1,0.0
EQc82d13e97e13,0.0
EQ0fe4f4f81ae8,0.0
EQecd2ebeb2d4b,0.0
EQ872745df6d5f,0.0
EQ3aeed8aafcd4,0.0
EQ2d533cd56ba6,0.0
EQca0c62f5e273,0.0
EQ3a0ca90bb0ba,0.0
EQ74ec54fda27c,0.0
EQbbae0c7408f1,0.0
EQa0b19a208dfe,0.0
EQ3a44d04d2bd4,0.0
EQ7b7e14fcdde1,0.0
EQfcbdadfb264c,0.0
EQ23fb96be9792,0.0
EQ06a45b68d034,0.0
EQb91695e5ba2b,0.0
EQ0bf179da1ec2,0.0
EQ0c31bc160aba,0.0
EQb9405e32656d,0.0
EQ64dbd9d42fe5,0.0
EQ900c555518aa,0.0
EQd9fefffd41db,0.0
EQ2592ec64f08b,0.0
EQ52b866a17607,0.0
EQ04379f1a1ebe,1.0
EQbe2109a128c8,0.0
EQde517119eed8,0.0
EQ3db9bbe5f4d7,0.0
EQ5a6e39671723,0.0
EQ6c1c4be33bf3,0.0
EQ13b8044bd1b1,0.0
EQ112a273e55df,0.0
EQbccc444451f4,1.0
EQb8a89f42eaf5,0.0
EQa8d2ebc99104,0.0
EQ95dcc877d22a,0.0
EQce7787fc9137,0.0
EQ3f0b643ed6c6,0.0
EQcde48cf3d724,0.0
EQ679c4b28b801,0.0
EQ359130ba6140,0.0
EQ1b527bd9fc48,0.0
EQ8472b0d586ef,0.0
EQd512d0d96b6d,0.0
EQ68066a41dc1e,0.0
EQcfa4a1854622,0.0
EQ522231151c16,0.0
EQfbaf0c1c0be2,0.0
EQcc02b5fd68dd,0.0
EQa6125970a0d3,0.0
EQ15b71c667a81,0.0
EQe9ee1e976c70,0.0
EQ7cdd98b3fba1,0.0
EQe759bfe74d8c,0.0
EQ96538a6d182c,0.0
EQd1717f21f557,0.0
EQac1b0f76f63a,0.0
EQfced0a4055f4,0.0
EQ1fda396bd124,0.0
EQ20586bd75410,0.0
EQ144b4ac74df5,0.0
EQae21eac0185a,0.0
EQd956e1a07efa,0.0
EQ7249cc8edecf,0.0
EQf330a3495814,0.0
EQ5d926623a004,0.0
EQcb33fcead5b0,0.0
EQd328fd87fb8e,0.0
EQ986c5ccf0e02,0.0
EQ817def1e48f4,0.0
EQ13a29283d5f7,0.0
EQ6ae6df9eb5e6,0.0
EQd0e9ee84906a,0.0
EQe51fcdb6fbdd,0.0
EQ893fbd2cdc5b,0.0
EQ9874953826b2,0.0
EQ3ef41983ce3a,0.0
EQ41d716464f3e,0.0
EQ50db3c35ebe1,0.0
EQ0fb208a62acf,0.0
EQ7b097244f115,0.0
EQdbbb3cc4aa22,0.0
EQd7b24c4a0d0e,0.0
EQc50735672b66,-1.0
EQ481e17300eec,0.0
EQ13aba1bbb983,0.0
EQef2f651dccd1,0.0
EQd1deb067c94b,0.0
EQebc11f2639de,0.0
EQafdb33fe5466,0.0
EQd09f6f633a0b,0.0
EQ64714cd600ba,0.0
EQ967c98bd0f5d,0.0
EQ5d5bdd8f598e,0.0
EQ6b18664f605e,0.0
EQfe4812d9e3cd,0.0
EQ47854274f1ba,0.0
EQcda5a5e820a8,0.0
EQ4cb5c5829ae7,0.0
EQa0646f04be75,0.0
EQ7534646bfad4,0.0
EQcfd5b1221277,0.0
EQdefdb5cff02b,0.0
EQ26a945115e52,0.0
EQe1198f7c0869,0.0
EQ596620276da6,0.0
EQea1ed73f93b6,0.0
EQa7bbb6c32c6b,0.0
EQd03c7f5032b2,0.0
EQd44d8d678eb5,0.0
EQc6e90db7635f,0.0
EQ6b48b2654e85,0.0
EQ64885b0dfbc7,0.0
EQdcb80a94b32c,0.0
EQ40e9b9c9ed8a,0.0
EQ6a7854d7023e,0.0
EQ57635f20152f,0.0
EQde1e869cf0d6,0.0
EQ1ea3d34c8d12,0.0
EQbce12722a049,0.0
EQc6f9e74e6b8a,0.0
EQ18e84508d551,0.0
EQa6455ae7976d,0.0
EQ65b4c493f6b8,0.0
EQcef9fda5f9ba,0.0
EQ65bcfd6f12b0,0.0
EQb25fdd71a676,0.0
EQc856cc6e753b,0.0
EQ2bed490918fe,0.0
EQf370e6b3dbc7,0.0
EQ68f171810e74,0.0
EQ3fde356ef66b,0.0
EQ5e5d8b7d1628,0.0
EQe09a609c6f32,0.0
EQc8d16399ef67,0.0
EQ272926f43e67,0.0
EQ1f607ae9b587,0.0
EQa121bbc9666a,0.0
EQ7ec3294db7ba,0.0
EQ4b8726381b77,0.0
EQc3c0384a8f9a,0.0
EQaea5d3444d00,0.0
EQfb0a8632bef3,0.0
EQ8e06cfad25cf,0.0
EQb148faa71123,0.0
EQ11d4036dd7f5,0.0
EQ8abed5100da8,0.0
EQ4909d5853f27,0.0
EQ6ef941f8fe80,0.0
EQ77fdf229481b,0.0
EQ0c3d61c82b81,0.0
EQ87085f5af3c7,0.0
EQa4cf455c41fa,0.0
EQ9579fc359c28,0.0
EQ34ba4965adb2,0.0
EQ8be05f85800c,0.0
EQ8ac13b68f76f,0.0
EQ3a5bea04d190,0.0
EQef3f98f99954,0.0
EQ2e420494cdab,0.0
EQ27b69c7f73dc,0.0
EQ67e3c13429b1,0.0
EQ46b7a1f817e5,0.0
EQbf6327cb75a6,0.0
EQ8f1669b49836,0.0
EQ54986cf1fde7,0.0
EQfbb7e1b0b7e8,0.0
EQ598aa478c5d6,0.0
EQ90d2a8b69873,0.0
EQ6ca70ccb296c,0.0
EQ14579940604d,0.0
EQ9dce89d241c6,0.0
EQf8f2cf6a95a1,0.0
EQe3547f0a82ec,0.0
EQ0bdfd53c8435,0.0
EQa54d22add2b8,0.0
EQ96da25736223,0.0
EQ5590a23da885,0.0
EQ375ea338c50d,0.0
EQf88c0a61129e,0.0
EQab812bbc329a,0.0
EQb1eda3de6df4,0.0
EQ0486d6603d30,0.0
EQc2df0ef32344,0.0
EQb236dccd8154,0.0
EQad2851719089,0.0
EQ35b691f9d044,0.0
EQ2b45ea9ea23d,0.0
EQa5738993104d,0.0
EQ2e84b625d1fc,0.0
EQ87c6ec8cbfac,0.0
EQ1db76bd80e48,0.0
EQfe0c40ca2c24,0.0
EQd6564dd45fe1,0.0
EQ5803ab92067d,0.0
EQ93fb47a46b74,0.0
EQb1dc7b9952b0,0.0
EQfcd9fa865e63,0.0
EQ511459237cdd,0.0
EQ577c2b84944f,0.0
EQ6d5bfd338040,0.0
EQ4baf69859301,0.0
EQ937171ca2786,0.0
EQ03c4979be54c,0.0
EQ904c6735d38e,0.0
EQ190491801082,0.0
EQe28f40a11a30,0.0
EQ937425cefc62,0.0
EQ59f01422ad0e,0.0
EQ5bd1b5c9a67d,0.0
EQ165d3d866574,0.0
EQ0279c121e34e,0.0
EQf0f7da9348f8,0.0
EQc7e363ea0360,0.0
EQf7383645e758,0.0
EQ5b20eafc9baa,0.0
EQecea2ed6fa74,0.0
EQ1cf45b7c2d4d,0.0
EQ6339d9665224,0.0
EQ3f9a6d71f059,0.0
EQ8e3d0750f653,0.0
EQ3b5833407f01,0.0
EQ3a5a9ccc534c,0.0
EQ483b1663ed21,0.0
EQe04b539594b4,0.0
EQ96cc1d0cfd7e,0.0
EQd695bb138aa8,0.0
EQa39bace34200,0.0
EQ083cf7d046bf,0.0
EQ3782359c3e17,0.0
EQf0cb59df32c4,0.0
EQ56d6c3884a3a,0.0
EQ236c25418e1d,0.0
EQ94c5b39351e3,0.0
EQ822028f5da29,0.0
EQd82c69825634,0.0
EQd9d648577d5b,0.0
EQ5a33f115bc42,0.0
EQ6d4dce917ab5,0.0
EQ944254dd0c03,0.0
EQba572a7962ff,0.0
EQ0deb15789650,0.0
EQ3584546d3640,0.0
EQ4973eb433a95,0.0
EQfa4b7ee9c6fb,0.0
EQ9d2b857011b4,0.0
EQ47ed9ca06a6d,0.0
EQ33a292f6bdfd,0.0
EQ8aa418cbc580,0.0
EQ4eb0604f767f,0.0
EQ5f145ea58911,0.0
EQ9594579e6de0,0.0
EQ832381ce5b68,0.0
EQ9d4ccf009b0b,0.0
EQ37690bc5b95a,0.0
EQeb224e51c866,0.0
EQ66c95a5ce87f,0.0
EQbb492cbe807c,0.0
EQadec880da3b4,0.0
EQ022b485cd095,0.0
EQ539bb8f47756,0.0
EQc63709c11271,0.0
EQ513f2797c328,0.0
EQc00a8840e57c,0.0
EQ73718d75e064,0.0
EQb7bd54353d13,0.0
EQ1c5b32a21f16,0.0
EQ19194654567c,0.0
EQc65a09350266,0.0
EQ1d81aa8f0c0b,0.0
EQd410283ba1a5,0.0
EQ129c836c475f,0.0
EQdbb8acaf5069,0.0
EQce7f63d0c497,0.0
EQ7f2777884ea2,0.0
EQ5d7da4adf57e,0.0
EQa9f17789ca2f,0.0
EQa6af6f1f6183,0.0
EQb8f94749800d,0.0
EQ909fa15fd58c,0.0
EQ2c4e7fdfb224,0.0
EQ8eac4cfe9bab,0.0
EQbad15419d7a5,0.0
EQe0f117494e5b,0.0
EQ93bdd360315d,0.0
EQcc331a3c9e16,0.0
EQdbd69e03c3ab,0.0
EQ248c3133c3b4,0.0
EQ5a31bb46e415,0.0
EQ09c9de7d7a7b,0.0
EQdfd88e2246fe,0.0
EQbf909b9d7ff3,0.0
EQ2adebb43f2b1,0.0
EQ80d88dfc2d38,0.0
EQee50bdd340ab,0.0
EQf7ae91daca7a,0.0
EQb277aa6b8c3d,0.0
EQ0d0f3c5cc171,0.0
EQ388ef4a0b80b,0.0
EQ90328fff2580,0.0
EQa5643024165e,0.0
EQ9129b26e06c3,0.0
EQ83bf864784d6,0.0
EQe121dba3df05,0.0
EQ576c4afff859,0.0
EQe0f29a2e5329,0.0
EQ1152d310e065,0.0
EQ2e25a692f629,0.0
EQ456ade60f0cf,0.0
EQ52a78db6c170,0.0
EQefb02dccb69d,0.0
EQe4d450b9be93,0.0
EQ389d6255c31f,0.0
EQ14999883c75f,0.0
EQ145bc27a6d2b,0.0
EQ8e7eaf6a2dca,0.0
EQ99a6b1f93f00,0.0
EQ05a75d5d12b8,0.0
EQ86fd5fffeb33,0.0
EQ26f4e24d3dab,0.0
EQ63fc55410fdf,0.0
EQc864acaf9fd8,0.0
EQ1a2925214246,0.0
EQ8daf6510f766,0.0
EQ4739510dd195,0.0
EQ44ae154f100c,0.0
EQbdcd794f845f,0.0
EQ26c0366e2ec6,0.0
EQdb79241cdd8e,0.0
EQa0a19b07415a,0.0
EQ2ee3743887a7,0.0
EQ5786db6b3e5d,0.0
EQa9a2aa6508e3,0.0
EQ4a840286437b,0.0
EQ01f2232f2285,0.0
EQcb7b72d3eb92,0.0
EQ0ea47ae42724,0.0
EQe4599cc06022,0.0
EQcbab2d5bbbdd,0.0
EQ00ca16e11eb9,0.0
EQ1f228aed9abb,0.0
EQ20e8b8e00913,0.0
EQ7de301dd22c6,0.0
EQ81058a158872,0.0
EQ5bafdd1f8545,0.0
EQd95d8c3c9fbc,0.0
EQ53ed144eccb1,0.0
EQe2202ff201fa,0.0
EQ42e13fcc019f,0.0
EQa81fc684102e,0.0
EQa2863355c156,0.0
EQ9804bac476d7,0.0
EQ7e192076c99a,0.0
EQcad702c9b629,0.0
EQ5d68184cfad5,0.0
EQ9f9bc6479ee3,0.0
EQ938ba498d757,0.0
EQ27d16e96ebfd,0.0
EQd4fc4dba50ab,0.0
EQ2559e195834f,0.0
EQ3888f231b634,0.0
EQ59a1d6bb09c9,0.0
EQdf5861e11fdb,0.0
EQ3a8f8651ddc3,0.0
EQ77305282acb4,0.0
EQ8d5770c30b79,0.0
EQd27e6d2ca5cb,0.0
EQ1cb6413c92fd,0.0
EQb3abafee7106,0.0
EQ46d2be5e9eae,0.0
EQ547383c05cfd,0.0
EQ35a9b22c551f,0.0
EQe92392ee850e,0.0
EQf2ef4c2637f3,0.0
EQ040fb49fba40,0.0
EQ444c9b18c5c9,0.0
EQf59b1934653b,0.0
EQ0b143c16b52f,0.0
EQefe638b48aa8,0.0
EQ8c7baf16a425,0.0
EQeb66a9d8a36f,0.0
EQac935e40b2ab,1.0
EQ35820f8f66f7,0.0
EQ602c8acb619c,0.0
EQf0706aad3787,0.0
EQ43a79ed3c843,0.0
EQ7f28f66755e9,-1.0
EQd794f538d5ef,0.0
EQ41f8dc9c8373,0.0
EQ537c2b4e7a61,0.0
EQ84c0da6cb06c,0.0
EQ7f784fd36a2d,0.0
EQ127f4dee92f0,0.0
EQf2c292ff31cd,0.0
EQ3df8bdd00e18,0.0
EQa00a1a43c50a,0.0
EQb1daf2682021,0.0
EQbd235d85e6a6,0.0
EQ969d6c0239f4,0.0
EQ68baa6861628,0.0
EQc8e69e3c9b7d,0.0
EQ452a2e727d04,0.0
EQef0ecb67066c,0.0
EQ241fbb1281dc,0.0
EQ28d4259a5a72,0.0
EQa961b4e99641,0.0
EQ02dfda956804,0.0
EQ27f37539b521,0.0
EQ5149887fae94,0.0
EQd97bc97e79ae,0.0
EQ1893a238c81b,0.0
EQ5406b74bb5f8,0.0
EQ14421d6e145f,0.0
EQ56f43a636f1d,0.0
EQ37cca770543d,0.0
EQ0d724ea66806,0.0
EQ326a6626de1b,0.0
EQbddd45276e7f,0.0
EQ357d95a7d823,0.0
EQa304540eab7c,0.0
EQ96a9af0f8382,0.0
EQ0ad6a2396682,0.0
EQ831631f3b205,0.0
EQ9a1869177ca3,0.0
EQ7ebb4e536081,0.0
EQf54febc2e56b,0.0
EQc919c994a1ef,0.0
EQ4713baecde2d,0.0
EQ786c62aedceb,0.0
EQ4190b7ffb1fb,0.0
EQea77a73ff5b2,0.0
EQ47fa4d3cf3e9,0.0
EQ169cacf60b23,0.0
EQ9a340fb9b819,0.0
