action_id,fixed_price
ACT52eab81344,16460.9181
ACT38147f677b,338.7184
ACT16c41b6496,8935.68
ACTf25e0ac0bb,16460.9181
ACT577671a1f7,27895.744714
ACT021edc3158,7969.122
ACTdd4321e80a,8935.68
ACT1d3686dfa5,21496.8925
ACTe5e9c5a848,813.2625
ACTe065cc82d3,7969.122
ACT28bd9d853b,813.2625
ACTcd1c2755ed,1077.7
ACT44e5882563,15302.685
ACTba5d2f8e64,813.2625
ACT23da89ec8a,9538.15
ACT31e592e2fd,6711.66
ACT764e2e65b4,28299.0075
ACT053c0f33b1,8935.68
ACT31e39a64e1,377.680968
ACTa05813ec5c,1971.6745
ACTc5f9070a83,16460.9181
ACT3202a34fbe,28299.0075
ACT9881e00e00,377.680968
ACT5c7ccc434e,1956.37425
ACTf9e3155dc0,33.68547
ACT78e8704ef0,23140.4875
ACTf712d88199,813.2625
ACTfbb3a1e215,377.680968
ACTb7203884d5,8935.68
ACTab8a176431,1971.6745
ACTc1de5636b5,813.2625
ACT53f06d7399,16460.9181
ACT22856028eb,7645.9005
ACTbf7ad06662,7882.87995
ACT29a655e8d8,1077.7
ACT584782e0b6,17933.055
ACT1ba202f3d2,16460.9181
ACT98d52565f5,111.23627
ACT2bd6cbbe4f,23140.4875
ACT4cadd8ecc0,813.2625
ACTced37787cc,1956.37425
ACTe172b50128,9020.61875
ACT3329639453,17933.055
ACT12498578f4,1971.6745
ACT5d3c5530a3,156.85425
ACTf8ca82123c,1077.7
ACT38428f5926,16460.9181
ACT9d4ca659c9,27895.744714
ACT3d06f829a5,7969.122
ACTffee92de9b,7882.87995
ACTd90d377d86,156.85425
ACTe61e51cdda,9538.15
ACT84bc3f1e02,377.680968
ACT9fc99345ab,377.680968
ACT71310c7a5f,8935.68
ACT2ba41a6542,27895.744714
ACT69d98bfe97,27895.744714
ACTe5485daba0,16450.305
ACTce682cb0c3,86.587465
ACT736061cdd1,28299.0075
ACTfe6d6a91e4,1971.6745
ACT0e4816b808,16460.9181
ACTced8fcdf89,6550.54875
ACTfed694b68e,4657.0368628
ACTb9f2f4e297,7877.7975
ACT8d955d7cff,7882.87995
ACTd88de08237,813.2625
ACTc38433b9bb,28299.0075
ACT404e06fef0,7877.7975
ACT1b38ef84c5,6550.54875
ACT28756fe68e,27895.744714
ACT2769a97e84,6711.66
ACTfe4e37618a,813.2625
ACTe87fc2722f,23138.8625
ACT3da0e6fbd4,9020.61875
ACT14ebf0d63f,21496.8925
ACT1d9db3dde8,1971.6745
ACTf9e1ba0b4b,15302.685
ACTc49da9df35,21496.8925
ACT08b0f48557,813.2625
ACTb3f14d7dbc,156.85425
ACTde85715484,4871.2669485
ACT75c088211f,813.2625
ACTf781896b79,813.2625
ACT05bae68b71,86.587465
ACT3f3bb015ca,1077.7
ACTe944dd2e44,8598.9
ACTea66a9ddcc,7645.9005
ACT1051437aac,16450.305
ACTefb3c09512,33.68547
ACTfdca3f3fa9,15302.685
ACT14e4102871,28299.0075
ACT4a32666852,4657.0368628
ACTe11bdc7741,27895.744714
ACT94dfac23c4,6711.66
ACTca38f4c45f,27895.744714
ACT52307f62c2,86.587465
ACT90f6667db5,1971.6745
ACTa55a4b02e7,17933.055
ACT1b9ef12e0a,23138.8625
ACTbf3830390c,338.7184
ACTbb7a7f1a06,15302.685
ACT4594c7835a,1077.7
ACTd9312ee117,156.85425
ACTf73c807040,6711.66
ACT70c96fd0b1,9538.15
ACT00e66168a0,1077.7
ACTf60a32a81e,1971.6745
ACT454e81ee80,28299.0075
ACT7f4d99c424,15302.685
ACTa8dda251f5,7645.9005
ACT1a11fd2518,9538.15
ACT8180f2686b,28299.0075
ACT33fcd52a8a,156.85425
ACTfeedd0885e,6711.66
ACTfb80e26af5,1971.6745
ACTfc6327e511,8935.68
ACT8aa03e68a2,27895.744714
ACT8bd565f20d,8935.68
ACTaa0d71083d,4657.0368628
ACT6eef10778e,86.587465
ACT49bb0a9036,9538.15
ACT5b19856951,7882.87995
ACT99593c277d,33.68547
ACTb7541200e5,156.85425
ACT34ef9de5e6,7645.9005
ACT6110abd43b,9538.15
ACTec6362455f,15302.685
ACTa6a9df34c5,338.7184
ACT1d09815c6f,16460.9181
ACT6a007c8e75,813.2625
ACTebcf0ce4a0,1971.6745
ACTd62d3bc093,7877.7975
ACT10fa8d038c,156.85425
ACT284620dea9,15302.685
ACT0ab9f3f4ff,156.85425
ACT0733c82ae6,7882.87995
ACT5372310669,6550.54875
ACTa0544f2e80,23140.4875
ACTc74b16a4ba,111.23627
ACT226d28f481,156.85425
ACT123f7d77ab,338.7184
ACT84fe873305,813.2625
ACT6c2a425ce7,4871.2669485
ACT0d6e9b53a4,9020.61875
ACT65f4bc463e,813.2625
ACTce4bd53812,9538.15
ACT98de142556,8935.68
ACTda5b464fa1,111.23627
ACTd36fff541c,15302.685
ACT86e4232e5a,4657.0368628
ACTe8bcf06ff6,27895.744714
ACTc5d9780c33,4657.0368628
ACT625abd5343,7882.87995
ACT40fbaedeca,156.85425
ACT54fc1afda6,17933.055
ACT26d9357126,7882.87995
ACT40bbf96f41,338.7184
ACT6cba81b78b,23138.8625
ACT66401ba3ad,16450.305
ACT8c0dd05538,15302.685
ACT9ccdf41385,16450.305
ACT8adc49a274,9538.15
ACTe8f74ee804,7882.87995
ACT5c88d4f14c,27895.744714
ACT5ede4615ca,8598.9
ACT21a3f29b67,7877.7975
ACTf327b96567,8935.68
ACTab8651289b,813.2625
ACT128375a061,7969.122
ACT57528ae4d8,7882.87995
ACT2af7b624c6,4871.2669485
ACTb9d65ba208,1971.6745
ACT411b76a294,33.68547
ACT36aebaabf4,7645.9005
ACT6fec9c0f4f,28299.0075
ACTb5685fcb23,377.680968
ACTe49dcdb88b,28299.0075
ACT937d3305af,156.85425
ACTecafcdaa6a,27895.744714
ACT646bd26c82,4871.2669485
ACT6b1e91f60c,23138.8625
ACTea3e6eb86b,86.587465
ACT34031b8c41,8935.68
ACTe8652634b6,7969.122
ACT3654bb9658,111.23627
ACTee0327e521,21496.8925
ACT7b1644f728,27895.744714
ACT72668d3bfa,9020.61875
ACT3a9444e085,16450.305
ACT5a00aa962a,6711.66
ACTa66ec8eeb2,21496.8925
ACT38894ec826,16450.305
ACTe3708f5100,27895.744714
ACT935fb65f18,8935.68
ACTefb65640ec,21496.8925
ACT59ee4cbcbe,23140.4875
ACT9d85accea3,9020.61875
ACTd0b026ae2d,1956.37425
ACTecfc6be473,813.2625
ACT28719effb5,338.7184
ACT24c7515c58,21496.8925
ACT6eb12dc896,7882.87995
ACTd08203ba7e,15302.685
ACTd4ae351092,16460.9181
ACT183595dea6,27895.744714
ACT4503001ad5,813.2625
ACTc7fb86adc1,86.587465
ACT30e49f548f,8935.68
ACT818a990846,23138.8625
ACT0da20c73eb,7882.87995
ACT7308410c78,7969.122
ACTfb675e6999,86.587465
ACT21776d1251,6711.66
ACT6d62c4fc26,4871.2669485
ACT5683c78e27,4871.2669485
ACTb85760e950,156.85425
ACT03019e9bee,1077.7
ACT01e1424657,15302.685
ACT6dd91f4366,21496.8925
ACTf616836e6c,813.2625
ACT926df1cadd,111.23627
ACTec5e116380,7877.7975
ACTf790deff63,16450.305
ACTa174539019,28299.0075
ACT6b59b44b41,813.2625
ACTebf5e76e6e,7645.9005
ACTfdf1cfc340,6711.66
ACTd2929a42da,1077.7
ACTe476aba593,86.587465
ACTb3c6bd4a4b,33.68547
ACT9da8483f07,813.2625
ACT0aba58655c,1971.6745
ACT6eba11a4e3,27895.744714
ACT5187589bee,7882.87995
ACT6dd1e073ec,28299.0075
ACTa227e6dce2,8935.68
ACT74109f646b,28299.0075
ACT7836725341,15302.685
ACTbebafc6a76,156.85425
ACT8267df307c,4871.2669485
ACTf000dbb433,8935.68
ACT87c9dbe663,6711.66
ACT1fc1a5f527,111.23627
ACT5d6339cd77,16450.305
ACT647662e53d,23138.8625
ACTfcbe460cff,27895.744714
ACT558c473c65,1971.6745
ACT37af7d6e5b,6550.54875
ACT02c88935ef,7877.7975
ACT5f5e81eaed,377.680968
ACTfda9b1f7bf,16460.9181
ACT76341f4061,7645.9005
ACTee6dbb8823,7882.87995
ACT22417c4546,16460.9181
ACTf42ad30ce7,33.68547
ACTe8a0175597,1077.7
ACT41d6321604,813.2625
ACTe22ff0350a,16460.9181
ACT28e352917a,9538.15
ACT7e3792d20c,813.2625
ACT22d476ffd3,377.680968
ACT0020ae6668,21496.8925
ACT8d9b400ab0,16460.9181
ACTeebee06dfb,338.7184
ACT4eb3d15f7f,9538.15
ACTaa235da221,7645.9005
ACT8bd9a17d78,7969.122
ACTe7942a9372,1971.6745
ACTcec25b0f00,1077.7
ACTd17845bf0c,813.2625
ACTbe235ea657,813.2625
ACT23ef2a5201,7877.7975
ACT75dadf49d1,377.680968
ACT3e8b5cea60,16460.9181
ACTcffe704b2c,8598.9
ACT2c05567edb,813.2625
ACT69a91a800c,86.587465
ACT224639a91f,23140.4875
ACT022d7f5afa,1077.7
ACT0a4cf121e6,7882.87995
ACT3264f87c41,7882.87995
ACT4afe94a586,7877.7975
ACTca9dbd368c,6550.54875
ACT7fe473deb6,21496.8925
ACTc3f6ab642d,1077.7
ACTc9d8fbdb1b,21496.8925
ACT080dc0bd38,86.587465
ACT83bbfe54d2,813.2625
ACT7df9f4e77a,28299.0075
ACTb8bb31d944,27895.744714
ACT46f56c2bd2,111.23627
ACT2bc023ca10,23140.4875
ACT4e2d741920,7882.87995
ACT32fbaf60e3,21496.8925
ACT680637df66,86.587465
ACT540800d4d4,16460.9181
ACT8cd17d0172,1971.6745
ACTdcedad2cf4,23140.4875
ACTac10ea68d5,6711.66
ACT76171829fe,7645.9005
ACTba79d4a157,156.85425
ACTbfec17dccc,111.23627
ACT1c8f04372f,23140.4875
ACT5ff714b40c,15302.685
ACT249ee31f8c,28299.0075
ACT500964bce1,4871.2669485
ACT99299620ba,1077.7
ACT4c303b5327,9020.61875
ACT8a82211193,338.7184
ACTe18e1ca9ec,813.2625
ACT1359176e0d,813.2625
ACT494f5955f8,156.85425
ACT9d018321db,33.68547
ACTe831570ab8,7645.9005
ACTed65ab6065,16450.305
ACT6f67241ef3,86.587465
ACT6eea7dad8f,6711.66
ACT030bc0c5a8,7877.7975
ACT41e908cac5,7877.7975
ACTac15559a3f,15302.685
ACT6c04e7bc88,813.2625
ACTae8c454214,9538.15
ACT45f786ae87,27895.744714
ACT91aa4cd415,27895.744714
ACTe0a7738961,21496.8925
ACT24186f703f,377.680968
ACT2a105fbe54,338.7184
ACTf610aa9cdb,338.7184
ACT891a096566,7645.9005
ACT3518dede58,156.85425
ACT09cc90c47f,7645.9005
ACT98a9444c0d,15302.685
ACTb36daeb41e,17933.055
ACTc26c4a5ff3,28299.0075
ACT18c42f8ab0,7882.87995
ACTa54f836a6b,1077.7
ACTb6923fe75d,813.2625
ACT1ac0429962,813.2625
ACT511a8ee167,111.23627
ACTeb79d1271d,9538.15
ACTe6ce232e52,1956.37425
ACT7457740521,15302.685
ACTa27a2485c6,27895.744714
ACT4a211a4d97,1956.37425
ACT1e9b1585c8,1971.6745
ACTdea18ffb80,6711.66
ACT0cbe8539a7,28299.0075
ACT07a0035b40,813.2625
ACT06a2757556,4657.0368628
ACT2a89d4f0a8,17933.055
ACT0dbae860c6,813.2625
ACTfbc3f2a116,338.7184
ACT50ca7bdccf,23140.4875
ACTf0b86c4d5b,8598.9
ACTb0d43c9b9a,338.7184
ACT6d8aeba4ca,27895.744714
ACT7d1a908fde,377.680968
ACTa36e65e773,16460.9181
ACTe591248392,7877.7975
ACT007ddedf7d,6550.54875
ACTd5c67500d6,7645.9005
ACTd59e1ed842,7882.87995
ACT2a7ab91c81,15302.685
ACT4a4b48f6dc,7645.9005
ACTa0d8ba4c86,813.2625
ACTae5ed57441,9538.15
ACT0bb8ae4111,4657.0368628
ACT9b10ef33c8,1077.7
ACT3d09cfbcb4,27895.744714
ACT8d75f2ef25,7882.87995
ACTa09e14244f,86.587465
ACT8f6a629bc6,16450.305
ACTabaf269c9a,338.7184
ACT2c95f29728,15302.685
ACTa1457e8407,8935.68
ACTbd031ee2d9,1077.7
ACT653352ecc7,4871.2669485
ACTe9d1b8b229,813.2625
ACT8feca3de59,16450.305
ACTb253ab225f,813.2625
ACT252840b8ab,7882.87995
ACT919c9492f3,15302.685
ACT22d112d58e,9020.61875
ACT99103b111c,8598.9
ACTa581da9016,86.587465
ACT31a6fc7878,156.85425
ACT42ba734b76,17933.055
ACTbbf20d9a23,15302.685
ACT6fd26394cd,16460.9181
ACT08d8a6ec4f,9538.15
ACT1347bd8e9f,338.7184
ACT10afc92c1a,17933.055
ACT2543c46b23,28299.0075
ACT59f1218bcd,377.680968
ACTc3d46c3790,27895.744714
ACTed39de21d1,377.680968
ACT3881de31c0,23138.8625
ACTf00c93079e,16450.305
ACT9ab2914bae,16450.305
ACT125c5309c5,1077.7
ACT5095eea242,156.85425
ACT7cfef7dd21,33.68547
ACT35c4f23cd6,1077.7
ACT6cc62656ba,8598.9
ACT5343f6092d,23140.4875
ACTb02057a4eb,9020.61875
ACT8a2a1a2d94,27895.744714
ACT591baffc33,156.85425
ACTb656909ca4,28299.0075
ACTacb13fbfd0,7969.122
ACTb68ca7cbbc,8598.9
ACTd5c6f16b7f,813.2625
ACT625dc9727b,8935.68
ACTf79926ceba,7877.7975
ACT86d0ced7d4,7882.87995
ACT1c5872f2ad,86.587465
ACT1f735dde52,813.2625
ACT1904389358,21496.8925
ACT94b58a9d40,21496.8925
ACT1b8fe5294e,8935.68
ACTa3975518a7,8598.9
ACTa2c7d1c2ba,813.2625
ACT8ecfc0519c,86.587465
ACT1701aa7894,813.2625
ACTc430085154,338.7184
ACTa84cd9839a,4871.2669485
ACT2a67409e4d,6711.66
ACT8c16f68040,156.85425
ACT008072d508,813.2625
ACTf8a8cd16a7,7877.7975
ACT08cad11df6,4657.0368628
ACTd0446b60a8,9538.15
ACT24fb910237,17933.055
ACT800ce75b7a,15302.685
ACT3e20c898d4,21496.8925
ACT581857988a,33.68547
ACT51542b8573,33.68547
ACTf23511428d,813.2625
ACT81f6364257,15302.685
ACT62d3ba4d5c,9020.61875
ACT4cfb43c2ad,4871.2669485
ACTf26988b58e,17933.055
ACT35259b67b0,6711.66
ACTdd93d18a6a,813.2625
ACT7f8158f83c,1956.37425
ACTf3e623a0e4,28299.0075
ACT95cc1456bb,27895.744714
ACT9cffb2cff4,8598.9
ACTc9eb823b15,9020.61875
ACT09bc82743f,7877.7975
ACTc15c72be46,28299.0075
ACTb70fffc146,338.7184
ACTef76cd8ee1,111.23627
ACTfac7f752c4,23138.8625
ACT1cc5240f75,27895.744714
ACT1e1cb47701,377.680968
ACT990acfadb6,377.680968
ACTafb8a0296b,6550.54875
ACT5e495a9cfc,1956.37425
ACT36fc1a6402,27895.744714
ACTc59442da9d,1971.6745
ACT267f1551c8,6711.66
ACT3430f5c0bc,86.587465
ACTa57ce4d4c6,27895.744714
ACT134ee9dd3a,16450.305
ACTa7fb19e611,16450.305
ACTccf1ba011d,1971.6745
ACTf5eac18846,86.587465
ACTe42b1ed824,1077.7
ACT799bb7858c,9538.15
ACTc3095b9090,813.2625
ACT954c56bded,4657.0368628
ACTe184f268c8,813.2625
ACT81e6859058,28299.0075
ACT428396f3c2,7969.122
ACTc80644ecf9,338.7184
ACT4f38e0cc4b,111.23627
ACT515fb352dc,21496.8925
ACTf752acbc4e,377.680968
ACT928f8fc4e4,6711.66
ACT4dd0ca6714,9020.61875
ACTa287a7509b,813.2625
ACTe78c37702d,813.2625
ACT37de283c93,813.2625
ACT9f5d6f1638,23138.8625
ACT59e7e95229,21496.8925
ACT47a8bee995,377.680968
ACT94df5f2560,377.680968
ACTa73ae075f7,7877.7975
ACTf1a6ba9157,1971.6745
ACTdc9d7b2fd5,23138.8625
ACT3a87fb9130,16450.305
ACT17eef52eef,9020.61875
ACTf070c17451,338.7184
ACTc1a6fb7617,7969.122
ACT29acbb1415,338.7184
ACT50af147959,4871.2669485
ACTdd86e57712,7882.87995
ACTc721ab6dee,338.7184
ACTc4a66eeadf,338.7184
ACTeafeaa39de,23138.8625
ACTce45057a4e,1956.37425
ACT0410e370b9,1956.37425
ACT77f47a8e99,156.85425
ACTcdf4e912f2,8598.9
ACT14539738ce,7882.87995
ACT71f281d52d,4657.0368628
ACT4e231fa5e9,1077.7
ACT325afd9aad,16450.305
ACT8b920149a0,17933.055
ACT2bffc07777,6550.54875
ACT6d8e97da82,9538.15
ACTbb75f6f997,7645.9005
ACT36553bbe6b,4657.0368628
ACT778215cca4,21496.8925
ACT23c017eec4,6711.66
ACT8be7c1d33c,9538.15
ACT2536cc18f7,16450.305
ACTa3b45d6e54,27895.744714
ACT28f251c5b8,21496.8925
ACT95c2309727,33.68547
ACTb028e26ac9,4871.2669485
ACT38d137456d,813.2625
ACT87e3afbb43,377.680968
ACT3f495d1c7f,4871.2669485
ACTe7d1f86162,86.587465
ACTe9c8b334bf,111.23627
ACT44adf01150,7877.7975
ACT13d95d7416,28299.0075
ACTc56bfd5eb6,9538.15
ACT16314f43b2,8935.68
ACT050a52bcf7,16460.9181
ACT68692e7d2c,23140.4875
ACTceef979a21,7645.9005
ACTc674202d0e,156.85425
ACT55396db91a,1077.7
ACTc24eb43b95,1956.37425
ACT6148987709,8598.9
ACT37fb4c3856,16450.305
ACTe77cf531dd,8935.68
ACT032afd3b7c,9020.61875
ACTbb56cdfd70,813.2625
ACTcee802752c,156.85425
ACTfab8f9bdc5,6711.66
ACTb325fdf31c,15302.685
ACTa78430984c,6711.66
ACT4423c90e59,813.2625
ACT040c522101,4871.2669485
ACTf0be6a8eaa,6711.66
ACTf5e375cd1e,813.2625
ACT7b6c63a707,8935.68
ACT2c5a10d0df,9020.61875
ACT99be325ff1,17933.055
ACT7410db1076,7877.7975
ACT32fd967b07,8935.68
ACTa48a3d896f,6550.54875
ACTe9a5ffb91e,23138.8625
ACTb4e016c175,16450.305
ACTf455ffc36e,338.7184
ACT0b5cfdee62,1077.7
ACT50e1206324,9538.15
ACT2ba1830eb6,7645.9005
ACT108a979d56,813.2625
ACT3d9b15e230,338.7184
ACT043a7ee628,6711.66
ACTd1b641d607,156.85425
ACT6b4e87914c,6711.66
ACTcf6e832c5b,27895.744714
ACTc49cd7bad7,6711.66
ACTc6c38031c7,86.587465
ACT98fd999245,1077.7
ACT8f628f3a5e,16450.305
ACT72ab0fad70,377.680968
ACT2deb6503be,377.680968
ACTecb7cfcf67,33.68547
ACT41ac54fb59,6550.54875
ACTa3cbc85a43,17933.055
ACTe6f03802c6,9020.61875
ACTe6e058fda9,4657.0368628
ACT5b0154c147,8598.9
ACTa011d2c0cb,28299.0075
ACT5a967dc5cd,6550.54875
ACTdbdf7a831c,6711.66
ACTcbc58941b7,1971.6745
ACTb1b0153813,7877.7975
ACTc2918f8c01,16460.9181
ACT70b0c4ae81,6550.54875
ACTf9faf09d43,7877.7975
ACT1fc087e016,23138.8625
ACTc3339fe474,9020.61875
ACT44fe52d475,813.2625
ACTbc03a3fb6e,813.2625
ACTc21979755e,21496.8925
ACTe436f868fe,9020.61875
ACT2d106c6e8e,4657.0368628
ACT9d4e344c46,9020.61875
ACTa753f01da6,15302.685
ACT11a38a35bf,813.2625
ACTefae27c771,813.2625
ACT47304119e1,7969.122
ACT2fcf7ee49c,27895.744714
ACTc385e941ac,813.2625
ACT6e9bf63566,813.2625
ACTfe26d6fab2,338.7184
ACTf565ebf3e4,8935.68
ACT77c724c24a,6550.54875
ACTe07fd4878c,86.587465
ACT7cfe8dcbae,1077.7
ACTe3dc6b2c9f,33.68547
ACTd0d201b8b1,23138.8625
ACT16fe4150d1,86.587465
ACTe742e0a03b,16450.305
ACT7f8150dea1,7882.87995
ACTeca86b9c44,1077.7
ACT195b269777,6550.54875
ACTbcc3e0aba0,6711.66
ACT4f07f4b167,1077.7
ACT8a47491a2a,1971.6745
ACT2ad1e3823b,7882.87995
ACT2c84b79fea,813.2625
ACT1d39106c2b,8935.68
ACT50141fabde,813.2625
ACT3558771a80,1956.37425
ACTd3192c232f,8598.9
ACT461e1c1f04,28299.0075
ACT16e3a3106f,33.68547
ACTddcef09418,28299.0075
ACT069a97bed5,813.2625
ACT1325ec367a,7882.87995
ACT2bdd276882,8935.68
ACTd4995657f7,15302.685
ACT2ab720f0af,17933.055
ACT942e615227,7882.87995
ACTfe774104b0,15302.685
ACT8e71643a8c,4657.0368628
ACTe5965af473,156.85425
ACT0f0b557bcd,1971.6745
ACTd072d3de07,4657.0368628
ACT82736f4c11,6550.54875
ACTaa4052210b,813.2625
ACTe7cc2e27c5,6711.66
ACT298ece0bbf,1077.7
ACT48f058af7d,33.68547
ACT27b2e3f88b,86.587465
ACT64f782e2b2,7877.7975
ACTd1c7222d72,86.587465
ACT304b367371,15302.685
ACTf628f9275d,33.68547
ACTc20d091bb4,23138.8625
ACT71f7623ff9,28299.0075
ACTecb32d5928,156.85425
ACT7ec1928b0c,813.2625
ACT6339c42978,8935.68
ACT183d6e5fae,23138.8625
ACT8c85855f8b,21496.8925
ACT0d0e143739,813.2625
ACTd263859de3,6711.66
ACTb867cfb0fe,1971.6745
ACTd89185fbcf,17933.055
ACT30451628a9,813.2625
ACTb8c0899a91,156.85425
ACTd0f2ad61ea,1971.6745
ACTc62438c340,338.7184
ACTcea5eb87fe,7877.7975
ACT09aadc6c3f,338.7184
ACTb2692248da,111.23627
ACTbd6b220f61,23140.4875
ACT63bafa8446,7969.122
ACT0ae0b24132,16450.305
ACT43946d6e9e,1077.7
ACT7f25b38ff9,6550.54875
ACT0e5146d15c,23138.8625
ACTa10a37ad52,377.680968
ACT7aaf351f7d,813.2625
ACTc4047153b4,1971.6745
ACTeca98d5082,4657.0368628
ACTb9fba44741,1971.6745
ACT4ac754450e,9020.61875
ACT7d9a08be27,33.68547
ACT613e11c96c,7645.9005
ACT9b96b0fcf5,338.7184
ACT0040ec1b4f,6550.54875
ACTd6e391b33f,377.680968
ACTddb129f106,15302.685
ACTc6152bab1e,9538.15
ACT3005624c8b,9020.61875
ACTc336179194,4871.2669485
ACTaa9b3874be,4871.2669485
ACT805779d26c,27895.744714
ACT99c0f0eedf,338.7184
ACTbc239ae445,4871.2669485
ACTc046a0d7d2,6550.54875
ACT573cae0e2f,7877.7975
ACTc03e8507ba,8935.68
ACT2af7b7e620,7882.87995
ACT54caca0cc1,1971.6745
ACT66664544e0,813.2625
ACT9092e51041,17933.055
ACT1140804cfb,4657.0368628
ACTb21bcf2851,27895.744714
ACTb88b518e01,28299.0075
ACT35b35d0625,7877.7975
ACTd8edb07090,4657.0368628
ACTc52d1d1ada,86.587465
ACTb70ebb334b,1971.6745
ACT5dcba23ff7,7882.87995
ACT9547ec5b39,27895.744714
ACT75e8982988,16450.305
ACT4cd99a7039,9538.15
ACT28d55bfd92,27895.744714
ACTdfdf1595ff,7877.7975
ACT475b4057ec,377.680968
ACTfafb4a67ae,4657.0368628
ACTdf45a3dc91,7645.9005
ACTd8d4ac5dcc,27895.744714
ACTd8649c3363,1971.6745
ACT56daf0422e,377.680968
ACT4ead7f5d2a,16460.9181
ACT2640a3c1e8,7882.87995
ACT11381b3793,27895.744714
ACT21353f92bb,16450.305
ACT84e693b3b5,8935.68
ACT329ab7ba44,6711.66
ACTff8084c3b7,27895.744714
ACT807d77aaa1,17933.055
ACTf8f9f653df,16460.9181
ACT2c71fb84a1,7877.7975
ACT8b5f332df5,21496.8925
ACTda64005d67,377.680968
ACTfae797e0dc,338.7184
ACTc767b00614,1077.7
ACT2678cde11b,7882.87995
ACT9bc1d63362,27895.744714
ACT20fdbdf438,377.680968
ACT7f6835f3a5,6711.66
ACT7558a0bf2e,7882.87995
ACTf90c2c8bff,23140.4875
ACTc03d5096d9,8935.68
ACTacb4bcb1b0,813.2625
ACT4ffda781af,1971.6745
ACTf5e546a5a4,21496.8925
ACT4d8c0914c8,1077.7
ACT1cf225065d,4657.0368628
ACTe898a7008d,4657.0368628
ACT9f314d9126,7645.9005
ACT67b6ed5f8d,6711.66
ACTdef52e5be4,23138.8625
ACT9cdda29c74,7969.122
ACTb9cd1c3716,23140.4875
ACTcf1d32b2eb,1077.7
ACT765382bfc3,813.2625
ACT5a284466f2,9020.61875
ACT3ad163ff0d,813.2625
ACT989045d2fe,21496.8925
ACT378b5e71bb,6711.66
ACT7fdfc0a363,86.587465
ACT17e0419771,9020.61875
ACTf548c1bb88,156.85425
ACTca9b638901,86.587465
ACTddc6be8dad,16460.9181
ACT047b012060,9538.15
ACTe84d40d8e4,33.68547
ACT79103c4942,1077.7
ACT37c90dc5c4,6711.66
ACT3a23fa2b4a,338.7184
ACT128e671457,4657.0368628
ACTf7970fb878,23138.8625
ACT21f23a6f6d,1971.6745
ACTfb24488e55,4657.0368628
ACT1e21ff998c,7882.87995
ACT07fd728b08,9538.15
ACT029996413e,813.2625
ACT2c96d7a497,813.2625
ACT6af45d7241,23140.4875
ACT8281ee2113,7877.7975
ACT2e86e7fda8,16460.9181
ACTcd01b57337,813.2625
ACTb810668d2c,7645.9005
ACT3837a23f9f,8935.68
ACT8357b3a2dd,7645.9005
ACT7dbf3d28dc,7969.122
ACT89f1e51068,813.2625
ACT0e84aacda8,9020.61875
ACT29fa9c695e,813.2625
ACT96daa5f7a4,7882.87995
ACTa00bc95403,156.85425
ACT764289a935,1956.37425
ACTb0579ae29f,813.2625
ACT9224adc34a,6550.54875
ACT020748b7c2,4657.0368628
ACT38ff2eef59,377.680968
ACT4ecf792e29,9538.15
ACT86ddda929f,6711.66
ACT7c192bd29b,27895.744714
ACT411bc23110,7882.87995
ACTdc4cd7c1dc,4657.0368628
ACT087cdb58c0,1956.37425
ACT0a3596c25c,8598.9
ACT44f97e0752,7877.7975
ACT8b9a6ed150,8935.68
ACTfc459528eb,9538.15
ACT11108cd6df,813.2625
ACTd6c411f3e2,21496.8925
ACT072d005338,23138.8625
ACTbf9add32ca,7969.122
ACTe03f598062,9020.61875
ACTb538fed9d6,6711.66
ACT7534bc5e1f,16460.9181
ACT902b9e9b91,28299.0075
ACTc48103369d,813.2625
ACT9db038702d,33.68547
ACTb381c4630b,23138.8625
ACT579e52b196,9538.15
ACTf00a7b00cb,6711.66
ACTbeca1bf9d8,7882.87995
ACTf9b27d993c,7969.122
ACT7872ad9b53,17933.055
ACT953ccee1d4,7645.9005
ACT2451c78ccb,17933.055
ACT59e6e6bb51,15302.685
ACT25eae9188e,9538.15
ACT90e972cda5,16460.9181
ACT16e89d87fa,6550.54875
ACTe4e9c67c0c,7877.7975
ACTd76faa0723,7645.9005
ACTae7321e5c2,338.7184
ACT066ff6c015,6550.54875
ACTc7d804e8ca,6711.66
ACT66fed62382,8598.9
ACT63521fe0b5,6550.54875
ACT9bbaaed699,1971.6745
ACT32bbff24f4,1077.7
ACTb794a8cd55,4871.2669485
ACT80ee90219a,8935.68
ACTcf48df0c41,338.7184
ACT85f702c324,377.680968
ACT424b19fc26,9538.15
ACTf4238247f3,156.85425
ACT2ad82cf76f,28299.0075
ACTb5d4ad6022,9020.61875
ACT6c5a48be1e,86.587465
ACTb4a3a96f55,27895.744714
ACTfebf027d56,7969.122
ACTa9035062b6,8598.9
ACT3376c7e31f,27895.744714
ACTf054ca8cce,23140.4875
ACT678ebdd603,28299.0075
ACT88cebf5a2b,4657.0368628
ACTa46a5d7cc9,813.2625
ACTb137c1e823,16450.305
ACT20b22f44d4,7645.9005
ACT6122041ea5,813.2625
ACTacfa983250,16450.305
ACT9cbf5158c6,4871.2669485
ACT7179a8a5f7,6711.66
ACT5e32ef1ff7,9020.61875
ACT8b0a05a8d7,9538.15
ACTa201ca06e3,8935.68
ACTef5cfc64b9,28299.0075
ACTaae49dac3c,156.85425
ACT2fefd821ef,1956.37425
