action_id,slot_id,contribution
ACTf785e2b703,TS55c54cd19d,16.7708
ACT923bebd7c0,TS8a4ad29ceb,83.8542
ACT3e42303c89,TSf25add6f3a,93.4375
ACT3ab673b4f6,TSf3c4cf7d55,50.0
ACT78539feaaf,TSec107a29d2,74.2708
ACT576f204b2e,TSc7c50e9162,45.5
ACTdd4659f9dc,TS0c139ee02f,77.55
ACT9d3b266c05,TS8d4c8ca0ac,3.1
ACTa9c5f88427,TS5c28dfa9ca,98.2292
ACTb6d2b27cf8,TS31df6c22e6,83.8542
ACT989045d2fe,TS6f1fc6830c,57.5
ACT625dc9727b,TSd08b69a66f,19.5
ACTd6e8dbc8dd,TS4bbcbe666d,26.3542
ACTd473753359,TSec107a29d2,50.0
ACT7652276769,TSb32f93b444,77.55
ACT44b3af5fc1,TSa55de547fe,45.5
ACT9d4e344c46,TS7cb9d4122f,6.5
ACT6cd7834cc3,TS5ea5d90b6c,35.9375
ACTbf003f6a03,TSa2bddef18e,12.5
ACT2122d445eb,TS030306ac46,45.5
ACTb314841977,TS4d5a110698,10.0
ACT65d184e40f,TS025d083f40,58.5
ACT34d85345fa,TSfa3e5079a3,1.05
ACTecafcdaa6a,TS5be34975d7,59.8958
ACT6074ec44f4,TSf3c4cf7d55,32.5
ACT77c0a38a99,TS874720f008,127.5
ACT014f35d10c,TS25a9345498,69.4792
ACT84bbb63431,TS09c93edef7,45.5
ACTb4a3a96f55,TSda9affbe11,31.1458
ACT3f33bf7211,TS7cb9d4122f,19.5
ACT2231040b92,TSe8cf6380ac,6.5
ACTe0c04bea5b,TS24132c2e53,155.0
ACTc24d1af0d5,TSa0373678c6,2.39583
ACTb88b4acf1f,TSe9c90cedfa,57.5
ACT22fa0585ad,TSf5bb5644d6,8.33333
ACT9547ec5b39,TSc99f6324df,50.3125
ACT557e152fd7,TS8a4ad29ceb,32.5
ACTce20390b17,TScfb121d745,8.33333
ACT2c8b75cba3,TS278d9f1fcc,32.5
ACT3c281a2cdc,TS6e1a677fa1,32.5
ACT1769b72d78,TS42d0b628c0,32.5
ACTf548c1bb88,TS68bd1ddae5,1.05
ACT92f5f54894,TS741a1f1b80,155.1
ACT4aa9271a34,TS4bbcbe666d,7.5
ACTd7539a724e,TS24132c2e53,8.33333
ACTfd2297888b,TS05928b46fe,35.9375
ACTc248c7c89c,TS7cb9d4122f,58.5
ACT4fe4595840,TSd29e70c128,32.5
ACTb0aeed99b9,TS872840c56f,40.7292
ACTca38f4c45f,TS55c54cd19d,69.4792
ACTb1d3796c7d,TS2661a11a3f,103.021
ACT4dcef5f611,TSf6619c37bf,155.0
ACT1d9fd4a796,TS8b14b0e305,112.604
ACTa36fa4fc6b,TSe9505e645a,12.5
ACTfebf027d56,TS8a860b9b72,50.0
ACTbacda872e0,TS7bda0322ac,57.5
ACT2b3345705d,TS2e3a4076ec,19.5
ACTc0423237a0,TS0ae713d1a5,32.5
ACT2afa515fb5,TSe6714cbfdd,6.5
ACT6d55c40412,TS0c0829db4c,16.7708
ACT12bc8a3410,TS4aff6b5863,8.33333
ACTddfc69776c,TS8ea511c0a1,88.6458
ACT056822dd6e,TS666767b301,15.0
ACT02ba5b2c3c,TS7376d266d9,25.0
ACT4aa426901b,TSa442a672e5,58.5
ACTac6f3e7d5e,TS7143fb07ff,6.5
ACTdaac97c59f,TS87c63a4e02,31.1458
ACTc60877e762,TSc99f6324df,69.4792
ACT7586449583,TS8a860b9b72,74.2708
ACT988fb6eff0,TS25116cbe77,93.4375
ACTc2910f4cae,TSff6b080e7d,155.0
ACTffa24f330c,TS7bda0322ac,93.4375
ACT1d7e27ed62,TS8c634a4f2c,45.5
ACT65d38f159a,TS4c537bf323,58.5
ACTe0330ee328,TS25116cbe77,107.813
ACT6506ff8256,TSff6b080e7d,50.3125
ACT7cd91fa459,TS2f96a4be85,155.1
ACT4184b3a0ba,TS30f6b06801,25.0
ACTcdfe1c0a72,TS7b7bafb0fa,41.6667
ACT6178ccc3b3,TS478fa29d45,112.604
ACTb1d3796c7d,TS7b7bafb0fa,35.9375
ACTb63bab1e7b,TS469a3b02e2,58.5
ACT10af309e27,TS469a3b02e2,12.5
ACTac4f001289,TS8a860b9b72,2.968
ACTd42acca9c0,TSea8ddd055f,11.9792
ACTabc010365e,TS98b842dd92,62.5
ACTb5778f6982,TS68cccee489,107.813
ACTec72ceb3aa,TS030306ac46,92.5
ACT72a946833c,TS5be34975d7,25.0
ACT10b3c40841,TSa55de547fe,7.5
ACTe2bbb7f8a6,TS4f3da44342,3.1
ACT39f1ee2462,TS8b14b0e305,50.3125
ACT39f1ee2462,TS7b7bafb0fa,69.4792
ACTa9a03bb244,TS5624c05049,11.9792
ACTcb46db80cb,TS5be34975d7,10.0
ACT1a7bcc91b7,TS9dba1a3b01,74.2708
ACTd75ac8481f,TS872840c56f,155.1
ACT0f82289b4b,TS0afeb9f6ae,8.33333
ACT551125f68a,TS25a9345498,31.1458
ACTbb06f6e217,TS7b7bafb0fa,58.5
ACT7175bbde97,TS73837dcaff,75.0
ACTc29ac9a559,TSea8ddd055f,55.1042
ACT1a5054df78,TS84b8520c28,45.5208
ACT9f3d819477,TS4447a8fd1d,50.3125
ACTa98ac043e2,TSa2bddef18e,1.05
ACT8ded0c5936,TS7143fb07ff,7.1875
ACTa12dce9aab,TS5c28dfa9ca,155.0
ACT40192025e8,TS8b14b0e305,50.0
ACT55d6ca980a,TS84b8520c28,45.5208
ACT59ee4cbcbe,TS8a4ad29ceb,19.5
ACT3a6be5b4a4,TSec107a29d2,19.5
ACT4822689f63,TS2661a11a3f,50.0
ACT0ab0596b66,TSff6b080e7d,35.9375
ACT0b1722a4ba,TSe9513bdbd6,7.5
ACT401fe24622,TSd0fc980b3a,32.5
ACTe0b5490f25,TS42d0b628c0,58.5
ACT4a9e16c8fe,TS30f6b06801,57.5
ACT1a9421e7ac,TSf0e592f52c,88.6458
ACT37693224b4,TS443166fe6c,50.3125
ACT3189e2a966,TSfa3e5079a3,25.0
ACTbdb1ab8714,TS97e6bd8f9b,101.0
ACTecfc6be473,TSfeb615966d,7.5
ACTd5f6aabbf6,TSeb58535d43,112.604
ACT1d3624240d,TS0afeb9f6ae,26.3542
ACT7b551768d7,TSd29e70c128,103.021
ACT7be0a0ab45,TSff6b080e7d,64.6875
ACT737c482e9d,TSd29e70c128,74.2708
ACT2d507f2b44,TS5f1586151b,55.1042
ACT8722812337,TS443ac81312,5.0
ACT14b71f99aa,TS6f1fc6830c,155.0
ACT576f204b2e,TS4f3da44342,32.5
ACT28e3cc74e0,TS7cf3133006,11.9792
ACT6401f4d49a,TS7bda0322ac,12.5
ACT7420a2020d,TSb0a72470c9,155.1
ACTc3a129e169,TS478fa29d45,5.0
ACTf762613d0b,TS25116cbe77,12.5
ACTec1f50fc48,TS8ea511c0a1,26.3542
ACT33ca2d939d,TS741a1f1b80,45.5
ACT28ed4bff32,TS4d5a110698,62.5
ACT277917b056,TSf3c4cf7d55,10.0
ACT826b4c692c,TS8a860b9b72,45.5208
ACT62c9ff045a,TS7143fb07ff,83.8542
ACTe2d6158a2d,TSea8ddd055f,2.39583
ACT1a926f9d3c,TS8ea511c0a1,19.5
ACT9b05619785,TS68cccee489,8.33333
ACTb7080364de,TS24132c2e53,79.0625
ACT677036c950,TS50f763e077,32.5
ACT2d127e9843,TSe0b6ccf3df,5.0
ACT91a86da031,TS478fa29d45,69.4792
ACTf472e004e6,TS7143fb07ff,57.5
ACT24191723b2,TS7cf3133006,50.0
ACT95cc1456bb,TS7cb9d4122f,83.8542
ACTf411c3d247,TS09c93edef7,45.5
ACT5521c11f78,TS6ef1672b5d,12.5
ACTa1b3ba8441,TS97e6bd8f9b,6.5
ACT721f1597e0,TS68bd1ddae5,26.3542
ACTb6d2b27cf8,TS666767b301,16.7708
ACTe79a52c219,TS70c9f1cdf8,45.5
ACTe0a2d7c3b4,TS55c54cd19d,79.0625
ACT4c3f88e92c,TSe9c90cedfa,79.0625
ACT936915e7d1,TScfb121d745,3.1
ACT62c9ff045a,TSe8cf6380ac,26.3542
ACT5ad9c7e0fc,TS4bbcbe666d,50.0
ACTbe4868c2d1,TS7bda0322ac,64.6875
ACT6506ff8256,TS8b14b0e305,79.0625
ACT8a2a1a2d94,TS4aff6b5863,112.604
ACT6bd704fa24,TS0ae713d1a5,40.7292
ACT1410deabe7,TS0e5dfbabce,0.515
ACT7d235206f5,TSf0e592f52c,8.33333
ACT7b74184412,TS09c93edef7,41.6667
ACTe8724c5c21,TSc7c50e9162,6.5
ACT8bd565f20d,TS7143fb07ff,58.5
ACT2fcf7ee49c,TS55c54cd19d,16.7708
ACT25c836d715,TSfeb615966d,50.0
ACT76b09d85f5,TS04fcc74874,64.6875
ACT96d06514c2,TS055580bf5d,26.3542
ACT20d5d49c81,TSde0255c439,5.0
ACT2912d79c59,TS07d3a63e2b,32.5
ACT2a1421e03e,TS8b14b0e305,62.5
ACTd31436567b,TS55c54cd19d,50.3125
ACT18bcdbbc81,TS469a3b02e2,75.0
ACT37c90dc5c4,TS7376d266d9,62.5
ACT2d8bc9f8ed,TS478fa29d45,101.0
ACTacd2dfff06,TS26b55ccfc1,1.05
ACTc176a50265,TSa442a672e5,93.4375
ACT3abcf0d571,TS8a860b9b72,32.5
ACT47ffbadf9e,TSeb9415d128,12.5
ACTe11bdc7741,TS05928b46fe,7.1875
ACT6cd7834cc3,TS84b8520c28,55.1042
ACTa54f5de0fc,TSd08b69a66f,62.5
ACTe0a2d7c3b4,TS4f3da44342,98.2292
ACTa9c5f88427,TSeb9415d128,45.5208
ACT39f1ee2462,TSa5f1ec3f85,103.021
ACTa3e05e5bd4,TS4bbcbe666d,7.1875
ACTc6ae69c0f9,TS49044e168e,45.5
ACT2713662311,TSf6619c37bf,50.3125
ACT4154e83871,TSf0553561e8,93.4375
ACTa2de795eb9,TS50f763e077,64.6875
ACT6ae79beb27,TSc84e67f3cf,30.0
ACT28d55bfd92,TSfa3e5079a3,2.39583
ACTe0a2d7c3b4,TS469a3b02e2,112.604
ACTfde0943515,TS3d7ccb0210,88.6458
ACT7fa9016eae,TS8895174cf3,62.5
ACT9dbdc40518,TSda9affbe11,92.5
ACT080dc0bd38,TS5368b7fc42,0.515
ACT249cd6d547,TS87c63a4e02,35.9375
ACTcbe10dda27,TSeb9415d128,77.55
ACTd43b8a7679,TSda410e142f,8.33333
ACT931d5d9812,TS78f161f2ff,57.5
ACTc0cebf4c20,TSe9c90cedfa,21.5625
ACTd9ab4daacf,TS97e6bd8f9b,88.6458
ACT2dcfc69454,TS2f96a4be85,35.9375
ACT8349793bee,TS2130a64621,127.5
ACT0dbae860c6,TS2caf91eb09,7.5
ACT923bebd7c0,TS70c9f1cdf8,50.3125
ACTbdc919649e,TS7376d266d9,19.5
ACT9c6a1975fd,TS4d5a110698,19.5
ACT2e962989a3,TS37ff698958,19.5
ACT0b7939880c,TS8895174cf3,58.5
ACTaa6cd43d96,TSf5bb5644d6,127.5
ACTfde0943515,TS31165b053e,98.2292
ACTea4717482a,TS3856554761,62.5
ACTdd9bd40186,TS666767b301,79.0625
ACT8b62b1525d,TS4bbcbe666d,31.1458
ACT7134ddc34f,TSda9affbe11,40.7292
ACTde9be8d433,TS4f3da44342,127.5
ACT77fb63ad4b,TS7742df5bec,40.7292
ACTddfc69776c,TS4f3da44342,55.1042
ACTe16c32dc5f,TS07d3a63e2b,103.021
ACT249cd6d547,TS7376d266d9,16.7708
ACT24a6e4f5e5,TS50f763e077,45.0
ACTa6a24dfcd7,TSff6b080e7d,92.5
ACTf9da9269be,TS478fa29d45,55.1042
ACTc046a0d7d2,TS31165b053e,37.5
ACT83fc65682a,TS4c537bf323,12.5
ACT0c74475481,TSbc57395db7,155.1
ACT3376c7e31f,TS443166fe6c,16.7708
ACT3b95ec89c1,TS741a1f1b80,69.4792
ACTfd2297888b,TS874720f008,69.4792
ACTf27963f41e,TS97e6bd8f9b,26.3542
ACTb05b3e5e38,TSa442a672e5,32.5
ACT278006b099,TSd29e70c128,59.8958
ACTa9f8451aa5,TS25e8984bfe,1.05
ACT7b1644f728,TS4f3da44342,79.0625
ACT8eded545ec,TS21c7a3001a,15.0
ACTd593380eb1,TS68cccee489,19.5
ACTc835840107,TS32530bb46a,35.9375
ACT8582c65c38,TS32530bb46a,62.5
ACTa1612d2755,TS2661a11a3f,16.7708
ACT34ef9de5e6,TSa2bddef18e,45.0
ACTef891043db,TS5ea5d90b6c,32.5
ACT5da107a893,TS9215f23210,25.0
ACT5316b269b7,TS5c28dfa9ca,58.5
ACT2837161e88,TS5c28dfa9ca,58.5
ACTa34f827526,TSf450088623,58.5
ACTfbac0f6a10,TS7143fb07ff,58.5
ACT592640f726,TSa5f1ec3f85,19.5
ACT1466b5d846,TS25a9345498,50.0
ACT954eb76aa5,TS2130a64621,2.39583
ACTf834723b49,TS77f91674dc,30.0
ACTa892ed8800,TS6ff2389c54,6.5
ACTac1f14b886,TS7cf3133006,31.1458
ACT338084481d,TSd5ab48622e,2.39583
ACT6371bfd03e,TS40e6d8607e,8.33333
ACT5e32ef1ff7,TSe9505e645a,32.5
ACT8a2a1a2d94,TS05928b46fe,7.1875
ACT91098d64f7,TS68cccee489,16.7708
ACTebce03d798,TS49044e168e,50.0
ACTbfc4fbb849,TS7143fb07ff,77.55
ACT2b8f0495a9,TS77f91674dc,88.6458
ACT73f50cd9b1,TS8a4ad29ceb,6.5
ACTf6133ec92d,TS666767b301,45.0
ACT5089eac479,TS32530bb46a,45.5
ACTf114576ce2,TS0e0b71e89c,112.604
ACT17d2992350,TS278d9f1fcc,8.33333
ACT6a65cb7904,TS7cf3133006,37.5
ACT5d6475693d,TSf0f0a49e31,155.0
ACTbe9aa9c932,TS7cb9d4122f,16.7708
ACT42126f20cd,TS055580bf5d,107.813
ACT1c60848db6,TS68bd1ddae5,155.0
ACT0d3aebf1d4,TSf7c05ecaf1,77.55
ACTfde0943515,TSa55de547fe,74.2708
ACT660fe9db87,TSd29e70c128,77.5
ACTe4debb5b57,TSb32f93b444,92.5
ACTed2921d6d0,TS469a3b02e2,79.0625
ACT60a264311d,TSf450088623,57.5
ACT6ddca88fd6,TS2661a11a3f,50.0
ACTbe9aa9c932,TSf7c05ecaf1,98.2292
ACT09dcb21238,TSa2bddef18e,16.7708
ACT8af3c14575,TS0e2a47f426,45.5208
ACTfa763e1269,TS469a3b02e2,6.5
ACTc9f7129f40,TS6e1a677fa1,2.968
ACTa8f64a8b9b,TS0e0b71e89c,16.7708
ACTdd9bd40186,TS5ea5d90b6c,93.4375
ACTce8f89e03c,TS5624c05049,50.3125
ACT2a06f53881,TSb32f93b444,12.5
ACT9dd2ff54bb,TSea8ddd055f,98.2292
ACTd6d2443c6b,TSbc57395db7,15.0
ACTeb367d7b08,TS5c28dfa9ca,83.8542
ACTdfc5d1a20b,TSfa31d84579,35.9375
ACT6d8aeba4ca,TS26b55ccfc1,88.6458
ACT48e0cf5fb4,TSf7c05ecaf1,155.1
ACT2dcfc69454,TS09c93edef7,21.5625
ACT025998800b,TS0e0b71e89c,107.813
ACT732675ba64,TS666767b301,21.5625
ACT3519568360,TS7b7bafb0fa,45.5
ACT2ebe196da0,TS7c3e8eda03,58.5
ACT6db068a1bf,TS37ff698958,112.604
ACT9e842302bb,TS8b14b0e305,19.5
ACT5beca68117,TS7143fb07ff,45.0
ACTac4c9b6b50,TS77f91674dc,55.1042
ACTa00bc95403,TS36061ce77d,1.05
ACTd24c970dca,TS8c634a4f2c,77.5
ACTae6c45e93c,TS7c3e8eda03,32.5
ACT791f0532a1,TSbc57395db7,16.7708
ACT1cc5240f75,TSf7c05ecaf1,59.8958
ACT5cf46adff2,TSf5bb5644d6,32.5
ACT0f553ad8e1,TS8a4ad29ceb,77.55
ACTe2d6158a2d,TSb0a72470c9,16.7708
ACT1a852bc4d9,TSf8f59db910,35.9375
ACTc5e96f6e6b,TS4bbcbe666d,58.5
ACTe7bbf37f4b,TSe8cf6380ac,112.604
ACTee01a77f36,TS25a9345498,5.0
ACT95fa403b14,TS25a9345498,45.5
ACT8a5af908a1,TS8895174cf3,83.8542
ACT4c197f5f39,TSf7c05ecaf1,45.5208
ACT8429a26c31,TS478fa29d45,15.0
ACT1a0dd1069a,TS9215f23210,77.55
ACTa0cfa0494a,TS25116cbe77,35.9375
ACT884f3de7fd,TS8ea511c0a1,10.0
ACTbbbadce1f9,TSa442a672e5,6.5
ACT6aabd3eeff,TS24132c2e53,3.1
ACT0cf2837382,TSa442a672e5,112.604
ACTd6e8dbc8dd,TS7cf3133006,16.7708
ACT51e21214c9,TSe6714cbfdd,8.33333
ACT923bebd7c0,TS469a3b02e2,107.813
ACTd35ed79c05,TSff6b080e7d,32.5
ACTe2346d07e9,TS8895174cf3,45.5
ACT0454825c2f,TS4d5a110698,59.8958
ACTabf8041029,TS25a9345498,3.1
ACT53f06d7399,TS68cccee489,155.1
ACTa9c5f88427,TSe8cf6380ac,107.813
ACTe3affde459,TS4f3da44342,32.5
ACTeac7a29775,TSd08b69a66f,6.5
ACT7308410c78,TSa5f1ec3f85,50.0
ACTc357a9fc5f,TScbb1097136,0.515
ACT46bab625e7,TS73837dcaff,21.5625
ACT286dfaf532,TS8d4c8ca0ac,45.5208
ACTef9f607470,TS9dba1a3b01,32.5
ACT003cc51ec0,TSd29e70c128,58.5
ACT67c5d441ab,TS7143fb07ff,103.021
ACT0a41ea2c59,TS2f96a4be85,55.1042
ACT2d294cc383,TS3856554761,58.5
ACT78ddeddcfa,TSf25add6f3a,57.5
ACT924bfe5b1c,TS469a3b02e2,2.39583
ACT1f5393a39c,TS0ae713d1a5,37.5
ACT38abca4348,TS8a860b9b72,69.4792
ACTa0cfa0494a,TS2e3a4076ec,40.7292
ACTec1f50fc48,TSa442a672e5,74.2708
ACTef8c3fd375,TSff6b080e7d,55.1042
ACTaf94d104cf,TS42d0b628c0,127.5
ACTb488dfff63,TSa55de547fe,19.5
ACT479b93769d,TS37ff698958,16.7708
ACT1b924ae2f6,TS05928b46fe,7.5
ACTdddf308fc3,TSa18c1ed2d2,50.3125
ACT4f85766bcf,TS0c139ee02f,15.0
ACT82802f9284,TSff6b080e7d,40.7292
ACTa72cc8ea62,TS443ac81312,59.8958
ACTdff1387d7d,TS98b842dd92,40.7292
ACT91c8dd72de,TSd08b69a66f,3.1
ACTe87a568f0c,TS469a3b02e2,62.5
ACT3a9335c63c,TScfb121d745,75.0
ACTc00245da9a,TSda410e142f,45.5
ACT1a852bc4d9,TSe9c90cedfa,16.7708
ACTa238e03232,TS4aff6b5863,155.1
ACT4410038512,TS87c63a4e02,77.5
ACT735a70a41c,TS2f96a4be85,112.604
ACTef8c3fd375,TS3f4a752d20,83.8542
ACT4984aefee6,TS3d7ccb0210,77.5
ACT0369455108,TS4aff6b5863,62.5
ACT79feef5f4a,TS5f1586151b,19.5
ACT8aa03e68a2,TS4bbcbe666d,64.6875
ACT46c3cb65ca,TS42d0b628c0,12.5
ACTb45b380bb9,TSd5ab48622e,0.731
ACT9d4ca659c9,TS0afeb9f6ae,40.7292
ACT24f316d352,TS242b6d35a5,58.5
ACTd4b94becae,TS3856554761,155.0
ACT48235299d6,TSff6b080e7d,8.33333
ACT404e06fef0,TSda9affbe11,77.5
ACTcee802752c,TS70c9f1cdf8,1.05
ACT5219b74891,TSeb58535d43,62.5
ACT51534bd039,TSf988146cfc,50.0
ACT9192990920,TSf450088623,19.5
ACTe3be74aaba,TS37ff698958,16.7708
ACT82f7cc3bd0,TS05928b46fe,5.0
ACT2769a97e84,TS9215f23210,12.5
ACT8f2014abf7,TS6e1a677fa1,25.0
ACT41b949cedd,TSa18c1ed2d2,155.0
ACT35e17e61cd,TSf0553561e8,3.1
ACT6a4935f897,TS42d0b628c0,8.33333
ACT6652704244,TS249557872b,59.8958
ACT24f316d352,TS5be34975d7,6.5
ACT0a41ea2c59,TS0afeb9f6ae,7.1875
ACT22a793a2b2,TSf5bb5644d6,155.1
ACT4e006c7fc0,TSba51d6f88e,75.0
ACTed22b3f53a,TS055580bf5d,155.0
ACT12fe3016f7,TS6b2a8043e4,37.5
ACTe8043145d1,TS7cb9d4122f,75.0
ACTa65efe6229,TSff6b080e7d,21.5625
ACTf3d284d6da,TS04c42a0beb,101.0
ACTe248c8b893,TS5f1586151b,98.2292
ACT2b78ed5c5b,TS3d7ccb0210,155.0
ACT1dff3944e5,TS5ea5d90b6c,45.0
ACT02f446390e,TS8a860b9b72,26.3542
ACTe9db54c5a2,TS7cf3133006,2.39583
ACT7323405be6,TS4d5a110698,19.5
ACT62d3ba4d5c,TSf25add6f3a,58.5
ACT2c20610611,TS4d5a110698,69.4792
ACT6cba81b78b,TS2130a64621,19.5
ACT82ee18cd9f,TSa55de547fe,62.5
ACT932666ea8c,TS50f763e077,58.5
ACTe67797fdb3,TS68cccee489,69.4792
ACTa23aeead89,TS4f3da44342,93.4375
ACTf6adc6f21e,TS49044e168e,37.5
ACT7bb8dfad0c,TS31df6c22e6,41.6667
ACT59ad504f7a,TS21c7a3001a,62.5
ACTfc4704b98f,TS4bbcbe666d,103.021
ACTc75ba0328e,TSff6b080e7d,7.5
ACTfde0943515,TS3f6b29d3d4,79.0625
ACT3e42303c89,TSf3c4cf7d55,112.604
ACT33d85b94e7,TS70c9f1cdf8,5.0
ACT3376c7e31f,TS68cccee489,83.8542
ACT3934c112c4,TS31df6c22e6,98.2292
ACT45f786ae87,TS7376d266d9,107.813
ACT7134ddc34f,TS4447a8fd1d,93.4375
ACT5291a1974f,TS0ae713d1a5,3.1
ACT6ed6a8a533,TSf988146cfc,2.39583
ACT6506ff8256,TSd0fc980b3a,40.7292
ACT9ba91eb35b,TSfa3e5079a3,77.55
ACT393247725f,TS055580bf5d,45.5
ACT77fb63ad4b,TS278d9f1fcc,16.7708
ACT7ab3803964,TS432824cef5,21.5625
ACTdc54da9b32,TSd5ab48622e,77.5
ACT152a2b7206,TSf6619c37bf,45.0
ACTf1f6fa4509,TS4f3da44342,8.33333
ACTcfbcaa40da,TSf98c56f109,6.5
ACT085975cc96,TS242b6d35a5,59.8958
ACT66b615e0c5,TS24132c2e53,15.0
ACT181f570b47,TSa5f1ec3f85,6.5
ACTd4726a5d45,TSb32f93b444,57.5
ACT68802b6b54,TS5c28dfa9ca,92.5
ACTdaac97c59f,TS249557872b,26.3542
ACT060e25b0a2,TSa5f1ec3f85,1.05
ACT763301001c,TS6ef1672b5d,59.8958
ACT9830564bba,TSd0fc980b3a,19.5
ACT8142036e59,TSd0fc980b3a,40.7292
ACTe5386c5922,TS37ff698958,32.5
ACT5a6c3574fc,TS2f96a4be85,11.9792
ACT727581ea86,TS4bbcbe666d,55.1042
ACT4c50f82749,TS7cb9d4122f,3.1
ACTccf5a9912e,TS5be34975d7,69.4792
ACT3518636dae,TSf98c56f109,3.1
ACTa986fc7c0b,TS87c63a4e02,3.1
ACT88878d29c4,TSeb58535d43,12.5
ACTe10c547f48,TS278d9f1fcc,127.5
ACTc044b45e4c,TS0ae713d1a5,45.5
ACTed6f66aeef,TSa442a672e5,21.5625
ACT23eb4d2f7b,TSf3c4cf7d55,6.5
ACTf685f2dbf9,TS07d3a63e2b,58.5
ACT6b033ddeb1,TSea8ddd055f,77.5
ACTb601256310,TSc84e67f3cf,79.0625
ACT2115be53ca,TSe9505e645a,50.3125
ACT3d09cfbcb4,TS9dba1a3b01,107.813
ACT2b2d5a689e,TS40e6d8607e,62.5
ACT0fcb8a03f1,TS3f4a752d20,57.5
ACT479b93769d,TSd0fc980b3a,83.8542
ACT71ee354221,TS7c3e8eda03,155.1
ACT805779d26c,TS443166fe6c,69.4792
ACT67687ed6f3,TSf98c56f109,15.0
ACTaf6bcf5a1c,TS4bbcbe666d,45.5208
ACT13eb6f7469,TS0e0b71e89c,64.6875
ACT6c4b38b521,TS469a3b02e2,45.5
ACT60046c1e53,TS70c9f1cdf8,7.1875
ACT702e59200e,TSff6b080e7d,75.0
ACT3ac91c85be,TSa18c1ed2d2,0.515
ACTb9ecc170f5,TSda9affbe11,32.5
ACT8ba88dce5d,TS6e1a677fa1,5.0
ACT528f4b6969,TS68bd1ddae5,0.515
ACT721f1597e0,TS25e8984bfe,103.021
ACTaf8a3b310d,TSf25add6f3a,58.5
ACTbb0b25175f,TS2b7842f554,26.3542
ACT119bf32122,TS98b842dd92,25.0
ACTef560b2aa5,TS78f161f2ff,45.0
ACTd98468de6b,TS24132c2e53,2.39583
ACT9931fd4e69,TS7143fb07ff,75.0
ACT097f3289d9,TSeb9415d128,58.5
ACT209b3cd12f,TSc84e67f3cf,25.0
ACT6b89bb1016,TS2b7842f554,5.0
ACT1c8f04372f,TSf988146cfc,6.5
ACT94fca787ad,TS4aff6b5863,25.0
ACT3889ac6462,TS4c537bf323,25.0
ACT7db174eef8,TS24132c2e53,50.0
ACT6c2609af69,TS8a860b9b72,57.5
ACTc45348ddc1,TSf450088623,21.5625
ACT795bf26957,TS4aff6b5863,32.5
ACTc7703adaca,TSe0b6ccf3df,155.0
ACTc552ab4b16,TSd29e70c128,19.5
ACT36fc1a6402,TS4d5a110698,2.39583
ACT6f5c05fd45,TSd0fc980b3a,19.5
ACT7d2cd761e7,TS8a860b9b72,5.0
ACT14fd113ddc,TS543272cc34,15.0
ACT2c20610611,TS0ae713d1a5,83.8542
ACTa705888f1d,TSf5bb5644d6,57.5
ACTa2464476a1,TS24132c2e53,41.6667
ACTa6618e33f9,TS07d3a63e2b,6.5
ACT474e61be99,TS2e3a4076ec,58.5
ACTb70fffc146,TS25a9345498,3.1
ACT4250b0172d,TSe9505e645a,155.0
ACT7f25b38ff9,TS31df6c22e6,37.5
ACTfb572ab32f,TSa18c1ed2d2,32.5
ACTc60877e762,TS37ff698958,103.021
ACT2819f574d7,TS249557872b,77.55
ACT6bd704fa24,TS37ff698958,2.39583
ACT837398fbd0,TS42d0b628c0,37.5
ACT6e695f2683,TS37ff698958,77.5
ACT95a1858c91,TS5624c05049,37.5
ACTd4513ddff8,TS50f763e077,112.604
ACTa3e6bb1f67,TS7cb9d4122f,50.3125
ACTfc370f3ec6,TS70c9f1cdf8,69.4792
ACTa2e053c051,TS6ef1672b5d,21.5625
ACT38abca4348,TSc7c50e9162,35.9375
ACT7ce3703cee,TS0e2a47f426,6.5
ACT4f8b6ecc3a,TS8895174cf3,112.604
ACTdddf308fc3,TSfa31d84579,45.5208
ACT91aabfe038,TS6b2a8043e4,103.021
ACT4825559a4c,TSd0fc980b3a,88.6458
ACT0b7e8a2fa5,TS50f763e077,8.33333
ACT86489c8950,TS6ef1672b5d,98.2292
ACT9ffc37c12e,TS05928b46fe,79.0625
ACT1665c32500,TS84b8520c28,62.5
ACTf114576ce2,TS5be34975d7,2.39583
ACT36ef36ce5c,TS030306ac46,58.5
ACT0d9b0dacbe,TSf98c56f109,41.6667
ACT1fef545cb5,TSfa31d84579,58.5
ACT00cac161f4,TSfa3e5079a3,93.4375
ACTa55b70ddfb,TS25a9345498,2.39583
ACTe6f03802c6,TS8b14b0e305,45.5
ACT6e162184ee,TS8a860b9b72,50.0
ACTb2e9c8ccf3,TSf5bb5644d6,19.5
ACT57ac887c7d,TSec107a29d2,103.021
ACT0976283712,TS6b2a8043e4,57.5
ACT8fd0c16bc7,TSf98c56f109,57.5
ACT601931621f,TScb0b285159,7.5
ACTb9f2f4e297,TS0e5dfbabce,77.5
ACTed2921d6d0,TSa442a672e5,11.9792
ACT1a9421e7ac,TS25116cbe77,93.4375
ACT6339c42978,TSe5a8bddd9e,45.5
ACTc03d5096d9,TS6ef1672b5d,32.5
ACT0cf2837382,TS4d5a110698,16.7708
ACT1a5054df78,TS3f4a752d20,11.9792
ACT054821807d,TSf0553561e8,98.2292
