city1,city2,distance
20,31,9171.0
20,32,8250.0
20,33,8316.0
20,34,10918.0
20,35,8838.0
20,36,8132.0
20,37,8137.0
20,38,8371.0
20,39,8346.0
20,40,8134.0
20,41,8126.0
20,42,8140.0
20,43,1365.0
20,44,8112.0
20,45,8133.0
20,46,8291.0
20,47,8131.0
20,48,9034.0
20,49,1398.0
20,50,6986.0
20,51,5117.0
20,52,8549.0
20,53,9942.0
20,54,8683.0
20,55,9542.0
20,56,12687.0
20,57,13725.0
20,58,14184.0
20,59,13865.0
20,60,19433.0
20,61,6871.0
20,62,14172.0
20,63,8275.0
20,64,6450.0
20,65,12604.0
20,66,7128.0
20,67,3785.0
20,68,14339.0
20,69,7273.0
20,70,8705.0
20,71,3648.0
20,72,17245.0
20,73,8461.0
20,74,12575.0
20,75,8459.0
20,76,17543.0
20,77,6989.0
20,78,13672.0
20,79,3831.0
20,80,8227.0
20,81,12295.0
20,82,10906.0
20,83,3634.0
20,84,11943.0
20,85,10513.0
20,86,13413.0
20,87,13033.0
20,88,11309.0
20,89,11038.0
20,90,18357.0
20,91,5778.0
20,92,6363.0
20,93,10056.0
20,94,13824.0
20,95,13030.0
20,96,8468.0
20,97,12610.0
20,98,14248.0
20,99,7995.0
20,100,7941.0
20,101,8687.0
20,102,14072.0
20,103,13537.0
20,104,15108.0
20,105,8485.0
20,106,13178.0
20,107,12179.0
20,108,8808.0
20,109,7108.0
20,110,9244.0
20,111,18398.0
20,112,8193.0
20,113,8202.0
20,114,15291.0
20,115,10632.0
20,116,9928.0
20,117,12365.0
20,118,13185.0
20,119,6770.0
20,120,12748.0
20,121,10464.0
20,122,8515.0
20,123,8701.0
20,124,13353.0
20,125,13275.0
20,126,15054.0
20,127,13453.0
20,128,13256.0
20,129,2088.0
20,130,8169.0
20,131,4686.0
20,132,5295.0
20,133,6554.0
20,134,7246.0
20,135,8952.0
20,136,8811.0
20,137,8079.0
20,138,8966.0
20,139,13351.0
20,140,9146.0
20,141,7995.0
20,142,4543.0
20,143,10108.0
20,144,6175.0
20,145,8369.0
20,146,7169.0
20,147,4416.0
20,148,3218.0
20,149,13464.0
20,150,9608.0
20,151,7354.0
20,152,8718.0
20,153,2141.0
20,154,8398.0
20,155,10390.0
20,156,11225.0
20,157,4613.0
20,158,6560.0
20,159,9291.0
20,160,12053.0
20,161,4637.0
20,162,7595.0
20,163,9119.0
20,164,8507.0
20,165,13905.0
20,166,12086.0
20,167,3579.0
20,168,4015.0
20,169,8557.0
20,170,10021.0
20,171,13496.0
20,172,11935.0
20,173,11883.0
20,174,195.0
20,175,3100.0
20,176,7717.0
20,177,6602.0
20,178,4821.0
20,179,14146.0
20,180,5634.0
20,181,18582.0
20,182,16307.0
20,183,2621.0
20,184,12762.0
20,185,7740.0
20,186,13637.0
20,187,7101.0
20,188,9896.0
20,189,7932.0
20,190,6606.0
20,191,8716.0
20,192,13437.0
20,193,8237.0
20,194,9133.0
20,195,12445.0
20,196,17770.0
20,197,6810.0
20,198,10152.0
20,199,5834.0
20,200,13763.0
20,201,13741.0
20,202,9343.0
20,203,15183.0
20,204,6265.0
20,205,12234.0
20,206,7432.0
20,207,8862.0
20,208,7875.0
20,209,1484.0
20,210,3721.0
20,211,5130.0
20,212,12593.0
20,213,8201.0
20,214,8894.0
20,215,7558.0
20,216,14582.0
20,217,16442.0
20,218,9503.0
20,219,13183.0
20,220,7456.0
20,221,13675.0
20,222,10371.0
20,223,7293.0
20,224,6884.0
20,225,11165.0
20,226,19607.0
20,227,14481.0
20,228,11707.0
20,229,8347.0
20,230,11793.0
21,22,11887.0
21,23,4993.0
21,24,4529.0
21,25,10286.0
21,26,15446.0
21,27,11505.0
21,28,17323.0
21,29,14799.0
21,30,10729.0
21,31,11391.0
21,32,9848.0
21,33,10222.0
21,34,15352.0
21,35,10098.0
21,36,9922.0
21,37,9923.0
21,38,10325.0
21,39,10274.0
21,40,9922.0
21,41,9911.0
21,42,9922.0
21,43,3358.0
21,44,9901.0
21,45,9921.0
21,46,10112.0
21,47,9924.0
21,48,13590.0
21,49,3434.0
21,50,7727.0
21,51,5146.0
21,52,9407.0
21,53,10874.0
21,54,9559.0
21,55,10908.0
21,56,10088.0
21,57,17408.0
21,58,10158.0
21,59,17428.0
21,60,15882.0
21,61,7351.0
21,62,18330.0
21,63,9706.0
21,64,6938.0
21,65,17077.0
21,66,6318.0
21,67,2884.0
21,68,17579.0
21,69,8990.0
21,70,10553.0
21,71,3274.0
21,72,18114.0
21,73,9535.0
21,74,8849.0
21,75,10557.0
21,76,16521.0
21,77,5685.0
21,78,17478.0
21,79,1297.0
21,80,9129.0
21,81,11638.0
21,82,8291.0
21,83,1140.0
21,84,10253.0
21,85,14814.0
21,86,13946.0
21,87,17652.0
21,88,9470.0
21,89,9841.0
21,90,16400.0
21,91,1325.0
21,92,1691.0
21,93,10726.0
21,94,18486.0
21,95,12096.0
21,96,9732.0
21,97,17221.0
21,98,18313.0
21,99,8151.0
21,100,9961.0
21,101,6785.0
21,102,17549.0
21,103,17706.0
21,104,19730.0
21,105,8259.0
21,106,17811.0
21,107,10560.0
21,108,7278.0
21,109,9262.0
21,110,7245.0
21,111,14160.0
21,112,10930.0
21,113,8435.0
21,114,17273.0
21,115,11815.0
21,116,5824.0
21,117,10489.0
21,118,13244.0
21,119,7384.0
21,120,11541.0
21,121,11625.0
21,122,9047.0
21,123,12457.0
21,124,12977.0
21,125,13167.0
21,126,17818.0
21,127,17757.0
21,128,17915.0
21,129,2592.0
21,130,9504.0
21,131,4142.0
21,132,906.0
21,133,6606.0
21,134,7122.0
21,135,11199.0
21,136,11062.0
21,137,7961.0
21,138,10016.0
21,139,17858.0
21,140,11040.0
21,141,7851.0
21,142,6312.0
21,143,7454.0
21,144,7688.0
21,145,9305.0
21,146,6666.0
21,147,5455.0
21,148,1853.0
21,149,12703.0
21,150,9984.0
21,151,9150.0
21,152,10445.0
21,153,2543.0
21,154,9278.0
21,155,6544.0
21,156,7895.0
21,157,309.0
21,158,3380.0
21,159,9856.0
21,160,16608.0
21,161,6056.0
21,162,8762.0
21,163,10416.0
21,164,9459.0
21,165,17489.0
21,166,8203.0
21,167,2213.0
21,168,3531.0
21,169,10492.0
21,170,8533.0
21,171,18152.0
21,172,11234.0
21,173,10687.0
21,174,4747.0
21,175,4851.0
21,176,10048.0
21,177,5477.0
21,178,4814.0
21,179,18800.0
21,180,4950.0
21,181,16690.0
21,182,18822.0
21,183,2394.0
21,184,13668.0
21,185,9399.0
21,186,17551.0
21,187,6197.0
21,188,5810.0
21,189,8929.0
21,190,8420.0
21,191,5413.0
21,192,12953.0
21,193,9651.0
21,194,6501.0
21,195,8634.0
21,196,13112.0
21,197,7471.0
21,198,8027.0
21,199,2721.0
21,200,17424.0
21,201,17423.0
21,202,7959.0
21,203,17551.0
21,204,9672.0
21,205,8355.0
21,206,9637.0
21,207,10380.0
21,208,7855.0
21,209,3251.0
21,210,1427.0
21,211,2650.0
21,212,11381.0
21,213,9411.0
21,214,9128.0
21,215,8704.0
21,216,17912.0
21,217,12391.0
21,218,10240.0
21,219,17419.0
21,220,8425.0
21,221,17503.0
21,222,7920.0
21,223,8717.0
21,224,5859.0
21,225,15538.0
21,226,15747.0
21,227,18346.0
21,228,12580.0
21,229,6717.0
21,230,8494.0
22,23,11635.0
22,24,11489.0
22,25,2386.0
22,26,6857.0
22,27,3737.0
22,28,7959.0
22,29,5799.0
22,30,2055.0
22,31,2238.0
22,32,2700.0
22,33,2688.0
22,34,6434.0
22,35,2134.0
22,36,2832.0
22,37,2826.0
22,38,2656.0
22,39,2669.0
22,40,2829.0
22,41,2837.0
22,42,2823.0
22,43,10979.0
22,44,2851.0
22,45,2830.0
22,46,2687.0
22,47,2833.0
22,48,9765.0
22,49,10731.0
22,50,4365.0
22,51,6931.0
22,52,2613.0
22,53,1081.0
22,54,17452.0
22,55,1413.0
22,56,5011.0
22,57,5775.0
22,58,13542.0
22,59,5715.0
22,60,9123.0
22,61,4668.0
22,62,6731.0
22,63,2687.0
22,64,5117.0
22,65,6796.0
22,66,5579.0
22,67,9298.0
22,68,5720.0
22,69,3682.0
22,70,2319.0
22,71,9018.0
22,72,8429.0
22,73,2595.0
22,74,7187.0
22,75,2650.0
22,76,6848.0
22,77,6248.0
22,78,5912.0
22,79,12658.0
22,80,2932.0
22,81,2233.0
22,82,5486.0
22,83,11331.0
22,84,3664.0
22,85,5965.0
22,86,2508.0
22,87,7445.0
22,88,4053.0
22,89,3147.0
22,90,9847.0
22,91,12761.0
22,92,12023.0
22,93,17065.0
22,94,8205.0
22,95,2782.0
22,96,2520.0
22,97,7349.0
22,98,6646.0
22,99,3747.0
22,100,3066.0
22,101,5597.0
22,102,5766.0
22,103,6411.0
22,104,8267.0
22,105,3642.0
22,106,8478.0
22,107,3529.0
22,108,4991.0
22,109,3874.0
22,110,5355.0
22,111,10519.0
22,112,3360.0
22,113,18397.0
22,114,5569.0
22,115,15932.0
22,116,8900.0
22,117,3899.0
22,118,2257.0
22,119,4682.0
22,120,2999.0
22,121,510.0
22,122,2880.0
22,123,4721.0
22,124,2552.0
22,125,2380.0
22,126,5965.0
22,127,6630.0
22,128,8267.0
22,129,11332.0
22,130,2815.0
22,131,7889.0
22,132,12628.0
22,133,5345.0
22,134,4776.0
22,135,2398.0
22,136,2495.0
22,137,3926.0
22,138,2066.0
22,139,7081.0
22,140,1979.0
22,141,4036.0
22,142,6553.0
22,143,5905.0
22,144,16319.0
22,145,2761.0
22,146,5221.0
22,147,7042.0
22,148,10711.0
22,149,2861.0
22,150,1906.0
22,151,3596.0
22,152,2266.0
22,153,11306.0
22,154,2761.0
22,155,8097.0
22,156,6696.0
22,157,11580.0
22,158,8875.0
22,159,2042.0
22,160,9070.0
22,161,15435.0
22,162,3480.0
22,163,1836.0
22,164,2604.0
22,165,5772.0
22,166,7673.0
22,167,10034.0
22,168,8638.0
22,169,2485.0
22,170,18946.0
22,171,8285.0
22,172,2239.0
22,173,2935.0
22,174,10756.0
22,175,14044.0
22,176,3394.0
22,177,6420.0
22,178,7295.0
22,179,7809.0
22,180,16382.0
22,181,8304.0
22,182,8887.0
22,183,12453.0
22,184,14454.0
22,185,3211.0
22,186,6051.0
22,187,5705.0
22,188,8865.0
22,189,3197.0
22,190,4354.0
22,191,7741.0
22,192,2670.0
22,193,2728.0
22,194,6396.0
22,195,7415.0
22,196,9978.0
22,197,4608.0
22,198,5014.0
22,199,9321.0
22,200,5772.0
22,201,5785.0
22,202,4394.0
22,203,5761.0
22,204,5339.0
22,205,7626.0
22,206,3588.0
22,207,2091.0
22,208,4035.0
22,209,11671.0
22,210,10801.0
22,211,14498.0
22,212,2977.0
22,213,17052.0
22,214,18344.0
22,215,3529.0
22,216,6038.0
22,217,7676.0
22,218,1679.0
22,219,6381.0
22,220,17347.0
22,221,5946.0
22,222,5437.0
22,223,3713.0
22,224,6042.0
22,225,6239.0
22,226,9014.0
22,227,6553.0
22,228,784.0
22,229,5480.0
22,230,6463.0
23,24,517.0
23,25,9252.0
23,26,10799.0
23,27,8817.0
23,28,12369.0
23,29,10590.0
23,30,9615.0
23,31,9745.0
23,32,8941.0
23,33,8966.0
23,34,10862.0
23,35,9550.0
23,36,8804.0
23,37,8809.0
23,38,9013.0
23,39,8992.0
23,40,8806.0
23,41,8798.0
23,42,8812.0
23,43,1946.0
23,44,8784.0
23,45,8805.0
23,46,8954.0
23,47,8803.0
23,48,8608.0
23,49,2059.0
23,50,7785.0
23,51,5953.0
23,52,9307.0
23,53,10658.0
23,54,7863.0
23,55,10222.0
23,56,13511.0
23,57,13772.0
23,58,13900.0
23,59,13927.0
23,60,18724.0
23,61,7686.0
23,62,14074.0
23,63,8984.0
23,64,7270.0
23,65,12481.0
23,66,7963.0
23,67,4524.0
23,68,14424.0
23,69,7980.0
23,70,9351.0
23,71,4425.0
23,72,16875.0
23,73,9201.0
23,74,13283.0
23,75,9077.0
23,76,17848.0
23,77,7814.0
23,78,13695.0
23,79,3973.0
23,80,8988.0
23,81,13088.0
23,82,11713.0
23,83,4061.0
23,84,12780.0
23,85,10529.0
23,86,14046.0
23,87,12817.0
23,88,12146.0
23,89,11871.0
23,90,17586.0
23,91,5961.0
23,92,6660.0
23,93,9231.0
23,94,13495.0
23,95,13827.0
23,96,9190.0
23,97,12411.0
23,98,14166.0
23,99,8808.0
23,100,8588.0
23,101,9507.0
23,102,14135.0
23,103,13477.0
23,104,14763.0
23,105,9309.0
23,106,12819.0
23,107,13014.0
23,108,9640.0
23,109,7765.0
23,110,10065.0
23,111,17866.0
23,112,8716.0
23,113,7430.0
23,114,15495.0
23,115,9795.0
23,116,10518.0
23,117,13202.0
23,118,13887.0
23,119,7580.0
23,120,13565.0
23,121,11138.0
23,122,9299.0
23,123,8966.0
23,124,14095.0
23,125,13992.0
23,126,15142.0
23,127,13359.0
23,128,12924.0
23,129,2526.0
23,130,8892.0
23,131,5500.0
23,132,5494.0
23,133,7386.0
23,134,8077.0
23,135,9530.0
23,136,9393.0
23,137,8902.0
23,138,9696.0
23,139,13188.0
23,140,9770.0
23,141,8821.0
23,142,5332.0
23,143,10903.0
23,144,5359.0
23,145,9125.0
23,146,8006.0
23,147,5247.0
23,148,3775.0
23,149,14237.0
23,150,10382.0
23,151,8050.0
23,152,9379.0
23,153,2587.0
23,154,9157.0
23,155,11044.0
23,156,11972.0
23,157,4988.0
23,158,7231.0
23,159,10057.0
23,160,11639.0
23,161,3873.0
23,162,8349.0
23,163,9819.0
23,164,9258.0
23,165,13959.0
23,166,12757.0
23,167,4234.0
23,168,4806.0
23,169,9195.0
23,170,9372.0
23,171,13159.0
23,172,12737.0
23,173,12709.0
23,174,993.0
23,175,2420.0
23,176,8326.0
23,177,7428.0
23,178,5654.0
23,179,13875.0
23,180,5087.0
23,181,18339.0
23,182,15842.0
23,183,2708.0
23,184,11926.0
23,185,8440.0
23,186,13636.0
23,187,7936.0
23,188,10490.0
23,189,8693.0
23,190,7323.0
23,191,9426.0
23,192,14186.0
23,193,8950.0
23,194,9917.0
23,195,13135.0
23,196,17789.0
23,197,7617.0
23,198,10976.0
23,199,6484.0
23,200,13813.0
23,201,13787.0
23,202,10179.0
23,203,15328.0
23,204,6722.0
23,205,12907.0
23,206,8071.0
23,207,9545.0
23,208,8697.0
23,209,1757.0
23,210,4246.0
23,211,4962.0
23,212,13412.0
23,213,7374.0
23,214,8107.0
23,215,8315.0
23,216,14622.0
23,217,17149.0
23,218,10249.0
23,219,13123.0
23,220,6648.0
23,221,13693.0
23,222,11182.0
23,223,8031.0
23,224,7715.0
23,225,11131.0
23,226,18929.0
23,227,14423.0
23,228,12373.0
23,229,9174.0
23,230,12552.0
24,25,9123.0
24,26,11174.0
24,27,8880.0
24,28,12814.0
24,29,10896.0
24,30,9505.0
24,31,9702.0
24,32,8789.0
24,33,8855.0
24,34,11213.0
24,35,9375.0
24,36,8671.0
24,37,8677.0
24,38,8909.0
24,39,8884.0
24,40,8674.0
24,41,8665.0
24,42,8679.0
24,43,1429.0
24,44,8651.0
24,45,8672.0
24,46,8830.0
24,47,8671.0
24,48,9090.0
24,49,1550.0
24,50,7497.0
24,51,5543.0
24,52,9078.0
24,53,10479.0
24,54,8196.0
24,55,10082.0
24,56,13054.0
24,57,14080.0
24,58,13743.0
24,59,14228.0
24,60,19199.0
24,61,7369.0
24,62,14452.0
24,63,8813.0
24,64,6941.0
24,65,12865.0
24,66,7547.0
24,67,4022.0
24,68,14715.0
24,69,7811.0
24,70,9244.0
24,71,3937.0
24,72,17360.0
24,73,8994.0
24,74,12768.0
24,75,8995.0
24,76,18029.0
24,77,7364.0
24,78,14015.0
24,79,3568.0
24,80,8755.0
24,81,12805.0
24,82,11236.0
24,83,3567.0
24,84,12385.0
24,85,10845.0
24,86,13952.0
24,87,13239.0
24,88,11727.0
24,89,11501.0
24,90,18065.0
24,91,5549.0
24,92,6208.0
24,93,9576.0
24,94,13957.0
24,95,13537.0
24,96,9005.0
24,97,12826.0
24,98,14537.0
24,99,8492.0
24,100,8479.0
24,101,9048.0
24,102,14436.0
24,103,13836.0
24,104,15233.0
24,105,8970.0
24,106,13288.0
24,107,12630.0
24,108,9206.0
24,109,7647.0
24,110,9607.0
24,111,17895.0
24,112,8714.0
24,113,7681.0
24,114,15723.0
24,115,10195.0
24,116,10004.0
24,117,12798.0
24,118,13722.0
24,119,7273.0
24,120,13236.0
24,121,11003.0
24,122,9034.0
24,123,9142.0
24,124,13884.0
24,125,13810.0
24,126,15434.0
24,127,13732.0
24,128,13386.0
24,129,2022.0
24,130,8706.0
24,131,5040.0
24,132,5074.0
24,133,7021.0
24,134,7716.0
24,135,9483.0
24,136,9343.0
24,137,8563.0
24,138,9502.0
24,139,13590.0
24,140,9683.0
24,141,8477.0
24,142,5063.0
24,143,10418.0
24,144,5688.0
24,145,8899.0
24,146,7613.0
24,147,4893.0
24,148,3261.0
24,149,13983.0
24,150,10131.0
24,151,7893.0
24,152,9257.0
24,153,2082.0
24,154,8926.0
24,155,10527.0
24,156,11465.0
24,157,4509.0
24,158,6715.0
24,159,9818.0
24,160,12122.0
24,161,4117.0
24,162,8126.0
24,163,9658.0
24,164,9038.0
24,165,14264.0
24,166,12240.0
24,167,3718.0
24,168,4327.0
24,169,9095.0
24,170,9482.0
24,171,13622.0
24,172,12439.0
24,173,12359.0
24,174,734.0
24,175,2564.0
24,176,8252.0
24,177,6981.0
24,178,5231.0
24,179,14319.0
24,180,5103.0
24,181,18810.0
24,182,16343.0
24,183,2315.0
24,184,12346.0
24,185,8279.0
24,186,13968.0
24,187,7512.0
24,188,9976.0
24,189,8461.0
24,190,7143.0
24,191,8912.0
24,192,13965.0
24,193,8775.0
24,194,9426.0
24,195,12619.0
24,196,17496.0
24,197,7315.0
24,198,10521.0
24,199,5968.0
24,200,14120.0
24,201,14096.0
24,202,9763.0
24,203,15590.0
24,204,6767.0
24,205,12391.0
24,206,7970.0
24,207,9402.0
24,208,8361.0
24,209,1279.0
24,210,3735.0
24,211,4714.0
24,212,13079.0
24,213,7727.0
24,214,8379.0
24,215,8088.0
24,216,14937.0
24,217,16632.0
24,218,10034.0
24,219,13481.0
24,220,6957.0
24,221,14016.0
24,222,10709.0
24,223,7827.0
24,224,7280.0
24,225,11472.0
24,226,19394.0
24,227,14784.0
24,228,12246.0
24,229,8726.0
24,230,12048.0
25,26,6987.0
25,27,2371.0
25,28,8698.0
25,29,5830.0
25,30,447.0
25,31,1194.0
25,32,438.0
25,33,351.0
25,34,6590.0
25,35,647.0
25,36,452.0
25,37,447.0
25,38,388.0
25,39,362.0
25,40,450.0
25,41,459.0
25,42,445.0
25,43,8732.0
25,44,473.0
25,45,451.0
25,46,304.0
25,47,453.0
25,48,9116.0
25,49,8487.0
25,50,2598.0
25,51,5141.0
25,52,1308.0
25,53,1525.0
25,54,16049.0
25,55,975.0
25,56,6553.0
25,57,7143.0
25,58,15560.0
25,59,7145.0
25,60,11452.0
25,61,3008.0
25,62,8112.0
25,63,618.0
25,64,3377.0
25,65,7605.0
25,66,4454.0
25,67,7457.0
25,68,7320.0
25,69,1388.0
25,70,298.0
25,71,7112.0
25,72,10468.0
25,73,1021.0
25,74,8471.0
25,75,602.0
25,76,9136.0
25,77,5191.0
25,78,7237.0
25,79,10763.0
25,80,1402.0
25,81,4272.0
25,82,6260.0
25,83,9493.0
25,84,5133.0
25,85,5969.0
25,86,4834.0
25,87,8356.0
25,88,5154.0
25,89,4248.0
25,90,12076.0
25,91,11419.0
25,92,10937.0
25,93,16654.0
25,94,9334.0
25,95,4957.0
25,96,733.0
25,97,8113.0
25,98,8064.0
25,99,2607.0
25,100,700.0
25,101,5321.0
25,102,7262.0
25,103,7612.0
25,104,9792.0
25,105,2927.0
25,106,9374.0
25,107,5135.0
25,108,4733.0
25,109,1488.0
25,110,5351.0
25,111,12905.0
25,112,1630.0
25,113,16371.0
25,114,7522.0
25,115,15908.0
25,116,9183.0
25,117,5507.0
25,118,4643.0
25,119,2941.0
25,120,4992.0
25,121,1886.0
25,122,1807.0
25,123,3780.0
25,124,4913.0
25,125,4762.0
25,126,7757.0
25,127,7773.0
25,128,9201.0
25,129,9181.0
25,130,832.0
25,131,6145.0
25,132,11147.0
25,133,3789.0
25,134,3472.0
25,135,1072.0
25,136,991.0
25,137,2951.0
25,138,949.0
25,139,8138.0
25,140,755.0
25,141,3032.0
25,142,4325.0
25,143,6311.0
25,144,14117.0
25,145,1274.0
25,146,4023.0
25,147,4973.0
25,148,8790.0
25,149,5168.0
25,150,1937.0
25,151,1266.0
25,152,160.0
25,153,9165.0
25,154,1341.0
25,155,8566.0
25,156,7529.0
25,157,9982.0
25,158,7899.0
25,159,1639.0
25,160,9544.0
25,161,13057.0
25,162,1545.0
25,163,692.0
25,164,1184.0
25,165,7206.0
25,166,8766.0
25,167,8185.0
25,168,6790.0
25,169,361.0
25,170,18594.0
25,171,9300.0
25,172,4088.0
25,173,4543.0
25,174,8388.0
25,175,11666.0
25,176,1121.0
25,177,5204.0
25,178,5475.0
25,179,9071.0
25,180,14139.0
25,181,10573.0
25,182,10701.0
25,183,10309.0
25,184,15510.0
25,185,923.0
25,186,7340.0
25,187,4595.0
25,188,9137.0
25,189,1473.0
25,190,2055.0
25,191,7560.0
25,192,5023.0
25,193,671.0
25,194,6366.0
25,195,8642.0
25,196,12317.0
25,197,2851.0
25,198,5465.0
25,199,8109.0
25,200,7154.0
25,201,7157.0
25,202,4408.0
25,203,7636.0
25,204,3179.0
25,205,8772.0
25,206,1217.0
25,207,337.0
25,208,2924.0
25,209,9411.0
25,210,8997.0
25,211,12667.0
25,212,4910.0
25,213,15486.0
25,214,16799.0
25,215,1604.0
25,216,7662.0
25,217,9883.0
25,218,1467.0
25,219,7456.0
25,220,15334.0
25,221,7266.0
25,222,5976.0
25,223,1577.0
25,224,4891.0
25,225,6513.0
25,226,11357.0
25,227,8061.0
25,228,3125.0
25,229,5017.0
25,230,7524.0
26,27,4873.0
26,28,2108.0
26,29,1157.0
26,30,6662.0
26,31,5824.0
26,32,7354.0
26,33,6849.0
26,34,423.0
26,35,7497.0
26,36,7144.0
26,37,7146.0
26,38,6741.0
26,39,6797.0
26,40,7146.0
26,41,7155.0
26,42,7151.0
26,43,12137.0
26,44,7159.0
26,45,7146.0
26,46,6993.0
26,47,7140.0
26,48,3260.0
26,49,12034.0
26,50,9379.0
26,51,11401.0
26,52,8262.0
26,53,7369.0
26,54,10673.0
26,55,6932.0
26,56,11302.0
26,57,3107.0
26,58,14345.0
26,59,3281.0
26,60,8618.0
26,61,9805.0
26,62,3278.0
26,63,7587.0
26,64,10047.0
26,65,1694.0
26,66,11395.0
26,67,13010.0
26,68,3784.0
26,69,7824.0
26,70,6692.0
26,71,12598.0
26,72,6404.0
26,73,7998.0
26,74,13415.0
26,75,6463.0
26,76,7189.0
26,77,12122.0
26,78,2990.0
26,79,14736.0
26,80,8389.0
26,81,8551.0
26,82,12297.0
26,83,14308.0
26,84,10262.0
26,85,1020.0
26,86,6483.0
26,87,2215.0
26,88,10824.0
26,89,9975.0
26,90,8184.0
26,91,16677.0
26,92,17029.0
26,93,10280.0
26,94,3234.0
26,95,8606.0
26,96,7715.0
26,97,1787.0
26,98,3367.0
26,99,9594.0
26,100,6924.0
26,101,12214.0
26,102,3473.0
26,103,2684.0
26,104,4402.0
26,105,9866.0
26,106,2852.0
26,107,10031.0
26,108,11600.0
26,109,7308.0
26,110,12107.0
26,111,10414.0
26,112,5641.0
26,113,11852.0
26,114,4990.0
26,115,9219.0
26,116,15748.0
26,117,10328.0
26,118,7179.0
26,119,9685.0
26,120,9132.0
26,121,6756.0
26,122,8757.0
26,123,3525.0
26,124,7697.0
26,125,7368.0
26,126,4453.0
26,127,2560.0
26,128,2785.0
26,129,12915.0
26,130,7794.0
26,131,12262.0
26,132,16191.0
26,133,10559.0
26,134,10406.0
26,135,5916.0
26,136,5999.0
26,137,9934.0
26,138,7735.0
26,139,2450.0
26,140,6351.0
26,141,10018.0
26,142,9721.0
26,143,12762.0
26,144,10976.0
26,145,8256.0
26,146,10962.0
26,147,10671.0
26,148,13634.0
26,149,8172.0
26,150,8374.0
26,151,7654.0
26,152,6867.0
26,153,12956.0
26,154,8319.0
26,155,14916.0
26,156,13417.0
26,157,15284.0
26,158,14712.0
26,159,8268.0
26,160,2587.0
26,161,11799.0
26,162,8400.0
26,163,7277.0
26,164,8150.0
26,165,3295.0
26,166,14062.0
26,167,13479.0
26,168,12522.0
26,169,6651.0
26,170,13515.0
26,171,2995.0
26,172,8786.0
26,173,9543.0
26,174,10802.0
26,175,12042.0
26,176,6609.0
26,177,12061.0
26,178,11606.0
26,179,3365.0
26,180,13932.0
26,181,7679.0
26,182,5731.0
26,183,13489.0
26,184,8552.0
26,185,7595.0
26,186,2896.0
26,187,11535.0
26,188,15715.0
26,189,8433.0
26,190,8151.0
26,191,14468.0
26,192,7808.0
26,193,7635.0
26,194,13165.0
26,195,13678.0
26,196,11343.0
26,197,9597.0
26,198,11868.0
26,199,14666.0
26,200,3149.0
26,201,3119.0
26,202,11118.0
26,203,4721.0
26,204,6145.0
26,205,13959.0
26,206,7001.0
26,207,7096.0
26,208,9910.0
26,209,12392.0
26,210,14124.0
26,211,15490.0
26,212,9215.0
26,213,10416.0
26,214,11518.0
26,215,8453.0
26,216,3895.0
26,217,11229.0
26,218,7895.0
26,219,2333.0
26,220,11138.0
26,221,2979.0
26,222,12292.0
26,223,8230.0
26,224,11800.0
26,225,652.0
26,226,8722.0
26,227,3624.0
26,228,6617.0
26,229,11964.0
26,230,13043.0
27,28,6818.0
27,29,3757.0
27,30,2227.0
27,31,1563.0
27,32,2632.0
27,33,2124.0
27,34,4520.0
27,35,3000.0
27,36,2378.0
27,37,2381.0
27,38,2029.0
27,39,2079.0
27,40,2380.0
27,41,2387.0
27,42,2387.0
27,43,9022.0
27,44,2388.0
27,45,2380.0
27,46,2268.0
27,47,2373.0
27,48,6746.0
27,49,8810.0
27,50,4514.0
27,51,6642.0
27,52,3664.0
27,53,3465.0
27,54,13981.0
27,55,2824.0
27,56,8630.0
27,57,5964.0
27,58,17137.0
27,59,6032.0
27,60,11436.0
27,61,4937.0
27,62,6826.0
27,63,2882.0
27,64,5176.0
27,65,5871.0
27,66,6553.0
27,67,8645.0
27,68,6373.0
27,69,2954.0
27,70,2121.0
27,71,8243.0
27,72,9793.0
27,73,3366.0
27,74,10697.0
27,75,1772.0
27,76,9162.0
27,77,7268.0
27,78,6001.0
27,79,11551.0
27,80,3696.0
27,81,5966.0
27,82,8591.0
27,83,10489.0
27,84,7216.0
27,85,3867.0
27,86,5471.0
27,87,6628.0
27,88,7382.0
27,89,6445.0
27,90,11659.0
27,91,12797.0
27,92,12591.0
27,93,14332.0
27,94,7695.0
27,95,6505.0
27,96,3077.0
27,97,6298.0
27,98,6821.0
27,99,4867.0
27,100,2100.0
27,101,7651.0
27,102,6205.0
27,103,6208.0
27,104,8483.0
27,105,5264.0
27,106,7552.0
27,107,7148.0
27,108,7080.0
27,109,2444.0
27,110,7714.0
27,111,13250.0
27,112,790.0
27,113,14677.0
27,114,7020.0
27,115,13537.0
27,116,11538.0
27,117,7527.0
27,118,5648.0
27,119,4814.0
27,120,6733.0
27,121,3302.0
27,122,4156.0
27,123,1436.0
27,124,6092.0
27,125,5829.0
27,126,6993.0
27,127,6297.0
27,128,7420.0
27,129,9670.0
27,130,3067.0
27,131,7587.0
27,132,12411.0
27,133,5687.0
27,134,5570.0
27,135,1488.0
27,136,1475.0
27,137,5230.0
27,138,3295.0
27,139,6548.0
27,140,2033.0
27,141,5297.0
27,142,5199.0
27,143,8680.0
27,144,12623.0
27,145,3600.0
27,146,6122.0
27,147,6092.0
