id_edge,source_node,target_node,flow_cost,fixed_cost
996,183,17,0.0,1.0
997,183,495,0.0,1.0
998,35,5,0.0,1.0
999,5,35,0.0,1.0
1000,181,201,0.0,1.0
1001,27,391,0.0,1.0
1002,178,16,0.0,1.0
1003,16,178,0.0,1.0
1004,83,33,0.0,1.0
1005,33,83,0.0,1.0
1006,7,17,0.0,1.0
1007,17,7,0.0,1.0
1008,3,92,0.0,1.0
1009,92,3,0.0,1.0
1010,170,9,0.0,1.0
1011,9,170,0.0,1.0
1012,10,484,0.0,1.0
1013,108,484,0.0,1.0
1014,9,162,0.0,1.0
1015,162,9,0.0,1.0
1016,43,125,0.0,1.0
1017,125,43,0.0,1.0
1018,184,0,0.0,1.0
1019,184,175,0.0,1.0
1020,166,106,0.0,1.0
1021,106,166,0.0,1.0
1022,2,386,0.0,1.0
1023,177,386,0.0,1.0
1024,171,77,0.0,1.0
1025,77,171,0.0,1.0
1026,111,181,0.0,1.0
1027,181,111,0.0,1.0
1028,185,27,0.0,1.0
1029,185,448,0.0,1.0
1030,184,41,0.0,1.0
1031,41,184,0.0,1.0
1032,175,441,0.0,1.0
1033,21,344,0.0,1.0
1034,0,274,0.0,1.0
1035,19,274,0.0,1.0
1036,158,26,0.0,1.0
1037,26,158,0.0,1.0
1038,89,17,0.0,1.0
1039,17,89,0.0,1.0
1040,172,254,0.0,1.0
1041,170,254,0.0,1.0
1042,29,229,0.0,1.0
1043,184,229,0.0,1.0
1044,27,1,0.0,1.0
1045,1,27,0.0,1.0
1046,185,181,0.0,1.0
1047,181,185,0.0,1.0
1048,186,1,0.0,1.0
1049,186,3,0.0,1.0
1050,187,297,0.0,1.0
1051,187,140,0.0,1.0
1052,188,5,0.0,1.0
1053,188,51,0.0,1.0
1054,188,155,0.0,1.0
1055,155,188,0.0,1.0
1056,189,305,0.0,1.0
1057,57,189,0.0,1.0
1058,189,57,0.0,1.0
1059,23,140,0.0,1.0
1060,140,23,0.0,1.0
1061,165,36,0.0,1.0
1062,36,165,0.0,1.0
1063,190,138,0.0,1.0
1064,190,12,0.0,1.0
1065,138,12,0.0,1.0
1066,12,138,0.0,1.0
1067,186,43,0.0,1.0
1068,43,186,0.0,1.0
1069,191,135,0.0,1.0
1070,191,86,0.0,1.0
1071,192,76,0.0,1.0
1072,192,40,0.0,1.0
1073,193,450,0.0,1.0
1074,89,183,0.0,1.0
1075,183,89,0.0,1.0
1076,0,187,0.0,1.0
1077,187,0,0.0,1.0
1078,194,2,0.0,1.0
1079,194,1,0.0,1.0
1080,190,243,0.0,1.0
1081,15,243,0.0,1.0
1082,99,193,0.0,1.0
1083,193,99,0.0,1.0
1084,184,21,0.0,1.0
1085,21,184,0.0,1.0
1086,195,160,0.0,1.0
1087,195,205,0.0,1.0
1088,76,40,0.0,1.0
1089,40,76,0.0,1.0
1090,196,408,0.0,1.0
1091,196,43,0.0,1.0
1092,43,196,0.0,1.0
1093,9,192,0.0,1.0
1094,192,9,0.0,1.0
1095,182,77,0.0,1.0
1096,77,182,0.0,1.0
1097,135,388,0.0,1.0
1098,86,388,0.0,1.0
1099,98,160,0.0,1.0
1100,160,98,0.0,1.0
1101,188,237,0.0,1.0
1102,237,188,0.0,1.0
1103,189,99,0.0,1.0
1104,99,189,0.0,1.0
1105,57,112,0.0,1.0
1106,112,57,0.0,1.0
1107,186,111,0.0,1.0
1108,111,186,0.0,1.0
1109,1,2,0.0,1.0
1110,2,1,0.0,1.0
1111,195,478,0.0,1.0
1112,11,213,0.0,1.0
1113,1,163,0.0,1.0
1114,163,1,0.0,1.0
1115,197,10,0.0,1.0
1116,197,375,0.0,1.0
1117,3,194,0.0,1.0
1118,194,3,0.0,1.0
1119,34,197,0.0,1.0
1120,197,34,0.0,1.0
1121,10,120,0.0,1.0
1122,120,10,0.0,1.0
1123,191,63,0.0,1.0
1124,63,191,0.0,1.0
1125,198,231,0.0,1.0
1126,192,198,0.0,1.0
1127,198,192,0.0,1.0
1128,199,118,0.0,1.0
1129,199,204,0.0,1.0
1130,118,65,0.0,1.0
1131,65,118,0.0,1.0
1132,76,9,0.0,1.0
1133,9,76,0.0,1.0
1134,123,204,0.0,1.0
1135,204,123,0.0,1.0
1136,200,56,0.0,1.0
1137,200,85,0.0,1.0
1138,200,14,0.0,1.0
1139,14,200,0.0,1.0
1140,200,102,0.0,1.0
1141,102,200,0.0,1.0
1142,201,391,0.0,1.0
1143,201,181,0.0,1.0
1144,181,27,0.0,1.0
1145,27,181,0.0,1.0
1146,201,366,0.0,1.0
1147,12,366,0.0,1.0
1148,202,426,0.0,1.0
1149,21,176,0.0,1.0
1150,176,21,0.0,1.0
1151,175,202,0.0,1.0
1152,202,175,0.0,1.0
1153,203,178,0.0,1.0
1154,203,18,0.0,1.0
1155,178,18,0.0,1.0
1156,18,178,0.0,1.0
1157,204,199,0.0,1.0
1158,204,65,0.0,1.0
1159,204,118,0.0,1.0
1160,118,204,0.0,1.0
1161,205,195,0.0,1.0
1162,205,494,0.0,1.0
1163,206,89,0.0,1.0
1164,206,7,0.0,1.0
1165,207,222,0.0,1.0
1166,207,61,0.0,1.0
1167,183,206,0.0,1.0
1168,206,183,0.0,1.0
1169,208,443,0.0,1.0
1170,208,81,0.0,1.0
1171,205,11,0.0,1.0
1172,11,205,0.0,1.0
1173,209,22,0.0,1.0
1174,209,339,0.0,1.0
1175,210,472,0.0,1.0
1176,210,2,0.0,1.0
1177,2,423,0.0,1.0
1178,114,423,0.0,1.0
1179,211,47,0.0,1.0
1180,211,62,0.0,1.0
1181,212,24,0.0,1.0
1182,212,428,0.0,1.0
1183,89,279,0.0,1.0
1184,7,279,0.0,1.0
1185,61,159,0.0,1.0
1186,159,61,0.0,1.0
1187,114,299,0.0,1.0
1188,2,289,0.0,1.0
1189,222,99,0.0,1.0
1190,99,222,0.0,1.0
1191,211,250,0.0,1.0
1192,3,250,0.0,1.0
1193,17,203,0.0,1.0
1194,203,17,0.0,1.0
1195,18,24,0.0,1.0
1196,24,18,0.0,1.0
1197,199,123,0.0,1.0
1198,123,199,0.0,1.0
1199,209,262,0.0,1.0
1200,262,209,0.0,1.0
1201,47,62,0.0,1.0
1202,62,47,0.0,1.0
1203,213,11,0.0,1.0
1204,213,228,0.0,1.0
1205,81,3,0.0,1.0
1206,3,81,0.0,1.0
1207,209,3,0.0,1.0
1208,3,209,0.0,1.0
1209,160,401,0.0,1.0
1210,213,401,0.0,1.0
1211,214,23,0.0,1.0
1212,214,20,0.0,1.0
1213,0,214,0.0,1.0
1214,214,0,0.0,1.0
1215,75,214,0.0,1.0
1216,214,75,0.0,1.0
1217,77,443,0.0,1.0
1218,443,77,0.0,1.0
1219,205,213,0.0,1.0
1220,213,205,0.0,1.0
1221,195,481,0.0,1.0
1222,98,481,0.0,1.0
1223,16,399,0.0,1.0
1224,399,16,0.0,1.0
1225,215,24,0.0,1.0
1226,215,16,0.0,1.0
1227,16,358,0.0,1.0
1228,24,358,0.0,1.0
1229,16,24,0.0,1.0
1230,24,16,0.0,1.0
1231,216,5,0.0,1.0
1232,216,446,0.0,1.0
1233,49,281,0.0,1.0
1234,216,281,0.0,1.0
1235,131,216,0.0,1.0
1236,216,131,0.0,1.0
1237,217,157,0.0,1.0
1238,217,19,0.0,1.0
1239,218,162,0.0,1.0
1240,218,48,0.0,1.0
1241,219,134,0.0,1.0
1242,219,287,0.0,1.0
1243,2,134,0.0,1.0
1244,134,2,0.0,1.0
1245,157,19,0.0,1.0
1246,19,157,0.0,1.0
1247,9,218,0.0,1.0
1248,218,9,0.0,1.0
1249,219,7,0.0,1.0
1250,7,219,0.0,1.0
1251,48,162,0.0,1.0
1252,162,48,0.0,1.0
1253,220,0,0.0,1.0
1254,220,6,0.0,1.0
1255,3,220,0.0,1.0
1256,220,3,0.0,1.0
1257,217,421,0.0,1.0
1258,0,421,0.0,1.0
1259,220,291,0.0,1.0
1260,91,291,0.0,1.0
1261,221,57,0.0,1.0
1262,221,193,0.0,1.0
1263,57,193,0.0,1.0
1264,193,57,0.0,1.0
1265,222,159,0.0,1.0
1266,222,207,0.0,1.0
1267,223,45,0.0,1.0
1268,223,150,0.0,1.0
1269,224,5,0.0,1.0
1270,224,26,0.0,1.0
1271,150,392,0.0,1.0
1272,45,397,0.0,1.0
1273,225,15,0.0,1.0
1274,225,27,0.0,1.0
1275,5,26,0.0,1.0
1276,26,5,0.0,1.0
1277,86,420,0.0,1.0
1278,224,420,0.0,1.0
1279,150,45,0.0,1.0
1280,45,150,0.0,1.0
1281,226,5,0.0,1.0
1282,226,49,0.0,1.0
1283,222,61,0.0,1.0
1284,61,222,0.0,1.0
1285,226,216,0.0,1.0
1286,216,226,0.0,1.0
1287,227,5,0.0,1.0
1288,227,93,0.0,1.0
1289,228,213,0.0,1.0
1290,228,478,0.0,1.0
1291,229,184,0.0,1.0
1292,229,29,0.0,1.0
1293,230,10,0.0,1.0
1294,230,357,0.0,1.0
1295,184,29,0.0,1.0
1296,29,184,0.0,1.0
1297,231,198,0.0,1.0
1298,231,76,0.0,1.0
1299,2,227,0.0,1.0
1300,227,2,0.0,1.0
1301,93,5,0.0,1.0
1302,5,93,0.0,1.0
1303,232,103,0.0,1.0
1304,232,37,0.0,1.0
1305,233,61,0.0,1.0
1306,233,3,0.0,1.0
1307,27,15,0.0,1.0
1308,15,27,0.0,1.0
1309,3,61,0.0,1.0
1310,61,3,0.0,1.0
1311,234,129,0.0,1.0
1312,234,40,0.0,1.0
1313,235,3,0.0,1.0
1314,235,115,0.0,1.0
1315,195,327,0.0,1.0
1316,213,327,0.0,1.0
1317,236,26,0.0,1.0
1318,236,174,0.0,1.0
1319,237,51,0.0,1.0
1320,237,63,0.0,1.0
1321,226,51,0.0,1.0
1322,51,226,0.0,1.0
1323,238,58,0.0,1.0
1324,238,100,0.0,1.0
1325,195,321,0.0,1.0
1326,213,321,0.0,1.0
1327,239,40,0.0,1.0
1328,239,9,0.0,1.0
1329,240,463,0.0,1.0
1330,231,9,0.0,1.0
1331,9,231,0.0,1.0
1332,241,19,0.0,1.0
1333,241,11,0.0,1.0
1334,236,38,0.0,1.0
1335,38,236,0.0,1.0
1336,104,239,0.0,1.0
1337,239,104,0.0,1.0
1338,225,12,0.0,1.0
1339,12,225,0.0,1.0
1340,5,237,0.0,1.0
1341,237,5,0.0,1.0
1342,34,10,0.0,1.0
1343,10,34,0.0,1.0
1344,242,45,0.0,1.0
1345,242,68,0.0,1.0
1346,243,15,0.0,1.0
1347,243,190,0.0,1.0
1348,99,233,0.0,1.0
1349,233,99,0.0,1.0
1350,115,3,0.0,1.0
1351,3,115,0.0,1.0
1352,244,104,0.0,1.0
1353,244,129,0.0,1.0
1354,49,323,0.0,1.0
1355,237,323,0.0,1.0
1356,245,23,0.0,1.0
1357,245,297,0.0,1.0
1358,246,168,0.0,1.0
1359,246,3,0.0,1.0
1360,0,245,0.0,1.0
1361,245,0,0.0,1.0
1362,247,54,0.0,1.0
1363,247,95,0.0,1.0
1364,248,2,0.0,1.0
1365,248,3,0.0,1.0
1366,238,64,0.0,1.0
1367,64,238,0.0,1.0
1368,247,425,0.0,1.0
1369,27,425,0.0,1.0
1370,249,271,0.0,1.0
1371,249,7,0.0,1.0
1372,250,3,0.0,1.0
1373,250,211,0.0,1.0
1374,251,482,0.0,1.0
1375,246,32,0.0,1.0
1376,32,246,0.0,1.0
1377,243,12,0.0,1.0
1378,12,243,0.0,1.0
1379,252,389,0.0,1.0
1380,23,187,0.0,1.0
1381,187,23,0.0,1.0
1382,244,328,0.0,1.0
1383,40,328,0.0,1.0
1384,249,74,0.0,1.0
1385,74,249,0.0,1.0
1386,234,244,0.0,1.0
1387,244,234,0.0,1.0
1388,138,243,0.0,1.0
1389,243,138,0.0,1.0
1390,11,19,0.0,1.0
1391,19,11,0.0,1.0
1392,156,17,0.0,1.0
1393,17,156,0.0,1.0
1394,253,68,0.0,1.0
1395,253,431,0.0,1.0
1396,254,170,0.0,1.0
1397,254,172,0.0,1.0
1398,99,207,0.0,1.0
1399,207,99,0.0,1.0
1400,239,378,0.0,1.0
1401,76,378,0.0,1.0
1402,250,62,0.0,1.0
1403,62,250,0.0,1.0
1404,54,95,0.0,1.0
1405,95,54,0.0,1.0
1406,9,68,0.0,1.0
1407,68,9,0.0,1.0
1408,255,74,0.0,1.0
1409,255,467,0.0,1.0
1410,179,380,0.0,1.0
1411,248,380,0.0,1.0
1412,139,96,0.0,1.0
1413,96,139,0.0,1.0
1414,256,6,0.0,1.0
1415,256,19,0.0,1.0
1416,255,171,0.0,1.0
1417,171,255,0.0,1.0
1418,257,38,0.0,1.0
1419,257,492,0.0,1.0
1420,26,174,0.0,1.0
1421,174,26,0.0,1.0
1422,149,7,0.0,1.0
1423,7,149,0.0,1.0
1424,10,283,0.0,1.0
1425,34,283,0.0,1.0
1426,326,10,0.0,1.0
1427,10,326,0.0,1.0
1428,3,2,0.0,1.0
1429,2,3,0.0,1.0
1430,241,6,0.0,1.0
1431,6,241,0.0,1.0
1432,37,103,0.0,1.0
1433,103,37,0.0,1.0
1434,231,192,0.0,1.0
1435,192,231,0.0,1.0
1436,250,47,0.0,1.0
1437,47,250,0.0,1.0
1438,258,73,0.0,1.0
1439,258,116,0.0,1.0
1440,129,40,0.0,1.0
1441,40,129,0.0,1.0
1442,259,1,0.0,1.0
1443,259,196,0.0,1.0
1444,1,196,0.0,1.0
1445,196,1,0.0,1.0
1446,221,99,0.0,1.0
1447,99,221,0.0,1.0
1448,260,2,0.0,1.0
1449,260,141,0.0,1.0
1450,261,14,0.0,1.0
1451,261,56,0.0,1.0
1452,244,68,0.0,1.0
1453,68,244,0.0,1.0
1454,262,125,0.0,1.0
1455,262,22,0.0,1.0
1456,229,0,0.0,1.0
1457,0,229,0.0,1.0
1458,56,14,0.0,1.0
1459,14,56,0.0,1.0
1460,125,436,0.0,1.0
1461,22,436,0.0,1.0
1462,263,14,0.0,1.0
1463,263,359,0.0,1.0
1464,264,3,0.0,1.0
1465,264,36,0.0,1.0
1466,242,437,0.0,1.0
1467,7,437,0.0,1.0
1468,2,141,0.0,1.0
1469,141,2,0.0,1.0
1470,6,411,0.0,1.0
1471,19,411,0.0,1.0
1472,265,308,0.0,1.0
1473,265,14,0.0,1.0
1474,300,447,0.0,1.0
1475,258,26,0.0,1.0
1476,26,258,0.0,1.0
1477,265,53,0.0,1.0
1478,53,265,0.0,1.0
1479,259,163,0.0,1.0
1480,163,259,0.0,1.0
1481,139,232,0.0,1.0
1482,232,139,0.0,1.0
1483,258,257,0.0,1.0
1484,257,258,0.0,1.0
1485,258,38,0.0,1.0
1486,38,258,0.0,1.0
1487,266,3,0.0,1.0
1488,266,474,0.0,1.0
1489,3,47,0.0,1.0
1490,47,3,0.0,1.0
1491,3,168,0.0,1.0
1492,168,3,0.0,1.0
1493,267,13,0.0,1.0
1494,267,2,0.0,1.0
1495,268,30,0.0,1.0
1496,268,106,0.0,1.0
1497,68,45,0.0,1.0
1498,45,68,0.0,1.0
1499,269,80,0.0,1.0
1500,269,68,0.0,1.0
1501,100,58,0.0,1.0
1502,58,100,0.0,1.0
1503,270,73,0.0,1.0
1504,270,26,0.0,1.0
1505,1,6,0.0,1.0
1506,6,1,0.0,1.0
1507,6,350,0.0,1.0
1508,19,350,0.0,1.0
1509,271,149,0.0,1.0
1510,271,249,0.0,1.0
1511,272,124,0.0,1.0
1512,272,360,0.0,1.0
1513,14,490,0.0,1.0
1514,56,490,0.0,1.0
1515,262,43,0.0,1.0
1516,43,262,0.0,1.0
1517,179,235,0.0,1.0
1518,235,179,0.0,1.0
1519,273,85,0.0,1.0
1520,273,97,0.0,1.0
1521,274,19,0.0,1.0
1522,274,0,0.0,1.0
1523,74,298,0.0,1.0
1524,271,298,0.0,1.0
1525,254,9,0.0,1.0
1526,9,254,0.0,1.0
1527,275,6,0.0,1.0
1528,275,21,0.0,1.0
1529,276,16,0.0,1.0
1530,276,17,0.0,1.0
1531,170,14,0.0,1.0
1532,14,170,0.0,1.0
1533,178,268,0.0,1.0
1534,268,178,0.0,1.0
1535,9,263,0.0,1.0
1536,263,9,0.0,1.0
1537,249,149,0.0,1.0
1538,149,249,0.0,1.0
1539,277,333,0.0,1.0
1540,277,98,0.0,1.0
1541,278,3,0.0,1.0
1542,278,285,0.0,1.0
1543,279,7,0.0,1.0
1544,279,89,0.0,1.0
1545,280,117,0.0,1.0
1546,280,32,0.0,1.0
1547,281,216,0.0,1.0
1548,281,49,0.0,1.0
1549,281,4,0.0,1.0
1550,4,281,0.0,1.0
1551,205,409,0.0,1.0
1552,98,409,0.0,1.0
1553,217,274,0.0,1.0
1554,274,217,0.0,1.0
1555,268,136,0.0,1.0
1556,136,268,0.0,1.0
1557,269,433,0.0,1.0
1558,40,370,0.0,1.0
1559,252,22,0.0,1.0
1560,22,252,0.0,1.0
1561,216,49,0.0,1.0
1562,49,216,0.0,1.0
1563,116,38,0.0,1.0
1564,38,116,0.0,1.0
1565,74,335,0.0,1.0
1566,46,335,0.0,1.0
1567,275,41,0.0,1.0
1568,41,275,0.0,1.0
1569,282,325,0.0,1.0
1570,282,3,0.0,1.0
1571,283,34,0.0,1.0
1572,283,10,0.0,1.0
1573,16,17,0.0,1.0
1574,17,16,0.0,1.0
1575,279,206,0.0,1.0
1576,206,279,0.0,1.0
1577,68,80,0.0,1.0
1578,80,68,0.0,1.0
1579,284,312,0.0,1.0
1580,284,143,0.0,1.0
1581,285,278,0.0,1.0
1582,285,66,0.0,1.0
1583,205,98,0.0,1.0
1584,98,205,0.0,1.0
1585,274,306,0.0,1.0
1586,306,274,0.0,1.0
1587,33,347,0.0,1.0
1588,270,347,0.0,1.0
1589,285,3,0.0,1.0
1590,3,285,0.0,1.0
1591,286,46,0.0,1.0
1592,286,384,0.0,1.0
1593,254,7,0.0,1.0
1594,7,254,0.0,1.0
1595,287,219,0.0,1.0
1596,287,2,0.0,1.0
1597,151,124,0.0,1.0
1598,124,151,0.0,1.0
1599,288,3,0.0,1.0
1600,288,90,0.0,1.0
1601,17,272,0.0,1.0
1602,272,17,0.0,1.0
1603,289,2,0.0,1.0
1604,289,299,0.0,1.0
1605,275,19,0.0,1.0
1606,19,275,0.0,1.0
1607,16,283,0.0,1.0
1608,283,16,0.0,1.0
1609,2,499,0.0,1.0
1610,13,499,0.0,1.0
1611,102,273,0.0,1.0
1612,273,102,0.0,1.0
1613,290,85,0.0,1.0
1614,290,97,0.0,1.0
1615,291,91,0.0,1.0
1616,291,220,0.0,1.0
1617,292,0,0.0,1.0
1618,292,67,0.0,1.0
1619,180,314,0.0,1.0
1620,267,314,0.0,1.0
1621,92,349,0.0,1.0
1622,46,349,0.0,1.0
1623,283,230,0.0,1.0
1624,230,283,0.0,1.0
1625,288,122,0.0,1.0
1626,122,288,0.0,1.0
1627,258,343,0.0,1.0
1628,270,343,0.0,1.0
1629,293,176,0.0,1.0
1630,293,319,0.0,1.0
1631,33,284,0.0,1.0
1632,284,33,0.0,1.0
1633,3,66,0.0,1.0
1634,66,3,0.0,1.0
1635,2,219,0.0,1.0
1636,219,2,0.0,1.0
1637,240,89,0.0,1.0
1638,89,240,0.0,1.0
1639,294,40,0.0,1.0
1640,294,108,0.0,1.0
1641,295,77,0.0,1.0
1642,295,46,0.0,1.0
1643,36,338,0.0,1.0
1644,3,332,0.0,2.0
1645,176,202,0.0,1.0
1646,202,176,0.0,1.0
1647,296,2,0.0,1.0
1648,296,189,0.0,1.0
1649,10,303,0.0,1.0
1650,294,303,0.0,1.0
1651,291,0,0.0,1.0
1652,0,291,0.0,1.0
1653,297,245,0.0,1.0
1654,297,187,0.0,1.0
1655,298,271,0.0,1.0
1656,298,74,0.0,1.0
1657,46,92,0.0,1.0
1658,92,46,0.0,1.0
1659,299,289,0.0,1.0
1660,299,114,0.0,1.0
1661,293,426,0.0,1.0
1662,426,293,0.0,1.0
1663,97,85,0.0,1.0
1664,85,97,0.0,1.0
1665,284,83,0.0,1.0
1666,83,284,0.0,1.0
1667,249,298,0.0,1.0
1668,298,249,0.0,1.0
1669,300,68,0.0,1.0
1670,300,7,0.0,1.0
1671,2,114,0.0,1.0
1672,114,2,0.0,1.0
1673,282,14,0.0,1.0
1674,14,282,0.0,1.0
1675,301,333,0.0,1.0
1676,299,2,0.0,1.0
1677,2,299,0.0,1.0
1678,14,266,0.0,1.0
1679,266,14,0.0,1.0
1680,98,301,0.0,1.0
1681,301,98,0.0,1.0
1682,7,287,0.0,1.0
1683,287,7,0.0,1.0
1684,279,10,0.0,1.0
1685,10,279,0.0,1.0
1686,296,57,0.0,1.0
1687,57,296,0.0,1.0
1688,302,131,0.0,1.0
1689,302,87,0.0,1.0
1690,299,472,0.0,1.0
1691,472,299,0.0,1.0
1692,265,282,0.0,1.0
1693,282,265,0.0,1.0
1694,0,67,0.0,1.0
1695,67,0,0.0,1.0
1696,7,68,0.0,1.0
1697,68,7,0.0,1.0
1698,303,294,0.0,1.0
1699,303,10,0.0,1.0
1700,40,303,0.0,1.0
1701,303,40,0.0,1.0
1702,6,291,0.0,1.0
1703,291,6,0.0,1.0
1704,280,5,0.0,1.0
1705,5,280,0.0,1.0
1706,92,295,0.0,1.0
1707,295,92,0.0,1.0
1708,273,110,0.0,1.0
1709,110,273,0.0,1.0
1710,177,260,0.0,1.0
1711,260,177,0.0,1.0
1712,110,331,0.0,1.0
1713,290,331,0.0,1.0
1714,304,355,0.0,1.0
1715,289,472,0.0,1.0
1716,472,289,0.0,1.0
1717,162,294,0.0,1.0
1718,294,162,0.0,1.0
1719,305,189,0.0,1.0
1720,305,310,0.0,1.0
1721,302,4,0.0,1.0
1722,4,302,0.0,1.0
1723,10,294,0.0,1.0
1724,294,10,0.0,1.0
1725,131,87,0.0,1.0
1726,87,131,0.0,1.0
1727,3,36,0.0,1.0
1728,36,3,0.0,1.0
1729,278,66,0.0,1.0
1730,66,278,0.0,1.0
1731,306,28,0.0,1.0
1732,306,0,0.0,1.0
1733,307,125,0.0,1.0
1734,307,60,0.0,1.0
1735,308,3,0.0,1.0
1736,308,265,0.0,1.0
1737,309,94,0.0,1.0
1738,309,72,0.0,1.0
1739,265,3,0.0,1.0
1740,3,265,0.0,1.0
1741,310,305,0.0,1.0
1742,310,112,0.0,1.0
1743,3,90,0.0,1.0
1744,90,3,0.0,1.0
1745,272,151,0.0,1.0
1746,151,272,0.0,1.0
1747,0,320,0.0,1.0
1748,297,320,0.0,1.0
1749,178,276,0.0,1.0
1750,276,178,0.0,1.0
1751,19,477,0.0,1.0
1752,306,477,0.0,1.0
1753,311,3,0.0,1.0
1754,311,12,0.0,1.0
1755,32,353,0.0,1.0
1756,117,353,0.0,1.0
1757,295,171,0.0,1.0
1758,171,295,0.0,1.0
1759,124,304,0.0,1.0
1760,304,124,0.0,1.0
1761,409,277,0.0,1.0
1762,277,409,0.0,1.0
1763,312,4,0.0,1.0
1764,312,284,0.0,1.0
1765,125,60,0.0,1.0
1766,60,125,0.0,1.0
1767,4,284,0.0,1.0
1768,284,4,0.0,1.0
1769,311,8,0.0,1.0
1770,8,311,0.0,1.0
1771,300,9,0.0,1.0
1772,9,300,0.0,1.0
1773,311,387,0.0,1.0
1774,161,485,0.0,1.0
1775,58,292,0.0,1.0
1776,292,58,0.0,1.0
1777,313,107,0.0,1.0
1778,313,127,0.0,1.0
1779,314,267,0.0,1.0
1780,314,180,0.0,1.0
1781,315,7,0.0,1.0
1782,315,55,0.0,1.0
1783,316,4,0.0,1.0
1784,316,434,0.0,1.0
1785,308,282,0.0,1.0
1786,282,308,0.0,1.0
1787,189,341,0.0,1.0
1788,112,341,0.0,1.0
1789,313,25,0.0,1.0
1790,25,313,0.0,1.0
1791,189,310,0.0,1.0
1792,310,189,0.0,1.0
1793,13,314,0.0,1.0
1794,314,13,0.0,1.0
1795,167,265,0.0,1.0
1796,265,167,0.0,1.0
1797,317,10,0.0,1.0
1798,317,9,0.0,1.0
1799,318,79,0.0,1.0
1800,318,38,0.0,1.0
1801,79,38,0.0,1.0
1802,38,79,0.0,1.0
1803,319,293,0.0,1.0
1804,319,202,0.0,1.0
1805,2,4,0.0,1.0
1806,4,2,0.0,1.0
1807,320,297,0.0,1.0
1808,320,0,0.0,1.0
1809,122,278,0.0,1.0
1810,278,122,0.0,1.0
1811,125,493,0.0,1.0
1812,60,493,0.0,1.0
1813,321,213,0.0,1.0
1814,321,195,0.0,1.0
1815,322,139,0.0,1.0
1816,322,120,0.0,1.0
1817,314,2,0.0,1.0
1818,2,314,0.0,1.0
1819,297,0,0.0,1.0
1820,0,297,0.0,1.0
1821,297,486,0.0,1.0
1822,0,486,0.0,1.0
1823,323,237,0.0,1.0
1824,323,49,0.0,1.0
1825,1,306,0.0,1.0
1826,306,1,0.0,1.0
1827,271,74,0.0,1.0
1828,74,271,0.0,1.0
1829,323,63,0.0,1.0
1830,63,323,0.0,1.0
1831,9,10,0.0,1.0
1832,10,9,0.0,1.0
1833,293,202,0.0,1.0
1834,202,293,0.0,1.0
1835,324,41,0.0,1.0
1836,324,91,0.0,1.0
1837,325,167,0.0,1.0
1838,325,282,0.0,1.0
1839,26,361,0.0,1.0
1840,309,361,0.0,1.0
1841,326,96,0.0,1.0
1842,326,251,0.0,1.0
1843,327,213,0.0,1.0
1844,327,195,0.0,1.0
1845,14,325,0.0,1.0
1846,325,14,0.0,1.0
1847,328,40,0.0,1.0
1848,328,244,0.0,1.0
1849,265,325,0.0,1.0
1850,325,265,0.0,1.0
1851,328,234,0.0,1.0
1852,234,328,0.0,1.0
1853,329,50,0.0,1.0
1854,329,356,0.0,1.0
1855,7,424,0.0,1.0
1856,55,424,0.0,1.0
1857,322,103,0.0,1.0
1858,103,322,0.0,1.0
1859,330,5,0.0,1.0
1860,330,152,0.0,1.0
1861,195,213,0.0,1.0
1862,213,195,0.0,1.0
1863,41,429,0.0,1.0
1864,91,429,0.0,1.0
1865,324,0,0.0,1.0
1866,0,324,0.0,1.0
1867,315,17,0.0,1.0
1868,17,315,0.0,1.0
1869,228,327,0.0,1.0
1870,327,228,0.0,1.0
1871,331,290,0.0,1.0
1872,331,110,0.0,1.0
1873,332,3,0.0,1.0
1874,332,338,0.0,1.0
1875,23,372,0.0,1.0
1876,329,372,0.0,1.0
1877,333,301,0.0,1.0
1878,333,277,0.0,1.0
1879,237,412,0.0,1.0
1880,49,412,0.0,1.0
1881,112,305,0.0,1.0
1882,305,112,0.0,1.0
1883,168,332,0.0,1.0
1884,332,168,0.0,1.0
1885,312,33,0.0,1.0
1886,33,312,0.0,1.0
1887,334,126,0.0,1.0
1888,334,13,0.0,1.0
1889,127,107,0.0,1.0
1890,107,127,0.0,1.0
1891,335,46,0.0,1.0
1892,335,74,0.0,1.0
1893,321,228,0.0,1.0
1894,228,321,0.0,1.0
1895,336,140,0.0,1.0
1896,336,0,0.0,1.0
1897,332,264,0.0,1.0
1898,264,332,0.0,1.0
1899,316,5,0.0,1.0
1900,5,316,0.0,1.0
1901,46,74,0.0,1.0
1902,74,46,0.0,1.0
1903,10,330,0.0,1.0
1904,330,10,0.0,1.0
1905,337,342,0.0,1.0
1906,337,23,0.0,1.0
1907,337,1,0.0,1.0
1908,1,337,0.0,1.0
1909,0,329,0.0,1.0
1910,329,0,0.0,1.0
1911,338,332,0.0,1.0
1912,338,36,0.0,1.0
1913,40,244,0.0,1.0
1914,244,40,0.0,1.0
1915,148,334,0.0,1.0
1916,334,148,0.0,1.0
1917,290,110,0.0,1.0
1918,110,290,0.0,1.0
1919,189,112,0.0,1.0
1920,112,189,0.0,1.0
1921,187,346,0.0,1.0
1922,245,346,0.0,1.0
1923,327,401,0.0,1.0
1924,401,327,0.0,1.0
1925,339,209,0.0,1.0
1926,339,43,0.0,1.0
