chain_owner_city_id,service_city_id,order
31,59,35
31,46,36
31,88,37
31,78,38
31,28,39
31,68,40
31,61,41
31,40,42
31,56,43
31,65,44
31,9,45
31,64,46
31,13,47
31,12,48
31,87,49
31,91,50
31,52,51
31,14,52
31,98,53
31,55,54
31,20,55
31,90,56
31,53,57
31,62,58
31,54,59
31,38,60
31,63,61
31,95,62
31,80,63
31,19,64
31,74,65
31,6,66
31,76,67
31,48,68
32,32,0
32,11,1
32,71,2
32,81,3
32,44,4
32,50,5
32,51,6
32,86,7
32,12,8
32,79,9
32,67,10
32,82,11
32,8,12
32,22,13
32,72,14
32,88,15
32,42,16
32,49,17
32,15,18
32,0,19
32,87,20
32,69,21
32,45,22
32,63,23
32,14,24
32,6,25
32,84,26
32,34,27
32,73,28
32,46,29
32,70,30
32,55,31
32,53,32
32,3,33
32,17,34
32,83,35
32,80,36
32,39,37
32,62,38
32,60,39
32,2,40
32,99,41
32,4,42
32,54,43
32,31,44
32,97,45
32,95,46
32,16,47
32,89,48
32,21,49
32,66,50
32,48,51
32,23,52
32,35,53
32,47,54
32,57,55
32,96,56
32,93,57
32,5,58
32,37,59
32,61,60
32,7,61
32,9,62
32,74,63
32,13,64
32,40,65
32,19,66
32,1,67
32,98,68
32,43,69
32,90,70
32,52,71
33,33,0
33,35,1
33,88,2
33,6,3
33,29,4
33,14,5
33,77,6
33,97,7
33,32,8
33,67,9
33,48,10
33,47,11
33,72,12
33,89,13
33,78,14
33,81,15
33,20,16
33,50,17
33,23,18
33,5,19
33,28,20
33,49,21
33,63,22
33,87,23
33,92,24
33,79,25
33,62,26
33,43,27
33,55,28
33,69,29
33,45,30
33,40,31
33,3,32
33,65,33
33,42,34
33,8,35
33,94,36
33,60,37
33,59,38
33,39,39
33,9,40
33,54,41
33,91,42
33,99,43
33,15,44
33,64,45
33,74,46
33,66,47
33,37,48
33,68,49
33,11,50
33,46,51
33,21,52
33,7,53
33,58,54
33,86,55
33,71,56
33,51,57
33,82,58
33,38,59
33,76,60
33,18,61
33,4,62
33,24,63
33,53,64
33,44,65
33,19,66
33,70,67
33,26,68
33,31,69
33,36,70
33,17,71
33,83,72
33,12,73
34,34,0
34,98,1
34,66,2
34,1,3
34,62,4
34,42,5
34,93,6
34,52,7
34,30,8
34,74,9
34,64,10
34,60,11
34,3,12
34,82,13
34,53,14
34,89,15
34,6,16
34,0,17
34,46,18
34,16,19
34,44,20
34,76,21
34,95,22
34,80,23
34,69,24
34,27,25
34,50,26
34,61,27
34,14,28
34,23,29
34,18,30
34,25,31
34,99,32
34,55,33
34,43,34
34,9,35
34,15,36
34,45,37
34,71,38
34,96,39
34,75,40
34,84,41
34,77,42
34,90,43
34,41,44
34,59,45
34,10,46
34,87,47
34,17,48
34,58,49
34,57,50
34,11,51
34,29,52
34,8,53
34,4,54
34,70,55
34,85,56
34,63,57
34,79,58
34,2,59
34,19,60
34,24,61
34,38,62
34,36,63
34,68,64
34,78,65
34,56,66
34,97,67
34,48,68
34,40,69
34,5,70
34,72,71
35,35,0
35,12,1
35,6,2
35,1,3
35,76,4
35,78,5
35,92,6
35,14,7
35,16,8
35,33,9
35,55,10
35,96,11
35,21,12
35,62,13
35,99,14
35,26,15
35,4,16
35,3,17
35,11,18
35,47,19
35,52,20
35,91,21
35,20,22
35,97,23
35,82,24
35,68,25
35,2,26
35,81,27
35,44,28
35,42,29
35,10,30
35,23,31
35,8,32
35,84,33
35,65,34
35,72,35
35,95,36
35,46,37
35,79,38
35,15,39
35,87,40
35,71,41
35,24,42
35,90,43
35,70,44
35,9,45
35,28,46
35,83,47
35,5,48
35,0,49
35,17,50
35,73,51
35,18,52
35,25,53
35,41,54
35,98,55
35,40,56
35,53,57
35,86,58
35,74,59
35,59,60
35,38,61
35,34,62
35,80,63
35,45,64
35,30,65
35,63,66
35,93,67
35,49,68
35,88,69
35,66,70
36,36,0
36,54,1
36,72,2
36,11,3
36,78,4
36,39,5
36,31,6
36,18,7
36,42,8
36,9,9
36,81,10
36,22,11
36,38,12
36,13,13
36,63,14
36,30,15
36,61,16
36,75,17
36,49,18
36,86,19
36,98,20
36,50,21
36,35,22
36,84,23
36,3,24
36,67,25
36,53,26
36,82,27
36,62,28
36,97,29
36,5,30
36,20,31
36,12,32
36,85,33
36,66,34
36,10,35
36,55,36
36,28,37
36,6,38
36,45,39
36,77,40
36,91,41
36,93,42
36,60,43
36,47,44
36,87,45
36,26,46
36,52,47
36,46,48
36,90,49
36,27,50
36,83,51
36,80,52
36,2,53
36,69,54
36,25,55
36,44,56
36,23,57
36,94,58
36,56,59
36,70,60
36,88,61
36,99,62
36,71,63
36,48,64
36,89,65
36,17,66
36,59,67
36,79,68
36,34,69
36,19,70
36,1,71
36,15,72
37,37,0
37,56,1
37,50,2
37,14,3
37,23,4
37,80,5
37,48,6
37,69,7
37,77,8
37,98,9
37,62,10
37,66,11
37,3,12
37,1,13
37,27,14
37,16,15
37,94,16
37,47,17
37,61,18
37,51,19
37,75,20
37,97,21
37,73,22
37,32,23
37,65,24
37,44,25
37,26,26
37,38,27
37,42,28
37,81,29
37,34,30
37,46,31
37,82,32
37,25,33
37,4,34
37,2,35
37,18,36
37,8,37
37,9,38
37,99,39
37,68,40
37,55,41
37,41,42
37,79,43
37,10,44
37,93,45
37,88,46
37,76,47
37,85,48
37,64,49
37,12,50
37,72,51
37,59,52
37,95,53
37,30,54
37,21,55
37,57,56
37,31,57
37,5,58
37,74,59
37,96,60
37,11,61
37,52,62
37,70,63
37,20,64
37,13,65
37,53,66
37,43,67
37,78,68
37,92,69
37,71,70
37,33,71
37,87,72
37,49,73
37,40,74
38,38,0
38,96,1
38,0,2
38,60,3
38,44,4
38,61,5
38,34,6
38,75,7
38,57,8
38,52,9
38,76,10
38,24,11
38,7,12
38,11,13
38,42,14
38,85,15
38,66,16
38,81,17
38,64,18
38,41,19
38,55,20
38,69,21
38,15,22
38,26,23
38,97,24
38,28,25
38,80,26
38,95,27
38,3,28
38,79,29
38,86,30
38,23,31
38,84,32
38,67,33
38,1,34
38,47,35
38,36,36
38,14,37
38,10,38
38,51,39
38,91,40
38,22,41
38,63,42
38,77,43
38,56,44
38,43,45
38,65,46
38,87,47
38,92,48
38,20,49
38,27,50
38,45,51
38,71,52
38,74,53
38,68,54
38,13,55
38,88,56
38,40,57
38,32,58
38,93,59
38,94,60
38,58,61
38,39,62
38,8,63
38,4,64
38,90,65
38,2,66
38,83,67
38,5,68
38,37,69
38,29,70
38,35,71
39,39,0
39,67,1
39,75,2
39,33,3
39,98,4
39,52,5
39,25,6
39,84,7
39,18,8
39,45,9
39,42,10
39,34,11
39,68,12
39,35,13
39,91,14
39,30,15
39,70,16
39,57,17
39,31,18
39,74,19
39,71,20
39,23,21
39,53,22
39,85,23
39,21,24
39,73,25
39,37,26
39,44,27
39,41,28
39,76,29
39,0,30
39,86,31
39,4,32
39,96,33
39,90,34
39,51,35
39,47,36
39,43,37
39,60,38
39,87,39
39,11,40
39,61,41
39,12,42
39,7,43
39,78,44
39,1,45
39,93,46
39,3,47
39,69,48
39,82,49
39,8,50
39,92,51
39,58,52
39,24,53
39,6,54
39,50,55
39,55,56
39,83,57
39,2,58
39,16,59
39,99,60
39,14,61
39,29,62
39,88,63
39,5,64
39,95,65
39,27,66
39,13,67
39,72,68
39,15,69
39,46,70
39,54,71
39,36,72
39,89,73
40,40,0
40,70,1
40,20,2
40,98,3
40,75,4
40,52,5
40,5,6
40,79,7
40,71,8
40,9,9
40,4,10
40,62,11
40,76,12
40,37,13
40,74,14
40,21,15
40,86,16
40,51,17
40,8,18
40,99,19
40,97,20
40,48,21
40,42,22
40,17,23
40,33,24
40,91,25
40,36,26
40,65,27
40,16,28
40,68,29
40,45,30
40,77,31
40,11,32
40,56,33
40,95,34
40,39,35
40,27,36
40,32,37
40,88,38
40,64,39
40,3,40
40,18,41
40,10,42
40,82,43
40,53,44
40,59,45
40,47,46
40,93,47
40,90,48
40,92,49
40,2,50
40,26,51
40,84,52
40,96,53
40,83,54
40,94,55
40,41,56
40,13,57
40,61,58
40,69,59
40,58,60
40,24,61
40,15,62
40,80,63
40,7,64
40,50,65
40,34,66
40,19,67
40,28,68
40,22,69
40,35,70
40,6,71
40,29,72
40,66,73
40,1,74
40,89,75
41,41,0
41,50,1
41,69,2
41,86,3
41,73,4
41,93,5
41,16,6
41,66,7
41,18,8
41,71,9
41,3,10
41,27,11
41,28,12
41,2,13
41,38,14
41,96,15
41,99,16
41,78,17
41,94,18
41,90,19
41,49,20
41,53,21
41,89,22
41,58,23
41,82,24
41,6,25
41,55,26
41,37,27
41,22,28
41,44,29
41,24,30
41,30,31
41,77,32
41,32,33
41,13,34
41,91,35
41,74,36
41,48,37
41,42,38
41,45,39
41,15,40
41,97,41
41,84,42
41,65,43
41,62,44
41,40,45
41,9,46
41,75,47
41,33,48
41,43,49
41,76,50
41,81,51
41,46,52
41,61,53
41,67,54
41,5,55
41,80,56
41,70,57
41,98,58
41,19,59
41,59,60
41,23,61
41,20,62
41,25,63
41,34,64
41,14,65
41,92,66
41,56,67
41,7,68
41,1,69
41,17,70
41,4,71
41,11,72
41,52,73
42,42,0
42,35,1
42,52,2
42,26,3
42,0,4
42,84,5
42,94,6
42,78,7
42,43,8
42,33,9
42,87,10
42,75,11
42,30,12
42,77,13
42,69,14
42,53,15
42,76,16
42,59,17
42,25,18
42,36,19
42,62,20
42,73,21
42,86,22
42,57,23
42,21,24
42,10,25
42,71,26
42,44,27
42,47,28
42,67,29
42,56,30
42,50,31
42,81,32
42,19,33
42,95,34
42,3,35
42,20,36
42,65,37
42,16,38
42,90,39
42,31,40
42,96,41
42,29,42
42,64,43
42,97,44
42,74,45
42,63,46
42,12,47
42,9,48
42,60,49
42,49,50
42,55,51
42,48,52
42,39,53
42,27,54
42,24,55
42,83,56
42,93,57
42,61,58
42,70,59
42,92,60
42,80,61
42,18,62
42,32,63
42,17,64
42,46,65
42,7,66
42,58,67
42,99,68
42,14,69
42,34,70
42,6,71
42,54,72
42,22,73
42,28,74
42,88,75
43,43,0
43,1,1
43,84,2
43,42,3
43,99,4
43,91,5
43,63,6
43,25,7
43,71,8
43,41,9
43,17,10
43,61,11
43,6,12
43,70,13
43,94,14
43,64,15
43,34,16
43,37,17
43,0,18
43,54,19
43,72,20
43,5,21
43,36,22
43,93,23
43,16,24
43,81,25
43,98,26
43,20,27
43,62,28
43,69,29
43,18,30
43,11,31
43,23,32
43,21,33
43,66,34
43,89,35
43,9,36
43,14,37
43,74,38
43,88,39
43,85,40
43,50,41
43,92,42
43,27,43
43,44,44
43,4,45
43,48,46
43,8,47
43,83,48
43,80,49
43,67,50
43,26,51
43,15,52
43,55,53
43,38,54
43,75,55
43,86,56
43,24,57
43,78,58
43,7,59
43,68,60
43,45,61
43,2,62
43,60,63
43,22,64
43,47,65
43,49,66
43,12,67
43,76,68
43,19,69
43,39,70
44,44,0
44,93,1
44,92,2
44,24,3
44,13,4
44,43,5
44,41,6
44,18,7
44,76,8
44,7,9
44,81,10
44,56,11
44,17,12
44,3,13
44,23,14
44,85,15
44,28,16
44,8,17
44,82,18
44,74,19
44,95,20
44,78,21
44,98,22
44,61,23
44,9,24
44,55,25
44,73,26
44,86,27
44,59,28
44,88,29
44,39,30
44,47,31
44,15,32
44,26,33
44,10,34
44,66,35
44,75,36
44,94,37
44,12,38
44,68,39
44,53,40
44,0,41
44,6,42
44,83,43
44,5,44
44,21,45
44,84,46
44,49,47
44,42,48
44,11,49
44,69,50
44,99,51
44,34,52
44,1,53
44,38,54
44,35,55
44,25,56
44,63,57
44,79,58
44,48,59
44,40,60
44,91,61
44,67,62
44,50,63
44,36,64
44,77,65
44,64,66
44,32,67
44,60,68
44,70,69
44,22,70
44,54,71
45,45,0
45,60,1
45,19,2
45,71,3
45,41,4
45,1,5
45,16,6
45,14,7
45,25,8
45,3,9
45,28,10
45,23,11
45,93,12
45,72,13
45,33,14
45,53,15
45,12,16
45,42,17
45,77,18
45,47,19
45,87,20
45,7,21
45,76,22
45,88,23
45,13,24
45,6,25
45,26,26
45,31,27
45,9,28
45,34,29
45,46,30
45,55,31
45,17,32
45,95,33
45,97,34
45,82,35
45,10,36
45,91,37
45,21,38
45,62,39
45,92,40
45,24,41
45,79,42
45,59,43
45,96,44
45,5,45
45,40,46
45,30,47
45,35,48
45,52,49
45,32,50
45,27,51
45,84,52
45,29,53
45,83,54
45,54,55
45,86,56
45,18,57
45,58,58
45,51,59
45,65,60
45,80,61
45,99,62
45,90,63
45,38,64
45,75,65
45,98,66
45,85,67
45,44,68
45,74,69
45,22,70
45,4,71
45,68,72
45,56,73
45,70,74
46,46,0
46,63,1
46,14,2
46,98,3
46,94,4
46,49,5
46,95,6
46,28,7
46,59,8
46,2,9
46,31,10
46,19,11
46,54,12
46,39,13
46,81,14
46,88,15
46,78,16
46,87,17
46,37,18
46,58,19
46,73,20
46,89,21
46,30,22
46,65,23
46,75,24
46,70,25
46,22,26
46,91,27
46,67,28
46,92,29
46,64,30
46,6,31
46,23,32
46,51,33
46,83,34
46,47,35
46,26,36
46,56,37
46,5,38
46,4,39
46,69,40
46,3,41
46,10,42
46,13,43
46,71,44
46,96,45
46,90,46
46,32,47
46,1,48
46,86,49
46,48,50
46,16,51
46,33,52
46,77,53
46,42,54
46,79,55
46,0,56
46,41,57
46,34,58
46,99,59
46,61,60
46,43,61
46,27,62
46,66,63
46,15,64
46,35,65
46,50,66
46,45,67
46,57,68
46,52,69
46,20,70
46,25,71
46,40,72
47,47,0
47,63,1
47,30,2
47,95,3
47,92,4
47,28,5
47,9,6
47,21,7
47,23,8
47,42,9
47,80,10
47,2,11
47,24,12
47,97,13
47,8,14
47,55,15
47,49,16
47,94,17
47,20,18
47,44,19
47,0,20
47,73,21
47,40,22
47,75,23
47,29,24
47,89,25
47,85,26
47,65,27
47,68,28
47,70,29
47,1,30
47,56,31
47,78,32
47,91,33
47,77,34
47,12,35
47,58,36
47,57,37
47,84,38
47,18,39
47,41,40
47,38,41
47,53,42
47,34,43
47,71,44
47,22,45
47,54,46
47,51,47
47,16,48
47,11,49
47,74,50
47,17,51
47,62,52
47,13,53
47,59,54
47,66,55
47,25,56
47,36,57
47,4,58
47,37,59
47,90,60
47,48,61
47,26,62
47,33,63
47,35,64
47,83,65
47,50,66
47,10,67
47,52,68
47,6,69
47,76,70
47,27,71
47,96,72
47,45,73
48,48,0
48,92,1
48,35,2
48,32,3
48,37,4
48,16,5
48,72,6
48,63,7
48,22,8
48,12,9
48,3,10
48,20,11
48,93,12
48,77,13
48,85,14
48,33,15
48,8,16
48,98,17
48,75,18
48,49,19
48,30,20
48,6,21
48,83,22
48,25,23
48,57,24
48,44,25
48,39,26
48,59,27
48,36,28
48,79,29
48,94,30
48,73,31
48,86,32
48,82,33
48,87,34
48,91,35
48,4,36
48,43,37
48,95,38
48,56,39
48,99,40
48,52,41
48,78,42
48,64,43
48,1,44
48,67,45
48,21,46
48,89,47
48,68,48
48,31,49
48,41,50
48,47,51
48,18,52
48,24,53
48,90,54
48,34,55
48,51,56
48,97,57
48,58,58
48,46,59
48,15,60
48,10,61
48,28,62
48,14,63
48,5,64
48,74,65
48,81,66
48,45,67
48,9,68
48,71,69
48,96,70
48,23,71
48,13,72
48,0,73
48,69,74
48,76,75
48,11,76
49,49,0
49,33,1
49,71,2
49,59,3
49,62,4
49,31,5
49,29,6
49,50,7
49,80,8
49,34,9
49,89,10
49,1,11
49,40,12
49,73,13
49,42,14
49,8,15
49,45,16
49,67,17
49,2,18
49,17,19
49,68,20
49,5,21
49,60,22
49,4,23
49,22,24
49,56,25
49,65,26
49,26,27
49,61,28
49,30,29
49,76,30
49,35,31
49,82,32
49,55,33
49,23,34
49,70,35
49,32,36
49,75,37
49,37,38
49,74,39
49,13,40
49,54,41
49,99,42
49,11,43
49,9,44
49,48,45
49,93,46
49,57,47
49,18,48
49,64,49
49,39,50
49,19,51
49,36,52
49,43,53
49,38,54
49,87,55
49,7,56
49,72,57
49,44,58
49,83,59
49,77,60
49,53,61
49,52,62
49,15,63
49,86,64
49,41,65
49,79,66
49,10,67
49,97,68
49,27,69
49,6,70
49,81,71
49,24,72
49,88,73
49,28,74
49,95,75
50,50,0
50,85,1
50,21,2
50,20,3
50,32,4
50,54,5
50,66,6
50,15,7
50,12,8
50,5,9
50,8,10
50,1,11
50,65,12
50,80,13
50,87,14
50,13,15
50,67,16
50,23,17
50,46,18
50,91,19
50,74,20
50,9,21
50,57,22
50,82,23
50,75,24
50,51,25
50,2,26
50,56,27
50,71,28
50,39,29
50,10,30
50,49,31
50,4,32
50,97,33
50,37,34
50,96,35
50,84,36
50,86,37
50,77,38
50,25,39
50,33,40
50,35,41
50,78,42
50,27,43
50,45,44
50,94,45
50,3,46
50,26,47
50,30,48
50,22,49
50,59,50
50,29,51
50,92,52
50,63,53
50,42,54
50,40,55
50,95,56
50,24,57
50,48,58
50,31,59
50,28,60
50,6,61
50,16,62
50,58,63
50,0,64
50,19,65
50,88,66
50,93,67
50,18,68
51,51,0
51,96,1
51,94,2
51,34,3
51,30,4
51,11,5
51,32,6
51,78,7
51,98,8
51,26,9
51,39,10
51,15,11
51,21,12
51,82,13
51,92,14
51,79,15
51,58,16
51,60,17
51,97,18
51,20,19
51,73,20
51,47,21
51,50,22
51,99,23
51,69,24
51,12,25
51,2,26
51,45,27
51,17,28
51,65,29
51,55,30
51,24,31
51,38,32
51,88,33
51,16,34
51,19,35
51,63,36
51,64,37
51,10,38
51,91,39
51,9,40
51,36,41
51,29,42
51,86,43
51,81,44
51,67,45
51,54,46
51,43,47
51,87,48
51,18,49
51,22,50
51,23,51
51,5,52
51,33,53
51,75,54
51,95,55
51,71,56
51,1,57
51,80,58
51,14,59
51,89,60
51,68,61
51,37,62
51,93,63
51,70,64
51,49,65
51,44,66
51,61,67
51,72,68
51,3,69
51,31,70
51,56,71
51,74,72
52,52,0
52,22,1
52,56,2
52,5,3
52,7,4
52,12,5
52,60,6
52,35,7
52,18,8
52,31,9
52,21,10
52,4,11
52,73,12
52,75,13
52,38,14
52,94,15
52,47,16
52,92,17
52,6,18
52,25,19
52,26,20
52,48,21
52,54,22
52,85,23
52,98,24
52,1,25
52,66,26
52,64,27
52,99,28
52,86,29
52,30,30
52,71,31
52,14,32
52,40,33
52,8,34
52,43,35
52,50,36
52,53,37
52,28,38
52,45,39
52,68,40
52,62,41
52,76,42
52,82,43
52,77,44
52,91,45
52,83,46
52,55,47
52,63,48
52,67,49
52,23,50
52,3,51
52,44,52
52,36,53
52,19,54
52,57,55
52,84,56
52,88,57
52,81,58
52,17,59
52,58,60
52,59,61
52,46,62
52,95,63
52,97,64
52,96,65
52,49,66
52,65,67
52,79,68
52,9,69
52,20,70
52,27,71
52,39,72
53,53,0
53,76,1
53,2,2
53,90,3
53,3,4
53,35,5
53,28,6
53,7,7
53,48,8
53,10,9
53,49,10
53,97,11
53,96,12
53,14,13
53,36,14
53,6,15
53,91,16
53,79,17
53,30,18
53,29,19
53,51,20
53,98,21
53,75,22
53,83,23
53,45,24
53,94,25
53,80,26
53,12,27
53,9,28
53,57,29
53,56,30
53,50,31
53,22,32
53,82,33
53,40,34
53,55,35
53,84,36
53,18,37
53,27,38
53,25,39
53,5,40
53,32,41
53,52,42
53,68,43
53,70,44
53,71,45
53,99,46
53,11,47
53,8,48
53,33,49
53,42,50
53,62,51
53,24,52
53,64,53
53,37,54
53,69,55
53,66,56
53,61,57
53,72,58
53,0,59
53,26,60
53,81,61
53,16,62
53,38,63
53,87,64
53,43,65
53,34,66
53,89,67
53,88,68
53,73,69
53,67,70
53,63,71
53,20,72
54,54,0
54,69,1
54,29,2
54,66,3
54,33,4
54,94,5
54,45,6
54,95,7
54,78,8
54,32,9
54,87,10
54,80,11
54,7,12
54,10,13
54,52,14
54,5,15
54,21,16
54,93,17
54,24,18
54,17,19
54,36,20
54,65,21
54,47,22
54,31,23
54,1,24
54,41,25
54,27,26
54,4,27
54,25,28
54,75,29
54,26,30
54,82,31
54,2,32
54,0,33
54,63,34
54,71,35
54,38,36
54,61,37
54,62,38
54,13,39
54,96,40
54,88,41
54,91,42
54,72,43
54,8,44
54,3,45
54,56,46
54,55,47
54,42,48
54,12,49
54,50,50
54,60,51
54,89,52
54,51,53
54,97,54
54,98,55
54,53,56
54,18,57
54,99,58
54,35,59
54,67,60
54,79,61
54,40,62
54,81,63
54,77,64
54,73,65
54,11,66
54,84,67
54,58,68
54,49,69
55,55,0
55,96,1
55,58,2
55,22,3
55,3,4
55,1,5
55,54,6
55,12,7
55,31,8
55,4,9
55,30,10
55,72,11
55,25,12
55,63,13
55,51,14
55,68,15
55,8,16
55,44,17
55,70,18
55,16,19
55,52,20
55,67,21
55,6,22
55,97,23
55,28,24
55,82,25
55,45,26
55,13,27
55,61,28
55,49,29
55,73,30
55,92,31
55,21,32
55,83,33
55,57,34
55,71,35
55,47,36
55,53,37
55,60,38
55,80,39
55,93,40
55,40,41
55,9,42
55,69,43
55,62,44
55,15,45
55,17,46
55,38,47
55,42,48
55,88,49
55,65,50
55,36,51
55,14,52
55,7,53
55,20,54
55,5,55
55,84,56
55,74,57
55,43,58
55,78,59
55,81,60
55,11,61
55,37,62
55,98,63
55,18,64
55,94,65
55,75,66
55,26,67
55,77,68
55,24,69
55,76,70
55,99,71
55,64,72
56,56,0
56,76,1
56,66,2
56,73,3
56,89,4
56,61,5
56,79,6
56,85,7
56,51,8
56,1,9
56,26,10
56,97,11
56,75,12
56,63,13
56,10,14
56,86,15
56,93,16
56,28,17
56,54,18
56,83,19
56,72,20
56,9,21
56,40,22
56,27,23
56,25,24
56,96,25
56,47,26
56,0,27
56,33,28
56,92,29
56,15,30
56,41,31
56,62,32
56,91,33
56,57,34
56,34,35
56,68,36
56,50,37
56,11,38
56,46,39
56,74,40
56,37,41
56,94,42
56,90,43
56,88,44
56,45,45
56,65,46
56,39,47
56,24,48
56,81,49
56,48,50
56,35,51
56,30,52
56,2,53
56,58,54
56,16,55
56,82,56
56,31,57
56,64,58
56,67,59
56,29,60
56,38,61
56,20,62
56,80,63
56,49,64
56,69,65
56,17,66
56,22,67
56,78,68
56,8,69
56,13,70
56,87,71
56,32,72
56,52,73
57,57,0
57,32,1
57,20,2
57,13,3
57,56,4
57,36,5
57,97,6
57,39,7
57,33,8
57,63,9
57,88,10
57,50,11
57,59,12
57,82,13
57,24,14
57,49,15
57,17,16
57,72,17
57,28,18
57,25,19
57,54,20
57,5,21
57,4,22
57,43,23
57,21,24
57,10,25
57,0,26
57,8,27
57,78,28
57,75,29
57,26,30
57,14,31
57,68,32
57,80,33
57,55,34
57,47,35
57,45,36
57,79,37
57,85,38
57,62,39
57,64,40
57,2,41
57,86,42
57,27,43
57,69,44
57,29,45
57,11,46
57,77,47
57,30,48
57,48,49
57,40,50
57,98,51
57,76,52
57,15,53
57,95,54
57,19,55
57,84,56
57,91,57
57,52,58
57,65,59
57,87,60
57,61,61
57,37,62
57,7,63
57,71,64
57,94,65
57,31,66
57,46,67
57,92,68
57,93,69
57,83,70
57,99,71
57,58,72
57,66,73
58,58,0
58,37,1
58,46,2
58,66,3
58,99,4
58,43,5
58,56,6
58,35,7
58,78,8
58,44,9
58,79,10
58,61,11
58,22,12
58,71,13
58,54,14
58,98,15
58,7,16
58,11,17
58,4,18
58,69,19
58,94,20
58,29,21
58,77,22
58,13,23
58,67,24
58,74,25
58,3,26
58,38,27
58,34,28
58,50,29
58,64,30
58,6,31
58,63,32
58,17,33
58,26,34
58,82,35
58,45,36
58,41,37
58,14,38
58,47,39
58,48,40
58,76,41
58,25,42
58,95,43
58,81,44
58,5,45
58,55,46
58,16,47
58,15,48
58,28,49
58,42,50
58,84,51
58,97,52
58,49,53
58,24,54
58,9,55
58,8,56
58,83,57
58,60,58
58,59,59
58,39,60
58,85,61
58,70,62
58,72,63
58,51,64
58,87,65
58,73,66
58,57,67
58,53,68
58,27,69
58,93,70
58,31,71
58,65,72
58,36,73
58,23,74
58,40,75
59,59,0
59,19,1
59,0,2
59,69,3
59,72,4
59,60,5
59,8,6
59,32,7
59,23,8
59,63,9
59,56,10
59,65,11
59,61,12
59,4,13
59,68,14
59,79,15
59,70,16
59,54,17
59,78,18
59,52,19
59,39,20
59,1,21
59,5,22
59,18,23
59,37,24
59,14,25
59,99,26
59,80,27
59,21,28
59,62,29
59,82,30
59,97,31
59,26,32
59,47,33
59,90,34
59,67,35
59,55,36
59,98,37
59,35,38
59,42,39
59,44,40
59,85,41
59,88,42
59,13,43
59,11,44
59,75,45
59,76,46
59,30,47
59,45,48
59,15,49
59,66,50
59,38,51
59,81,52
59,10,53
59,93,54
59,95,55
59,92,56
59,22,57
59,94,58
59,46,59
59,49,60
59,25,61
59,77,62
59,36,63
59,20,64
59,74,65
59,17,66
59,34,67
59,87,68
59,86,69
59,64,70
59,50,71
59,33,72
59,51,73
59,96,74
60,60,0
60,15,1
60,9,2
60,66,3
60,5,4
60,11,5
60,26,6
60,20,7
60,89,8
60,81,9
60,74,10
60,76,11
60,34,12
60,7,13
60,54,14
60,69,15
60,73,16
60,72,17
60,41,18
60,67,19
60,31,20
60,79,21
60,57,22
60,91,23
60,33,24
60,40,25
60,18,26
60,95,27
60,50,28
60,17,29
60,39,30
60,51,31
60,77,32
60,98,33
60,45,34
60,29,35
60,37,36
60,13,37
60,65,38
60,16,39
60,24,40
60,0,41
60,23,42
60,80,43
60,52,44
60,71,45
60,35,46
60,22,47
60,30,48
60,28,49
60,86,50
60,36,51
60,61,52
60,8,53
60,59,54
60,94,55
60,97,56
60,32,57
60,10,58
60,62,59
60,64,60
60,68,61
60,12,62
60,43,63
60,99,64
60,47,65
60,49,66
60,19,67
60,92,68
60,58,69
60,88,70
60,87,71
60,83,72
60,63,73
61,61,0
61,57,1
61,54,2
61,9,3
61,10,4
61,21,5
61,64,6
61,50,7
61,83,8
61,53,9
61,34,10
61,14,11
61,18,12
61,2,13
61,87,14
61,78,15
61,15,16
61,76,17
61,94,18
61,65,19
61,26,20
61,20,21
61,56,22
61,89,23
61,75,24
61,3,25
61,19,26
61,46,27
61,98,28
61,25,29
61,88,30
61,85,31
61,33,32
61,35,33
61,17,34
61,0,35
61,96,36
61,55,37
61,84,38
61,7,39
61,30,40
61,1,41
61,90,42
61,36,43
61,43,44
61,49,45
61,73,46
61,95,47
61,22,48
61,4,49
61,79,50
61,8,51
61,66,52
61,6,53
61,82,54
61,51,55
61,86,56
61,28,57
61,48,58
61,11,59
61,92,60
61,62,61
61,58,62
61,42,63
61,70,64
61,24,65
61,91,66
61,37,67
61,80,68
61,38,69
61,29,70
61,74,71
61,27,72
61,44,73
62,62,0
62,24,1
62,94,2
62,63,3
62,18,4
62,67,5
62,69,6
62,28,7
62,33,8
62,84,9
62,90,10
62,50,11
62,95,12
62,89,13
62,52,14
62,1,15
62,99,16
62,12,17
62,73,18
62,20,19
62,91,20
62,97,21
62,21,22
62,96,23
62,47,24
62,88,25
62,92,26
62,43,27
62,77,28
62,61,29
62,49,30
62,34,31
62,93,32
62,79,33
62,56,34
62,25,35
62,58,36
62,14,37
62,83,38
62,53,39
62,86,40
62,41,41
62,27,42
62,15,43
62,48,44
62,81,45
62,66,46
62,44,47
62,9,48
62,8,49
62,26,50
62,13,51
62,11,52
62,68,53
62,19,54
62,51,55
62,17,56
62,71,57
62,45,58
62,16,59
62,10,60
62,76,61
62,59,62
62,2,63
62,7,64
62,5,65
62,22,66
62,39,67
62,32,68
62,3,69
62,64,70
62,46,71
63,63,0
63,74,1
63,4,2
63,84,3
63,86,4
63,70,5
63,11,6
63,23,7
63,62,8
63,5,9
63,32,10
63,68,11
63,91,12
63,8,13
63,64,14
63,41,15
63,50,16
63,22,17
63,15,18
