rule_id,rule_family,unit_id,time_id,subgroup_id,sense,rhs,gen_scope,gen_coef,online_capacity_source
"STOP_STAGE_LINK[u=38,t=77,k=1]",STOP_STAGE_LINK,GEN_038,77,1.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=77,k=2]",STOP_STAGE_LINK,GEN_038,77,2.0,=,-0.0,,,
"EXCLUSIVITY[u=38,t=77]",EXCLUSIVITY,GEN_038,77,,<=,1.0,,,
"STARTUP_COST_RULE[u=38,t=77,cat=1]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,77,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=38,t=77,cat=3]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,77,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=2,u=38,t=78]",THERMAL_STRESS_LIMIT_TYPE_A,GEN_038,78,2.0,<=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=38,t=78]",THERMAL_STRESS_LIMIT_TYPE_B,GEN_038,78,1.0,<=,52.0,,,
"START_IMPLIES_ONLINE[u=38,t=78]",STARTUP_TRAJECTORY_BOUND,GEN_038,78,,<=,-0.0,,,
"STOP_WITHIN_ONLINE_LIMIT[u=38,t=78]",SHUTDOWN_TRAJECTORY_BOUND,GEN_038,78,,<=,1.0,,,
"STATE_TRANSITION[u=38,t=78]",OPERATIONAL_STATUS_LINK,GEN_038,78,,=,-0.0,,,
"START_STAGE_LINK[u=38,t=78,k=1]",START_STAGE_LINK,GEN_038,78,1.0,=,-0.0,,,
"START_STAGE_LINK[u=38,t=78,k=2]",START_STAGE_LINK,GEN_038,78,2.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=78,k=1]",STOP_STAGE_LINK,GEN_038,78,1.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=78,k=2]",STOP_STAGE_LINK,GEN_038,78,2.0,=,-0.0,,,
"EXCLUSIVITY[u=38,t=78]",EXCLUSIVITY,GEN_038,78,,<=,1.0,,,
"STARTUP_COST_RULE[u=38,t=78,cat=1]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,78,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=38,t=78,cat=3]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,78,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=2,u=38,t=79]",THERMAL_STRESS_LIMIT_TYPE_A,GEN_038,79,2.0,<=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=38,t=79]",THERMAL_STRESS_LIMIT_TYPE_B,GEN_038,79,1.0,<=,52.0,,,
"START_IMPLIES_ONLINE[u=38,t=79]",STARTUP_TRAJECTORY_BOUND,GEN_038,79,,<=,-0.0,,,
"STOP_WITHIN_ONLINE_LIMIT[u=38,t=79]",SHUTDOWN_TRAJECTORY_BOUND,GEN_038,79,,<=,1.0,,,
"STATE_TRANSITION[u=38,t=79]",OPERATIONAL_STATUS_LINK,GEN_038,79,,=,-0.0,,,
"START_STAGE_LINK[u=38,t=79,k=1]",START_STAGE_LINK,GEN_038,79,1.0,=,-0.0,,,
"START_STAGE_LINK[u=38,t=79,k=2]",START_STAGE_LINK,GEN_038,79,2.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=79,k=1]",STOP_STAGE_LINK,GEN_038,79,1.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=79,k=2]",STOP_STAGE_LINK,GEN_038,79,2.0,=,-0.0,,,
"EXCLUSIVITY[u=38,t=79]",EXCLUSIVITY,GEN_038,79,,<=,1.0,,,
"STARTUP_COST_RULE[u=38,t=79,cat=1]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,79,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=38,t=79,cat=3]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,79,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=2,u=38,t=80]",THERMAL_STRESS_LIMIT_TYPE_A,GEN_038,80,2.0,<=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=38,t=80]",THERMAL_STRESS_LIMIT_TYPE_B,GEN_038,80,1.0,<=,52.0,,,
"START_IMPLIES_ONLINE[u=38,t=80]",STARTUP_TRAJECTORY_BOUND,GEN_038,80,,<=,-0.0,,,
"STOP_WITHIN_ONLINE_LIMIT[u=38,t=80]",SHUTDOWN_TRAJECTORY_BOUND,GEN_038,80,,<=,1.0,,,
"STATE_TRANSITION[u=38,t=80]",OPERATIONAL_STATUS_LINK,GEN_038,80,,=,-0.0,,,
"START_STAGE_LINK[u=38,t=80,k=1]",START_STAGE_LINK,GEN_038,80,1.0,=,-0.0,,,
"START_STAGE_LINK[u=38,t=80,k=2]",START_STAGE_LINK,GEN_038,80,2.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=80,k=1]",STOP_STAGE_LINK,GEN_038,80,1.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=80,k=2]",STOP_STAGE_LINK,GEN_038,80,2.0,=,-0.0,,,
"EXCLUSIVITY[u=38,t=80]",EXCLUSIVITY,GEN_038,80,,<=,1.0,,,
"STARTUP_COST_RULE[u=38,t=80,cat=1]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,80,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=38,t=80,cat=3]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,80,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=2,u=38,t=81]",THERMAL_STRESS_LIMIT_TYPE_A,GEN_038,81,2.0,<=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=38,t=81]",THERMAL_STRESS_LIMIT_TYPE_B,GEN_038,81,1.0,<=,52.0,,,
"START_IMPLIES_ONLINE[u=38,t=81]",STARTUP_TRAJECTORY_BOUND,GEN_038,81,,<=,-0.0,,,
"STOP_WITHIN_ONLINE_LIMIT[u=38,t=81]",SHUTDOWN_TRAJECTORY_BOUND,GEN_038,81,,<=,1.0,,,
"STATE_TRANSITION[u=38,t=81]",OPERATIONAL_STATUS_LINK,GEN_038,81,,=,-0.0,,,
"START_STAGE_LINK[u=38,t=81,k=1]",START_STAGE_LINK,GEN_038,81,1.0,=,-0.0,,,
"START_STAGE_LINK[u=38,t=81,k=2]",START_STAGE_LINK,GEN_038,81,2.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=81,k=1]",STOP_STAGE_LINK,GEN_038,81,1.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=81,k=2]",STOP_STAGE_LINK,GEN_038,81,2.0,=,-0.0,,,
"EXCLUSIVITY[u=38,t=81]",EXCLUSIVITY,GEN_038,81,,<=,1.0,,,
"STARTUP_COST_RULE[u=38,t=81,cat=1]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,81,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=38,t=81,cat=3]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,81,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=2,u=38,t=82]",THERMAL_STRESS_LIMIT_TYPE_A,GEN_038,82,2.0,<=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=38,t=82]",THERMAL_STRESS_LIMIT_TYPE_B,GEN_038,82,1.0,<=,52.0,,,
"START_IMPLIES_ONLINE[u=38,t=82]",STARTUP_TRAJECTORY_BOUND,GEN_038,82,,<=,-0.0,,,
"STOP_WITHIN_ONLINE_LIMIT[u=38,t=82]",SHUTDOWN_TRAJECTORY_BOUND,GEN_038,82,,<=,1.0,,,
"STATE_TRANSITION[u=38,t=82]",OPERATIONAL_STATUS_LINK,GEN_038,82,,=,-0.0,,,
"START_STAGE_LINK[u=38,t=82,k=1]",START_STAGE_LINK,GEN_038,82,1.0,=,-0.0,,,
"START_STAGE_LINK[u=38,t=82,k=2]",START_STAGE_LINK,GEN_038,82,2.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=82,k=1]",STOP_STAGE_LINK,GEN_038,82,1.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=82,k=2]",STOP_STAGE_LINK,GEN_038,82,2.0,=,-0.0,,,
"EXCLUSIVITY[u=38,t=82]",EXCLUSIVITY,GEN_038,82,,<=,1.0,,,
"STARTUP_COST_RULE[u=38,t=82,cat=1]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,82,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=38,t=82,cat=3]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,82,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=2,u=38,t=83]",THERMAL_STRESS_LIMIT_TYPE_A,GEN_038,83,2.0,<=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=38,t=83]",THERMAL_STRESS_LIMIT_TYPE_B,GEN_038,83,1.0,<=,52.0,,,
"START_IMPLIES_ONLINE[u=38,t=83]",STARTUP_TRAJECTORY_BOUND,GEN_038,83,,<=,-0.0,,,
"STOP_WITHIN_ONLINE_LIMIT[u=38,t=83]",SHUTDOWN_TRAJECTORY_BOUND,GEN_038,83,,<=,1.0,,,
"STATE_TRANSITION[u=38,t=83]",OPERATIONAL_STATUS_LINK,GEN_038,83,,=,-0.0,,,
"START_STAGE_LINK[u=38,t=83,k=1]",START_STAGE_LINK,GEN_038,83,1.0,=,-0.0,,,
"START_STAGE_LINK[u=38,t=83,k=2]",START_STAGE_LINK,GEN_038,83,2.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=83,k=1]",STOP_STAGE_LINK,GEN_038,83,1.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=83,k=2]",STOP_STAGE_LINK,GEN_038,83,2.0,=,-0.0,,,
"EXCLUSIVITY[u=38,t=83]",EXCLUSIVITY,GEN_038,83,,<=,1.0,,,
"STARTUP_COST_RULE[u=38,t=83,cat=1]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,83,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=38,t=83,cat=3]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,83,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=2,u=38,t=84]",THERMAL_STRESS_LIMIT_TYPE_A,GEN_038,84,2.0,<=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=38,t=84]",THERMAL_STRESS_LIMIT_TYPE_B,GEN_038,84,1.0,<=,52.0,,,
"START_IMPLIES_ONLINE[u=38,t=84]",STARTUP_TRAJECTORY_BOUND,GEN_038,84,,<=,-0.0,,,
"STOP_WITHIN_ONLINE_LIMIT[u=38,t=84]",SHUTDOWN_TRAJECTORY_BOUND,GEN_038,84,,<=,1.0,,,
"STATE_TRANSITION[u=38,t=84]",OPERATIONAL_STATUS_LINK,GEN_038,84,,=,-0.0,,,
"START_STAGE_LINK[u=38,t=84,k=1]",START_STAGE_LINK,GEN_038,84,1.0,=,-0.0,,,
"START_STAGE_LINK[u=38,t=84,k=2]",START_STAGE_LINK,GEN_038,84,2.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=84,k=1]",STOP_STAGE_LINK,GEN_038,84,1.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=84,k=2]",STOP_STAGE_LINK,GEN_038,84,2.0,=,-0.0,,,
"EXCLUSIVITY[u=38,t=84]",EXCLUSIVITY,GEN_038,84,,<=,1.0,,,
"STARTUP_COST_RULE[u=38,t=84,cat=1]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,84,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=38,t=84,cat=3]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,84,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=2,u=38,t=85]",THERMAL_STRESS_LIMIT_TYPE_A,GEN_038,85,2.0,<=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=38,t=85]",THERMAL_STRESS_LIMIT_TYPE_B,GEN_038,85,1.0,<=,52.0,,,
"START_IMPLIES_ONLINE[u=38,t=85]",STARTUP_TRAJECTORY_BOUND,GEN_038,85,,<=,-0.0,,,
"STOP_WITHIN_ONLINE_LIMIT[u=38,t=85]",SHUTDOWN_TRAJECTORY_BOUND,GEN_038,85,,<=,1.0,,,
"STATE_TRANSITION[u=38,t=85]",OPERATIONAL_STATUS_LINK,GEN_038,85,,=,-0.0,,,
"START_STAGE_LINK[u=38,t=85,k=1]",START_STAGE_LINK,GEN_038,85,1.0,=,-0.0,,,
"START_STAGE_LINK[u=38,t=85,k=2]",START_STAGE_LINK,GEN_038,85,2.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=85,k=1]",STOP_STAGE_LINK,GEN_038,85,1.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=85,k=2]",STOP_STAGE_LINK,GEN_038,85,2.0,=,-0.0,,,
"EXCLUSIVITY[u=38,t=85]",EXCLUSIVITY,GEN_038,85,,<=,1.0,,,
"STARTUP_COST_RULE[u=38,t=85,cat=1]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,85,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=38,t=85,cat=3]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,85,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=2,u=38,t=86]",THERMAL_STRESS_LIMIT_TYPE_A,GEN_038,86,2.0,<=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=38,t=86]",THERMAL_STRESS_LIMIT_TYPE_B,GEN_038,86,1.0,<=,52.0,,,
"START_IMPLIES_ONLINE[u=38,t=86]",STARTUP_TRAJECTORY_BOUND,GEN_038,86,,<=,-0.0,,,
"STOP_WITHIN_ONLINE_LIMIT[u=38,t=86]",SHUTDOWN_TRAJECTORY_BOUND,GEN_038,86,,<=,1.0,,,
"STATE_TRANSITION[u=38,t=86]",OPERATIONAL_STATUS_LINK,GEN_038,86,,=,-0.0,,,
"START_STAGE_LINK[u=38,t=86,k=1]",START_STAGE_LINK,GEN_038,86,1.0,=,-0.0,,,
"START_STAGE_LINK[u=38,t=86,k=2]",START_STAGE_LINK,GEN_038,86,2.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=86,k=1]",STOP_STAGE_LINK,GEN_038,86,1.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=86,k=2]",STOP_STAGE_LINK,GEN_038,86,2.0,=,-0.0,,,
"EXCLUSIVITY[u=38,t=86]",EXCLUSIVITY,GEN_038,86,,<=,1.0,,,
"STARTUP_COST_RULE[u=38,t=86,cat=1]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,86,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=38,t=86,cat=3]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,86,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=2,u=38,t=87]",THERMAL_STRESS_LIMIT_TYPE_A,GEN_038,87,2.0,<=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=38,t=87]",THERMAL_STRESS_LIMIT_TYPE_B,GEN_038,87,1.0,<=,52.0,,,
"START_IMPLIES_ONLINE[u=38,t=87]",STARTUP_TRAJECTORY_BOUND,GEN_038,87,,<=,-0.0,,,
"STOP_WITHIN_ONLINE_LIMIT[u=38,t=87]",SHUTDOWN_TRAJECTORY_BOUND,GEN_038,87,,<=,1.0,,,
"STATE_TRANSITION[u=38,t=87]",OPERATIONAL_STATUS_LINK,GEN_038,87,,=,-0.0,,,
"START_STAGE_LINK[u=38,t=87,k=1]",START_STAGE_LINK,GEN_038,87,1.0,=,-0.0,,,
"START_STAGE_LINK[u=38,t=87,k=2]",START_STAGE_LINK,GEN_038,87,2.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=87,k=1]",STOP_STAGE_LINK,GEN_038,87,1.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=87,k=2]",STOP_STAGE_LINK,GEN_038,87,2.0,=,-0.0,,,
"EXCLUSIVITY[u=38,t=87]",EXCLUSIVITY,GEN_038,87,,<=,1.0,,,
"STARTUP_COST_RULE[u=38,t=87,cat=1]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,87,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=38,t=87,cat=3]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,87,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=2,u=38,t=88]",THERMAL_STRESS_LIMIT_TYPE_A,GEN_038,88,2.0,<=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=38,t=88]",THERMAL_STRESS_LIMIT_TYPE_B,GEN_038,88,1.0,<=,52.0,,,
"START_IMPLIES_ONLINE[u=38,t=88]",STARTUP_TRAJECTORY_BOUND,GEN_038,88,,<=,-0.0,,,
"STOP_WITHIN_ONLINE_LIMIT[u=38,t=88]",SHUTDOWN_TRAJECTORY_BOUND,GEN_038,88,,<=,1.0,,,
"STATE_TRANSITION[u=38,t=88]",OPERATIONAL_STATUS_LINK,GEN_038,88,,=,-0.0,,,
"START_STAGE_LINK[u=38,t=88,k=1]",START_STAGE_LINK,GEN_038,88,1.0,=,-0.0,,,
"START_STAGE_LINK[u=38,t=88,k=2]",START_STAGE_LINK,GEN_038,88,2.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=88,k=1]",STOP_STAGE_LINK,GEN_038,88,1.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=88,k=2]",STOP_STAGE_LINK,GEN_038,88,2.0,=,-0.0,,,
"EXCLUSIVITY[u=38,t=88]",EXCLUSIVITY,GEN_038,88,,<=,1.0,,,
"STARTUP_COST_RULE[u=38,t=88,cat=1]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,88,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=38,t=88,cat=3]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,88,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=2,u=38,t=89]",THERMAL_STRESS_LIMIT_TYPE_A,GEN_038,89,2.0,<=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=38,t=89]",THERMAL_STRESS_LIMIT_TYPE_B,GEN_038,89,1.0,<=,52.0,,,
"START_IMPLIES_ONLINE[u=38,t=89]",STARTUP_TRAJECTORY_BOUND,GEN_038,89,,<=,-0.0,,,
"STOP_WITHIN_ONLINE_LIMIT[u=38,t=89]",SHUTDOWN_TRAJECTORY_BOUND,GEN_038,89,,<=,1.0,,,
"STATE_TRANSITION[u=38,t=89]",OPERATIONAL_STATUS_LINK,GEN_038,89,,=,-0.0,,,
"START_STAGE_LINK[u=38,t=89,k=1]",START_STAGE_LINK,GEN_038,89,1.0,=,-0.0,,,
"START_STAGE_LINK[u=38,t=89,k=2]",START_STAGE_LINK,GEN_038,89,2.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=89,k=1]",STOP_STAGE_LINK,GEN_038,89,1.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=89,k=2]",STOP_STAGE_LINK,GEN_038,89,2.0,=,-0.0,,,
"EXCLUSIVITY[u=38,t=89]",EXCLUSIVITY,GEN_038,89,,<=,1.0,,,
"STARTUP_COST_RULE[u=38,t=89,cat=1]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,89,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=38,t=89,cat=3]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,89,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=2,u=38,t=90]",THERMAL_STRESS_LIMIT_TYPE_A,GEN_038,90,2.0,<=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=38,t=90]",THERMAL_STRESS_LIMIT_TYPE_B,GEN_038,90,1.0,<=,52.0,,,
"START_IMPLIES_ONLINE[u=38,t=90]",STARTUP_TRAJECTORY_BOUND,GEN_038,90,,<=,-0.0,,,
"STOP_WITHIN_ONLINE_LIMIT[u=38,t=90]",SHUTDOWN_TRAJECTORY_BOUND,GEN_038,90,,<=,1.0,,,
"STATE_TRANSITION[u=38,t=90]",OPERATIONAL_STATUS_LINK,GEN_038,90,,=,-0.0,,,
"START_STAGE_LINK[u=38,t=90,k=1]",START_STAGE_LINK,GEN_038,90,1.0,=,-0.0,,,
"START_STAGE_LINK[u=38,t=90,k=2]",START_STAGE_LINK,GEN_038,90,2.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=90,k=1]",STOP_STAGE_LINK,GEN_038,90,1.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=90,k=2]",STOP_STAGE_LINK,GEN_038,90,2.0,=,-0.0,,,
"EXCLUSIVITY[u=38,t=90]",EXCLUSIVITY,GEN_038,90,,<=,1.0,,,
"STARTUP_COST_RULE[u=38,t=90,cat=1]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,90,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=38,t=90,cat=3]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,90,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=2,u=38,t=91]",THERMAL_STRESS_LIMIT_TYPE_A,GEN_038,91,2.0,<=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=38,t=91]",THERMAL_STRESS_LIMIT_TYPE_B,GEN_038,91,1.0,<=,52.0,,,
"START_IMPLIES_ONLINE[u=38,t=91]",STARTUP_TRAJECTORY_BOUND,GEN_038,91,,<=,-0.0,,,
"STOP_WITHIN_ONLINE_LIMIT[u=38,t=91]",SHUTDOWN_TRAJECTORY_BOUND,GEN_038,91,,<=,1.0,,,
"STATE_TRANSITION[u=38,t=91]",OPERATIONAL_STATUS_LINK,GEN_038,91,,=,-0.0,,,
"START_STAGE_LINK[u=38,t=91,k=1]",START_STAGE_LINK,GEN_038,91,1.0,=,-0.0,,,
"START_STAGE_LINK[u=38,t=91,k=2]",START_STAGE_LINK,GEN_038,91,2.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=91,k=1]",STOP_STAGE_LINK,GEN_038,91,1.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=91,k=2]",STOP_STAGE_LINK,GEN_038,91,2.0,=,-0.0,,,
"EXCLUSIVITY[u=38,t=91]",EXCLUSIVITY,GEN_038,91,,<=,1.0,,,
"STARTUP_COST_RULE[u=38,t=91,cat=1]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,91,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=38,t=91,cat=3]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,91,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=2,u=38,t=92]",THERMAL_STRESS_LIMIT_TYPE_A,GEN_038,92,2.0,<=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=38,t=92]",THERMAL_STRESS_LIMIT_TYPE_B,GEN_038,92,1.0,<=,52.0,,,
"START_IMPLIES_ONLINE[u=38,t=92]",STARTUP_TRAJECTORY_BOUND,GEN_038,92,,<=,-0.0,,,
"STOP_WITHIN_ONLINE_LIMIT[u=38,t=92]",SHUTDOWN_TRAJECTORY_BOUND,GEN_038,92,,<=,1.0,,,
"STATE_TRANSITION[u=38,t=92]",OPERATIONAL_STATUS_LINK,GEN_038,92,,=,-0.0,,,
"START_STAGE_LINK[u=38,t=92,k=1]",START_STAGE_LINK,GEN_038,92,1.0,=,-0.0,,,
"START_STAGE_LINK[u=38,t=92,k=2]",START_STAGE_LINK,GEN_038,92,2.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=92,k=1]",STOP_STAGE_LINK,GEN_038,92,1.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=92,k=2]",STOP_STAGE_LINK,GEN_038,92,2.0,=,-0.0,,,
"EXCLUSIVITY[u=38,t=92]",EXCLUSIVITY,GEN_038,92,,<=,1.0,,,
"STARTUP_COST_RULE[u=38,t=92,cat=1]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,92,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=38,t=92,cat=3]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,92,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=2,u=38,t=93]",THERMAL_STRESS_LIMIT_TYPE_A,GEN_038,93,2.0,<=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=38,t=93]",THERMAL_STRESS_LIMIT_TYPE_B,GEN_038,93,1.0,<=,52.0,,,
"START_IMPLIES_ONLINE[u=38,t=93]",STARTUP_TRAJECTORY_BOUND,GEN_038,93,,<=,-0.0,,,
"STOP_WITHIN_ONLINE_LIMIT[u=38,t=93]",SHUTDOWN_TRAJECTORY_BOUND,GEN_038,93,,<=,1.0,,,
"STATE_TRANSITION[u=38,t=93]",OPERATIONAL_STATUS_LINK,GEN_038,93,,=,-0.0,,,
"START_STAGE_LINK[u=38,t=93,k=1]",START_STAGE_LINK,GEN_038,93,1.0,=,-0.0,,,
"START_STAGE_LINK[u=38,t=93,k=2]",START_STAGE_LINK,GEN_038,93,2.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=93,k=1]",STOP_STAGE_LINK,GEN_038,93,1.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=93,k=2]",STOP_STAGE_LINK,GEN_038,93,2.0,=,-0.0,,,
"EXCLUSIVITY[u=38,t=93]",EXCLUSIVITY,GEN_038,93,,<=,1.0,,,
"STARTUP_COST_RULE[u=38,t=93,cat=1]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,93,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=38,t=93,cat=3]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,93,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=2,u=38,t=94]",THERMAL_STRESS_LIMIT_TYPE_A,GEN_038,94,2.0,<=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=38,t=94]",THERMAL_STRESS_LIMIT_TYPE_B,GEN_038,94,1.0,<=,52.0,,,
"START_IMPLIES_ONLINE[u=38,t=94]",STARTUP_TRAJECTORY_BOUND,GEN_038,94,,<=,-0.0,,,
"STOP_WITHIN_ONLINE_LIMIT[u=38,t=94]",SHUTDOWN_TRAJECTORY_BOUND,GEN_038,94,,<=,1.0,,,
"STATE_TRANSITION[u=38,t=94]",OPERATIONAL_STATUS_LINK,GEN_038,94,,=,-0.0,,,
"START_STAGE_LINK[u=38,t=94,k=1]",START_STAGE_LINK,GEN_038,94,1.0,=,-0.0,,,
"START_STAGE_LINK[u=38,t=94,k=2]",START_STAGE_LINK,GEN_038,94,2.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=94,k=1]",STOP_STAGE_LINK,GEN_038,94,1.0,=,-0.0,,,
"STOP_STAGE_LINK[u=38,t=94,k=2]",STOP_STAGE_LINK,GEN_038,94,2.0,=,-0.0,,,
"EXCLUSIVITY[u=38,t=94]",EXCLUSIVITY,GEN_038,94,,<=,1.0,,,
"STARTUP_COST_RULE[u=38,t=94,cat=1]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,94,1.0,>=,-0.0,,,
"STARTUP_COST_RULE[u=38,t=94,cat=3]",ACTIVATION_SURCHARGE_LOGIC,GEN_038,94,3.0,>=,-0.0,,,
"MIN_UP_LOGIC[group=2,u=38,t=95]",THERMAL_STRESS_LIMIT_TYPE_A,GEN_038,95,2.0,<=,-0.0,,,
"MIN_DOWN_LOGIC[group=1,u=38,t=95]",THERMAL_STRESS_LIMIT_TYPE_B,GEN_038,95,1.0,<=,52.0,,,
"START_IMPLIES_ONLINE[u=38,t=95]",STARTUP_TRAJECTORY_BOUND,GEN_038,95,,<=,-0.0,,,
"STOP_WITHIN_ONLINE_LIMIT[u=38,t=95]",SHUTDOWN_TRAJECTORY_BOUND,GEN_038,95,,<=,1.0,,,
