ledger_id,hub_code,wave_code,event_type,message
LEDGER_0000269,H8911502,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000185,H1390913,W2,EXCHANGE_ONLY,manual_review
LEDGER_0001511,H5417792,W0,NOTE,heartbeat
LEDGER_0000692,H0716389,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0000478,H4656123,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0001271,H8355873,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0000982,H9280986,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001353,H7429320,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0000109,H3840479,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0001529,H7243268,W0,NOTE,n/a
LEDGER_0000494,H4237831,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0000463,H8719583,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0001320,H3682755,W0,EXCHANGE_ONLY,manual_review
LEDGER_0001004,H2282458,W3,EXCHANGE_ONLY,manual_review
LEDGER_0000875,H1712534,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0000229,H5390273,W4,EXCHANGE_ONLY,manual_review
LEDGER_0001277,H6006827,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0000025,H5183814,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000987,H9173572,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0001020,H2437267,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0000477,H4656123,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0000498,H6757504,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000144,H8660481,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000727,H6338704,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0000985,H9280986,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000549,H1459530,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000953,H4602929,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0001211,H7954029,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0000132,H3356574,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000458,H3563364,W3,EXCHANGE_ONLY,manual_review
LEDGER_0000594,H9440582,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0000031,H9402089,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000974,H5899494,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0000932,H0282045,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0000777,H7551926,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000966,H2485013,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0001120,H4036078,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0000246,H2509311,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0000474,H4656123,W0,EXCHANGE_ONLY,manual_review
LEDGER_0001495,H6363567,W0,INFO,heartbeat
LEDGER_0000154,H8660481,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0001191,H0229435,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0000666,H4702031,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000663,H4702031,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0001062,H1110350,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0001140,H0234957,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000541,H8979590,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001222,H7954029,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0000198,H5897727,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0001061,H1110350,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0001027,H2636347,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000037,H9402089,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0001347,H0945802,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0000261,H0455439,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0001241,H6746355,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001302,H5330692,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0001096,H2403659,W4,EXCHANGE_ONLY,manual_review
LEDGER_0001525,H1750744,W4,NOTE,n/a
LEDGER_0000003,H9906711,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0000395,H7688334,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0001389,H8027147,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0000928,H4787631,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0000546,H1459530,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0000983,H9280986,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0001209,H7954029,W0,EXCHANGE_ONLY,manual_review
LEDGER_0001233,H1666822,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000511,H8164450,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000939,H5901387,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0001064,H8613335,W1,EXCHANGE_ONLY,manual_review
LEDGER_0001206,H1353248,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0001494,H0234957,W4,INFO,ok
LEDGER_0000210,H6363567,W2,EXCHANGE_ONLY,manual_review
LEDGER_0001167,H1151584,W4,EXCHANGE_ONLY,manual_review
LEDGER_0001356,H5088095,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0000912,H1585946,W1,EXCHANGE_ONLY,manual_review
LEDGER_0001298,H7138383,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000421,H6305070,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0000907,H1585946,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000299,H0732131,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0000721,H6338704,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001176,H4490752,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000099,H6087173,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000105,H3840479,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001083,H2630270,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001139,H0234957,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0000204,H4608990,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0001507,H5330692,W1,HEALTHCHECK,heartbeat
LEDGER_0000336,H6909037,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000419,H4927877,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0001363,H5088095,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0000675,H6535383,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0000995,H9173572,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0001439,H6646418,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000044,H5417792,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000374,H2098593,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0001128,H0300605,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0001351,H7429320,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000172,H7688276,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0001225,H8512577,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001029,H2636347,W3,EXCHANGE_ONLY,manual_review
LEDGER_0000281,H6699721,W1,EXCHANGE_ONLY,manual_review
LEDGER_0001168,H1151584,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000952,H4602929,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0001218,H7954029,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0000522,H0805114,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0000649,H6790398,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000579,H9570310,W3,EXCHANGE_ONLY,manual_review
LEDGER_0001182,H0229435,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0000906,H1585946,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000879,H4446355,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0000943,H5901387,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0001148,H0234957,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000637,H5185958,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000347,H4565658,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0001497,H9231170,W3,INFO,heartbeat
LEDGER_0000742,H4271883,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0001354,H7429320,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0000384,H0831743,W3,EXCHANGE_ONLY,manual_review
LEDGER_0000523,H0805114,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000866,H5717942,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0000166,H4502638,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000183,H1390913,W2,EXCHANGE_ONLY,manual_review
LEDGER_0001149,H0234957,W4,EXCHANGE_ONLY,manual_review
LEDGER_0001545,H2630270,W1,HEALTHCHECK,n/a
LEDGER_0000553,H1459530,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0000153,H8660481,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0000134,H3356574,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0000330,H9676302,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0000448,H5593623,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0001387,H8027147,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0000354,H2788727,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0001228,H8512577,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0001278,H6006827,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0000542,H8979590,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0000595,H9440582,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0000557,H2686586,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000685,H6535383,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0000851,H9308618,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0000589,H9440582,W1,EXCHANGE_ONLY,manual_review
LEDGER_0001308,H5330692,W1,EXCHANGE_ONLY,manual_review
LEDGER_0001330,H0995683,W2,EXCHANGE_ONLY,manual_review
LEDGER_0001237,H1666822,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0001136,H0300605,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0000107,H3840479,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0001339,H0496703,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000100,H6087173,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0001395,H3045176,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0001199,H8026674,W3,EXCHANGE_ONLY,manual_review
LEDGER_0000143,H8660481,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0000188,H1390913,W4,EXCHANGE_ONLY,manual_review
LEDGER_0001452,H4643573,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0000220,H5390273,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000538,H8979590,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0000325,H9676302,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0001026,H2636347,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000296,H0732131,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0000436,H0361636,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000904,H0848711,W4,EXCHANGE_ONLY,manual_review
LEDGER_0001098,H5874460,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000925,H9172095,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0000826,H0162719,W1,EXCHANGE_ONLY,manual_review
LEDGER_0001551,H5593623,W4,HEALTHCHECK,ok
LEDGER_0000617,H5919788,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0001437,H6646418,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0000359,H2788727,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000880,H4446355,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000162,H4502638,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0000977,H0870535,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0001346,H0945802,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0001010,H9727016,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001349,H0945802,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000809,H7739990,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0001151,H5367675,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000253,H0455439,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0000410,H0734616,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0000455,H3563364,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000661,H4702031,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000439,H0361636,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0000112,H5210432,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000017,H5183814,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000206,H4608990,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0001472,H4490752,W4,INFO,ok
LEDGER_0001527,H4565658,W0,HEALTHCHECK,ok
LEDGER_0000714,H5437948,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0000264,H0455439,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0000394,H7688334,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000228,H5390273,W3,EXCHANGE_ONLY,manual_review
LEDGER_0001523,H4602929,W1,INFO,heartbeat
LEDGER_0001332,H0995683,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0000525,H0805114,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0000140,H8660481,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0000351,H4565658,W3,EXCHANGE_ONLY,manual_review
LEDGER_0000970,H2485013,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000258,H0455439,W1,EXCHANGE_ONLY,manual_review
LEDGER_0001480,H5183814,W2,HEALTHCHECK,ok
LEDGER_0001100,H5874460,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0000475,H4656123,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000785,H0220528,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000671,H6535383,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000723,H6338704,W3,EXCHANGE_ONLY,manual_review
LEDGER_0001016,H2437267,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001068,H8613335,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0000038,H9402089,W4,EXCHANGE_ONLY,manual_review
LEDGER_0001419,H3527785,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0000687,H4151705,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000241,H2509311,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0001058,H1110350,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0000212,H6363567,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0000301,H0713336,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0001101,H5874460,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0001207,H1353248,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0000998,H2282458,W0,EXCHANGE_ONLY,manual_review
LEDGER_0001210,H7954029,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0000587,H9440582,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0000968,H2485013,W3,EXCHANGE_ONLY,manual_review
LEDGER_0001262,H7695808,W3,EXCHANGE_ONLY,manual_review
LEDGER_0001286,H1639568,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0001414,H6128963,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0000551,H1459530,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000451,H3563364,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000923,H9172095,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0000453,H3563364,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0000381,H0831743,W1,EXCHANGE_ONLY,manual_review
LEDGER_0001291,H1639568,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0000496,H4237831,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000257,H0455439,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000339,H7112053,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0001513,H4608990,W1,HEALTHCHECK,ok
LEDGER_0000007,H9906711,W3,EXCHANGE_ONLY,manual_review
LEDGER_0001195,H8026674,W0,EXCHANGE_ONLY,manual_review
LEDGER_0001400,H3045176,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0000231,H5390273,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000920,H9172095,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000285,H7243268,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000028,H9402089,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0001249,H9231170,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0001021,H2437267,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0000434,H6305070,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000413,H4927877,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0000823,H0162719,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0001239,H6746355,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0000309,H8048478,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0001401,H3045176,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000609,H5919788,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0000627,H2427142,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0000719,H5437948,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0000280,H6699721,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0000171,H7688276,W1,EXCHANGE_ONLY,manual_review
LEDGER_0001273,H6006827,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0001275,H6006827,W0,EXCHANGE_ONLY,manual_review
LEDGER_0001117,H4036078,W3,EXCHANGE_ONLY,manual_review
LEDGER_0001555,H6746355,W2,HEALTHCHECK,ok
LEDGER_0000513,H8164450,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0000532,H0805114,W4,EXCHANGE_ONLY,manual_review
LEDGER_0001522,H2368495,W0,HEALTHCHECK,heartbeat
LEDGER_0001255,H9231170,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0000035,H9402089,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0001300,H7138383,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0000191,H5897727,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000355,H2788727,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001011,H9727016,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001327,H0995683,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0001266,H8355873,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0000726,H6338704,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0000838,H4061033,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0001017,H2437267,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0001314,H5330692,W3,EXCHANGE_ONLY,manual_review
LEDGER_0000397,H7688334,W4,EXCHANGE_ONLY,manual_review
LEDGER_0001289,H1639568,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000818,H2986472,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0000178,H6692637,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0000956,H4602929,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0001242,H6746355,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0001323,H3682755,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0000931,H4787631,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0000724,H6338704,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0000194,H5897727,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000750,H1840721,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000433,H6305070,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0000036,H9402089,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000697,H1312149,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000606,H1750744,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001285,H1639568,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0001296,H7138383,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000324,H6871362,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0000340,H7112053,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0000275,H8911502,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0000990,H9173572,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000709,H1312149,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000842,H2368495,W0,EXCHANGE_ONLY,manual_review
LEDGER_0001127,H0300605,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0000259,H0455439,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0001315,H5330692,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000790,H0220528,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000784,H7551926,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0000315,H8048478,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0001200,H8026674,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0000677,H6535383,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0000994,H9173572,W3,EXCHANGE_ONLY,manual_review
LEDGER_0000534,H8979590,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0001114,H8035772,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0000343,H7112053,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000969,H2485013,W4,EXCHANGE_ONLY,manual_review
LEDGER_0001491,H2437267,W2,HEALTHCHECK,n/a
LEDGER_0001390,H8027147,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0000425,H6305070,W1,EXCHANGE_ONLY,manual_review
LEDGER_0001181,H0229435,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0001396,H3045176,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000603,H6357708,W2,EXCHANGE_ONLY,manual_review
LEDGER_0001329,H0995683,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0000710,H1312149,W4,EXCHANGE_ONLY,manual_review
LEDGER_0001104,H5874460,W2,EXCHANGE_ONLY,manual_review
LEDGER_0001334,H0995683,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0001260,H7695808,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0000430,H6305070,W3,EXCHANGE_ONLY,manual_review
LEDGER_0001402,H3045176,W2,EXCHANGE_ONLY,manual_review
LEDGER_0001232,H1666822,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000297,H0732131,W4,EXCHANGE_ONLY,manual_review
LEDGER_0001244,H6746355,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0001532,H0713336,W4,HEALTHCHECK,ok
LEDGER_0000971,H2485013,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0000046,H8487831,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0000729,H6338704,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000694,H0716389,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000949,H4602929,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0001410,H6128963,W0,EXCHANGE_ONLY,manual_review
LEDGER_0001521,H4696527,W2,NOTE,ok
LEDGER_0000681,H6535383,W3,EXCHANGE_ONLY,manual_review
LEDGER_0000704,H1312149,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0000295,H0732131,W0,EXCHANGE_ONLY,manual_review
LEDGER_0000469,H3849307,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0001085,H2630270,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000011,H5183814,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0000876,H1712534,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000018,H5183814,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0000852,H9308618,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0000632,H2427142,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0000580,H9570310,W3,EXCHANGE_ONLY,manual_review
LEDGER_0000683,H6535383,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000078,H2514780,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000625,H2427142,W1,EXCHANGE_ONLY,manual_review
LEDGER_0001524,H6357708,W3,INFO,heartbeat
LEDGER_0000051,H8487831,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0000405,H0734616,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0000250,H1081262,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0001158,H1151584,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0001535,H0945802,W1,HEALTHCHECK,n/a
LEDGER_0001318,H5330692,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0001503,H9309550,W4,HEALTHCHECK,ok
LEDGER_0000346,H7112053,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0000552,H1459530,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0000860,H5717942,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0000839,H4061033,W4,EXCHANGE_ONLY,audit_trace
LEDGER_0001433,H5905765,W4,EXCHANGE_ONLY,auto_flag
LEDGER_0000781,H7551926,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001213,H7954029,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000544,H8979590,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000591,H9440582,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0001313,H5330692,W3,EXCHANGE_ONLY,manual_review
LEDGER_0000798,H4696527,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0000382,H0831743,W2,EXCHANGE_ONLY,manual_review
LEDGER_0000184,H1390913,W2,EXCHANGE_ONLY,auto_flag
LEDGER_0000388,H0831743,W4,EXCHANGE_ONLY,manual_review
LEDGER_0000530,H0805114,W3,EXCHANGE_ONLY,manual_review
LEDGER_0000611,H5919788,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0001099,H5874460,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0000884,H4446355,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000098,H6087173,W4,EXCHANGE_ONLY,manual_review
LEDGER_0001453,H4643573,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0001236,H1666822,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0000236,H2509311,W1,EXCHANGE_ONLY,manual_review
LEDGER_0001116,H4036078,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0001065,H8613335,W1,EXCHANGE_ONLY,audit_trace
LEDGER_0000531,H0805114,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0000187,H1390913,W3,EXCHANGE_ONLY,audit_trace
LEDGER_0001379,H4018544,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001164,H1151584,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0000686,H4151705,W1,EXCHANGE_ONLY,auto_flag
LEDGER_0000457,H3563364,W3,EXCHANGE_ONLY,auto_flag
LEDGER_0001305,H5330692,W0,EXCHANGE_ONLY,audit_trace
LEDGER_0000948,H4097453,W2,EXCHANGE_ONLY,audit_trace
LEDGER_0001304,H5330692,W0,EXCHANGE_ONLY,auto_flag
LEDGER_0000575,H9570310,W1,EXCHANGE_ONLY,manual_review
LEDGER_0000298,H0732131,W4,EXCHANGE_ONLY,manual_review
LEDGER_0001243,H6746355,W2,EXCHANGE_ONLY,manual_review
