option_id,unit_id,dest_location_id,wave_id
opt_01163,17,33,3
opt_01164,90,16,2
opt_01165,66,84,2
opt_01166,110,24,2
opt_01167,85,76,2
opt_01168,8,20,3
opt_01169,60,56,2
opt_01170,13,16,2
opt_01171,80,99,3
opt_01172,63,52,0
opt_01173,149,147,1
opt_01174,58,66,0
opt_01175,9,14,2
opt_01176,94,24,2
opt_01177,105,11,1
opt_01178,77,93,2
opt_01179,52,61,1
opt_01180,49,52,1
opt_01181,96,112,0
opt_01182,51,56,2
opt_01183,57,68,2
opt_01184,12,20,1
opt_01185,100,14,2
opt_01186,59,50,0
opt_01187,105,5,1
opt_01188,20,48,3
opt_01189,27,28,2
opt_01190,38,32,1
opt_01191,37,41,2
opt_01192,147,150,0
opt_01193,78,90,3
opt_01194,104,13,2
opt_01195,84,75,1
opt_01196,57,63,2
opt_01197,53,65,2
opt_01198,60,69,2
opt_01199,47,65,4
opt_01200,140,140,3
opt_01201,92,11,1
opt_01202,91,18,3
opt_01203,114,110,1
opt_01204,27,31,2
opt_01205,59,57,0
opt_01206,105,9,1
opt_01207,71,89,0
opt_01208,87,86,1
opt_01209,56,63,2
opt_01210,78,97,3
opt_01211,14,18,3
opt_01212,19,35,4
opt_01213,95,107,0
opt_01214,1,11,2
opt_01215,43,58,1
opt_01216,44,63,2
opt_01217,57,69,2
opt_01218,3,6,1
opt_01219,40,62,2
opt_01220,104,108,2
opt_01221,63,50,0
opt_01222,113,105,4
opt_01223,0,16,2
opt_01224,118,126,2
opt_01225,6,15,1
opt_01226,100,102,2
opt_01227,11,21,3
opt_01228,46,70,3
opt_01229,136,141,3
opt_01230,27,30,1
opt_01231,60,59,2
opt_01232,141,132,4
opt_01233,116,127,1
opt_01234,93,0,0
opt_01235,78,79,3
opt_01236,68,98,2
opt_01237,116,117,3
opt_01238,19,45,4
opt_01239,83,80,1
opt_01240,61,51,1
opt_01241,31,37,2
opt_01242,77,85,2
opt_01243,85,91,2
opt_01244,61,58,1
opt_01245,49,52,0
opt_01246,85,79,4
opt_01247,98,15,2
opt_01248,131,141,3
opt_01249,21,30,1
opt_01250,121,118,3
opt_01251,54,61,0
opt_01252,5,0,0
opt_01253,42,62,1
opt_01254,49,52,1
opt_01255,69,81,2
opt_01256,3,2,1
opt_01257,5,10,0
opt_01258,148,149,1
opt_01259,62,59,2
opt_01260,100,102,2
opt_01261,31,37,2
opt_01262,41,53,4
opt_01263,98,4,0
opt_01264,43,60,1
opt_01265,73,94,1
opt_01266,54,65,4
opt_01267,108,17,2
opt_01268,49,54,0
opt_01269,79,95,4
opt_01270,56,56,2
opt_01271,24,34,2
opt_01272,19,35,4
opt_01273,45,69,2
opt_01274,55,57,0
opt_01275,33,26,0
opt_01276,9,12,2
opt_01277,70,78,0
opt_01278,51,53,2
opt_01279,127,122,0
opt_01280,148,155,2
opt_01281,67,92,2
opt_01282,17,26,0
opt_01283,63,57,0
opt_01284,119,122,4
opt_01285,72,80,1
opt_01286,88,89,0
opt_01287,110,12,2
opt_01288,106,8,4
opt_01289,37,34,2
opt_01290,87,80,1
opt_01291,149,147,1
opt_01292,139,136,2
opt_01293,62,68,2
opt_01294,129,122,0
opt_01295,24,44,2
opt_01296,116,120,1
opt_01297,122,124,3
opt_01298,17,49,0
opt_01299,59,50,0
opt_01300,153,157,3
opt_01301,109,110,1
opt_01302,74,96,4
opt_01303,78,79,3
opt_01304,64,73,4
opt_01305,20,47,3
opt_01306,34,32,1
opt_01307,84,99,1
opt_01308,134,132,4
opt_01309,45,69,2
opt_01310,75,83,1
opt_01311,49,52,1
opt_01312,95,105,0
opt_01313,123,123,3
opt_01314,152,153,2
opt_01315,122,125,2
opt_01316,31,41,2
opt_01317,44,55,2
opt_01318,105,7,1
opt_01319,53,61,1
opt_01320,60,59,3
opt_01321,85,84,2
opt_01322,60,53,2
opt_01323,26,25,0
opt_01324,15,39,2
opt_01325,120,126,0
opt_01326,104,12,2
opt_01327,4,21,2
opt_01328,57,55,3
opt_01329,21,38,1
opt_01330,72,99,1
opt_01331,28,47,3
opt_01332,55,50,0
opt_01333,108,13,2
opt_01334,1,3,0
opt_01335,36,41,2
opt_01336,133,144,0
opt_01337,71,99,3
opt_01338,159,156,4
opt_01339,55,68,1
opt_01340,98,108,2
opt_01341,55,52,0
opt_01342,54,73,4
opt_01343,94,13,2
opt_01344,120,129,4
opt_01345,57,50,3
opt_01346,90,14,2
opt_01347,90,15,2
opt_01348,139,132,2
opt_01349,62,63,2
opt_01350,105,11,2
opt_01351,107,7,1
opt_01352,62,63,2
opt_01353,21,28,1
opt_01354,53,70,2
opt_01355,51,69,2
opt_01356,48,70,3
opt_01357,12,20,1
opt_01358,90,13,2
opt_01359,13,15,2
opt_01360,34,31,1
opt_01361,3,2,1
opt_01362,41,66,1
opt_01363,152,153,2
opt_01364,69,93,2
opt_01365,58,71,3
opt_01366,3,11,1
opt_01367,97,9,4
opt_01368,62,69,0
opt_01369,36,41,2
opt_01370,38,29,4
opt_01371,1,21,2
opt_01372,51,56,2
opt_01373,137,136,2
opt_01374,91,19,3
opt_01375,144,138,2
opt_01376,92,6,1
opt_01377,61,61,1
opt_01378,109,7,1
opt_01379,110,12,2
opt_01380,34,30,1
opt_01381,17,26,0
opt_01382,61,58,1
opt_01383,22,35,4
opt_01384,129,115,1
opt_01385,35,49,1
opt_01386,5,0,0
opt_01387,14,19,3
opt_01388,82,94,1
opt_01389,102,5,1
opt_01390,2,7,1
opt_01391,24,40,0
opt_01392,36,44,2
opt_01393,149,147,1
opt_01394,80,75,1
opt_01395,3,5,1
opt_01396,154,153,3
opt_01397,96,19,3
opt_01398,0,12,2
opt_01399,71,77,0
opt_01400,104,17,2
opt_01401,50,57,1
opt_01402,28,46,3
opt_01403,77,85,2
opt_01404,105,4,1
opt_01405,152,148,2
opt_01406,36,44,2
opt_01407,80,83,1
opt_01408,18,42,3
opt_01409,103,9,4
opt_01410,56,69,2
opt_01411,132,142,4
opt_01412,8,19,3
opt_01413,101,9,1
opt_01414,78,94,3
opt_01415,41,64,4
opt_01416,149,158,3
opt_01417,27,27,1
opt_01418,128,125,2
opt_01419,111,103,1
opt_01420,87,92,1
opt_01421,62,69,2
opt_01422,97,19,3
opt_01423,12,0,0
opt_01424,41,60,1
opt_01425,137,133,0
opt_01426,107,5,1
opt_01427,96,20,3
opt_01428,73,90,3
opt_01429,101,109,1
opt_01430,9,15,2
opt_01431,63,54,0
opt_01432,99,112,3
opt_01433,91,112,3
opt_01434,67,86,1
opt_01435,34,31,1
opt_01436,44,68,2
opt_01437,32,39,2
opt_01438,40,62,1
opt_01439,137,133,0
opt_01440,95,8,4
opt_01441,100,14,2
opt_01442,10,2,1
opt_01443,50,54,1
opt_01444,23,27,1
opt_01445,67,82,1
opt_01446,92,9,1
opt_01447,65,75,3
opt_01448,32,41,2
opt_01449,27,38,1
opt_01450,38,37,4
opt_01451,135,139,1
opt_01452,25,28,1
opt_01453,49,52,0
opt_01454,150,151,2
opt_01455,130,133,1
opt_01456,61,60,1
opt_01457,2,11,1
opt_01458,72,83,1
opt_01459,62,69,0
opt_01460,57,69,2
opt_01461,115,117,2
opt_01462,53,60,1
opt_01463,46,74,3
opt_01464,20,47,3
opt_01465,100,9,4
opt_01466,128,124,3
opt_01467,77,84,2
opt_01468,107,11,1
opt_01469,40,72,1
opt_01470,92,5,1
opt_01471,86,84,2
opt_01472,82,78,0
opt_01473,8,19,3
opt_01474,4,8,4
opt_01475,82,98,1
opt_01476,61,51,1
opt_01477,29,49,0
opt_01478,81,77,4
opt_01479,92,106,1
opt_01480,147,150,0
opt_01481,88,89,0
opt_01482,86,98,2
opt_01483,117,128,3
opt_01484,72,82,1
opt_01485,88,87,0
opt_01486,72,83,1
opt_01487,150,151,2
opt_01488,100,6,4
opt_01489,67,82,2
opt_01490,71,87,0
opt_01491,112,3,0
opt_01492,32,33,2
opt_01493,67,83,1
opt_01494,61,51,1
opt_01495,14,19,3
opt_01496,105,9,1
opt_01497,113,22,4
opt_01498,108,17,2
opt_01499,101,6,1
opt_01500,64,73,4
opt_01501,92,110,1
opt_01502,95,23,4
opt_01503,39,45,2
opt_01504,75,86,1
opt_01505,68,76,2
opt_01506,108,15,2
opt_01507,46,70,2
opt_01508,67,86,1
opt_01509,93,3,0
opt_01510,67,83,1
opt_01511,105,106,1
opt_01512,32,43,2
opt_01513,32,34,2
opt_01514,111,10,0
opt_01515,91,18,3
opt_01516,107,18,2
opt_01517,12,10,0
opt_01518,141,132,2
opt_01519,2,4,1
opt_01520,155,152,1
opt_01521,153,158,2
opt_01522,62,59,2
opt_01523,107,6,1
opt_01524,37,33,2
opt_01525,110,17,2
opt_01526,66,86,3
opt_01527,37,34,2
opt_01528,30,30,4
opt_01529,75,75,1
opt_01530,70,94,1
opt_01531,15,34,3
opt_01532,66,76,2
opt_01533,78,90,3
opt_01534,21,36,1
opt_01535,7,13,2
opt_01536,110,14,2
opt_01537,10,9,1
opt_01538,94,13,2
opt_01539,37,33,2
opt_01540,106,16,0
opt_01541,104,24,2
opt_01542,85,85,2
opt_01543,67,80,1
opt_01544,54,60,0
opt_01545,35,37,2
opt_01546,6,8,4
opt_01547,10,21,2
opt_01548,81,76,4
opt_01549,79,91,0
opt_01550,87,86,1
opt_01551,28,38,2
opt_01552,108,13,2
opt_01553,9,15,2
opt_01554,151,152,1
opt_01555,111,3,0
opt_01556,126,124,4
opt_01557,97,6,4
opt_01558,36,44,2
opt_01559,61,62,1
opt_01560,65,75,3
opt_01561,50,54,1
opt_01562,142,136,2
opt_01563,86,93,2
opt_01564,31,44,2
opt_01565,123,123,3
opt_01566,32,39,2
opt_01567,35,43,2
opt_01568,50,70,3
opt_01569,153,159,2
opt_01570,10,11,1
opt_01571,117,119,3
opt_01572,79,91,0
opt_01573,15,44,2
opt_01574,147,146,1
opt_01575,146,157,3
opt_01576,94,24,2
opt_01577,98,24,2
opt_01578,95,113,4
opt_01579,67,80,1
opt_01580,106,8,4
opt_01581,32,43,2
opt_01582,107,109,1
opt_01583,41,72,1
opt_01584,43,62,2
opt_01585,55,68,1
opt_01586,75,82,1
opt_01587,9,12,2
opt_01588,13,15,2
opt_01589,138,131,0
opt_01590,112,0,0
opt_01591,45,53,2
opt_01592,2,9,1
opt_01593,22,45,4
opt_01594,13,13,2
opt_01595,46,74,3
opt_01596,68,81,0
opt_01597,16,35,0
opt_01598,133,130,0
opt_01599,107,4,1
opt_01600,74,96,4
opt_01601,52,60,1
opt_01602,10,7,1
opt_01603,31,26,1
opt_01604,40,61,1
opt_01605,58,71,3
opt_01606,40,66,1
opt_01607,60,63,2
opt_01608,113,17,1
opt_01609,76,90,3
opt_01610,100,16,2
opt_01611,60,51,3
opt_01612,46,71,3
opt_01613,31,47,1
opt_01614,93,0,0
opt_01615,29,31,2
opt_01616,61,62,1
opt_01617,105,11,1
opt_01618,2,22,0
opt_01619,60,55,3
opt_01620,52,50,3
opt_01621,47,60,0
opt_01622,149,158,3
opt_01623,149,152,1
opt_01624,15,44,2
opt_01625,84,91,0
opt_01626,54,73,4
opt_01627,17,26,0
opt_01628,134,132,4
opt_01629,11,18,3
opt_01630,56,55,2
opt_01631,110,22,0
opt_01632,18,48,3
opt_01633,110,16,2
opt_01634,51,53,2
opt_01635,85,81,2
opt_01636,147,149,1
opt_01637,100,24,2
opt_01638,72,84,0
opt_01639,84,97,0
opt_01640,72,82,1
opt_01641,12,3,0
opt_01642,88,89,0
opt_01643,54,65,4
opt_01644,34,27,1
opt_01645,14,19,3
opt_01646,62,66,0
opt_01647,44,69,2
opt_01648,19,40,4
opt_01649,41,64,4
opt_01650,94,14,2
opt_01651,108,111,2
opt_01652,83,86,1
opt_01653,90,13,2
opt_01654,38,36,1
opt_01655,30,31,1
opt_01656,54,73,4
opt_01657,31,49,1
opt_01658,32,44,2
opt_01659,114,4,1
opt_01660,50,71,3
opt_01661,27,36,1
opt_01662,20,25,4
opt_01663,59,54,0
opt_01664,86,76,2
opt_01665,78,76,4
opt_01666,142,132,2
opt_01667,86,91,2
opt_01668,65,95,4
opt_01669,30,28,1
opt_01670,60,56,2
opt_01671,54,67,4
opt_01672,102,4,1
opt_01673,77,93,2
opt_01674,144,135,2
opt_01675,31,41,2
opt_01676,68,85,2
opt_01677,90,107,2
opt_01678,46,70,3
opt_01679,27,38,1
opt_01680,95,113,4
opt_01681,39,48,3
opt_01682,13,24,2
opt_01683,91,20,3
opt_01684,45,53,2
opt_01685,85,93,2
opt_01686,51,68,2
opt_01687,80,82,1
opt_01688,106,113,4
opt_01689,47,60,0
opt_01690,156,153,2
opt_01691,98,12,2
opt_01692,112,1,0
opt_01693,87,82,1
opt_01694,37,43,2
opt_01695,72,88,0
opt_01696,61,60,1
opt_01697,25,38,1
opt_01698,31,43,2
opt_01699,78,76,4
opt_01700,112,0,0
opt_01701,56,59,2
opt_01702,67,92,2
opt_01703,74,82,2
opt_01704,84,75,1
opt_01705,13,12,2
opt_01706,13,12,2
opt_01707,128,121,2
opt_01708,135,135,1
opt_01709,61,66,1
opt_01710,86,85,2
opt_01711,1,10,0
opt_01712,25,27,1
opt_01713,150,146,4
opt_01714,64,67,4
opt_01715,14,20,3
opt_01716,72,92,1
opt_01717,100,15,2
opt_01718,108,108,2
opt_01719,112,104,0
opt_01720,137,136,2
opt_01721,49,54,1
opt_01722,68,84,2
opt_01723,26,49,0
opt_01724,116,120,1
opt_01725,90,24,2
opt_01726,42,51,1
opt_01727,110,15,2
opt_01728,138,143,3
opt_01729,73,90,3
opt_01730,140,138,3
opt_01731,76,92,2
opt_01732,112,101,0
opt_01733,25,31,1
opt_01734,1,18,2
opt_01735,71,87,0
opt_01736,87,97,0
opt_01737,42,62,1
opt_01738,41,62,1
opt_01739,100,13,2
opt_01740,101,110,1
opt_01741,39,42,3
opt_01742,86,81,2
opt_01743,52,51,1
opt_01744,16,35,0
opt_01745,20,25,4
opt_01746,75,80,1
opt_01747,53,60,1
opt_01748,80,83,1
opt_01749,57,69,2
opt_01750,131,138,3
opt_01751,15,34,2
opt_01752,30,31,1
opt_01753,70,78,0
opt_01754,62,55,2
opt_01755,72,88,0
opt_01756,135,139,1
opt_01757,86,98,2
opt_01758,15,34,3
opt_01759,64,65,4
opt_01760,73,90,3
opt_01761,12,20,1
opt_01762,122,126,2
opt_01763,145,153,2
opt_01764,98,16,0
opt_01765,54,60,0
opt_01766,69,84,2
opt_01767,129,116,0
opt_01768,70,87,1
opt_01769,109,11,1
opt_01770,101,110,1
opt_01771,30,28,1
opt_01772,150,148,2
opt_01773,41,60,1
opt_01774,114,109,1
opt_01775,60,59,3
opt_01776,76,97,3
opt_01777,33,29,0
opt_01778,55,52,0
opt_01779,74,82,2
opt_01780,73,97,3
opt_01781,113,14,1
opt_01782,106,23,4
opt_01783,103,104,0
opt_01784,148,158,2
opt_01785,51,74,4
opt_01786,112,101,0
opt_01787,21,30,1
opt_01788,110,15,2
opt_01789,24,40,0
opt_01790,32,37,2
opt_01791,109,109,1
opt_01792,85,78,4
opt_01793,110,16,2
opt_01794,33,49,0
opt_01795,93,103,0
opt_01796,70,77,0
opt_01797,27,32,1
opt_01798,100,15,2
opt_01799,138,144,3
opt_01800,149,154,3
opt_01801,124,127,1
opt_01802,79,96,4
opt_01803,113,8,4
opt_01804,44,64,4
opt_01805,27,32,1
opt_01806,77,76,2
opt_01807,92,4,1
opt_01808,2,2,1
opt_01809,21,28,1
opt_01810,155,145,0
opt_01811,154,145,0
opt_01812,43,58,2
opt_01813,53,60,1
opt_01814,25,30,1
opt_01815,107,3,2
opt_01816,10,4,1
opt_01817,133,137,1
opt_01818,97,6,4
opt_01819,84,92,1
opt_01820,46,65,2
opt_01821,36,39,2
opt_01822,110,14,2
opt_01823,106,22,4
opt_01824,89,98,2
opt_01825,114,5,1
opt_01826,94,15,2
opt_01827,110,17,2
opt_01828,135,143,3
opt_01829,57,59,2
opt_01830,84,96,0
opt_01831,26,29,0
opt_01832,35,41,2
opt_01833,21,41,0
opt_01834,61,58,1
opt_01835,44,68,2
opt_01836,38,30,1
opt_01837,62,68,2
opt_01838,75,83,1
opt_01839,30,30,4
opt_01840,48,74,3
opt_01841,93,103,0
opt_01842,107,18,2
opt_01843,96,114,3
opt_01844,113,105,4
opt_01845,83,83,1
opt_01846,62,69,0
opt_01847,86,98,2
opt_01848,89,91,2
opt_01849,101,109,1
opt_01850,61,72,1
opt_01851,152,151,2
opt_01852,107,18,2
opt_01853,43,66,1
opt_01854,60,55,2
opt_01855,72,92,1
opt_01856,52,51,1
opt_01857,87,97,0
opt_01858,6,17,1
opt_01859,15,34,2
opt_01860,85,76,2
opt_01861,159,155,4
opt_01862,90,13,2
opt_01863,102,11,1
opt_01864,98,4,0
opt_01865,104,13,2
opt_01866,109,5,1
opt_01867,52,58,1
opt_01868,60,69,2
opt_01869,62,69,2
opt_01870,101,11,1
opt_01871,82,78,0
opt_01872,48,71,3
opt_01873,83,75,1
opt_01874,75,83,1
opt_01875,103,0,0
opt_01876,54,60,0
opt_01877,92,110,1
opt_01878,107,11,2
opt_01879,95,22,4
opt_01880,72,80,1
opt_01881,53,62,1
opt_01882,92,109,3
opt_01883,129,123,1
opt_01884,100,17,2
opt_01885,49,52,0
opt_01886,17,33,3
opt_01887,126,129,4
opt_01888,23,32,1
opt_01889,148,155,2
opt_01890,81,78,4
opt_01891,137,133,0
opt_01892,93,101,0
opt_01893,98,102,2
opt_01894,84,75,1
opt_01895,85,84,2
opt_01896,46,70,2
opt_01897,102,110,3
opt_01898,85,76,2
opt_01899,87,97,0
opt_01900,111,14,1
opt_01901,69,91,2
opt_01902,110,24,2
opt_01903,87,97,0
opt_01904,152,152,2
opt_01905,34,38,1
opt_01906,84,97,0
opt_01907,27,32,1
opt_01908,32,44,2
opt_01909,77,91,2
opt_01910,104,14,2
opt_01911,118,117,2
opt_01912,56,55,2
opt_01913,18,26,1
opt_01914,50,57,1
opt_01915,39,42,3
opt_01916,67,75,1
opt_01917,44,53,4
opt_01918,142,132,2
opt_01919,74,88,4
opt_01920,47,65,4
opt_01921,32,39,2
opt_01922,124,120,1
opt_01923,69,98,2
opt_01924,68,85,2
opt_01925,130,133,1
opt_01926,41,60,1
opt_01927,97,20,3
opt_01928,120,126,0
opt_01929,60,55,2
opt_01930,82,78,0
opt_01931,61,66,1
opt_01932,142,136,2
opt_01933,108,16,2
opt_01934,42,60,1
opt_01935,100,15,2
opt_01936,3,6,1
opt_01937,102,7,1
opt_01938,74,92,2
opt_01939,119,122,4
opt_01940,134,132,4
opt_01941,102,11,1
opt_01942,89,84,2
opt_01943,27,27,1
opt_01944,105,3,2
opt_01945,34,32,1
opt_01946,38,27,1
opt_01947,112,3,0
opt_01948,97,19,3
opt_01949,65,95,4
opt_01950,33,29,0
opt_01951,4,18,2
opt_01952,67,92,1
opt_01953,18,46,3
opt_01954,81,79,3
opt_01955,100,17,2
opt_01956,98,107,2
opt_01957,45,63,2
opt_01958,78,76,4
opt_01959,28,42,3
opt_01960,127,115,1
opt_01961,142,134,2
opt_01962,77,84,2
opt_01963,81,97,3
opt_01964,3,11,1
opt_01965,39,47,3
opt_01966,118,121,2
opt_01967,19,36,3
opt_01968,102,5,1
opt_01969,130,131,3
opt_01970,72,91,0
opt_01971,113,8,4
opt_01972,95,22,4
opt_01973,152,145,4
opt_01974,107,18,2
opt_01975,47,73,4
opt_01976,74,92,2
opt_01977,72,92,1
opt_01978,100,24,2
opt_01979,97,114,3
opt_01980,23,27,1
opt_01981,144,139,1
opt_01982,62,56,2
opt_01983,62,56,2
opt_01984,7,14,2
opt_01985,100,108,2
opt_01986,54,66,0
opt_01987,100,6,4
opt_01988,50,52,1
opt_01989,13,12,2
opt_01990,151,156,1
opt_01991,30,36,1
opt_01992,1,10,0
opt_01993,66,84,2
opt_01994,106,16,0
opt_01995,43,62,1
opt_01996,3,11,1
opt_01997,24,40,0
opt_01998,43,61,1
opt_01999,27,38,1
opt_02000,5,3,0
opt_02001,24,33,2
opt_02002,79,96,0
opt_02003,28,42,3
opt_02004,103,10,0
opt_02005,105,2,1
opt_02006,70,87,0
opt_02007,114,6,1
opt_02008,104,14,2
opt_02009,86,93,2
opt_02010,19,45,4
opt_02011,37,33,2
opt_02012,108,16,2
opt_02013,89,98,2
opt_02014,90,16,2
opt_02015,76,92,2
opt_02016,93,10,0
opt_02017,46,71,3
opt_02018,86,93,2
opt_02019,40,51,1
opt_02020,94,108,2
opt_02021,72,99,1
opt_02022,97,19,3
opt_02023,138,144,3
opt_02024,156,151,2
opt_02025,144,138,2
opt_02026,46,74,3
opt_02027,20,47,3
opt_02028,24,33,2
opt_02029,59,57,0
opt_02030,90,102,2
opt_02031,16,40,0
opt_02032,102,106,1
opt_02033,43,65,2
opt_02034,81,97,3
opt_02035,96,100,3
opt_02036,45,53,2
opt_02037,130,136,3
opt_02038,96,4,0
opt_02039,88,87,0
opt_02040,18,47,3
opt_02041,156,152,2
opt_02042,79,96,0
opt_02043,70,87,0
opt_02044,43,61,1
opt_02045,43,72,1
opt_02046,48,74,3
opt_02047,149,158,3
opt_02048,114,4,1
opt_02049,142,134,2
opt_02050,30,31,1
opt_02051,35,43,2
opt_02052,9,16,2
opt_02053,98,16,2
opt_02054,45,63,2
opt_02055,114,109,1
opt_02056,113,17,1
opt_02057,99,14,1
opt_02058,41,51,1
opt_02059,99,100,3
opt_02060,6,22,4
opt_02061,25,27,1
opt_02062,70,77,0
opt_02063,131,141,3
opt_02064,69,84,2
opt_02065,67,92,2
opt_02066,73,95,1
opt_02067,31,44,2
opt_02068,71,77,0
opt_02069,82,87,0
opt_02070,53,51,1
opt_02071,57,53,2
opt_02072,144,135,1
opt_02073,71,89,0
opt_02074,39,46,3
opt_02075,87,82,1
opt_02076,36,44,2
opt_02077,158,145,0
opt_02078,108,107,2
opt_02079,92,9,1
opt_02080,50,57,1
opt_02081,100,6,4
opt_02082,32,37,2
opt_02083,72,91,0
opt_02084,119,116,0
opt_02085,103,103,0
opt_02086,96,21,3
opt_02087,53,62,1
opt_02088,66,76,2
opt_02089,73,87,1
opt_02090,99,20,3
opt_02091,28,42,3
opt_02092,116,117,3
opt_02093,121,120,1
opt_02094,88,87,0
opt_02095,145,152,2
opt_02096,92,7,1
opt_02097,3,7,1
opt_02098,66,99,3
opt_02099,15,33,2
opt_02100,32,34,2
opt_02101,83,99,1
opt_02102,59,52,0
opt_02103,96,18,3
opt_02104,45,64,4
opt_02105,78,76,4
opt_02106,71,87,0
opt_02107,68,76,2
opt_02108,25,32,1
opt_02109,78,77,4
opt_02110,44,68,2
opt_02111,51,56,2
opt_02112,53,70,2
opt_02113,112,1,0
opt_02114,151,156,4
opt_02115,35,49,1
opt_02116,67,82,2
opt_02117,76,90,3
opt_02118,34,31,1
opt_02119,108,102,2
opt_02120,49,54,0
opt_02121,44,56,2
opt_02122,142,134,2
opt_02123,66,81,2
opt_02124,101,6,1
opt_02125,101,7,1
opt_02126,93,3,0
opt_02127,21,32,1
opt_02128,106,16,0
opt_02129,42,51,1
opt_02130,44,59,2
opt_02131,24,44,2
opt_02132,58,61,0
opt_02133,98,14,2
opt_02134,44,69,2
opt_02135,118,126,2
opt_02136,84,91,0
opt_02137,105,9,1
opt_02138,51,55,2
opt_02139,58,74,3
opt_02140,15,33,3
opt_02141,139,136,2
opt_02142,11,18,3
opt_02143,35,49,1
opt_02144,69,91,2
opt_02145,47,67,4
opt_02146,107,110,1
opt_02147,2,2,1
opt_02148,66,75,3
opt_02149,105,6,1
opt_02150,108,111,2
opt_02151,23,30,1
opt_02152,150,153,2
opt_02153,12,20,1
opt_02154,11,21,3
opt_02155,106,4,0
opt_02156,78,77,4
opt_02157,51,53,2
opt_02158,76,97,3
opt_02159,84,91,0
opt_02160,35,44,2
opt_02161,50,64,3
opt_02162,9,12,2
opt_02163,58,70,3
opt_02164,132,136,3
opt_02165,150,146,4
opt_02166,96,20,3
opt_02167,80,80,1
opt_02168,127,115,1
opt_02169,39,46,2
opt_02170,37,44,2
opt_02171,114,4,1
opt_02172,25,27,1
opt_02173,105,5,1
opt_02174,104,107,2
opt_02175,12,0,0
opt_02176,109,11,1
opt_02177,32,37,2
opt_02178,85,79,4
opt_02179,66,98,2
opt_02180,106,22,4
opt_02181,43,60,1
opt_02182,97,100,3
opt_02183,37,37,2
opt_02184,150,145,4
opt_02185,131,138,3
opt_02186,56,68,2
opt_02187,90,12,2
opt_02188,87,80,1
opt_02189,152,148,2
opt_02190,27,31,2
opt_02191,113,22,4
opt_02192,71,89,0
opt_02193,144,138,2
opt_02194,95,105,4
opt_02195,73,94,1
opt_02196,14,18,3
opt_02197,151,147,1
opt_02198,70,87,0
opt_02199,144,133,1
opt_02200,98,24,2
opt_02201,43,62,2
opt_02202,93,0,0
opt_02203,16,35,0
opt_02204,82,87,0
opt_02205,46,70,3
opt_02206,83,80,1
opt_02207,20,48,3
opt_02208,153,155,2
opt_02209,67,82,2
opt_02210,145,152,2
opt_02211,107,3,2
opt_02212,106,22,4
opt_02213,135,144,3
opt_02214,26,29,0
opt_02215,8,20,3
opt_02216,7,13,2
opt_02217,51,59,2
opt_02218,27,28,2
opt_02219,140,140,3
opt_02220,51,74,4
opt_02221,16,40,4
opt_02222,57,55,2
opt_02223,62,68,2
opt_02224,113,14,1
opt_02225,10,21,2
opt_02226,32,34,2
opt_02227,43,62,2
opt_02228,70,94,1
opt_02229,75,92,1
opt_02230,145,153,3
opt_02231,77,76,2
opt_02232,31,41,2
opt_02233,86,95,1
opt_02234,43,61,1
opt_02235,85,79,4
opt_02236,59,52,0
opt_02237,1,21,2
opt_02238,2,11,1
opt_02239,30,38,1
opt_02240,31,47,1
opt_02241,0,14,2
opt_02242,71,99,3
opt_02243,57,56,2
opt_02244,92,5,1
opt_02245,132,131,3
opt_02246,5,1,0
opt_02247,72,84,0
opt_02248,9,17,2
opt_02249,157,150,1
opt_02250,110,16,0
opt_02251,67,75,1
opt_02252,112,103,0
opt_02253,82,87,0
opt_02254,98,111,2
opt_02255,71,99,3
opt_02256,55,52,0
opt_02257,13,24,2
opt_02258,87,96,0
opt_02259,101,108,3
opt_02260,153,154,3
opt_02261,88,77,0
opt_02262,48,64,3
opt_02263,38,38,1
opt_02264,118,121,2
opt_02265,135,144,3
opt_02266,100,13,2
opt_02267,96,20,3
opt_02268,41,60,1
opt_02269,113,113,4
opt_02270,76,92,2
opt_02271,75,86,1
opt_02272,107,3,2
opt_02273,141,132,4
opt_02274,69,84,0
opt_02275,35,39,2
opt_02276,75,99,1
opt_02277,24,44,2
opt_02278,13,17,2
opt_02279,24,39,2
opt_02280,126,129,4
opt_02281,21,30,1
opt_02282,58,70,3
opt_02283,49,50,0
opt_02284,60,69,2
opt_02285,68,81,2
opt_02286,146,149,2
opt_02287,98,111,2
opt_02288,113,23,4
opt_02289,87,80,1
opt_02290,110,17,2
opt_02291,1,10,0
opt_02292,43,60,1
opt_02293,92,4,1
opt_02294,155,152,1
opt_02295,27,31,2
opt_02296,100,12,2
opt_02297,8,21,3
opt_02298,37,43,2
opt_02299,62,69,2
opt_02300,88,77,0
opt_02301,75,92,1
opt_02302,92,109,1
opt_02303,62,55,2
opt_02304,122,118,3
opt_02305,24,39,2
opt_02306,118,125,2
opt_02307,28,38,2
opt_02308,137,134,2
opt_02309,106,4,0
opt_02310,125,123,3
opt_02311,36,43,2
opt_02312,129,116,0
opt_02313,50,74,3
opt_02314,52,51,1
opt_02315,114,11,1
opt_02316,68,91,2
opt_02317,38,30,1
opt_02318,85,98,2
opt_02319,55,57,1
opt_02320,98,15,2
opt_02321,97,104,4
opt_02322,41,66,1
opt_02323,128,117,2
opt_02324,8,19,3
opt_02325,23,38,1
opt_02326,89,76,2
