operation_id,station_id,assignment_type_id,workload_units,priority_eligible,workcontent_score
136,4,1,1.0,0,
136,5,1,1.0,0,
136,6,1,1.0,0,
136,7,1,1.0,0,
137,0,0,1.0,1,4.0
137,1,0,1.0,1,4.0
137,2,0,1.0,1,4.0
137,3,0,1.0,1,4.0
137,4,1,1.0,0,
137,5,1,1.0,0,
137,6,1,1.0,0,
137,7,1,1.0,0,
138,0,0,1.0,1,1.0
138,1,0,1.0,1,1.0
138,2,0,1.0,1,1.0
138,3,0,1.0,1,1.0
138,4,1,1.0,0,
138,5,1,1.0,0,
138,6,1,1.0,0,
138,7,1,1.0,0,
139,0,0,1.0,1,1.0
139,1,0,1.0,1,1.0
139,2,0,1.0,1,1.0
139,3,0,1.0,1,1.0
139,4,1,1.0,0,
139,5,1,1.0,0,
139,6,1,1.0,0,
139,7,1,1.0,0,
140,0,0,1.0,1,2.0
140,1,0,1.0,1,2.0
140,2,0,1.0,1,2.0
140,3,0,1.0,1,2.0
140,4,1,1.0,0,
140,5,1,1.0,0,
140,6,1,1.0,0,
140,7,1,1.0,0,
141,0,0,1.0,1,1.0
141,1,0,1.0,1,1.0
141,2,0,1.0,1,1.0
141,3,0,1.0,1,1.0
141,4,1,1.0,0,
141,5,1,1.0,0,
141,6,1,1.0,0,
141,7,1,1.0,0,
142,0,0,1.0,1,1.0
142,1,0,1.0,1,1.0
142,2,0,1.0,1,1.0
142,3,0,1.0,1,1.0
142,4,1,1.0,0,
142,5,1,1.0,0,
142,6,1,1.0,0,
142,7,1,1.0,0,
143,0,0,1.0,1,3.0
143,1,0,1.0,1,3.0
143,2,0,1.0,1,3.0
143,3,0,1.0,1,3.0
143,4,1,1.0,0,
143,5,1,1.0,0,
143,6,1,1.0,0,
143,7,1,1.0,0,
144,2,0,3.0,1,8.0
144,3,0,3.0,1,8.0
144,6,1,3.0,0,
144,7,1,3.0,0,
145,2,0,3.0,1,1.0
145,3,0,3.0,1,1.0
145,6,1,3.0,0,
145,7,1,3.0,0,
146,2,0,3.0,1,2.0
146,3,0,3.0,1,2.0
146,6,1,3.0,0,
146,7,1,3.0,0,
147,0,0,1.0,1,1.0
147,1,0,1.0,1,1.0
147,2,0,1.0,1,1.0
147,3,0,1.0,1,1.0
147,4,1,1.0,0,
147,5,1,1.0,0,
147,6,1,1.0,0,
147,7,1,1.0,0,
148,0,0,1.0,1,9.0
148,1,0,1.0,1,9.0
148,2,0,1.0,1,9.0
148,3,0,1.0,1,9.0
148,4,1,1.0,0,
148,5,1,1.0,0,
148,6,1,1.0,0,
148,7,1,1.0,0,
149,0,0,1.0,1,5.0
149,1,0,1.0,1,5.0
149,2,0,1.0,1,5.0
149,3,0,1.0,1,5.0
149,4,1,1.0,0,
149,5,1,1.0,0,
149,6,1,1.0,0,
149,7,1,1.0,0,
150,0,0,1.0,1,1.0
150,1,0,1.0,1,1.0
150,2,0,1.0,1,1.0
150,3,0,1.0,1,1.0
150,4,1,1.0,0,
150,5,1,1.0,0,
150,6,1,1.0,0,
150,7,1,1.0,0,
151,0,0,1.0,1,2.0
151,1,0,1.0,1,2.0
151,2,0,1.0,1,2.0
151,3,0,1.0,1,2.0
151,4,1,1.0,0,
151,5,1,1.0,0,
151,6,1,1.0,0,
151,7,1,1.0,0,
152,0,0,1.0,1,1.0
152,1,0,1.0,1,1.0
152,2,0,1.0,1,1.0
152,3,0,1.0,1,1.0
152,4,1,1.0,0,
152,5,1,1.0,0,
152,6,1,1.0,0,
152,7,1,1.0,0,
153,0,0,1.0,1,1.0
153,1,0,1.0,1,1.0
153,2,0,1.0,1,1.0
153,3,0,1.0,1,1.0
153,4,1,1.0,0,
153,5,1,1.0,0,
153,6,1,1.0,0,
153,7,1,1.0,0,
154,0,0,1.0,1,9.0
154,1,0,1.0,1,9.0
154,2,0,1.0,1,9.0
154,3,0,1.0,1,9.0
154,4,1,1.0,0,
154,5,1,1.0,0,
154,6,1,1.0,0,
154,7,1,1.0,0,
155,0,0,1.0,1,3.0
155,1,0,1.0,1,3.0
155,2,0,1.0,1,3.0
155,3,0,1.0,1,3.0
155,4,1,1.0,0,
155,5,1,1.0,0,
155,6,1,1.0,0,
155,7,1,1.0,0,
156,0,0,1.0,1,2.0
156,1,0,1.0,1,2.0
156,2,0,1.0,1,2.0
156,3,0,1.0,1,2.0
156,4,1,1.0,0,
156,5,1,1.0,0,
156,6,1,1.0,0,
156,7,1,1.0,0,
157,0,0,1.0,1,4.0
157,1,0,1.0,1,4.0
157,2,0,1.0,1,4.0
157,3,0,1.0,1,4.0
157,4,1,1.0,0,
157,5,1,1.0,0,
157,6,1,1.0,0,
157,7,1,1.0,0,
158,0,0,1.0,1,1.0
158,1,0,1.0,1,1.0
158,2,0,1.0,1,1.0
158,3,0,1.0,1,1.0
158,4,1,1.0,0,
158,5,1,1.0,0,
158,6,1,1.0,0,
158,7,1,1.0,0,
159,0,0,1.0,1,2.0
159,1,0,1.0,1,2.0
159,2,0,1.0,1,2.0
159,3,0,1.0,1,2.0
159,4,1,1.0,0,
159,5,1,1.0,0,
159,6,1,1.0,0,
159,7,1,1.0,0,
160,0,0,1.0,1,4.0
160,1,0,1.0,1,4.0
160,2,0,1.0,1,4.0
160,3,0,1.0,1,4.0
160,4,1,1.0,0,
160,5,1,1.0,0,
160,6,1,1.0,0,
160,7,1,1.0,0,
161,0,0,1.0,1,8.0
161,1,0,1.0,1,8.0
161,2,0,1.0,1,8.0
161,3,0,1.0,1,8.0
161,4,1,1.0,0,
161,5,1,1.0,0,
161,6,1,1.0,0,
161,7,1,1.0,0,
162,0,0,1.0,1,3.0
162,1,0,1.0,1,3.0
162,2,0,1.0,1,3.0
162,3,0,1.0,1,3.0
162,4,1,1.0,0,
162,5,1,1.0,0,
162,6,1,1.0,0,
162,7,1,1.0,0,
163,0,0,1.0,1,5.0
163,1,0,1.0,1,5.0
163,2,0,1.0,1,5.0
163,3,0,1.0,1,5.0
163,4,1,1.0,0,
163,5,1,1.0,0,
163,6,1,1.0,0,
163,7,1,1.0,0,
164,0,0,1.0,1,2.0
164,1,0,1.0,1,2.0
164,2,0,1.0,1,2.0
164,3,0,1.0,1,2.0
164,4,1,1.0,0,
164,5,1,1.0,0,
164,6,1,1.0,0,
164,7,1,1.0,0,
165,0,0,1.0,1,1.0
165,1,0,1.0,1,1.0
165,2,0,1.0,1,1.0
165,3,0,1.0,1,1.0
165,4,1,1.0,0,
165,5,1,1.0,0,
165,6,1,1.0,0,
165,7,1,1.0,0,
166,0,0,1.0,1,2.0
166,1,0,1.0,1,2.0
166,2,0,1.0,1,2.0
166,3,0,1.0,1,2.0
166,4,1,1.0,0,
166,5,1,1.0,0,
166,6,1,1.0,0,
166,7,1,1.0,0,
167,0,0,1.0,1,1.0
167,1,0,1.0,1,1.0
167,2,0,1.0,1,1.0
167,3,0,1.0,1,1.0
167,4,1,1.0,0,
167,5,1,1.0,0,
167,6,1,1.0,0,
167,7,1,1.0,0,
168,0,0,1.0,1,1.0
168,1,0,1.0,1,1.0
168,2,0,1.0,1,1.0
168,3,0,1.0,1,1.0
168,4,1,1.0,0,
168,5,1,1.0,0,
168,6,1,1.0,0,
168,7,1,1.0,0,
169,0,0,1.0,1,1.0
169,1,0,1.0,1,1.0
169,2,0,1.0,1,1.0
169,3,0,1.0,1,1.0
169,4,1,1.0,0,
169,5,1,1.0,0,
169,6,1,1.0,0,
169,7,1,1.0,0,
170,0,0,1.0,1,2.0
170,1,0,1.0,1,2.0
170,2,0,1.0,1,2.0
170,3,0,1.0,1,2.0
170,4,1,1.0,0,
170,5,1,1.0,0,
170,6,1,1.0,0,
170,7,1,1.0,0,
171,0,0,1.0,1,1.0
171,1,0,1.0,1,1.0
171,2,0,1.0,1,1.0
171,3,0,1.0,1,1.0
171,4,1,1.0,0,
171,5,1,1.0,0,
171,6,1,1.0,0,
171,7,1,1.0,0,
172,0,0,1.0,1,5.0
172,1,0,1.0,1,5.0
172,2,0,1.0,1,5.0
172,3,0,1.0,1,5.0
172,4,1,1.0,0,
172,5,1,1.0,0,
172,6,1,1.0,0,
172,7,1,1.0,0,
173,0,0,1.0,1,2.0
173,1,0,1.0,1,2.0
173,2,0,1.0,1,2.0
173,3,0,1.0,1,2.0
173,4,1,1.0,0,
173,5,1,1.0,0,
173,6,1,1.0,0,
173,7,1,1.0,0,
174,0,0,1.0,1,2.0
174,1,0,1.0,1,2.0
174,2,0,1.0,1,2.0
174,3,0,1.0,1,2.0
174,4,1,1.0,0,
174,5,1,1.0,0,
174,6,1,1.0,0,
174,7,1,1.0,0,
175,0,0,1.0,1,2.0
175,1,0,1.0,1,2.0
175,2,0,1.0,1,2.0
175,3,0,1.0,1,2.0
175,4,1,1.0,0,
175,5,1,1.0,0,
175,6,1,1.0,0,
175,7,1,1.0,0,
176,0,0,1.0,1,2.0
176,1,0,1.0,1,2.0
176,2,0,1.0,1,2.0
176,3,0,1.0,1,2.0
176,4,1,1.0,0,
176,5,1,1.0,0,
176,6,1,1.0,0,
176,7,1,1.0,0,
177,2,0,3.0,1,1.0
177,3,0,3.0,1,1.0
177,6,1,3.0,0,
177,7,1,3.0,0,
178,2,0,3.0,1,1.0
178,3,0,3.0,1,1.0
178,6,1,3.0,0,
178,7,1,3.0,0,
179,2,0,3.0,1,1.0
179,3,0,3.0,1,1.0
179,6,1,3.0,0,
179,7,1,3.0,0,
180,2,0,3.0,1,1.0
180,3,0,3.0,1,1.0
180,6,1,3.0,0,
180,7,1,3.0,0,
181,2,0,3.0,1,1.0
181,3,0,3.0,1,1.0
181,6,1,3.0,0,
181,7,1,3.0,0,
181,9,1,3.0,0,
181,10,1,3.0,0,
181,11,1,3.0,0,
182,0,0,1.0,1,1.0
182,1,0,1.0,1,1.0
182,2,0,1.0,1,1.0
182,3,0,1.0,1,1.0
182,4,1,1.0,0,
182,5,1,1.0,0,
182,6,1,1.0,0,
182,7,1,1.0,0,
183,2,0,3.0,1,1.0
183,3,0,3.0,1,1.0
183,6,1,3.0,0,
183,7,1,3.0,0,
183,9,1,3.0,0,
183,10,1,3.0,0,
183,11,1,3.0,0,
184,0,0,1.0,1,1.0
184,1,0,1.0,1,1.0
184,2,0,1.0,1,1.0
184,3,0,1.0,1,1.0
184,4,1,1.0,0,
184,5,1,1.0,0,
184,6,1,1.0,0,
184,7,1,1.0,0,
185,0,0,1.0,1,1.0
185,1,0,1.0,1,1.0
185,2,0,1.0,1,1.0
185,3,0,1.0,1,1.0
185,4,1,1.0,0,
185,5,1,1.0,0,
185,6,1,1.0,0,
185,7,1,1.0,0,
186,0,0,1.0,1,3.0
186,1,0,1.0,1,3.0
186,2,0,1.0,1,3.0
186,3,0,1.0,1,3.0
186,4,1,1.0,0,
186,5,1,1.0,0,
186,6,1,1.0,0,
186,7,1,1.0,0,
187,0,0,1.0,1,4.0
187,1,0,1.0,1,4.0
187,2,0,1.0,1,4.0
187,3,0,1.0,1,4.0
187,4,1,1.0,0,
187,5,1,1.0,0,
187,6,1,1.0,0,
187,7,1,1.0,0,
188,0,0,1.0,1,5.0
188,1,0,1.0,1,5.0
188,2,0,1.0,1,5.0
188,3,0,1.0,1,5.0
188,4,1,1.0,0,
188,5,1,1.0,0,
188,6,1,1.0,0,
188,7,1,1.0,0,
189,0,0,1.0,1,12.0
189,1,0,1.0,1,12.0
189,2,0,1.0,1,12.0
189,3,0,1.0,1,12.0
189,4,1,1.0,0,
189,5,1,1.0,0,
189,6,1,1.0,0,
189,7,1,1.0,0,
190,0,0,1.0,1,11.0
190,1,0,1.0,1,11.0
190,2,0,1.0,1,11.0
190,3,0,1.0,1,11.0
190,4,1,1.0,0,
190,5,1,1.0,0,
190,6,1,1.0,0,
190,7,1,1.0,0,
191,0,0,1.0,1,5.0
191,1,0,1.0,1,5.0
191,2,0,1.0,1,5.0
191,3,0,1.0,1,5.0
191,4,1,1.0,0,
191,5,1,1.0,0,
191,6,1,1.0,0,
191,7,1,1.0,0,
192,0,0,1.0,1,1.0
192,1,0,1.0,1,1.0
192,2,0,1.0,1,1.0
192,3,0,1.0,1,1.0
192,4,1,1.0,0,
192,5,1,1.0,0,
192,6,1,1.0,0,
192,7,1,1.0,0,
193,0,0,1.0,1,2.0
193,1,0,1.0,1,2.0
193,2,0,1.0,1,2.0
193,3,0,1.0,1,2.0
193,4,1,1.0,0,
193,5,1,1.0,0,
193,6,1,1.0,0,
193,7,1,1.0,0,
194,0,0,1.0,1,1.0
194,1,0,1.0,1,1.0
194,2,0,1.0,1,1.0
194,3,0,1.0,1,1.0
194,4,1,1.0,0,
194,5,1,1.0,0,
194,6,1,1.0,0,
194,7,1,1.0,0,
195,0,0,1.0,1,3.0
195,1,0,1.0,1,3.0
195,2,0,1.0,1,3.0
195,3,0,1.0,1,3.0
195,4,1,1.0,0,
195,5,1,1.0,0,
195,6,1,1.0,0,
195,7,1,1.0,0,
196,0,0,1.0,1,4.0
196,1,0,1.0,1,4.0
196,2,0,1.0,1,4.0
196,3,0,1.0,1,4.0
196,4,1,1.0,0,
196,5,1,1.0,0,
196,6,1,1.0,0,
196,7,1,1.0,0,
197,0,0,1.0,1,1.0
197,1,0,1.0,1,1.0
197,2,0,1.0,1,1.0
197,3,0,1.0,1,1.0
197,4,1,1.0,0,
197,5,1,1.0,0,
197,6,1,1.0,0,
197,7,1,1.0,0,
198,0,0,1.0,1,1.0
198,1,0,1.0,1,1.0
198,2,0,1.0,1,1.0
198,3,0,1.0,1,1.0
198,4,1,1.0,0,
198,5,1,1.0,0,
198,6,1,1.0,0,
198,7,1,1.0,0,
199,0,0,1.0,1,5.0
199,1,0,1.0,1,5.0
199,2,0,1.0,1,5.0
199,3,0,1.0,1,5.0
199,4,1,1.0,0,
199,5,1,1.0,0,
199,6,1,1.0,0,
199,7,1,1.0,0,
200,0,0,1.0,1,8.0
200,1,0,1.0,1,8.0
200,2,0,1.0,1,8.0
200,3,0,1.0,1,8.0
200,4,1,1.0,0,
200,5,1,1.0,0,
200,6,1,1.0,0,
200,7,1,1.0,0,
201,0,0,1.0,1,1.0
201,1,0,1.0,1,1.0
201,2,0,1.0,1,1.0
201,3,0,1.0,1,1.0
201,4,1,1.0,0,
201,5,1,1.0,0,
201,6,1,1.0,0,
201,7,1,1.0,0,
202,0,0,1.0,1,1.0
202,1,0,1.0,1,1.0
202,2,0,1.0,1,1.0
202,3,0,1.0,1,1.0
202,4,1,1.0,0,
202,5,1,1.0,0,
202,6,1,1.0,0,
202,7,1,1.0,0,
203,0,0,1.0,1,11.0
203,1,0,1.0,1,11.0
203,2,0,1.0,1,11.0
203,3,0,1.0,1,11.0
203,4,1,1.0,0,
203,5,1,1.0,0,
203,6,1,1.0,0,
203,7,1,1.0,0,
204,0,0,1.0,1,3.0
204,1,0,1.0,1,3.0
204,2,0,1.0,1,3.0
204,3,0,1.0,1,3.0
204,4,1,1.0,0,
204,5,1,1.0,0,
204,6,1,1.0,0,
204,7,1,1.0,0,
205,0,0,1.0,1,1.0
205,1,0,1.0,1,1.0
205,2,0,1.0,1,1.0
205,3,0,1.0,1,1.0
205,4,1,1.0,0,
205,5,1,1.0,0,
205,6,1,1.0,0,
205,7,1,1.0,0,
206,0,0,1.0,1,1.0
206,1,0,1.0,1,1.0
206,2,0,1.0,1,1.0
206,3,0,1.0,1,1.0
206,4,1,1.0,0,
206,5,1,1.0,0,
206,6,1,1.0,0,
206,7,1,1.0,0,
207,0,0,1.0,1,1.0
207,1,0,1.0,1,1.0
207,2,0,1.0,1,1.0
207,3,0,1.0,1,1.0
207,4,1,1.0,0,
207,5,1,1.0,0,
207,6,1,1.0,0,
207,7,1,1.0,0,
208,0,0,1.0,1,1.0
208,1,0,1.0,1,1.0
208,2,0,1.0,1,1.0
208,3,0,1.0,1,1.0
208,4,1,1.0,0,
208,5,1,1.0,0,
208,6,1,1.0,0,
208,7,1,1.0,0,
209,0,0,1.0,1,1.0
209,1,0,1.0,1,1.0
209,2,0,1.0,1,1.0
209,3,0,1.0,1,1.0
209,4,1,1.0,0,
209,5,1,1.0,0,
209,6,1,1.0,0,
209,7,1,1.0,0,
210,0,0,1.0,1,9.0
210,1,0,1.0,1,9.0
210,2,0,1.0,1,9.0
210,3,0,1.0,1,9.0
210,4,1,1.0,0,
210,5,1,1.0,0,
210,6,1,1.0,0,
210,7,1,1.0,0,
211,0,0,1.0,1,1.0
211,1,0,1.0,1,1.0
211,2,0,1.0,1,1.0
211,3,0,1.0,1,1.0
211,4,1,1.0,0,
211,5,1,1.0,0,
211,6,1,1.0,0,
211,7,1,1.0,0,
212,0,0,1.0,1,2.0
212,1,0,1.0,1,2.0
212,2,0,1.0,1,2.0
212,3,0,1.0,1,2.0
212,4,1,1.0,0,
212,5,1,1.0,0,
212,6,1,1.0,0,
212,7,1,1.0,0,
213,0,0,1.0,1,5.0
213,1,0,1.0,1,5.0
213,2,0,1.0,1,5.0
213,3,0,1.0,1,5.0
213,4,1,1.0,0,
213,5,1,1.0,0,
213,6,1,1.0,0,
213,7,1,1.0,0,
214,0,0,1.0,1,1.0
214,1,0,1.0,1,1.0
214,2,0,1.0,1,1.0
214,3,0,1.0,1,1.0
214,4,1,1.0,0,
214,5,1,1.0,0,
214,6,1,1.0,0,
214,7,1,1.0,0,
215,0,0,1.0,1,1.0
215,1,0,1.0,1,1.0
215,2,0,1.0,1,1.0
215,3,0,1.0,1,1.0
215,4,1,1.0,0,
215,5,1,1.0,0,
215,6,1,1.0,0,
215,7,1,1.0,0,
216,2,0,3.0,1,1.0
216,3,0,3.0,1,1.0
216,6,1,3.0,0,
216,7,1,3.0,0,
217,0,0,1.0,1,3.0
217,1,0,1.0,1,3.0
217,2,0,1.0,1,3.0
217,3,0,1.0,1,3.0
217,4,1,1.0,0,
217,5,1,1.0,0,
217,6,1,1.0,0,
217,7,1,1.0,0,
218,2,0,2.0,1,5.0
218,3,0,2.0,1,5.0
218,6,1,2.0,0,
218,7,1,2.0,0,
218,9,1,2.0,0,
218,10,1,2.0,0,
218,11,1,2.0,0,
219,2,0,3.0,1,3.0
219,3,0,3.0,1,3.0
219,6,1,3.0,0,
219,7,1,3.0,0,
220,2,0,2.0,1,1.0
220,3,0,2.0,1,1.0
220,6,1,2.0,0,
220,7,1,2.0,0,
220,9,1,2.0,0,
220,10,1,2.0,0,
220,11,1,2.0,0,
221,0,0,1.0,1,4.0
221,1,0,1.0,1,4.0
221,2,0,1.0,1,4.0
221,3,0,1.0,1,4.0
221,4,1,1.0,0,
221,5,1,1.0,0,
221,6,1,1.0,0,
221,7,1,1.0,0,
222,8,1,1.0,0,
223,2,0,2.0,1,1.0
223,3,0,2.0,1,1.0
223,6,1,2.0,0,
223,7,1,2.0,0,
223,9,1,2.0,0,
223,10,1,2.0,0,
223,11,1,2.0,0,
224,2,0,3.0,1,3.0
224,3,0,3.0,1,3.0
224,6,1,3.0,0,
224,7,1,3.0,0,
225,0,0,1.0,1,4.0
225,1,0,1.0,1,4.0
225,2,0,1.0,1,4.0
225,3,0,1.0,1,4.0
225,4,1,1.0,0,
225,5,1,1.0,0,
225,6,1,1.0,0,
225,7,1,1.0,0,
226,2,0,2.0,1,1.0
226,3,0,2.0,1,1.0
226,6,1,2.0,0,
226,7,1,2.0,0,
227,2,0,2.0,1,6.0
227,3,0,2.0,1,6.0
227,6,1,2.0,0,
227,7,1,2.0,0,
227,9,1,2.0,0,
227,10,1,2.0,0,
227,11,1,2.0,0,
228,2,0,2.0,1,2.0
228,3,0,2.0,1,2.0
228,6,1,2.0,0,
228,7,1,2.0,0,
229,2,0,1.0,1,3.0
229,3,0,1.0,1,3.0
229,6,1,1.0,0,
229,7,1,1.0,0,
230,2,0,2.0,1,3.0
230,3,0,2.0,1,3.0
230,6,1,2.0,0,
230,7,1,2.0,0,
230,9,1,2.0,0,
230,10,1,2.0,0,
230,11,1,2.0,0,
231,2,0,2.0,1,7.0
231,3,0,2.0,1,7.0
231,6,1,2.0,0,
231,7,1,2.0,0,
231,9,1,2.0,0,
231,10,1,2.0,0,
231,11,1,2.0,0,
232,9,1,7.0,0,
232,10,1,7.0,0,
232,11,1,7.0,0,
233,9,1,6.0,0,
233,10,1,6.0,0,
233,11,1,6.0,0,
234,9,1,6.0,0,
234,10,1,6.0,0,
234,11,1,6.0,0,
235,9,1,4.0,0,
235,10,1,4.0,0,
235,11,1,4.0,0,
236,0,0,1.0,1,3.0
236,1,0,1.0,1,3.0
236,2,0,1.0,1,3.0
236,3,0,1.0,1,3.0
236,4,1,1.0,0,
236,5,1,1.0,0,
236,6,1,1.0,0,
236,7,1,1.0,0,
237,0,0,1.0,1,5.0
237,1,0,1.0,1,5.0
237,2,0,1.0,1,5.0
237,3,0,1.0,1,5.0
237,4,1,1.0,0,
237,5,1,1.0,0,
237,6,1,1.0,0,
237,7,1,1.0,0,
238,0,0,1.0,1,2.0
238,1,0,1.0,1,2.0
238,2,0,1.0,1,2.0
238,3,0,1.0,1,2.0
238,4,1,1.0,0,
238,5,1,1.0,0,
238,6,1,1.0,0,
238,7,1,1.0,0,
239,0,0,1.0,1,2.0
239,1,0,1.0,1,2.0
239,2,0,1.0,1,2.0
239,3,0,1.0,1,2.0
239,4,1,1.0,0,
239,5,1,1.0,0,
239,6,1,1.0,0,
239,7,1,1.0,0,
240,0,0,1.0,1,4.0
240,1,0,1.0,1,4.0
240,2,0,1.0,1,4.0
240,3,0,1.0,1,4.0
240,4,1,1.0,0,
240,5,1,1.0,0,
240,6,1,1.0,0,
240,7,1,1.0,0,
241,0,0,1.0,1,2.0
241,1,0,1.0,1,2.0
241,2,0,1.0,1,2.0
241,3,0,1.0,1,2.0
241,4,1,1.0,0,
241,5,1,1.0,0,
241,6,1,1.0,0,
241,7,1,1.0,0,
242,0,0,1.0,1,8.0
242,1,0,1.0,1,8.0
242,2,0,1.0,1,8.0
242,3,0,1.0,1,8.0
242,4,1,1.0,0,
242,5,1,1.0,0,
242,6,1,1.0,0,
242,7,1,1.0,0,
243,2,0,2.0,1,4.0
243,3,0,2.0,1,4.0
243,6,1,2.0,0,
243,7,1,2.0,0,
244,2,0,2.0,1,2.0
244,3,0,2.0,1,2.0
244,6,1,2.0,0,
244,7,1,2.0,0,
244,9,1,2.0,0,
244,10,1,2.0,0,
244,11,1,2.0,0,
245,2,0,2.0,1,2.0
245,3,0,2.0,1,2.0
245,6,1,2.0,0,
245,7,1,2.0,0,
245,9,1,2.0,0,
245,10,1,2.0,0,
245,11,1,2.0,0,
246,9,1,3.0,0,
246,10,1,3.0,0,
246,11,1,3.0,0,
247,8,1,1.0,0,
248,8,1,1.0,0,
249,0,0,1.0,1,7.0
249,1,0,1.0,1,7.0
249,2,0,1.0,1,7.0
249,3,0,1.0,1,7.0
249,4,1,1.0,0,
249,5,1,1.0,0,
249,6,1,1.0,0,
249,7,1,1.0,0,
250,2,0,3.0,1,4.0
250,3,0,3.0,1,4.0
250,6,1,3.0,0,
250,7,1,3.0,0,
250,9,1,3.0,0,
250,10,1,3.0,0,
250,11,1,3.0,0,
251,2,0,3.0,1,4.0
251,3,0,3.0,1,4.0
251,6,1,3.0,0,
251,7,1,3.0,0,
252,9,1,6.0,0,
252,10,1,6.0,0,
252,11,1,6.0,0,
253,9,1,7.0,0,
253,10,1,7.0,0,
253,11,1,7.0,0,
254,2,0,3.0,1,5.0
254,3,0,3.0,1,5.0
254,6,1,3.0,0,
254,7,1,3.0,0,
254,9,1,3.0,0,
254,10,1,3.0,0,
254,11,1,3.0,0,
255,8,1,1.0,0,
256,2,0,3.0,1,3.0
256,3,0,3.0,1,3.0
256,6,1,3.0,0,
256,7,1,3.0,0,
256,9,1,3.0,0,
256,10,1,3.0,0,
256,11,1,3.0,0,
257,2,0,2.0,1,2.0
257,3,0,2.0,1,2.0
257,6,1,2.0,0,
257,7,1,2.0,0,
257,9,1,2.0,0,
257,10,1,2.0,0,
257,11,1,2.0,0,
258,8,1,1.0,0,
259,8,1,1.0,0,
260,8,1,1.0,0,
261,9,1,5.0,0,
261,10,1,5.0,0,
261,11,1,5.0,0,
262,2,0,2.0,1,2.0
262,3,0,2.0,1,2.0
262,6,1,2.0,0,
262,7,1,2.0,0,
262,9,1,2.0,0,
262,10,1,2.0,0,
262,11,1,2.0,0,
263,2,0,3.0,1,2.0
263,3,0,3.0,1,2.0
263,6,1,3.0,0,
263,7,1,3.0,0,
263,9,1,3.0,0,
263,10,1,3.0,0,
263,11,1,3.0,0,
264,8,1,1.0,0,
265,9,1,4.0,0,
265,10,1,4.0,0,
265,11,1,4.0,0,
266,0,0,1.0,1,3.0
266,1,0,1.0,1,3.0
266,2,0,1.0,1,3.0
266,3,0,1.0,1,3.0
266,4,1,1.0,0,
266,5,1,1.0,0,
266,6,1,1.0,0,
266,7,1,1.0,0,
267,0,0,1.0,1,5.0
267,1,0,1.0,1,5.0
267,2,0,1.0,1,5.0
267,3,0,1.0,1,5.0
267,4,1,1.0,0,
267,5,1,1.0,0,
267,6,1,1.0,0,
267,7,1,1.0,0,
268,0,0,1.0,1,3.0
268,1,0,1.0,1,3.0
268,2,0,1.0,1,3.0
268,3,0,1.0,1,3.0
268,4,1,1.0,0,
268,5,1,1.0,0,
268,6,1,1.0,0,
268,7,1,1.0,0,
269,0,0,1.0,1,3.0
269,1,0,1.0,1,3.0
269,2,0,1.0,1,3.0
269,3,0,1.0,1,3.0
269,4,1,1.0,0,
269,5,1,1.0,0,
269,6,1,1.0,0,
269,7,1,1.0,0,
270,0,0,1.0,1,1.0
270,1,0,1.0,1,1.0
270,2,0,1.0,1,1.0
270,3,0,1.0,1,1.0
270,4,1,1.0,0,
270,5,1,1.0,0,
270,6,1,1.0,0,
270,7,1,1.0,0,
271,0,0,1.0,1,2.0
271,1,0,1.0,1,2.0
271,2,0,1.0,1,2.0
271,3,0,1.0,1,2.0
271,4,1,1.0,0,
271,5,1,1.0,0,
271,6,1,1.0,0,
271,7,1,1.0,0,
272,0,0,1.0,1,5.0
272,1,0,1.0,1,5.0
272,2,0,1.0,1,5.0
272,3,0,1.0,1,5.0
272,4,1,1.0,0,
272,5,1,1.0,0,
272,6,1,1.0,0,
272,7,1,1.0,0,
273,0,0,1.0,1,4.0
273,1,0,1.0,1,4.0
273,2,0,1.0,1,4.0
273,3,0,1.0,1,4.0
273,4,1,1.0,0,
273,5,1,1.0,0,
273,6,1,1.0,0,
273,7,1,1.0,0,
274,0,0,1.0,1,4.0
274,1,0,1.0,1,4.0
274,2,0,1.0,1,4.0
274,3,0,1.0,1,4.0
274,4,1,1.0,0,
274,5,1,1.0,0,
274,6,1,1.0,0,
274,7,1,1.0,0,
275,0,0,1.0,1,1.0
275,1,0,1.0,1,1.0
275,2,0,1.0,1,1.0
275,3,0,1.0,1,1.0
275,4,1,1.0,0,
275,5,1,1.0,0,
275,6,1,1.0,0,
275,7,1,1.0,0,
276,0,0,1.0,1,3.0
276,1,0,1.0,1,3.0
276,2,0,1.0,1,3.0
276,3,0,1.0,1,3.0
276,4,1,1.0,0,
276,5,1,1.0,0,
276,6,1,1.0,0,
276,7,1,1.0,0,
277,0,0,1.0,1,3.0
277,1,0,1.0,1,3.0
277,2,0,1.0,1,3.0
277,3,0,1.0,1,3.0
277,4,1,1.0,0,
277,5,1,1.0,0,
277,6,1,1.0,0,
277,7,1,1.0,0,
278,0,0,1.0,1,3.0
278,1,0,1.0,1,3.0
278,2,0,1.0,1,3.0
278,3,0,1.0,1,3.0
278,4,1,1.0,0,
278,5,1,1.0,0,
278,6,1,1.0,0,
278,7,1,1.0,0,
279,2,0,3.0,1,3.0
279,3,0,3.0,1,3.0
279,6,1,3.0,0,
279,7,1,3.0,0,
279,9,1,3.0,0,
279,10,1,3.0,0,
279,11,1,3.0,0,
280,0,0,1.0,1,3.0
280,1,0,1.0,1,3.0
