id1,id2,fixed_cost,variable_cost
25,44,821.583836,16.431677
25,45,1167.261753,23.345235
25,46,1789.553017,35.79106
25,47,1946.150046,38.923001
25,48,1747.140521,34.94281
25,49,2351.063589,47.021272
25,50,2031.009601,40.620192
26,26,50.0,1.0
26,27,4092.370951,81.847419
26,28,2425.901894,48.518038
26,29,3560.196624,71.203932
26,30,1254.99004,25.099801
26,31,4624.121538,92.482431
26,32,852.936105,17.058722
26,33,2159.282288,43.185646
26,34,2344.141634,46.882833
26,35,987.420883,19.748418
26,36,1901.315334,38.026307
26,37,2355.313143,47.106263
26,38,2780.737312,55.614746
26,39,722.841615,14.456832
26,40,1007.472084,20.149442
26,41,2468.805379,49.376108
26,42,2320.560277,46.411206
26,43,2632.014438,52.640289
26,44,2171.405075,43.428102
26,45,2247.776679,44.955534
26,46,1931.967909,38.639358
26,47,2815.581645,56.311633
26,48,634.428877,12.688578
26,49,3131.692833,62.633857
26,50,2482.941804,49.658836
27,27,50.0,1.0
27,28,3115.284899,62.305698
27,29,1707.337108,34.146742
27,30,5203.364296,104.067286
27,31,4160.228359,83.204567
27,32,4597.009898,91.940198
27,33,2861.380786,57.227616
27,34,2171.405075,43.428102
27,35,3110.466203,62.209324
27,36,3330.91579,66.618316
27,37,2693.046602,53.860932
27,38,4210.403781,84.208076
27,39,3430.378988,68.60758
27,40,3242.684073,64.853681
27,41,3052.048492,61.04097
27,42,4630.874647,92.617493
27,43,1726.991604,34.539832
27,44,2375.920874,47.518417
27,45,1991.858429,39.837169
27,46,4924.175058,98.483501
27,47,1281.600562,25.632011
27,48,4616.004766,92.320095
27,49,986.154146,19.723083
27,50,5054.206169,101.084123
28,28,50.0,1.0
28,29,1699.264547,33.985291
28,30,2903.015673,58.060313
28,31,2239.419568,44.788391
28,32,2314.087293,46.281746
28,33,3273.377461,65.467549
28,34,1052.378259,21.047565
28,35,1860.779407,37.215588
28,36,3397.425496,67.94851
28,37,452.769257,9.055385
28,38,1111.305539,22.226111
28,39,2290.196498,45.80393
28,40,2421.260003,48.4252
28,41,3675.255093,73.505102
28,42,1570.827807,31.416556
28,43,2741.350032,54.827001
28,44,923.309266,18.466185
28,45,1423.024947,28.460499
28,46,2040.833163,40.816663
28,47,2150.581317,43.011626
28,48,2550.490149,51.009803
28,49,2552.449804,51.048996
28,50,2000.624902,40.012498
29,29,50.0,1.0
29,30,4386.627406,87.732548
29,31,2482.941804,49.658836
29,32,3762.313118,75.246262
29,33,3332.416541,66.648331
29,34,1217.579566,24.351591
29,35,2654.71279,53.094256
29,36,3669.809259,73.396185
29,37,1401.784577,28.035692
29,38,2686.075204,53.721504
29,39,3100.806347,62.016127
29,40,3060.637189,61.212744
29,41,3671.852394,73.437048
29,42,3265.348373,65.306967
29,43,2320.560277,46.411206
29,44,1395.528574,27.910571
29,45,1408.90028,28.178006
29,46,3720.886991,74.41774
29,47,1461.16392,29.223278
29,48,3905.76497,78.115299
29,49,1671.82535,33.436507
29,50,3694.252292,73.885046
30,30,50.0,1.0
30,31,4831.666379,96.633328
30,32,628.490254,12.569805
30,33,3400.735215,68.014704
30,34,3225.290685,64.505814
30,35,2132.486811,42.649736
30,36,3099.596748,61.991935
30,37,3020.761493,60.41523
30,38,2755.902756,55.118055
30,39,1968.501969,39.370039
30,40,2259.977876,45.199558
30,41,3688.156721,73.763134
30,42,2025.46291,40.509258
30,43,3855.51553,77.110311
30,44,3021.175268,60.423505
30,45,3250.384593,65.007692
30,46,1365.650028,27.313001
30,47,3926.194086,78.523882
30,48,628.490254,12.569805
30,49,4279.602785,85.592056
30,50,1956.399755,39.127995
31,31,50.0,1.0
31,32,4334.454983,86.6891
31,33,5374.244133,107.484883
31,34,2936.835031,58.736701
31,35,4092.065493,81.84131
31,36,5570.008977,111.40018
31,37,2491.485501,49.82971
31,38,2100.595154,42.011903
31,39,4527.968639,90.559373
31,40,4645.965992,92.91932
31,41,5764.113115,115.282262
31,42,2904.307146,58.086143
31,43,4592.112803,91.842256
31,44,2936.835031,58.736701
31,45,3330.540497,66.61081
31,46,3601.735693,72.034714
31,47,3790.448522,75.80897
31,48,4632.763754,92.655275
31,49,4092.370951,81.847419
31,50,3189.827582,63.796552
32,32,50.0,1.0
32,33,2984.543516,59.69087
32,34,2599.038284,51.980766
32,35,1570.031847,31.400637
32,36,2750.454508,55.00909
32,37,2404.682931,48.093659
32,38,2312.466216,46.249324
32,39,1492.481156,29.849623
32,40,1795.8285,35.91657
32,41,3309.833833,66.196677
32,42,1680.773631,33.615473
32,43,3312.476415,66.249528
32,44,2394.786003,47.89572
32,45,2632.014438,52.640289
32,46,1152.171862,23.043437
32,47,3324.530042,66.490601
32,48,357.071421,7.141428
32,49,3688.156721,73.763134
32,50,1742.125139,34.842503
33,33,50.0,1.0
33,34,2442.334948,48.846699
33,35,1638.596961,32.771939
33,36,494.974747,9.899495
33,37,2913.331426,58.266629
33,38,4163.231918,83.264638
33,39,1504.160896,30.083218
33,40,1202.081528,24.041631
33,41,406.20192,8.124038
33,42,4051.542916,81.030858
33,43,1152.171862,23.043437
33,44,2442.334948,48.846699
33,45,2062.159063,41.243181
33,46,3905.444917,78.108898
33,47,1930.673458,38.613469
33,48,2789.713247,55.794265
33,49,1956.399755,39.127995
33,50,4349.137846,86.982757
34,34,50.0,1.0
34,35,1451.723114,29.034462
34,36,2677.218706,53.544374
34,37,604.152299,12.083046
34,38,2152.905014,43.0581
34,39,1906.567596,38.131352
34,40,1904.599695,38.091994
34,41,2828.869032,56.577381
34,42,2470.323865,49.406477
34,43,1727.715254,34.554305
34,44,217.944947,4.358899
34,45,406.20192,8.124038
34,46,2761.340254,55.226805
34,47,1102.270384,22.045408
34,48,2712.010324,54.240206
34,49,1508.310313,30.166206
34,50,2889.204043,57.784081
35,35,50.0,1.0
35,36,1613.22658,32.264532
35,37,1635.542723,32.710854
35,38,2581.666129,51.633323
35,39,463.680925,9.273618
35,40,567.890835,11.357817
35,41,2026.69682,40.533936
35,42,2414.021541,48.280431
35,43,1744.992837,34.899857
35,44,1316.244658,26.324893
35,45,1286.468033,25.729361
35,46,2305.428377,46.108568
35,47,1831.665908,36.633318
35,48,1521.512405,30.430248
35,49,2159.861107,43.197222
35,50,2717.075634,54.341513
36,36,50.0,1.0
36,37,3081.395788,61.627916
36,38,4193.447269,83.868945
36,39,1347.219359,26.944387
36,40,1078.192933,21.563859
36,41,606.217783,12.124356
36,42,3985.912693,79.718254
36,43,1607.793519,32.15587
36,44,2640.549185,52.810984
36,45,2327.015256,46.540305
36,46,3756.993479,75.13987
36,47,2327.015256,46.540305
36,48,2512.966375,50.259327
36,49,2401.041441,48.020829
36,50,4245.291509,84.90583
37,37,50.0,1.0
37,38,1558.043645,31.160873
37,39,2089.856454,41.797129
37,40,2171.405075,43.428102
37,41,3311.344138,66.226883
37,42,1948.075974,38.961519
37,43,2309.220648,46.184413
37,44,494.974747,9.899495
37,45,983.615779,19.672316
37,46,2333.988003,46.67976
37,47,1700.735135,34.014703
37,48,2589.884167,51.797683
37,49,2102.974084,42.059482
37,50,2375.920874,47.518417
38,38,50.0,1.0
38,39,2921.044334,58.420887
38,40,3134.485604,62.689712
38,41,4564.537216,91.290744
38,42,815.475322,16.309506
38,43,3790.448522,75.80897
38,44,2001.24961,40.024992
38,45,2502.498751,50.049975
38,46,1504.160896,30.083218
38,47,3253.843881,65.076878
38,48,2640.549185,52.810984
38,49,3658.893275,73.177866
38,50,1164.044673,23.280893
39,39,50.0,1.0
39,40,308.2207,6.164414
39,41,1853.375299,37.067506
39,42,2646.696054,52.933921
39,43,1915.0718,38.301436
39,44,1776.231967,35.524639
39,45,1712.454379,34.249088
39,46,2419.194081,48.383882
39,47,2169.677395,43.393548
39,48,1342.572158,26.851443
39,49,2455.096739,49.101935
39,50,2899.137803,57.982756
40,40,50.0,1.0
40,41,1558.043645,31.160873
40,42,2909.896905,58.197938
40,43,1662.828915,33.256578
40,44,1803.46888,36.069378
40,45,1653.783541,33.075671
40,46,2712.010324,54.240206
40,47,2008.730943,40.174619
40,48,1635.542723,32.710854
40,49,2259.424706,45.188494
40,50,3178.443015,63.56886
41,41,50.0,1.0
41,42,4438.749824,88.774996
41,43,1408.90028,28.178006
41,44,2836.811591,56.736232
41,45,2442.334948,48.846699
41,46,4269.074841,85.381497
41,47,2239.419568,44.788391
41,48,3091.116303,61.822326
41,49,2207.940217,44.158804
41,50,4727.314248,94.546285
42,42,50.0,1.0
42,43,3908.324449,78.166489
42,44,2277.608395,45.552168
42,45,2741.350032,54.827001
42,46,703.562364,14.071247
42,47,3530.580689,70.611614
42,48,2031.009601,40.620192
42,49,3942.714801,78.854296
42,50,433.012702,8.660254
43,43,50.0,1.0
43,44,1820.714146,36.414283
43,45,1329.47358,26.589472
43,46,3965.79122,79.315824
43,47,861.684397,17.233688
43,48,3232.259272,64.645185
43,49,807.774721,16.155494
43,50,4279.602785,85.592056
44,44,50.0,1.0
44,45,504.975247,10.099505
44,46,2552.449804,51.048996
44,47,1266.885946,25.337719
44,48,2516.94259,50.338852
44,49,1677.796174,33.555923
44,50,2693.046602,53.860932
45,45,50.0,1.0
45,46,2953.387885,59.067758
45,47,792.148976,15.84298
45,48,2693.046602,53.860932
45,49,1203.120942,24.062419
45,50,3147.220996,62.94442
46,46,50.0,1.0
46,47,3734.63519,74.692704
46,48,1500.833102,30.016662
46,49,4138.538389,82.770768
46,50,604.152299,12.083046
47,47,50.0,1.0
47,48,3335.790761,66.715815
47,49,415.331193,8.306624
47,50,3937.638886,78.752778
48,48,50.0,1.0
48,49,3677.974986,73.5595
48,50,2094.039159,41.880783
49,49,50.0,1.0
49,50,4349.137846,86.982757
50,50,50.0,1.0
