rhs,order_id,chassis_alternative,time_from,time_to,fixed_choice_coefficient
-45756.5146636963,55,57,15,17,14243.4853363037
-47194.7146224976,55,58,15,18,12805.2853775024
-45756.5146636963,55,59,15,19,14243.4853363037
-45756.5146636963,55,60,15,20,14243.4853363037
-45756.5146636963,55,61,15,21,14243.4853363037
-45756.5146636963,55,62,15,22,14243.4853363037
-47884.8001098633,55,63,15,23,12115.1998901367
-45756.5146636963,55,64,15,24,14243.4853363037
-47884.8001098633,55,65,15,25,12115.1998901367
-45756.5146636963,55,66,15,26,14243.4853363037
-45756.5146636963,55,67,15,27,14243.4853363037
-47884.8001098633,55,68,15,28,12115.1998901367
-45756.5146636963,55,69,15,29,14243.4853363037
-47194.7146224976,55,70,15,30,12805.2853775024
-45756.5146636963,55,71,15,31,14243.4853363037
-45756.5146636963,55,72,15,32,14243.4853363037
-47884.8001098633,55,73,15,33,12115.1998901367
-45756.5146636963,55,74,15,34,14243.4853363037
-47884.8001098633,55,75,15,35,12115.1998901367
-45756.5146636963,55,76,15,36,14243.4853363037
-45756.5146636963,55,77,15,37,14243.4853363037
-45756.5146636963,55,78,15,38,14243.4853363037
-45756.5146636963,55,79,15,39,14243.4853363037
-47884.8001098633,55,80,15,40,12115.1998901367
-45756.5146636963,55,81,15,41,14243.4853363037
-47884.8001098633,55,82,15,42,12115.1998901367
-47884.8001098633,55,83,15,43,12115.1998901367
-45756.5146636963,55,84,15,44,14243.4853363037
-45756.5146636963,55,85,15,45,14243.4853363037
-45756.5146636963,55,86,15,46,14243.4853363037
-47884.8001098633,55,87,15,47,12115.1998901367
-47884.8001098633,55,88,15,48,12115.1998901367
-47884.8001098633,55,89,15,49,12115.1998901367
-47884.8001098633,55,90,15,50,12115.1998901367
-45756.5146636963,55,91,15,51,14243.4853363037
-45756.5146636963,55,92,15,52,14243.4853363037
-45756.5146636963,55,93,15,53,14243.4853363037
-47884.8001098633,55,94,15,54,12115.1998901367
-45756.5146636963,55,95,15,55,14243.4853363037
-47884.8001098633,55,96,15,56,12115.1998901367
-45756.5146636963,55,97,15,57,14243.4853363037
-45756.5146636963,55,98,15,58,14243.4853363037
-45756.5146636963,55,99,15,59,14243.4853363037
-47563.2001304626,55,100,15,60,12436.7998695374
-45756.5146636963,55,101,15,61,14243.4853363037
-47884.8001098633,55,102,15,62,12115.1998901367
-47884.8001098633,55,103,15,63,12115.1998901367
-45756.5146636963,55,104,15,64,14243.4853363037
-48607.2006225586,56,40,16,0,11392.7993774414
-47550.0009155273,56,41,16,1,12449.9990844727
-46478.9151763916,56,42,16,2,13521.0848236084
-46478.9151763916,56,43,16,3,13521.0848236084
-47550.0009155273,56,44,16,4,12449.9990844727
-46478.9151763916,56,45,16,5,13521.0848236084
-46478.9151763916,56,46,16,6,13521.0848236084
-46478.9151763916,56,47,16,7,13521.0848236084
-46478.9151763916,56,48,16,8,13521.0848236084
-47917.1151351929,56,49,16,9,12082.8848648071
-46478.9151763916,56,50,16,10,13521.0848236084
-46478.9151763916,56,51,16,11,13521.0848236084
-46478.9151763916,56,52,16,12,13521.0848236084
-46478.9151763916,56,53,16,13,13521.0848236084
-46478.9151763916,56,54,16,14,13521.0848236084
-47550.0009155273,56,55,16,15,12449.9990844727
-46478.9151763916,56,57,16,17,13521.0848236084
-47917.1151351929,56,58,16,18,12082.8848648071
-46478.9151763916,56,59,16,19,13521.0848236084
-46478.9151763916,56,60,16,20,13521.0848236084
-46478.9151763916,56,61,16,21,13521.0848236084
-46478.9151763916,56,62,16,22,13521.0848236084
-48607.2006225586,56,63,16,23,11392.7993774414
-46478.9151763916,56,64,16,24,13521.0848236084
-48607.2006225586,56,65,16,25,11392.7993774414
-46478.9151763916,56,66,16,26,13521.0848236084
-46478.9151763916,56,67,16,27,13521.0848236084
-48607.2006225586,56,68,16,28,11392.7993774414
-46478.9151763916,56,69,16,29,13521.0848236084
-47917.1151351929,56,70,16,30,12082.8848648071
-46478.9151763916,56,71,16,31,13521.0848236084
-46478.9151763916,56,72,16,32,13521.0848236084
-48607.2006225586,56,73,16,33,11392.7993774414
-46478.9151763916,56,74,16,34,13521.0848236084
-48607.2006225586,56,75,16,35,11392.7993774414
-46478.9151763916,56,76,16,36,13521.0848236084
-46478.9151763916,56,77,16,37,13521.0848236084
-46478.9151763916,56,78,16,38,13521.0848236084
-46478.9151763916,56,79,16,39,13521.0848236084
-48607.2006225586,56,80,16,40,11392.7993774414
-46478.9151763916,56,81,16,41,13521.0848236084
-48607.2006225586,56,82,16,42,11392.7993774414
-48607.2006225586,56,83,16,43,11392.7993774414
-46478.9151763916,56,84,16,44,13521.0848236084
-46478.9151763916,56,85,16,45,13521.0848236084
-46478.9151763916,56,86,16,46,13521.0848236084
-48607.2006225586,56,87,16,47,11392.7993774414
-48607.2006225586,56,88,16,48,11392.7993774414
-48607.2006225586,56,89,16,49,11392.7993774414
-48607.2006225586,56,90,16,50,11392.7993774414
-46478.9151763916,56,91,16,51,13521.0848236084
-46478.9151763916,56,92,16,52,13521.0848236084
-46478.9151763916,56,93,16,53,13521.0848236084
-48607.2006225586,56,94,16,54,11392.7993774414
-46478.9151763916,56,95,16,55,13521.0848236084
-48607.2006225586,56,96,16,56,11392.7993774414
-46478.9151763916,56,97,16,57,13521.0848236084
-46478.9151763916,56,98,16,58,13521.0848236084
-46478.9151763916,56,99,16,59,13521.0848236084
-48285.600643158,56,100,16,60,11714.399356842
-46478.9151763916,56,101,16,61,13521.0848236084
-48607.2006225586,56,102,16,62,11392.7993774414
-48607.2006225586,56,103,16,63,11392.7993774414
-46478.9151763916,56,104,16,64,13521.0848236084
-45038.3068084717,57,40,17,0,14961.6931915283
-44857.1068954468,57,41,17,1,15142.8931045532
-44178.9353942871,57,42,17,2,15821.0646057129
-44178.9353942871,57,43,17,3,15821.0646057129
-44857.1068954468,57,44,17,4,15142.8931045532
-44178.9353942871,57,45,17,5,15821.0646057129
-44178.9353942871,57,46,17,6,15821.0646057129
-44178.9353942871,57,47,17,7,15821.0646057129
-44178.9353942871,57,48,17,8,15821.0646057129
-45691.7067718506,57,49,17,9,14308.2932281494
-44178.9353942871,57,50,17,10,15821.0646057129
-44178.9353942871,57,51,17,11,15821.0646057129
-44178.9353942871,57,52,17,12,15821.0646057129
-44178.9353942871,57,53,17,13,15821.0646057129
-44178.9353942871,57,54,17,14,15821.0646057129
-44857.1068954468,57,55,17,15,15142.8931045532
-45038.3068084717,57,56,17,16,14961.6931915283
-45691.7067718506,57,58,17,18,14308.2932281494
-44178.9353942871,57,59,17,19,15821.0646057129
-44178.9353942871,57,60,17,20,15821.0646057129
-44178.9353942871,57,61,17,21,15821.0646057129
-44178.9353942871,57,62,17,22,15821.0646057129
-45038.3068084717,57,63,17,23,14961.6931915283
-44178.9353942871,57,64,17,24,15821.0646057129
-45038.3068084717,57,65,17,25,14961.6931915283
-44178.9353942871,57,66,17,26,15821.0646057129
-44178.9353942871,57,67,17,27,15821.0646057129
-45038.3068084717,57,68,17,28,14961.6931915283
-44178.9353942871,57,69,17,29,15821.0646057129
-45691.7067718506,57,70,17,30,14308.2932281494
-44178.9353942871,57,71,17,31,15821.0646057129
-44178.9353942871,57,72,17,32,15821.0646057129
-45038.3068084717,57,73,17,33,14961.6931915283
-44178.9353942871,57,74,17,34,15821.0646057129
-45038.3068084717,57,75,17,35,14961.6931915283
-44178.9353942871,57,76,17,36,15821.0646057129
-44178.9353942871,57,77,17,37,15821.0646057129
-44178.9353942871,57,78,17,38,15821.0646057129
-44178.9353942871,57,79,17,39,15821.0646057129
-45038.3068084717,57,80,17,40,14961.6931915283
-44178.9353942871,57,81,17,41,15821.0646057129
-45038.3068084717,57,82,17,42,14961.6931915283
-45038.3068084717,57,83,17,43,14961.6931915283
-44178.9353942871,57,84,17,44,15821.0646057129
-44178.9353942871,57,85,17,45,15821.0646057129
-44178.9353942871,57,86,17,46,15821.0646057129
-45038.3068084717,57,87,17,47,14961.6931915283
-45038.3068084717,57,88,17,48,14961.6931915283
-45038.3068084717,57,89,17,49,14961.6931915283
-45038.3068084717,57,90,17,50,14961.6931915283
-44178.9353942871,57,91,17,51,15821.0646057129
-44178.9353942871,57,92,17,52,15821.0646057129
-44178.9353942871,57,93,17,53,15821.0646057129
-45038.3068084717,57,94,17,54,14961.6931915283
-44178.9353942871,57,95,17,55,15821.0646057129
-45038.3068084717,57,96,17,56,14961.6931915283
-44178.9353942871,57,97,17,57,15821.0646057129
-44178.9353942871,57,98,17,58,15821.0646057129
-44178.9353942871,57,99,17,59,15821.0646057129
-45119.9067306519,57,100,17,60,14880.0932693481
-44178.9353942871,57,101,17,61,15821.0646057129
-45038.3068084717,57,102,17,62,14961.6931915283
-45038.3068084717,57,103,17,63,14961.6931915283
-44178.9353942871,57,104,17,64,15821.0646057129
-38827.0953369141,58,40,18,0,21172.9046630859
-38645.8941650391,58,41,18,1,21354.1058349609
-40932.5820922852,58,42,18,2,19067.4179077148
-40932.5820922852,58,43,18,3,19067.4179077148
-38645.8941650391,58,44,18,4,21354.1058349609
-40932.5820922852,58,45,18,5,19067.4179077148
-40932.5820922852,58,46,18,6,19067.4179077148
-40932.5820922852,58,47,18,7,19067.4179077148
-40932.5820922852,58,48,18,8,19067.4179077148
-39422.896270752,58,49,18,9,20577.103729248
-40932.5820922852,58,50,18,10,19067.4179077148
-40932.5820922852,58,51,18,11,19067.4179077148
-40932.5820922852,58,52,18,12,19067.4179077148
-40932.5820922852,58,53,18,13,19067.4179077148
-40932.5820922852,58,54,18,14,19067.4179077148
-38645.8941650391,58,55,18,15,21354.1058349609
-38827.0953369141,58,56,18,16,21172.9046630859
-40932.5820922852,58,57,18,17,19067.4179077148
-40932.5820922852,58,59,18,19,19067.4179077148
-40932.5820922852,58,60,18,20,19067.4179077148
-40932.5820922852,58,61,18,21,19067.4179077148
-40932.5820922852,58,62,18,22,19067.4179077148
-38827.0953369141,58,63,18,23,21172.9046630859
-40932.5820922852,58,64,18,24,19067.4179077148
-38827.0953369141,58,65,18,25,21172.9046630859
-40932.5820922852,58,66,18,26,19067.4179077148
-40932.5820922852,58,67,18,27,19067.4179077148
-38827.0953369141,58,68,18,28,21172.9046630859
-40932.5820922852,58,69,18,29,19067.4179077148
-39422.896270752,58,70,18,30,20577.103729248
-40932.5820922852,58,71,18,31,19067.4179077148
-40932.5820922852,58,72,18,32,19067.4179077148
-38827.0953369141,58,73,18,33,21172.9046630859
-40932.5820922852,58,74,18,34,19067.4179077148
-38827.0953369141,58,75,18,35,21172.9046630859
-40932.5820922852,58,76,18,36,19067.4179077148
-40932.5820922852,58,77,18,37,19067.4179077148
-40932.5820922852,58,78,18,38,19067.4179077148
-40932.5820922852,58,79,18,39,19067.4179077148
-38827.0953369141,58,80,18,40,21172.9046630859
-40932.5820922852,58,81,18,41,19067.4179077148
-38827.0953369141,58,82,18,42,21172.9046630859
-38827.0953369141,58,83,18,43,21172.9046630859
-40932.5820922852,58,84,18,44,19067.4179077148
-40932.5820922852,58,85,18,45,19067.4179077148
-40932.5820922852,58,86,18,46,19067.4179077148
-38827.0953369141,58,87,18,47,21172.9046630859
-38827.0953369141,58,88,18,48,21172.9046630859
-38827.0953369141,58,89,18,49,21172.9046630859
-38827.0953369141,58,90,18,50,21172.9046630859
-40932.5820922852,58,91,18,51,19067.4179077148
-40932.5820922852,58,92,18,52,19067.4179077148
-40932.5820922852,58,93,18,53,19067.4179077148
-38827.0953369141,58,94,18,54,21172.9046630859
-40932.5820922852,58,95,18,55,19067.4179077148
-38827.0953369141,58,96,18,56,21172.9046630859
-40932.5820922852,58,97,18,57,19067.4179077148
-40932.5820922852,58,98,18,58,19067.4179077148
-40932.5820922852,58,99,18,59,19067.4179077148
-38908.6951446533,58,100,18,60,21091.3048553467
-40932.5820922852,58,101,18,61,19067.4179077148
-38827.0953369141,58,102,18,62,21172.9046630859
-38827.0953369141,58,103,18,63,21172.9046630859
-40932.5820922852,58,104,18,64,19067.4179077148
-44524.5419311523,59,40,19,0,15475.4580688477
-44343.3407592773,59,41,19,1,15656.6592407227
-46630.0286865234,59,42,19,2,13369.9713134766
-46630.0286865234,59,43,19,3,13369.9713134766
-44343.3407592773,59,44,19,4,15656.6592407227
-46630.0286865234,59,45,19,5,13369.9713134766
-46630.0286865234,59,46,19,6,13369.9713134766
-46630.0286865234,59,47,19,7,13369.9713134766
-46630.0286865234,59,48,19,8,13369.9713134766
-45120.3428649902,59,49,19,9,14879.6571350098
-46630.0286865234,59,50,19,10,13369.9713134766
-46630.0286865234,59,51,19,11,13369.9713134766
-46630.0286865234,59,52,19,12,13369.9713134766
-46630.0286865234,59,53,19,13,13369.9713134766
-46630.0286865234,59,54,19,14,13369.9713134766
-44343.3407592773,59,55,19,15,15656.6592407227
-44524.5419311523,59,56,19,16,15475.4580688477
-46630.0286865234,59,57,19,17,13369.9713134766
-45120.3428649902,59,58,19,18,14879.6571350098
-46630.0286865234,59,60,19,20,13369.9713134766
-46630.0286865234,59,61,19,21,13369.9713134766
-46630.0286865234,59,62,19,22,13369.9713134766
-44524.5419311523,59,63,19,23,15475.4580688477
-46630.0286865234,59,64,19,24,13369.9713134766
-44524.5419311523,59,65,19,25,15475.4580688477
-46630.0286865234,59,66,19,26,13369.9713134766
-46630.0286865234,59,67,19,27,13369.9713134766
-44524.5419311523,59,68,19,28,15475.4580688477
-46630.0286865234,59,69,19,29,13369.9713134766
-45120.3428649902,59,70,19,30,14879.6571350098
-46630.0286865234,59,71,19,31,13369.9713134766
-46630.0286865234,59,72,19,32,13369.9713134766
-44524.5419311523,59,73,19,33,15475.4580688477
-46630.0286865234,59,74,19,34,13369.9713134766
-44524.5419311523,59,75,19,35,15475.4580688477
-46630.0286865234,59,76,19,36,13369.9713134766
-46630.0286865234,59,77,19,37,13369.9713134766
-46630.0286865234,59,78,19,38,13369.9713134766
-46630.0286865234,59,79,19,39,13369.9713134766
-44524.5419311523,59,80,19,40,15475.4580688477
-46630.0286865234,59,81,19,41,13369.9713134766
-44524.5419311523,59,82,19,42,15475.4580688477
-44524.5419311523,59,83,19,43,15475.4580688477
-46630.0286865234,59,84,19,44,13369.9713134766
-46630.0286865234,59,85,19,45,13369.9713134766
-46630.0286865234,59,86,19,46,13369.9713134766
-44524.5419311523,59,87,19,47,15475.4580688477
-44524.5419311523,59,88,19,48,15475.4580688477
-44524.5419311523,59,89,19,49,15475.4580688477
-44524.5419311523,59,90,19,50,15475.4580688477
-46630.0286865234,59,91,19,51,13369.9713134766
-46630.0286865234,59,92,19,52,13369.9713134766
-46630.0286865234,59,93,19,53,13369.9713134766
-44524.5419311523,59,94,19,54,15475.4580688477
-46630.0286865234,59,95,19,55,13369.9713134766
-44524.5419311523,59,96,19,56,15475.4580688477
-46630.0286865234,59,97,19,57,13369.9713134766
-46630.0286865234,59,98,19,58,13369.9713134766
-46630.0286865234,59,99,19,59,13369.9713134766
-44606.1417388916,59,100,19,60,15393.8582611084
-46630.0286865234,59,101,19,61,13369.9713134766
-44524.5419311523,59,102,19,62,15475.4580688477
-44524.5419311523,59,103,19,63,15475.4580688477
-46630.0286865234,59,104,19,64,13369.9713134766
-40235.9820556641,60,40,20,0,19764.0179443359
-40054.7808837891,60,41,20,1,19945.2191162109
-42341.4688110352,60,42,20,2,17658.5311889648
-42341.4688110352,60,43,20,3,17658.5311889648
-40054.7808837891,60,44,20,4,19945.2191162109
-42341.4688110352,60,45,20,5,17658.5311889648
-42341.4688110352,60,46,20,6,17658.5311889648
-42341.4688110352,60,47,20,7,17658.5311889648
-42341.4688110352,60,48,20,8,17658.5311889648
-40831.782989502,60,49,20,9,19168.217010498
-42341.4688110352,60,50,20,10,17658.5311889648
-42341.4688110352,60,51,20,11,17658.5311889648
-42341.4688110352,60,52,20,12,17658.5311889648
-42341.4688110352,60,53,20,13,17658.5311889648
-42341.4688110352,60,54,20,14,17658.5311889648
-40054.7808837891,60,55,20,15,19945.2191162109
-40235.9820556641,60,56,20,16,19764.0179443359
-42341.4688110352,60,57,20,17,17658.5311889648
-40831.782989502,60,58,20,18,19168.217010498
-42341.4688110352,60,59,20,19,17658.5311889648
-42341.4688110352,60,61,20,21,17658.5311889648
-42341.4688110352,60,62,20,22,17658.5311889648
-40235.9820556641,60,63,20,23,19764.0179443359
-42341.4688110352,60,64,20,24,17658.5311889648
-40235.9820556641,60,65,20,25,19764.0179443359
-42341.4688110352,60,66,20,26,17658.5311889648
-42341.4688110352,60,67,20,27,17658.5311889648
-40235.9820556641,60,68,20,28,19764.0179443359
-42341.4688110352,60,69,20,29,17658.5311889648
-40831.782989502,60,70,20,30,19168.217010498
-42341.4688110352,60,71,20,31,17658.5311889648
-42341.4688110352,60,72,20,32,17658.5311889648
-40235.9820556641,60,73,20,33,19764.0179443359
-42341.4688110352,60,74,20,34,17658.5311889648
-40235.9820556641,60,75,20,35,19764.0179443359
-42341.4688110352,60,76,20,36,17658.5311889648
-42341.4688110352,60,77,20,37,17658.5311889648
-42341.4688110352,60,78,20,38,17658.5311889648
-42341.4688110352,60,79,20,39,17658.5311889648
-40235.9820556641,60,80,20,40,19764.0179443359
-42341.4688110352,60,81,20,41,17658.5311889648
-40235.9820556641,60,82,20,42,19764.0179443359
-40235.9820556641,60,83,20,43,19764.0179443359
-42341.4688110352,60,84,20,44,17658.5311889648
-42341.4688110352,60,85,20,45,17658.5311889648
-42341.4688110352,60,86,20,46,17658.5311889648
-40235.9820556641,60,87,20,47,19764.0179443359
-40235.9820556641,60,88,20,48,19764.0179443359
-40235.9820556641,60,89,20,49,19764.0179443359
-40235.9820556641,60,90,20,50,19764.0179443359
-42341.4688110352,60,91,20,51,17658.5311889648
-42341.4688110352,60,92,20,52,17658.5311889648
-42341.4688110352,60,93,20,53,17658.5311889648
-40235.9820556641,60,94,20,54,19764.0179443359
-42341.4688110352,60,95,20,55,17658.5311889648
-40235.9820556641,60,96,20,56,19764.0179443359
-42341.4688110352,60,97,20,57,17658.5311889648
-42341.4688110352,60,98,20,58,17658.5311889648
-42341.4688110352,60,99,20,59,17658.5311889648
-40317.5818634033,60,100,20,60,19682.4181365967
-42341.4688110352,60,101,20,61,17658.5311889648
-40235.9820556641,60,102,20,62,19764.0179443359
-40235.9820556641,60,103,20,63,19764.0179443359
-42341.4688110352,60,104,20,64,17658.5311889648
-46068.5112762451,61,40,21,0,13931.4887237549
-45011.3115692139,61,41,21,1,14988.6884307861
-43940.2258300781,61,42,21,2,16059.7741699219
-43940.2258300781,61,43,21,3,16059.7741699219
-45011.3115692139,61,44,21,4,14988.6884307861
-43940.2258300781,61,45,21,5,16059.7741699219
-43940.2258300781,61,46,21,6,16059.7741699219
-43940.2258300781,61,47,21,7,16059.7741699219
-43940.2258300781,61,48,21,8,16059.7741699219
-45378.4257888794,61,49,21,9,14621.5742111206
-43940.2258300781,61,50,21,10,16059.7741699219
-43940.2258300781,61,51,21,11,16059.7741699219
-43940.2258300781,61,52,21,12,16059.7741699219
-43940.2258300781,61,53,21,13,16059.7741699219
-43940.2258300781,61,54,21,14,16059.7741699219
-45011.3115692139,61,55,21,15,14988.6884307861
-46068.5112762451,61,56,21,16,13931.4887237549
-43940.2258300781,61,57,21,17,16059.7741699219
-45378.4257888794,61,58,21,18,14621.5742111206
-43940.2258300781,61,59,21,19,16059.7741699219
-43940.2258300781,61,60,21,20,16059.7741699219
-43940.2258300781,61,62,21,22,16059.7741699219
-46068.5112762451,61,63,21,23,13931.4887237549
-43940.2258300781,61,64,21,24,16059.7741699219
-46068.5112762451,61,65,21,25,13931.4887237549
-43940.2258300781,61,66,21,26,16059.7741699219
-43940.2258300781,61,67,21,27,16059.7741699219
-46068.5112762451,61,68,21,28,13931.4887237549
-43940.2258300781,61,69,21,29,16059.7741699219
-45378.4257888794,61,70,21,30,14621.5742111206
-43940.2258300781,61,71,21,31,16059.7741699219
-43940.2258300781,61,72,21,32,16059.7741699219
-46068.5112762451,61,73,21,33,13931.4887237549
-43940.2258300781,61,74,21,34,16059.7741699219
-46068.5112762451,61,75,21,35,13931.4887237549
-43940.2258300781,61,76,21,36,16059.7741699219
-43940.2258300781,61,77,21,37,16059.7741699219
-43940.2258300781,61,78,21,38,16059.7741699219
-43940.2258300781,61,79,21,39,16059.7741699219
-46068.5112762451,61,80,21,40,13931.4887237549
-43940.2258300781,61,81,21,41,16059.7741699219
-46068.5112762451,61,82,21,42,13931.4887237549
-46068.5112762451,61,83,21,43,13931.4887237549
-43940.2258300781,61,84,21,44,16059.7741699219
-43940.2258300781,61,85,21,45,16059.7741699219
-43940.2258300781,61,86,21,46,16059.7741699219
-46068.5112762451,61,87,21,47,13931.4887237549
-46068.5112762451,61,88,21,48,13931.4887237549
-46068.5112762451,61,89,21,49,13931.4887237549
-46068.5112762451,61,90,21,50,13931.4887237549
-43940.2258300781,61,91,21,51,16059.7741699219
-43940.2258300781,61,92,21,52,16059.7741699219
-43940.2258300781,61,93,21,53,16059.7741699219
-46068.5112762451,61,94,21,54,13931.4887237549
-43940.2258300781,61,95,21,55,16059.7741699219
-46068.5112762451,61,96,21,56,13931.4887237549
-43940.2258300781,61,97,21,57,16059.7741699219
-43940.2258300781,61,98,21,58,16059.7741699219
-43940.2258300781,61,99,21,59,16059.7741699219
-45746.9112968445,61,100,21,60,14253.0887031555
-43940.2258300781,61,101,21,61,16059.7741699219
-46068.5112762451,61,102,21,62,13931.4887237549
-46068.5112762451,61,103,21,63,13931.4887237549
-43940.2258300781,61,104,21,64,16059.7741699219
-45130.1131439209,62,40,22,0,14869.8868560791
-44948.9119720459,62,41,22,1,15051.0880279541
-47235.599899292,62,42,22,2,12764.400100708
-47235.599899292,62,43,22,3,12764.400100708
-44948.9119720459,62,44,22,4,15051.0880279541
-47235.599899292,62,45,22,5,12764.400100708
-47235.599899292,62,46,22,6,12764.400100708
-47235.599899292,62,47,22,7,12764.400100708
-47235.599899292,62,48,22,8,12764.400100708
-45725.9140777588,62,49,22,9,14274.0859222412
-47235.599899292,62,50,22,10,12764.400100708
-47235.599899292,62,51,22,11,12764.400100708
-47235.599899292,62,52,22,12,12764.400100708
-47235.599899292,62,53,22,13,12764.400100708
-47235.599899292,62,54,22,14,12764.400100708
-44948.9119720459,62,55,22,15,15051.0880279541
-45130.1131439209,62,56,22,16,14869.8868560791
-47235.599899292,62,57,22,17,12764.400100708
-45725.9140777588,62,58,22,18,14274.0859222412
-47235.599899292,62,59,22,19,12764.400100708
-47235.599899292,62,60,22,20,12764.400100708
-47235.599899292,62,61,22,21,12764.400100708
-45130.1131439209,62,63,22,23,14869.8868560791
-47235.599899292,62,64,22,24,12764.400100708
-45130.1131439209,62,65,22,25,14869.8868560791
-47235.599899292,62,66,22,26,12764.400100708
-47235.599899292,62,67,22,27,12764.400100708
-45130.1131439209,62,68,22,28,14869.8868560791
-47235.599899292,62,69,22,29,12764.400100708
-45725.9140777588,62,70,22,30,14274.0859222412
-47235.599899292,62,71,22,31,12764.400100708
-47235.599899292,62,72,22,32,12764.400100708
-45130.1131439209,62,73,22,33,14869.8868560791
-47235.599899292,62,74,22,34,12764.400100708
-45130.1131439209,62,75,22,35,14869.8868560791
-47235.599899292,62,76,22,36,12764.400100708
-47235.599899292,62,77,22,37,12764.400100708
-47235.599899292,62,78,22,38,12764.400100708
-47235.599899292,62,79,22,39,12764.400100708
-45130.1131439209,62,80,22,40,14869.8868560791
-47235.599899292,62,81,22,41,12764.400100708
-45130.1131439209,62,82,22,42,14869.8868560791
-45130.1131439209,62,83,22,43,14869.8868560791
-47235.599899292,62,84,22,44,12764.400100708
-47235.599899292,62,85,22,45,12764.400100708
-47235.599899292,62,86,22,46,12764.400100708
-45130.1131439209,62,87,22,47,14869.8868560791
-45130.1131439209,62,88,22,48,14869.8868560791
-45130.1131439209,62,89,22,49,14869.8868560791
-45130.1131439209,62,90,22,50,14869.8868560791
-47235.599899292,62,91,22,51,12764.400100708
-47235.599899292,62,92,22,52,12764.400100708
-47235.599899292,62,93,22,53,12764.400100708
-45130.1131439209,62,94,22,54,14869.8868560791
-47235.599899292,62,95,22,55,12764.400100708
-45130.1131439209,62,96,22,56,14869.8868560791
-47235.599899292,62,97,22,57,12764.400100708
-47235.599899292,62,98,22,58,12764.400100708
-47235.599899292,62,99,22,59,12764.400100708
-45211.7129516602,62,100,22,60,14788.2870483398
-47235.599899292,62,101,22,61,12764.400100708
-45130.1131439209,62,102,22,62,14869.8868560791
-45130.1131439209,62,103,22,63,14869.8868560791
-47235.599899292,62,104,22,64,12764.400100708
-46448.8275146484,63,40,23,0,13551.1724853516
-45391.6278076172,63,41,23,1,14608.3721923828
-44320.5420684814,63,42,23,2,15679.4579315186
-44320.5420684814,63,43,23,3,15679.4579315186
-45391.6278076172,63,44,23,4,14608.3721923828
-44320.5420684814,63,45,23,5,15679.4579315186
-44320.5420684814,63,46,23,6,15679.4579315186
-44320.5420684814,63,47,23,7,15679.4579315186
-44320.5420684814,63,48,23,8,15679.4579315186
-45758.7420272827,63,49,23,9,14241.2579727173
-44320.5420684814,63,50,23,10,15679.4579315186
-44320.5420684814,63,51,23,11,15679.4579315186
-44320.5420684814,63,52,23,12,15679.4579315186
-44320.5420684814,63,53,23,13,15679.4579315186
-44320.5420684814,63,54,23,14,15679.4579315186
-45391.6278076172,63,55,23,15,14608.3721923828
-46448.8275146484,63,56,23,16,13551.1724853516
-44320.5420684814,63,57,23,17,15679.4579315186
-45758.7420272827,63,58,23,18,14241.2579727173
-44320.5420684814,63,59,23,19,15679.4579315186
-44320.5420684814,63,60,23,20,15679.4579315186
-44320.5420684814,63,61,23,21,15679.4579315186
-44320.5420684814,63,62,23,22,15679.4579315186
-44320.5420684814,63,64,23,24,15679.4579315186
-46448.8275146484,63,65,23,25,13551.1724853516
-44320.5420684814,63,66,23,26,15679.4579315186
-44320.5420684814,63,67,23,27,15679.4579315186
-46448.8275146484,63,68,23,28,13551.1724853516
-44320.5420684814,63,69,23,29,15679.4579315186
-45758.7420272827,63,70,23,30,14241.2579727173
-44320.5420684814,63,71,23,31,15679.4579315186
-44320.5420684814,63,72,23,32,15679.4579315186
-46448.8275146484,63,73,23,33,13551.1724853516
-44320.5420684814,63,74,23,34,15679.4579315186
-46448.8275146484,63,75,23,35,13551.1724853516
-44320.5420684814,63,76,23,36,15679.4579315186
-44320.5420684814,63,77,23,37,15679.4579315186
-44320.5420684814,63,78,23,38,15679.4579315186
-44320.5420684814,63,79,23,39,15679.4579315186
-46448.8275146484,63,80,23,40,13551.1724853516
-44320.5420684814,63,81,23,41,15679.4579315186
-46448.8275146484,63,82,23,42,13551.1724853516
-46448.8275146484,63,83,23,43,13551.1724853516
-44320.5420684814,63,84,23,44,15679.4579315186
-44320.5420684814,63,85,23,45,15679.4579315186
-44320.5420684814,63,86,23,46,15679.4579315186
-46448.8275146484,63,87,23,47,13551.1724853516
-46448.8275146484,63,88,23,48,13551.1724853516
-46448.8275146484,63,89,23,49,13551.1724853516
-46448.8275146484,63,90,23,50,13551.1724853516
-44320.5420684814,63,91,23,51,15679.4579315186
-44320.5420684814,63,92,23,52,15679.4579315186
-44320.5420684814,63,93,23,53,15679.4579315186
-46448.8275146484,63,94,23,54,13551.1724853516
-44320.5420684814,63,95,23,55,15679.4579315186
-46448.8275146484,63,96,23,56,13551.1724853516
-44320.5420684814,63,97,23,57,15679.4579315186
-44320.5420684814,63,98,23,58,15679.4579315186
-44320.5420684814,63,99,23,59,15679.4579315186
-46127.2275352478,63,100,23,60,13872.7724647522
-44320.5420684814,63,101,23,61,15679.4579315186
-46448.8275146484,63,102,23,62,13551.1724853516
-46448.8275146484,63,103,23,63,13551.1724853516
-44320.5420684814,63,104,23,64,15679.4579315186
-31554.3869018555,64,40,24,0,28445.6130981445
-30497.1871948242,64,41,24,1,29502.8128051758
